Name	Lung
RP11-845M18.6	0.447087
KRT83	0
KRT89P	0.0339458
KRT85	0.0676172
KRT84	0
RP3-416H24.4	0
KRT82	0
RP11-1020M18.10	0
KRT90P	0
KRT75	0
KRT6B	0.182709
KRT6C	0.0645433
KRT6A	2.08435
KRT5	3.57573
KRT71	0.0301974
KRT74	0.0160629
KRT72	0.720186
KRT73-AS1	0.0326403
KRT73	0.291816
KRT128P	0
KRT2	0.930222
KRT1	3.57023
KRT77	0.0623114
RP11-641A6.3	0
KRT126P	0
KRT125P	0
RP11-641A6.5	0.0281192
RP11-641A6.8	0
BTBD10P1	0
KRT127P	0
ARL2BPP2	0
KRT76	0
RP11-153F5.2	0
KRT3	0.0123076
KRT79	0.473163
RP11-153F5.3	0
KRT78	0.110673
RPL7P41	0
RP11-983P16.2	0.229588
MIR6757	0
SOAT2	0.397379
VTI1BP3	0
RNU6-333P	0
HIGD1AP1	0
EIF4A1P4	0.20518
RP11-1136G11.8	0.273244
RP11-624J6.2	0
ESPL1	1.104
SP7	0.0282166
AMHR2	0.311695
PCBP2-OT1	2.00861
RP11-793H13.11	3.43655
RP11-793H13.3	1.0629
RP11-793H13.12	0.0545954
RP11-972K6.1	0
CISTR	0
RP11-686F15.2	0
RN7SKP289	0
HOXC13-AS	0
HOXC13	0
HOXC12	0
HOTAIR	0
AC012531.1	0
AC012531.2	0
HOXC11	0.0135919
HOXC-AS3	0
HOXC10	0.0421171
HOXC6	0.441772
MIR196A2	0
HOXC9	0.143326
HOXC-AS2	0
HOXC-AS1	0
HOXC8	0.139506
AC012531.25	0.0562769
HOXC5	0.195002
MIR615	0
HOXC4	0.962593
FLJ12825	0.154715
RP11-834C11.7	0.422794
RP11-834C11.6	0
LINC01598	0.0534841
Y_RNA	0
RP11-834C11.15	0.177465
RP11-834C11.11	0.180553
RP11-834C11.10	0.107405
RP11-834C11.8	0.157691
RN7SL390P	0
RP11-968A15.2	2.32525
RP11-968A15.8	0.450436
RNU6-950P	0
MIR148B	0
RN7SL744P	0.131673
RP11-753H16.3	0.28858
RP11-753H16.5	1.2345
GPR84	2.20055
LINC01154	0.0758262
GTSF1	0.447684
PPP1R1A	0.718265
GLYCAM1	0
LACRT	0
DCD	0.276817
RP11-850F7.7	0
VDAC1P5	0
MUCL1	0.272102
TESPA1	2.87866
RP11-616L12.1	0
NEUROD4	0
OR9K1P	0
RP11-616L12.4	0
OR9K2	0
OR9R1P	0
OR10U1P	0
OR10A7	0
OR6C74	0
OR6C69P	0
OR6C72P	0
OR6C6	0
OR6C5P	0
OR6C1	0
OR6C3	0
OR6C7P	0
OR6C75	0
OR6C71P	0
OR6C66P	0
OR6C73P	0
OR6C65	0
PHC1P1	1.41252
OR6C76	0
RP11-110A12.2	0
OR6C2	0
OR6C70	0
OR6C68	0
OR6C64P	0
OR6C4	0
OR2AP1	0
OR6U2P	0
OR10P1	0
RP11-644F5.16	0
OR10AE3P	0
RP11-644F5.15	0.0562458
RP11-644F5.17	0
METTL7B	1.50409
Metazoa_SRP	0.479813
RP11-644F5.12	0
RP11-762I7.4	1.76802
OLA1P3	0.0187748
GSTP1P1	0
RP11-973D8.5	0.393934
PMEL	1.01757
RP11-603J24.7	1.61152
RP11-603J24.21	0.331616
RP11-603J24.4	0
ZC3H10	2.70083
RP11-603J24.6	0
RP11-603J24.5	2.44238
RP11-603J24.14	0
SLC39A5	0.361426
RP11-977G19.14	1.41356
RP11-977G19.12	1.4279
IL23A	1.67278
RNU7-40P	0
APOF	0.0287332
RP11-348M3.6	0
RP11-348M3.2	0
RP11-121C6.5	0.0626922
RP11-121C6.4	0
MIP	0.0367048
SPRYD4	3.68492
GLS2	0.945449
HSPD1P4	0.55233
RNU6-343P	2.88738
SNORD59A	0
RN7SL809P	2.31308
RP11-74M13.4	0.0271789
RP11-74M13.6	0
RP11-74M13.3	0
SNORA48	0
SDR9C7	0.137034
RP11-474N8.9	0
RDH16	1.15392
RP11-74M13.5	0.050235
GPR182	1.22874
ZBTB39	4.43206
TAC3	0.145688
MYO1A	0.328273
LRP1-AS	0.514091
MIR1228	0
NXPH4	0.423639
RP11-123K3.9	0.315588
RNU6-879P	0
RP11-756H6.1	0
INHBC	0.0630249
INHBE	0.213979
GLI1	2.37031
MIR6758	0
MIR616	0.802718
KIF5A	0.574531
AC025165.8	3.28483
B4GALNT1	1.34293
RPL13AP23	0
AGAP2	4.01342
CYP27B1	1.7779
RP11-571M6.17	3.33002
RNU6-1083P	0
RP11-571M6.18	1.3965
MIR26A2	0
RP11-620J15.1	0.386611
RP11-620J15.2	0.240325
RP11-620J15.4	0.390749
RP11-58A17.3	0
RN7SKP65	0
RP11-58A17.2	0
RP11-58A17.4	0
RP11-489P6.1	0
RP11-489P6.2	0
RPL21P103	0
RP11-340M11.1	0
RP11-362K2.2	0
RP11-767I20.1	0.0665327
RP11-150C16.1	0
RPS6P22	0
RP11-557F20.2	0
RP11-272B17.1	0
RNU6-279P	0
RNU6-871P	0
RP11-272B17.2	0
RNU4-20P	0
SLC16A7	4.54607
RP11-813P10.1	0
RP11-813P10.2	0.173726
RP11-316A16.1	0
RP11-335M9.1	0
Y_RNA	0
SNORA19	0
RP11-154D9.1	0
RP11-471N19.1	0
DUX4L52	0
FAM19A2	0.353345
RPL21P104	0
KRT8P19	0
RPS3P6	0.21852
RP11-769N19.2	0
KLF17P1	0
RNU6-595P	0.829933
Metazoa_SRP	0.7167
RP11-863H1.1	0.243374
RNU6-399P	0
LINC01465	0.408841
MIRLET7I	0
RP11-631N16.2	2.98927
PPM1H	2.77651
RPL32P26	0
GAPDHP44	0
RNU1-83P	0
Y_RNA	0
RP11-848D3.4	0
LDHAL6CP	0
RSL24D1P5	0
AVPR1A	0.679992
RP11-715H19.2	0
HNRNPA1P69	0
RP11-1022B3.1	0
DPY19L2	2.73333
RP11-415I12.3	0.161992
RP11-972L6.2	0
RP11-415I12.2	0
RP11-415I12.1	0
TMEM5	4.25769
TMEM5-AS1	0
PABPC1P4	1.88731
SRGAP1	4.21825
RPL36AP41	0
RP11-274J7.2	0
RP11-274J7.3	0.0264641
RP11-1029F8.1	0
RP11-196H14.2	0.127229
RP11-196H14.4	0.420481
C12orf66	2.67719
RNU6-1009P	0
RPS11P6	0.152818
RNU5A-7P	0
C12orf56	0.0273893
RP11-114F3.2	0.0710502
snoU13	0
RP11-114F3.5	1.27347
RP11-114F3.4	0.162469
RP11-439H13.2	0
SNORD83	0
RP11-338E21.1	0
RP11-338E21.2	0
RP11-338E21.3	0
RP11-629N8.4	0.143773
RP11-629N8.3	0
TBC1D30	2.91758
RPL7P39	0.0933313
RP11-766N7.3	0.100155
RP11-766N7.4	0
RNU6ATAC42P	0
RP11-168J19.2	0
RNU6-166P	0
APOOP3	0
RP11-305O6.4	0.626006
RP11-305O6.3	0.03822
KRT18P60	0.0339819
RP11-230G5.2	0.0510583
RP11-221N13.2	0
RP11-221N13.3	0
RP11-221N13.4	0
PCNPP3	0
RPSAP52	0.0230259
HMGA2	0.0309692
RP11-677M24.1	0
RP11-366L20.2	0.135133
RP11-366L20.3	0
MIR6074	0
RP11-366L20.4	0
RPL21P18	0
RNA5SP362	0
LLPH-AS1	0.760937
RBMS1P1	4.4977
RP11-335I12.2	0.15959
PDCL3P7	0
RN7SKP166	0
HELB	2.3689
GRIP1	0.304088
OSBPL9P5	0
OSBPL9P4	0
RP11-123O10.4	0
RP11-123O10.3	0
RP11-123O10.1	0
RAB11AP2	0
GGTA2P	0.0793929
MRPL40P1	0.113039
NTAN1P3	0
RP11-473M14.3	0
RP11-542B15.1	0.353053
RP11-335O4.1	0
RP11-335O4.3	0
RP11-43N5.1	0.092998
RP11-43N5.2	0
LINC01479	0.071212
GS1-410F4.5	0
IFNG-AS1	0.126627
RPL39P28	0
HNRNPA1P70	0.068034
RP11-444B24.2	0
IFNG	0.881931
IL26	0.055747
IL22	0
MDM1	4.84409
RP11-81H14.2	0.64566
RP11-71J4.2	0
RP11-81H14.1	0.36653
RP11-81H14.3	0
RP11-81H14.4	0
RPSAP12	0.838382
Metazoa_SRP	0
RPL10P12	0.824879
SNORA70G	0.223325
ATP5HP4	2.84946
RP11-637A17.2	0.188119
RPL7P42	0
KRT8P39	0.397828
SLC35E3	2.2324
RP11-611O2.2	0.133687
RP11-611O2.1	0.183578
RNU7-4P	0
RP11-611O2.6	0
PRELID2P1	0.665668
RP11-324P9.1	0
C1GALT1P1	0.575978
RP11-1143G9.5	0.240856
RN7SL804P	0
RPS26P45	0
RP11-956E11.1	0.200585
LRRC10	0
BEST3	0.0151159
RP11-588G21.1	0
RP11-588G21.2	0.0163335
RAB3IP	4.67572
MYRFL	0.193815
RP11-611E13.3	0
RP11-320P7.2	0
LINC01481	0.562754
RP11-398J13.1	0.492258
RNU4-65P	0
RP11-785D18.3	0
PTPRR	0.334866
FAHD2P1	0
Y_RNA	0
CTD-2021H9.1	0
CTD-2021H9.2	0
CTD-2021H9.3	0.074573
LGR5	1.18062
RP11-578B16.1	0
RP11-186F10.2	0
SNORA17	0
THAP2	2.48278
RP11-498M15.1	0
RP11-2H8.3	0
RP11-2H8.4	0.246378
TPH2	0.00720911
RP11-89M22.3	0
TRHDE	1.91485
TRHDE-AS1	2.61743
RP11-98E6.1	0
CHCHD3P2	0
RP11-12K6.2	0
RP11-314D7.1	0
RP11-314D7.2	0
RP11-314D7.3	0
RP11-166B14.1	0
RNU6-1012P	0
RP11-295G12.1	0
U8	0
RP11-711C17.1	0
RP11-711C17.2	0
RP11-81H3.2	0
RP11-274M17.1	0
RP11-274M17.3	0
RP11-274M17.2	0
VENTXP3	0
RP11-361A23.1	0
RP11-361A23.2	0
RP11-361A23.3	0
RP11-81K13.1	0
KCNC2	0
RP11-560G2.1	0
CCNG2P1	0
CAPS2	2.02195
RP11-560G2.2	0
RP11-585P4.6	2.55482
GLIPR1L1	0.275463
GLIPR1L2	0.860368
RP11-585P4.5	2.46348
RP11-114H23.1	0.0218987
RP11-25J3.2	0
RPL10P13	0.145022
SNORA70	0
RP11-114H23.2	0
RP11-290L1.6	0
RN7SL734P	0
RP11-290L1.5	0
RP11-290L1.7	0
RP11-290L1.3	0
RP11-290L1.4	3.52399
RP11-453D16.1	0
RP11-453D16.2	0
RNU6-1271P	0
RP11-54A9.1	0.834558
RN7SKP172	0
RP11-20E24.1	0.219441
RP11-613M5.1	0
YWHAQP7	0
RP11-613M5.2	0.315126
RPL7P43	0
RP11-734E19.1	0.0659455
RP11-461F16.3	0
RP11-669B18.1	0
E2F7	0.443324
RP1-81P11.1	0
NAV3	3.60296
RP1-97G4.1	0
RP11-781A6.1	0
RP11-136F16.1	0
FAM213AP1	0
RP11-38F22.1	0
RP11-754N21.1	0
RP11-90C1.1	0
RP11-171L9.1	0
RP11-123M21.2	0
RP11-123M21.1	0
SYT1	0.86924
RP11-390N6.1	0
MIR1252	0
RP11-359M6.2	0.676199
RP11-359M6.1	1.76522
NOP56P3	0.315197
RP11-530C5.1	0
RP11-530C5.4	1.01732
RP11-530C5.2	0.279993
RNA5SP363	0
RP11-84G21.1	0.660399
SNRPGP20	0
RPL7P38	0.11998
RNU7-106P	0
RP11-244J10.1	0.484229
OTOGL	0.216391
RN7SKP261	0
PTPRQ	1.52489
AKIRIN1P1	0
RP11-272K23.3	0
MYF6	0.0686745
MYF5	0
LINC01490	0
MIR617	0
RP11-299A16.1	0
MIR618	0
RP11-543H12.1	0
MIR4699	0
PPFIA2	0.519958
RP11-121G22.3	0.0747344
RP11-315E17.1	0
RP11-617J18.1	0
RP11-275O18.1	0
RP11-362A1.1	0
RP11-362A1.2	0
METTL25	3.83441
RP11-263K4.1	0.164294
RP11-263K4.5	0
RP11-263K4.4	0
RP11-263K4.3	0.0589117
RNU6-977P	0
RPL6P25	0
RP11-87P13.2	0
RP11-384P14.1	0
SNORA3	0
RP11-788H18.1	0
RP11-228G3.1	0
RP11-701B6.1	0
SLC6A15	0.0568438
RP11-1079J22.1	0
TSPAN19	0.84309
LRRIQ1	0.574012
RP11-193M21.1	0.718797
ALX1	0
RP11-408B11.2	0
RP11-629O19.1	0
RP13-619I2.2	0
RASSF9	3.51494
NTS	0.809362
MGAT4C	0.0478032
RP11-812D23.1	0
RP11-202H2.1	0
RP11-324H9.1	0
RPL23AP68	0
RP11-248E9.1	0
CYCSP30	0
RP11-248E9.4	0
MKRN9P	0
RP11-248E9.5	0
RP11-248E9.6	0
RP11-248E9.7	0
RPS4XP15	0
C12orf50	0.0284179
RNA5SP364	0
RP11-474L23.3	0.606387
Y_RNA	0
RNU1-117P	0
RP11-900F13.3	0.958002
RP11-900F13.2	0
RP11-13A1.1	0.0914348
RP11-13A1.2	0
RP11-13A1.3	0
RNU7-120P	0
MRPS6P4	0
RP11-823E8.3	4.85218
RP11-1109F11.3	2.27143
RP11-1109F11.5	1.55286
CENPCP1	0.0383514
GALNT4	4.83577
POC1B-AS1	1.4542
RP11-981P6.1	2.11929
ATP2B1-AS1	2.32861
RNA5SP365	0
MRPL2P1	0
RNU6-148P	0
RP11-654D12.2	0
BRWD1P2	0
RP11-654D12.3	0
RP11-567C2.1	0.0430681
RP11-753N8.1	0
RP11-632B21.1	0
RP11-20L19.1	0
CCER1	0
LINC00615	0
EPYC	0.0244465
KERA	0.0628821
AC007115.3	0
RP11-121E16.1	0.104926
DLEU2_6	0
RP11-693J15.6	0.0765852
RP11-1041F24.1	0
RP11-587P21.1	0
RP11-587P21.2	0
RP11-587P21.3	0
LINC01619	1.49023
RP11-796E2.4	0.42906
RPL21P106	0
Y_RNA	0
RP11-756G20.1	0.320897
CLLU1OS	0
CLLU1	0
RP11-693J15.5	0.0821768
RP11-693J15.3	0
C12orf74	0.0662498
PLEKHG7	0.488718
RP11-603K19.1	0.11827
HNRNPA1P50	0.10621
RNU6-1329P	0
RP11-511B23.1	0.0686992
RP11-511B23.2	0.0998062
Y_RNA	0
RP11-511B23.4	0
RPL41P5	0
RP11-202G11.2	0
NACAP3	0.201577
RP11-511B23.3	0
SNORD74	0
RP11-486A14.1	0.0951763
RP11-486A14.2	0.493134
Y_RNA	0
RP11-356O22.4	0
SOCS2-AS1	4.42798
RP11-887P2.3	0.563257
RP11-887P2.5	0.327993
RN7SL630P	0
RP11-887P2.6	0.210902
RP11-1060G2.1	0.244264
RP11-1060G2.2	0.197346
RN7SKP263	0
RP11-74K11.1	0
RP11-74K11.2	0.0948604
RP11-1105G2.4	0.237862
RP11-1105G2.3	2.05257
RN7SL330P	0
RBMS2P1	0.691456
CEP83-AS1	0.238525
RP11-778J16.3	0
RN7SL483P	0
RP11-778J16.2	0.220673
SUCLG2P2	0.410322
MIR5700	0
LSM3P2	0
KRT19P2	0
RP11-129B9.2	0.158351
RP11-129B9.1	0.123198
Y_RNA	0
CBX3P5	0
RNU6-808P	0
MIR331	0
MIR3685	0
RP11-167N24.3	0
RP11-167N24.5	0
RNU6-735P	0
RP11-490G8.1	0.584902
USP44	2.31594
PGAM1P5	0.280031
Y_RNA	0
RNU6-247P	0
RP11-536G4.2	0.26431
RP11-536G4.1	0
CCDC38	0.0789567
AMDHD1	1.13075
HAL	3.42278
RP11-256L6.2	0.161194
YPEL5P3	0
RN7SL88P	0
RP11-256L6.5	0.0557481
RP11-394J1.2	0
RNU4-24P	0
RP11-117N2.2	0
RP11-510I5.4	0
RN7SKP11	0
CFAP54	0.528733
EEF1A1P33	0.0833052
Y_RNA	0
RP11-541G9.1	0
RP11-397H6.1	0
RP11-534P6.1	0
RP11-541G9.2	0
RMST	0.346717
MIR1251	0
snoMe28S-Am2634	0
RMST_8	0
RP11-528M18.2	0
RP11-528M18.3	0
RP11-1016B18.1	0.0972043
RNU6-36P	0
MIR4495	0
MIR4303	0
RP11-690J15.1	0
RP11-718L23.1	0
RNU4-41P	0
SLC9A7P1	0.836235
RP11-181C3.1	0.294799
TMPO-AS1	1.07222
RP11-481K9.4	0
SNORA53	3.73977
ANKS1B	0.304915
RP11-90E9.1	0
RP11-473C19.1	0
RNA5SP366	0
RP11-406H4.1	0
FAM71C	0
RPS4XP1	0.453376
RP11-135F9.4	0.562398
RP11-175P13.2	0.545226
RN7SL176P	1.3535
RP11-175P13.3	1.92031
MIR1827	0
DEPDC4	0.272281
Y_RNA	0
SLC17A8	0.0169594
NR1H4	0.068944
RP11-575G13.3	0
GAS2L3	3.26511
RP11-575G13.2	0.128254
ANO4	0.150497
RP11-263E1.1	0
RP11-350G24.1	0
RP11-350G24.2	0
SLC5A8	0.8523
RNU6-768P	0
RP11-399D15.1	0
RP11-321F8.4	0.6128
RNU6-1068P	0
RPS27P23	0
Y_RNA	0
RNU5E-5P	0
RNA5SP367	0
SPIC	0
MYBPC1	0.617506
RP11-755O11.2	0
RP11-285E23.2	0.2301
RNY1P16	1.5583
SYCP3	0.52672
RNU6-101P	0
RP11-511H9.3	0.964679
RNU6-172P	0
RNA5SP369	0
RNU6-1183P	0
HSPE1P4	0.133217
RP11-512N21.3	0.456049
RP11-512N21.1	0
RP11-554E23.2	0.0875858
NENFP2	0
RP11-554E23.4	0.798661
PARPBP	0.70181
PMCH	0
HELLPAR	0.0102929
RP11-210L7.3	0
RP11-210L7.1	0
LINC00485	0
PAH	0.0255288
RP11-438H24.2	0
ASCL1	0.0902883
RP11-328J6.1	0
RP11-552I14.1	0
C12orf42	0.0504509
RP11-626I20.1	0
RP11-626I20.2	0
RP11-626I20.3	0
STAB2	0.545733
U8	0
RP11-341G23.2	0
RP11-341G23.3	0
RP11-341G23.4	1.41443
RP11-650K20.2	0
RP11-650K20.3	0
TTC41P	0.283403
C12orf73	4.80756
RP11-490H24.5	0.332879
RNA5SP370	0
RP11-818F20.4	0
RP11-818F20.5	0.0694607
RP11-43D4.2	0
RP11-43D4.3	0.0411967
MIR3922	0
SLC41A2	4.893
Y_RNA	0
KRT18P20	0
C12orf45	0.870578
RP11-61E11.2	0
KCCAT198	0
CASC18	0.157427
ST13P3	0.226615
RP11-114F10.2	0.213798
RP11-114F10.3	0.119941
RP11-185N2.1	0.0204564
RP11-651L5.2	0.125858
RP11-651L5.3	1.77553
RNU7-94P	0
RP11-144F15.1	0.19501
RFX4	0.0233139
RP11-482D24.2	0
RP11-482D24.3	0
EEF1B2P4	0
RPL30P12	0
RP11-412D9.4	2.00447
RP11-797M17.1	0
SETP7	0
BTBD11	0.433897
SNORD74	0
RNA5SP371	0
RP11-128P10.1	0
RP11-864J10.2	0.128333
RP11-864J10.4	0.509391
ASCL4	0
RP11-554D14.7	0
RP11-554D14.8	0.0836699
RP11-554D14.6	0.0417511
RP11-554D14.4	0
RP11-554D14.5	0
RP11-554D14.3	0
RP11-554D14.2	0
RP11-554D14.1	0
WSCD2	0.403721
RP11-1K3.1	0.0791058
LINC01498	0
FICD	3.8553
RP11-689B22.2	0.209641
MIR4496	0
RNU7-169P	0
Y_RNA	0
SNORA40	0
RP11-423G4.10	0.586666
MIR619	0
DAO	0.0444566
SVOP	0.0253247
RNU6-361P	0
USP30-AS1	4.94587
RNA5SP372	0
RP11-968O1.5	1.12273
FOXN4	0.0597784
MYO1H	0.32776
LINC01486	0
RP11-256L11.3	0.351018
RN7SKP250	0
FAM222A	3.13448
FAM222A-AS1	0.111166
TRPV4	3.08458
MIR4497	0
RP1-7G5.5	0.132289
RN7SL441P	0
RP1-7G5.6	0
RP11-837J7.4	2.80056
RP11-837J7.3	0.0885397
RP11-946P6.6	3.57028
RP11-946P6.4	0
RN7SL769P	0
HMGA1P3	0.104381
RPL31P49	0.853218
RP3-424M6.4	1.14441
RAD9B	0.467375
RN7SL387P	0
RP11-481J8.3	0
RP1-74B13.2	0
RPL29P25	0
CCDC63	0
MYL2	4.44957
LINC01405	0
RP1-46F2.3	0
CUX2	0.0398832
MIR6760	0
RNA5SP373	0
RP3-473L9.4	1.1229
HSPA8P14	0.0716127
U7	0
RP11-686G8.1	0.155004
ATXN2-AS	0.951042
PCNPP1	0.72821
MIR6761	0
RPS2P41	0.210446
ADAM1B	0.458711
SLC25A3P2	0
RP1-128M12.3	0.172885
RP1-267L14.6	0.816116
MIR3657	0
RP1-267L14.3	0
Y_RNA	0
Y_RNA	0.426392
MIR6861	0
RP3-521E19.2	0
RN7SKP71	0
RPL7AP60	0.228643
RP3-521E19.3	0
RPH3A	0.153458
MIR1302-1	0
RP1-71H24.1	0
IMMP1LP2	0
RPS15AP32	0
DTX1	2.90568
RASAL1	0.373553
CFAP73	3.47091
Y_RNA	0.559697
Y_RNA	0
IQCD	2.33952
RP11-545P7.9	0.93813
MIR6762	0
LHX5	0
LHX5-AS1	0
LINC01234	0.0120621
DYNLL1P4	0.341013
RP11-780K2.1	0
RP11-100F15.1	0
RP11-100F15.2	0
HAUS8P1	0
GLULP5	0
RP11-139B1.1	0
RN7SKP216	0
RP11-385N17.3	0
OSTF1P1	0
RP11-162N7.1	0
Y_RNA	0
RP4-601P9.2	0.119608
SNORA27	0
RP4-601P9.1	0
RP11-411G2.2	0
RP11-411G2.1	0
RP11-25E2.1	0
RP11-116D17.2	0
RP11-116D17.3	0.399075
RP11-116D17.4	0
RP11-116D17.5	0.110836
RP11-116D17.1	0
RP11-1028N23.3	0
RP11-1028N23.2	0
RP11-1028N23.4	0
UBA52P7	0
RN7SL865P	0
RP11-110L15.1	0
RP11-110L15.2	0
SNORD56	0
RP11-493P1.2	0.390201
RNU6-1188P	0
MIR620	0
SNRPGP18	0
RP11-115H15.2	0
RP11-148B3.2	0
MIR4472-2	0
RP11-148B3.1	0
LINC00173	1.44069
MAP1LC3B2	0.652956
RP11-497G19.7	0.0274151
RP11-497G19.3	0
RP11-497G19.1	0.0961109
RP11-497G19.2	0
RNFT2	0.589969
RP11-407P2.1	0.225365
RNU6-558P	0
RP11-240G22.4	0
HRK	0.0793022
RP11-240G22.1	0
RP11-240G22.5	0.13899
RP11-231I16.1	0.194415
RP11-103B5.4	0.571022
TESC-AS1	0
NOS1	0.8858
ELOCP32	0
KSR2	0.12052
RP11-465L8.1	0
RP11-33N14.3	0.666719
RP11-33N14.5	0.516137
RP11-136L23.2	0
RP11-131L12.2	0.200121
RP11-131L12.3	2.17944
RP11-131L12.4	1.27896
RP11-121J20.1	0
RPL17P37	0
RP11-3L23.2	0
RP11-357K6.1	0
RP11-357K6.2	0
RNA5SP374	0
RP11-357K6.3	0
SNORA38	0
SRRM4	0.0843998
RN7SL508P	0
RP11-364C11.3	0
RP11-364C11.2	0
RP11-64B16.3	0
RP11-64B16.4	0.898464
RP11-64B16.5	0
LINC00934	0
CCDC60	0.352312
RP11-768F21.1	1.07768
TMEM233	1.57059
RN7SKP197	0
RP1-127H14.3	0
MIR1178	0
RPL35AP30	0
Metazoa_SRP	0
RP1-267D11.1	0
RP1-267D11.6	4.9446
MIR4498	0
RP1-278C19.8	0.918968
RPS20P31	0.117258
NME2P1	1.31481
RNU4-2	1.23391
RNU4-1	0
SIRT4	2.21211
RNU6-1088P	0
MSI1	0.904188
RPS27P25	0
RP1-166H1.2	0
RPL31P52	1.16951
RP11-18C24.8	0.17921
Y_RNA	0
RPL29P24	0.34547
RPL11P5	0
RP11-728G15.1	0
CABP1	0.49298
RP11-173P15.9	1.06814
RP11-173P15.10	0.478053
RP11-173P15.7	0
ARF1P2	0
CLIC1P1	0.204584
RPL12P33	0.0852912
HNF1A-AS1	0.033795
HNF1A	0.036238
RP11-216P16.7	0
RP11-216P16.4	0
RP11-216P16.5	0
SNORA70	0
RP11-216P16.6	0
Z98941.1	0
RP11-340F14.6	0.724379
RP11-711D18.2	0
MIR7107	0
RP13-941N14.1	0.65221
RNU6-1004P	0
MORN3	1.56963
HPD	3.07162
RP11-7M8.2	0
RP11-87C12.6	0
Metazoa_SRP	0
RNU7-170P	0
WDR66	2.33308
RP11-87C12.5	0
AC156455.1	2.04394
LRRC43	1.23403
IL31	0
B3GNT4	0.331459
RP11-512M8.11	0.0709095
CCDC150P1	0.685649
RPL21P1	0.0646699
CLIP1-AS1	0.0390766
SNORA9	0
RP11-15J22.8	0
RP11-324E6.8	0
RP11-324E6.10	0.39622
RP11-324E6.6	0.110949
HCAR3	4.25728
HCAR1	0.273118
RP11-324E6.4	0
Y_RNA	0
CCDC62	0.237263
RP11-463O12.5	3.33154
ABCB9	2.18295
MIR4304	0
RP11-197N18.7	0.114017
RP11-197N18.8	0.137024
MPHOSPH9	4.35325
RP11-282O18.3	2.8801
RP11-282O18.7	0.528988
RNA5SP375	0
Y_RNA	0
RP13-942N8.1	1.41268
RP11-972P1.8	0.232884
RP11-972P1.10	0.772006
RP11-972P1.11	2.16987
MIR3908	0
RP11-486O12.2	0.974445
SNORA9	0.672883
RP11-338K17.5	0.159332
RP11-338K17.6	0.886847
RP11-338K17.8	0
RPL27P12	0
RP11-338K17.10	4.59577
DNAH10	0.788455
RP11-380L11.4	3.77926
DNAH10OS	2.22861
RP11-214K3.23	0.886316
RP11-214K3.22	0.814851
RP11-214K3.21	1.21136
RP11-214K3.20	0.845519
RP11-214K3.19	1.51527
RP11-214K3.18	0.915121
RP11-214K3.5	0.252783
RP11-214K3.24	0.150702
RFLNA	1.08863
RP11-522N14.2	0.0391866
MIR6880	0
RP11-408I18.9	0
RP11-83B20.1	0.766437
RP11-83B20.2	0.0993173
RP11-83B20.3	0.154751
RP11-83B20.4	0
RP11-83B20.5	0.131454
RP11-83B20.6	0
RP11-83B20.7	0
RP11-83B20.9	0.150327
RP11-83B20.8	0.08473
RP11-83B20.10	0
RP11-13J12.2	0
RNU6-927P	0
MIR5188	0
RPL22P19	0
BRI3BP	4.21996
RP11-158L12.2	0
RP11-158L12.4	2.12705
RP11-158L12.5	0
RP11-158L12.6	0
TMEM132B	0.0701363
RP11-604N13.1	0
RP4-800O15.1	0
RP4-800O15.2	0
RP4-800O15.3	0
LINC00939	0.0211569
RP5-916L7.2	0
RP3-446N13.5	0
RP3-446N13.1	0
RP3-446N13.2	0
RP3-446N13.3	0
RP3-446N13.4	0
RP1-116K23.1	0
RP4-809F18.1	0.0743164
RP5-944M2.1	0
RP5-944M2.2	0
RP5-944M2.3	0
RP5-944M2.4	0
RP11-407A16.1	0
NDUFA5P6	0
RP11-407A16.3	0
RP11-407A16.8	0
RP11-407A16.4	0
RP11-407A16.6	0
RP11-407A16.5	0
RP11-407A16.7	0
LINC00943	0.211466
LINC00944	0.429527
RP11-983C2.1	0
RP11-983C2.2	0
RP11-983C2.3	0
HSPE1P20	0
RP11-575F12.1	0
RP11-575F12.2	0.122495
RP11-575F12.3	0.379241
RP11-955H22.1	0
RP11-955H22.4	0
RNU1-104P	0
RP11-955H22.3	0
RP11-955H22.2	0
RP11-367G12.1	0
RP11-483I24.1	0
RP11-351O2.1	0
Y_RNA	0
RP11-351O2.2	0
RP11-526P6.1	0
RP11-749H20.1	0
RP11-749H20.2	0
RP11-749H20.3	0
FLJ37505	0
LINC00507	0
LINC00508	0
CRAT8	0
RP13-653N12.1	0
RP13-653N12.2	0
RP11-417O18.2	0
MIR4419B	0
TMEM132C	2.69537
RP11-417O18.1	0
MIR3612	0
RP11-553N19.1	0
RP11-428I12.1	0
RP11-21K12.2	1.25518
RP11-21K12.3	0.0887346
GLT1D1	4.3658
RP11-753B7.2	0.0839313
NLRP9P1	0.0537505
TMEM132D	0.110312
RP11-669N7.2	0
uc_338	0
RP11-669N7.3	0
RP11-206B11.1	0
RP11-337L12.1	0
RP11-174M13.2	0
RP11-572C21.2	0
RP11-572C21.1	0
RP11-474D1.4	0
RP11-474D1.3	0
RP11-474D1.1	0
RP11-474D1.2	0
RP11-143E21.2	0
RP11-143E21.3	0
FZD10-AS1	1.2383
FZD10	1.44312
RP11-143E21.1	0
RP11-143E21.6	0
PIWIL1	0
RP11-200K12.3	0
RP11-200K12.2	0
RIMBP2	0.118278
