Name	Brain - Nucleus accumbens (basal ganglia)
C11orf72	0.0784768
RP11-655M14.12	0.0496264
DOC2GP	0.388808
NUDT8	4.57505
TBX10	0.017714
ACY3	2.15505
AP003385.2	0
ALDH3B2	0.0198013
RPL37P2	0.524725
UNC93B5	0
OR7E145P	0
OR7E11P	0
RP11-655M14.14	0
RP11-655M14.4	0
ALG1L8P	0.0372891
FAM86C2P	1.59625
ENPP7P7	0.188186
RP11-119D9.4	0
RP11-119D9.1	0.0227066
RNU6-46P	0
RPS3AP40	0.0480492
RP5-903G2.2	0.470248
RP5-901A4.4	0
RP5-901A4.5	0
OR7E1P	0
ALDH3B1	2.6089
RP5-901A4.1	0.391021
MIR7113	0
MIR6753	0
RP11-802E16.3	0.502937
CTD-2655K5.1	0.183393
LRP5	3.91479
NDUFA3P2	0
CTD-2007L18.5	0.0640409
GAL	0.0935971
TESMIN	0.682629
RP11-757G1.6	0.157768
RP11-757G1.5	0.0356161
MRGPRD	0
RP11-554A11.4	0.0839514
MRGPRF	0.955916
MRGPRF-AS1	0.0520162
TPCN2	4.34335
MIR3164	0
RP11-554A11.7	0.0506019
RP11-554A11.8	0
MYEOV	0.0264475
IFITM9P	0
RP11-211G23.2	0
RP11-211G23.1	0
AP000439.1	0.56336
AP000439.2	0
AP000439.5	0
AP000439.3	0
FGF19	0
RP11-300I6.5	0
FGF4	0
FGF3	0
RP11-643C9.1	0
RP11-643C9.2	0
RP11-626H12.1	0
RP11-626H12.2	0
RP11-626H12.3	0
ANO1-AS2	0
RNU6-1175P	0
ANO1	0.367635
RP11-805J14.3	0
FADD	3.33326
H2AFZP4	0
AP000487.6	0.814837
MIR548K	0
CTA-797E19.1	0
CTA-797E19.2	0
AP000487.4	0
AP000487.5	0.643535
AP001271.3	0
RP11-826F13.1	0.0400029
SHANK2-AS1	0.0503764
SHANK2-AS2	0
Y_RNA	0
CMB9-52H4.1	0
SHANK2-AS3	0
MIR3664	0
FLJ42102	0.029079
MIR6754	0
RP11-684B2.3	0.465443
KRTAP5-7	0.87945
KRTAP5-8	0.641932
KRTAP5-9	1.59957
KRTAP5-10	0.556735
AP000867.14	0
KRTAP5-11	0.640128
KRTAP5-14P	0
OR7E87P	0.161463
UNC93B6	0.181939
OR7E4P	0
RP11-684B2.5	0
RPS3AP41	0
SNRPCP14	0
RP11-167J8.3	0.0687974
ENPP7P8	0.210459
FAM86C1	1.50959
ALG1L9P	1.1153
ALG1L9P	0.57469
ZNF705E	0.0665206
DEFB108B	0
RNA5SP342	0
CTD-2313N18.8	0
RP11-849H4.2	0.60055
CTD-2313N18.7	0
OR7E128P	0.059951
OR7E126P	0.122975
RP11-757C15.4	0
IL18BP	3.52737
RP11-849H4.4	0.918574
RNU6-72P	0
MIR3165	0
FOLR3	0.0488155
RPEP6	0
RP11-807H22.5	0
RP11-807H22.7	0
RP11-807H22.6	0
FOLR1	0.771104
FOLR2	3.42804
PHOX2A	0
AP000593.5	0
AP000593.6	0
CLPB	3.10129
AP000593.7	0.0761009
RP11-45F15.1	0
RP11-45F15.2	0
RP11-7N14.1	0
ART2BP	0
ART2P	0
RP11-169D4.3	0.0707977
RP11-169D4.4	0.0696352
LINC01537	0.929354
RP11-169D4.2	0.289501
MIR139	0
RNU7-105P	0
RP11-31L22.3	0
ARAP1-AS1	0
ARAP1-AS2	0.268235
RPS12P20	0.0538383
Y_RNA	0
MIR4692	0
RNU6-672P	0
AP002381.2	0
RP11-800A3.3	0
RP11-800A3.2	0
P2RY2	0.369366
RP11-800A3.4	0.353605
OR8R1P	0
P2RY6	0.189827
RP11-800A3.7	0.318211
RELT	3.34032
RP11-809N8.4	0.186094
RP11-809N8.6	0
RP11-809N8.5	3.84879
HMGN2P38	0
AP000860.2	0
RP11-456I15.2	0
RP11-707G14.1	0
RN7SKP243	0
CCDC58P5	0
RP11-707G14.8	0.177797
DNAJB13	0.324418
RP11-167N4.2	0.298711
UCP2	4.20082
RP11-167N4.5	0.0539976
RP11-167N4.4	0.0201457
UCP3	1.1241
C2CD3	3.72884
RP11-691F15.1	0
AP000577.2	0.0470165
P4HA3	0.202516
SNORA7	0.329768
RP11-632K5.3	0
HNRNPA1P40	0
RP11-702H23.4	0
MIR548AL	0
RP11-632K5.2	0.028872
KCNE3	1.13589
CYCSP27	0
RP11-702H23.2	0.283509
LIPT2	1.38859
POLD3	2.95324
RANP3	0
RN7SKP297	0
CHRDL2	0.202866
RP11-864N7.4	0.033235
MIR4696	0
RP11-864N7.1	0
RNF169	1.30177
XRRA1	2.13076
AP000560.3	0.0818701
RN7SL239P	0
RP11-147I3.1	1.58565
RNU6-216P	0
NEU3	4.30241
OR2AT2P	0
NPM1P50	0
OR2AT4	0
CTD-2562J17.2	0
OR2AT1P	0.0113534
ZDHHC20P3	0.148182
CTD-2562J17.7	0
MIR326	0
SNORD15A	0
SNORD15B	0
GDPD5	3.45348
RP11-939C17.4	0
CTD-2530H12.4	1.40608
CTD-2530H12.8	0.703634
CTD-2530H12.7	0
CTD-2530H12.5	0
MOGAT2	0.0111971
RN7SL786P	0
CTD-2530H12.1	0
CTD-2530H12.2	0
RP11-535A19.1	0
RP11-535A19.2	0.117613
Y_RNA	0
Y_RNA	0
PPP1R1AP1	0
RP11-263C24.1	0
RNA5SP344	0
RP11-263C24.3	0
CTD-2011F17.2	0.14286
WNT11	1.582
RP11-619A14.2	0
RP11-619A14.3	1.77024
RP11-111M22.2	0.635678
RP11-111M22.5	2.44289
EMSY	3.07052
RP11-672A2.7	0
RP11-672A2.5	0.0531845
RP11-672A2.6	0
RP11-672A2.4	0.0950518
AP001189.4	0.491202
RP11-672A2.3	0
GUCY2EP	0
RP11-21L23.4	0
TSKU	1.69039
RP11-21L23.3	0.289968
RP11-21L23.2	0.0573693
CTD-2547H18.1	0
B3GNT6	0.0426663
OMP	0
MYO7A	0.893175
GDPD4	0.0135279
TOMM20P1	0
RP11-739B23.1	0.0266367
RNU7-59P	0
AQP11	3.00978
Y_RNA	0
RSF1-IT2	0.0425197
FTH1P16	0.898858
RSF1-IT1	0
AP000580.1	0
AAMDC	3.42767
RP11-91P24.7	0.29206
RP11-91P24.5	0.0684071
RP11-91P24.6	0.136778
RP11-91P24.1	0.154707
INTS4	3.57366
RP11-91P24.3	0
KCTD14	0.523144
RP11-7I15.4	0.228587
THRSP	0.117586
RNU6-126P	0
KCTD21-AS1	1.31704
RP11-452H21.1	0.166523
RP11-452H21.2	0
RP11-452H21.4	0.0532534
NARS2	4.98223
RP11-843A23.1	0
RNU6-311P	0
COPS8P3	0
TENM4	4.20575
RP11-673F18.1	0
CTD-2337I7.1	0
RP11-802F5.1	0
MIR708	0
MIR5579	0
RP11-258O13.1	0
RP11-683O4.1	0
RP11-885L14.1	0
CTD-2555I5.1	0
RNU6-544P	0
ARL6IP1P3	0
RP11-686G23.2	0
RP11-170L9.1	0
MTND4LP18	0
MTND6P25	0.0326767
RP11-876F14.2	0
MIR4300HG	0.0398204
MIR4300	0
RP11-876F14.1	0
RP11-179A16.2	0
RP11-718B12.2	0.100426
RP11-718B12.1	0
RP11-718B12.5	0
DDIAS	0.113431
RP11-659G9.3	0
RAB30	4.87215
RP11-113K21.1	0
SNORA70E	0
RAB30-AS1	2.66373
RP11-113K21.6	0.315425
RP11-113K21.4	0
RP11-113K21.3	0.233066
C1DP5	0
BCAS2P1	0
RP11-727A23.4	0.849599
RP11-727A23.5	1.15055
RP11-727A23.8	0
RP11-727A23.7	0.0383692
RP11-727A23.10	0.151564
CYCSP28	0
H19_3	0
RP11-160H12.2	0.0285796
RP11-160H12.3	0
LDHAL6DP	0
HNRNPA1P72	0
RP11-851M3.1	0
CTD-2537O9.1	0.0955233
DLG2-AS1_1	0
DLG2-AS1_2	0
AP000857.3	0
AP000857.2	0
HNRNPCP6	0.0605089
RP11-882I15.1	0
RP11-482L11.1	0
RNU6-1292P	0
CCDC89	0.475029
SYTL2	1.93109
RP11-700A24.1	0.0930175
CCDC83	0
RP11-90K17.2	0
SLC25A1P1	0
RNU6-560P	0
RP11-12D16.2	0
FNTAL1	0
Metazoa_SRP	0
RP11-320L11.2	1.08576
SETP17	0.204826
RN7SL225P	0
CCDC81	0.362515
RP11-317J19.1	0
PTP4A1P6	0
CTD-2005H7.1	0.0780611
CTD-2005H7.2	0.0731575
PRSS23	3.09641
AP000654.5	0.161329
OR7E13P	0.107835
AP000654.4	0
OR7E2P	0.0251151
RP11-736K20.5	1.05129
RP11-736K20.4	1.43759
RP11-736K20.6	1.15467
HNRNPCP8	0
TMEM135	4.69691
XIAPP2	0
RP11-648O15.2	0
RP11-680L20.1	0
RP11-777F6.3	0.126739
PSMA2P1	0
CTD-2028E8.1	0
CTD-2028E8.2	0
RP11-137O10.1	0
RNU6-1135P	0
U6	0
RP11-720D4.3	0
RP11-720D4.2	0
MTCYBP41	0
RP11-665E10.1	0
RP11-665E10.2	0
RP11-665E10.4	0
RP11-665E10.3	0
RP11-164N3.1	0
RP11-164N3.2	0
RP11-164N3.3	0
Y_RNA	0
RAB38	0.173645
RP11-685B24.1	0
MIR3166	0
CTSC	1.89712
GAPDHP70	0.0198722
GRM5	1.41507
GRM5-AS1	0.0668695
RNU6-16P	0
TYR	0
CBX3P7	0
RP11-796A5.3	0
RP11-796A5.4	0
NOX4	0.0930301
RP11-745I13.1	0
RP11-643G5.1	0
RP11-643G5.2	0
RP11-643G5.6	0
RP11-643G5.7	0
RP11-643G5.4	0
RP11-643G5.5	0
FOLH1B	0.0768994
UBTFL10	0
RP11-313I2.3	0
TRIM77	0
RP11-313I2.13	0
RP11-313I2.5	0
UBTFL2	0
RP11-313I2.11	0
RP11-313I2.6	0
RP11-313I2.10	0
TRIM64DP	0
RP11-358N4.3	0.153088
RP11-358N4.5	0
TRIM49	0
RP11-358N4.6	0
TRIM53BP	0
TRIM51BP	0
RP11-81M19.3	0.0201
TRIM64B	0
RP11-313I2.8	0
AP000648.3	0
RP11-81M19.1	0
MTND1P35	0
TRIM49D1	0
TRIM49D2	0
RP11-529A4.4	0
RP11-529A4.16	0
RP11-529A4.15	0
RP11-529A4.5	0
TRIM64	0
RP11-529A4.7	0
TRIM51EP	0
TRIM53AP	0
RP11-313I2.7	0
TRIM49C	0
RP11-529A4.9	0
RP11-529A4.12	0.142806
TRIM64EP	0
RP11-529A4.10	0
RP11-716D19.1	0
UBTFL1	0
AP000648.6	0
SNORD56	0
AP000648.4	0
AP000648.5	1.88042
RP11-121L10.2	0.553421
DISC1FP1	0
TUBAP2	0.207232
MIR4490	0
RP11-660M18.1	0
MIR1261	0
RP11-678K21.1	0
RP11-678K21.2	0
RP11-678K21.3	0
OSBPL9P2	0
OSBPL9P3	0
RP11-699F16.2	0
RP11-739P6.1	0
RP11-739P6.2	0
RP11-843F11.1	0
RP11-201M22.1	0
TUBB4BP4	0
RP11-806N19.2	0
RPL7AP57	0
NDUFB11P1	0
PGAM1P9	0
RP11-675M1.2	0
RPS3AP42	0
RP11-203F8.1	0
RP11-676F20.4	0
RP11-676F20.2	0
RP11-676F20.5	0
SNRPGP16	0
RP11-676F20.1	0
MTNR1B	0.111906
RPL26P31	0
RP11-183A22.3	0
RP11-573M3.6	0
RP11-573M3.3	0.91532
RP11-573M3.2	0
RP11-573M3.5	0
RP11-573M3.4	0
RP11-755E23.3	0
RP11-755E23.2	0
DEUP1	0.0792235
RP11-288E14.2	0.362429
RN7SL223P	0
RP11-178H8.1	0
RP11-178H8.2	0
RP11-178H8.3	0
CEP295	1.35303
Y_RNA	0
SCARNA9	2.15954
RP11-178H8.7	2.89323
SNORD6	0
SNORA1	0.368775
SNORD5	0
SNORA18	2.28848
MIR1304	1.04833
C11orf54	4.40591
MED17	3.41481
VSTM5	0.84545
Y_RNA	0
HPRTP4	0
HPRT1P3	0
HEPHL1	0.00365212
PHBP16	0
PANX1	4.59615
RP11-680H20.1	0.494737
RP11-680H20.2	0
IZUMO1R	0
GPR83	2.11707
MRE11	3.7965
MIR548L	0
RP11-685N10.1	0
FUT4	1.05816
RP11-867G2.4	0
PIWIL4	2.37712
RP11-867G2.5	0
RP11-867G2.6	0
RP11-867G2.8	0.120948
AMOTL1	4.22904
ST13P11	0
RP11-856F16.2	0
KDM4D	0.89012
RP11-60C6.3	0
KDM4E	0.0167711
RP11-60C6.8	0
RP11-60C6.5	0
RP11-60C6.6	0
KDM4F	0
RP11-735A19.3	0.179801
BUD13P1	0.597506
RP11-712B9.5	0.840279
RP11-712B9.2	0.721152
RP11-712B9.6	0
RP11-338H14.1	0
RP11-644L4.1	0
CTD-2564P9.3	0
FAM76B	3.47635
RNA5SP345	0
RP11-697H10.1	0
MAML2	2.54451
JRKL	3.07365
JRKL-AS1	0
RNA5SP346	0
RP11-49K4.2	0
RP11-360K13.1	0
RP11-360K13.2	0
MED28P5	0
RP11-693I21.1	0
RP11-882G5.1	0
RNA5SP347	0
RP11-379J13.2	0
RP11-379J13.1	0
RP11-684B20.1	0
CTD-2342I9.1	0
RP11-115E19.1	0
RP11-99C10.1	0
CNTN5	0.230455
RN7SKP53	0
RPA2P3	0
RN7SL222P	0
AP000620.1	0
CTD-2383M3.1	0.173148
ARHGAP42	1.17458
RN7SKP115	0
TMEM133	2.99661
PGR	0.239246
PGR-AS1	0.0838652
RP11-788M5.3	0
TRPC6	0.417597
MIR3920	0
RP11-748H22.1	0.0129086
RP11-748H22.2	0
ANGPTL5	0.114666
C11orf70	0.895328
5S_rRNA	0
RP11-732A21.2	0.0658688
RP11-732A21.3	0.429244
RP11-864G5.1	0
RP11-864G5.7	0
RP11-864G5.8	0
RNU6-952P	0
BIRC3	1.1903
RP11-315O6.1	2.45479
RP11-315O6.2	0
MMP7	0
MMP20	0
RP11-817J15.2	0
RP11-817J15.3	0
MMP27	0
MMP8	0.0326682
WTAPP1	0
AP000619.5	0
AP000647.3	0
MMP10	0
MMP1	0
AP000619.6	0
MMP3	0.0226705
MMP12	0
BOLA3P1	0
RNU7-159P	0
MMP13	0
RP11-690D19.4	0
RP11-690D19.1	0
DYNC2H1	2.54211
MTCO3P15	0
MTATP6P15	0
MTCO2P15	0
MTCO1P15	0.0297378
MTND2P26	0
MTND1P36	0
RP11-37O16.8	0
RP11-563P16.1	0
MIR4693	0
PDGFD	0.836044
RP11-617B3.2	0
DDI1	0
MIR7641-1	0
RP11-886D15.1	0.267792
RP11-681H10.1	0
RP11-693N9.1	0
CASP12	0.120238
RP11-693N9.2	0.23125
CASP4	1.33699
CASP5	0.0323588
CASP1	1.54443
CARD16	1.12494
CASP1P2	0
CARD17	0
CASP1P1	0
CARD18	0.170147
RP11-94P11.4	0
OR2AL1P	0
RP11-94P11.3	0
Metazoa_SRP	0
AP000641.1	0
RNU4-55P	0
RNU6-277P	0
KBTBD3	2.27695
RP11-677I18.3	0.056134
RP11-677I18.4	0
RP11-680E19.1	0
RP11-680E19.2	0
GUCY1A2	3.73882
RP11-819M15.2	0
RP11-819M15.1	0
RP11-382M14.1	0.0201613
RP11-819C21.1	2.67189
SMARCE1P1	0.0387807
ALKBH8	3.22648
CTD-2355J17.2	0
AP000889.2	0
AP000889.1	0.162672
SLN	3.08006
CTD-2651C21.3	0
SLC35F2	1.99182
RP11-832N8.1	0
RAB39A	0.373449
Y_RNA	0
RP11-144G7.2	0
NPAT	2.52165
ATM	3.13142
C11orf65	0.328649
KDELC2	3.10471
EXPH5	0.339235
DDX10	3.88445
RPS2P39	0
RP11-801G16.2	0
CYCSP29	0
RP11-25I9.3	0
RP11-25I9.2	0
RNU6-654P	0
RNA5SP349	0
SNORD39	0
RP11-708B6.2	0
RP11-10A7.1	0.22547
RP11-386B1.1	0
RP11-262A12.1	0
TFAMP2	0
RPSAP50	0
RP11-361A21.3	0
RP11-344L21.1	0
ZC3H12C	3.46089
RP11-347E10.1	0
ARHGAP20	4.1417
HNRNPA1P60	0
RP11-97I14.1	0
RNA5SP350	0
RP11-89C3.3	0
RP11-89C3.4	0.0380222
RPS17P15	0
RP11-89C3.2	0
C11orf53	0.0283849
COLCA1	1.15265
MIR4491	0
POU2AF1	0.151853
RNU2-60P	0
RP11-794P6.1	0
RP11-794P6.2	0
BTG4	0.0265079
MIR34B	0
MIR34C	0
RP11-794P6.6	0
C11orf88	0.0694099
LAYN	3.5336
AP000925.2	0.0324808
RN7SKP273	0
RP11-108O10.2	0.124513
ALG9-IT1	0
GNG5P3	0
FDXACB1	1.86091
RPL37AP8	0.282365
HSPB2	4.98642
C11orf52	0.293954
RNA5SP351	0
RP11-708L7.7	0
RP11-708L7.6	0.0788513
PPIHP1	0.115667
RNU6-893P	0
RP11-708L7.9	0
PIH1D2	1.3509
IL18	2.40294
RP11-356J5.4	0
TEX12	0.0696971
BCO2	3.86444
KCTD9P4	0.0524014
MRPS36P4	0.139046
RPS6P16	0
PLET1	0
RP11-356J5.13	0
ST13P10	0
RP11-356J5.12	2.7217
RNU6-44P	0
RP11-65M17.3	0.100433
RPL23AP62	0
RP11-65M17.1	0.0261691
snosnR66	0
RP11-27G22.1	0
RP11-629G13.1	1.26504
RNU7-187P	0
NCAM1-AS1	1.7533
RP11-839D17.3	2.55555
TTC12	3.77721
RP11-159N11.4	2.8165
ANKK1	1.31634
RP11-159N11.3	0.568179
MIR4301	0
MTRF1LP1	0.119445
ZW10	4.19925
RPS29P19	0
RP11-667M19.4	0
RP11-667M19.2	0
CLDN25	0
ATF4P4	0.101173
LRRC37A13P	0
USP28	3.6814
RP11-667M19.10	0
RP11-667M19.9	0.105094
RNU6-1107P	0
HTR3B	0.0390724
HTR3A	1.21051
ZBTB16	2.65843
RP11-64D24.2	0
NNMT	0.45265
RP11-64D24.4	0
RBM7	2.21686
RP11-212D19.5	0.0207389
NXPE2P1	0
RP11-172C16.5	0
NXPE1	0.00743978
snoU13	0
NXPE4	0
RP11-172C16.4	0.0370094
NXPE2	0.0501782
ACA59	0
AP000462.3	0.153234
AP000462.2	0
AP000462.1	0
RP11-136I14.2	0
RP11-136I14.3	0
RPL12P46	0
RP11-136I14.5	0
snoU13	0
AP000997.1	0
AP000997.2	0
AP000997.3	0.15369
AP000797.3	0.103951
CTC-774J1.1	0
LINC00900	2.04237
AP000797.4	0.616351
AP000797.1	0
AP000797.2	0
LINC02151	0.0305812
AP000770.2	0
AP000770.1	0
AP006216.10	0
APOA5	0
AP006216.5	0
APOA4	0
APOC3	0.0334345
APOA1	1.0083
APOA1-AS	0.540764
RNY4P6	0
AP000936.1	0.259076
AP000936.4	0
AP000936.5	0
RP11-109L13.1	0.0648674
RP11-109L13.5	0
PCSK7	4.21409
AP000892.6	1.62404
SCARNA11	0
CMB9-94B1.2	1.39389
AP000892.4	0.0738036
PRR13P3	0
AP000711.1	0.0426418
RP11-35P15.1	0.0606719
FXYD2	0.193443
RP11-728F11.3	0
RP11-728F11.4	0.674583
TMPRSS13	0.150156
IL10RA	2.89921
TMPRSS4-AS1	0.355565
RN7SL828P	0
TMPRSS4	0.0225695
JAML	0.283042
HSPE1P18	0
MPZL3	1.32359
MPZL2	0.67371
RP11-832A4.7	0
CD3E	0.245047
RP11-215H18.5	0
CD3D	0.11105
CD3G	0.0218337
RP11-770J1.5	0.238336
RP11-770J1.7	0.106696
RP11-770J1.4	1.03753
RP11-770J1.3	1.04217
TTC36	0.917548
RPL5P30	1.47845
RNU6-1157P	0
AP002954.3	0.73498
MIR6716	0
TREH	0.0987477
TREHP1	0
RNU6-376P	0
AP002954.4	0.0486734
RP11-158I9.8	2.64296
RP11-158I9.1	0
SETP16	0
Y_RNA	0
CXCR5	0
RP11-158I9.5	0.0180204
UPK2	1.71672
RN7SL688P	0
Y_RNA	0
FOXR1	0.0453679
Metazoa_SRP	0.304846
Y_RNA	0
RP11-110I1.12	0.519484
RPL23AP64	0.691924
RP11-110I1.11	0.786484
RP11-110I1.5	0.973829
MIR3656	0
SLC37A4	4.45444
RP11-110I1.14	0.362192
RP11-110I1.13	1.35431
NLRX1	4.20064
PDZD3	0.0282066
CCDC153	1.08329
RNU6-262P	0
MIR6756	0
ACA64	0
C1QTNF5	0.227552
MFRP	0.0101883
RP11-334E6.3	0
USP2-AS1	0.575862
RP11-334E6.2	0.0264159
RP11-334E6.4	0
DUXAP5	0
KRT8P7	0.0250751
RP11-196E1.3	1.65838
RNU6-1123P	0.162131
CTD-2523D13.1	0
CTD-2523D13.2	0.455565
RP11-215D10.1	0
RP11-831A10.2	0.0178361
RP11-831A10.1	0.088557
TRIM29	0.169803
AP000679.2	0.125645
POU2F3	0.0256121
RP11-778O17.4	0
7SK	0
GRIK4	3.15633
ELOCP22	0
RP11-640N11.2	0.0219349
HMGB1P42	0
TBCEL	3.32186
TECTA	1.22267
RP11-775A1.2	0
RPS4XP12	0
BMPR1APS2	0.0297841
RP11-142I2.1	0
RP11-730K11.1	0.0136075
RNU6-256P	0
MIR125B1	0
BLID	0
MIRLET7A2	0
MIR100	0
RP11-716H6.1	0.0547524
RP11-716H6.2	0.187003
RNU4ATAC10P	0
RNU4ATAC5P	0
RNU6-592P	0
GLULP3	0
RP11-266E8.2	0
UBASH3B	1.71408
snoU13	0
CRTAM	0.193918
C11orf63	1.84157
RNU4-23P	0
ATP5F1P5	1.05498
BSX	0
RP11-335F8.2	0
RPL34P23	0
RPS26P43	0
RPL31P47	0
SNORD14E	0.620963
CLMP	0.353852
RP11-762B21.5	0
CTD-2216M2.1	0
U8	0
RP11-109E10.1	0
PHBP17	0
MIR4493	0
SF3A3P2	0.0403304
RP11-634B22.4	0
ZNF202	3.38132
OR6X1	0
RNU1-21P	0
OR6M1	0
OR6M2P	0
OR6M3P	0
TMEM225	0
OR8D4	0
OR4D5	0
OR6T1	0
OR10S1	0
OR10G6	0
OR10G5P	0
OR10G4	0
OR10G9	0
OR10G8	0
OR10G7	0
OR10D5P	0
OR10D4P	0
OR10N1P	0
OR10D1P	0.0206012
OR10D3	0
OR8F1P	0
OR8G3P	0
OR8G2P	0
OR8G7P	0
OR8G1	0
OR8G5	0
SLC5A4P1	0
OR8D1	0
OR8D2	0
OR8B7P	0
OR8B6P	0
OR8B5P	0
OR8B1P	0
OR8C1P	0
OR8B2	0
OR8B3	0
OR8X1P	0
OR8B4	0
OR8B8	0
OR8A2P	0
OR8B9P	0
OR8B10P	0
OR8A3P	0
RP11-728D14.6	0
OR8B12	0
OR8A1	0
OR8Q1P	0
PANX3	0.0517719
SPA17	1.74266
RP11-677M14.2	0.338724
VSIG2	1.21766
RP11-677M14.3	0.435867
RP11-677M14.8	0.513067
RP11-677M14.7	0.739393
RP11-677M14.5	2.92079
ROBO4	4.1742
RP11-664I21.5	0
RP11-664I21.6	0.251017
CCDC15	0.33698
SLC37A2	0.930211
KRT18P59	0.0633419
RP11-687M24.4	0
PKNOX2-AS1	0.193338
RP11-687M24.7	0
RP11-687M24.8	0
RNU6-321P	0
AP000708.1	0.458874
STT3A-AS1	0.0676154
RNU6-1156P	0
CHEK1	1.33422
RNU2-35P	0
ACRV1	1.26902
PATE1	0
PATE2	0.139761
PATE3	0
PATE4	0.017865
RP11-680F20.10	0.0596562
HYLS1	3.37396
PUS3	4.96895
RP11-680F20.9	0.163727
RP11-680F20.4	0
RP11-680F20.6	0.0290883
CDON	1.31973
NAP1L1P1	0.506475
RP11-673E11.2	0
RP11-50B3.2	0.14994
RP11-50B3.1	0
RP11-50B3.4	0.133509
RNU4-86P	0
RN7SL351P	0
RPL35AP26	0.176787
TIRAP	1.27746
RP11-712L6.7	0
RP11-712L6.5	0.847597
ST3GAL4-AS1	0.967878
ST3GAL4	4.9762
RP11-712L6.8	0
KIRREL3-AS1	0
RP11-115C10.1	0.11954
RP11-688I9.4	0.424459
RP11-688I9.5	0.0262441
KIRREL3-AS2	0.379673
MIR3167	0
RP11-688I9.2	0.0520271
KIRREL3-AS3	0.246972
RP11-168K9.1	0.079506
RP11-168K9.2	0.871613
CTD-2234N14.2	0.245724
CTD-2234N14.1	0
RP11-480C22.1	1.45432
RN7SKP121	0
RN7SKP279	0
RP11-822P1.1	0
RP11-676M6.1	1.21793
RP11-702B10.2	0
LINC02098	0
ETS1	3.36556
MIR6090	0
RP11-1007G5.2	0
RP11-264E20.2	0.0410741
RP11-264E20.1	0
RP11-744N12.3	0.113075
SENCR	0.525199
FLI1	2.78846
KCNJ1	2.57416
RP11-740D6.3	0
KCNJ5	0.422344
C11orf45	2.58759
TP53AIP1	0.490187
RNU6-876P	0
Y_RNA	0
RNU6-874P	0
ZNF123P	0
BARX2	0.118817
RPS27P20	0
RP11-237N19.3	0
LINC01395	0
RP11-507F16.1	0
TMEM45B	0.329893
PRDM10	2.5917
LINC00167	0.0810609
RP11-567M21.3	0.0993844
ELOBP2	0
RP11-679I18.4	0
RPL34P21	0
U4	0
ST14	0.398616
RP11-567O18.1	0
DDX18P5	0
RN7SL778P	0
RP11-121M22.1	0.397006
ADAMTS15	0.206282
RP11-535N6.2	0
BAK1P2	0
MIR8052	0
C11orf44	0
PPP1R10P1	0
RP11-890B15.2	0.176042
RN7SL167P	0
AP002856.4	0
AP002856.6	0
AP002856.7	0.218878
AP002856.5	0
RNU6ATAC12P	0
AP003025.2	0.14191
RP11-217L21.1	0.128178
RP11-651K21.1	0
AP004372.1	0
RP11-697E14.2	0
NTM-IT	0
RP11-684N3.1	1.0161
U6	0
RP11-654C20.1	0
OPCML-IT2	0
AP004782.1	0.0804771
RP11-861E23.2	0.00616575
OPCML-IT1	0.031364
RP11-448P19.1	0.0336678
SPATA19	0.133834
RP11-259P6.3	0
IGSF9B	1.89054
RP11-713P17.5	0
RP11-713P17.3	1.7825
RP11-713P17.4	0.163469
PTP4A2P2	0.308132
NCAPD3	2.59758
RP11-700F16.2	0
RP11-700F16.3	0
GLB1L3	3.43606
AP000859.4	0.0855145
GLB1L2	3.08394
RP11-627G23.1	0.594612
AP004550.1	0
RP11-469N6.3	0
RP11-469N6.2	0
RP11-469N6.1	0.112883
RP11-555G19.1	0
RP11-555G19.2	0
AP005135.2	0
DDX11L8	0
FAM138D	0
RP11-598F7.3	0
RP11-598F7.4	0.257402
RP11-598F7.5	0.568585
RP11-598F7.6	0.753285
RP11-283I3.1	0.493273
RP11-283I3.2	1.46222
SLC6A13	3.35612
RP11-283I3.4	0.109746
KDM5A	2.79148
B4GALNT3	3.49815
NINJ2	3.36592
RP5-1154L15.2	0
RNU7-103P	0
RP5-1154L15.1	0
RP11-218M22.1	2.8287
RP11-218M22.2	0
RNU4ATAC16P	0
RP11-359B12.2	2.65813
HTR1DP1	0.0377405
RP5-951N9.1	0
RP5-951N9.2	0
LINC00942	0.0925033
WNT5B	2.75359
MIR3649	0
RP11-288K12.1	0
RPS4XP14	0.0811891
CACNA2D4	0.399604
RP5-1096D14.3	0
LINC00940	0.455783
DCP1B	3.03097
CACNA1C	3.30342
RP5-1096D14.6	0.0897465
CACNA1C-IT1	0
CACNA1C-IT2	0.0668067
RP1-53O8.2	0
CACNA1C-AS4	0
CACNA1C-IT3	0
CACNA1C-AS3	0
AC007618.3	0
CACNA1C-AS2	1.05183
CACNA1C-AS1	0.2051
RP11-986G18.3	0.058382
RP11-986G18.2	0.481862
IQSEC3P1	0.132071
RP11-885B4.2	0.0477645
RPL23AP14	0
CBX3P4	0.250027
RP4-816N1.7	0
RP4-816N1.6	0.33748
RP4-816N1.8	0.318182
FOXM1	0.797652
RP11-372B4.3	1.08214
RNU6-1315P	0
TEAD4	0.745481
RP11-253E3.3	0.169771
RP11-253E3.1	0.296825
Metazoa_SRP	0
TSPAN9-IT1	0
RP11-543P15.3	0
RP5-1063M23.3	1.8965
RP5-1063M23.2	0.211024
RP11-476M19.2	0.0863727
RP11-476M19.3	0
RP11-476M19.1	0
CRACR2A	0.161612
RP5-1180D12.1	0.184796
RP3-488M23.3	0
