Name	Kidney - Cortex
RP11-202G18.1	0
MIR7702	0
OR2K2	0
RNA5SP294	0
ZNF483	0.362469
RP11-16L21.7	0
LRRC37A5P	0.217333
C9orf84	1.36985
RP11-430K21.2	0.71723
RNU6-1013P	0
MIR4668	0.382642
RNU6-710P	0
RP11-4O1.2	2.4596
RNU6-855P	0
Y_RNA	0
RP11-165N19.2	0
RN7SL57P	0
RNA5SP295	0
RN7SL430P	0
HSPE1P28	0
RP11-432F4.2	0.0941854
C9orf147	0.363282
KIAA1958	1.96888
RP11-576C12.1	0
RP11-276E15.4	0.348141
RP11-408O19.5	0.553031
SLC46A2	0.0781208
MUPP	0
ZNF883	0.727352
ZFP37	0.648667
FAM225B	0.0237857
FAM225A	0.0357808
SLC31A2	1.02249
RNF183	4.06267
WDR31	1.52779
C9orf43	0.599042
RP11-168K11.2	0.11432
RP11-168K11.5	0.0535108
RP11-168K11.3	0.10951
RP11-18B16.2	0.101983
RP11-18B16.1	0
RP11-534I8.1	0
AMBP	4.02359
MIR455	0
ORM1	0.416702
ORM2	0.124329
AKNA	3.05177
RP11-9M16.2	0.306943
RP11-9M16.3	0
RP11-402G3.6	0
TMEM268	3.33472
Y_RNA	0
RP11-402G3.5	0.0317316
RP11-402G3.3	0
RP11-402G3.4	0
RP11-428F18.2	0
TNFSF15	1.41015
RP11-78H18.2	0
TNFSF8	0.208206
RP11-523L1.2	0
DEC1	0.0154645
RP11-445L6.3	0
U2	0
RP11-284G10.1	0
LINC00474	0
RP11-787B4.2	0
PAPPA	3.1711
PAPPA-AS2	0.0590234
RP11-45A16.4	0.207845
ASTN2	1.69686
ASTN2-AS1	0
RP11-67K19.3	0.0302609
TRIM32	3.02831
RPL10P3	0.170714
SNORA70C	0
RN7SKP128	0
RN7SKP125	0
RP11-388N2.1	0
RP11-500B12.1	0.301202
RPL35AP22	0
RNU6-1082P	0
RP11-281A20.2	0.0637275
RP11-281A20.1	0
TPT1P9	1.7772
RP11-349E4.1	0
RP11-127L21.1	0
TUBB4BP6	0
BRINP1	0.406686
RP11-295D22.1	0
LINC01613	0.0171378
RP11-360A18.1	0.14578
MIR147A	0
AHCYP2	0.0333244
RP11-27I1.4	0.707764
RP11-27I1.6	0.222449
PSMD5-AS1	4.394
PHF19	2.5016
C5	2.31396
CNTRL	2.30477
RN7SL181P	0.285048
RP11-477J21.2	0
RP11-477J21.6	0
GSN-AS1	0.212913
RP11-162D16.2	0.163622
GGTA1P	0.910637
RN7SL187P	0
HMGB1P37	0.0362614
RP11-524G24.2	0
RP11-244O19.1	1.38995
TTLL11	1.25448
TTLL11-IT1	0.0771593
MIR4478	0
MORN5	0.490077
LHX6	0.680587
PTGS1	1.53483
RP11-498E2.9	0.117513
RP11-542K23.10	0
RP11-542K23.7	0
RP11-542K23.9	0
OR1J1	0
OR1J2	0
OR1J4	0
OR1N1	0
OR1N2	0
OR1L8	0.119759
OR1H1P	0.0598942
RP11-64P14.7	0.0524116
OR1Q1	0
OR1B1	0
OR1L1	0
OR1L3	0
TLK1P1	0
OR1L4	0
OR1L6	0
SKA2P1	0
OR5C1	0
PDCL	4.58451
OR1K1	0
KRT18P67	0
SNORD90	0
ZBTB6	1.86275
ZBTB26	3.57949
RP11-355O1.11	1.62369
RNY1P15	0
RP11-355O1.7	0.0703017
GPR21	0
RP11-123N4.4	0
MIR600HG	2.77279
STRBP	3.58281
MIR601	0
MIR7150	0
RP11-230L22.4	0
RP11-417B4.2	0
RP11-417B4.3	0
PIGFP2	0
LHX2	0.00647284
RP11-85O21.2	0
RP11-85O21.4	0
RP11-85O21.5	0
RP11-121A14.2	0.444694
RP11-121A14.3	0
ADGRD2	0
NR5A1	0.0269597
RP11-10J18.3	0
NR6A1	1.87289
RP11-164H5.1	0
RN7SL302P	0
MIR181A2HG	0.431212
MIR181A2	0
MIR181B2	0
RP11-175D17.3	0.0990603
OLFML2A	3.86087
WDR38	0.0784909
RNU4-82P	0
SCAI	0.962436
FXNP2	0
PRPS1P2	3.04699
RPSAP76	0.0194261
RP11-65N13.8	0
GAPVD1	4.42234
RP11-65N13.6	0
RNU6-1020P	0
RP11-184B22.2	0
Metazoa_SRP	0
RN7SL30P	0
RP11-12A16.3	0.133195
HNRNPA1P15	0.316265
RP11-423C15.3	0
PBX3	4.46302
RP11-343J18.2	0
RP11-343J18.1	0
MVB12B	2.73463
NRON	0
SNORD116	0
RP11-205K6.1	0
RP11-205K6.3	0
RP11-205K6.2	0
RP11-123K19.1	0.440641
LMX1B	3.21623
RP11-123K19.2	0
ZBTB43	3.35372
ZBTB34	3.18651
RALGPS1	4.71025
ANGPTL2	3.8401
RP13-225O21.2	0.835494
GARNL3	1.73843
RP13-225O21.5	0
RP11-356B19.11	1.29049
ZNF79	1.87275
SNORA65	1.59901
Y_RNA	0
RP11-56D16.8	0
CFAP157	0.89048
TTC16	0.377813
Y_RNA	0.198172
RNA5SP296	0
MIR4672	0
PIP5KL1	0.770847
RP11-203J24.8	0.963086
RP11-379C10.1	0
NAIF1	2.75323
RP11-379C10.4	0.0397841
PTGES2-AS1	0.635912
MIR199B	0
MIR3154	0
RP11-339B21.13	1.55371
TMSB4XP4	2.52043
MIR219A2	0.01859
RP11-339B21.10	0.482804
RP11-339B21.8	0
ODF2-AS1	0.367279
RP11-216B9.6	0.966679
RNU7-171P	0
RP11-216B9.8	0
RP11-216B9.9	2.12278
VTI1BP4	0
HMGA1P4	0.744759
RN7SL560P	0
RP11-545E17.3	4.23636
Metazoa_SRP	0.402291
RP11-167N5.5	2.11377
RP11-247A12.1	0.240338
RP11-247A12.7	0.428313
RP11-247A12.2	0.252325
RP11-344B5.4	0
RP11-344B5.3	0
RP11-344B5.2	2.06676
C9orf106	0.373222
RP11-65J3.15	0.373604
RN7SL159P	0
RP11-65J3.6	0
RP11-65J3.3	0.315497
RP11-65J3.2	1.32286
RP11-65J3.14	0.029018
RP11-492E3.2	0.185278
C9orf50	0.373508
RP11-483H20.4	0.243181
PRRX2	0.852309
PRRX2-AS1	0
UBE2V1P4	0
MIR6855	0
RP11-409K20.7	0
RP11-409K20.6	0
RP11-138E2.1	0.187512
Y_RNA	0
RP11-88G17.6	0.013297
HMCN2	0.390551
RN7SL665P	0
MIR6856	0
RP11-57C19.2	0
PRDM12	0.0152649
RP11-57C19.6	0
QRFP	0.244161
FIBCD1	0.0250802
RP11-83J21.3	0
SNORA31	0
RNU6-881P	0
RP11-544A12.4	0.0235244
RP11-544A12.8	0.0684448
RP11-544A12.5	0
FAM78A	1.06603
PLPP7	3.28102
SNORD62A	0
SNORD62B	0
RP11-334J6.6	0.929058
RP11-40A7.2	0.289487
RN7SL328P	0
EIF4A1P3	0
SNORA67	0
RP11-323H21.3	0
NTNG2	0.425289
CFAP77	0.0570779
RNU5D-2P	0
BARHL1	0.0101758
DDX31	3.69439
GTF3C4	2.90441
AK8	1.27009
RP11-295G24.5	0.33603
GFI1B	0.0249583
MIR548AW	0
RP11-415H23.4	0
RNU7-21P	0
MIR6877	0
CEL	3.79113
CELP	0.0615575
GBGT1	3.31536
OBP2B	0.0237257
LCN1P1	0.401117
Y_RNA	0
LCN1P2	0
Y_RNA	0
SNORD36C	0
STKLD1	0.445693
ADAMTS13	3.29477
SLC2A6	2.20981
TMEM8C	0.106319
FAM163B	0.321512
LL09NC01-254D11.1	0
DBH	1.1002
SARDH	3.6792
RP11-374P20.4	0.120568
ARF4P1	0
LL09NC01-251B2.3	0.367556
RNU6ATAC	0
LL09NC01-139C3.1	0.544831
RP11-145E17.2	0
RP11-145E17.3	0
MIR4669	0
RP11-473E2.2	0
RP11-473E2.4	0
RP11-473E2.3	0
COL5A1	3.84786
COL5A1-AS1	0
MIR3689C	0
MIR3689A	0
MIR3689D1	0
MIR3689B	0
MIR3689D2	0
MIR3689E	0
MIR3689F	0
RP11-263F14.3	0
FCN2	3.69498
FCN1	0.705664
RP11-447M12.2	0
RP11-447M12.3	0
OLFM1	1.64589
RP11-399H11.3	0
RP11-399H11.2	0
C9orf62	0
RP11-555H7.2	0
SOCS5P2	0.119027
PPP1R26-AS1	2.20119
C9orf116	4.4593
RP11-426A6.5	0.732309
LCN1	0
OBP2A	0
PAEP	0
LINC01502	0
RP11-98L5.4	0
RP11-98L5.5	0
GLT6D1	0
LCN9	0
SOHLH1	0
KCNT1	0.0389129
CAMSAP1	4.2202
RP11-432J22.2	0.623146
RP11-83N9.5	0.498279
RP11-83N9.6	0.186106
LHX3	0
CCDC187	0.12706
WI2-1959D15.3	0
DKFZP434A062	0.0860414
DNLZ	3.77458
CARD9	1.32094
C9orf163	0.575339
MIR4673	0
RP11-413M3.4	0.120708
MIR4674	0
NALT1	2.17671
LINC01451	0.197535
HSPC324	3.31963
MIR126	0
RP11-216L13.21	0.0561167
LCN10	1.13512
LCN6	0.188751
MIR6722	0
LCN8	0.0213899
LCN15	0
ATP6V1G1P3	0
CCDC183	2.96668
CCDC183-AS1	2.34248
NCLP1	0.107701
MIR4292	0
C9orf172	3.90725
MIR4479	0
RP11-229P13.2	0.126135
RP11-229P13.25	0.107483
C8G	1.61926
PRR31	0
LCNL1	2.11656
CLIC3	0.843542
C9orf139	0.410778
FUT7	0.132576
RP11-229P13.15	0.155712
RP11-229P13.22	0
SAPCD2	0.983941
MAN1B1-AS1	2.26358
SNORD62	0
GRIN1	0.0623894
LRRC26	0.0661558
MIR3621	0
TMEM210	0
CYSRT1	3.21526
RNF224	1.63043
FAM166A	1.27757
STPG3	3.03624
RP13-122B23.9	0
RP13-122B23.8	0.575133
NRARP	2.83742
ENTPD8	3.33002
PNPLA7	4.4765
EHMT1	3.32194
Metazoa_SRP	0
SETP5	0
RP11-188C12.2	0.370903
MIR602	0
RP11-188C12.3	0
CACNA1B	0.0227902
RP11-424E7.5	0
RP11-424E7.3	0
TUBBP5	1.02872
RP11-424E7.6	0
RP11-885N19.6	0
FAM157B	0.0393257
RNU6-785P	0
SEPT14P9	0
RP11-631M21.1	0
FAM166AP7	0
TUBB8	0.129438
IL9RP2	0
RP11-631M21.7	0.0734868
RNA5SP297	0
RNA5SP298	0
RN7SL754P	0
RP11-490E15.2	0
RP11-809C18.3	0.0672155
MIR5699	0
PRR26	0.835437
RP11-164C1.2	0
RP11-363N22.2	0.0485045
RP11-363N22.3	0.162816
IDI2	0
IDI2-AS1	2.0334
LINC00200	0
ADARB2	0.214966
RP11-29A19.2	0
RP11-398B16.2	0
ADARB2-AS1	0
LINC00700	0
RP11-69C17.2	0
MIR6072	0
RNU6-889P	0
RP11-69C17.3	0
RP11-69C17.4	0
RNU6-576P	0
LINC00701	0
RP11-446F3.2	0
RP11-526P5.1	0
RP11-526P5.2	0
RP11-89K18.1	0.0868284
RP11-118K6.2	0
RP11-118K6.3	1.54242
PITRM1-AS1	0.428666
RP11-298E9.5	0
RP11-298E9.6	0
RP11-195B3.1	0.249547
RP11-482E14.1	0
RP11-482E14.2	0
RP11-184A2.3	0
RP11-184A2.2	0
RP11-464C19.2	0
RP11-464C19.3	0
MIR6078	0
RP11-433J20.2	0
RP11-433J20.1	0.0231665
LINC00702	0.0700391
LINC00703	0
RP11-34C15.2	0
RNU6-163P	0
LINC00704	0.00970354
LINC00705	0
AKR1E2	0.964502
AKR1C6P	0.0177012
U8	0.402781
AKR1C2	1.49114
RP11-499O7.7	1.03326
U8	0
U8	0
AKR1C5P	0.0852883
AKR1C8P	0.182365
AKR1C4	0.10547
ARL4AP3	0
RP11-445P17.3	0
RP11-445P17.8	0.168627
AKR1C7P	0.0902639
RPL26P28	0
XXyac-YR21CG7.1	0
UCN3	0.39338
TUBAL3	2.38738
CALML5	0.162051
CALML3-AS1	0.322465
CALML3	3.0673
RP13-463N16.6	0.110642
RP11-336A10.5	0.144099
RP11-336A10.4	0.410825
RP11-336A10.7	0
RN7SL445P	0
RP11-336A10.2	0.0348763
NRBF2P5	0.402863
RP11-318E3.9	0.324398
ANKRD16	2.97211
RP11-536K7.3	1.22114
IL15RA	4.29931
IL2RA	0.366753
SNORA14	0
RP11-536K7.5	0.070741
RPL32P23	0
RN7SKP78	0
MIR3155A	0
RP11-414H17.5	0.120671
Y_RNA	0
RP11-563J2.2	0.436707
SDCBPP1	0
RP11-563J2.3	0.611532
PRKCQ	2.4637
PRKCQ-AS1	1.38932
RP11-554I8.1	0.12736
LINP1	0.200912
LINC00706	0.208167
LINC00707	0.139477
RP11-799O21.2	0
RP11-393K12.2	0
RP11-393K12.4	0
SFMBT2	2.14223
COX6CP17	0
RP5-1031D4.3	0.102409
RP5-1031D4.2	0
RNU6-535P	0
RP11-385N23.1	0
ITIH2	0.171726
KIN	2.77059
TAF3	3.6941
RP11-401E9.3	0
RP11-379F12.4	0
PRPF38AP1	0
LINC00708	0
RP5-1119O21.2	0
RP11-543F8.2	0
RP11-543F8.3	0
KRT8P37	0
CHCHD3P1	0
RNA5SP299	0
RP11-575N15.1	0
RP11-428L9.1	0
RP11-428L9.2	0
LINC00709	0
HSP90AB7P	0
RP5-1051H14.2	0
RP5-933E2.1	0
ELOCP3	0
Y_RNA	0
CUX2P1	0
RP11-271F18.1	0
RP11-271F18.3	0
RP11-271F18.4	0
RP1-186E20.1	0
SFTA1P	0
CELF2	1.57224
LINC00710	0
RP1-251M9.2	0
RP1-251M9.3	0
RP11-397O4.1	0
CELF2-AS2	0
RP3-323N1.2	0
CELF2-AS1	0.0557109
RP11-544P1.3	0
USP6NL	1.38172
RP11-138I18.1	0
RP11-138I18.2	0.0247948
PROSER2	4.61361
PROSER2-AS1	0.286139
RNU6-1095P	0
RNU6-88P	0
SEC61A2	3.29453
MIR548AK	0
RP11-186N15.3	0.584309
RN7SL198P	0
CAMK1D	1.32314
SNORD45	0
RNU6ATAC39P	0
MIR4480	0
MIR4481	0
MIR548Q	0
CCDC3	3.37846
RNA5SP300	0
RPL5P25	0
SNRPGP5	0
RP11-730A19.9	0.50015
RP11-730A19.5	0.132589
BTBD7P1	0.0438265
RPL36AP36	0
MCM10	0.0491858
RNU6-6P	0
UCMA	0
C8orf59P1	0
RP11-445K13.2	0
Y_RNA	0
RP11-214D15.2	0.0744094
RPL6P24	0
RP11-295P9.3	3.04358
FRMD4A	4.60069
RP11-295P9.12	1.25109
RP11-295P9.6	0
RNA5SP301	0.506389
RP11-353M9.1	0.314873
NUTF2P5	0
RP11-142M10.2	0
RP11-397C18.2	0
MIR4293	0
Metazoa_SRP	0
MIR1265	0
RP11-7C6.1	0
RNA5SP302	0
RPSAP7	0.124002
CDNF	1.22187
RP11-398C13.8	1.90089
RP11-398C13.6	1.68421
SUV39H2	1.54995
DCLRE1C	1.14122
MEIG1	0.104363
OR7E110P	0
OR7E26P	0
OR7E115P	0
DCLRE1CP1	0
OLAH	0.742228
ACBD7	0.21192
GAPDHP45	0
C10orf111	0.353908
PPIAP30	0
RP11-455B2.9	0
RP11-25G10.2	0.262011
SNORA31	0
FTLP19	0
RNU6-1075P	0
RP11-461K13.1	0
RNU2-18P	0
C1QL3	0.500183
RP11-197M22.2	0.182726
uc_338	0
RP11-406H21.2	0.528183
TRDMT1	0.622594
VIM-AS1	1.67556
RP11-124N14.3	0.859544
ST8SIA6	0.176531
ST8SIA6-AS1	0.0692741
Y_RNA	0
PRPF38AP2	0
HACD1	1.33163
AC069542.1	0
STAM-AS1	0.496118
RP11-390B4.3	0.0961499
TMEM236	0.167756
MRC1	2.74101
MIR511	0
RP11-457D2.3	0
SLC39A12	0.0144873
SLC39A12-AS1	0
CACNB2	1.75555
RP11-109I13.2	0
RP11-499P20.2	4.38814
RP11-383B4.4	0.251528
ARL5B	3.58184
AIFM1P1	0
RP11-139J15.5	0
RP11-288D15.1	0
MALRD1	0.17189
UBE2V2P1	0
RP11-49L2.1	0
HMGN1P20	0
RP11-265G8.3	0
U3	0
RNA5SP303	0
RP11-354E11.2	0.058182
MTND1P37	0
MTND2P16	0
RNU6-1212P	0
RP11-575A19.2	0.41172
AMD1P1	0.0371382
RP11-51E20.1	0
MIR4675	0
MTND1P21	0
RP11-56H7.2	0
EIF4BP2	0
NPM1P30	0
C10orf113	0
NEBL-AS1	1.45378
RP11-565H13.3	0
LUZP4P1	0
RNU6-15P	0
RP11-275N1.1	0
RNMTL1P1	0
RP11-275N1.3	0
Metazoa_SRP	0
Y_RNA	0
CASC10	2.20597
MIR1915	0
SKIDA1	0.529695
RNU6-306P	0
HNRNPRP1	0
RNU6-1141P	0
RN7SKP219	0
RP11-399C16.3	0.292431
RN7SKP37	0
ADIPOR1P1	0
RP11-108B14.1	0
EBLN1	0
RP11-108B14.5	0
PSME2P6	0
RP11-573G6.4	0.486715
RP11-573G6.6	0.416633
RPL31P45	0
RP11-573G6.9	0
RP11-573G6.10	0
SPAG6	0.230219
RP11-301N24.3	0
RP11-142L16.2	0
RNU6-413P	0
ARMC3	0.124447
RNA5SP304	0
YWHAZP3	0.204885
SNORA40	0
PTF1A	0
C10orf67	0.427559
RP11-215C7.3	0
RP11-371A19.2	0.260353
MIR1254-2	0
NUP35P1	0
AC063961.1	0
MIR603	0
RP11-144I2.1	0.0899548
RNA5SP305	0
PRTFDC1	2.63666
RP11-129O7.2	0
RN7SKP241	0
RP11-165A20.3	0.485582
ENKUR	0.103988
THNSL1	2.79414
LINC01516	0
GPR158-AS1	0
GPR158	0.0304778
RP11-20I6.1	0
RN7SKP220	0
GPN3P1	0
LINC00836	0
HIRAP1	0
RNA5SP306	0
RNU6-632P	0
RP11-435M3.2	0
MYO3A	0.262748
GAD2	0.00394574
APBB1IP	2.56405
RNA5SP307	0
RP11-128B16.5	0
LINC00264	0.0595624
RP13-16H11.7	0
LINC00202-2	0
RP13-16H11.9	0
RP13-16H11.8	0.0496853
PDSS1	3.98439
HSPA8P3	0
RP13-16H11.5	0
SNORA57	0
RNU6-946P	0
LINC00202-1	0.776355
ANKRD26	1.79229
RNU6-490P	0
MASTL	2.9408
RNU2-24P	0
RNU7-12P	0
RP11-85G18.6	0.0738228
LRRC37A6P	0.334949
ARMC4P1	0.155409
RP11-748L13.7	0
RNU6-666P	0
RP11-748L13.2	0
RNU6-452P	0
RP11-748L13.6	0.0328981
FAM210CP	0.0655917
TRIAP1P1	0
PTCHD3	0
MKX	0.127791
MKX-AS1	0
RN7SKP132	0
ARMC4	0.0969424
RPL36AP55	0
RP11-218D6.4	0
MRPS21P5	0
MPP7	3.93956
MIR8086	0
RP11-351M16.4	0
ZNF101P1	0
U3	0
RP11-351M16.3	0
RPSAP10	0
RN7SKP39	0
RNU4ATAC6P	0
TPRKBP1	0
RNU6-1067P	0
RP11-478H13.1	0
RNU6-270P	0
LINC00837	0
LINC01517	0
RP11-478H13.4	0.055726
C10orf126	0.447255
RNA5SP308	0
RPL21P93	0.146144
LYZL1	0
SVIL-AS1	4.85998
MIR604	0
SNORD115	0
MIR938	0
CKS1BP2	0
RNU6-908P	0
RP11-224P11.1	0
RNU6-598P	0
EEF1A1P39	0
RP11-305E6.4	0.690425
MTPAP	3.08239
DNM1P17	0
GOLGA2P6	0
RN7SL241P	0
MIR7162	0
NIFKP1	0
RP11-449I17.9	0
CCND3P1	0
HNRNPA1P32	0
RP11-253D19.1	0
RN7SL63P	0
RP11-253D19.2	0
LYZL2	0
SVILP1	0.0706589
RP11-14C22.6	0
ZNF438	2.98694
RP11-330O11.3	0.539657
DDX10P1	0.0584751
RP11-192P3.4	0.027281
ZEB1-AS1	2.54748
RNA5SP309	0
ZEB1	4.59263
SPTLC1P1	0
RP11-472N13.2	0.0868284
GLUDP5	0
RP11-472N13.3	0.162392
Y_RNA	0
HMGB1P7	0
RPL34P19	0
RN7SL825P	0
Y_RNA	0
RPS4XP11	0.204555
RP11-241I20.4	0
RP11-241I20.5	0
RNU7-22P	0
PPIAP31	1.02653
RPS24P13	0
RP11-166N17.1	0.552429
RP11-166N17.3	0.0543358
RP11-135A24.4	0
RP11-135A24.2	0
RNU6-1244P	0
CCDC7	0.657303
C1DP1	0.327257
RP11-479G22.8	2.60718
AK3P5	0.0542873
RP11-462L8.1	0.0633955
MTND4LP11	0
RN7SL847P	0
RP11-479G22.7	0
RPL7AP53	0.0305974
RP11-342D11.3	0
RP11-342D11.2	0.617752
RN7SL398P	0
RP11-90B22.1	0.270728
RP11-476F14.1	0
RP13-259N13.2	0
LINC00838	0
RPL23P11	0
RP11-490O24.2	0
Y_RNA	0
ELOBP4	0
RPL37P18	0
RPS12P16	0
PARD3-AS1	1.58248
SS18L2P1	0
RNU6-847P	0
RNU6-193P	0
PRDX2P2	0
RP11-297A16.4	0.482592
MIR3611	0
RP11-297A16.2	0.0326064
RNU7-77P	0
ATP6V1G1P4	0
RP11-324I22.3	1.68703
RP11-324I22.2	0
RNU6-794P	0
RNU6-1167P	0
RP11-324I22.4	1.86476
RP11-425A6.5	0
GJD4	0
RPL7P37	0
PCAT5	0
RP11-309N24.1	0
RP11-810B23.1	0
MTND5P17	0
MTND4P18	0
RP11-92J19.3	0
SNORA40	0
NAMPTP1	0.331481
Y_RNA	0
RP11-322I2.1	0
MKNK2P1	0
ARL6IP1P2	0
ANKRD30A	0.00651629
RNU6-811P	0
RP11-20F24.2	0
ATP8A2P1	0
RN7SL314P	0
Y_RNA	0
LINC00993	0
TMEM161BP1	0
VN1R53P	0
TACC1P1	0
MTND1P18	0
MTRNR2L7	0
RP11-258F22.1	0.278719
RP11-258F22.2	0
ZNF33BP1	0.103481
ZNF248	4.83308
TLK2P2	0.0625322
RP11-162G10.5	0.264437
ZNF37CP	0.179758
ZNF33CP	0
ZNF25	4.89944
RP11-393J16.4	0
Y_RNA	0
RNU6-795P	0
RP11-1021O19.2	0
EIF3LP3	0.158662
FXYD6P2	0
ZNF37A	3.25842
RP11-508N22.12	0.252447
RP11-508N22.6	0
RP11-508N22.9	0.029437
RP11-672F9.1	0
RP11-508N22.11	0
HSD17B7P2	4.36686
SEPT7P9	0.220679
RP11-291L22.9	1.56568
RNU6-1118P	0
CICP9	0
RP11-291L22.4	0
ABCD1P2	0
RP11-453N3.7	0
PABPC1P12	0
SLC9B1P3	0
ACTR3BP5	0
CHEK2P5	0
RP11-453N3.1	0
RP11-96F8.1	0
KSR1P1	0
IGKV1OR10-1	0
AL031601.4	0
AL031601.5	0
PABPC1P8	0
RP11-313J2.1	0.309245
CCNYL2	0.290039
ZNF37BP	4.88251
FXYD6P1	0
EIF3LP2	0.206232
AL022345.10	0
AL022345.7	0
AL022345.11	0
RNU6-1170P	0
VN1R54P	0
LINC01518	0
CUBNP1	0
AL022344.5	0
RSU1P1	0
DUXAP3	0
AL022344.7	0.268288
RP11-124O11.1	0.0185764
LINC01264	0
MIR5100	0
RET	0.576294
RP11-351D16.3	1.03415
RASGEF1A	0.887495
RP11-168L22.2	0
RNU6ATAC11P	0
U3	0
RP11-517P14.2	1.26838
ZNF487	1.48624
RNU7-193P	0
RP11-517P14.7	0.243735
ZNF239	1.83229
CAP1P2	0.0589694
ZNF485	1.09695
ZNF32-AS3	0
RP11-402L1.4	0
RPL21P88	0
ZNF32-AS1	2.56632
ZNF32-AS2	1.53332
RP11-402L1.11	0
RP11-272J7.6	0
UQCRHP3	0
ELOCP30	0
RP11-272J7.4	0
HNRNPA3P1	0.0170749
LINC00619	0.0443799
LINC00840	0.0335775
RP11-168P8.5	0
RP11-168P8.3	0
LINC00841	0
RP11-20J15.2	0
RP11-20J15.3	0.119788
C10orf142	0.0579657
RPL9P21	0
RP11-733D4.2	0
RP11-733D4.1	0.0220981
EIF2AP4	0
TMEM72-AS1	0.438045
RP11-285G1.2	0.116776
RP11-285G1.9	0.575249
RP11-285G1.14	0.789375
C10orf25	1.28269
CEP164P1	0.0710551
DUXAP4	0
RPS19P7	0
RSU1P2	0
CUBNP3	0
ANKRD54P1	0
ANKRD30BP3	0
MIR3156-1	0
RP11-445N18.5	0
RP11-432I13.5	0
RP11-432I13.6	0
RNU6-1207P	0
CUBNP2	0
OR6D1P	0
OR13A1	0.0242129
ALOX5	3.82487
RP11-67C2.2	0.590357
ZFAND4	1.4421
AGAP10P	0.268003
FAM21FP	0.54142
RP11-671E7.1	0.248778
RP11-175I17.6	0
FAM25E	0
AGAP4	3.29719
PARGP1	1.24798
RNA5SP310	0
RPL35AP25	0
SNORA74	0
MSMB	0.111526
RPL23AP61	0
AGAP7P	0.170854
ANTXRLP1	0
ANTXRL	0.0489845
AGAP14	0.355992
FAM25BP	0
ANXA8L1	0.0117746
HNRNPA1P33	0
NPY4R	0
GPRIN2	1.73231
SYT15	0.0861891
RP11-38L15.3	0.174175
RP11-38L15.2	0.0277248
FAM35BP	0.0373995
RP11-38L15.8	0.266502
RHEBP1	0
RN7SL248P	0
CTSLP2	0.923407
GLUD1P2	0.830797
DUSP8P3	0.358139
BMS1P1	1.23801
RNA5SP311	0
AGAP13P	1.01278
FRMPD2B	0.0399832
PTPN20	1.26559
GDF10	0.0939661
GDF2	0
RBP3	0.0371716
ZNF488	0.886013
ANXA8	0.015005
RP11-144G6.13	0
FAM25G	0
RP11-144G6.4	0
RNA5SP312	0
BMS1P2	0.503381
GLUD1P8	0.527503
DUSP8P4	0.0777772
CTSLP2	2.85321
RP11-342C24.8	2.57539
FAM35DP	0.15129
RN7SL453P	0
RHEBP2	0.424532
ABC7-42404400C24.1	0.0443587
CH17-360D5.2	0
CH17-360D5.1	0
CH17-360D5.3	0
FAM25C	0
AGAP12P	1.63696
RNA5SP315	0
BMS1P7	0.167933
PTPN20CP	0.0710417
FRMPD2	0.070551
RPS6P14	0
RP11-541M12.6	0.0265381
ARHGAP22	0.415181
ARHGAP22-IT1	0
RP11-541M12.3	0
RP11-534L6.5	0
RP11-534L6.2	0
WDFY4	0.402172
RPL13AP19	0
RP11-563N6.6	0.0642449
RP11-523O18.7	0
LRRC18	0
RP11-523O18.5	0.0576779
RP11-523O18.1	0
MIR4294	0
VSTM4	4.06069
FAM170B-AS1	0
FAM170B	0.0109191
C10orf128	0.949869
C10orf71-AS1	0.0664524
C10orf71	0.0739245
DRGX	0
RP11-123B3.2	0.04795
ERCC6	1.60921
HMGB1P50	0
CHAT	0
SLC18A3	0
C10orf53	0
MAPK6PS6	0
RPL21P89	0.333665
RPL35AP24	0
TIMM23B	2.88112
SNORA74	0
LINC00843	0.467513
RNA5SP317	0
FAM21EP	0.288497
SLC9A3P3	0
SLC9A3P1	0
ASAH2	0.170138
DYNC1I2P1	0.178584
RP11-521C22.2	0.987403
RP11-512N4.2	0
RNU7-107P	0
SGMS1-AS1	0.842266
SHQ1P1	0
BEND3P1	0.168531
NUTM2HP	0.0361919
RP11-564C4.4	0
CTSLP4	0
PGGT1BP1	0
ASAH2B	1.58866
A1CF	2.42017
RP11-449O16.2	0
CCDC58P2	0
RP11-96B5.4	0
PRKG1	1.66782
RP11-96B5.3	0.203868
RP11-40C11.2	0
MIR605	0
RP11-539E19.2	0
RSU1P3	0
PRKG1-AS1	0.0169448
DKK1	0.262262
RPL31P44	0
THAP12P3	0
LINC01468	0
RP11-556E13.1	0
MBL2	0
Y_RNA	0
RP11-319F12.2	0
SNRPEP8	0
RP11-71J2.1	0
RNA5SP318	0
RP11-449J3.3	0
PCDH15	0.0381501
RNU6-687P	0
RP11-257I14.1	0
NEFMP1	0
MIR548F1	0
RP11-264A11.1	0
RP11-168O22.1	0
RP11-598C10.2	0
RP11-598C10.1	0
MTRNR2L5	0
GAPDHP21	0.0164064
RP11-478B11.2	0
ZWINT	3.0368
SNORD2	0
MIR3924	0
RP11-550A9.1	0
RP11-448K10.1	0
MRPS35P3	0
RP11-123G9.1	0
IPMK	1.44397
TPT1P10	0
RP11-179B15.5	0.1711
RP11-179B15.6	0
FAM133CP	0.136527
RN7SKP196	0
LINC00844	1.61144
RPLP1P10	0
TRAF6P1	0
FAM13C	1.06832
