Name	Minor Salivary Gland
LINC00476	1.42723
RP11-180I4.4	0
RNU2-46P	0
ERCC6L2	3.09548
RNA5SP289	0
RP11-72B4.2	0
LINC00092	0.448698
RP11-569G13.2	0.0280836
Y_RNA	0
RP11-569G13.3	0.0111309
EIF4BP3	1.52123
HSD17B3	1.14445
RP11-240L7.4	0.0723618
RNU6-1160P	0
ZNF367	0.976428
RP11-172F4.2	0.13738
CDC14B	4.70709
RP11-535M15.1	1.12504
RP11-535M15.2	0.400365
ZNF510	4.7442
ZNF782	3.14047
RP11-330M2.4	1.35931
RP11-330M2.3	0
NUTM2G	0.167503
YRDCP2	0.0838229
CTSV	3.62968
TCEA1P1	0
GAS2L1P2	0
VN1R51P	0.0471488
FAM220CP	0.0828644
RP11-520B13.8	0
ANKRD18CP	0.0433286
RNU6-798P	0
RP11-498P14.3	0.495073
ZNF322P1	0
RP11-498P14.4	0
RP11-498P14.5	0.734088
RP11-23J9.6	2.579
RP11-23J9.7	2.02537
CCDC180	2.52704
MIR1302-8	0
RP11-23J9.3	0
RP11-244N9.6	0
RP11-244N9.4	0.615409
KRT18P13	0
RP11-546O6.4	0
PTCSC2	0
FOXE1	0.139384
Y_RNA	0
HEMGN	0.0296404
RP11-535C21.3	0.149224
RNU6-918P	0
Metazoa_SRP	0.237254
MIR6854	0
RP11-270F18.2	0
GABBR2	0.0432978
SEPT7P7	0
RP11-92C4.3	0.183694
RP11-92C4.4	0
RP11-92C4.6	0.996523
RNA5SP290	0.266693
RP11-96L7.2	0
RN7SL794P	0
RN7SKP225	0
KRT8P11	0.237687
NAMA	0.0992298
AL137067.2	0
AL137067.1	0
RP11-547C13.1	0
RP11-554F20.1	0.0828962
NR4A3	1.02083
STX17-AS1	3.77778
RP11-60I3.4	0
UPF3AP3	0.98121
INVS	4.18623
RN7SL75P	0.404786
RPS2P35	0.0392701
RP11-29B11.5	0
NANOGP5	0
TMEFF1	0.817114
MURC	0.459147
RN7SKP87	0
ACTG1P19	0
RP11-62L10.1	0
GAPDHP26	0
PLPPR1	0.211718
RP11-70K10.2	0
SNORA31	0
BAATP1	0
TRMT112P4	0
RP11-35N6.6	0
BAAT	0.0461884
FYTTD1P1	0
ALDOB	0.412438
RP11-490D19.11	0
TMEM246-AS1	0.0655712
RP11-490D19.8	0
GRIN3A	0.332424
PPP3R2	0.0143665
MTND3P4	0
ARL2BPP7	0
RNU6-329P	0
RP11-342F21.1	0
LINC00587	0
ZYG11AP1	0
RP11-338N12.1	0
CYLC2	0
RP11-341A22.1	0
LINC01492	0
RP11-436F21.1	0
RNA5SP291	0
SMC2-AS1	0.0587723
SMC2	4.17199
TOPORSLP1	0
RP11-217O12.1	0
OR13F1	0
RP11-317C20.9	0
OR13C4	0
OR13C3	0
OR13C8	0
OR13D2P	0
OR13C5	0
OR13C2	0
OR13C9	0
OR13I1P	0
OR13C1P	0
OR13D1	0
OR13D3P	0
NIPSNAP3B	3.1816
RP11-217B7.2	0.255885
RP11-217B7.3	0
RN7SKP191	0
FSD1L	0.982881
RALGAPA1P1	0.25468
RP11-235C23.5	0.0396087
RP11-235C23.6	0
TAL2	0.139798
TMEM38B	3.17198
RP11-18B3.3	0.070974
RP11-18B3.2	0.0140323
SLC25A6P5	0
LINC01505	0.0123184
RP11-6F6.1	0
RP11-540H22.2	0
MIR8081	0
RP11-308N19.3	0
RN7SKP77	0
RP11-308N19.5	0
RNA5SP292	0
RP11-508N12.2	0.0406047
RP11-508N12.3	0.0649656
RP11-196I18.2	0
RP11-196I18.3	0.0576053
RP11-196I18.4	0.0468227
RP11-417L14.1	0
LINC01509	0
HMGN2P32	0
RNU6-492P	0
RP11-438P9.1	0
RP11-438P9.2	0
RNU6-996P	0
RNU6-1064P	0
RN7SL659P	0
RPL36AP6	0
RP11-380I20.2	0
RNA5SP293	0
RPS15AP27	0
RP11-240E2.2	0
CHCHD4P2	0
RP11-505C13.1	0
RP11-220D10.1	0.133985
RP11-339N8.1	0
RPL36AP35	0
RP11-3J11.1	0
ACTL7B	0.0277079
ACTL7A	0.0317139
Y_RNA	0.265283
MIR32	0
FRRS1L	0.0474966
RNU6-984P	0
MTND2P11	0
Y_RNA	0
MIR3927	0
YBX1P6	0.0739516
PALM2	0.35551
RP11-406O23.2	0
RP11-151F5.2	0.0845109
TXNDC8	0
RNU6-1039P	0
RP11-410K21.2	0
MUSK	0.139257
RP13-461N9.2	0
RNU6-432P	0
Y_RNA	0
RNY4P18	0
RP11-202G18.1	0
MIR7702	0
OR2K2	0
RNA5SP294	0
ZNF483	0.779294
RP11-16L21.7	0.0815612
LRRC37A5P	0.0874579
C9orf84	0.0702505
RP11-430K21.2	0.346682
RNU6-1013P	0
MIR4668	0.496569
RNU6-710P	0
RP11-4O1.2	1.72297
RNU6-855P	0
Y_RNA	0
RP11-165N19.2	0
RN7SL57P	0
RNA5SP295	0
RN7SL430P	0
HSPE1P28	0
RP11-432F4.2	0.535636
C9orf147	0.359477
KIAA1958	1.94182
RP11-576C12.1	0.0988069
RP11-276E15.4	0.169182
RP11-408O19.5	0.839209
SLC46A2	0.489317
MUPP	0
ZNF883	0.297094
ZFP37	0.722237
FAM225B	0.102319
FAM225A	0.185088
RNF183	4.16319
WDR31	3.19247
C9orf43	0.658184
RGS3	4.83475
RP11-168K11.2	0
RP11-168K11.5	0
RP11-168K11.3	0.0113743
RP11-18B16.2	0.0737712
RP11-18B16.1	0
RP11-534I8.1	0
ZNF618	3.95342
AMBP	0.123732
KIF12	2.87307
MIR455	0
ORM1	0.671293
ORM2	0.237969
RP11-9M16.2	1.37302
RP11-9M16.3	0
RP11-402G3.6	0
Y_RNA	0
RP11-402G3.5	0.219261
RP11-402G3.3	0.0366085
RP11-402G3.4	0
RP11-428F18.2	0
TNFSF15	4.8749
RP11-78H18.2	0
TNFSF8	0.666788
RP11-523L1.2	0
DEC1	0.0282488
RP11-445L6.3	0
U2	0
RP11-284G10.1	0
LINC00474	0
RP11-787B4.2	0
PAPPA	0.606356
PAPPA-AS2	0
RP11-45A16.4	0.0667601
ASTN2	1.49698
ASTN2-AS1	0
RP11-67K19.3	0
RPL10P3	0.324441
SNORA70C	0
RN7SKP128	0
RN7SKP125	0
RP11-388N2.1	0
RP11-500B12.1	0.392439
RPL35AP22	0
RNU6-1082P	0
RP11-281A20.2	0.102171
RP11-281A20.1	0.526677
TPT1P9	2.88277
RP11-349E4.1	0
RP11-127L21.1	0
TUBB4BP6	0
BRINP1	0.807663
RP11-295D22.1	0
LINC01613	0
RP11-360A18.1	0
MIR147A	0
AHCYP2	0.0526481
RP11-27I1.4	1.54916
RP11-27I1.6	0.60636
C5	2.24669
RN7SL181P	0.522445
RP11-477J21.2	0
RP11-477J21.6	0.30066
GSN-AS1	0.667719
RP11-162D16.2	0.218253
RN7SL187P	0.237154
HMGB1P37	0.096422
RP11-524G24.2	0
RP11-244O19.1	2.63862
TTLL11	3.10115
TTLL11-IT1	0.0483634
MIR4478	0
MORN5	0.0842663
LHX6	2.1466
PTGS1	4.3333
RP11-498E2.9	0.331177
RP11-542K23.10	0
RP11-542K23.7	0
RP11-542K23.9	0
OR1J1	0
OR1J2	0
OR1J4	0
OR1N1	0
OR1N2	0
OR1L8	0.258819
OR1H1P	0.210425
RP11-64P14.7	0.0927776
OR1Q1	0.0509974
OR1B1	0.0672185
OR1L1	0
OR1L3	0
TLK1P1	0
OR1L4	0
OR1L6	0
SKA2P1	0
OR5C1	0
OR1K1	0
KRT18P67	0
SNORD90	0
ZBTB6	4.98954
RP11-355O1.11	2.93719
RNY1P15	0
RP11-355O1.7	0.224578
GPR21	0
RP11-123N4.4	0
CRB2	0.0454057
DENND1A	4.18729
MIR601	0
MIR7150	0
RP11-230L22.4	0
RP11-417B4.2	0.0613377
RP11-417B4.3	0
PIGFP2	0
LHX2	0.027343
RP11-85O21.2	0
RP11-85O21.4	0
RP11-85O21.5	0
RP11-121A14.2	0.874746
RP11-121A14.3	0.11546
ADGRD2	0.0139295
NR5A1	0.0255374
RP11-10J18.3	0
NR6A1	2.07016
RP11-164H5.1	0
RN7SL302P	0
MIR181A2HG	0.487168
MIR181A2	0
MIR181B2	0
RP11-175D17.3	0.0553438
WDR38	0.0334392
RNU4-82P	0.321448
SCAI	2.18593
FXNP2	0
PRPS1P2	4.51657
RPSAP76	0
RP11-65N13.8	0
RP11-65N13.6	0.161303
RNU6-1020P	0
RP11-184B22.2	0
Metazoa_SRP	0
RN7SL30P	0
RP11-12A16.3	0
HNRNPA1P15	0
RP11-423C15.3	0
RP11-343J18.2	0
RP11-343J18.1	0
MVB12B	3.08526
NRON	0
SNORD116	0
RP11-205K6.1	0
RP11-205K6.3	0
RP11-205K6.2	0
RP11-123K19.1	0.481903
LMX1B	1.31919
RP11-123K19.2	0
RP13-225O21.2	1.98111
GARNL3	4.39097
RP13-225O21.5	0
RP11-356B19.11	2.5733
ZNF79	4.00791
SNORA65	2.11889
Y_RNA	0
RP11-56D16.8	0
PTRH1	4.22524
CFAP157	0.609668
TTC16	0.17738
Y_RNA	0
RNA5SP296	0
MIR4672	0
PIP5KL1	2.22934
RP11-203J24.8	0.891219
RP11-379C10.1	0
NAIF1	4.68297
RP11-379C10.4	0.0602124
PTGES2-AS1	1.4485
MIR199B	0
MIR3154	0
RP11-339B21.13	1.78557
TMSB4XP4	2.34956
MIR219A2	0.0302027
RP11-339B21.10	1.22492
RP11-339B21.8	0.0802254
ODF2-AS1	0.658135
RP11-216B9.6	1.1669
RNU7-171P	0
RP11-216B9.8	0.07332
RP11-216B9.9	2.89793
VTI1BP4	0
HMGA1P4	0.843306
RN7SL560P	0
Metazoa_SRP	1.26728
KYAT1	4.68272
RP11-167N5.5	3.48489
RP11-247A12.1	0.472922
RP11-247A12.7	0.542121
RP11-247A12.2	0.214533
RP11-344B5.4	0
RP11-344B5.3	0
RP11-344B5.2	3.93437
C9orf106	0.134964
RP11-65J3.15	0
LINC01503	4.53544
RN7SL159P	0
RP11-65J3.6	0
RP11-65J3.3	0
RP11-65J3.2	0.0913545
RP11-65J3.14	0.046481
RP11-492E3.2	0.198562
C9orf50	0.218308
RP11-483H20.4	0.204653
PRRX2-AS1	0
UBE2V1P4	0
MIR6855	0
RP11-409K20.7	0
RP11-409K20.6	0
RP11-138E2.1	0.213272
Y_RNA	0
RP11-88G17.6	0
HMCN2	0.933849
RN7SL665P	0
MIR6856	0
RP11-57C19.2	0
PRDM12	0.056584
RP11-57C19.6	0
QRFP	0.358862
FIBCD1	0.0270383
RP11-83J21.3	0
LAMC3	1.91707
SNORA31	0
RNU6-881P	0
RP11-544A12.4	0.0283102
RP11-544A12.8	0.165925
RP11-544A12.5	0
FAM78A	1.90745
PLPP7	1.63508
SNORD62A	0
SNORD62B	0.500775
RP11-334J6.6	0.908164
RP11-40A7.2	0.0336914
RN7SL328P	0
EIF4A1P3	0
SNORA67	0
RP11-323H21.3	0
NTNG2	0.236361
CFAP77	0.0333832
RNU5D-2P	0
BARHL1	0.0151558
AK8	1.60194
RP11-295G24.5	0.682976
GFI1B	0.0283539
MIR548AW	0
RP11-415H23.4	0
RNU7-21P	0
MIR6877	0
CEL	2.44725
CELP	0.0505182
GBGT1	4.46753
OBP2B	0.0586621
LCN1P1	0.174651
Y_RNA	0
LCN1P2	0
Y_RNA	0
SNORD36C	0
STKLD1	0.464935
ADAMTS13	2.38264
SLC2A6	1.92757
TMEM8C	0
ADAMTSL2	1.19858
FAM163B	0.023947
LL09NC01-254D11.1	0
DBH	0.163501
DBH-AS1	0.580624
SARDH	0.605453
RP11-374P20.4	0.31708
ARF4P1	0.0465663
LL09NC01-251B2.3	0.496851
RNU6ATAC	0
LL09NC01-139C3.1	0.407954
RP11-145E17.2	0
RP11-145E17.3	0
MIR4669	0
RP11-473E2.2	0
RP11-473E2.4	0
RP11-473E2.3	0
COL5A1-AS1	0.119222
MIR3689C	0
MIR3689A	0
MIR3689D1	0
MIR3689B	0
MIR3689D2	0
MIR3689E	0
MIR3689F	0
RP11-263F14.3	0.296052
FCN2	1.92908
FCN1	0.798549
RP11-447M12.2	0
RP11-447M12.3	0
RP11-399H11.3	0
RP11-399H11.2	0.196633
C9orf62	0
RP11-555H7.2	0
SOCS5P2	0.0678191
PPP1R26-AS1	1.5224
C9orf116	2.70426
RP11-426A6.5	0.908508
LCN1	0
OBP2A	0
PAEP	0
LINC01502	0
RP11-98L5.4	0
RP11-98L5.5	0
GLT6D1	0
LCN9	0
SOHLH1	0
KCNT1	0.175939
RP11-432J22.2	0.941228
RP11-83N9.5	0.470588
RP11-83N9.6	0.1709
LHX3	0.00762046
CCDC187	0.0286968
WI2-1959D15.3	0
DKFZP434A062	0.0221225
DNLZ	3.0305
CARD9	2.39404
C9orf163	0.797908
MIR4673	0
RP11-413M3.4	0.112532
MIR4674	0
NALT1	1.84779
LINC01451	0.731748
HSPC324	1.05305
MIR126	0
RP11-216L13.21	0.124132
MIR6722	0
LCN8	0.043259
LCN15	0.0283521
ATP6V1G1P3	0
CCDC183	4.06924
CCDC183-AS1	2.80159
NCLP1	0.266897
MIR4292	0
C9orf172	3.71566
MIR4479	0
RP11-229P13.2	0.159834
RP11-229P13.25	0.132453
C8G	0.895571
LCN12	1.87524
PRR31	0
LCNL1	0.309452
C9orf139	0.952869
FUT7	0.282968
RP11-229P13.15	0.313344
RP11-229P13.22	0
MAN1B1-AS1	2.17527
SNORD62	0
MIR3621	0
TMEM210	2.1297
CYSRT1	3.87078
RNF224	1.50805
SLC34A3	0.697204
FAM166A	0.398195
STPG3-AS1	1.59993
STPG3	0.892359
TOR4A	2.19718
RP13-122B23.9	0
RP13-122B23.8	0.169191
NRARP	2.76576
ENTPD8	4.55296
Metazoa_SRP	0
SETP5	0.0794046
RP11-188C12.2	0.671799
MIR602	0
RP11-188C12.3	0
CACNA1B	0.0332744
RP11-424E7.5	0
RP11-424E7.3	0
TUBBP5	2.4448
RP11-424E7.6	0
RP11-885N19.6	0.151309
FAM157B	0.14306
RNU6-785P	0
SEPT14P9	0
RP11-631M21.1	0
FAM166AP7	0
TUBB8	0.0392798
IL9RP2	0
RP11-631M21.7	0.170761
RNA5SP297	0
RNA5SP298	0
RN7SL754P	0
RP11-490E15.2	0
RP11-809C18.3	0.0596715
MIR5699	0
PRR26	0.0687907
RP11-164C1.2	0
RP11-363N22.2	0
RP11-363N22.3	0.134333
IDI2	0.0917712
IDI2-AS1	3.93562
LINC00200	0
ADARB2	2.1023
RP11-29A19.2	0.0328927
RP11-398B16.2	0.592941
ADARB2-AS1	0.07467
LINC00700	0
RP11-69C17.2	0
MIR6072	0
RNU6-889P	0
RP11-69C17.3	0
RP11-69C17.4	0
RNU6-576P	0
LINC00701	0
RP11-446F3.2	0
RP11-526P5.1	0
RP11-526P5.2	0
RP11-89K18.1	0
RP11-118K6.2	0
RP11-118K6.3	1.2832
PITRM1-AS1	1.52345
RP11-298E9.5	0
RP11-298E9.6	0
RP11-195B3.1	0
RP11-482E14.1	0
RP11-482E14.2	0
RP11-184A2.3	0
RP11-184A2.2	0
RP11-464C19.2	0
RP11-464C19.3	0.401014
MIR6078	0
RP11-433J20.2	0
RP11-433J20.1	0
LINC00702	0.680252
LINC00703	0
RP11-34C15.2	0
RNU6-163P	0
LINC00704	0.0604253
LINC00705	0
AKR1E2	2.09691
AKR1C6P	0.0758501
U8	0.478967
RP11-499O7.7	1.6661
U8	0
U8	0
AKR1C5P	0.06515
AKR1C8P	0.0838223
AKR1C4	0.0619785
ARL4AP3	0
RP11-445P17.3	0
RP11-445P17.8	0.495398
AKR1C7P	0.326621
RPL26P28	0
XXyac-YR21CG7.1	0
UCN3	0.0275877
TUBAL3	1.29936
CALML3-AS1	1.89035
RP13-463N16.6	0.28168
RP11-336A10.5	0.356309
RP11-336A10.4	0.331155
RP11-336A10.7	0
RN7SL445P	0
RP11-336A10.2	0.1886
NRBF2P5	0.809403
RP11-318E3.9	0.42386
RP11-536K7.3	2.18015
IL2RA	0.518832
SNORA14	0
RP11-536K7.5	0.0759462
RPL32P23	0
RN7SKP78	0
MIR3155A	0
RP11-414H17.5	0.192756
Y_RNA	0
RP11-563J2.2	0.685563
SDCBPP1	0
RP11-563J2.3	0.757865
PRKCQ	0.999574
PRKCQ-AS1	0.565759
RP11-554I8.1	0.104679
LINP1	0.478676
LINC00706	0
LINC00707	0.19631
RP11-799O21.2	0
RP11-393K12.2	0
RP11-393K12.4	0
SFMBT2	2.98454
COX6CP17	0
RP5-1031D4.3	0.132737
RP5-1031D4.2	0.0801504
RNU6-535P	0
RP11-385N23.1	0
ITIH2	0.150472
RP11-401E9.3	0
GATA3-AS1	0.0185674
RP11-379F12.4	0
PRPF38AP1	0
LINC00708	0
RP5-1119O21.2	0
RP11-543F8.2	0.225631
RP11-543F8.3	0
KRT8P37	0
CHCHD3P1	0
RNA5SP299	0
RP11-575N15.1	0
RP11-428L9.1	0
RP11-428L9.2	0
LINC00709	0
HSP90AB7P	0
RP5-1051H14.2	0
RP5-933E2.1	0
ELOCP3	0
Y_RNA	0
CUX2P1	0
RP11-271F18.1	0
RP11-271F18.3	0
RP11-271F18.4	0
RP1-186E20.1	0
SFTA1P	0.330498
LINC00710	0
RP1-251M9.2	0
RP1-251M9.3	0
RP11-397O4.1	0
CELF2-AS2	0
RP3-323N1.2	0
CELF2-AS1	0.826214
RP11-544P1.3	0
USP6NL	4.21326
RP11-138I18.1	0
RP11-138I18.2	0.154997
PROSER2-AS1	0.54451
RNU6-1095P	0.104836
RNU6-88P	0
MIR548AK	0
RP11-186N15.3	1.65338
RN7SL198P	0
SNORD45	0
RNU6ATAC39P	0
MIR4480	0
MIR4481	0
MIR548Q	0
RNA5SP300	0
RPL5P25	0
SNRPGP5	0
RP11-730A19.9	0.580861
RP11-730A19.5	0.160769
BTBD7P1	0.0965398
RPL36AP36	0
MCM10	0.27253
RNU6-6P	0
UCMA	0
C8orf59P1	0
RP11-445K13.2	1.89817
Y_RNA	0
RP11-214D15.2	0.181906
RPL6P24	0
RP11-295P9.12	1.41928
RP11-295P9.6	0
RNA5SP301	0
RP11-353M9.1	0
NUTF2P5	0
RP11-142M10.2	0.0722487
RP11-397C18.2	0
MIR4293	0
Metazoa_SRP	0
MIR1265	0
RP11-7C6.1	0
RNA5SP302	0
RPSAP7	0.442322
CDNF	3.13763
RP11-398C13.8	4.91957
RP11-398C13.6	2.08482
SUV39H2	2.60533
DCLRE1C	3.08348
MEIG1	0.109127
OR7E110P	0
OR7E26P	0.0299412
OR7E115P	0.127149
DCLRE1CP1	0
OLAH	1.89567
ACBD7	0.542914
GAPDHP45	0
C10orf111	0.544362
PPIAP30	0
RP11-455B2.9	0
RP11-25G10.2	0.163415
ITGA8	2.06497
SNORA31	0
FTLP19	0
RNU6-1075P	0
RP11-461K13.1	0
RNU2-18P	0
C1QL3	0.741942
RP11-197M22.2	0.351765
uc_338	0
CUBN	1.21586
RP11-406H21.2	0.674369
TRDMT1	1.32955
VIM-AS1	3.68599
RP11-124N14.3	2.34058
ST8SIA6	0.76999
ST8SIA6-AS1	0.0749623
Y_RNA	0
PRPF38AP2	0
HACD1	1.91984
AC069542.1	0
STAM-AS1	0.465262
RP11-390B4.3	0.24629
TMEM236	0.28122
MIR511	0
RP11-457D2.3	0
SLC39A12	0.0905196
SLC39A12-AS1	0
CACNB2	1.70976
RP11-109I13.2	0
RP11-383B4.4	0.53249
AIFM1P1	0
RP11-139J15.5	0
RP11-288D15.1	0
MALRD1	0.0509573
UBE2V2P1	0
RP11-49L2.1	0
HMGN1P20	0
RP11-265G8.3	0
U3	0
RNA5SP303	0
RP11-354E11.2	0.190869
MTND1P37	0
MTND2P16	0
RNU6-1212P	0
RP11-575A19.2	0.254515
AMD1P1	0.0900661
RP11-51E20.1	0
MIR4675	0
MTND1P21	0
RP11-56H7.2	0
EIF4BP2	0.0661898
NPM1P30	0
C10orf113	0.244491
NEBL-AS1	2.69884
RP11-565H13.3	0
LUZP4P1	0
RNU6-15P	0
RP11-275N1.1	0
RNMTL1P1	0
RP11-275N1.3	0
Metazoa_SRP	0
Y_RNA	0
CASC10	0.636354
MIR1915	0
SKIDA1	0.332317
RNU6-306P	0
HNRNPRP1	0.0146575
RNU6-1141P	0
RN7SKP219	0
RP11-399C16.3	0.328043
RN7SKP37	0
ADIPOR1P1	0
RP11-108B14.1	0
EBLN1	0
RP11-108B14.5	0
PSME2P6	0
RP11-573G6.4	0.85411
RP11-573G6.6	0.392879
RPL31P45	0
RP11-573G6.9	0
RP11-573G6.10	0
SPAG6	0.036088
RP11-301N24.3	0
RP11-142L16.2	0
RNU6-413P	0
ARMC3	0.0428567
RNA5SP304	0
YWHAZP3	0.416845
SNORA40	0
PTF1A	0
C10orf67	0.00853131
RP11-215C7.3	0
RP11-371A19.2	0
MIR1254-2	0
NUP35P1	0
AC063961.1	0
MIR603	0
RP11-144I2.1	0.429264
RNA5SP305	0
PRTFDC1	4.45071
RP11-129O7.2	0
RN7SKP241	0
RP11-165A20.3	0.646113
ENKUR	0.0393076
THNSL1	2.50102
LINC01516	0
GPR158-AS1	0
GPR158	0.0291783
RP11-20I6.1	0
RN7SKP220	0
GPN3P1	0
LINC00836	0
HIRAP1	0
RNA5SP306	0
RNU6-632P	0
RP11-435M3.2	0
MYO3A	0.10179
GAD2	0
APBB1IP	4.51426
RNA5SP307	0
RP11-128B16.5	0
LINC00264	0.0950096
RP13-16H11.7	0
LINC00202-2	0.0241915
RP13-16H11.9	0
RP13-16H11.8	0.0200312
PDSS1	3.60384
HSPA8P3	0
RP13-16H11.5	0
SNORA57	0
RNU6-946P	0
LINC00202-1	0.610474
ANKRD26	3.33955
RNU6-490P	0
RNU2-24P	0
RNU7-12P	0
RP11-85G18.6	0.0867867
LRRC37A6P	0.184545
ARMC4P1	0
RP11-748L13.7	0
RNU6-666P	0
RP11-748L13.2	0
RNU6-452P	0
RP11-748L13.6	0
FAM210CP	0
TRIAP1P1	0
PTCHD3	0.0246362
MKX	0.163929
MKX-AS1	0
RN7SKP132	0
ARMC4	0.0199566
RPL36AP55	0
RP11-218D6.4	0
MRPS21P5	0
MIR8086	0
RP11-351M16.4	0
ZNF101P1	0
U3	0
RP11-351M16.3	0
RPSAP10	0
RN7SKP39	0
RNU4ATAC6P	0
TPRKBP1	0
RNU6-1067P	0
RP11-478H13.1	0
RNU6-270P	0
LINC00837	0
LINC01517	0
RP11-478H13.4	0
C10orf126	0
RNA5SP308	0
RPL21P93	0.207162
LYZL1	0
MIR604	0
SNORD115	0
MIR938	0
CKS1BP2	0
RNU6-908P	0
RP11-224P11.1	0
KIAA1462	4.13324
RNU6-598P	0
EEF1A1P39	0
RP11-305E6.4	1.11335
DNM1P17	0
GOLGA2P6	0
RN7SL241P	0
MIR7162	0
NIFKP1	0
RP11-449I17.9	0
CCND3P1	0
HNRNPA1P32	0
RP11-253D19.1	0
RN7SL63P	0
RP11-253D19.2	0
LYZL2	0
SVILP1	0.461751
RP11-14C22.6	0
RP11-330O11.3	0.671326
DDX10P1	0.102627
RP11-192P3.4	0.0484191
ZEB1-AS1	2.04688
RNA5SP309	0
SPTLC1P1	0
RP11-472N13.2	0.207655
GLUDP5	0
RP11-472N13.3	0.524562
Y_RNA	0
HMGB1P7	0
RPL34P19	0
RN7SL825P	0
Y_RNA	0
RPS4XP11	0.400478
RP11-241I20.4	0
RP11-241I20.5	0
RNU7-22P	0
PPIAP31	0.969093
RPS24P13	0
RP11-166N17.1	0.879945
RP11-166N17.3	0.242398
RP11-135A24.4	0
RP11-135A24.2	0
RNU6-1244P	0
CCDC7	0.939557
C1DP1	0.455157
RP11-479G22.8	2.49599
AK3P5	0.135
RP11-462L8.1	0.0616918
MTND4LP11	0
RN7SL847P	0
RP11-479G22.7	0
RPL7AP53	0.0745649
RP11-342D11.3	0
RP11-342D11.2	0.302024
RN7SL398P	0
RP11-90B22.1	0
RP11-476F14.1	0
RP13-259N13.2	0
LINC00838	0
RPL23P11	0
RP11-490O24.2	0
Y_RNA	0
ELOBP4	0
RPL37P18	0
RPS12P16	0
PARD3-AS1	1.21609
SS18L2P1	0
RNU6-847P	0
RNU6-193P	0
PRDX2P2	0
MIR3611	0
RP11-297A16.2	0
CREM	4.57932
RNU7-77P	0
ATP6V1G1P4	0
RP11-324I22.3	0.938941
RP11-324I22.2	0
RNU6-794P	0
RNU6-1167P	0
RP11-324I22.4	2.40056
RP11-425A6.5	0.0258385
GJD4	0
RPL7P37	0
PCAT5	0
RP11-309N24.1	0
RP11-810B23.1	0
MTND5P17	0
MTND4P18	0
RP11-92J19.3	0
SNORA40	0
NAMPTP1	1.52021
Y_RNA	0
RP11-322I2.1	0
MKNK2P1	0
ARL6IP1P2	0
ANKRD30A	0
RNU6-811P	0
RP11-20F24.2	0
ATP8A2P1	0
RN7SL314P	0
Y_RNA	0
LINC00993	0
TMEM161BP1	0
VN1R53P	0
TACC1P1	0
MTND1P18	0
MTRNR2L7	0
RP11-258F22.1	0.890921
RP11-258F22.2	0
ZNF33BP1	0.26979
TLK2P2	0.177111
RP11-162G10.5	0.70603
ZNF37CP	0.466145
ZNF33CP	0
RP11-393J16.4	0
Y_RNA	0
RNU6-795P	0
RP11-1021O19.2	0.100128
EIF3LP3	0.220987
FXYD6P2	0
RP11-508N22.12	0.532401
RP11-508N22.6	0
RP11-508N22.9	0
RP11-672F9.1	0
RP11-508N22.11	0
SEPT7P9	0.302185
RP11-291L22.9	1.82478
RNU6-1118P	0
CICP9	0.0276494
RP11-291L22.4	0
ABCD1P2	0
RP11-453N3.7	0
PABPC1P12	0
SLC9B1P3	0
ACTR3BP5	0
CHEK2P5	0
RP11-453N3.1	0
RP11-96F8.1	0
KSR1P1	0
IGKV1OR10-1	0.27216
AL031601.4	0
AL031601.5	0
PABPC1P8	0
RP11-313J2.1	0.412126
CCNYL2	0.0173652
LINC00839	0.697876
FXYD6P1	0
EIF3LP2	0.430974
AL022345.10	0.323152
AL022345.7	0.299231
AL022345.11	0
RNU6-1170P	0
VN1R54P	0
LINC01518	0
CUBNP1	0
AL022344.5	0
RSU1P1	0
DUXAP3	0
AL022344.7	0.616669
RP11-124O11.1	0
LINC01264	0
MIR5100	0
RET	0.725618
RP11-351D16.3	0.923137
RASGEF1A	0.814883
RP11-168L22.2	0
RNU6ATAC11P	0
FXYD4	0.459152
U3	0
RP11-517P14.2	1.34237
ZNF487	1.41769
RNU7-193P	0
RP11-517P14.7	0.230331
ZNF239	2.55002
CAP1P2	0.215824
ZNF485	2.59056
ZNF32-AS3	0
RP11-402L1.4	0
RPL21P88	0
ZNF32-AS1	3.00472
ZNF32-AS2	2.84352
RP11-402L1.11	0
RP11-272J7.6	0
UQCRHP3	0
ELOCP30	0
RP11-272J7.4	0
HNRNPA3P1	0.0594733
LINC00619	0.0802464
LINC00840	0.291879
RP11-168P8.5	0
RP11-168P8.3	0
LINC00841	0
RP11-20J15.2	0
RP11-20J15.3	0.449178
C10orf142	0.421603
RPL9P21	0.0647436
RP11-733D4.2	0
RP11-733D4.1	0
EIF2AP4	0
TMEM72-AS1	0.233702
RP11-285G1.2	0.0185352
TMEM72	0.0810369
RP11-285G1.9	0.193776
RP11-285G1.14	1.29174
C10orf25	1.03936
CEP164P1	0.104348
DUXAP4	0
RPS19P7	0
RSU1P2	0
CUBNP3	0
ANKRD54P1	0
ANKRD30BP3	0
MIR3156-1	0
RP11-445N18.5	0.0556656
RP11-432I13.5	0
RP11-432I13.6	0
RNU6-1207P	0
CUBNP2	0
OR6D1P	0
OR13A1	0.104114
RP11-67C2.2	1.7499
ZFAND4	2.73911
AGAP10P	0.321507
FAM21FP	0.671884
RP11-671E7.1	0.225902
RP11-175I17.6	0
FAM25E	0
AGAP4	4.08764
PARGP1	2.8423
