Name	Cells - EBV-transformed lymphocytes
NTN4	0.0800119
RNU6-247P	0
RP11-536G4.2	0
RP11-536G4.1	0
CCDC38	0.0459586
AMDHD1	0.195417
HAL	0.126913
RP11-256L6.3	2.45569
RP11-256L6.2	0
YPEL5P3	0
RN7SL88P	0
RP11-256L6.5	0
ELK3	2.90078
RP11-394J1.2	0
RNU4-24P	0
RP11-117N2.2	0
RP11-510I5.4	0
RN7SKP11	0
CFAP54	0.93255
EEF1A1P33	0.219454
Y_RNA	0
RP11-541G9.1	0
RP11-397H6.1	0
RP11-534P6.1	0
RP11-541G9.2	0
RMST	0.0160226
MIR1251	0
snoMe28S-Am2634	0
RMST_8	0
RP11-528M18.2	0
RP11-528M18.3	0
RP11-1016B18.1	0
RNU6-36P	0
MIR4495	0
MIR4303	0
RP11-690J15.1	0
RP11-718L23.1	0
RNU4-41P	0
SLC9A7P1	0.0101502
RP11-181C3.1	0.2754
RP11-481K9.4	0
SNORA53	2.04325
ANKS1B	0.0306494
RP11-90E9.1	0
RP11-473C19.1	0
RNA5SP366	0
RP11-406H4.1	0
FAM71C	0
RPS4XP1	0.431371
RP11-135F9.4	0.532708
RP11-135F9.3	3.09039
RP11-175P13.2	0.292123
RN7SL176P	1.38993
RP11-175P13.3	3.9055
MIR1827	0
DEPDC4	1.24686
Y_RNA	0
SLC17A8	0
NR1H4	0.0209542
RP11-575G13.3	0
GAS2L3	2.59027
RP11-575G13.2	0.0901993
ANO4	0.00853671
RP11-263E1.1	0
RP11-350G24.1	0
RP11-350G24.2	0.0726772
SLC5A8	0
RNU6-768P	0
RP11-399D15.1	0
RP11-321F8.4	0.924652
RNU6-1068P	0
RPS27P23	0
Y_RNA	0
RNU5E-5P	0
RNA5SP367	0
SPIC	0
MYBPC1	0.370251
RP11-755O11.2	0
RP11-285E23.2	0
RNY1P16	0.259295
SYCP3	0.472619
RNU6-101P	0
RP11-511H9.3	0.965477
RNU6-172P	0
RNA5SP369	0
RNU6-1183P	0
HSPE1P4	0.277756
RP11-512N21.3	0.166244
RP11-512N21.1	0.199952
RP11-554E23.2	0.143877
NENFP2	0.107515
RP11-554E23.4	0.987446
PMCH	0.449119
HELLPAR	0.08525
RP11-210L7.3	0
RP11-210L7.1	0
LINC00485	0
PAH	0.0795956
RP11-438H24.2	0.0401471
ASCL1	4.42109
RP11-328J6.1	0
RP11-552I14.1	0
C12orf42	0.323463
RP11-626I20.1	0
RP11-626I20.2	0
RP11-626I20.3	0
STAB2	0.0453225
U8	0
RP11-341G23.2	0
RP11-341G23.3	0
RP11-341G23.4	0.59598
NT5DC3	3.80637
RP11-650K20.2	0
RP11-650K20.3	0
TTC41P	1.31011
GLT8D2	0.631304
RP11-490H24.5	2.02487
RNA5SP370	0
RP11-818F20.4	0
RP11-818F20.5	0
EID3	3.22022
RP11-43D4.2	0
RP11-43D4.3	0.0396497
MIR3922	0
Y_RNA	0
KRT18P20	0
C12orf45	2.93902
RP11-61E11.2	0.150496
CASC18	0
ST13P3	0.317577
RP11-114F10.2	0
NUAK1	0.0434441
RP11-114F10.3	0
RP11-185N2.1	0
RP11-651L5.2	0
RP11-651L5.3	1.39865
RNU7-94P	0
TCP11L2	1.1566
RP11-144F15.1	0.0542527
RFX4	0.0123932
RP11-482D24.2	0.0709485
RP11-482D24.3	0.405672
EEF1B2P4	0
RPL30P12	0
RP11-412D9.4	1.45636
CRY1	4.44308
RP11-797M17.1	0
SETP7	0
BTBD11	0.0201488
SNORD74	0
RNA5SP371	0
RP11-128P10.1	0
RP11-864J10.2	0.126872
RP11-864J10.4	0.568217
ASCL4	0
RP11-554D14.7	0
RP11-554D14.8	0
RP11-554D14.6	0
RP11-554D14.4	0.427488
RP11-554D14.5	0
RP11-554D14.3	0
RP11-554D14.2	2.21508
RP11-554D14.1	0
WSCD2	0.0141277
RP11-1K3.1	0
CMKLR1	2.21422
LINC01498	0.0206506
TMEM119	0.430341
MIR4496	0
RNU7-169P	0
Y_RNA	0
SNORA40	0
RP11-423G4.10	0.139886
MIR619	0
DAO	0
SVOP	0.0208975
RNU6-361P	0
RNA5SP372	0
RP11-968O1.5	0.196328
ACACB	0.68476
FOXN4	0
MYO1H	0.0317627
LINC01486	0
RP11-256L11.3	0.127974
RN7SKP250	0
FAM222A	0.173987
FAM222A-AS1	0
TRPV4	0.0312919
MIR4497	0
RP1-7G5.5	0.0784924
RN7SL441P	0
RP1-7G5.6	0
RP11-837J7.4	1.06567
RP11-837J7.3	0.557129
RP11-946P6.6	1.68284
RP11-946P6.4	0.17739
RN7SL769P	0
HMGA1P3	0.681351
RPL31P49	1.55161
RP3-424M6.4	1.97863
RAD9B	1.16286
RN7SL387P	0
RP11-481J8.3	0
RP1-74B13.2	0
RPL29P25	0
CCDC63	0
MYL2	4.86337
LINC01405	0
RP1-46F2.3	0
CUX2	0.0255763
MIR6760	0
RNA5SP373	0
FAM109A	1.52239
RP3-473L9.4	0.151112
HSPA8P14	0.0273357
U7	0
RP11-686G8.1	0.0858499
ATXN2-AS	0.796274
PCNPP1	0.547055
MIR6761	0
RPS2P41	0.0634699
ADAM1B	0.11816
SLC25A3P2	0.0353662
RP1-128M12.3	0.228436
RP1-267L14.6	1.25601
MIR3657	0
RP1-267L14.3	0.0431111
Y_RNA	0
Y_RNA	0
MIR6861	0
RP3-521E19.2	0
RN7SKP71	0
RPL7AP60	0.410005
RP3-521E19.3	0
RPH3A	0.0242499
MIR1302-1	0
RP1-71H24.1	0.469828
IMMP1LP2	0.0617997
RPS15AP32	0
RASAL1	0.965455
CFAP73	0.148477
Y_RNA	0
Y_RNA	0
IQCD	1.27527
RP11-545P7.9	1.96711
MIR6762	0
SLC8B1	4.29886
SDS	0.204928
SDSL	2.85406
LHX5	0.0184282
LHX5-AS1	0
LINC01234	0.0691604
DYNLL1P4	0.134935
RP11-780K2.1	0
RP11-100F15.1	0
RP11-100F15.2	0
HAUS8P1	0
GLULP5	0
RP11-139B1.1	0
TBX5	0.0136945
TBX5-AS1	0
RN7SKP216	0
RP11-385N17.3	0
OSTF1P1	0
RP11-162N7.1	0
Y_RNA	0
TBX3	0.0751704
RP4-601P9.2	0
SNORA27	0
RP4-601P9.1	0
RP11-411G2.2	0
RP11-411G2.1	0
RP11-25E2.1	0
RP11-116D17.2	0
RP11-116D17.3	0
RP11-116D17.4	0
RP11-116D17.5	0
RP11-116D17.1	0
RP11-1028N23.3	0
RP11-1028N23.2	0
RP11-1028N23.4	0
UBA52P7	0
RN7SL865P	0
RP11-110L15.1	0
RP11-110L15.2	0
SNORD56	0
MED13L	4.0494
RP11-493P1.2	0
RNU6-1188P	0
MIR620	0
SNRPGP18	0
RP11-115H15.2	0
RP11-148B3.2	0
MIR4472-2	0
RP11-148B3.1	0
MAP1LC3B2	0.741448
RP11-497G19.7	0.0128276
RP11-497G19.3	0
RP11-497G19.1	0
RP11-497G19.2	0
RNFT2	2.3466
RP11-407P2.1	0.23502
RNU6-558P	0
RP11-240G22.4	0.180096
HRK	0.0283974
RP11-240G22.1	0
RP11-240G22.5	0.0644278
RP11-231I16.1	0.0717273
RP11-103B5.4	0.299468
TESC-AS1	0.126448
NOS1	0.0365652
ELOCP32	0
KSR2	0.0244091
RP11-465L8.1	0
RP11-33N14.3	0.136883
RP11-33N14.5	0.940879
VSIG10	1.17285
RP11-136L23.2	0
RP11-131L12.2	0.182295
RP11-131L12.3	0.744733
RP11-131L12.4	0.340013
RP11-121J20.1	0
RPL17P37	0
RP11-3L23.2	0
RP11-357K6.1	0
RP11-357K6.2	0
RNA5SP374	0
RP11-357K6.3	0
SNORA38	0
SRRM4	0.00828917
RN7SL508P	0
RP11-364C11.3	0
RP11-364C11.2	0
RP11-64B16.3	0
HSPB8	0.353457
RP11-64B16.4	0
RP11-64B16.2	0.653605
RP11-64B16.5	0
LINC00934	0
CCDC60	0
RP11-768F21.1	0
TMEM233	0.0120884
RN7SKP197	0
RP1-127H14.3	0.108878
MIR1178	0
RPL35AP30	0
Metazoa_SRP	0
RP1-267D11.1	0
MIR4498	0
PXN-AS1	3.76771
RP1-278C19.8	0.681569
RPS20P31	0
NME2P1	1.43285
RNU4-2	0.769054
RNU4-1	0.580796
SIRT4	1.11758
RNU6-1088P	0
PLA2G1B	0.825902
MSI1	0.0233561
RPS27P25	0
RP1-166H1.2	0
RPL31P52	0.725555
RP11-18C24.8	0.285149
Y_RNA	0
RPL29P24	0.431199
RPL11P5	0
RP11-728G15.1	0
CABP1	3.32664
RP11-173P15.9	1.24536
RP11-173P15.10	0.347414
RP11-173P15.7	0
ARF1P2	0.189593
CLIC1P1	0.292575
RPL12P33	0.229178
HNF1A-AS1	0
HNF1A	0.021893
RP11-216P16.7	0
RP11-216P16.4	0
RP11-216P16.5	0
SNORA70	0
RP11-216P16.6	0
Z98941.1	0
RP11-340F14.6	0.217049
RP11-711D18.2	0
MIR7107	0
RP13-941N14.1	1.81495
RNU6-1004P	0
MORN3	0.434809
RP11-347I19.7	3.41417
HPD	0.125354
RP11-7M8.2	0
RP11-87C12.6	0
Metazoa_SRP	0
RNU7-170P	0
WDR66	0.511591
RP11-87C12.5	0
AC156455.1	0.0607599
LRRC43	0.0310082
IL31	0
B3GNT4	0.220025
RP11-512M8.11	0.0609917
CCDC150P1	0.144299
RPL21P1	0.0692726
CLIP1-AS1	0.0206672
SNORA9	0.336484
RP11-15J22.8	0.133411
RP11-324E6.8	0
RP11-324E6.10	1.01115
RP11-324E6.6	0
HCAR2	0.505292
HCAR3	2.64722
HCAR1	0.108385
RP11-324E6.4	0
Y_RNA	0
CCDC62	0.223462
RP11-463O12.5	0.868308
ABCB9	1.53111
PITPNM2	0.932524
MIR4304	0
RP11-197N18.7	0.0286219
RP11-197N18.8	0.00579582
RP11-282O18.3	0.974005
RP11-282O18.7	0.16465
RNA5SP375	0
Y_RNA	0
RP13-942N8.1	2.98598
RP11-972P1.8	0.723381
RILPL1	0.72851
RP11-972P1.10	0
RP11-972P1.11	0.242534
MIR3908	0
RP11-486O12.2	1.33215
SNORA9	0.817572
RP11-338K17.5	0.353698
RP11-338K17.6	2.49419
RP11-338K17.8	0
RPL27P12	0
DNAH10	0.0414657
CCDC92	3.13128
RP11-380L11.4	0.0874721
DNAH10OS	0.0853608
RP11-214K3.23	0.489635
RP11-214K3.22	0.471795
RP11-214K3.21	0.726149
RP11-214K3.20	0.484621
RP11-214K3.19	0.80046
RP11-214K3.18	0.482178
RP11-214K3.5	0.301684
RP11-214K3.24	0.167903
RFLNA	0.0997237
RP11-522N14.2	0.0303039
MIR6880	0
RP11-408I18.9	0
RP11-83B20.1	0.150059
RP11-83B20.2	0
RP11-83B20.3	0.19548
RP11-83B20.4	0.0853687
RP11-83B20.5	0.163928
RP11-83B20.6	0.128873
RP11-83B20.7	0
RP11-83B20.9	0
RP11-83B20.8	0
RP11-83B20.10	0
RP11-13J12.2	0
RNU6-927P	0
MIR5188	0
RPL22P19	0.36776
RP11-158L12.2	0
RP11-158L12.4	2.71361
RP11-158L12.5	0
RP11-158L12.6	0.0128633
TMEM132B	0.0354152
RP11-604N13.1	0
RP4-800O15.1	0
RP4-800O15.2	0
RP4-800O15.3	0
LINC00939	0
RP5-916L7.2	0
RP3-446N13.5	0
RP3-446N13.1	0
RP3-446N13.2	0
RP3-446N13.3	0
RP3-446N13.4	0
RP1-116K23.1	0
RP4-809F18.1	0
RP5-944M2.1	0
RP5-944M2.2	0
RP5-944M2.3	0
RP5-944M2.4	0
RP11-407A16.1	0
NDUFA5P6	0
RP11-407A16.3	0
RP11-407A16.8	0
RP11-407A16.4	0
RP11-407A16.6	0
RP11-407A16.5	0
RP11-407A16.7	0
LINC00943	0.0645278
LINC00944	0.18814
RP11-983C2.1	0
RP11-983C2.2	0
RP11-983C2.3	0
HSPE1P20	0
RP11-575F12.1	0
RP11-575F12.2	0
RP11-575F12.3	0.0523855
RP11-955H22.1	0
RP11-955H22.4	0
RNU1-104P	0
RP11-955H22.3	0
RP11-955H22.2	0
RP11-367G12.1	0
RP11-483I24.1	0
RP11-351O2.1	0
Y_RNA	0
RP11-351O2.2	0
RP11-526P6.1	0
RP11-749H20.1	0
RP11-749H20.2	0
RP11-749H20.3	0
FLJ37505	0
LINC00507	0
LINC00508	0
CRAT8	0
RP13-653N12.1	0
RP13-653N12.2	0
RP11-417O18.2	0
MIR4419B	0
TMEM132C	0.00983166
RP11-417O18.1	0
MIR3612	0
RP11-553N19.1	0
RP11-428I12.1	0
RP11-21K12.3	0.659784
RP11-753B7.2	0
NLRP9P1	0.012517
TMEM132D	0.0538893
RP11-669N7.2	0
uc_338	0
RP11-669N7.3	0
RP11-206B11.1	0
RP11-337L12.1	0
RP11-174M13.2	0
RP11-572C21.2	0
RP11-572C21.1	0
RP11-474D1.4	0
RP11-474D1.3	0
RP11-474D1.1	0
RP11-474D1.2	0
RP11-143E21.2	0
RP11-143E21.3	0
FZD10-AS1	0.00110261
FZD10	0
RP11-143E21.1	0
RP11-143E21.6	0
PIWIL1	0.00668643
RP11-200K12.3	0
RP11-200K12.2	0
RIMBP2	1.01207
RP11-117L5.4	0.195925
RP11-117L5.1	0.0409568
RP11-117L5.3	0
RP11-662M24.2	0.685167
RP11-662M24.1	0
RP11-989F5.4	0
RP11-989F5.1	0.536772
RP11-989F5.3	0.333113
RNU6-1077P	0
Y_RNA	0
ADGRD1	2.7034
RP11-243M5.5	0.0922799
RP11-243M5.4	0
RP11-243M5.2	0.133991
RP11-243M5.3	0.0968279
RP11-76C10.6	0.065395
RP11-76C10.5	0.0477261
RP11-76C10.4	0.0458797
RP11-76C10.3	0.0293492
RP11-76C10.2	0.131007
LINC01257	0.0233569
RP11-638F5.2	0.0311132
RPS6P20	0
RP11-495K9.2	0
RNA5SP376	0
RP13-507P19.2	0
RP13-507P19.1	0
RP11-897M7.3	0
RP11-897M7.4	0
RP11-897M7.1	0.0731942
RP11-897M7.2	0
RP11-292I17.1	0
RP11-495K9.10	0
RP11-495K9.9	0
RP11-495K9.8	0
RP11-495K9.7	0
RNA5SP377	0
RP11-495K9.6	0
RPS6P21	0
RP11-495K9.5	0.572053
RNA5SP378	0
RNU6-1017P	0
MMP17	1.82838
RP11-417L19.2	0
RP11-417L19.5	0.202646
RP11-417L19.4	0.550161
SNORA49	0
RP13-820C6.4	0
RP13-977J11.6	0.678456
RP13-977J11.9	0
RP13-977J11.2	0.674321
RP13-977J11.8	0
GALNT9	0.0555824
RP13-977J11.3	0
RP13-895J2.2	0
RP13-895J2.3	0
RP13-895J2.6	0
RP13-895J2.7	0
RP13-895J2.8	0
RP13-895J2.9	0
RP13-895J2.10	0
RP13-895J2.11	0
RP13-714J12.1	0
RP11-503G7.1	0
RP11-503G7.2	0
RP13-554M15.7	1.87137
RP13-554M15.2	0.988396
MIR6763	0
RP13-554M15.8	0
LRCOL1	0.0246194
P2RX2	0.0297845
RP13-554M15.5	0.111412
RNA5SP379	0
RP13-672B3.5	0.119047
RP11-46H11.11	1.42725
RP11-46H11.12	0.378241
RP11-46H11.2	0
RP11-46H11.3	0.262358
ZNF605	3.37611
NANOGNBP2	0
ZNF26	3.32633
RNU4ATAC12P	0
RP11-386I8.6	0
PTP4A1P2	0
RP11-386I8.5	0
RP11-386I8.4	0
ZNF891	1.61036
CTD-2140B24.6	0.0825163
RPL23AP67	0.173314
ZNF10	3.83274
ZNF268	3.53656
AC226150.3	0
ANHX	0
RNU6-717P	0
Y_RNA	0
RP11-341D18.2	0
FAM230C	0
RP11-341D18.8	0.0487613
GGT4P	0.133389
RP11-341D18.5	0
SETD8P1	0.179794
RP11-341D18.6	0
ABC7-42418200C9.1	0
U6	0
ZNF962P	0
BNIP3P7	0
LINC00349	0
LONRF2P2	0
LINC00388	0
FEM1AP4	0
LINC00387	0
TERF1P5	0
FAM207BP	0.358822
GXYLT1P1	0
CNN2P12	0
ZNF965P	0
CYP4F34P	0
SNX18P26	0
LINC00328-2P	0
ANKRD20A9P	0
RHOT1P3	0
RNU6-55P	0
RNU6-76P	0
SNX19P2	0
LINC00408	0
RP11-442J17.3	0
PHF2P2	0
LINC00442	0
USP24P1	0
GTF2IP3	0
RP11-301J16.7	0
RNA5SP24	0
CENPIP1	0
RP11-408E5.6	0
SMPD4P2	0
RP11-408E5.8	0
TUBA3C	0.0199608
RP11-408E5.4	0
PSPC1P1	0.69459
RP11-408E5.5	0.0571511
ANKRD26P3	0.231912
MRPL3P1	0.202591
LINC00421	0.111738
PARP4P2	0.0522914
FAM58DP	0.0490103
RP11-385E5.5	0
SLC25A15P2	0
TPTE2	1.02503
CYCSP32	0.0928472
MRPS31P2	1.28263
ESRRAP1	0.129343
CASC4P1	1.02784
LINC00350	0
PSPC1-AS2	1.51414
RN7SL166P	0
ST6GALNAC4P1	0.291057
RP11-61K9.2	0.221094
KRR1P1	0.987328
RP11-264J4.8	0.0379032
LINC01072	0
GJA3	0.979919
PPIAP28	0
LINC00556	0
GJB2	1.37025
RP11-264J4.10	0
GJB6	0.0737782
MIR4499	0
RP11-476H16.1	0.37444
IFT88	3.26726
SLC35E1P1	0.545883
RNU2-7P	0.306027
RP11-172H24.4	0.0880886
IL17D	0.350396
RP11-261P13.5	0.0390099
RANP8	0.085431
RP11-261P13.6	1.15767
CNOT4P1	0
HNRNPA1P30	0.0224411
PPIAP27	0
RPSAP54	1.61516
LATS2	3.48068
LATS2-AS1	0
RNU4-9P	0
RPS12P23	0.757491
IPPKP1	0
FAS-AS1	0
SNORD27	0
RP11-101P17.14	0
LINC01046	0
ESRRAP2	0.02918
MIPEPP3	1.27201
LINC00539	2.66722
GRK6P1	0.404277
GAPDHP52	0.122555
RNA5SP25	0
ZDHHC20-IT1	0.350451
HIST1H2BPS3	0
FNTAP2	0.0697843
RNU6-59P	0
RPS7P10	3.36294
FGF9	0.13588
RN7SL766P	0
LINC00424	0
LINC00540	2.01978
NME1P1	0
MTND3P1	0
FTH1P7	2.60192
DDX39AP1	0
SNORD36	0
RPL7AP73	0
IPMKP1	0
RFESDP1	0
LINC00621	0.161641
BASP1P1	0.118524
NUS1P2	0.394306
RP11-124N19.3	0
RP11-124N19.4	0
HMGA1P6	0
RNY3P4	0
LINC00362	0
SGCG	0.0575481
RNU6-58P	0
TATDN2P3	0
SDAD1P4	0
RPLP1P13	0.0802406
SACS-AS1	0
LINC00327	0.120838
LINC00352	0
TNFRSF19	3.57783
MTCO3P2	0
PCOTH	0.556963
C1QTNF9B	0.127104
ANKRD20A19P	0.0188361
SPATA13	0.104922
IPO7P2	0.0725355
MIR2276	0
SPATA13-AS1	0
C1QTNF9	0
C1QTNF9-AS1	0
RP11-307N16.7	0
NUS1P3	0
LINC00566	0
CYCSP33	0
TPTE2P6	0.062257
PSPC1P2	0
ATP12A	0.0100103
RNY1P7	0
RPL26P34	0
IRX1P1	0
ANKRD20A10P	0.0208276
RNF17	0.0101027
TPTE2P1	0.136467
RP11-756A22.7	0.158254
SLC25A15P3	0
RPL34P27	1.31069
LSP1P1	0
RP11-458I4.2	0
PABPC3	0.692306
RP11-165I9.10	0
AMER2	0.0300553
LINC00463	0.21966
LINC01053	0.411495
RP11-165I9.9	0.242782
LINC01076	0
RPL23AP69	0
RP11-271M24.2	0.137481
ELOBP1	0
ATP8A2	0.0156421
RNU6-78P	0
RP11-467D10.2	0
RN7SL741P	0
RNY1P3	0
SHISA2	0
LINC00415	0
ATP8A2P3	0
PRUNEP1	0
RP11-380N8.7	0.653802
RP11-380N8.6	0
THAP12P6	0
uc_338	0
WASF3	0.117916
RPS3AP44	0.215956
WASF3-AS1	0
GPR12	0
FGFR1OP2P1	0
RP11-545M8.4	0
RPS21P8	0
RPS20P32	0
RP11-144H23.2	0.0158066
USP12-AS1	0
USP12-AS2	0.334575
RP11-428O18.6	0.919469
LINC00412	0.593037
SNORD102	0.384352
RASL11A	0.958433
RNU6-70P	0
LINC01079	0
RNY1P1	0
RNU6-63P	0
RP11-87C7.3	0
NPM1P4	0
GSX1	0
RNU6-73P	0
PLUT	0.0367348
PDX1	0.469456
ATP5EP2	1.69637
LINC00543	0.0633046
CDX2	0.0161242
URAD	0
RN7SL272P	0
FLT3	0.494588
KATNBL1P1	0
CHCHD2P8	0.0732835
EEF1A1P3	0.286736
RNU6-82P	0
FLT1	2.56608
RP11-95G6.1	0.11364
EIF4A1P7	0.0996278
Y_RNA	0
RNU6-53P	0
CYP51A1P2	0.167919
RP11-161P17.2	0
POM121L13P	0
MTUS2	0.0510418
MTUS2-AS2	0
GAPDHP69	0.102867
RP11-351N4.4	0
MTUS2-AS1	0.0272857
Metazoa_SRP	0
TIMM8BP1	0
LINC00297	0
LINC00572	0
LINC00544	0.0363906
RP11-629E24.2	0
LINC00365	0
LINC00384	0.0160028
RP11-490N5.3	0.203906
RNU6-64P	0
PRDX2P1	0
LINC00427	0.439796
RP11-374F3.5	2.96144
LINC01058	2.56545
UBE2L5P	0.187571
RBM22P2	0.202083
MFAP1P1	0.130978
PTPN2P2	0
Metazoa_SRP	0
LINC00398	0.0602114
TEX26-AS1	0
LINC00545	0
MEDAG	0.100292
TEX26	0
RP11-252M21.6	0
LINC01066	0
WDR95P	0
B3GLCT	0.716134
ANKRD26P4	0
RP11-326L9.1	0
RP11-326L9.2	0
RXFP2	0
EEF1DP3	0.170349
RP1-257C22.2	0.135603
Metazoa_SRP	0
LINC01073	0
FRY-AS1	0.192289
FRY	1.94616
ZAR1L	0.139309
IFIT1P1	0.198293
ATP8A2P2	0.0949361
N4BP2L2-IT2	2.42879
RNY1P4	0
RP11-380B4.3	0.192789
LINC00423	0
TOMM22P3	0
KL	2.26602
STARD13-IT1	0.125566
STARD13-AS	0.0337418
RP11-141M1.1	0
RP11-141M1.4	0
RP11-141M1.3	0.178013
RP11-37L2.1	0.172735
RP11-179A7.2	0
RNU5A-4P	0
RP11-142E9.1	3.29684
RP11-218I21.2	0
VDAC1P12	0
SNORA25	0
RP11-282M24.1	0
RP11-16D22.2	0
LINC00457	0
RP11-266E6.3	0
GAMTP2	0
Metazoa_SRP	0
RP11-307O13.1	0
NBEA	0.320044
SCAND3P1	0
PHBP13	0.0931299
MAB21L1	0.0230207
LINC00445	0
DCLK1	0.0170773
SOHLH2	0
CCDC169	0.00816112
RNU6-71P	0
SPG20	4.55566
SPG20-AS1	0
CCNA1	0.471337
HIST1H2APS6	0
SERTM1	0
GAPDHP34	0
TCEAL4P1	0
ARL2BPP3	0
NDE1P2	0
SMAD9	0.575139
SMAD9-IT1	0
LAMTOR3P1	0
RPL29P28	0
EIF4A1P5	0.0579167
CSNK1A1L	0
RP11-676B18.2	0
RP11-676B18.1	0
RN7SKP1	0
RPS12P24	0
LINC01048	0
LINC00547	0
POSTN	0.0841056
TRPC4	0
RNA5SP26	0
RP11-93G5.1	0.0551763
HSPD1P9	0
LINC00571	0.13697
RP11-131P10.2	0
LINC00437	0
LINC00366	0
PRDX3P3	0
FREM2	0.0101402
RNU6-56P	0
FREM2-AS1	0
PLA2G12AP2	0
ANKRD26P2	0
STOML3	0
RP11-50D16.4	0.272517
NXT1P1	0
LHFP	3.90731
MIR4305	0
RNY4P14	0
CDKN2AIPNLP3	0
AZU1P1	0
SNORD116	0
LINC00598	0.0366497
LINC00332	0
RPL17P51	0
RNY3P9	0
RN7SKP2	0
RLIMP1	0.0304515
MIR320D1	0
Metazoa_SRP	0.350372
MIR621	2.38402
TPTE2P5	0.421937
CYCSP34	1.17018
SUGT1P3	0.887695
RGS17P1	2.35298
MIR3168	0
RN7SL597P	0
RP11-74J13.8	1.55859
CALM2P3	0.602291
MORF4L1P4	0.0629154
RP11-74J13.9	2.76656
RAC1P3	0
RNU6-57P	0
TUBBP2	0.841889
OR7E36P	0
OR7E155P	0.435077
OR7E37P	0
MIR5006	0
RN7SL515P	0
RNU6-74P	0
KARSP1	0
VWA8-AS1	0.0913633
RPS28P8	0
RP11-187A9.3	0.5847
MAPK6PS3	0.125943
CHCHD2P11	0
FHP1	0.0997546
FABP3P2	0
FAM216B	0.0252724
LINC01050	0.15044
LINC00428	0
ZDHHC4P1	0.283324
LINC00400	0
RP11-460G11.2	0
ENOX1	0.121107
RPL36P19	0
ENOX1-AS2	0
ENOX1-AS1	0
RP11-168P13.1	0
CCDC122	1.27412
RP11-5G9.5	0.597244
LACC1	4.73007
RP11-5G9.6	0
LINC00284	0
DGKZP1	0.488415
LINC00390	0
SMIM2-AS1	0
SMIM2	0
SMIM2-IT1	0
RP11-478K15.7	0
RP11-478K15.6	0
RP11-269C23.5	0
SERP2	0.0294542
TUSC8	0
TSC22D1	3.79965
RP11-71C5.2	0
TSC22D1-AS1	0.345522
SMARCE1P5	0.0645716
LINC00407	0
RP11-442J21.2	0
LINC00330	0
RN7SL49P	1.54924
RP11-321C24.1	0
RN7SKP3	0
RN7SKP4	0
RP11-321C24.4	0
KCTD4	0.033047
RP11-290D2.5	0
SNORA31	0
RP11-290D2.6	3.33745
TPT1-AS1	4.12551
RP11-290D2.3	0.178599
SLC25A30-AS1	0.290481
PPIAP25	0
ERICH6B	0.181989
RNA5SP27	0
TIMM9P3	0
COX4I1P2	0
AKR1B1P4	0.162803
SPERT	0.0604934
Metazoa_SRP	0
SIAH3	0.00817854
CPB2-AS1	0.217687
CPB2	0.203175
RP11-139H14.5	0.0490077
RN7SL288P	0.111608
LRRC63	0.202816
RN7SKP5	0
FAM206BP	0
LINC00563	0
RNU2-6P	0.715912
RNU6-68P	0
LINC01198	0
OR7E101P	0
RP11-189B4.7	0
COX17P1	0.488217
FKBP1AP3	0
RP11-165D6.1	0.603473
HTR2A	0.00586959
HTR2A-AS1	0
GNG5P5	0
RN7SL700P	0
NAP1L4P3	0.310924
RPL27AP8	0
RP11-279N8.1	0
LINC00444	0
LINC00562	0.295242
SUCLA2-AS1	0.213561
RP11-90M2.5	0.905227
MED4-AS1	0
POLR2KP2	0
LINC00441	0.542202
PPP1R26P1	0.12522
PCNPP5	0.347032
RP11-305D15.8	0
Metazoa_SRP	0.101398
RP11-165D7.5	2.17209
LINC01077	0.441535
LINC00462	2.25534
CYSLTR2	0.697334
RP11-156K23.3	2.23135
RNU6-60P	0
RAD17P2	0.0230021
RNY3P2	0
COX7CP1	2.27187
OGFOD1P1	0.0581061
MLNR	0.0293503
RP11-203I16.7	0.0497665
CDADC1	4.45726
CAB39L	3.43251
SNRPGP14	1.00422
RP11-432M24.4	0
RP11-195L15.2	0
RNY4P30	0
CTAGE10P	0
RNY4P9	0
DLEU2	3.50845
MIR3613	0
KCNRG	1.02767
MIR16-1	0
MIR15A	0
DLEU1	0.689401
RPL18P10	0.249249
RP11-34F20.7	0.0790769
ST13P4	0.352282
RPL34P26	0
DLEU1-AS1	0
DLEU7	0.0177451
DLEU7-AS1	0
RNA5SP28	0
RNASEH2B-AS1	0.137928
GUCY1B2	0.00770805
RNA5SP29	0
LINC00371	0
RPL5P31	0
RP11-457D13.4	0
PRELID3BP2	0
FAM124A	0.021203
SERPINE3	0.0442057
MIR5693	0
INTS6-AS1	0.715926
RPS4XP16	3.36311
RN7SL320P	0
SNRPGP11	0
MIR4703	0
RNU6-65P	0
WDFY2	4.52309
RN7SL413P	0
ATP5F1P1	0
DHRS12	4.53696
RP11-327P2.5	0.962609
LINC00282	0.00725925
CCDC70	0
CTAGE3P	0
RP11-327P2.6	0
ATP7B	0.332029
FABP5P2	0
ALG11	4.38861
NEK5	0.103732
RP11-248G5.9	0.0166883
NEK3	3.95932
TPTE2P2	0
RP13-444H2.1	0
THSD1	0.179252
RNY4P24	0
RP11-245D16.4	3.02765
LINC00345	0
RP11-78J21.4	0
RP11-78J21.6	0
TPTE2P3	0
RP11-93H24.3	4.13585
CNMD	0.0371771
MIR759	0
PPIAP26	0
PCDH8	0.0129447
OLFM4	0.0468724
