Name	Brain - Hypothalamus
HSP90AB6P	0
LINC00359	0.0405761
TULP3P1	0
RP11-65L19.4	0
OXGR1	0.297912
LINC00456	0
RNA5SP37	0
RP11-128N14.5	0.368662
RP11-128N14.4	0.223382
PSMA6P4	0
RP11-120E13.1	0
RPL7AP61	0
RP11-383H17.4	0
FTLP8	0
FARP1	4.14369
RNF113B	0
RN7SKP8	0
MIR3170	0
RP11-573N10.1	0
RP11-261P24.2	0
FARP1-AS1	0.147524
RP11-295B17.6	0
STK24-AS1	0.405814
NUS1P4	0
CYCSP35	0
CALM2P4	0
RN7SL60P	0
SLC15A1	0.0385364
DOCK9-AS1	0
RP11-155N3.4	0
RPL7L1P12	0
RNU6-83P	0
DOCK9-AS2	2.58983
RPS6P23	0
GAPDHP22	0
UBAC2-AS1	0.823019
RN7SKP9	0
H2AFZP3	0.125045
GPR18	0.0696865
GPR183	4.17731
MIR623	0
HMGB3P4	0
CCR12P	0
LINC01232	0.990538
RP11-214F16.8	0.115123
LINC00449	0.0847436
LINC01039	0
CFL1P8	0
CLYBL	2.28413
MIR4306	0
CLYBL-AS2	0
CLYBL-AS1	0
SNORA25	0
ZIC5	0.764374
ZIC2	3.29797
LINC00554	0
NDUFA12P1	0
ASNSP3	0.0179938
RP11-12G12.7	2.45464
PCCA	4.72514
RPL15P18	0.0894261
RP11-340C20.3	0
PCCA-AS1	0
GGACT	1.31939
RP11-151A6.4	0.0913952
RP11-151A6.6	0.0968666
RPS26P47	0.0842858
COX5BP6	1.31614
NALCN-AS1	0.196369
ARF4P3	0
LINC00411	0
ITGBL1	0.67098
FGF14	4.50962
RP11-397O8.7	0
RNU1-24P	0
HMGB3P7	0.074865
MIR2681	0
LIPT1P1	0
RNY1P2	0
MIR4705	0
RPL39P29	0
FGF14-IT1	0.0912331
RP11-347N5.3	0
FGF14-AS1	0
LINC00555	0
RP11-29B2.6	0.985628
METTL21C	0
CCDC168	0.00762978
KDELC1	1.44838
ERCC5	0.582499
METTL21EP	0.505177
RP11-255P5.2	0.227218
RP11-255P5.3	1.09284
SLC10A2	0
LINC01309	0
ATP6V1G1P7	0
RPL7P45	0
DAOA-AS1	0
DAOA	0
RP11-252M24.1	0
LINC00343	0
SNORA25	0
RNA5SP38	0
LINC00460	0.0550892
RPL35P9	0
RP11-272L14.2	0.0946993
LINC00551	0.0506852
LINC00443	0.13704
ATP5G1P5	0
RP11-282A11.3	0
PPIAP24	0
RP11-282A11.4	0.134973
RP11-282A11.2	0
SNORD31	0
RP11-381O6.1	0.814007
MIR1267	0
FAM155A-IT1	0.0568677
RP11-346C4.3	1.20087
ABHD13	3.58532
TNFSF13B	1.28661
RP11-153I24.4	0.270064
RNA5SP39	0
RP11-153I24.5	0.00665784
HCFC2P1	0
MYO16	1.33409
MYO16-AS2	0
MYO16-AS1	0
RP11-54H7.4	0
LINC00370	0
LINC01067	0
LINC00399	0
LINC00676	0
RP11-40E6.2	0.488125
RP11-40E6.1	0
RN7SKP10	0
RP11-403A3.1	0.17821
RP11-403A3.3	1.89611
RP11-403A3.2	1.55197
LINC00396	0
RN7SL783P	0
RP11-472K17.3	0.0787161
COL4A1	3.0756
RP11-212E4.1	0
COL4A2	4.35569
MIR8073	0
RP11-291I6.2	0
COL4A2-AS2	0
COL4A2-AS1	0.0553776
RAB20	3.62948
RP11-90L1.8	0.119826
ING1	3.98503
RPL21P107	0
LINC00567	0.0717257
LINC00346	0.185054
RP11-365P13.5	1.62764
PARP1P1	0
RP11-365P13.6	0
LINC00431	0
LINC00368	0.273737
ARHGEF7-AS2	1.99409
ARHGEF7-IT1	0
ARHGEF7-AS1	0
RP11-17E4.1	0
TEX29	0.892681
RP11-65D24.2	0
RP11-65D24.1	0
LINC00354	0.0939802
SNORD44	0
RP11-450H6.3	0.11425
LINC00404	3.31878
LINC01070	0
LINC01043	0
LINC01044	0
SPACA7	0
RP11-88E10.4	0.58815
ATP11AUN	0
RP11-88E10.5	0.656461
ATP11A-AS1	0.0232324
RP11-73M11.3	0
RP11-120K24.3	1.81778
MCF2L-AS1	3.34144
RP11-120K24.4	0.611051
RP11-120K24.5	0.651885
F7	0.58843
F10	1.21696
F10-AS1	0.194175
KARSP2	0.0568843
RP11-98F14.12	0.826622
PROZ	0.114027
RP11-98F14.11	0
MIR8075	0
LDHBP1	0
GRTP1	1.24517
RP11-391H12.8	0
GRTP1-AS1	0.396862
ADPRHL1	0.905566
DCUN1D2-AS	0.201051
RNU1-16P	0
RP11-230F18.6	0.284722
RP11-230F18.5	0.720531
ATP4B	0.345339
GRK1	0.0826732
LINC00552	0.0611618
TMEM255B	1.30763
GAS6-AS1	0.61509
GAS6-AS2	2.47397
RP11-199F6.4	0
LINC00454	0
LINC00453	0
LINC00452	0.107097
LINC00565	0.607224
ABC13-47488600E17.1	0.25187
RASA3-IT1	0.170302
RP11-569D9.6	0
RP11-569D9.5	1.24946
MIR548AR	0
MIR4502	0
CLCP2	0.111677
LINC01054	0
RPL23AP97	0.430714
5_8S_rRNA	0
RP11-754I20.1	0
RNU6-458P	0
RP11-754I20.3	0
BNIP3P6	0
RP11-536C10.4	0
RP11-536C10.2	0
RP11-536C10.3	0
RP11-536C10.5	0
OR11H12	0
RP11-536C10.17	0
ARHGAP42P5	0
RP11-536C10.7	0
RP11-536C10.13	0
RP11-536C10.12	0
RP11-536C10.16	0
RP11-536C10.11	0
RP11-536C10.14	0
RP11-536C10.15	0
RP11-536C10.1	0
RP11-536C10.10	0
RP11-536C10.9	0
NF1P10	0
RP11-536C10.26	0
NF1P7	0
MED15P1	0
CTD-2311B13.1	0
CTD-2311B13.2	0
POTEM	0
CTD-2311B13.5	0
RNU6-1239P	0
CTD-2314B22.1	0
GRAMD4P4	0
DUXAP9	0.0177197
RP11-146E13.4	0
RP11-146E13.5	0.0188873
CTD-2314B22.2	0
OR11H13P	0
RP11-496I2.7	0
RP11-496I2.8	0
RP11-496I2.4	0
RP11-496I2.2	0
RP11-496I2.5	0.0528078
DUXAP10	0.0555608
BMS1P17	0
LINC01297	0
GRAMD4P3	0
POTEG	0
RP11-244H18.1	0
RNU6-1268P	0
MED15P6	0
NF1P4	0
CTD-2311B13.10	0
NF1P11	0
RP11-244H18.4	0
RP11-244H18.3	0
RP11-536C10.22	0
RP11-536C10.20	0
RP11-536C10.21	0
RP11-597A11.3	0
RP11-597A11.6	0
RP11-597A11.4	0
RP11-597A11.2	0
ARHGAP42P4	0
RP11-536C10.19	0
OR11H2	0
OR4N2	0
OR11K2P	0
OR4Q3	0
OR4H12P	0
OR4M1	0
OR4N1P	0
OR4K6P	0
OR4K3	0
OR4K2	0
OR4K4P	0
CTD-2335L22.6	0
OR4K5	0
OR4K1	0
OR4K16P	0
OR4K15	0
OR4Q2	0
OR4K14	0
OR4K13	0
OR4U1P	0
OR4L1	0
RNA5SP380	0
OR4T1P	0
OR4K17	0
OR4N5	0
PSMB7P1	0
GTF2IP22	0
OR11G1P	0
OR11G2	0
OR11H5P	0
OR11H6	0
OR11H7	0.0652539
OR11H4	0
CTD-2292M16.8	1.36072
CTD-2292M16.7	0
SNORA79	0
SNORD126	0
RPPH1	0
RP11-203M5.2	0
TEP1	2.59221
RNA5SP382	0
KLHL33	0.282107
RP11-203M5.6	0
RP11-203M5.7	3.89242
RP11-203M5.8	0.866747
RNASE10	0.0200664
PTCD2P1	0
SETP1	0
RNASE9	0
RNASE11	0
RP11-14J7.6	0
RNASE12	0
RP11-14J7.1	0
OR6S1	0
Y_RNA	0
RNASE4	3.48796
ANG	1.58907
RP11-903H12.3	0
RANBP20P	0.00750023
EDDM3DP	0
EDDM3A	0
EDDM3B	0
RP11-219E7.1	0.139862
RP11-219E7.3	0
RP11-219E7.2	0
RNASE3	0.396632
RP11-219E7.4	0
RP11-84C10.3	0
RP11-84C10.2	0.192157
RNASE2	1.69001
RN7SL189P	0
RP11-84C10.1	0.0669554
RP11-84C10.4	0.0326111
SLC39A2	0.037597
AL161668.5	0.55883
TPPP2	0.157816
RP11-998D10.1	0
RNASE13	0.0387395
RNASE7	0.0196941
RNASE8	0
TMEM253	0.235881
RP11-998D10.4	0.0717037
CKAP2P1	0
RNU6-252P	0
OR5AU1	0
SMARCE1P3	0
CTD-2552B11.3	0
RPGRIP1	0.186791
RP11-524O1.4	0.448212
SNORD9	0
SNORD8	0
RP11-689J19.1	0
EIF4EBP1P1	0
RN7SL650P	0
RBBP4P5	0
OR10G3	0
AE000658.25	0
OR10G1P	0
UBE2NP1	0
TRAV1-1	0
OR10G2	0
TRAV1-2	0
ARL6IP1P1	0
OR4E2	0
OR4E1	0
AE000658.30	0
TRAV2	0
AE000658.31	0
TRAV3	0
TRAV4	0
TRAV5	0
RPL4P1	0
TRAV6	0
TRAV7	0
TRAV8-1	0
TRAV9-1	0
TRAV10	0
TRAV11	0
TRAV12-1	0
TRAV8-2	0
TRAV8-3	0
TRAV13-1	0
TRAV12-2	0
TRAV8-4	0
TRAV8-5	0
TRAV13-2	0
TRAV14DV4	0
TRAV9-2	0
TRAV15	0
AE000659.41	0
TRAV12-3	0
TRAV8-6	0
TRAV16	0.0613723
TRAV17	0
TRAV18	0
TRAV19	0.0631561
AE000660.4	0
TRAV20	0
TRAV21	0
AE000660.21	0
TRAV22	0
TRAV23DV6	0
TRDV1	0
TRAV24	0
TRAV25	0
TRAV26-1	0
TRAV8-7	0
TRAV27	0
TRAV28	0
TRAV29DV5	0
TRAV30	0
TRAV31	0
TRAV32	0
TRAV33	0
TRAV26-2	0
TRAV34	0
TRAV35	0
TRAV36DV7	0
TRAV37	0
TRAV38-1	0
TRAV38-2DV8	0
TRAV39	0
TRAV40	0
TRAV41	0
AE000661.36	0
AE000661.37	0.0325879
AE000661.50	0
TRDV2	0
TRDD1	0
TRDD2	0
TRDD3	0
TRDJ1	0
TRDJ4	0
TRDJ2	0
TRDJ3	0
TRDC	0.504574
TRDV3	0
TRAJ61	0
TRAJ60	0
TRAJ59	0
TRAJ58	0
TRAJ57	0
TRAJ56	0
TRAJ55	0
TRAJ54	0
TRAJ53	0
TRAJ52	0
TRAJ51	0
TRAJ50	0
TRAJ49	0
TRAJ48	0
TRAJ47	0
TRAJ46	0
TRAJ45	0
TRAJ44	0
TRAJ43	0
TRAJ42	0
TRAJ41	0
TRAJ40	0
TRAJ39	0
TRAJ38	0
TRAJ37	0
TRAJ36	0
TRAJ35	0
TRAJ34	0
TRAJ33	0
TRAJ32	0
TRAJ31	0
TRAJ30	0
TRAJ29	0
TRAJ28	0
TRAJ27	0
TRAJ26	0
TRAJ25	0
TRAJ24	0
TRAJ23	0
TRAJ22	0
TRAJ21	0
TRAJ20	0
TRAJ19	0
TRAJ18	0
TRAJ17	0
TRAJ16	0
TRAJ14	0
TRAJ13	0
TRAJ12	0
TRAJ11	0
TRAJ10	0
TRAJ9	0
TRAJ8	0
TRAJ7	0
TRAJ6	0
TRAJ5	0
TRAJ4	0
TRAJ3	0
TRAJ2	0
TRAJ1	0
TRAC	3.77911
AE000662.93	0
AE000662.92	0
CH17-302M23.1	0.20444
OR6J1	0
CTD-2555K7.1	0
OR6E1P	0.54512
CTD-2555K7.2	0.520782
CTD-2555K7.3	0.0695832
SNORD41	0
SLC7A7	1.39894
MMP14	4.31772
Y_RNA	0
Y_RNA	0
REM2	1.61963
PRMT5-AS1	0.0804987
RP11-298I3.1	0.599517
AJUBA	0.596442
RP11-298I3.4	0.158746
C14orf93	1.92434
RP11-298I3.3	0.461586
RP11-298I3.6	2.69869
PSMB11	0.023925
RP11-244E17.1	0.105026
CEBPE	0.0803183
RNU6-1138P	0
RNF212B	0
RP11-124D2.1	0
RNU6-1046P	0
HOMEZ	2.2984
RP11-124D2.7	0.301974
BCL2L2-PABPN1	1.47499
IL25	0.0586314
MYH6	0.318284
MIR208A	0
MYH7	4.89957
CTD-2201G16.1	0
MIR208B	0
ZFHX2-AS1	1.63554
ZFHX2	2.55195
RP11-66N24.7	0.794761
RP11-66N24.3	2.45134
RP11-66N24.6	0.486134
DHRS2	1.74757
RP11-388E23.2	0
BRD7P1	0
RP11-388E23.4	0
RN7SKP205	0
RP11-388E23.3	0
LINC00596	0
DHRS4	4.80666
DHRS4L1	0.32043
NRL	1.6869
PCK2	3.11253
FITM1	0.579471
RP11-468E2.5	2.06681
MIR7703	0
RNA5SP383	0.608476
IPO4	4.36462
RP11-468E2.10	3.24794
TSSK4	0.969892
TGM1	0.947864
LTB4R2	0.689261
LTB4R	1.9198
ADCY4	3.07022
RIPK3	0.845242
U6	0
NFATC4	4.27322
CBLN3	3.49767
RP11-80A15.1	0.0935713
CMA1	0
CTSG	0.0563242
RP11-104E19.1	0
GZMH	0.463985
GZMB	0.595785
RP11-89K22.1	0
HMGN2P6	0
OR7K1P	0
RP11-388G3.1	0
SNORD37	0
RP11-314P15.1	0
RP11-314P15.2	0
CYB5AP5	0
RP11-483C6.1	0.200402
NOVA1-AS1	0.390761
RP11-626P14.1	0
RP11-626P14.2	0.482463
RP11-384J4.2	0.0326584
MIR4307HG	0
MIR4307	0
CTD-3006G17.2	0
LINC00645	1.5122
MIR3171	0
BNIP3P1	0.351438
CTD-2591A6.2	0
RPL26P3	0
RP11-412H8.2	0
EIF4A1P12	0
BTF3P2	0
FOXG1-AS1	0.0491033
FOXG1	0.62193
LINC01551	0.120984
RP11-966I7.2	0
RP11-966I7.3	0
RP11-966I7.4	0.144828
CTD-2384A14.1	0
RP11-30H9.1	0
Y_RNA	0
RP11-148E17.1	0
CTD-2384A14.2	0
RNU6-864P	0
RP11-562L8.1	0
RP11-260G13.1	0
RNU11-5P	0
CTD-2503I6.1	0
RNU6-1234P	0
RP11-269C4.2	0
CTD-2251F13.1	0
RP11-269C4.1	0
RP11-306B9.1	0
RP11-1103G16.1	0
uc_338	0
SYF2P1	0
G2E3	2.41942
UBE2CP1	0
RP11-159L20.2	0.123388
RPL12P5	0
RP11-829H16.1	0
RP11-829H16.2	0
COCH	4.93408
RP11-829H16.3	0.135431
HIGD1AP17	0
MIR624	0
RP11-829H16.5	0
AP4S1	4.14128
RPL21P5	0.0582383
RNU6-541P	0
Y_RNA	0
RP11-596D21.1	0.0448353
Y_RNA	0
HEATR5A	4.86333
RP11-176H8.3	0.0935952
CTD-2213F21.2	0.302113
RP11-176H8.1	3.10319
CTD-2213F21.1	0
GPR33	0
NUBPL	3.60595
CTD-2213F21.4	0
CTD-2213F21.3	0
RNU6-602P	0
RNU6-455P	0
RP11-159D23.2	0
RP11-187E13.1	0
RP11-187E13.3	0
RP11-187E13.2	0
RNU6-7	0
RNU6-8	2.44221
RP11-134E15.1	0
RP11-134E15.2	0
RP11-320M16.2	0
RN7SL660P	0
MTCO1P2	0.893471
RP11-340L3.1	0.0300995
EGLN3-AS1	0
AL356806.3	0
RPL23AP71	0
RP11-671J11.5	0
RP11-671J11.7	0
RNU1-27P	0
RNU1-28P	0
RP11-671J11.4	0
RPS19P3	0.513342
Metazoa_SRP	0
RNU6-1261P	0
RPL23AP8	0
RPL12P6	0.0528425
BAZ1A	2.7504
RNU7-41P	0
RP11-73E17.2	0.873787
SRP54-AS1	0.316859
RP11-73E17.3	0
IGBP1P1	0.131373
RP11-85K15.3	1.31962
RPL23AP70	0
SEPT7P1	0
MRPL57P8	0
DPRXP3	0
RPL7AP3	0
RPL9P3	0.0514106
RP11-561B11.3	0
RP11-561B11.1	0
DNAJC8P1	0.117678
RP11-561B11.6	0.788957
RPS3AP4	0
KRT18P6	0.0311196
INSM2	1.67322
SNORA31	0
QRSL1P3	0
RP11-317N8.5	0.260669
NUTF2P2	0
RP11-317N8.3	0.676818
RP11-317N8.4	0.0717098
RP11-116N8.1	0.724925
RP11-116N8.2	0
ILF2P2	0
RP11-116N8.4	0.0863604
LINC00609	0.977302
PTCSC3	0.129187
RP11-259K15.2	3.54405
RN7SKP21	0
RP11-964E11.3	0.0888849
DPPA3P2	0
RNU7-93P	0
SFTA3	1.96265
NKX2-1-AS1	0.596153
PHKBP2	0
RPL29P3	0
NKX2-8	1.27577
RN7SKP257	0
RP11-964E11.2	0
PAX9	0.142131
SLC25A21	0.348187
RP11-81F13.1	0
RP11-81F13.2	0
MIR4503	0
RP11-537P22.2	0
SLC25A21-AS1	2.77107
RNU6-273P	0
MIPOL1	0.372478
RNU6-886P	0
RP11-356O9.2	0
RP11-356O9.1	0.0746937
FOXA1	0.0626341
TTC6	0.0625188
SNORA42	0
RNU6-1277P	0
LINC00517	0.0271298
CTD-2058B24.3	1.48549
CTD-2058B24.2	0.239817
CTD-2142D14.1	0
RP11-96D24.1	0.0240184
RP11-14N4.1	0
KRT8P1	0.177198
LINC00639	1.33216
RP11-506K19.1	0
RP11-506K19.2	0
Y_RNA	0
RP11-545M17.2	0
RP11-545M17.1	0
RP11-545M17.3	1.68245
GEMIN2	4.9326
RPL7AP2	0
RP11-407N17.4	0.0494969
RP11-407N17.2	0
YTHDF2P1	0.0703074
MIA2	0
CTAGE5	4.61933
RP11-407N17.5	1.58067
RP11-647O20.1	0.289057
RP11-1074O12.1	0.0442636
RP11-111A21.1	0.0592748
RP11-662J14.1	0.0780754
RP11-662J14.2	0.0688636
RP11-129M6.1	0
RP11-629F19.1	0
RP11-354G16.1	0
CTD-2298J14.1	0
CTD-2298J14.2	0.50155
SNORA31	0
LRFN5	4.86026
FKBP1BP1	0
RP11-313C4.1	0
CTD-2307P3.1	0
RP11-214N1.1	0
RP11-90P16.1	0
RP11-90P16.2	0
RP11-97N10.1	0
RP11-16O13.1	0
RP11-88E18.1	0
HNRNPUP1	0.405587
KRT8P2	0
RP11-557C9.3	0
RP11-557C9.1	0
RP11-305B6.3	0
EIF4BP1	0
RP11-305B6.1	0.0759354
RP11-322L17.1	0
RP11-99L13.2	0.13704
RP11-99L13.1	0
FSCB	0
RP11-163M18.1	0
RP11-398E10.1	0.0804049
DOCK11P1	0
RP11-857B24.1	0.0371224
RP11-857B24.3	0
RP11-857B24.2	0
C14orf28	2.47783
RP11-857B24.5	0.142117
KLHL28	3.03909
CTD-3028N15.3	0
CTD-3028N15.1	0
SNORD58	0
SNORD127	0
FANCM	0.716369
MIS18BP1	1.22475
RNU6-552P	0
DNAJC19P9	0.242857
RP11-454K7.3	0
RP11-454K7.1	0
RP11-454K7.2	0
RP11-945F5.1	0
RP11-369C8.1	0
LINC00871	0.0451337
RPL10L	0
MDGA2	1.05859
SNORA25	0
RPA2P1	0
RPL13AP2	1.30128
RPS15AP3	0
MIR548Y	0
LINC00648	0.308541
RP11-476J6.1	0
RP11-10A2.1	0
RP11-2G1.3	0
RNU6-297P	0
RP11-2G1.1	0
RP11-2G1.2	0
RP11-286B5.1	0
RP11-737F10.1	0
RP11-816J8.1	0
RP11-326E7.1	0
RNA5SP384	0
Y_RNA	0
LRR1	1.22934
RHOQP1	0.206976
RP11-649E7.8	0
MGAT2	2.16337
DNAAF2	4.99021
RP11-649E7.7	0.133545
POLE2	0.447471
RP11-831F12.3	0.0690702
RP11-831F12.4	0
RNU6ATAC30P	0
RP11-831F12.2	0.0788452
Y_RNA	0
RNU6-539P	0
RN7SL3	2.75431
RP11-596C23.6	0.107967
RP11-596C23.2	0.180957
RNU6-189P	0
Metazoa_SRP	0
LINC01588	0.045836
MIR6076	0
PDLIM1P1	0
RP11-58E21.1	0
RN7SKP193	0
Y_RNA	0
L2HGDH	2.17346
MIR4504	0
ATP5S	4.98327
CDKL1	0.410218
RP11-247L20.3	0.124351
RP11-406H23.2	0.0649294
Y_RNA	0
RP11-406H23.5	0
SNRPGP1	0
RN7SL452P	0
RP11-248J18.2	1.78933
ZFP64P1	0
NIN	4.12462
RP11-248J18.3	0.243563
RP11-286O18.1	0
snoU83B	0
RP11-218E20.2	0
ABHD12B	0.956189
RP11-218E20.5	0
RP11-218E20.3	0.0683437
RP11-1140I5.1	0
SNORA70	0
Y_RNA	0
LINC00519	0.241299
LINC00640	0.0519739
RP11-255G12.2	0
RP11-255G12.3	0
SETP2	0
FRMD6-AS2	0.0266434
FRMD6	1.87787
RNU6-1291P	0
RP11-102G14.1	1.53248
FRMD6-AS1	0.333927
RNA5SP385	0
RNU6-301P	0
RP11-280K24.1	0
OR7E105P	0
OR7E106P	0
RP11-280K24.4	0.0370849
OR7E159P	0
RP11-280K24.6	0
RP11-463J10.2	0
RP11-463J10.4	0
NID2	0.573939
RP11-1033H12.1	0
COX5AP2	0
RP11-1033H12.3	0
PTGDR	0.243074
RP11-452D12.1	0.0285876
PTGER2	0.332417
STYX	2.5962
GNPNAT1	3.89918
RP11-589M4.3	0
RP11-589M4.2	0.159086
RP11-589M4.4	0.0498638
RP11-368P15.1	0
RP11-368P15.2	0
DDHD1	4.42322
RP11-547D23.1	0.0471153
AL163953.3	0.0605705
AL163953.2	0
RPS3AP46	0
AL162759.1	0
AL138479.3	0
MIR5580	0
BMP4	0.703003
ATP5C1P1	0.0551022
CDKN3	1.83987
RP11-794A8.1	0
RNU6ATAC9P	0
MIR4308	0
FDPSP3	0
WDHD1	0.628998
RPSAP13	0
SOCS4	4.62152
DLGAP5	0.0183027
RP11-698F20.3	0
RP11-665C16.9	0.194822
RP11-665C16.8	0
RP11-665C16.6	0.123699
RP11-665C16.1	0
Metazoa_SRP	0
CHMP4BP1	0.878713
RP11-665C16.5	0
RP11-454L9.2	0.303965
TBPL2	0
KTN1-AS1	0.70356
RPL7AP4	0
ABI1P1	0
Y_RNA	0
RP11-813I20.2	0
RPL13AP3	0.0426936
LINC00520	0
RP11-1012E15.2	1.12762
CTD-2588E21.1	1.06196
PELI2	4.25147
RP11-930O11.2	0
RP11-930O11.3	0.452162
RP11-930O11.1	0
TMEM260	4.37356
RP11-624J12.1	0
RP11-1085N6.2	0
RP11-1085N6.1	0
RP11-1085N6.3	0
RP11-1085N6.4	0
OTX2	1.01169
OTX2-AS1	0.147768
RP11-1085N6.5	0
RN7SL461P	0
RNU6-1204P	0
RPL3P3	0.0125195
RP11-613G13.1	0
RP11-108M12.2	0
RP11-108M12.3	0
RP11-932A10.1	0
C14orf105	0.0995829
SLC35F4	0.862661
RP11-409I10.2	0.255848
CTD-2325K12.1	0
RN7SKP99	0
C14orf37	1.33545
RP11-349A22.2	0
UBA52P3	0
RN7SL598P	0
RP11-349A22.3	0
CTD-2002H8.2	0.610564
HMGB1P14	0.167878
LINC00216	0.268269
RNU6-341P	0
RP11-517O13.3	0
TOMM20L	0.133138
RP11-517O13.1	0.356239
KIAA0586	2.51385
Y_RNA	0
HSBP1P1	0
HNRNPCP1	0.808964
RPL9P5	0.0803821
DACT1	2.40048
RP11-112J1.1	1.45888
RP11-112J1.3	0.356702
LINC01500	0
CTD-2315A10.2	0
CTD-2315A10.1	0
GPR135	2.16921
L3HYPDH	4.29504
CCDC175	0.145117
MIR5586	0
RP11-62H20.1	0.881066
LRRC9	0.261499
RP11-16B13.1	0
PCNX4	4.10316
SCOCP1	0
PSMA3P	0
RPL17P2	0
CTD-2184C24.2	0.150974
CTD-2568P8.1	0
C14orf39	0.356261
RBM8B	0.192732
GNRHR2P1	0
SALL4P7	0
SIX6	1.15251
RP11-1042B17.3	0.0743592
RP11-1042B17.4	0
RP11-1042B17.1	0
RP11-1042B17.2	0
SALRNA1	0
SIX1	0.134747
SIX4	0.498963
RP11-307P22.1	0
SRMP2	0.0313357
TRMT5	3.75859
SLC38A6	3.92203
PRKCH	2.46477
TMEM30B	0.373128
RP11-902B17.1	0.118189
RP11-47I22.1	1.90654
RP11-47I22.2	0.0295554
FLJ22447	0.190195
HIF1A-AS1	0.411548
HIF1A-AS2	0.173161
SNAPC1	4.76579
RP11-442G21.2	0.476461
SYT16	3.7886
COX4I1P1	0
RP11-355I22.5	0
LINC00643	2.75566
RP11-355I22.2	0
LINC00644	0
RP11-355I22.8	0
RP11-395B20.2	0
ATP5A1P4	0
KCNH5	1.14735
PARP1P2	0
RP11-1112J20.2	0
RHOJ	4.92239
RP11-696D21.2	0.0744873
GPHB5	0
SCARNA20	0
CTD-2302E22.4	0.362598
CTD-2302E22.1	0
CTD-2302E22.5	0.0740419
WDR89	3.75304
HSPE1P2	0.30913
RNU6-597P	0
Y_RNA	0
RNU6-1162P	0
CTD-2302E22.6	0.180211
U3	3.42865
RP11-804M7.1	0
RNU7-116P	0
RP11-804M7.2	0
RPS28P1	0
Y_RNA	0
SYNE2	1.96675
ESR2	0.138726
MIR548H1	0
RP11-544I20.2	0.165189
TEX21P	0.511671
CTD-2555O16.1	0
RP11-712C19.1	0.112081
CTD-2555O16.2	1.75125
CTD-2555O16.4	2.48488
ZBTB25	3.01698
AKAP5	0.822509
RP11-973N13.4	0.127059
RP11-973N13.5	0
PPP1R36	1.09786
RP11-973N13.3	0
RP11-973N13.2	0
SPTB	4.22796
MIR7855	0
RPPH1-2P	0
GPX2	0.50035
RP11-840I19.5	2.13887
MIR4706	0
RP11-840I19.3	0.0604346
RNU2-14P	0
CTD-2509G16.2	0.044837
CTD-2509G16.3	0
CTD-2509G16.5	0
RPL21P7	0.0113108
CTD-2509G16.1	0
PTBP1P	0.0715358
MIR4708	0
FUT8-AS1	1.06036
RPL21P8	0
MIR625	0
EIF1AXP2	0
CTD-2014B16.1	0
CTD-2014B16.2	0
CTD-2014B16.3	0.79543
CTD-2014B16.5	0.091789
YBX1P1	0.683361
RP11-783L4.1	0
Y_RNA	0
RP11-72M17.1	0.125661
LINC00238	0.032341
CTD-2560C21.1	0
RP11-862P13.1	0.0642301
FAM71D	0.0813673
RP11-125H8.1	0
Y_RNA	0
PLEK2	0.104039
MIR5694	0
RP11-643G16.3	0.23985
RP11-643G16.4	0.169766
AL132640.1	0
Y_RNA	0
COX7A2P1	0.493034
RNA5SP386	0
RDH12	0.841985
RN7SL369P	0
RPL21P9	0
RP11-1012A1.10	0
ZFYVE26	3.67577
RN7SL213P	0
RP11-1012A1.7	0
RAD51B	0.408289
CTD-2566J3.2	0
CTD-2566J3.1	0
RN7SL706P	0
RN7SL108P	0
RP11-204K16.1	0
PPIAP6	0.0672145
CTD-2325P2.3	0.290859
RPL12P7	0.0519019
RNU6-921P	0
MAGOH3P	0
BLZF2P	0
HMGN1P3	0.758524
BANF1P1	0
ACTN1-AS1	0.0322771
RPS29P1	0
DDX18P1	0.0294088
Y_RNA	0
RP11-817G13.3	0
RP11-363J20.1	0.203933
RP11-363J20.2	1.36295
CTD-2525P14.5	0.769205
PLEKHD1	0.207824
RP11-1046B16.1	0
CCDC177	1.21806
RP11-1046B16.3	0.176257
SLC10A1	0.0554531
SNORA11	0
RPL7AP6	1.87027
SLC8A3	3.99125
RP11-486O13.2	0.136326
RP11-486O13.5	0.476498
RP11-486O13.3	0
ADAM21P1	0.0235764
RP11-718G2.5	0
RNU2-51P	0
RP11-486O13.4	0
ADAM21	0.299058
ADAM20P1	1.01009
RNU6-659P	0
ADAM20	0.114799
CTD-2540L5.9	0.034915
KRT18P7	0.0513922
CTD-2540L5.6	0.20602
LINC01269	0
RP6-65G23.5	0.427396
RP1-292L20.2	0
RP1-292L20.3	2.2825
RP5-1163L11.2	0
GTF3AP2	0
PTTG4P	0
RP6-91H8.3	0.0309702
RP6-91H8.2	0
RP6-91H8.1	0
RP6-91H8.5	0.0723072
RP1-261D10.2	0.971395
RP1-261D10.1	0
SNORD56B	0
RN7SL683P	0
RP6-114E22.1	0
RGS6	3.25813
Y_RNA	0
MIR7843	0
RP3-514A23.2	0.0713166
DPF3	2.05928
Y_RNA	0
DCAF4	3.80213
RP1-146I3.1	0
RP11-109N23.6	0.437208
RP11-109N23.1	0
RN7SL586P	0
RP11-109N23.4	1.61674
RP11-109N23.5	0
RP4-687K1.2	0
PAPLN	2.35273
RP4-647C14.2	0.0821586
RNU6-419P	0
RP4-647C14.3	0.758884
RP1-240K6.3	0
HEATR4	0.479026
