Name	Cells - Cultured fibroblasts
RP11-474P2.7	0.110513
RP11-446N19.1	2.93893
OR7A19P	0
MARK3P1	0
RP11-618L22.1	0.203536
PCED1B	1.7982
RP11-23J18.1	0
MIR4698	0
PCED1B-AS1	0.0367818
RP11-493L12.3	0
RP11-493L12.4	0
RP11-493L12.7	0
RP11-493L12.6	0
SNORA64	0
RP11-493L12.5	0
MIR4494	0
LINC02156	0
ADI1P3	0
RP1-90J4.3	0
RP3-432I18.1	0
RP1-197B17.5	0.575109
RP1-197B17.3	0.547241
ENDOU	0.257954
RP1-197B17.7	0.313076
RP1-197B17.4	0.348493
RAPGEF3	0.991659
CTD-2024F21.1	0.077721
RP5-1057I20.5	1.40407
RP5-1057I20.6	0.929066
RP5-1057I20.2	0
RP11-89H19.1	0
RP11-89H19.2	0.184925
RP1-228P16.9	0
COL2A1	0.00691174
RP1-228P16.3	0
RP1-228P16.4	0
RP1-228P16.5	0
RP1-228P16.8	0.393601
RP1-228P16.1	1.20835
RNU6-1203P	0
RP1-228P16.7	0
MIR6505	0
RP11-474C8.8	0.401373
RP11-474C8.3	0
PHBP18	0
RP11-474C8.5	0
CCDC184	1.37905
RP11-474C8.7	0
RP11-370I10.12	0.267591
OR10AD1	0.108688
RP11-370I10.2	0
RP11-370I10.10	0
H1FNT	0.0378702
RP11-370I10.4	0
ZNF641	3.4042
RP11-370I10.6	0
OR5BK1P	0.112655
RP11-370I10.11	0.12692
OR5BT1P	0
OR5BJ1P	0
OR8S21P	0
OR8T1P	0.104603
ANP32D	0.0708954
C12orf54	0.026975
RP11-722P11.4	0
OR8S1	0
OR5BS1P	0
LALBA	0
OR11M1P	0
SNORA2C	0
MIR1291	0
SNORA2A	0.656543
SNORA2B	0
LINC00935	0
RP11-579D7.2	0
MIR4701	0
RP11-579D7.4	0.102927
RP11-579D7.8	0.781994
Y_RNA	0
RND1	0.350307
RNU6-600P	0
RP11-302B13.1	2.73643
CCDC65	1.39886
WNT10B	0.10169
RNU6-940P	0
WNT1	0
DDN	0.335916
RP11-386G11.5	0.605196
RHEBL1	1.93678
RP11-386G11.11	0.786286
DHH	0.0480971
RP11-386G11.8	0
RP11-386G11.10	0.786276
Y_RNA	0
Metazoa_SRP	0
RP11-977B10.2	0.999275
RP11-161H23.5	0
RP11-161H23.9	0.0139407
PRPH	0.0362975
C1QL4	0.0437263
DNAJC22	1.71297
RP11-161H23.10	0.218452
RP11-161H23.8	0
KCNH3	0.107993
RP11-133N21.10	0.278946
FAM186B	0.336385
RNU6-834P	0
POLR2KP1	0.257896
RP11-133N21.7	0.564128
HIGD1AP9	0
RP11-133N21.12	0
LSM6P2	0
BCDIN3D-AS1	0.93532
BCDIN3D	3.82051
RP11-70F11.7	0
RP11-70F11.2	0
FAIM2	0.906126
RP11-70F11.11	0
RP11-70F11.8	0.00686427
AQP2	0
RP11-469H8.6	0
AQP5	0.0719599
AQP6	0.0331589
ASIC1	4.63057
GPD1	0.235233
RP4-605O3.4	0.652428
RP3-405J10.3	0.515234
RP3-405J10.2	0.0764007
RP3-405J10.4	0
MIR1293	0
RNU6-1093P	0
RP3-405J10.5	0.0674476
FAM186A	0.124999
RP11-112N23.1	0
RNU6-769P	0
RNU6-238P	0
Y_RNA	0
RP11-60E8.2	0.130897
RP11-60E8.4	0
RN7SL519P	0
TMPRSS12	0
RP11-60E8.3	0
RP11-407N8.6	0.199925
Y_RNA	0
RP11-407N8.4	0
HIGD1C	0
RP11-407N8.5	0
RNU6-87P	0
RNU6-1273P	0
RP11-416A17.1	0
PHBP19	0.438039
Y_RNA	0
RNU6-199P	0
POU6F1	3.21715
RP11-454E5.4	1.94949
BIN2	0.0308611
CELA1	0
GALNT6	3.83613
SLC4A8	0.761748
RP11-607P23.1	0
HNRNPA3P10	0.443482
RP11-923I11.4	0
FIGNL2	0.121362
RP11-923I11.5	0
ANKRD33	0.0701823
RP11-1100L3.4	0
RNU6-574P	0
RP11-1100L3.8	0.255749
OR7E47P	0.0732878
RP11-1100L3.7	0
OR7E47P	0
RP1-288H2.2	0
LINC00592	0.0937092
KRT80	1.55259
C12orf80	0
METTL7AP1	0
KRT7-AS	0.709197
KRT86	0.430319
KRT87P	0.0945512
RP11-845M18.7	0
KRT81	0.692041
RP11-845M18.6	0.195618
KRT83	0
KRT89P	0
KRT85	0
KRT84	0
RP3-416H24.4	0
KRT82	0
RP11-1020M18.10	0
KRT90P	0
KRT75	0.0645305
KRT6B	1.15664
KRT6C	0.091099
KRT6A	4.15076
KRT5	3.6868
KRT71	0
KRT74	0
KRT72	0
KRT73-AS1	0
KRT73	0
KRT128P	0
KRT2	0.4437
KRT1	1.70704
KRT77	0.0314479
RP11-641A6.3	0
KRT126P	0
KRT125P	0
RP11-641A6.5	0.0280527
RP11-641A6.8	0
BTBD10P1	0
KRT127P	0
ARL2BPP2	0
KRT76	0
RP11-153F5.2	0
KRT3	0
KRT4	1.16827
KRT79	0.0144746
RP11-153F5.3	0
KRT78	0.0635736
RPL7P41	0
KRT8	2.86064
RP11-983P16.2	0.105379
RP11-983P16.4	2.66686
MIR6757	0
SOAT2	0.099499
VTI1BP3	0
RNU6-333P	0
HIGD1AP1	0.1141
EIF4A1P4	0.335408
RP11-1136G11.8	0.142763
ITGB7	0.54712
RP11-624J6.2	0
ESPL1	4.84583
SP7	0.0191585
AMHR2	0
PCBP2-OT1	0.433244
RP11-793H13.11	1.73966
NPFF	4.36105
RP11-793H13.3	0.325755
RP11-793H13.12	0
RP11-972K6.1	0
CISTR	0
RP11-686F15.2	0
RN7SKP289	0
HOXC13-AS	1.02683
HOXC13	2.34714
HOXC12	0.42207
AC012531.1	0.914439
AC012531.2	1.00837
HOXC-AS3	4.58454
MIR196A2	0
HOXC-AS2	3.75123
MIR615	0
FLJ12825	0.577642
RP11-834C11.7	0.359855
RP11-834C11.6	0.30472
LINC01598	0.222001
Y_RNA	0
RP11-834C11.15	0.336499
RP11-834C11.11	0.432835
RP11-834C11.10	0.206848
RP11-834C11.8	0.225441
RN7SL390P	0
RP11-968A15.2	1.19076
RP11-968A15.8	0.390225
NFE2	0.293009
RNU6-950P	0
MIR148B	0
RN7SL744P	0
RP11-753H16.3	0.202064
RP11-753H16.5	0.329629
GPR84	0.0448631
LINC01154	0
GTSF1	0
NCKAP1L	0.0572304
PDE1B	0.124622
PPP1R1A	0.0835383
GLYCAM1	0
LACRT	0
DCD	0.220546
RP11-850F7.7	0
VDAC1P5	0
MUCL1	0.0981511
TESPA1	0.0163449
RP11-616L12.1	0
NEUROD4	0
OR9K1P	0
RP11-616L12.4	0
OR9K2	0
OR9R1P	0
OR10U1P	0
OR10A7	0
OR6C74	0
OR6C69P	0
OR6C72P	0
OR6C6	0
OR6C5P	0
OR6C1	0
OR6C3	0
OR6C7P	0
OR6C75	0
OR6C71P	0
OR6C66P	0
OR6C73P	0
OR6C65	0
PHC1P1	1.12905
OR6C76	0
RP11-110A12.2	0
OR6C2	0
OR6C70	0
OR6C68	0
OR6C64P	0
OR6C4	0
OR2AP1	0
OR6U2P	0
OR10P1	0
RP11-644F5.16	0
OR10AE3P	0
RP11-644F5.15	0
RP11-644F5.17	0
METTL7B	4.41652
Metazoa_SRP	0
RP11-644F5.12	0
RP11-762I7.4	0.96217
OLA1P3	0.0219739
GSTP1P1	0
RP11-973D8.5	0.177203
PMEL	0.581277
RP11-603J24.7	1.67669
IKZF4	4.80301
RP11-603J24.21	0.224315
RP11-603J24.4	0
ERBB3	0.144179
ZC3H10	2.76713
RP11-603J24.6	0
RP11-603J24.5	0.790155
RP11-603J24.14	0
SLC39A5	0.104312
RP11-977G19.14	1.15583
RP11-977G19.12	1.59461
IL23A	2.04478
RNU7-40P	0
APOF	0
RP11-348M3.6	0
RP11-348M3.2	0
RP11-121C6.5	0.0589084
RP11-121C6.4	0
MIP	0.0436563
SPRYD4	4.2038
GLS2	0.147427
HSPD1P4	0.436763
RNU6-343P	0.455922
SNORD59A	0
RN7SL809P	0.766223
HSD17B6	0.891457
RP11-74M13.4	0
RP11-74M13.6	0
RP11-74M13.3	0
SNORA48	0
SDR9C7	0.0562327
RP11-474N8.9	0
RDH16	0.156379
RP11-74M13.5	0
GPR182	0.0291838
TAC3	0.0313346
MYO1A	0.0306801
LRP1-AS	0.319341
MIR1228	0
RP11-123K3.9	0.557672
STAC3	2.02254
RNU6-879P	0
RP11-756H6.1	0.0440488
INHBC	0.0656671
INHBE	0.763239
GLI1	0.72041
ARHGAP9	0.122225
MIR6758	0
MIR616	1.10578
KIF5A	0.643196
AC025165.8	1.10169
SLC26A10	1.07541
B4GALNT1	0.32027
RPL13AP23	0
AGAP2	0.189354
MARCH9	2.68175
CYP27B1	0.872478
AVIL	2.45793
RP11-571M6.17	2.88675
RNU6-1083P	0.317103
RP11-571M6.18	0.825395
MIR26A2	0
RP11-620J15.1	0.265629
RP11-620J15.2	0.3716
RP11-620J15.4	0.479895
RP11-58A17.3	0
RN7SKP65	0
RP11-58A17.2	0
RP11-58A17.4	0
RP11-489P6.1	0
RP11-489P6.2	0
RPL21P103	0
RP11-340M11.1	0
RP11-362K2.2	0.0285978
RP11-767I20.1	0
RP11-150C16.1	0.11335
RPS6P22	0
RP11-557F20.2	0
RP11-272B17.1	0
RNU6-279P	0
RNU6-871P	0
RP11-272B17.2	0
RNU4-20P	0
RP11-813P10.1	0
RP11-813P10.2	0.203768
RP11-316A16.1	0
RP11-335M9.1	0
Y_RNA	0
SNORA19	0
RP11-154D9.1	0
RP11-471N19.1	0
DUX4L52	0
FAM19A2	0.260994
RPL21P104	0
KRT8P19	0
RPS3P6	0.38043
RP11-769N19.2	0
KLF17P1	0
RNU6-595P	0
Metazoa_SRP	0.122554
RP11-863H1.1	0
RNU6-399P	0
LINC01465	1.30697
MIRLET7I	0
RP11-631N16.2	4.74102
PPM1H	0.388446
RPL32P26	0
GAPDHP44	0.127476
RNU1-83P	0
Y_RNA	0
RP11-848D3.4	0
LDHAL6CP	0
RSL24D1P5	0
AVPR1A	0.0281945
RP11-715H19.2	0
HNRNPA1P69	0
RP11-1022B3.1	0
DPY19L2	0.8408
RP11-415I12.3	0.42316
RP11-972L6.2	0
RP11-415I12.2	0
RP11-415I12.1	0
TMEM5-AS1	0.344619
PABPC1P4	4.99169
RPL36AP41	0
RP11-274J7.2	0.0622942
RP11-274J7.3	0.092463
RP11-1029F8.1	0
RP11-196H14.2	0
RP11-196H14.4	0.121074
C12orf66	3.11433
RNU6-1009P	0
RPS11P6	0.266752
RNU5A-7P	0
C12orf56	0.117738
RP11-114F3.2	0.0701008
snoU13	0
RP11-114F3.5	1.60267
RP11-114F3.4	0.167275
RP11-439H13.2	0
SNORD83	0
RP11-338E21.1	0
RP11-338E21.2	0
RP11-338E21.3	0
RP11-629N8.4	0.042711
RP11-629N8.3	0.06489
TBC1D30	0.131903
RPL7P39	0
RP11-766N7.3	0
RP11-766N7.4	0
RNU6ATAC42P	0
RP11-168J19.2	0
WIF1	0.137875
RNU6-166P	0
APOOP3	0
RP11-305O6.4	0.309532
RP11-305O6.3	0.0569702
KRT18P60	0.0278512
RP11-230G5.2	1.72126
RP11-221N13.2	1.02152
RP11-221N13.4	0.868321
PCNPP3	0.598562
RP11-677M24.1	1.305
RP11-366L20.2	1.95294
RP11-366L20.3	0.890625
MIR6074	0
RP11-366L20.4	0
RPL21P18	0
RNA5SP362	0
LLPH-AS1	1.26144
RBMS1P1	3.29888
RP11-335I12.2	0
PDCL3P7	0
RN7SKP166	0
HELB	1.27056
GRIP1	0.0192042
OSBPL9P5	0
OSBPL9P4	0
RP11-123O10.4	0
RP11-123O10.3	0
RP11-123O10.1	0
RAB11AP2	0
GGTA2P	0.13417
MRPL40P1	0.364649
NTAN1P3	0
RP11-473M14.3	0
RP11-542B15.1	0
RP11-335O4.1	0
RP11-335O4.3	0
RP11-43N5.1	0.0723339
RP11-43N5.2	0
LINC01479	0
GS1-410F4.5	0
IFNG-AS1	0
RPL39P28	0
HNRNPA1P70	0
RP11-444B24.2	0
IFNG	0
IL26	0
IL22	0
RP11-81H14.2	0.0960735
RP11-71J4.2	0
RP11-81H14.1	0.0428846
RP11-81H14.3	0
RP11-81H14.4	0
RPSAP12	1.69368
Metazoa_SRP	0
RPL10P12	0.490597
SNORA70G	0
ATP5HP4	1.78702
RP11-637A17.2	0.126835
RPL7P42	0
KRT8P39	0.30006
SLC35E3	2.76314
RP11-611O2.2	0
RP11-611O2.1	0.319447
RNU7-4P	0
RP11-611O2.6	0
PRELID2P1	0
RP11-324P9.1	0
C1GALT1P1	0.150278
RP11-1143G9.5	0
LYZ	0.230293
RN7SL804P	0
RPS26P45	0
RP11-956E11.1	0
LRRC10	0
BEST3	0.0182063
RP11-588G21.1	0
RP11-588G21.2	0
RAB3IP	0.785378
MYRFL	0
LINC01481	3.33669
RP11-611E13.3	0
RP11-320P7.2	0
LINC01481	0.219905
RP11-398J13.1	0.422929
KCNMB4	0.937591
RNU4-65P	0
RP11-588H23.3	0.0153762
PTPRB	0.247523
RP11-785D18.3	0
PTPRR	0.112702
FAHD2P1	0
Y_RNA	0
CTD-2021H9.1	0
CTD-2021H9.2	0
CTD-2021H9.3	0
TSPAN8	0.0932384
LGR5	0.0932161
RP11-578B16.1	0
RP11-186F10.2	0
SNORA17	0
THAP2	2.39135
RP11-498M15.1	0
RP11-2H8.3	0
RP11-2H8.4	0
TPH2	0
RP11-89M22.3	0
TRHDE	0.471626
TRHDE-AS1	0.373691
RP11-98E6.1	0
CHCHD3P2	0
RP11-12K6.2	0
RP11-314D7.1	0
RP11-314D7.2	0
RP11-314D7.3	0
RP11-166B14.1	0
RNU6-1012P	0
RP11-295G12.1	0
U8	0
RP11-711C17.1	0
RP11-711C17.2	0
RP11-81H3.2	0
RP11-274M17.1	0
RP11-274M17.3	0
RP11-274M17.2	0
VENTXP3	0
RP11-361A23.1	0
RP11-361A23.2	0
RP11-361A23.3	0
RP11-81K13.1	0
KCNC2	0
RP11-560G2.1	0
CCNG2P1	0
CAPS2	1.07884
RP11-560G2.2	0
RP11-585P4.6	0.683897
GLIPR1L1	0.163186
GLIPR1L2	0.361802
RP11-585P4.5	1.15315
RP11-114H23.1	0.098644
RP11-25J3.2	0
RPL10P13	0.335642
SNORA70	0
RP11-114H23.2	0.137232
RP11-290L1.6	0
RN7SL734P	0
RP11-290L1.5	0
RP11-290L1.7	0
RP11-290L1.3	0
RP11-290L1.4	1.29942
RP11-453D16.1	0
RP11-453D16.2	0
RNU6-1271P	0
RN7SKP172	0.121795
RP11-20E24.1	0.508126
RP11-613M5.1	0.0402571
YWHAQP7	0
RP11-613M5.2	0.331285
RPL7P43	0
RP11-734E19.1	0.0998743
RP11-461F16.3	0
RP11-669B18.1	0
E2F7	4.35969
RP1-81P11.1	0
RP1-97G4.1	0
RP11-781A6.1	0
RP11-136F16.1	0
FAM213AP1	0
RP11-38F22.1	0
RP11-754N21.1	0
RP11-90C1.1	0.121011
RP11-171L9.1	0
RP11-123M21.2	0
RP11-123M21.1	0
SYT1	0.410756
RP11-390N6.1	0
RP1-78O14.1	0.2133
MIR1252	0
RP11-359M6.2	0
RP11-359M6.1	0
NOP56P3	0.19971
RP11-530C5.1	0
RP11-530C5.4	0.179112
RP11-530C5.2	0.0981693
RNA5SP363	0
RP11-84G21.1	0.976774
SNRPGP20	0
RPL7P38	0
RNU7-106P	0
RP11-244J10.1	0.692457
OTOGL	0.28113
RN7SKP261	0
PTPRQ	4.02535
AKIRIN1P1	0
RP11-272K23.3	0.362237
MYF6	0.172473
MYF5	0
LINC01490	0.0653239
MIR617	0
RP11-299A16.1	0
MIR618	0
ACSS3	3.79352
RP11-543H12.1	0
MIR4699	0
PPFIA2	0.717348
RP11-121G22.3	0.0641701
RP11-315E17.1	0
RP11-617J18.1	0
RP11-275O18.1	0
RP11-362A1.1	0
RP11-362A1.2	0
METTL25	4.07764
RP11-263K4.1	0.327437
RP11-263K4.5	0
RP11-263K4.4	0
RP11-263K4.3	0
TMTC2	2.13332
RNU6-977P	0
RPL6P25	0
RP11-87P13.2	0
RP11-384P14.1	0
SNORA3	0
RP11-788H18.1	0
RP11-228G3.1	0
RP11-701B6.1	0
RP11-1079J22.1	0
TSPAN19	0.1045
LRRIQ1	0.296282
RP11-193M21.1	0
ALX1	0.835248
RP11-408B11.2	0
RP11-629O19.1	0
RP13-619I2.2	0
RASSF9	0.878348
NTS	0
MGAT4C	0.00381331
RP11-812D23.1	0
RP11-202H2.1	0
RP11-324H9.1	0
RPL23AP68	0
RP11-248E9.1	0
CYCSP30	0
RP11-248E9.4	0
MKRN9P	0
RP11-248E9.5	0
RP11-248E9.6	0
RP11-248E9.7	0
RPS4XP15	0
C12orf50	0.0270805
RNA5SP364	0
RP11-474L23.3	0.789047
Y_RNA	0
RNU1-117P	0
RP11-900F13.3	0.875386
RP11-900F13.2	0
RP11-13A1.1	0.0218112
RP11-13A1.2	0
RP11-13A1.3	0
RNU7-120P	0
MRPS6P4	0
RP11-823E8.3	3.23697
RP11-1109F11.3	0.840183
RP11-1109F11.5	0.472776
CENPCP1	0
POC1B-AS1	0.370223
RP11-981P6.1	1.02988
ATP2B1-AS1	3.28067
RNA5SP365	0
MRPL2P1	0
RNU6-148P	0
RP11-654D12.2	0
BRWD1P2	0
RP11-654D12.3	0
RP11-567C2.1	0
RP11-753N8.1	0
RP11-632B21.1	0
RP11-20L19.1	0
CCER1	0
LINC00615	0
EPYC	0.0405833
KERA	0
AC007115.3	0
RP11-121E16.1	0.0813224
DLEU2_6	0
RP11-693J15.6	0.0918815
RP11-1041F24.1	0
RP11-587P21.1	0
RP11-587P21.2	0
RP11-587P21.3	0
LINC01619	0.235883
RP11-796E2.4	0.187422
RPL21P106	0
Y_RNA	0
RP11-756G20.1	0.234411
CLLU1OS	0
CLLU1	0
RP11-693J15.5	0
RP11-693J15.3	0
C12orf74	0
PLEKHG7	0
RP11-603K19.1	0.0999828
HNRNPA1P50	0.0978612
RNU6-1329P	0
RP11-511B23.1	0
RP11-511B23.2	0.0394114
Y_RNA	0
RP11-511B23.4	0
RPL41P5	0
RP11-202G11.2	0
NACAP3	0
RP11-511B23.3	0.0889972
SNORD74	0
RP11-486A14.1	0
RP11-486A14.2	0.178665
Y_RNA	0
RP11-356O22.4	0
SOCS2-AS1	1.37215
RP11-887P2.3	1.58658
RP11-887P2.5	0.0244294
RN7SL630P	0
RP11-887P2.6	0.273015
RP11-1060G2.1	0.492546
RP11-1060G2.2	0.0549213
RN7SKP263	0
RP11-74K11.1	0
PLXNC1	3.5601
RP11-74K11.2	0
RP11-1105G2.4	0
RP11-1105G2.3	0.386887
RN7SL330P	0
RBMS2P1	0.470555
CEP83-AS1	0.513745
RP11-778J16.3	0
RN7SL483P	0
RP11-778J16.2	0.0667098
SUCLG2P2	0.238273
MIR5700	0
TMCC3	0.718209
LSM3P2	0
KRT19P2	0
FGD6	4.23112
RP11-129B9.2	0
RP11-129B9.1	0.0646577
Y_RNA	0
CBX3P5	0
RNU6-808P	0
MIR331	0
MIR3685	0
RP11-167N24.3	0
RP11-167N24.5	0
RNU6-735P	0
RP11-490G8.1	0.930934
USP44	0.180473
PGAM1P5	0.0334861
Y_RNA	0
RNU6-247P	0
RP11-536G4.2	0
RP11-536G4.1	0
CCDC38	0.0317287
AMDHD1	0.149969
HAL	0.0766507
RP11-256L6.3	1.72704
RP11-256L6.2	0
YPEL5P3	0
RN7SL88P	0
RP11-256L6.5	0
RP11-394J1.2	0
RNU4-24P	0
RP11-117N2.2	0
RP11-510I5.4	0
RN7SKP11	1.8848
CFAP54	0.199866
EEF1A1P33	0.0626047
Y_RNA	0
RP11-541G9.1	0
RP11-397H6.1	0
RP11-534P6.1	0
RP11-541G9.2	0
RMST	0
MIR1251	0
snoMe28S-Am2634	0
RMST_8	0
RP11-528M18.2	0
RP11-528M18.3	0
RP11-1016B18.1	0
RNU6-36P	0
MIR4495	0
MIR4303	0
RP11-690J15.1	0
RP11-718L23.1	0
RNU4-41P	0
SLC9A7P1	1.32612
RP11-181C3.1	0.0829647
TMPO-AS1	1.83568
RP11-481K9.4	0
SNORA53	2.18382
ANKS1B	0.0425845
RP11-90E9.1	0
RP11-473C19.1	0
RNA5SP366	0
RP11-406H4.1	0
FAM71C	0
RPS4XP1	0.37144
RP11-135F9.4	0.628406
RP11-135F9.3	4.82131
RP11-175P13.2	0.139347
GOLGA2P5	0.521763
RN7SL176P	0
RP11-175P13.3	0.30494
MIR1827	0
DEPDC4	0.661646
Y_RNA	0
SLC17A8	0
NR1H4	0
RP11-575G13.3	0
RP11-575G13.2	0.084754
RP11-263E1.1	0
RP11-350G24.1	0
RP11-350G24.2	0.0508236
SLC5A8	0
RNU6-768P	0
RP11-399D15.1	0
RP11-321F8.4	0.534018
RNU6-1068P	0
RPS27P23	0
Y_RNA	0
RNU5E-5P	0
RNA5SP367	0
SPIC	0
MYBPC1	0.289671
RP11-755O11.2	0
RP11-285E23.2	0
RNY1P16	0.288855
SYCP3	0.163414
RNU6-101P	0
RP11-511H9.3	0.255956
RNU6-172P	0
RNA5SP369	0
RNU6-1183P	0
HSPE1P4	0.0998607
RP11-512N21.3	0.158846
RP11-512N21.1	0
RP11-554E23.2	0
NENFP2	0
RP11-554E23.4	0.515721
PARPBP	3.81997
PMCH	0
HELLPAR	0.0211426
IGF1	0.0447994
RP11-210L7.3	0
RP11-210L7.1	0
LINC00485	0
PAH	0
RP11-438H24.2	0
ASCL1	0
RP11-328J6.1	0
RP11-552I14.1	0
C12orf42	0
RP11-626I20.1	0
RP11-626I20.2	0
RP11-626I20.3	0
STAB2	0.0741796
U8	0
RP11-341G23.2	0
RP11-341G23.3	0
RP11-341G23.4	1.12457
NT5DC3	4.46366
RP11-650K20.2	0
RP11-650K20.3	0
TTC41P	0.224192
C12orf73	4.7998
RP11-490H24.5	0.884345
RNA5SP370	0
RP11-818F20.4	0.187396
RP11-818F20.5	4.41535
RP11-43D4.2	0
RP11-43D4.3	0
MIR3922	0
SLC41A2	4.18107
Y_RNA	0
KRT18P20	0
C12orf45	1.59136
RP11-61E11.2	0.177876
KCCAT198	2.7314
CASC18	0.018907
ST13P3	0.265554
RP11-114F10.2	0
RP11-114F10.3	0
RP11-185N2.1	0.0492434
RP11-651L5.2	0.223612
RP11-651L5.3	1.32988
RNU7-94P	0
TCP11L2	2.3913
RP11-144F15.1	0.146828
RFX4	0.00571905
RP11-482D24.2	0.0523877
RP11-482D24.3	0.202937
EEF1B2P4	0
RPL30P12	0
RP11-412D9.4	3.50561
RP11-797M17.1	0
SETP7	0
BTBD11	0.307109
SNORD74	0
RNA5SP371	0
RP11-128P10.1	0
RP11-864J10.2	0.217179
RP11-864J10.4	0.940614
ASCL4	0
RP11-554D14.7	0
RP11-554D14.8	0
RP11-554D14.6	0
RP11-554D14.4	0
RP11-554D14.5	0
RP11-554D14.3	0
RP11-554D14.2	0
RP11-554D14.1	0
WSCD2	0.0139679
RP11-1K3.1	0
CMKLR1	0.838889
LINC01498	0
SELPLG	4.62794
RP11-689B22.2	0.237132
MIR4496	0
RNU7-169P	0
Y_RNA	0
SNORA40	0
RP11-423G4.10	0.118872
MIR619	0
DAO	0
SVOP	0.00871071
RNU6-361P	0
USP30-AS1	0.168784
RNA5SP372	0
RP11-968O1.5	0.375853
ACACB	1.66842
FOXN4	0
MYO1H	0.0691487
LINC01486	0
RP11-256L11.3	0.199441
RN7SKP250	0
FAM222A	0.226212
FAM222A-AS1	0
TRPV4	2.68715
MIR4497	0
RP1-7G5.5	0.0974072
RN7SL441P	0
RP1-7G5.6	0
RP11-837J7.4	0.27983
RP11-837J7.3	0.370656
C12orf76	4.92632
RP11-946P6.6	1.31951
RP11-946P6.4	0
RN7SL769P	0
HMGA1P3	0.680746
RPL31P49	1.00068
RP3-424M6.4	1.17512
RAD9B	0.445152
RN7SL387P	0
HVCN1	2.00028
RP11-481J8.3	0
RP1-74B13.2	0
RPL29P25	0
CCDC63	0
MYL2	1.65701
LINC01405	0
RP1-46F2.3	0
CUX2	0.0100545
MIR6760	0
RNA5SP373	0
RP3-473L9.4	0.650199
HSPA8P14	0.0306138
U7	0
RP11-686G8.1	0
ATXN2-AS	0.660302
PCNPP1	0.612706
MIR6761	0
RPS2P41	0.0828544
ADAM1B	0.153981
TMEM116	3.55359
SLC25A3P2	0
RP1-128M12.3	0
RP1-267L14.6	0.559857
MIR3657	0
RP1-267L14.3	0
Y_RNA	0
Y_RNA	0
MIR6861	0
RP3-521E19.2	0
RN7SKP71	0
RPL7AP60	0.205512
RP3-521E19.3	0
RPH3A	0.00783773
MIR1302-1	0
OAS1	0.36444
RP1-71H24.1	0
OAS2	2.51313
IMMP1LP2	0
RPS15AP32	0
DTX1	0.0381266
RASAL1	0.0194889
CFAP73	0.0562023
Y_RNA	0
Y_RNA	0
IQCD	0.856049
RP11-545P7.9	0.877855
MIR6762	0
SDS	0.0826653
SDSL	4.16237
LHX5	0
LHX5-AS1	0
LINC01234	0.0257907
DYNLL1P4	0
RP11-780K2.1	0
RP11-100F15.1	0
RP11-100F15.2	0
HAUS8P1	0
GLULP5	0
RP11-139B1.1	0
TBX5	2.2268
TBX5-AS1	4.98034
RN7SKP216	0
RP11-385N17.3	0
OSTF1P1	0
RP11-162N7.1	0
Y_RNA	0
RP4-601P9.2	0.0637682
SNORA27	0
RP4-601P9.1	0
RP11-411G2.2	0
RP11-411G2.1	0.341259
RP11-25E2.1	0
RP11-116D17.2	0
RP11-116D17.3	0.802266
RP11-116D17.4	0.112368
RP11-116D17.5	0.189153
RP11-116D17.1	0
RP11-1028N23.3	0
RP11-1028N23.2	0
RP11-1028N23.4	0
UBA52P7	0
RN7SL865P	0
RP11-110L15.1	0
RP11-110L15.2	0
SNORD56	0
RP11-493P1.2	0.083525
RNU6-1188P	0
MIR620	0
SNRPGP18	0
RP11-115H15.2	0
RP11-148B3.2	0.142805
MIR4472-2	0
RP11-148B3.1	0
LINC00173	0.711973
MAP1LC3B2	0.640391
RP11-497G19.7	0
RP11-497G19.3	0.335653
RP11-497G19.1	0
RP11-497G19.2	0
RNFT2	0.281074
RP11-407P2.1	0.169559
RNU6-558P	0
RP11-240G22.4	0
HRK	0.0264695
RP11-240G22.1	0
RP11-240G22.5	0.099139
RP11-231I16.1	0.167501
RP11-103B5.4	0.390409
TESC	0.0572204
TESC-AS1	0
NOS1	0.00569133
ELOCP32	0
KSR2	0.0123115
RP11-465L8.1	0
RP11-33N14.3	0.212033
RP11-33N14.5	0.458215
RP11-136L23.2	0
RP11-131L12.2	0.365876
RP11-131L12.3	0.818231
RP11-131L12.4	0.404161
RP11-121J20.1	0
RPL17P37	0
RP11-3L23.2	0
RP11-357K6.1	0
RP11-357K6.2	0
RNA5SP374	0
RP11-357K6.3	0
SNORA38	0
SRRM4	0.00875096
RN7SL508P	0
RP11-364C11.3	0
RP11-364C11.2	0
RP11-64B16.3	0
RP11-64B16.4	0
RP11-64B16.2	0.945715
RP11-64B16.5	0
LINC00934	0
CCDC60	0
RP11-768F21.1	0.172793
TMEM233	1.10369
RN7SKP197	0
RP1-127H14.3	0
MIR1178	0
RPL35AP30	0
BICDL1	0.0628824
Metazoa_SRP	0
RP1-267D11.1	0
RP1-267D11.6	4.50565
MIR4498	0
PXN-AS1	3.18581
RP1-278C19.8	0.53525
RPS20P31	0
NME2P1	1.4334
RNU4-2	0.427933
RNU4-1	0
SIRT4	1.65209
RNU6-1088P	0
PLA2G1B	0.513983
MSI1	0.0477711
RPS27P25	0
RP1-166H1.2	0
RPL31P52	0.431352
RP11-18C24.8	0.307869
Y_RNA	0
RPL29P24	0.51216
RPL11P5	0
RP11-728G15.1	0
CABP1	0.45177
RP11-173P15.9	0.830168
