Name	Esophagus - Mucosa
CTD-2011F17.2	0.241509
WNT11	1.01489
RP11-619A14.2	0
RP11-619A14.3	0.137886
RP11-111M22.2	0.152211
RP11-111M22.4	0.653015
RP11-111M22.5	0.0937619
RP11-111M22.3	4.87748
RP11-672A2.7	0
RP11-672A2.5	0.13979
RP11-672A2.6	0.0556405
RP11-672A2.4	0.494642
AP001189.4	1.08643
RP11-672A2.3	0
GUCY2EP	0.018209
RP11-21L23.4	0.142617
RP11-21L23.3	2.55959
RP11-21L23.2	3.35201
CTD-2547H18.1	0.914527
B3GNT6	3.11685
OMP	0.500358
MYO7A	1.08621
GDPD4	0.040464
TOMM20P1	0
RP11-739B23.1	0
RNU7-59P	0
AQP11	0.766198
Y_RNA	0
RSF1-IT2	0.139769
FTH1P16	1.13879
RSF1-IT1	0.0434552
AP000580.1	0
AAMDC	4.20683
RP11-91P24.7	0.197384
RP11-91P24.5	0.183297
RP11-91P24.6	0.217316
RP11-91P24.1	0.291035
RP11-91P24.3	0
KCTD14	1.1483
RP11-7I15.4	0
THRSP	0.0745219
RNU6-126P	0
KCTD21-AS1	0.753516
RP11-452H21.1	0.15087
RP11-452H21.2	0
RP11-452H21.4	0.310778
RP11-843A23.1	0
RNU6-311P	0
COPS8P3	0
TENM4	2.11527
RP11-673F18.1	0
CTD-2337I7.1	0
RP11-802F5.1	0
MIR708	0
MIR5579	0
RP11-258O13.1	0
RP11-683O4.1	0
RP11-885L14.1	0
CTD-2555I5.1	0
RNU6-544P	0
ARL6IP1P3	0
RP11-686G23.2	0
RP11-170L9.1	0
MTND4LP18	0
MTND6P25	0
RP11-876F14.2	0
MIR4300HG	0
MIR4300	0
RP11-876F14.1	0
RP11-179A16.2	0
FAM181B	0.526982
RP11-718B12.2	0
RP11-718B12.1	0
RP11-718B12.5	0.0525546
DDIAS	2.96982
RP11-659G9.3	0
RAB30	2.00772
RP11-113K21.1	0
SNORA70E	0
RAB30-AS1	3.06507
RP11-113K21.6	0.726609
RP11-113K21.4	0
RP11-113K21.3	0
C1DP5	0
BCAS2P1	0
RP11-727A23.4	2.37558
RP11-727A23.5	1.11057
ANKRD42	3.26075
RP11-727A23.8	0
RP11-727A23.7	0.146858
RP11-727A23.10	0.117041
CYCSP28	0
H19_3	0
DLG2	1.981
RP11-160H12.2	0.0115211
RP11-160H12.3	0
LDHAL6DP	0
HNRNPA1P72	0
RP11-851M3.1	0
CTD-2537O9.1	0
DLG2-AS1_1	0
DLG2-AS1_2	0
AP000857.3	0
AP000857.2	0
HNRNPCP6	0
RP11-882I15.1	0
RP11-482L11.1	0
RNU6-1292P	0
CCDC89	0.227232
SYTL2	2.10561
RP11-700A24.1	0.11335
CCDC83	0
RP11-90K17.2	0
SLC25A1P1	0.0414067
RNU6-560P	0
RP11-12D16.2	0
FNTAL1	0
Metazoa_SRP	0
RP11-320L11.2	1.2913
SETP17	0.194763
RN7SL225P	0
CCDC81	0.328917
RP11-317J19.1	0
PTP4A1P6	0
RP11-762L8.6	0.624242
ME3	4.56143
CTD-2005H7.1	0.119791
CTD-2005H7.2	0.0590228
AP000654.5	0
OR7E13P	0
AP000654.4	0
OR7E2P	0
RP11-736K20.5	0.577404
RP11-736K20.4	1.45637
RP11-736K20.6	0.252966
HNRNPCP8	0
TMEM135	4.54529
XIAPP2	0
RP11-648O15.2	0
RP11-680L20.1	0
RP11-777F6.3	0.338573
PSMA2P1	0
CTD-2028E8.1	0
CTD-2028E8.2	0
RP11-137O10.1	0
RNU6-1135P	0
U6	0
RP11-720D4.3	0
RP11-720D4.2	0
MTCYBP41	0
RP11-665E10.1	0
RP11-665E10.2	0
RP11-665E10.4	0
RP11-665E10.3	0
RP11-164N3.1	0
RP11-164N3.2	0
RP11-164N3.3	0
Y_RNA	0
RP11-685B24.1	0
MIR3166	0
GAPDHP70	0.0899934
GRM5	0
GRM5-AS1	0
RNU6-16P	0
TYR	0
CBX3P7	0
RP11-796A5.3	0
RP11-796A5.4	0
NOX4	0.159921
RP11-745I13.1	0
RP11-643G5.1	0
RP11-643G5.2	0
RP11-643G5.6	0
RP11-643G5.7	0
RP11-643G5.4	0
RP11-643G5.5	0
FOLH1B	0
UBTFL10	0
RP11-313I2.3	0
TRIM77	0
RP11-313I2.13	0
RP11-313I2.5	0
UBTFL2	0
RP11-313I2.11	0
RP11-313I2.6	0
RP11-313I2.10	0
TRIM64DP	0
RP11-358N4.3	0
RP11-358N4.5	0
TRIM49	0
RP11-358N4.6	0
TRIM53BP	0
TRIM51BP	0
RP11-81M19.3	0.888279
TRIM64B	0
RP11-313I2.8	0
AP000648.3	0
RP11-81M19.1	0
MTND1P35	0
TRIM49D1	0
TRIM49D2	0
RP11-529A4.4	0
RP11-529A4.16	0
RP11-529A4.15	0
RP11-529A4.5	0
TRIM64	0
RP11-529A4.7	0
TRIM51EP	0
TRIM53AP	0
RP11-313I2.7	0
TRIM49C	0
RP11-529A4.9	0
RP11-529A4.12	0
TRIM64EP	0
RP11-529A4.10	0
RP11-716D19.1	0
UBTFL1	0
AP000648.6	0
SNORD56	0
AP000648.4	0
NAALAD2	0.804145
AP000648.5	1.46081
RP11-121L10.2	0.248148
DISC1FP1	0
TUBAP2	0.321834
MIR4490	0
RP11-660M18.1	0
MIR1261	0
RP11-678K21.1	0
RP11-678K21.2	0
RP11-678K21.3	0
OSBPL9P2	0
OSBPL9P3	0
RP11-699F16.2	0
RP11-739P6.1	0
RP11-739P6.2	0
RP11-843F11.1	0
RP11-201M22.1	0
TUBB4BP4	0
RP11-806N19.2	0
RPL7AP57	0
NDUFB11P1	0
FAT3	0.0587508
PGAM1P9	0
RP11-675M1.2	0
RPS3AP42	0
RP11-203F8.1	0
RP11-676F20.4	0
RP11-676F20.2	0
RP11-676F20.5	0
SNRPGP16	0
RP11-676F20.1	0
MTNR1B	0
RPL26P31	0
RP11-183A22.3	0
RP11-573M3.6	0
SLC36A4	2.95925
RP11-573M3.3	0.483728
RP11-573M3.2	0.0651492
RP11-573M3.5	0
RP11-573M3.4	0
RP11-755E23.3	0
RP11-755E23.2	0.0242133
DEUP1	0.018251
RP11-288E14.2	0.332713
RN7SL223P	0
RP11-178H8.1	0
RP11-178H8.2	0
RP11-178H8.3	0
CEP295	2.45189
Y_RNA	0
SCARNA9	1.67431
RP11-178H8.7	1.85854
SNORD6	0
SNORA1	2.93965
SNORD5	0
SNORA18	4.65751
MIR1304	2.86425
VSTM5	0.172094
Y_RNA	0
HPRTP4	0
HPRT1P3	0
HEPHL1	1.98282
PHBP16	0
RP11-680H20.1	1.2638
RP11-680H20.2	0
IZUMO1R	0
GPR83	0.0636942
MIR548L	0
RP11-685N10.1	0.82723
C11orf97	0
FUT4	1.93045
RP11-867G2.4	0.0757143
PIWIL4	1.30917
RP11-867G2.5	0
RP11-867G2.6	0
RP11-867G2.8	0
ST13P11	0.104991
RP11-856F16.2	0
KDM4D	0.443721
RP11-60C6.3	0
KDM4E	0.0923112
RP11-60C6.8	0
RP11-60C6.5	0.0838519
RP11-60C6.6	0
KDM4F	0
RP11-735A19.3	0.0984578
BUD13P1	0.315491
RP11-712B9.5	0.319163
RP11-712B9.2	0.339224
RP11-712B9.6	0
RP11-338H14.1	0
RP11-644L4.1	0
CTD-2564P9.3	0
RNA5SP345	0
RP11-697H10.1	0
JRKL-AS1	0
RNA5SP346	0
RP11-49K4.2	0
RP11-360K13.1	0
RP11-360K13.2	0
MED28P5	0
RP11-693I21.1	0
RP11-882G5.1	0
RNA5SP347	0
RP11-379J13.2	0
RP11-379J13.1	0
RP11-684B20.1	0
CTD-2342I9.1	0
RP11-115E19.1	0
RP11-99C10.1	0
CNTN5	0
RN7SKP53	0
RPA2P3	0
RN7SL222P	0
AP000620.1	0.0729292
CTD-2383M3.1	0.127922
ARHGAP42	1.36754
RN7SKP115	0
TMEM133	2.64195
PGR	0.366293
PGR-AS1	0.0834965
RP11-788M5.3	0
TRPC6	1.81028
MIR3920	0
RP11-748H22.1	0.0201724
RP11-748H22.2	0
ANGPTL5	0.0586633
CEP126	1.55515
C11orf70	0.718597
5S_rRNA	0
RP11-732A21.2	0.0217877
RP11-732A21.3	0.923667
RP11-864G5.1	0.0769525
RP11-864G5.7	0
RP11-864G5.8	0
RNU6-952P	0
BIRC3	4.20536
RP11-315O6.1	1.24479
RP11-315O6.2	0
MMP7	0.39233
MMP20	0
RP11-817J15.2	0
RP11-817J15.3	0
MMP27	0.182535
MMP8	0.0167488
WTAPP1	0.0168254
AP000619.5	0
AP000647.3	0
MMP10	0
MMP1	0.160371
AP000619.6	0
MMP3	0.0991508
MMP12	0.0500861
BOLA3P1	0
RNU7-159P	0
MMP13	0
RP11-690D19.4	0
RP11-690D19.1	0
RP11-690D19.3	1.83688
DYNC2H1	1.75835
MTCO3P15	0
MTATP6P15	0
MTCO2P15	0
MTCO1P15	0
MTND2P26	0
MTND1P36	0
RP11-37O16.8	0
RP11-563P16.1	0
MIR4693	0
PDGFD	0.983344
RP11-617B3.2	0
DDI1	0
MIR7641-1	0
RP11-886D15.1	0
RP11-681H10.1	0
RP11-693N9.1	0
CASP12	0.470624
RP11-693N9.2	1.67767
CASP5	0.084766
CASP1P2	4.21619
CARD17	0.742345
CASP1P1	0
CARD18	1.24894
RP11-94P11.4	0
OR2AL1P	0
RP11-94P11.3	0
Metazoa_SRP	0
GRIA4	0.0228656
AP000641.1	0
RNU4-55P	0
RNU6-277P	0
MSANTD4	4.22204
KBTBD3	1.60502
RP11-677I18.3	0.426736
RP11-677I18.4	0
RP11-680E19.1	0
RP11-680E19.2	0
GUCY1A2	0.348602
RP11-819M15.2	0
RP11-819M15.1	0.0248195
RP11-382M14.1	0
RP11-819C21.1	1.0172
SMARCE1P1	0
ALKBH8	3.90442
CTD-2355J17.2	0
ELMOD1	0.0416371
AP000889.2	0
AP000889.1	0
SLN	0.237032
CTD-2651C21.3	0
RP11-832N8.1	0
RAB39A	0.0613372
Y_RNA	0
RP11-144G7.2	0
NPAT	4.4579
ATM	3.5944
C11orf65	0.277867
DDX10	4.60787
RPS2P39	0
RP11-801G16.2	0
CYCSP29	0
RP11-25I9.3	0
RP11-25I9.2	0
RNU6-654P	0
RNA5SP349	0
SNORD39	0
RP11-708B6.2	0
C11orf87	0.0141122
RP11-10A7.1	0
RP11-386B1.1	0
RP11-262A12.1	0
TFAMP2	0
RPSAP50	0
RP11-361A21.3	0
RP11-344L21.1	0
ZC3H12C	2.13031
RP11-347E10.1	0
ARHGAP20	1.79391
HNRNPA1P60	0
RP11-97I14.1	0
RNA5SP350	0
RP11-89C3.3	0.0860724
RP11-89C3.4	0.126213
RPS17P15	0
RP11-89C3.2	0
C11orf53	0
COLCA1	2.69537
MIR4491	0
POU2AF1	1.24177
RNU2-60P	0
RP11-794P6.1	0
RP11-794P6.2	0
BTG4	0
MIR34B	0
MIR34C	0
RP11-794P6.6	0
C11orf88	0.0276148
LAYN	2.96961
AP000925.2	0.0741525
RN7SKP273	0
RP11-108O10.2	0.104828
ALG9-IT1	0
GNG5P3	0
FDXACB1	2.07856
RPL37AP8	0.327042
HSPB2	3.078
DIXDC1	4.55831
RNA5SP351	0
RP11-708L7.7	0
RP11-708L7.6	0
PPIHP1	0.183266
RNU6-893P	0
RP11-708L7.9	0
PIH1D2	1.16473
RP11-356J5.4	0
TEX12	0.147819
BCO2	3.39192
KCTD9P4	0.114739
MRPS36P4	0.122379
RPS6P16	0.17864
PLET1	0
RP11-356J5.13	0.0417388
ST13P10	0
RP11-356J5.12	1.34729
RNU6-44P	0
RP11-65M17.3	0
RPL23AP62	0
RP11-65M17.1	0
snosnR66	0
RP11-27G22.1	0
RP11-629G13.1	0.0566492
NCAM1	2.00836
RNU7-187P	0
NCAM1-AS1	0.161799
RP11-839D17.3	0.0836042
TTC12	4.74929
RP11-159N11.4	2.75701
ANKK1	0.721892
RP11-159N11.3	0
DRD2	0.148717
MIR4301	0
TMPRSS5	0.563612
MTRF1LP1	0
RPS29P19	0
RP11-667M19.4	0
RP11-667M19.2	0
CLDN25	0
ATF4P4	0.218853
LRRC37A13P	0
RP11-667M19.10	0
RP11-667M19.9	0.362857
RNU6-1107P	0
HTR3B	0.351802
HTR3A	0.0902674
RP11-64D24.2	0
RP11-64D24.4	0.0113431
C11orf71	4.74527
RP11-212D19.5	0.0826207
NXPE2P1	0
RP11-172C16.5	0
NXPE1	0.0157684
snoU13	0
NXPE4	0.0572055
RP11-172C16.4	0
NXPE2	0.0491015
ACA59	0
CADM1	2.42662
AP000462.3	0
AP000462.2	0
AP000462.1	0
RP11-136I14.2	0
RP11-136I14.3	0
RPL12P46	0
RP11-136I14.5	0
snoU13	0
AP000997.1	0
AP000997.2	0
AP000997.3	0
AP000797.3	0
CTC-774J1.1	0
LINC00900	1.19119
AP000797.4	0
AP000797.1	0
AP000797.2	0
LINC02151	0
AP000770.2	0
AP000770.1	0
AP006216.10	0
APOA5	0.0146807
AP006216.5	0
APOA4	0
APOC3	0.298899
APOA1	0.438163
APOA1-AS	0.401783
RNY4P6	0
AP000936.1	0.410249
AP000936.4	0
AP000936.5	0
RP11-109L13.1	0.245316
RP11-109L13.5	0
SCARNA11	0
CMB9-94B1.2	0.979191
AP000892.4	0
PRR13P3	0
DSCAML1	0.227254
AP000711.1	0
RP11-35P15.1	0
FXYD2	0.27961
RP11-728F11.3	0.159691
RP11-728F11.4	0.420987
TMPRSS4-AS1	0.0824609
RN7SL828P	0
SCN4B	3.39104
SCN2B	0.45195
HSPE1P18	0.297265
RP11-832A4.7	4.60813
RP11-215H18.5	0
CD3D	3.10056
CD3G	0.598391
RP11-770J1.5	0.28165
RP11-770J1.7	0
RP11-770J1.4	0.0314283
RP11-770J1.3	0.471114
TTC36	0.44474
RPL5P30	1.20432
RNU6-1157P	0
AP002954.3	0.351617
MIR6716	0
TREH	1.87122
TREHP1	0
RNU6-376P	0
AP002954.4	0
RP11-158I9.8	1.30334
RP11-158I9.1	0
SETP16	0
Y_RNA	0
CXCR5	0.106139
RP11-158I9.5	0.304849
UPK2	2.45163
RN7SL688P	0
Y_RNA	0
FOXR1	0
Metazoa_SRP	0.627697
Y_RNA	0
RP11-110I1.12	1.16002
RPL23AP64	3.18302
RP11-110I1.11	3.13268
RP11-110I1.5	4.07139
MIR3656	0
RP11-110I1.14	0.356028
RP11-110I1.13	0.866674
ABCG4	1.05691
PDZD3	0.0674965
CCDC153	2.82834
RNU6-262P	0
MIR6756	0
ACA64	0
C1QTNF5	0.20318
MFRP	0
RP11-334E6.3	0
USP2-AS1	0.138986
RP11-334E6.2	0
RP11-334E6.4	0
THY1	4.89369
DUXAP5	0
KRT8P7	0
RP11-196E1.3	0.0217355
RNU6-1123P	0
CTD-2523D13.1	0.174161
CTD-2523D13.2	1.31928
RP11-215D10.1	0
RP11-831A10.2	0.0313183
RP11-831A10.1	0.67161
AP000679.2	0.550538
POU2F3	3.08004
RP11-778O17.4	0
TMEM136	2.19216
7SK	0
GRIK4	0.187249
ELOCP22	0
RP11-640N11.2	0.0608734
HMGB1P42	0
TBCEL	4.05073
TECTA	0.202114
RP11-775A1.2	0
RPS4XP12	0
BMPR1APS2	0.0510788
RP11-142I2.1	0
RP11-730K11.1	0.0254312
RNU6-256P	0
MIR100HG	2.99246
MIR125B1	0
BLID	0
MIRLET7A2	0
MIR100	0
RP11-716H6.1	0
RP11-716H6.2	0
RNU4ATAC10P	0
RNU4ATAC5P	0
RNU6-592P	0
GLULP3	0
RP11-266E8.2	0
UBASH3B	1.44987
snoU13	0
CRTAM	0.132305
C11orf63	1.07429
RNU4-23P	0
ATP5F1P5	0.234028
BSX	0
RP11-335F8.2	0
RPL34P23	0
RPS26P43	0
RPL31P47	0
SNORD14E	0.444669
RP11-762B21.5	0
CTD-2216M2.1	0
U8	0
RP11-109E10.1	0
PHBP17	0
GRAMD1B	0.27103
MIR4493	0
SF3A3P2	0
SCN3B	0.90519
RP11-634B22.4	0
OR6X1	0
RNU1-21P	0
OR6M1	0
OR6M2P	0
OR6M3P	0
TMEM225	0
OR8D4	0
OR4D5	0
OR6T1	0
OR10S1	0
OR10G6	0
OR10G5P	0
OR10G4	0
OR10G9	0
OR10G8	0
OR10G7	0
OR10D5P	0
OR10D4P	0
OR10N1P	0
OR10D1P	0
OR10D3	0
OR8F1P	0
OR8G3P	0
OR8G2P	0
OR8G7P	0
OR8G1	0
OR8G5	0
SLC5A4P1	0
OR8D1	0
OR8D2	0
OR8B7P	0
OR8B6P	0
OR8B5P	0
OR8B1P	0
OR8C1P	0
OR8B2	0
OR8B3	0
OR8X1P	0
OR8B4	0
OR8B8	0
OR8A2P	0
OR8B9P	0
OR8B10P	0
OR8A3P	0
RP11-728D14.6	0
OR8B12	0
OR8A1	0
OR8Q1P	0
PANX3	0
SPA17	0.830344
NRGN	4.943
RP11-677M14.2	0.368443
RP11-677M14.3	1.6933
RP11-677M14.8	1.36898
RP11-677M14.7	0.380722
RP11-677M14.5	0.985278
ROBO3	4.05321
RP11-664I21.5	0
RP11-664I21.6	0.595179
HEPACAM	0.0454159
CCDC15	1.36347
KRT18P59	0.0345947
RP11-687M24.4	0
PKNOX2-AS1	0
PKNOX2	0.728756
RP11-687M24.7	0
RP11-687M24.8	0
RNU6-321P	0
FEZ1	4.52943
AP000708.1	0
STT3A-AS1	0
RNU6-1156P	0
CHEK1	4.00479
RNU2-35P	0
ACRV1	0.126338
PATE1	0
PATE2	0
PATE3	0
PATE4	0
RP11-680F20.10	0.0400814
HYLS1	3.35242
RP11-680F20.9	0
DDX25	0.0609562
RP11-680F20.4	0
RP11-680F20.6	0.0878868
CDON	1.23824
NAP1L1P1	0.166075
RP11-673E11.2	0
RP11-50B3.2	0
RP11-50B3.1	0
RP11-50B3.4	0.866762
RNU4-86P	0
RN7SL351P	0
RPL35AP26	0
TIRAP	2.99412
RP11-712L6.7	0
RP11-712L6.5	2.37546
ST3GAL4-AS1	0.47415
RP11-712L6.8	0
KIRREL3	0.314202
KIRREL3-AS1	0
RP11-115C10.1	0
RP11-688I9.4	0
RP11-688I9.5	0
KIRREL3-AS2	0
MIR3167	0
RP11-688I9.2	0
KIRREL3-AS3	0
RP11-168K9.1	0
RP11-168K9.2	0
CTD-2234N14.2	0
CTD-2234N14.1	0
RP11-480C22.1	0
RN7SKP121	0
RN7SKP279	0
RP11-822P1.1	0
RP11-676M6.1	1.70479
RP11-702B10.2	0
LINC02098	0
MIR6090	0
RP11-1007G5.2	0
RP11-264E20.2	0
RP11-264E20.1	0
RP11-744N12.3	0
SENCR	0.570888
FLI1	4.94684
KCNJ1	0.0857419
RP11-740D6.3	0
KCNJ5	0.301206
C11orf45	2.10878
RNU6-876P	0
Y_RNA	0
RNU6-874P	0
ZNF123P	0
RPS27P20	0
LINC01395	4.58177
RP11-507F16.1	0
LINC00167	0.0542381
RP11-567M21.3	0
ELOBP2	0
RP11-679I18.4	0
RPL34P21	0
U4	0
RP11-567O18.1	0
DDX18P5	0
RN7SL778P	0
RP11-121M22.1	0.158709
ADAMTS8	4.86042
ADAMTS15	2.66088
RP11-535N6.2	0
BAK1P2	0
MIR8052	0
C11orf44	0
PPP1R10P1	0
RP11-890B15.2	0.0353919
RP11-890B15.3	4.39936
RN7SL167P	0
AP002856.4	0
AP002856.6	0
AP002856.7	0
AP002856.5	0
NTM	1.29723
RNU6ATAC12P	0
AP003025.2	0
RP11-217L21.1	0
NTM-AS1	0
RP11-651K21.1	0
AP004372.1	0
RP11-697E14.2	0
NTM-IT	0
RP11-684N3.1	0
OPCML	0.0612265
U6	0
RP11-654C20.1	0
OPCML-IT2	0
AP004782.1	0
RP11-861E23.2	0
OPCML-IT1	0
RP11-448P19.1	0
SPATA19	0.251852
RP11-259P6.3	0
MIR4697HG	4.88877
IGSF9B	0.931013
RP11-713P17.5	0
RP11-713P17.3	0.130155
RP11-713P17.4	0.0953137
PTP4A2P2	0.0497729
RP11-700F16.2	0
RP11-700F16.3	0
GLB1L3	0.0887978
AP000859.4	0
GLB1L2	2.67878
B3GAT1	0.131803
RP11-627G23.1	0
AP004550.1	0
RP11-469N6.3	0
RP11-469N6.2	0
RP11-469N6.1	0.0300742
RP11-555G19.1	0
RP11-555G19.2	0
AP005135.2	0
DDX11L8	0
FAM138D	0
IQSEC3	0.314657
RP11-598F7.3	0
RP11-598F7.4	0.0340073
RP11-598F7.5	0.193976
RP11-598F7.6	0.189589
SLC6A12	0.0931638
RP11-283I3.1	0
RP11-283I3.2	0
SLC6A13	0.0312622
RP11-283I3.4	0
RP11-283I3.6	4.26599
RP5-1154L15.2	0
RNU7-103P	0
RP5-1154L15.1	0
RP11-218M22.1	4.86452
RP11-218M22.2	0
RNU4ATAC16P	0
RP11-359B12.2	0.930457
HTR1DP1	0.0356525
RP5-951N9.1	0.028119
RP5-951N9.2	0
LINC00942	0.0846089
MIR3649	0
RP11-288K12.1	0.043899
RPS4XP14	0.318028
CACNA2D4	0.785981
LRTM2	0
RP5-1096D14.3	0
LINC00940	0
DCP1B	4.82007
CACNA1C	1.67204
RP5-1096D14.6	0
CACNA1C-IT1	0
CACNA1C-IT2	0
RP1-53O8.2	0
CACNA1C-AS4	0
CACNA1C-IT3	0
CACNA1C-AS3	0
AC007618.3	0
CACNA1C-AS2	0.362623
CACNA1C-AS1	0.146943
RP11-986G18.3	0
RP11-986G18.2	0
IQSEC3P1	0.0904887
RP11-885B4.2	0
RPL23AP14	0
CBX3P4	0.134322
RP4-816N1.7	0
RP4-816N1.6	0.273388
NRIP2	3.57725
RP4-816N1.8	1.00616
RP11-372B4.3	0.905031
RNU6-1315P	0
RP11-253E3.3	1.51011
RP11-253E3.1	0.808791
Metazoa_SRP	0
TSPAN9-IT1	0
RP11-543P15.3	0.0462806
RP5-1063M23.3	0.0183259
RP5-1063M23.2	0.0311822
RP11-476M19.2	0
PRMT8	0
RP11-476M19.3	0
RP11-476M19.1	0
CRACR2A	0.271696
RP5-1180D12.1	0.581849
RP3-488M23.3	0
PARP11	2.37729
OTUD4P1	0.0341015
RP11-664D1.1	0.0328205
RP11-320N7.2	0.110305
HSPA8P5	0.0578874
RP11-320N7.1	0
CCND2-AS1	1.22541
CCND2-AS2	0.240947
TIGAR	4.30383
RP11-264F23.1	0.235423
FGF23	0
FGF6	0
RAD51AP1	4.58473
DYRK4	4.37792
RP11-234B24.5	0
AKAP3	0.554074
RP11-500M8.6	0
RP11-500M8.4	0
RP11-234B24.2	0.105991
GALNT8	0.0848752
RP11-234B24.4	0
RP3-377H17.2	0
RP11-429A20.3	0
KCNA1	0
RP3-377H17.3	0
RP11-429A20.2	0
KCNA5	1.24921
RP11-319E16.1	0
RP11-1038A11.3	0.235115
RP11-319E16.2	0
RP11-1038A11.2	0
RP11-1038A11.1	0.264121
NTF3	1.58341
ANO2	0.822099
RP11-592H6.3	0
RN7SL69P	0
RP3-454B23.1	0
Y_RNA	2.39345
ATP5J2P5	0
RN7SL391P	0
RP1-102E24.8	2.36618
RP1-102E24.1	0.542035
RP1-102E24.9	0
CD27	2.60259
RP1-102E24.10	3.07584
RP1-102E24.6	0.0359264
SCARNA10	0
RP5-940J5.3	0.150425
RP5-940J5.8	0.118373
RP5-940J5.6	0.715194
SCARNA11	0
ACRBP	0.923918
RP4-761J14.8	1.27741
PIANP	0.796383
RNU6-781P	0
RP4-761J14.9	0
RP4-761J14.10	0.916895
LAG3	1.52544
RN7SL380P	0
GPR162	2.32875
GNB3	1.7189
RPL13P5	1.41246
DSTNP2	4.38334
U47924.32	0.48637
LRRC23	3.56307
U47924.31	1.6523
MIR200C	0
MIR141	0
U47924.29	0.446359
RP3-461F17.1	0
RP3-461F17.2	0
C1RL-AS1	3.09505
RNU6-485P	0
RBP5	4.75967
RP11-273B20.1	3.49425
RP11-273B20.3	0
RP11-185H22.1	0
ACSM4	0.0165569
CD163L1	0.456346
RP11-157G21.2	0.0809718
GAPDHP31	0
NIFKP3	0
RP11-444J21.2	0
RP11-444J21.5	0
RP11-444J21.4	0
RP11-444J21.6	0
APOBEC1	0
GDF3	0.043424
DPPA3	0
CLEC4C	0
NANOGNB	0
Y_RNA	0
NANOG	0.00764791
Y_RNA	0
SLC2A14	0.0243714
Y_RNA	0
Metazoa_SRP	0
RP11-277J24.1	0
RP11-815D16.1	0
NANOGP1	0
RP11-277E18.2	0
Y_RNA	0
RP11-69M1.1	0
RP11-69M1.8	0
HSPD1P12	0
RP11-69M1.4	0
C3AR1	2.1055
RP11-69M1.6	0.477875
CLEC4A	2.00756
POU5F1P3	0.56862
GCSHP4	0
ZNF705A	0
FAM66C	0.501335
RP11-266K4.1	0
RP11-266K4.13	0.112415
RP11-266K4.14	0.424443
FAM90A1	0.573029
ALG1L10P	0.217222
FAM86FP	1.60457
RP11-266K4.9	1.0059
ENPP7P5	0
LINC00937	0.116543
RP11-113C12.4	0.336798
RP11-90D4.3	0
RP11-90D4.4	0
RPS3AP43	0.0750504
RP11-113C12.8	0
OR7E140P	0
OR7E148P	0
OR7E149P	0
CLEC6A	0
RP11-113C12.2	0.0627212
RNU6-275P	0
CLEC4D	0.0501325
SUPT4H1P2	0
CLEC4E	0.385927
RP11-561P12.5	0
Y_RNA	0
SCARNA11	0
AICDA	0.0163726
RP11-438L7.1	0
HADHAP2	0.092334
RP11-20D14.3	0
RP11-20D14.4	0
RPSAP51	0
RP11-20D14.6	0.202872
A2ML1-AS2	0
A2ML1-AS1	0.428908
RP11-259O18.5	1.74578
KLRG1	0.485679
RP11-259O18.4	0
HNRNPA1P34	0
VDAC2P2	0
LINC00612	0.164082
A2M-AS1	1.2955
KRT17P8	0
BTG1P1	0.115383
PZP	0.107166
TPT1P12	0
A2MP1	0.0755821
MIR1244-3	0
PTMAP4	0
LINC00987	1.25659
RP11-118B22.4	0.318863
RP11-22B23.1	4.89367
SNORA75	0
RP11-22B23.2	0.141003
RP13-735L24.1	0.341554
RP11-599J14.2	4.28552
CTD-2318O12.1	0.358919
DDX12P	4.07401
SNORA75	0
RP11-726G1.1	0.280387
RP11-525E9.1	0
KLRB1	1.07196
RP11-705C15.2	2.18674
RNU6-700P	0
GOT2P3	0
RP11-705C15.4	0
RP11-705C15.3	1.52841
CLEC2D	2.85924
RP11-75L1.1	0.0739871
CLECL1	0.24083
CD69	2.67564
RP11-75L1.6	0
KLRF1	0.861093
RP11-290C10.1	0
KLRF2	0
CLEC2A	0
AC091814.2	0
AC091814.3	0
CLEC12A	0.578321
CLEC1B	0.018657
CLEC12B	0.0433732
RP11-133L14.5	0
CLEC9A	0.0963735
RP11-133L14.2	0
CLEC1A	2.3868
RN7SKP161	0.068599
HNRNPABP1	0
OLR1	0.284141
TMEM52B	0.0630047
KLRD1	0.238501
RP11-277P12.10	0
RP11-277P12.9	0.100968
RP11-277P12.20	0.898106
KLRK1	2.98078
KLRC4	0.548892
KLRC3	0.182749
KLRC2	0.141337
KLRC1	0.291606
EIF2S3L	0.228861
SLC25A39P2	0
RP11-291B21.2	0.345121
KLRA1P	2.71535
RP13-81N3.2	0
HSPE1P12	0
TAS2R7	0
TAS2R8	0
TAS2R9	0
PRH1	1.0006
TAS2R10	0.150889
RP11-144O23.8	0.0427263
PRR4	2.00962
TAS2R12	0.0286117
TAS2R13	0.0300738
PRH2	0.079183
TAS2R14	1.62693
TAS2R15P	0.547866
TAS2R50	0
TAS2R20	1.00604
TAS2R19	0.263848
TAS2R31	0.254501
TAS2R63P	0.0276556
TAS2R46	0.0471505
TAS2R64P	0.0700766
TAS2R43	0.0479558
RP11-673D15.7	0
TAS2R30	0.039063
TAS2R18	0.0880492
RP11-785H5.2	0
TAS2R42	0
RP11-144O23.22	0
RP11-711K1.8	0
PRB3	0.0767088
PRB4	0
PRB1	0
PRB2	0
RP11-711K1.7	0
HIGD1AP8	0
