Name	Colon - Sigmoid
C11orf72	0.041423
RP11-655M14.12	0
NUDT8	4.10801
TBX10	0.0673369
ACY3	0.136043
AP003385.2	0
ALDH3B2	0.0576298
RPL37P2	1.1408
UNC93B5	0
OR7E145P	0
OR7E11P	0
RP11-655M14.14	0
RP11-655M14.4	0
ALG1L8P	0
FAM86C2P	2.07072
ENPP7P7	0
RP11-119D9.4	0
RP11-119D9.1	0.113887
RNU6-46P	0
RPS3AP40	0
RP5-903G2.2	0.0648664
RP5-901A4.4	0
RP5-901A4.5	0
OR7E1P	0
RP5-901A4.1	0.945507
MIR7113	0
MIR6753	1.19519
CTD-2655K5.1	0.12096
NDUFA3P2	0
CTD-2007L18.5	0.723422
TESMIN	0.175625
RP11-757G1.6	0.290585
RP11-757G1.5	1.13725
MRGPRD	1.07268
MIR3164	1.28013
RP11-554A11.7	0.304176
RP11-554A11.8	0.19312
MYEOV	0.156057
IFITM9P	0.118233
RP11-211G23.2	0
RP11-211G23.1	0
AP000439.1	0
AP000439.2	0
AP000439.5	0
AP000439.3	0
FGF19	0
RP11-300I6.5	0
FGF4	0
FGF3	0
RP11-643C9.1	0
RP11-643C9.2	0.223355
RP11-626H12.1	0.810588
RP11-626H12.2	0.0616029
RP11-626H12.3	0
ANO1-AS2	0
RNU6-1175P	0
RP11-805J14.3	0
H2AFZP4	0
AP000487.6	0.747487
MIR548K	0
CTA-797E19.1	0
CTA-797E19.2	0
AP000487.4	0.0833545
AP000487.5	0.589927
SHANK2	3.38027
AP001271.3	0.907733
RP11-826F13.1	0.0822522
SHANK2-AS1	0
SHANK2-AS2	0
Y_RNA	0
CMB9-52H4.1	0
SHANK2-AS3	0
MIR3664	0
FLJ42102	0
MIR6754	0
RP11-684B2.3	0.37598
KRTAP5-7	0.100154
KRTAP5-8	0.165106
KRTAP5-9	0.33223
KRTAP5-10	0.171736
AP000867.14	0
KRTAP5-11	0
KRTAP5-14P	0
OR7E87P	0
UNC93B6	0
OR7E4P	0
RP11-684B2.5	0
RPS3AP41	0
SNRPCP14	0
RP11-167J8.3	0
ENPP7P8	0.0227921
FAM86C1	2.71047
ALG1L9P	0.522069
ALG1L9P	0.132607
ZNF705E	0.142336
DEFB108B	0
RNA5SP342	0
CTD-2313N18.8	0
RP11-849H4.2	1.14438
CTD-2313N18.7	0
OR7E128P	0.426
OR7E126P	0.352337
RP11-757C15.4	0
RP11-849H4.4	3.55651
RNU6-72P	0
MIR3165	0
LRTOMT	4.55825
FOLR3	0.0898573
RPEP6	0
RP11-807H22.5	0
RP11-807H22.7	0
RP11-807H22.6	0
FOLR1	0.176047
PHOX2A	2.73815
AP000593.5	0
AP000593.6	0
CLPB	3.96963
AP000593.7	0.43481
RP11-45F15.1	0
RP11-45F15.2	0
RP11-7N14.1	0
ART2BP	0
ART2P	0
RP11-169D4.3	0
RP11-169D4.4	0
LINC01537	1.75915
RP11-169D4.2	0.596478
MIR139	0
RNU7-105P	0
RP11-31L22.3	0
ARAP1-AS1	0
ARAP1-AS2	0.920515
RPS12P20	0.198588
Y_RNA	0
MIR4692	0
RNU6-672P	0
AP002381.2	0.0851852
RP11-800A3.3	0
RP11-800A3.2	0
P2RY2	0.452707
RP11-800A3.4	0.217128
OR8R1P	0
P2RY6	0.924782
RP11-800A3.7	1.5152
RELT	1.70053
RP11-809N8.4	0.316998
RP11-809N8.6	0
RP11-809N8.5	1.89033
HMGN2P38	0
AP000860.2	0
RP11-456I15.2	0
RP11-707G14.1	0
RN7SKP243	0
CCDC58P5	0
RP11-707G14.8	0.306378
DNAJB13	0.0597596
RP11-167N4.2	0
RP11-167N4.5	0.10442
RP11-167N4.4	0.0634576
UCP3	1.85949
RP11-691F15.1	0
AP000577.2	0.282955
P4HA3	1.61711
SNORA7	1.20435
RP11-632K5.3	0
HNRNPA1P40	0.0192245
RP11-702H23.4	0
MIR548AL	0
RP11-632K5.2	0
KCNE3	1.5988
CYCSP27	0
RP11-702H23.2	0.197736
LIPT2	1.31738
AP001372.2	4.42154
RANP3	0
RN7SKP297	0
RP11-864N7.4	4.13268
MIR4696	0
RP11-864N7.1	0
XRRA1	3.70868
AP000560.3	0.297007
RN7SL239P	0.335576
RP11-147I3.1	4.24896
RNU6-216P	0
NEU3	4.69014
OR2AT2P	0
NPM1P50	0
OR2AT4	0
CTD-2562J17.2	0
OR2AT1P	0
CTD-2562J17.4	0.0929671
ZDHHC20P3	0
TPBGL	0.604992
CTD-2562J17.7	0
MIR326	0
SNORD15A	0
SNORD15B	0.59206
KLHL35	0.305114
RP11-939C17.4	0
CTD-2530H12.4	1.05865
CTD-2530H12.8	0.654434
CTD-2530H12.7	0
CTD-2530H12.5	0
MOGAT2	0.0877684
RN7SL786P	0
CTD-2530H12.1	0
DGAT2	1.46971
CTD-2530H12.2	0
RP11-535A19.1	0
RP11-535A19.2	0.0893335
Y_RNA	0
Y_RNA	0
PPP1R1AP1	0
RP11-263C24.1	0
RNA5SP344	0
RP11-263C24.3	0
CTD-2011F17.2	0.623275
WNT11	3.16756
RP11-619A14.2	0.102936
RP11-619A14.3	0.276488
RP11-111M22.2	0.53708
RP11-111M22.4	1.88244
RP11-111M22.5	0.405583
RP11-672A2.7	0
RP11-672A2.5	0.251863
RP11-672A2.6	0.120338
RP11-672A2.4	1.22558
AP001189.4	2.78289
RP11-672A2.3	0
GUCY2EP	0
RP11-21L23.4	0
RP11-21L23.3	0.545583
RP11-21L23.2	0.49811
CTD-2547H18.1	0.0616166
B3GNT6	0.0364261
OMP	0.182379
MYO7A	3.53215
GDPD4	0.10897
TOMM20P1	0
RP11-739B23.1	0
RNU7-59P	0
AQP11	1.49996
Y_RNA	0
RSF1-IT2	0.0973959
FTH1P16	1.49261
RSF1-IT1	0.0575614
AP000580.1	0
RP11-91P24.7	0.491606
RP11-91P24.5	0.268506
RP11-91P24.6	0.462854
RP11-91P24.1	0.496936
RP11-91P24.3	0.114482
KCTD14	2.38255
RP11-7I15.4	0.24114
THRSP	0.223518
RNU6-126P	0
KCTD21-AS1	1.18397
RP11-452H21.1	0.128084
RP11-452H21.2	0
RP11-452H21.4	0.40287
RP11-843A23.1	0
RNU6-311P	0
COPS8P3	0
TENM4	0.625042
RP11-673F18.1	0
CTD-2337I7.1	0
RP11-802F5.1	0
MIR708	0
MIR5579	0
RP11-258O13.1	0
RP11-683O4.1	0
RP11-885L14.1	0
CTD-2555I5.1	0
RNU6-544P	0
ARL6IP1P3	0
RP11-686G23.2	0
RP11-170L9.1	0
MTND4LP18	0
MTND6P25	0
RP11-876F14.2	0
MIR4300HG	0
MIR4300	0
RP11-876F14.1	0
RP11-179A16.2	0
FAM181B	2.04489
RP11-718B12.2	0.0686045
RP11-718B12.1	0
RP11-718B12.5	0.0358401
DDIAS	0.222522
RP11-659G9.3	0
RP11-113K21.1	0
SNORA70E	0
RP11-113K21.6	1.49411
RP11-113K21.4	0
RP11-113K21.3	0.265472
C1DP5	0
BCAS2P1	0
RP11-727A23.4	2.85058
RP11-727A23.5	1.73391
RP11-727A23.8	0
RP11-727A23.7	0.261839
RP11-727A23.10	0.0954311
CYCSP28	0
H19_3	0
DLG2	2.11664
RP11-160H12.2	0
RP11-160H12.3	0
LDHAL6DP	0
HNRNPA1P72	0
RP11-851M3.1	0
CTD-2537O9.1	0
DLG2-AS1_1	0
DLG2-AS1_2	0
AP000857.3	0
AP000857.2	0
HNRNPCP6	0.0397488
RP11-882I15.1	0
RP11-482L11.1	0
RNU6-1292P	0
CCDC89	1.11365
SYTL2	3.62663
RP11-700A24.1	0.399901
CCDC83	0
RP11-90K17.2	0
SLC25A1P1	0
RNU6-560P	0
RP11-12D16.2	0
FNTAL1	0
Metazoa_SRP	0
RP11-320L11.2	2.53403
SETP17	0.459092
RN7SL225P	0
CCDC81	0.997242
RP11-317J19.1	0
PTP4A1P6	0
RP11-762L8.6	4.02061
CTD-2005H7.1	1.07208
CTD-2005H7.2	0.686301
AP000654.5	0.208857
OR7E13P	0.308107
AP000654.4	0.16786
OR7E2P	0.158152
RP11-736K20.5	3.0886
RP11-736K20.6	1.02068
HNRNPCP8	0
XIAPP2	0
RP11-648O15.2	0
RP11-680L20.1	0
RP11-777F6.3	1.18822
PSMA2P1	0
CTD-2028E8.1	0
CTD-2028E8.2	0
RP11-137O10.1	0
RNU6-1135P	0
U6	0
RP11-720D4.3	0
RP11-720D4.2	0
MTCYBP41	0
RP11-665E10.1	0
RP11-665E10.2	0
RP11-665E10.4	0
RP11-665E10.3	0
RP11-164N3.1	0
RP11-164N3.2	0
RP11-164N3.3	0
Y_RNA	0
RAB38	1.91755
RP11-685B24.1	0
MIR3166	0
GAPDHP70	0.0616105
GRM5	0
GRM5-AS1	0
RNU6-16P	0
TYR	0
CBX3P7	0
RP11-796A5.3	0
RP11-796A5.4	0
NOX4	0.89815
RP11-745I13.1	0
RP11-643G5.1	0
RP11-643G5.2	0
RP11-643G5.6	0
RP11-643G5.7	0
RP11-643G5.4	0
RP11-643G5.5	0
FOLH1B	0.0108025
UBTFL10	0
RP11-313I2.3	0
TRIM77	0
RP11-313I2.13	0
RP11-313I2.5	0
UBTFL2	0
RP11-313I2.11	0
RP11-313I2.6	0
RP11-313I2.10	0
TRIM64DP	0
RP11-358N4.3	0
RP11-358N4.5	0
TRIM49	0
RP11-358N4.6	0
TRIM53BP	0
TRIM51BP	0
RP11-81M19.3	0
TRIM64B	0
RP11-313I2.8	0
AP000648.3	0
RP11-81M19.1	0
MTND1P35	0
TRIM49D1	0
TRIM49D2	0
RP11-529A4.4	0
RP11-529A4.16	0
RP11-529A4.15	0
RP11-529A4.5	0
TRIM64	0
RP11-529A4.7	0
TRIM51EP	0
TRIM53AP	0
RP11-313I2.7	0
TRIM49C	0
RP11-529A4.9	0
RP11-529A4.12	0
TRIM64EP	0
RP11-529A4.10	0
RP11-716D19.1	0
UBTFL1	0
AP000648.6	0
SNORD56	0
AP000648.4	0
NAALAD2	2.54513
AP000648.5	3.32156
RP11-121L10.2	0.457785
DISC1FP1	0.0508323
TUBAP2	0.33239
MIR4490	0
RP11-660M18.1	0
MIR1261	0
RP11-678K21.1	0
RP11-678K21.2	0
RP11-678K21.3	0
OSBPL9P2	0
OSBPL9P3	0
RP11-699F16.2	0
RP11-739P6.1	0
RP11-739P6.2	0
RP11-843F11.1	0
RP11-201M22.1	0
TUBB4BP4	0
RP11-806N19.2	0
RPL7AP57	0
NDUFB11P1	0
FAT3	0.172164
PGAM1P9	0
RP11-675M1.2	0
RPS3AP42	0
RP11-203F8.1	0
RP11-676F20.4	0
RP11-676F20.2	0
RP11-676F20.5	0
SNRPGP16	0
RP11-676F20.1	0
MTNR1B	0
RPL26P31	0
RP11-183A22.3	0
RP11-573M3.6	0
RP11-573M3.3	1.08502
RP11-573M3.2	0.0871774
RP11-573M3.5	0
RP11-573M3.4	0
RP11-755E23.3	0
RP11-755E23.2	0
DEUP1	0
RP11-288E14.2	0.418496
RN7SL223P	0
RP11-178H8.1	0
RP11-178H8.2	0
RP11-178H8.3	0
CEP295	4.63859
Y_RNA	0
SCARNA9	2.66371
RP11-178H8.7	3.27927
SNORD6	0
SNORA1	2.13669
SNORD5	0
SNORA18	3.95965
MIR1304	2.36862
VSTM5	2.05102
Y_RNA	0
HPRTP4	0
HPRT1P3	0
HEPHL1	0.0671771
PHBP16	0
RP11-680H20.1	0.661396
RP11-680H20.2	0.0647583
IZUMO1R	0
GPR83	0.579854
MIR548L	0
RP11-685N10.1	1.21595
C11orf97	0
FUT4	3.69145
RP11-867G2.4	0.306625
RP11-867G2.5	0
RP11-867G2.6	0
RP11-867G2.8	0
ST13P11	0.120749
RP11-856F16.2	0
KDM4D	0.474458
RP11-60C6.3	0
KDM4E	0.0501036
RP11-60C6.8	0
RP11-60C6.5	0.027865
RP11-60C6.6	0
KDM4F	0
RP11-735A19.3	0.156257
BUD13P1	1.00108
RP11-712B9.5	1.01277
RP11-712B9.2	0.357172
RP11-712B9.6	0
RP11-338H14.1	0
RP11-644L4.1	0
CTD-2564P9.3	0
RNA5SP345	0
RP11-697H10.1	0
JRKL-AS1	0
RNA5SP346	0
RP11-49K4.2	0
RP11-360K13.1	0
RP11-360K13.2	0
MED28P5	0
RP11-693I21.1	0
RP11-882G5.1	0
RNA5SP347	0
RP11-379J13.2	0
RP11-379J13.1	0
RP11-684B20.1	0
CTD-2342I9.1	0
RP11-115E19.1	0
RP11-99C10.1	0
CNTN5	0.0382789
RN7SKP53	0
RPA2P3	0
RN7SL222P	0
AP000620.1	0
CTD-2383M3.1	0.0705062
ARHGAP42	2.39406
RN7SKP115	0
PGR-AS1	1.12742
RP11-788M5.3	0.188395
MIR3920	0
RP11-748H22.1	0.128554
RP11-748H22.2	0
ANGPTL5	0.234587
C11orf70	1.67975
5S_rRNA	0
RP11-732A21.2	0.051221
RP11-732A21.3	1.22192
RP11-864G5.1	0
RP11-864G5.7	0
RP11-864G5.8	0
RNU6-952P	0
RP11-315O6.1	3.53851
RP11-315O6.2	0
MMP7	0.103184
MMP20	0
RP11-817J15.2	0
RP11-817J15.3	0
MMP27	0.104702
MMP8	0.0217801
WTAPP1	0.223989
AP000619.5	0
AP000647.3	0
MMP10	0
MMP1	0.061787
AP000619.6	0
MMP3	1.91229
MMP12	0.356171
BOLA3P1	0
RNU7-159P	0
MMP13	0
RP11-690D19.4	0
RP11-690D19.1	0
MTCO3P15	0
MTATP6P15	0
MTCO2P15	0
MTCO1P15	0
MTND2P26	0
MTND1P36	0
RP11-37O16.8	0
RP11-563P16.1	0
MIR4693	0
RP11-617B3.2	0
DDI1	0
MIR7641-1	0
RP11-886D15.1	0
RP11-681H10.1	0
RP11-693N9.1	0
CASP12	1.77129
RP11-693N9.2	3.90099
CASP5	0.185694
CASP1P2	0
CARD17	0
CASP1P1	0
CARD18	0
RP11-94P11.4	0
OR2AL1P	0
RP11-94P11.3	0
Metazoa_SRP	0
GRIA4	1.01852
AP000641.1	0
RNU4-55P	0
RNU6-277P	0
KBTBD3	3.00824
RP11-677I18.3	0.488063
RP11-677I18.4	0
RP11-680E19.1	0
RP11-680E19.2	0
GUCY1A2	1.12612
RP11-819M15.2	0
RP11-819M15.1	0.0190555
RP11-382M14.1	0.0484535
RP11-819C21.1	2.62413
SMARCE1P1	0
CTD-2355J17.2	0
ELMOD1	0.546968
AP000889.2	0
AP000889.1	0
SLN	1.44322
CTD-2651C21.3	0
SLC35F2	4.71899
RP11-832N8.1	0.14818
RAB39A	0.277692
Y_RNA	0
RP11-144G7.2	0
C11orf65	0.246109
EXPH5	0.148348
RPS2P39	0
RP11-801G16.2	0
CYCSP29	0
RP11-25I9.3	0
RP11-25I9.2	0
RNU6-654P	0
RNA5SP349	0
SNORD39	0
RP11-708B6.2	0
C11orf87	0.0151025
RP11-10A7.1	0
RP11-386B1.1	0
RP11-262A12.1	0
TFAMP2	0
RPSAP50	0
RP11-361A21.3	0
RP11-344L21.1	0
RP11-347E10.1	0.0919752
ARHGAP20	2.26433
HNRNPA1P60	0
RP11-97I14.1	0
RNA5SP350	0
RP11-89C3.3	0.197385
RP11-89C3.4	0.224549
RPS17P15	0
RP11-89C3.2	0
C11orf53	0.051885
COLCA1	2.76527
MIR4491	0
POU2AF1	0.269425
RNU2-60P	0
RP11-794P6.1	0
RP11-794P6.2	0
BTG4	0
MIR34B	0
MIR34C	0
RP11-794P6.6	0
C11orf88	0.140702
AP000925.2	0.104919
RN7SKP273	0
RP11-108O10.2	0.140496
ALG9-IT1	0
GNG5P3	0
FDXACB1	1.36885
RPL37AP8	0.290407
C11orf52	1.08917
RNA5SP351	0
RP11-708L7.7	0
RP11-708L7.6	0.60695
PPIHP1	0.175942
RNU6-893P	0
RP11-708L7.9	0
PIH1D2	1.27802
RP11-356J5.4	0
TEX12	0.422321
BCO2	3.90567
KCTD9P4	0.114781
MRPS36P4	0
RPS6P16	0.0942825
PLET1	0
RP11-356J5.13	0.0446284
ST13P10	0.044065
RNU6-44P	0
RP11-65M17.3	0.0322464
RPL23AP62	0
RP11-65M17.1	0
snosnR66	0
RP11-27G22.1	0
RP11-629G13.1	0.666476
RNU7-187P	0
NCAM1-AS1	3.39771
RP11-839D17.3	0.383487
ANKK1	0.569686
RP11-159N11.3	0
DRD2	0.491225
MIR4301	0
TMPRSS5	1.15952
MTRF1LP1	0
RPS29P19	0
RP11-667M19.4	0
RP11-667M19.2	0
CLDN25	0
ATF4P4	0.528069
LRRC37A13P	0
RP11-667M19.10	0.182605
RP11-667M19.9	0.493616
RNU6-1107P	0
HTR3B	0.0604297
HTR3A	2.81729
RP11-64D24.2	0.119666
RP11-64D24.4	0.0374805
RP11-212D19.5	0.291131
NXPE2P1	0
RP11-172C16.5	0
NXPE1	0.146039
snoU13	0
NXPE4	0.244916
RP11-172C16.4	0.104373
NXPE2	0.199445
ACA59	0
AP000462.3	0
AP000462.2	0
AP000462.1	0
RP11-136I14.2	0
RP11-136I14.3	0
RPL12P46	0
RP11-136I14.5	0
snoU13	0
AP000997.1	0
AP000997.2	0
AP000997.3	0
AP000797.3	0
CTC-774J1.1	0
LINC00900	0.485004
AP000797.4	0
AP000797.1	0
AP000797.2	0
LINC02151	0
AP000770.2	0
AP000770.1	0
AP006216.10	0
APOA5	0.026275
AP006216.5	0
APOA4	0.0334797
APOC3	0.167659
APOA1	0.643715
APOA1-AS	0.968382
RNY4P6	0
AP000936.1	0.548157
AP000936.4	0
AP000936.5	0
RP11-109L13.1	1.59054
RP11-109L13.5	0
SCARNA11	0
CMB9-94B1.2	1.92095
AP000892.4	0
PRR13P3	0
DSCAML1	3.1941
AP000711.1	0.0480362
RP11-35P15.1	0
FXYD2	1.77591
RP11-728F11.3	1.11824
TMPRSS13	0.193772
TMPRSS4-AS1	0.0728854
RN7SL828P	0
TMPRSS4	0.120498
SCN2B	3.18593
JAML	4.17972
HSPE1P18	0.198394
MPZL3	1.0484
RP11-832A4.7	0.122155
CD3E	1.68623
RP11-215H18.5	0
CD3D	0.717685
CD3G	0.141126
RP11-770J1.5	0.25074
RP11-770J1.7	0.141261
RP11-770J1.4	0.141488
RP11-770J1.3	0.607369
TTC36	0.709476
RPL5P30	2.12324
RNU6-1157P	0
AP002954.3	1.68199
MIR6716	0
TREH	0.177927
TREHP1	0
RNU6-376P	0
AP002954.4	0.114264
RP11-158I9.8	2.81398
RP11-158I9.1	0
SETP16	0
Y_RNA	0
CXCR5	0.127239
UPK2	0.0659106
RN7SL688P	0
Y_RNA	0
FOXR1	0
Metazoa_SRP	0.461242
Y_RNA	0
RP11-110I1.12	0.874765
RPL23AP64	3.56737
RP11-110I1.11	3.42163
RP11-110I1.5	4.63834
MIR3656	0
RP11-110I1.14	0.59561
RP11-110I1.13	1.64829
ABCG4	0.601996
PDZD3	0.204347
CCDC153	1.48266
RNU6-262P	0
MIR6756	0
ACA64	0
C1QTNF5	0.626193
MFRP	0.0126451
USP2	4.1858
RP11-334E6.3	0
USP2-AS1	0.169366
RP11-334E6.2	0
RP11-334E6.4	0
DUXAP5	0
KRT8P7	0
RP11-196E1.3	0.0325825
NECTIN1	3.5723
RNU6-1123P	0
CTD-2523D13.1	0
CTD-2523D13.2	0.417786
RP11-215D10.1	0
RP11-831A10.2	0
RP11-831A10.1	0
TRIM29	0.743697
AP000679.2	0
POU2F3	0.132264
RP11-778O17.4	0
7SK	0
GRIK4	0.122695
ELOCP22	0
RP11-640N11.2	0
HMGB1P42	0
TECTA	1.06161
RP11-775A1.2	0
RPS4XP12	0
BMPR1APS2	0.197457
RP11-142I2.1	0
RP11-730K11.1	0
RNU6-256P	0
MIR125B1	0
BLID	0
MIRLET7A2	0
MIR100	0
RP11-716H6.1	0
RP11-716H6.2	0
RNU4ATAC10P	0
RNU4ATAC5P	0
RNU6-592P	0
GLULP3	0
RP11-266E8.2	0
UBASH3B	1.18176
snoU13	0
CRTAM	0.102815
C11orf63	4.63641
RNU4-23P	0
ATP5F1P5	1.70962
BSX	0
RP11-335F8.2	0
RPL34P23	0
RPS26P43	0
RPL31P47	0
SNORD14E	0.370976
RP11-762B21.5	0.314337
CTD-2216M2.1	0
U8	0
RP11-109E10.1	0
PHBP17	0
GRAMD1B	0.882832
MIR4493	0
SF3A3P2	0.0245927
SCN3B	2.40696
RP11-634B22.4	0
OR6X1	0
RNU1-21P	0
OR6M1	0
OR6M2P	0
OR6M3P	0
TMEM225	0
OR8D4	0
OR4D5	0
OR6T1	0
OR10S1	0
OR10G6	0
OR10G5P	0
OR10G4	0
OR10G9	0
OR10G8	0
OR10G7	0
OR10D5P	0
OR10D4P	0
OR10N1P	0
OR10D1P	0
OR10D3	0
OR8F1P	0
OR8G3P	0
OR8G2P	0
OR8G7P	0
OR8G1	0
OR8G5	0
SLC5A4P1	0
OR8D1	0
OR8D2	0
OR8B7P	0
OR8B6P	0
OR8B5P	0
OR8B1P	0
OR8C1P	0
OR8B2	0
OR8B3	0
OR8X1P	0
OR8B4	0
OR8B8	0
OR8A2P	0
OR8B9P	0
OR8B10P	0
OR8A3P	0
RP11-728D14.6	0
OR8B12	0
OR8A1	0
OR8Q1P	0
PANX3	0
SPA17	0.957095
RP11-677M14.2	0.061981
VSIG2	2.4256
RP11-677M14.3	0.823276
RP11-677M14.8	2.40085
RP11-677M14.7	0.786395
RP11-677M14.5	2.38205
RP11-664I21.5	0
RP11-664I21.6	1.1523
HEPACAM	0.679606
CCDC15	0.596584
SLC37A2	2.80937
KRT18P59	0.0442817
RP11-687M24.4	0
PKNOX2-AS1	0
PKNOX2	3.96624
RP11-687M24.7	0
RP11-687M24.8	0
RNU6-321P	0
AP000708.1	0.0303713
STT3A-AS1	0
RNU6-1156P	0
CHEK1	2.42963
RNU2-35P	0
ACRV1	0.193298
PATE1	0
PATE2	0.0500587
PATE3	0
PATE4	0
RP11-680F20.10	0.0593658
HYLS1	3.98887
RP11-680F20.9	0
DDX25	0.202074
RP11-680F20.4	0
RP11-680F20.6	0.0781566
NAP1L1P1	0.381261
RP11-673E11.2	0
RP11-50B3.2	0.154534
RP11-50B3.1	0
RP11-50B3.4	0.803441
RNU4-86P	0
RN7SL351P	0
RPL35AP26	0
TIRAP	4.20913
RP11-712L6.7	0
RP11-712L6.5	3.38565
ST3GAL4-AS1	1.73169
RP11-712L6.8	0
KIRREL3	2.68368
KIRREL3-AS1	0
RP11-115C10.1	0
RP11-688I9.4	0
RP11-688I9.5	0
KIRREL3-AS2	0
MIR3167	0
RP11-688I9.2	0
KIRREL3-AS3	0
RP11-168K9.1	0
RP11-168K9.2	0
CTD-2234N14.2	0
CTD-2234N14.1	0
RP11-480C22.1	0
RN7SKP121	0
RN7SKP279	0
RP11-822P1.1	0
RP11-676M6.1	2.17862
RP11-702B10.2	0
LINC02098	0
MIR6090	0
RP11-1007G5.2	0
RP11-264E20.2	0.0781428
RP11-264E20.1	0.0485009
RP11-744N12.3	0
SENCR	1.23146
KCNJ1	0.0868326
RP11-740D6.3	0
KCNJ5	1.45941
C11orf45	0.455658
TP53AIP1	0.157864
RNU6-876P	0
Y_RNA	0
RNU6-874P	0
ZNF123P	0
BARX2	0.0909913
RPS27P20	0
RP11-237N19.3	0
LINC01395	0
RP11-507F16.1	0
TMEM45B	0.607814
PRDM10	4.73603
LINC00167	0.0347543
RP11-567M21.3	0
ELOBP2	0
RP11-679I18.4	0
RPL34P21	0
U4	0
ST14	1.9072
RP11-567O18.1	0
DDX18P5	0
RN7SL778P	0
RP11-121M22.1	0.187452
ADAMTS15	4.77762
RP11-535N6.2	0
BAK1P2	0
MIR8052	0
C11orf44	0
PPP1R10P1	0
RP11-890B15.2	0.128195
RN7SL167P	0
AP002856.4	0
AP002856.6	0
AP002856.7	0
AP002856.5	0
RNU6ATAC12P	0
AP003025.2	0
RP11-217L21.1	0
NTM-AS1	0
RP11-651K21.1	0
AP004372.1	0
RP11-697E14.2	0
NTM-IT	0
RP11-684N3.1	0
OPCML	0.12749
U6	0
RP11-654C20.1	0
OPCML-IT2	0
AP004782.1	0.0200047
RP11-861E23.2	0
OPCML-IT1	0
RP11-448P19.1	0
SPATA19	0
RP11-259P6.3	0
RP11-713P17.5	0
RP11-713P17.3	1.47787
RP11-713P17.4	0.685159
PTP4A2P2	0.402314
NCAPD3	4.5754
RP11-700F16.2	0
RP11-700F16.3	0
GLB1L3	0.838297
AP000859.4	0
B3GAT1	0.95121
RP11-627G23.1	0.0421318
AP004550.1	0
RP11-469N6.3	0
RP11-469N6.2	0
RP11-469N6.1	0.277342
RP11-555G19.1	0
RP11-555G19.2	0
AP005135.2	0
DDX11L8	0
FAM138D	0
IQSEC3	1.23243
RP11-598F7.3	0
RP11-598F7.4	0.0339766
RP11-598F7.5	0.212941
RP11-598F7.6	0.272463
SLC6A12	0.150655
RP11-283I3.1	0
RP11-283I3.2	0
SLC6A13	0.0860659
RP11-283I3.4	0
CCDC77	4.95314
B4GALNT3	1.30946
NINJ2	3.22384
RP5-1154L15.2	0
RNU7-103P	0
RP5-1154L15.1	0
RP11-218M22.2	0
RNU4ATAC16P	0
RP11-359B12.2	4.24036
HTR1DP1	0
RP5-951N9.1	0.0138178
RP5-951N9.2	0
LINC00942	0.0663017
MIR3649	0
RP11-288K12.1	0.0331393
RPS4XP14	0.277347
CACNA2D4	1.41152
LRTM2	0.0848975
RP5-1096D14.3	0
LINC00940	0.226011
RP5-1096D14.6	0
CACNA1C-IT1	0
CACNA1C-IT2	0.273153
RP1-53O8.2	0.0785025
CACNA1C-AS4	0.0694504
CACNA1C-IT3	0
CACNA1C-AS3	0
AC007618.3	0.0798373
CACNA1C-AS2	0.828805
CACNA1C-AS1	1.40776
RP11-986G18.3	0.0614421
RP11-986G18.2	0.18246
IQSEC3P1	0.262308
RP11-885B4.2	0.0810824
RPL23AP14	0
CBX3P4	0.344418
RP4-816N1.7	0
RP4-816N1.6	0.586878
RP4-816N1.8	1.18523
FOXM1	0.989239
RP11-372B4.3	0.587916
RNU6-1315P	0
RP11-253E3.3	1.58181
RP11-253E3.1	0.731608
Metazoa_SRP	0
TSPAN9-IT1	0
RP11-543P15.3	0.0617175
RP5-1063M23.3	0.0856188
RP5-1063M23.2	0.0751576
RP11-476M19.2	0
PRMT8	0.0869409
RP11-476M19.3	0
RP11-476M19.1	0
CRACR2A	0.700811
RP5-1180D12.1	1.37248
RP3-488M23.3	0
PARP11	3.92969
OTUD4P1	0.0314204
RP11-664D1.1	0.0513576
RP11-320N7.2	0
HSPA8P5	0.0610451
RP11-320N7.1	0
CCND2-AS2	1.4983
TIGAR	4.65795
RP11-264F23.1	0.156306
FGF23	0
FGF6	0
RAD51AP1	0.849045
RP11-234B24.5	0
AKAP3	0.634002
RP11-500M8.6	0
RP11-500M8.4	0
RP11-234B24.2	0.544066
GALNT8	1.46312
RP11-234B24.4	0
RP3-377H17.2	0.0602724
RP11-429A20.3	0.711749
KCNA1	1.16096
RP3-377H17.3	0
RP11-429A20.2	0
RP11-319E16.1	0
RP11-1038A11.3	0
RP11-319E16.2	0
RP11-1038A11.2	0
RP11-1038A11.1	0
NTF3	1.08692
ANO2	1.13599
RP11-592H6.3	0
RN7SL69P	0
RP3-454B23.1	0.0967036
Y_RNA	1.17682
ATP5J2P5	0
PLEKHG6	0.404238
RN7SL391P	0
SCNN1A	1.78647
RP1-102E24.1	0.640048
RP1-102E24.9	0.163193
CD27	3.1891
RP1-102E24.6	0.0751655
SCARNA10	0
RP5-940J5.3	0.637322
RP5-940J5.8	0.496066
RP5-940J5.6	0.761367
SCARNA11	0
LPAR5	0.940952
ACRBP	1.3808
RP4-761J14.8	1.56853
RNU6-781P	0
RP4-761J14.9	0
RP4-761J14.10	1.63466
RN7SL380P	0
CDCA3	2.66786
RPL13P5	2.93049
U47924.32	0.936171
U47924.31	2.68438
