Name	Artery - Aorta
GRAMD1B	0.435593
MIR4493	0
SF3A3P2	0
SCN3B	0.249403
RP11-634B22.4	0
OR6X1	0
RNU1-21P	0
OR6M1	0
OR6M2P	0
OR6M3P	0
TMEM225	0
OR8D4	0
OR4D5	0
OR6T1	0
OR10S1	0
OR10G6	0
OR10G5P	0
OR10G4	0
OR10G9	0
OR10G8	0
OR10G7	0
OR10D5P	0
OR10D4P	0
OR10N1P	0
OR10D1P	0.198362
OR10D3	0
OR8F1P	0
OR8G3P	0
OR8G2P	0
OR8G7P	0
OR8G1	0
OR8G5	0
SLC5A4P1	0
OR8D1	0
OR8D2	0
OR8B7P	0
OR8B6P	0
OR8B5P	0
OR8B1P	0
OR8C1P	0
OR8B2	0
OR8B3	0
OR8X1P	0
OR8B4	0
OR8B8	0
OR8A2P	0
OR8B9P	0
OR8B10P	0
OR8A3P	0
RP11-728D14.6	0
OR8B12	0
OR8A1	0
OR8Q1P	0
PANX3	0
SPA17	1.25974
RP11-677M14.2	0.270609
VSIG2	3.87534
RP11-677M14.3	3.0777
RP11-677M14.8	2.93644
RP11-677M14.7	0.934093
RP11-677M14.5	2.41931
RP11-664I21.5	0
RP11-664I21.6	0.765973
HEPACAM	0.0636903
CCDC15	0.532845
SLC37A2	3.92406
KRT18P59	0.0591795
RP11-687M24.4	0
PKNOX2-AS1	0
RP11-687M24.7	0
RP11-687M24.8	0.103177
RNU6-321P	0
AP000708.1	0.0541414
STT3A-AS1	0
RNU6-1156P	0
CHEK1	2.23952
RNU2-35P	0
ACRV1	0.0827864
PATE1	0
PATE2	0.0211708
PATE3	0
PATE4	0
RP11-680F20.10	0.0688373
HYLS1	3.46507
RP11-680F20.9	0
DDX25	0.0254824
RP11-680F20.4	0
RP11-680F20.6	0.0121464
CDON	2.60773
NAP1L1P1	0.28855
RP11-673E11.2	0
RP11-50B3.2	0.0897353
RP11-50B3.1	0
RP11-50B3.4	0.832429
RNU4-86P	0
RN7SL351P	0
RPL35AP26	0
TIRAP	4.17295
RP11-712L6.7	0
RP11-712L6.5	2.70346
ST3GAL4-AS1	1.69784
RP11-712L6.8	0
KIRREL3	0.0926734
KIRREL3-AS1	0
RP11-115C10.1	0
RP11-688I9.4	0
RP11-688I9.5	0
KIRREL3-AS2	0
MIR3167	0
RP11-688I9.2	0
KIRREL3-AS3	0
RP11-168K9.1	0
RP11-168K9.2	0
CTD-2234N14.2	0
CTD-2234N14.1	0
RP11-480C22.1	0.12037
RN7SKP121	0
RN7SKP279	0
RP11-822P1.1	0
RP11-676M6.1	3.02176
RP11-702B10.2	1.24777
LINC02098	0
MIR6090	0
RP11-1007G5.2	0
RP11-264E20.2	0
RP11-264E20.1	0
RP11-744N12.3	0
SENCR	1.56738
KCNJ1	0.123096
RP11-740D6.3	0
KCNJ5	0.836177
C11orf45	2.54792
TP53AIP1	0.0586099
ARHGAP32	4.85357
RNU6-876P	0
Y_RNA	0
RNU6-874P	0
ZNF123P	0
BARX2	0.0626297
RPS27P20	0
RP11-237N19.3	0
LINC01395	0
RP11-507F16.1	0
TMEM45B	0.281679
LINC00167	0.0381647
RP11-567M21.3	0
ELOBP2	0
RP11-679I18.4	0
RPL34P21	0
U4	0
ST14	2.94839
RP11-567O18.1	0
DDX18P5	0
RN7SL778P	0
RP11-121M22.1	0.107279
RP11-535N6.2	0
BAK1P2	0
MIR8052	0
C11orf44	0
PPP1R10P1	0
RP11-890B15.2	0.178191
RN7SL167P	0
AP002856.4	0
AP002856.6	0
AP002856.7	0
AP002856.5	0
NTM	0.351428
RNU6ATAC12P	0
AP003025.2	0
RP11-217L21.1	0
NTM-AS1	0
RP11-651K21.1	0
AP004372.1	0
RP11-697E14.2	0
NTM-IT	0
RP11-684N3.1	0
OPCML	0.0325557
U6	0
RP11-654C20.1	0
OPCML-IT2	0
AP004782.1	0
RP11-861E23.2	0
OPCML-IT1	0
RP11-448P19.1	0
SPATA19	0.0705394
RP11-259P6.3	0
RP11-713P17.5	0
RP11-713P17.3	0.546778
RP11-713P17.4	0.850139
PTP4A2P2	0.606312
RP11-700F16.2	0
RP11-700F16.3	0
GLB1L3	0.0162313
AP000859.4	0
GLB1L2	1.27757
B3GAT1	0.143843
RP11-627G23.1	0
AP004550.1	0
RP11-469N6.3	0
RP11-469N6.2	0
RP11-469N6.1	0.178212
RP11-555G19.1	0.173327
RP11-555G19.2	0
AP005135.2	0
DDX11L8	0
FAM138D	0
IQSEC3	1.05191
RP11-598F7.3	0
RP11-598F7.4	0.0311248
RP11-598F7.5	0.1698
RP11-598F7.6	0.229722
SLC6A12	0.277831
RP11-283I3.1	0
RP11-283I3.2	0
SLC6A13	0.16597
RP11-283I3.4	0
NINJ2	3.75874
RP5-1154L15.2	0
RNU7-103P	0
RP5-1154L15.1	0
RP11-218M22.2	0
RNU4ATAC16P	0
RP11-359B12.2	3.13382
HTR1DP1	0.0585182
RP5-951N9.1	0.0215173
RP5-951N9.2	0
LINC00942	0.0622356
WNT5B	2.48326
MIR3649	0
RP11-288K12.1	0
RPS4XP14	0.267866
CACNA2D4	1.64
LRTM2	0.0196434
RP5-1096D14.3	0
LINC00940	0.357144
RP5-1096D14.6	0
CACNA1C-IT1	0
CACNA1C-IT2	0.0977213
RP1-53O8.2	0
CACNA1C-AS4	0
CACNA1C-IT3	0
CACNA1C-AS3	0
AC007618.3	0.0912412
CACNA1C-AS2	0.980362
CACNA1C-AS1	1.04011
RP11-986G18.3	0.0913289
RP11-986G18.2	0.175443
IQSEC3P1	0.22084
RP11-885B4.2	0.072382
RPL23AP14	0
CBX3P4	0.450178
RP4-816N1.7	0
RP4-816N1.6	0.518892
RP4-816N1.8	0.463305
FOXM1	1.22678
RP11-372B4.3	0.580146
RNU6-1315P	0
RP11-253E3.3	2.98639
RP11-253E3.1	0.656475
Metazoa_SRP	0
TSPAN9-IT1	0
RP11-543P15.3	0.0717779
RP5-1063M23.3	0.178948
RP5-1063M23.2	0.247861
RP11-476M19.2	0
PRMT8	0
RP11-476M19.3	0
RP11-476M19.1	0
CRACR2A	0.260051
RP5-1180D12.1	0.593346
RP3-488M23.3	0
PARP11	4.14736
OTUD4P1	0.0359452
RP11-664D1.1	0.0838098
RP11-320N7.2	0
HSPA8P5	0.0737825
RP11-320N7.1	0
CCND2-AS2	1.41281
TIGAR	4.7608
RP11-264F23.1	0.194629
FGF23	0
FGF6	0
RAD51AP1	1.04282
RP11-234B24.5	0
AKAP3	0.446052
RP11-500M8.6	0
RP11-500M8.4	0
RP11-234B24.2	0.0968807
GALNT8	2.596
RP11-234B24.4	0
RP3-377H17.2	0.17538
RP11-429A20.3	0.084728
KCNA1	0.0986948
RP3-377H17.3	0
RP11-429A20.2	0
RP11-319E16.1	0
RP11-1038A11.3	0
RP11-319E16.2	0
RP11-1038A11.2	0
RP11-1038A11.1	0
ANO2	0.82401
RP11-592H6.3	0
RN7SL69P	0
RP3-454B23.1	0.144212
Y_RNA	0.698308
ATP5J2P5	0
PLEKHG6	0.17059
RN7SL391P	0
SCNN1A	0.591905
RP1-102E24.8	1.88958
RP1-102E24.1	0.422194
RP1-102E24.9	0.121911
CD27	2.60766
RP1-102E24.10	2.85399
RP1-102E24.6	0.0458154
SCARNA10	0
RP5-940J5.3	0.923902
RP5-940J5.8	0.768548
RP5-940J5.6	0.905482
SCARNA11	0
LPAR5	1.81748
ACRBP	1.44445
RP4-761J14.8	1.45081
RNU6-781P	0
RP4-761J14.9	0
RP4-761J14.10	1.97202
LAG3	1.46853
RN7SL380P	0
GPR162	4.528
CDCA3	3.98926
U47924.32	1.28732
U47924.31	4.37913
U47924.27	0
MIR200C	0
MIR141	0
U47924.29	0
RP3-461F17.1	0.129176
RP3-461F17.2	0
C1RL-AS1	3.40343
RNU6-485P	0
RBP5	4.61511
RP11-273B20.1	4.38071
RP11-273B20.3	0
RP11-185H22.1	0
ACSM4	0.0294429
CD163L1	1.70914
RP11-157G21.2	0.17243
GAPDHP31	0
NIFKP3	0
RP11-444J21.2	0
RP11-444J21.5	0
RP11-444J21.4	0
RP11-444J21.6	0
APOBEC1	0
GDF3	0.0934718
DPPA3	0
CLEC4C	0
NANOGNB	0
Y_RNA	0
NANOG	0.012583
Y_RNA	0
SLC2A14	0.078119
Y_RNA	0
Metazoa_SRP	0
RP11-277J24.1	0
RP11-815D16.1	0
NANOGP1	0
RP11-277E18.2	0
Y_RNA	0
RP11-69M1.1	0
RP11-69M1.8	0
HSPD1P12	0
RP11-69M1.4	0
RP11-69M1.6	1.06554
POU5F1P3	1.46571
GCSHP4	0
ZNF705A	0.00904292
FAM66C	2.82459
RP11-266K4.1	0.724522
RP11-266K4.13	0.585448
RP11-266K4.14	2.02285
FAM90A1	0.811283
ALG1L10P	0.429972
FAM86FP	1.49783
RP11-266K4.9	1.45487
ENPP7P5	0.0607953
LINC00937	0.271413
RP11-113C12.4	0.306337
RP11-90D4.3	0
RP11-90D4.4	0
RPS3AP43	0.073782
RP11-113C12.8	0
OR7E140P	0
OR7E148P	0
OR7E149P	0
CLEC6A	0
RP11-113C12.2	0.0676582
RNU6-275P	0
CLEC4D	0.278777
SUPT4H1P2	0
CLEC4E	2.67704
RP11-561P12.5	0
Y_RNA	0
SCARNA11	0
AICDA	0.0453536
RP11-438L7.1	0
HADHAP2	0.248038
RP11-20D14.3	0
RP11-20D14.4	0
RPSAP51	0
RP11-20D14.6	2.18416
A2ML1-AS2	0
A2ML1	0.173203
A2ML1-AS1	0
RP11-259O18.5	0.576874
KLRG1	1.04237
RP11-259O18.4	0
HNRNPA1P34	0
VDAC2P2	0
LINC00612	0.3584
KRT17P8	0.0637665
BTG1P1	0.155112
PZP	0.252142
TPT1P12	0
A2MP1	0.110593
MIR1244-3	0
PTMAP4	0
LINC00987	1.29082
RP11-118B22.4	0.225098
RP11-22B23.1	3.55011
SNORA75	0
RP11-22B23.2	0
RP13-735L24.1	0.064422
RP11-599J14.2	0.655565
CTD-2318O12.1	0
DDX12P	1.45788
SNORA75	0
RP11-726G1.1	0.196152
RP11-525E9.1	0
KLRB1	1.91958
RP11-705C15.2	3.23625
RNU6-700P	0
GOT2P3	0
RP11-705C15.4	0
RP11-705C15.3	1.30374
CLEC2D	3.21809
RP11-75L1.1	0
CLECL1	0.293079
RP11-75L1.6	0
KLRF1	0.71203
RP11-290C10.1	0
KLRF2	0
CLEC2A	0
AC091814.2	0
AC091814.3	0.00998989
CLEC12A	0.735778
CLEC1B	0.0240697
CLEC12B	0.05422
RP11-133L14.5	0
CLEC9A	0.139824
RP11-133L14.2	0
CLEC1A	2.74558
RN7SKP161	0
HNRNPABP1	0
OLR1	1.44875
TMEM52B	0.139638
KLRD1	0.495029
RP11-277P12.10	0
RP11-277P12.9	0
RP11-277P12.20	0.147784
KLRK1	3.98622
KLRC4	0.911686
KLRC3	0.301883
KLRC2	0.184259
KLRC1	0.549902
EIF2S3L	0.273591
SLC25A39P2	0
RP11-291B21.2	0.124412
KLRA1P	4.82272
STYK1	0.127056
RP13-81N3.2	0
HSPE1P12	0
TAS2R7	0
TAS2R8	0
TAS2R9	0
PRH1	2.7329
TAS2R10	0.431286
RP11-144O23.8	0.121517
PRR4	4.32887
TAS2R12	0.0803887
TAS2R13	0.0592279
PRH2	0.10007
TAS2R14	3.28561
TAS2R15P	1.30746
TAS2R50	0.0851768
TAS2R20	1.74955
TAS2R19	0.667289
TAS2R31	0.598925
TAS2R63P	0.0755089
TAS2R46	0.108124
TAS2R64P	0.138902
TAS2R43	0.100493
RP11-673D15.7	0
TAS2R30	0.0672974
TAS2R18	0.201619
RP11-785H5.2	0.142426
TAS2R42	0
RP11-144O23.22	0
RP11-711K1.8	0
PRB3	0
PRB4	0
PRB1	0
PRB2	0
RP11-711K1.7	0
HIGD1AP8	0
RP11-434C1.4	0
RP11-434C1.5	0
DDX55P1	0
RP11-434C1.6	0
RP11-434C1.2	0.287315
RNU7-60P	0
LINC01252	0.952317
BCL2L14	0.0505082
RP11-267J23.4	1.38361
MIR1244-4	0.572363
RP11-267J23.1	0.10561
RNU6-545P	0
RP11-757G14.3	0
RNU6-318P	0
RPL23AP66	0.250297
LOH12CR2	2.98573
RP11-253I19.4	0
RP11-253I19.3	0.832398
RP11-158N24.1	0
RPL21P136	0
RP11-180M15.6	0.476737
GPR19	0.0862109
RP11-180M15.3	0
RP11-180M15.7	4.38019
RP11-180M15.4	0
MIR613	0
STX8P1	0
DDX47	0.697464
RP11-59H1.1	0
RP11-392P7.1	0.314811
RPL13AP20	0.865072
RP11-392P7.6	1.74608
GPRC5D	1.00489
RP11-392P7.7	0
SNORD88	0
HTR7P1	2.70112
RP11-377D9.3	0.115281
RP11-377D9.1	0
FAM234B	3.14807
GSG1	0.0509127
LINC01559	0
GRIN2B	0.00427688
RNA5SP353	0
RNU6-590P	0
RP11-4N23.1	0
RN7SKP162	0
RP11-72J9.1	0
RP11-298E10.1	0
RP11-134N1.2	0
MRPS18CP4	0
RNU6-491P	0
GNAI2P1	0
RPL30P11	0
RP11-502N13.2	0
RN7SKP134	0
GUCY2C	0.239358
PLBD1-AS1	0.865563
RP11-174G6.1	0.26481
RP11-174G6.5	3.86747
HIST4H4	2.77029
C12orf60	1.89724
SMCO3	1.93406
RP11-233G1.4	0
ERP27	2.35321
PDE6H	0
LINC01489	0.140292
RERG-IT1	1.3469
RERG-AS1	0.0970176
METTL8P1	0
RP11-6K23.1	0
RNU6-251P	0
RP11-6B19.1	0.124539
RP11-6B19.3	0
RP11-6B19.2	0
EGLN3P1	0
SLC15A5	0
SUPT16HP1	0.0985139
RP11-424M22.1	0
RP11-424M22.3	0.849214
RP11-239A17.1	0
RP11-69C13.1	0
RP11-1018J11.1	0.206799
EEF1A1P16	0.161245
RNU6-837P	0
RPL7P40	0
PSMC1P8	0
TIMM17BP1	0
RP11-871F6.3	0
RP11-606D9.1	0
MIR3974	0
Y_RNA	0
PIK3C2G	0
NDFIP1P1	0
RP11-459D22.1	0
ZKSCAN7P1	0
PLCZ1	0
PSMC1P9	0.0248961
RP11-361I14.2	0
CAPZA3	0
RPL7P6	0.165948
MEF2BNBP1	0
RP11-282K24.3	0.0266586
RN7SL459P	0
RN7SL67P	0
PDCD5P1	0.205706
RP11-841C19.4	0
RNU6-254P	0
EEF1A1P4	0.608178
RP11-841C19.1	0
RNU1-146P	0
RP11-405A12.1	0.0711052
CTC-465D4.1	3.27248
RP11-284H19.1	0
UBE2L2	0
RP11-424C20.2	0.144353
SLCO1C1	0.420591
SLCO1B3	0
RP11-80N2.2	0
SLCO1B7	0
SLCO1B1	0
SLCO1A2	0.0116673
IAPP	0
ELOCP31	0.0685165
SPX	0.128462
GYS2	0.162161
RP11-59N23.3	0
RP11-59N23.1	0
RP11-729I10.2	0
RP11-729I10.3	0.275641
RP11-547L9.1	0
ST8SIA1	0.944161
RP11-49G2.3	0.138818
RP11-49G2.4	0
RP11-73M14.1	0
RP11-359J14.2	2.60719
LRRC34P1	0
RP11-268P4.2	0
RP11-268P4.5	0
RP11-268P4.4	0
RP11-268P4.6	0.216704
RP11-114G22.1	0.0367616
RPS27P22	0
RP11-449P1.1	0.697152
RP11-153K16.1	0
RP11-686N4.1	0
RP11-153K16.2	0
SOX5	4.78388
RP11-437F6.1	0
MIR920	0
RP11-444D3.1	0.907044
RP11-778H2.1	0
LINC00477	0
KNOP1P1	0
RP11-615I16.1	0
RP11-625L16.1	0
RN7SL38P	0
BCAT1	4.85179
RP11-625L16.3	0
RP11-662I13.3	0.146512
RP11-662I13.2	0
RP11-662I13.1	0
C12orf77	0
LRMP	1.43242
CENPUP2	0
RP11-713N11.4	0
RP11-713N11.6	0.808974
CASC1	0.310377
RP11-295I5.3	2.4189
RP11-295I5.4	0.28394
RP11-707G18.1	4.78195
RNU4-67P	0
RP11-318G8.1	0
RP11-318G8.4	0
RP11-318G8.2	0
TUBB4BP1	0
LMNTD1	0
RP11-685B13.2	0
RN7SKP262	0
RP11-443N24.2	0
TDGP1	0
RP11-443N24.3	0
MIR4302	0
RP11-443N24.4	0
RP11-283G6.3	0.958156
RP11-283G6.4	0
RP11-283G6.5	0
RP11-283G6.6	0
RP11-612B6.1	0
RP11-513G19.1	0.444891
RP11-612B6.2	0
RNA5SP354	0
RP11-666F17.1	0.0841914
RP11-666F17.2	0
C12orf71	0.300388
RP11-582E3.5	0
RP11-582E3.2	0
RP11-582E3.4	0.330595
ARNTL2	4.05795
ARNTL2-AS1	0.101885
SMCO2	0.431736
RARSP1	0
RP11-709A23.1	0.0200756
RP11-709A23.2	0.166799
RP11-1060J15.3	0
RP11-1060J15.4	0.343806
REP15	2.16915
RP11-1060J15.9	2.31973
RP11-1060J15.5	0.0861641
RP11-1060J15.7	0
Y_RNA	0
MANSC4	0.444678
RP11-860B13.1	0
RN7SKP15	0
uc_338	0
RP11-993B23.1	0
RP11-993B23.3	0.84671
RP11-967K21.1	2.8128
RP11-967K21.2	0
RP11-425D17.1	0.636147
RP11-425D17.2	0.174938
RNU4-54P	0
RNA5SP355	0
RP11-874G11.1	0
RP11-977P2.1	0
RP11-31A23.1	0
RP11-946L16.1	0
FAR2	1.92374
RP11-946L16.2	0
RP11-996F15.4	0.7876
RP11-996F15.2	0.80078
RP11-996F15.5	1.37578
RP11-996F15.6	2.35057
OVCH1-AS1	0.183985
OVCH1	0.333422
RP11-310I24.1	0.109624
RPL21P99	0
RP11-776A13.4	0
RP11-776A13.1	0
RP11-776A13.3	0
RNA5SP356	0
RP11-155I9.1	0
RP11-776A13.2	0
RP11-77I22.2	0.0632235
LINC00941	1.15745
RP11-77I22.4	0
TSPAN11	0.737659
RP11-551L14.4	0.0442507
RP11-551L14.8	0
DDX11-AS1	0.280282
SNORA75	0
RP11-551L14.7	0
OVOS2	0.0379059
RP11-627K11.5	0
RP11-627K11.1	1.05773
MREGP1	0
RP11-627K11.6	0
RP11-627K11.3	0
FLJ13224	0.0729591
RP11-771K4.1	0.0312066
U6	0
RNU6-618P	0
RP11-771K4.3	1.88032
RP11-820K3.3	0.0597962
RP11-820K3.4	0
Y_RNA	0
RP11-820K3.2	0
DENND5B-AS1	0.179195
RNU5F-4P	0
RPL31P50	0
AK4P3	0.104921
ETFBKMT	2.07444
STMN1P1	0.423969
RP11-467L13.7	4.45514
RP11-467L13.4	0
RP11-467L13.5	1.30178
H3F3C	0.613197
RNU6-1069P	0
SNORA25	0
RP11-428G5.4	0
RP11-428G5.5	0.0926213
RP11-428G5.6	0
RP11-428G5.1	0
RPL12P32	0
RP11-428G5.7	0
RP11-50I19.2	1.0595
RP11-50I19.1	0
RP11-843B15.1	0
RP11-843B15.3	0
RP11-843B15.2	0
RP11-843B15.4	1.57423
RP11-956A19.1	0
RP11-817I4.1	2.41565
RP11-817I4.2	1.69167
Y_RNA	0
RNU6-494P	0
RP11-278C7.2	0
Y_RNA	0
RP11-278C7.4	3.67403
RP11-278C7.1	3.73831
RP11-278C7.3	1.46715
RP11-278C7.5	4.32137
PKP2	0.829831
RP11-8P13.5	0.106157
RP11-8P13.1	0
RP11-267D19.2	0
RP11-267D19.1	0
SYT10	0
RP11-438D14.2	0
RP11-438D14.3	0
RP11-56H16.1	0
RNU6-400P	0
RP13-359K18.1	0
RNU6-472P	0
Y_RNA	0
RP11-847H18.2	0.110609
ALG10	1.80422
RP11-847H18.3	0.132733
RP11-313F23.3	0
FAM166AP2	0
TUBB8P4	0
RP11-313F23.4	0
RNA5SP357	0
DUX4L27	0.125652
AK6P1	0
ZNF970P	0
AK6P2	0
CLUHP8	0
pRNA	0
RNA5SP358	0
RNA5SP359	0
TUBB8P5	0
FAM166AP9	0
NF1P12	0
Y_RNA	0
ALG10B	2.48207
RP11-804F13.2	0
RP11-804F13.1	0
RP11-396F22.1	1.32412
RP11-554L12.3	0
RP11-554L12.2	0
RP11-554L12.1	0
RP11-421H10.2	0
KIF21A	3.47266
RP11-242C24.2	0
RP11-242C24.3	0
ABCD2	0.238918
C12orf40	0
SLC2A13	3.16682
SNORA22	0
RPL30P13	0
RP11-476D10.1	0
AC079630.2	0
AC079630.4	2.15225
AC084290.2	0
MUC19	0.013139
RP11-115F18.1	0
RNU6-713P	0
RP11-367O10.1	0
RP11-385G16.1	0.421084
RP11-413B19.2	0
RNA5SP360	0
MTND2P17	0
MTND1P24	0
RP11-630C16.1	0
RP11-630C16.2	0.198962
RP11-2A1.1	0
RP11-440G2.2	0
RP11-76E16.2	0
MIR7851	0.407299
SNORA74	0
RP11-351C21.2	1.082
RNU6-249P	0
RP11-328C8.2	0.23066
Y_RNA	0
PRICKLE1	2.20237
RP11-328C8.4	0.123507
RP11-328C8.5	0
RP11-609L23.1	0
RP11-609L23.3	0
RP11-609L23.2	0
RP11-25I15.2	0
RP11-25I15.1	0.148551
RP11-25I15.3	0
RP11-510P12.1	0
RP11-547C5.1	0
RP11-547C5.2	0
MRPS36P5	0
RP11-118A3.1	0
ADAMTS20	0
RP11-73B8.1	0
RP11-73B8.2	0
RP11-73B8.3	0
EEF1A1P17	0.0621396
PUS7L	3.23061
RP11-210N13.1	0.172829
ZNF75BP	0
RP11-46I1.1	0
RP11-46I1.2	0
RP11-499A10.3	0
NELL2	0.513384
Y_RNA	0
DBX2	0.0649655
RP11-478B9.1	0
RACGAP1P	0
RP11-478B9.2	0
RNA5SP361	0
RP11-139E19.2	0
RP11-139E19.3	0
RP11-438E8.2	0
RP11-352M15.1	0
U6	0
RP11-19E18.2	0.0867208
RN7SL246P	0
KNOP1P2	0.10927
RP11-101K23.1	0
RP11-474P2.5	0
RP11-474P2.2	0.156357
RP11-96H19.1	0.746241
RP11-474P2.4	0.14605
RP11-474P2.6	0.332465
RP11-474P2.7	0.033171
RP11-446N19.1	1.28504
OR7A19P	0
MARK3P1	0
SLC38A4	0.129929
RP11-618L22.1	0.168382
RP11-23J18.1	0.509963
MIR4698	0
RP11-493L12.3	0
RP11-493L12.4	0.655138
RP11-493L12.7	0.150091
RP11-493L12.6	0
SNORA64	0
RP11-493L12.5	0
MIR4494	0
LINC02156	0
ADI1P3	0
RP1-90J4.3	0
RP3-432I18.1	0
RP1-197B17.5	0.560457
RP1-197B17.3	1.27172
ENDOU	1.56659
RP1-197B17.7	1.32846
RP1-197B17.4	0.7271
CTD-2024F21.1	0.34957
RP5-1057I20.5	4.37229
RP5-1057I20.6	1.46659
RP5-1057I20.2	0
RP11-89H19.1	0
RP11-89H19.2	0.25495
RP1-228P16.9	0
COL2A1	0.0316366
RP1-228P16.3	0
RP1-228P16.4	0
RP1-228P16.5	0
RP1-228P16.8	0.577686
RP1-228P16.1	1.85181
RNU6-1203P	0
RP1-228P16.7	0
MIR6505	0
RP11-474C8.8	0.576284
RP11-474C8.3	0
PHBP18	0
RP11-474C8.5	0
RP11-474C8.7	0.0812988
RP11-370I10.12	0.603461
OR10AD1	0.168707
RP11-370I10.2	0.120627
RP11-370I10.10	0.160769
H1FNT	0.387431
RP11-370I10.4	0.272623
RP11-370I10.6	0.589792
OR5BK1P	0.706271
RP11-370I10.11	1.24209
OR5BT1P	0.232282
OR5BJ1P	0
OR8S21P	0
OR8T1P	0.810112
ANP32D	0.0775334
C12orf54	0.619088
RP11-722P11.4	0
OR8S1	0.0372208
OR5BS1P	0
LALBA	0
OR11M1P	0
SNORA2C	0
MIR1291	0
SNORA2A	0.429755
SNORA2B	0
LINC00935	0
RP11-579D7.2	0
MIR4701	0
RP11-579D7.4	0.187241
RP11-579D7.8	0.339548
Y_RNA	0
RND1	3.56598
RNU6-600P	0
RP11-302B13.1	4.53121
CCDC65	1.36284
WNT10B	0.799555
RNU6-940P	0
WNT1	0.0916368
DDN	0.212337
RP11-386G11.5	0.17155
RHEBL1	0.909731
RP11-386G11.11	0.674406
DHH	0.500444
RP11-386G11.8	0
RP11-386G11.10	1.30781
Y_RNA	0
Metazoa_SRP	0
RP11-977B10.2	0.382775
RP11-161H23.5	0
RP11-161H23.9	0.185663
PRPH	1.95387
TROAP	0.472649
C1QL4	0.0375712
DNAJC22	0.393107
RP11-161H23.10	0.0956669
RP11-161H23.8	0
KCNH3	0.581495
RP11-133N21.10	0.292816
FAM186B	0.343184
RNU6-834P	0
POLR2KP1	0.33752
RP11-133N21.7	0.55166
HIGD1AP9	0
RP11-133N21.12	0
LSM6P2	0
BCDIN3D-AS1	1.10912
BCDIN3D	2.59518
RP11-70F11.7	0
RP11-70F11.2	0
FAIM2	1.296
RP11-70F11.11	0
RP11-70F11.8	0
AQP2	0.0181526
RP11-469H8.6	0
AQP5	0.362776
AQP6	0.105694
ASIC1	0.626413
GPD1	1.08458
RP4-605O3.4	3.09689
RP3-405J10.3	0.552867
RP3-405J10.2	0.107239
RP3-405J10.4	0
MIR1293	0
RNU6-1093P	0
RP3-405J10.5	0.03049
FAM186A	0.0613733
RP11-112N23.1	0
RNU6-769P	0
RNU6-238P	0
Y_RNA	0
RP11-60E8.2	0.187839
RP11-60E8.4	0
RN7SL519P	0
TMPRSS12	0
RP11-60E8.3	0
RP11-407N8.6	0.417896
Y_RNA	0
RP11-407N8.4	0
HIGD1C	0.143649
RP11-407N8.5	0.120142
RNU6-87P	0
RNU6-1273P	0
RP11-416A17.1	0.116642
PHBP19	0.26244
Y_RNA	0
RNU6-199P	0
SMAGP	3.11395
BIN2	4.12634
CELA1	0
GALNT6	0.877578
SLC4A8	0.354326
RP11-607P23.1	0
SCN8A	0.127377
HNRNPA3P10	0.175659
RP11-923I11.4	0
FIGNL2	0.167573
RP11-923I11.5	0.0985683
ANKRD33	0.0279684
RP11-1100L3.4	0
RNU6-574P	0.381844
OR7E47P	0.579274
RP11-1100L3.7	0
OR7E47P	0
RP1-288H2.2	0
LINC00592	0.239839
KRT80	1.57041
C12orf80	0
METTL7AP1	0
KRT7-AS	1.0627
KRT86	4.38944
KRT87P	0.716623
RP11-845M18.7	0.0553174
KRT81	1.12113
RP11-845M18.6	2.47079
KRT83	0.0264608
KRT89P	0.0560379
KRT85	0.0366087
KRT84	0
RP3-416H24.4	0
KRT82	0
RP11-1020M18.10	0
KRT90P	0
KRT75	0
KRT6B	0.16194
KRT6C	0.0598944
KRT6A	1.03525
KRT5	2.51274
KRT71	0.0185879
KRT74	0
KRT72	0.0465989
KRT73-AS1	0
KRT73	0
KRT128P	0
KRT2	1.25991
KRT1	3.90254
KRT77	0.0954209
RP11-641A6.3	0
KRT126P	0
KRT125P	0
RP11-641A6.5	0.0214494
RP11-641A6.8	0
BTBD10P1	0
KRT127P	0
ARL2BPP2	0
KRT76	0
RP11-153F5.2	0
KRT3	0
KRT4	1.42631
KRT79	0.0329157
RP11-153F5.3	0
KRT78	0.0981699
RPL7P41	0
RP11-983P16.2	0.366191
MIR6757	0
SOAT2	2.20778
VTI1BP3	0
RNU6-333P	0
HIGD1AP1	0.139617
EIF4A1P4	0.126213
RP11-1136G11.8	0.325917
ITGB7	1.46956
RP11-624J6.2	0
ESPL1	0.345505
RP11-680A11.5	4.0866
SP7	0.0382594
AMHR2	0.0646073
PCBP2-OT1	1.41426
RP11-793H13.11	3.62157
RP11-793H13.3	0.421128
RP11-793H13.12	0.0484034
RP11-972K6.1	0
CISTR	0
RP11-686F15.2	0
RN7SKP289	0
HOXC13-AS	0
HOXC13	0
HOXC12	0
HOTAIR	0.0192401
AC012531.1	0
AC012531.2	0
HOXC11	0.0172014
HOXC-AS3	0
HOXC10	0.0909988
HOXC6	0.655887
MIR196A2	0
HOXC9	0.161886
HOXC-AS2	0
HOXC-AS1	0.0911858
HOXC8	0.26904
AC012531.25	0.0988302
HOXC5	0.560224
MIR615	0
HOXC4	1.60266
FLJ12825	0.286317
RP11-834C11.7	0.29406
RP11-834C11.6	0
LINC01598	0.177635
Y_RNA	0
RP11-834C11.15	0.401888
RP11-834C11.11	0.238344
