Name	Brain - Substantia nigra
CLEC4E	0.592226
RP11-561P12.5	0
Y_RNA	0
SCARNA11	0
AICDA	0
RP11-438L7.1	0
HADHAP2	0.0273546
MFAP5	0.311243
RP11-20D14.3	0
RP11-20D14.4	0
RPSAP51	0
RP11-20D14.6	0.358487
A2ML1-AS2	0
A2ML1	0.96503
A2ML1-AS1	0
RP11-259O18.5	0.291492
PHC1	4.52185
KLRG1	1.15794
RP11-259O18.4	0
HNRNPA1P34	0
VDAC2P2	0
LINC00612	0.104585
A2M-AS1	2.0625
KRT17P8	0
BTG1P1	0.0834991
PZP	0.181499
TPT1P12	0
A2MP1	0.359285
MIR1244-3	0
PTMAP4	0
LINC00987	4.10519
RP11-22B23.1	0.774428
SNORA75	0
RP11-22B23.2	0
RP13-735L24.1	0.222628
RP11-599J14.2	2.42594
CTD-2318O12.1	0
DDX12P	0.272928
SNORA75	0
RP11-726G1.1	0.185565
RP11-525E9.1	0
KLRB1	0.357501
RP11-705C15.2	1.05481
RNU6-700P	0
GOT2P3	0
RP11-705C15.4	0
RP11-705C15.3	0.537811
CLEC2D	1.35361
RP11-75L1.1	0
CLECL1	0.171589
CD69	1.22941
RP11-75L1.6	0
KLRF1	0.569026
RP11-290C10.1	0
KLRF2	0
CLEC2A	0.0387262
AC091814.2	0.736262
AC091814.3	0
CLEC12A	0.0818131
CLEC1B	0
CLEC12B	0.188384
RP11-133L14.5	0
CLEC9A	1.92923
RP11-133L14.2	0
CLEC1A	1.68777
RN7SKP161	0
HNRNPABP1	0
CLEC7A	4.21401
TMEM52B	0.484414
KLRD1	0.123321
RP11-277P12.10	0
RP11-277P12.9	0
RP11-277P12.20	0.407664
KLRK1	2.10003
KLRC4	1.18161
KLRC3	3.6126
KLRC2	2.12802
KLRC1	0.138516
EIF2S3L	0.0760047
SLC25A39P2	0
RP11-291B21.2	0.0677152
KLRA1P	1.70473
MAGOHB	2.69435
STYK1	0.3759
RP13-81N3.2	0
HSPE1P12	0
TAS2R7	0
TAS2R8	0
TAS2R9	0
PRH1	2.0149
TAS2R10	0.112815
RP11-144O23.8	0.0713864
PRR4	4.38525
TAS2R12	0
TAS2R13	0
PRH2	0.0775268
TAS2R14	1.95777
TAS2R15P	0.820775
TAS2R50	0
TAS2R20	0.783931
TAS2R19	0.330128
TAS2R31	0.190977
TAS2R63P	0.0455251
TAS2R46	0
TAS2R64P	0.0382935
TAS2R43	0
RP11-673D15.7	0
TAS2R30	0
TAS2R18	0
RP11-785H5.2	0
TAS2R42	0
RP11-144O23.22	0
RP11-711K1.8	0
PRB3	0
PRB4	0
PRB1	0
PRB2	0.0172538
RP11-711K1.7	0.0184164
HIGD1AP8	0
RP11-434C1.4	0.148042
RP11-434C1.5	0
DDX55P1	0
RP11-434C1.6	0
RP11-434C1.2	0
RNU7-60P	0
LINC01252	0.809829
ETV6	2.59985
BCL2L14	0.0276162
RP11-267J23.4	0.718796
MIR1244-4	0.238146
LRP6	4.6261
RP11-267J23.1	0.0938763
RNU6-545P	0
RP11-757G14.3	0
RNU6-318P	0
MANSC1	3.44986
RPL23AP66	0.115097
BORCS5	4.66613
RP11-253I19.4	0
RP11-253I19.3	0.484385
RP11-158N24.1	0
RPL21P136	0
RP11-180M15.6	0.872227
GPR19	3.25904
RP11-180M15.3	0
RP11-180M15.7	0.873425
RP11-180M15.4	0
MIR613	0
STX8P1	0
DDX47	0
RP11-59H1.1	0
RP11-392P7.1	0.116472
RPL13AP20	0.334537
GPRC5A	0.460033
RP11-392P7.6	0.758734
GPRC5D	0.163357
RP11-392P7.7	0
SNORD88	0
HTR7P1	0.946013
RP11-377D9.3	0.165686
RP11-377D9.1	0
GSG1	0.265364
LINC01559	0
GRIN2B	0.399433
RNA5SP353	0
RNU6-590P	0
RP11-4N23.1	0
RN7SKP162	0
RP11-72J9.1	0
RP11-298E10.1	0
RP11-134N1.2	0
MRPS18CP4	0
RNU6-491P	0
GNAI2P1	0
RPL30P11	0
PLBD1	1.85361
RP11-502N13.2	0
RN7SKP134	0
GUCY2C	0.0445504
PLBD1-AS1	0.249311
RP11-174G6.1	0.0652152
RP11-174G6.5	0.593044
HIST4H4	0.323955
C12orf60	0.980094
SMCO3	0.0974192
ART4	0.0192533
RP11-233G1.4	0
ERP27	0.198588
PDE6H	0.42248
LINC01489	0
RERG	2.99877
RERG-IT1	0
RERG-AS1	0
METTL8P1	0
PTPRO	1.83122
RP11-6K23.1	0
RNU6-251P	0
RP11-6B19.1	0
RP11-6B19.3	0
RP11-6B19.2	0
EGLN3P1	0
SLC15A5	0.334857
SUPT16HP1	0.0301602
RP11-424M22.1	0
RP11-424M22.3	0
RP11-239A17.1	0
RP11-69C13.1	0
RP11-1018J11.1	0.0913161
EEF1A1P16	0.0463325
RNU6-837P	0
RPL7P40	0
PSMC1P8	0
TIMM17BP1	0
RP11-871F6.3	0
RP11-606D9.1	0
MIR3974	0
Y_RNA	0
PIK3C2G	0.0319587
NDFIP1P1	0
RP11-459D22.1	0
ZKSCAN7P1	0
PLCZ1	0
PSMC1P9	0
RP11-361I14.2	0
CAPZA3	0
RPL7P6	0.0491359
MEF2BNBP1	0
PLEKHA5	3.24126
RP11-282K24.3	0.0248661
RN7SL459P	0
RN7SL67P	0
AEBP2	4.7672
PDCD5P1	0.062952
RP11-841C19.4	0
RNU6-254P	0
EEF1A1P4	0.149577
RP11-841C19.1	0
RNU1-146P	0
RP11-405A12.2	0
RP11-405A12.1	0.0149776
RP11-664H17.1	0
CTC-465D4.1	0
RP11-284H19.1	0
PDE3A	1.11657
UBE2L2	0
RP11-424C20.2	0.0551329
SLCO1C1	3.57897
SLCO1B3	0
RP11-80N2.2	0
SLCO1B7	0
SLCO1B1	0
IAPP	0.0342325
PYROXD1	3.88992
ELOCP31	0
GYS2	0.119381
RP11-59N23.3	0
RP11-59N23.1	0
ABCC9	1.40359
RP11-729I10.2	0.052039
RP11-729I10.3	0.0816672
RP11-547L9.1	0
ST8SIA1	2.63421
RP11-49G2.3	0.279472
RP11-49G2.4	0
RP11-73M14.1	0
RP11-359J14.2	0.292505
LRRC34P1	0
RP11-268P4.2	0
RP11-268P4.5	3.13251
RP11-268P4.4	0.0223749
RP11-268P4.6	0
RP11-114G22.1	0
RPS27P22	0
RP11-449P1.1	0
RP11-153K16.1	0
RP11-686N4.1	0
RP11-153K16.2	0
SOX5	1.7863
RP11-437F6.1	0
MIR920	0
RP11-444D3.1	0.101219
RP11-778H2.1	0
LINC00477	0
KNOP1P1	0
RP11-615I16.1	0
RP11-625L16.1	0
RN7SL38P	0
RP11-625L16.3	0
RP11-662I13.3	0.398854
RP11-662I13.2	0
RP11-662I13.1	0
C12orf77	0
LRMP	1.4227
CENPUP2	0
RP11-713N11.4	0
RP11-713N11.6	0.756143
CASC1	0.731034
RP11-295I5.3	1.03301
RP11-295I5.4	0.290606
RP11-707G18.1	0.829431
RNU4-67P	0
RP11-318G8.1	0
RP11-318G8.4	0
RP11-318G8.2	0
TUBB4BP1	0
LMNTD1	0.059501
RP11-685B13.2	0
RN7SKP262	0
RP11-443N24.2	0.0399351
TDGP1	0
RP11-443N24.3	0
MIR4302	0
RP11-443N24.4	0
RP11-283G6.3	0.636063
RP11-283G6.4	0.134814
RP11-283G6.5	0
RP11-283G6.6	0
RP11-612B6.1	0
RP11-513G19.1	0.204862
RP11-612B6.2	0
ITPR2	3.58839
RNA5SP354	0
RP11-666F17.1	0.0342085
RP11-666F17.2	0
C12orf71	0.0921266
RP11-582E3.5	0
RP11-582E3.2	0
RP11-582E3.4	0.0531358
ARNTL2	0.93844
ARNTL2-AS1	0
SMCO2	0.167144
RARSP1	0
RP11-709A23.1	0.0616183
RP11-709A23.2	0.0283049
RP11-1060J15.3	0
RP11-1060J15.4	0.07068
REP15	0.474336
RP11-1060J15.9	0.662866
RP11-1060J15.5	0
RP11-1060J15.7	0
Y_RNA	0
MANSC4	0.0778497
RP11-860B13.1	0
RN7SKP15	0
uc_338	0
RP11-993B23.1	0
PTHLH	0.415881
RP11-993B23.3	0
RP11-967K21.1	0.944908
RP11-967K21.2	0
RP11-425D17.1	0.466238
RP11-425D17.2	0.0959217
RNU4-54P	0
RNA5SP355	0
RP11-874G11.1	0
RP11-977P2.1	0
RP11-31A23.1	0
RP11-946L16.1	0.169974
FAR2	2.16399
RP11-946L16.2	0.949399
RP11-996F15.4	1.4857
RP11-996F15.2	0.560066
RP11-996F15.5	1.21163
RP11-996F15.6	2.07528
OVCH1-AS1	0.0468999
OVCH1	0.0500726
TMTC1	4.6218
RP11-310I24.1	0
RPL21P99	0
RP11-776A13.4	0
RP11-776A13.1	0
RP11-776A13.3	0
RNA5SP356	0
RP11-155I9.1	0
RP11-776A13.2	0
RP11-77I22.2	0.134396
LINC00941	0.214951
RP11-77I22.4	0
TSPAN11	2.5017
RP11-551L14.4	0.0917008
RP11-551L14.8	0
DDX11-AS1	0.216009
DDX11	2.65067
SNORA75	0
RP11-551L14.7	0
OVOS2	0.11726
RP11-627K11.5	0
RP11-627K11.1	0.379618
MREGP1	0
RP11-627K11.6	0
FAM60A	0.841058
RP11-627K11.3	0
FLJ13224	0
RP11-771K4.1	0
U6	0
DENND5B	3.6443
RNU6-618P	0
RP11-771K4.3	0.535111
RP11-820K3.3	0
RP11-820K3.4	0
Y_RNA	0
RP11-820K3.2	0
DENND5B-AS1	0.081325
RNU5F-4P	0
RPL31P50	0
AK4P3	0.0408817
ETFBKMT	1.34947
STMN1P1	0.181424
RP11-467L13.7	1.57775
RP11-467L13.4	0
RP11-467L13.5	0.162082
H3F3C	0.174228
RNU6-1069P	0
SNORA25	0
RP11-428G5.4	0
RP11-428G5.5	0.0878584
RP11-428G5.6	0
RP11-428G5.1	0
RPL12P32	0
RP11-428G5.7	0
KIAA1551	3.56147
RP11-50I19.2	0.529163
RP11-50I19.1	0
RP11-843B15.1	0
RP11-843B15.3	0
RP11-843B15.2	0
BICD1	2.4527
RP11-843B15.4	0.357627
RP11-956A19.1	0
RP11-817I4.1	0.635673
RP11-817I4.2	0.583887
Y_RNA	0
FGD4	3.92572
RNU6-494P	0
RP11-278C7.2	0
Y_RNA	0
RP11-278C7.4	3.1647
RP11-278C7.1	2.53434
YARS2	3.7393
RP11-278C7.3	0.816096
RP11-278C7.5	2.09614
PKP2	0.262492
RP11-8P13.5	0
RP11-8P13.1	0
RP11-267D19.2	0
RP11-267D19.1	0
SYT10	0.00802891
RP11-438D14.2	0
RP11-438D14.3	0
RP11-56H16.1	0
RNU6-400P	0
RP13-359K18.1	0
RNU6-472P	0
Y_RNA	0
RP11-847H18.2	0
ALG10	0.440206
RP11-847H18.3	0.0370443
RP11-313F23.3	0
FAM166AP2	0
TUBB8P4	0
RP11-313F23.4	0.0643396
RNA5SP357	0
DUX4L27	0.111144
AK6P1	0
ZNF970P	0
AK6P2	0
CLUHP8	0
pRNA	0
RNA5SP358	0
RNA5SP359	0
TUBB8P5	0
FAM166AP9	0
NF1P12	0
Y_RNA	0
ALG10B	0.887611
RP11-804F13.2	0
RP11-804F13.1	0
CPNE8	2.90164
RP11-396F22.1	1.41202
RP11-554L12.3	0
RP11-554L12.2	0
RP11-554L12.1	0.239272
RP11-421H10.2	0
RP11-242C24.2	0
RP11-242C24.3	0
ABCD2	1.94312
C12orf40	0.0134431
SNORA22	0
RPL30P13	0
RP11-476D10.1	0
AC079630.2	0
AC079630.4	0.469625
LRRK2	3.32959
AC084290.2	0
MUC19	0.00359536
RP11-115F18.1	0
RNU6-713P	0
RP11-367O10.1	0
PDZRN4	2.18874
RP11-413B19.2	0
RNA5SP360	0
MTND2P17	0
MTND1P24	0
RP11-630C16.1	0
RP11-630C16.2	0
RP11-2A1.1	0
RP11-440G2.2	0
GXYLT1	2.94436
YAF2	3.76042
RP11-76E16.2	0
MIR7851	0
SNORA74	0
RP11-351C21.2	0.586611
RNU6-249P	0
RP11-328C8.2	0.0305607
Y_RNA	0
PRICKLE1	0.842878
RP11-328C8.4	0
RP11-328C8.5	0
RP11-609L23.1	0
RP11-609L23.3	0
RP11-609L23.2	0
RP11-25I15.2	0
RP11-25I15.1	0
RP11-25I15.3	0
RP11-510P12.1	0
RP11-547C5.1	0
RP11-547C5.2	0
MRPS36P5	0
RP11-118A3.1	0
ADAMTS20	0.0159437
RP11-73B8.1	0
RP11-73B8.2	0
RP11-73B8.3	0
EEF1A1P17	0.0185278
PUS7L	1.87526
RP11-210N13.1	0.0644702
IRAK4	4.6471
TMEM117	2.93383
ZNF75BP	0
RP11-46I1.1	0
RP11-46I1.2	0
RP11-499A10.3	0.0587243
NELL2	3.99009
Y_RNA	0
DBX2	3.45046
RP11-478B9.1	0.148715
RACGAP1P	0
RP11-478B9.2	0
RNA5SP361	0
PLEKHA8P1	0.76864
RP11-139E19.2	0
RP11-139E19.3	0
RP11-438E8.2	0
RP11-352M15.1	0.102728
U6	0
RP11-352M15.2	3.28513
ARID2	2.3686
RP11-19E18.2	0
RN7SL246P	0
KNOP1P2	0
RP11-101K23.1	0
RP11-474P2.5	0
RP11-474P2.2	0
RP11-96H19.1	0.742742
RP11-474P2.4	0.0876269
RP11-474P2.6	0.0866382
RP11-474P2.7	0.0132713
RP11-446N19.1	0.543366
OR7A19P	0
MARK3P1	0
SLC38A4	0.0147007
RP11-618L22.1	0.171966
AMIGO2	2.62023
PCED1B	2.44809
RP11-23J18.1	0.218984
MIR4698	0
RP11-493L12.3	0
RP11-493L12.4	0.20674
RP11-493L12.7	0.101539
RP11-493L12.6	0
SNORA64	0
RP11-493L12.5	0
MIR4494	0
LINC02156	0.251996
ADI1P3	0
RP1-90J4.3	0
RP3-432I18.1	0
RP1-197B17.5	0.919148
RP1-197B17.3	2.10464
ENDOU	1.60177
RP1-197B17.7	0.504151
RP1-197B17.4	0.449141
CTD-2024F21.1	0.101711
RP5-1057I20.5	0.799
RP5-1057I20.6	0.163435
RP5-1057I20.2	0
VDR	0.059636
RP11-89H19.1	0
RP11-89H19.2	0
RP1-228P16.9	0
COL2A1	0.0798422
RP1-228P16.3	0
RP1-228P16.4	0
RP1-228P16.5	0
RP1-228P16.8	0.217887
SENP1	2.24296
RP1-228P16.1	0.854555
RNU6-1203P	0
RP1-228P16.7	0
MIR6505	0
RP11-474C8.8	0.300349
RP11-474C8.3	0
PHBP18	0
RP11-474C8.5	0
RP11-474C8.7	0.0406647
RP11-370I10.12	0.209629
OR10AD1	0.10064
RP11-370I10.2	0
RP11-370I10.10	0.211877
H1FNT	0.214416
RP11-370I10.4	0
ZNF641	4.59775
RP11-370I10.6	0.755509
OR5BK1P	0.240483
RP11-370I10.11	1.41257
OR5BT1P	0.0657071
OR5BJ1P	0
OR8S21P	0
OR8T1P	1.28719
ANP32D	0.0284913
C12orf54	0.732978
RP11-722P11.4	0
OR8S1	0.0923091
OR5BS1P	0
LALBA	0
OR11M1P	0
SNORA2C	0
MIR1291	0
SNORA2A	0.221975
SNORA2B	0
CCNT1	3.95881
LINC00935	0
RP11-579D7.2	0
MIR4701	0
RP11-579D7.4	0.503189
RP11-579D7.8	0
Y_RNA	0
RNU6-600P	0
RP11-302B13.1	1.70467
CCDC65	1.2647
FKBP11	2.72969
WNT10B	2.55071
RNU6-940P	0
WNT1	0.0507226
DDN	3.75165
RP11-386G11.5	0.0789201
KMT2D	4.36447
RHEBL1	1.21071
RP11-386G11.11	0.364535
DHH	0.208124
RP11-386G11.8	0.046409
RP11-386G11.10	0.353957
Y_RNA	0
Metazoa_SRP	0
TUBA1C	3.4896
RP11-977B10.2	0.456471
RP11-161H23.5	0
RP11-161H23.9	0.0245043
PRPH	0.480074
TROAP	0.0592267
C1QL4	0.38455
DNAJC22	1.01694
SPATS2	3.61144
RP11-161H23.10	0
RP11-161H23.8	0.231666
KCNH3	2.05169
PRPF40B	4.35782
RP11-133N21.10	0.0483145
FAM186B	0.0625845
RNU6-834P	0
POLR2KP1	0
RP11-133N21.7	0.152859
HIGD1AP9	0
RP11-133N21.12	0
LSM6P2	0
BCDIN3D-AS1	0.983454
BCDIN3D	1.66493
RP11-70F11.7	0
RP11-70F11.2	0
RP11-70F11.11	0
RP11-70F11.8	0.0411412
AQP2	0
RP11-469H8.6	0.186016
AQP5	3.64715
AQP6	2.70526
RACGAP1	4.70515
RP4-605O3.4	3.35172
RP3-405J10.3	0.0520758
RP3-405J10.2	0
RP3-405J10.4	0
MIR1293	0
RNU6-1093P	0
RP3-405J10.5	0.0225098
FAM186A	0.0939013
RP11-112N23.1	0
RNU6-769P	0
RNU6-238P	0
Y_RNA	0
RP11-60E8.2	0.135485
ATF1	3.46568
RP11-60E8.4	0
RN7SL519P	0
TMPRSS12	0
RP11-60E8.3	0
RP11-407N8.6	0.280125
Y_RNA	0
RP11-407N8.4	0
HIGD1C	0.105492
RP11-407N8.5	0
RNU6-87P	0
RNU6-1273P	0
RP11-416A17.1	0
PHBP19	0.0918812
Y_RNA	0
RNU6-199P	0
SMAGP	0.905426
BIN2	3.95791
CELA1	0.0455389
GALNT6	4.36946
RP11-607P23.1	0.113888
SCN8A	1.65404
HNRNPA3P10	0.0698582
RP11-923I11.4	0
FIGNL2	0.144587
RP11-923I11.5	0.0364068
ANKRD33	0.0329942
RP11-1100L3.4	0
RNU6-574P	0
RP11-1100L3.8	1.83369
OR7E47P	0.0419162
RP11-1100L3.7	0
OR7E47P	0
RP1-288H2.2	0
LINC00592	0
KRT80	0.047956
C12orf80	0
METTL7AP1	0
KRT7	0.172549
KRT7-AS	0
KRT86	0.566157
KRT87P	0.0242841
RP11-845M18.7	0
KRT81	0.472019
RP11-845M18.6	0.537153
KRT83	0.57536
KRT89P	0
KRT85	0
KRT84	0
RP3-416H24.4	0
KRT82	0
RP11-1020M18.10	0
KRT90P	0
KRT75	0
KRT6B	0.052527
KRT6C	0.00921251
KRT6A	0.241686
KRT5	0.678142
KRT71	0.0371838
KRT74	0.0222444
KRT72	0.0186838
KRT73-AS1	0
KRT73	0
KRT128P	0
KRT2	0.335994
KRT1	1.05575
KRT77	0.0238875
RP11-641A6.3	0
KRT126P	0
KRT125P	0
RP11-641A6.5	0
RP11-641A6.8	0
BTBD10P1	0
KRT127P	0
ARL2BPP2	0
KRT76	0
RP11-153F5.2	0
KRT3	0.0141255
KRT4	0.264712
KRT79	0.00866912
RP11-153F5.3	0
KRT78	0.0206102
RPL7P41	0
KRT8	0.446189
KRT18	2.32559
RP11-983P16.2	0.168222
MIR6757	0
SOAT2	0.0305632
VTI1BP3	0
RNU6-333P	0
HIGD1AP1	0.141501
EIF4A1P4	0.0303903
RP11-1136G11.8	0.0707594
ITGB7	0.552946
RARG	3.32163
RP11-624J6.2	0
ESPL1	0.0699502
RP11-680A11.5	2.01123
SP7	0.123947
AMHR2	0
PCBP2-OT1	0.155655
RP11-793H13.11	2.00122
NPFF	4.60325
RP11-793H13.3	0
RP11-793H13.12	0
RP11-972K6.1	0
CISTR	0.317808
RP11-686F15.2	0
RN7SKP289	0
HOXC13-AS	0
HOXC13	0
HOXC12	0
HOTAIR	0
AC012531.1	0
AC012531.2	0
HOXC11	0
HOXC-AS3	0
HOXC10	0.0175985
HOXC6	0.0113357
MIR196A2	0
HOXC9	0
HOXC-AS2	0
HOXC-AS1	0
HOXC8	0
AC012531.25	0
HOXC5	0
MIR615	0
HOXC4	0.166479
FLJ12825	0.0902475
RP11-834C11.7	0.142724
RP11-834C11.6	0
LINC01598	0.039648
Y_RNA	0
RP11-834C11.4	1.62532
SMUG1	4.72248
RP11-834C11.15	0.0202102
RP11-834C11.11	0.0330654
RP11-834C11.10	0.0954326
RP11-834C11.8	0
RN7SL390P	0
RP11-968A15.2	0.87712
RP11-968A15.8	0
NFE2	0.312367
RNU6-950P	0
MIR148B	0
RN7SL744P	0
RP11-753H16.3	0.0687306
RP11-753H16.5	0.0450532
GPR84	0.412872
ITGA5	4.32404
LINC01154	0
GTSF1	0.212551
NCKAP1L	2.36395
GLYCAM1	0
LACRT	0
DCD	0.11157
RP11-850F7.7	0
VDAC1P5	0
MUCL1	0.068719
TESPA1	0.133716
RP11-616L12.1	0
NEUROD4	0.00423521
OR9K1P	0
RP11-616L12.4	0
OR9K2	0
OR9R1P	0
OR10U1P	0
OR10A7	0
OR6C74	0
OR6C69P	0
OR6C72P	0
OR6C6	0
OR6C5P	0
OR6C1	0
OR6C3	0
OR6C7P	0
OR6C75	0
OR6C71P	0
OR6C66P	0
OR6C73P	0
OR6C65	0
PHC1P1	0.346342
OR6C76	0
RP11-110A12.2	0
OR6C2	0
OR6C70	0
OR6C68	0
OR6C64P	0
OR6C4	0
OR2AP1	0
OR6U2P	0
OR10P1	0
RP11-644F5.16	0
OR10AE3P	0
RP11-644F5.15	0
RP11-644F5.17	0
METTL7B	1.3584
RDH5	3.91832
Metazoa_SRP	0.590448
RP11-644F5.12	0.130259
RP11-762I7.4	0.577546
MMP19	0.108823
OLA1P3	0
GSTP1P1	0
DGKA	2.96534
RP11-973D8.5	0.858502
PMEL	0.0747342
CDK2	2.43794
RP11-603J24.7	0.295252
IKZF4	3.29381
RP11-603J24.21	0.276878
RP11-603J24.4	0.076976
ZC3H10	1.22604
RP11-603J24.6	0
RP11-603J24.5	0.259544
RP11-603J24.14	0.258972
SLC39A5	0.0978716
RP11-977G19.14	0.398618
RP11-977G19.12	1.24047
IL23A	0.466583
RNU7-40P	0
APOF	0.0442795
RP11-348M3.6	0
RP11-348M3.2	0
RP11-121C6.5	0
RP11-121C6.4	0
TIMELESS	2.75022
MIP	0.108646
SPRYD4	1.63106
GLS2	0.564539
HSPD1P4	0.359603
RNU6-343P	0
SNORD59A	0
RN7SL809P	0.153423
PRIM1	1.76217
RP11-74M13.4	0.0215643
RP11-74M13.6	0
RP11-74M13.3	0
SNORA48	0
SDR9C7	0.0543355
RP11-474N8.9	0
RDH16	0.541661
RP11-74M13.5	0
GPR182	0.0362047
ZBTB39	1.46031
TAC3	0.584252
MYO1A	0.753451
NEMP1	2.3739
LRP1-AS	0.0881684
MIR1228	0
NXPH4	0.863422
RP11-123K3.9	0
STAC3	1.62692
RNU6-879P	0
RP11-756H6.1	0
INHBC	0.0557936
INHBE	0.196841
GLI1	0.939796
ARHGAP9	2.62556
MIR6758	0
MIR616	0
AC025165.8	0.468947
SLC26A10	1.73252
RPL13AP23	0
AGAP2-AS1	1.32571
CYP27B1	0.101656
METTL1	3.33669
METTL21B	1.78811
AVIL	1.10644
RNU6-1083P	0
RP11-571M6.18	0.640806
MIR26A2	0
RP11-620J15.1	0
RP11-620J15.2	0.0293344
RP11-620J15.4	0.0648984
ATP23	2.84735
RP11-58A17.3	0
RN7SKP65	0
RP11-58A17.2	0
RP11-58A17.4	0
RP11-489P6.1	0
RP11-489P6.2	0
RPL21P103	0
RP11-340M11.1	0
RP11-362K2.2	0
RP11-767I20.1	0
LRIG3	1.06563
RP11-150C16.1	0.0700896
RPS6P22	0
RP11-557F20.2	0
RP11-272B17.1	0
RNU6-279P	0
RNU6-871P	0
RP11-272B17.2	0
RNU4-20P	0
SLC16A7	0.743193
RP11-813P10.1	0
RP11-813P10.2	0
RP11-316A16.1	0
RP11-335M9.1	0
Y_RNA	0
SNORA19	0
RP11-154D9.1	0
RP11-471N19.1	0
DUX4L52	0
FAM19A2	1.11526
RPL21P104	0
KRT8P19	0
RPS3P6	0.0637591
RP11-769N19.2	0
KLF17P1	0
USP15	2.16168
RNU6-595P	0
Metazoa_SRP	0
RP11-863H1.1	0
RNU6-399P	0
LINC01465	0.145479
MIRLET7I	0
RP11-631N16.4	3.2774
RP11-631N16.2	0.703141
RPL32P26	0
GAPDHP44	0.0386339
RNU1-83P	0
Y_RNA	0
RPL14P1	3.16843
RP11-848D3.4	0
LDHAL6CP	0
RSL24D1P5	0
AVPR1A	0.142072
RP11-715H19.2	0
HNRNPA1P69	0
RP11-1022B3.1	0
DPY19L2	1.96322
RP11-415I12.3	0
RP11-972L6.2	0
RP11-415I12.2	0
RP11-415I12.1	0
TMEM5	2.54226
TMEM5-AS1	0.256299
PABPC1P4	3.07484
SRGAP1	1.24277
RPL36AP41	0
RP11-274J7.2	0
RP11-274J7.3	0
RP11-1029F8.1	0
RP11-196H14.2	0
RP11-196H14.4	0
C12orf66	1.90499
RNU6-1009P	0
RPS11P6	2.18264
RNU5A-7P	0
C12orf56	0.111835
RP11-114F3.2	0.0752341
snoU13	0
RP11-114F3.5	0.0754665
RP11-114F3.4	0
RP11-439H13.2	0
SNORD83	0
RP11-338E21.1	0
RP11-338E21.2	0
RP11-338E21.3	0
RP11-629N8.4	0
RP11-629N8.3	0.0654296
TBC1D30	1.5198
RPL7P39	0
RP11-766N7.3	0.596902
RP11-766N7.4	0
RNU6ATAC42P	0
RP11-168J19.2	0
WIF1	0.956643
RNU6-166P	0
APOOP3	0
RP11-305O6.4	0.0372849
RP11-305O6.3	0
KRT18P60	0
RP11-230G5.2	0
RP11-221N13.2	0
RP11-221N13.3	0
RP11-221N13.4	0
PCNPP3	0
RPSAP52	0
HMGA2	0.00635704
RP11-677M24.1	0
RP11-366L20.2	0.0451581
RP11-366L20.3	0
MIR6074	0
RP11-366L20.4	0
RPL21P18	0
RNA5SP362	0
LLPH	3.55037
LLPH-AS1	0.666409
IRAK3	1.89738
RBMS1P1	0.0972694
RP11-335I12.2	0
PDCL3P7	0
RN7SKP166	0
HELB	0.429476
GRIP1	0.498413
OSBPL9P5	0
OSBPL9P4	0
RP11-123O10.4	0
RP11-123O10.3	0
RP11-123O10.1	0
RAB11AP2	0
GGTA2P	0.228918
MRPL40P1	0.064425
NTAN1P3	0
RP11-473M14.3	0
RP11-542B15.1	0.0349504
RP11-335O4.1	0
DYRK2	1.77414
RP11-335O4.3	0
RP11-43N5.1	0.0268649
RP11-43N5.2	0
LINC01479	0
GS1-410F4.5	0
IFNG-AS1	0
RPL39P28	0
HNRNPA1P70	0
RP11-444B24.2	0
IFNG	0.0483864
IL26	0
IL22	0
MDM1	3.99261
RP11-81H14.2	0.0866043
RP11-71J4.2	0
RP11-81H14.1	0
RP11-81H14.3	0
RP11-81H14.4	0
RPSAP12	0.357585
Metazoa_SRP	0
RAP1B	2.78046
RPL10P12	0
SNORA70G	0
ATP5HP4	0.236723
RP11-637A17.2	0.193619
RPL7P42	0
NUP107	3.10862
KRT8P39	0.0289276
SLC35E3	1.58799
RP11-611O2.2	0.0410853
RP11-611O2.1	0
RNU7-4P	0
RP11-611O2.6	0
PRELID2P1	0
RP11-324P9.1	0
C1GALT1P1	0.146263
RP11-1143G9.5	0
LYZ	3.08582
RN7SL804P	0
RPS26P45	0.141732
RP11-956E11.1	0.215466
LRRC10	0
BEST3	1.09579
RP11-588G21.1	0.0214626
RP11-588G21.2	0.0528466
MYRFL	0.0840476
LINC01481	3.27283
RP11-611E13.3	0
RP11-320P7.2	0.676829
LINC01481	0.19187
CNOT2	4.11154
RP11-398J13.1	0
RNU4-65P	0
RP11-588H23.3	0.611319
PTPRB	4.71606
RP11-785D18.3	0.390109
PTPRR	0.309761
FAHD2P1	0
Y_RNA	0
CTD-2021H9.1	0
CTD-2021H9.2	0
CTD-2021H9.3	0
LGR5	3.656
RP11-578B16.1	0.237664
RP11-186F10.2	0.195839
SNORA17	0
THAP2	2.35028
TMEM19	4.29862
RP11-498M15.1	0
RP11-2H8.3	0
RP11-2H8.4	0.0257549
TPH2	0.0194872
RP11-89M22.3	0
TRHDE	0.221924
TRHDE-AS1	0.802143
RP11-98E6.1	0
CHCHD3P2	0
RP11-12K6.2	0
RP11-314D7.1	0
RP11-314D7.2	0
RP11-314D7.3	0
RP11-166B14.1	0
RNU6-1012P	0
RP11-295G12.1	0
U8	0
RP11-711C17.1	0
RP11-711C17.2	0
RP11-81H3.2	1.34855
RP11-274M17.1	0
RP11-274M17.3	0
