Name	Esophagus - Muscularis
LINC00529	0
RPL19P13	0
CTC-493P15.2	0
AF131216.7	0.213559
AF131216.6	0.247958
SLC35G5	0.22089
TDH	0.160686
AF131216.5	0.0534399
RN7SL293P	0
FAM167A-AS1	0
RNU6-1084P	0
FAM167A	0.0897271
BLK	0.0350324
RP11-148O21.6	0
RP11-148O21.3	0
RP11-148O21.4	0
RP11-148O21.2	0
LINC00208	0
GATA4	0.0701911
C8orf49	0
SUB1P1	0.452056
RP11-297N6.4	0.384154
RP11-589N15.2	2.76036
RP11-589N15.1	0
OR7E158P	0
OR7E161P	0
DEFB136	0
DEFB135	0
DEFB134	0
RP11-481A20.4	0
RP11-481A20.10	0.208156
RP11-481A20.8	0
OR7E160P	0
RP11-1236K1.11	0
RP11-1236K1.1	0
RNA5SP253	0
DEFB108P3	0
ZNF705D	0
FAM66D	0.900896
RP11-1236K1.8	0
USP17L7	0
USP17L2	0
DEFB109P3	1.18369
FAM90A2P	0.0595138
ALG1L11P	0.165965
FAM86B1	1.25973
AC145124.2	1.69924
ENPP7P12	0.340235
ABC12-47043100G14.2	0
DEFB130	0
RNA5SP254	0
DEFB108P4	0
ZNF705CP	0
FAM66A	0.425826
RP11-351I21.7	0
RP11-351I21.6	0.0435131
DEFB109P1	0.118977
RP11-351I21.11	0.1494
FAM90A25P	0.151975
ALG1L12P	0.339966
FAM86B2	0.231075
ENPP7P6	0
RP11-419I17.2	0.337988
RP11-419I17.1	0.811196
RPS3AP34	0.913497
RP11-303G3.6	1.14585
RPS3AP35	0.0526413
RP11-303G3.9	0
RP11-303G3.10	0
OR7E8P	0
OR7E15P	0
OR7E10P	0
MIR5692A2	0
MIR3926-1	0
RP11-252C15.1	0
LINC00681	0
KIAA1456	4.06558
RP11-369K16.1	0.319655
RNU6-842P	0
Y_RNA	0
RP11-10C8.2	0
MTND4P7	0
RNA5SP255	0
C8orf48	1.39309
RP11-145O15.2	0
RP11-436P7.1	0
RP11-436P7.2	0
RP11-480O10.1	0
RP11-480O10.2	0
RP11-510I21.1	0
SGCZ	0
RP11-3G21.1	0
EIF4EP5	0
RNU7-153P	0
Y_RNA	0
RNU6-397P	0
RP11-776K3.1	0
MIR383	0
CTD-2023J5.1	0
RP11-782K4.1	0
RP11-235P11.1	0
PPM1AP1	0
RP11-77B22.1	0
RP11-77B22.2	0
MSR1	2.16491
RP11-447G11.1	0
MRPL49P2	0
RP11-13N12.2	0
RP11-13N12.1	0
RN7SL474P	0
FGF20	0.0468716
RP11-468H14.2	0.288103
RP11-468H14.1	0
MTMR7	1.46925
ADAM24P	0
RP11-349F21.3	0
RP11-349F21.5	0
RP11-349F21.2	0
RP11-349F21.1	0
MIR548V	0
RP11-326L2.1	0
RNA5SP256	0
RP11-156K13.1	0.421855
RP11-806O11.1	1.18689
FGL1	0.117027
RP11-156K13.2	0
RP11-156K13.3	0
CTD-2547L16.1	0.344638
CTD-2547L16.3	0.0510206
NAT1	0.787687
MTND4LP26	0
NATP	0
RP11-685B14.1	0.242341
RP11-685B14.3	0
NAT2	0.116526
PSD3	2.28779
RP11-161I2.1	0
RPL35P6	0
RP11-108A14.2	0
RP11-108A14.1	0
SNORA62	0
RP11-420B22.1	0
RP11-420B22.2	0
RP11-1080G15.1	0.0285137
RP11-1080G15.2	0
RP11-618M23.1	0
RP11-618M23.2	0
RP11-618M23.4	0
RP11-618M23.3	0
SH2D4A	2.98457
RP11-618M23.5	0.45014
RP11-1105O14.1	0
AC100802.3	0
RPL30P9	0
SLC18A1	0
RNU6-892P	0
LZTS1	2.52397
LZTS1-AS1	0
RP11-563N12.2	0
RP11-404E12.1	0
RP11-108E14.1	0
TMEM97P2	0
RP11-369E15.1	0
RP11-369E15.3	0
RP11-369E15.4	0
RP11-369E15.2	0
LINC02153	0
RP11-421P23.2	0
RP11-279N21.1	0
RP11-24P4.1	0
GFRA2	2.94397
OR6R2P	0
NPM2	0.529407
FGF17	0.527335
HR	4.42948
LGI3	2.24239
SFTPC	0.350846
CTD-2530N21.5	0.0256265
MIR320A	0
CTD-2530N21.4	2.93856
PIWIL2	0.815063
CTD-2036J7.1	0
RNU6-336P	0
RP11-382J24.2	0.420041
RP11-582J16.4	1.43237
RP11-582J16.3	0.321451
RP11-582J16.5	4.68212
CTD-3247F14.2	0.0502892
EGR3	2.54587
PEBP4	4.41702
RP11-459E5.1	0
RP11-87E22.2	0.0120302
RP11-87E22.1	0
RN7SL303P	0
RP11-875O11.1	4.41206
RP11-875O11.2	0
RP11-875O11.3	0
TNFRSF10C	0.601733
RP11-1149O23.2	0.876083
TNFRSF10A	3.45698
RPL23AP55	0.0916267
RP11-1149O23.3	0.456425
RP11-177H13.2	0.291217
CTC-756D1.2	0
CTC-756D1.1	0
CTC-756D1.3	0
RNU4-71P	0
FAM60DP	0
NKX3-1	3.04901
NKX2-6	0
RP11-175E9.1	0
RP11-213G6.2	0
RP11-175E9.2	0
SNORA67	0
RNU1-148P	0
RP11-203E8.1	0
ADAM28	0.528588
RP11-624C23.1	0
ADAMDEC1	0.0592658
ADAM7	0
RP11-561E1.1	0
GS1-72M22.1	0
NEFM	1.35742
NEFL	2.45086
MIR6841	0
CTD-2168K21.1	0
RP11-429O2.1	0
MIR6876	0
RP11-395I14.2	4.19444
CDCA2	0.0819895
RP11-219J21.1	0
RP11-219J21.2	0
RP11-299D14.2	0
RNA5SP258	0
RP11-98P2.1	0
SDAD1P1	2.37872
RP11-14I17.2	0
RP11-14I17.1	0.0707739
RP11-14I17.3	0.0945791
PNMA2	4.14238
RP11-1G11.2	0
ADRA1A	0.311444
RP11-384C12.1	0
COX6B1P4	0
RP11-613H2.3	0
RP11-613H2.1	0
MIR548H4	0
RP11-613H2.2	0.046386
RP11-521M14.2	0
RP11-521M14.1	0
STMN4	0.866251
MIR6842	0
CHRNA2	0.00814697
GULOP	0.0553392
RNU6-1086P	0
RP11-16P20.2	0
RP11-16P20.4	1.24634
RP11-16P20.3	1.28043
ESCO2	0.0375826
RNU6-1276P	0
PBK	0.109188
RP11-1149M3.2	0
MIR4287	0
RP11-597M17.3	0.131431
RP11-597M17.2	0
RP11-597M17.1	0.393311
NUGGC	0.0405596
RP11-380I10.2	0
RP11-380I10.3	0
RP11-380I10.4	0
RPL5P22	0.106116
PNOC	0.140717
RP11-181B11.1	0
RNU6-178P	0
FBXO16	0.341378
RP11-181B11.2	0
FZD3	3.3819
MIR4288	0
RNA5SP259	0
EXTL3-AS1	1.47988
RP11-662B19.2	0.155353
RP11-662B19.1	0
Metazoa_SRP	0
HMBOX1-IT1	0
RNA5SP260	0
CTD-2647L4.1	0
HMGB1P23	0
DUSP4	0.457076
RP4-676L2.1	0
RP11-486M23.1	0
RP11-486M23.2	0
RP11-486M23.3	0
RPL17P33	0
LINC00589	0
LINC02099	0
RP11-94H18.1	0
RP11-94H18.2	0
RP11-489E7.1	0
LINC02209	0
MIR3148	0
MAP2K1P1	0
RNU6-1218P	0
RP11-489E7.4	0.130966
RPS15AP24	0.514837
MBOAT4	0.167851
RP11-51J9.5	4.00307
RP11-51J9.4	0.205261
RP11-51J9.6	0.953833
HSPA8P11	0.145178
CTD-2345M20.2	0
CTD-3107M8.1	0
CTD-3107M8.2	0.187968
TUBBP1	0.556175
CTD-2373N4.5	0
SMIM18	0.0829338
RNU5A-3P	0
UBXN8	3.44704
RP11-465K4.4	0
TEX15	0.0271509
RP5-1009N12.1	0
RP11-293D9.2	0
PURG	0.315277
SUMO2P16	0
RP11-363L24.3	0
KCTD9P6	0
RP11-566H8.3	0
RP11-566H8.2	0
RP11-566H8.1	0
RNA5SP261	0
NRG1	0.112311
NRG1-IT1	0
RNA5SP262	0
RNA5SP263	0
NRG1-IT3	0
RNU6-663P	0
RP11-11N9.4	0.666892
MTND1P6	0
MTND2P32	0
RANP9	0
RP11-451O18.1	0
RNU6-528P	0
RP11-722E23.2	4.50835
FUT10	2.38453
RP11-359B20.1	0
RP11-359B20.5	0
SNORA70	0
RPL10P18	0
RN7SL621P	0
DUSP26	3.34372
RP11-317N12.1	0
BUD31P1	0
RN7SL457P	0
VENTXP5	0
RP1-273G13.1	0
RP1-273G13.2	0.122153
RP1-273G13.3	0
RP11-431M3.1	0
RP1-84O15.2	0
RP11-431M3.2	0
RPL10AP3	0
LINC01288	0
RP11-734J24.1	0.500594
UNC5D	0.246215
RP11-595O22.1	0
LSM12P1	1.22756
RP11-473J6.1	0
RP11-89M20.2	0
RP11-89M20.1	0
MTCYBP19	0
MTND6P19	0
MTND5P41	0
RP11-139F9.1	0
RNU6-533P	0
RP11-593P24.4	0
RP11-962G15.1	0
RPL23P10	0
RNA5SP264	0
KCNU1	0
RP11-962G15.2	0
TPT1P8	0
AC090453.1	0
RP11-419C23.1	0.0650328
SMARCE1P4	0
RP11-527N22.1	0.584199
RP11-527N22.2	0
LINC01605	0.109049
RP11-150O12.2	0
RP11-150O12.6	0.281923
RP11-150O12.5	0
RP11-150O12.3	0.144543
RP11-150O12.4	0
RP11-346L1.2	0
RNU6-607P	0
RP11-863K10.2	0
RP11-863K10.7	0.431484
RP11-863K10.4	2.31301
RAB11FIP1	4.38852
RN7SL709P	0
GOT1L1	0.139821
RPL12P48	0
KB-1836B5.1	0.650189
KB-1836B5.4	0.447655
RNU6-988P	0
RP11-90P5.5	0
STAR	0.354847
RP11-90P5.2	0
RNU6-323P	0
RP11-90P5.1	0
RP11-513D5.5	0.388184
RP11-513D5.2	0.142421
RP11-350N15.5	0.55193
LETM2	1.48905
RP11-350N15.3	2.39425
RP11-350N15.6	3.08873
RPS20P22	1.9947
C8orf86	0.0475162
RP11-675F6.3	0
RP11-675F6.4	0
RNF5P1	2.44454
RP11-495O10.1	0
Y_RNA	0.758869
RP11-723D22.2	0
RP11-723D22.3	2.83119
HTRA4	0.151388
SNORD38	0
ADAM32	0.65644
RPL3P10	0.0181439
RP11-1113C11.2	0
ADAM5	0
ADAM3A	0
RP11-122L4.2	0
ADAM18	0
ADAM2	0
KB-1582A10.1	0
KB-1582A10.2	0
IDO1	0.442485
RP11-44K6.3	0
RP11-44K6.2	0
RP11-44K6.4	0
IDO2	0.0168408
RP11-44K6.5	0
RP11-359E19.1	0
RP11-359E19.2	0.155783
RP11-470M17.2	0.240283
CTA-392C11.1	0
CTA-392C11.2	0
RP11-301G7.1	0
ZMAT4	0.197698
RP11-465K16.1	0
RNU6-356P	0
MIR548AO	0
RPS29P2	0
CTD-3080F16.3	0
RNU6-895P	0
SNORD65	0
RP11-15G16.1	0
KRT18P37	0
GINS4	0.284958
RP11-360L9.4	0.125174
RP11-360L9.7	0
NKX6-3	0
ANK1	0.381806
MIR486-1	0
RP11-930P14.1	0.0498427
Y_RNA	0
RP11-930P14.2	0.29454
RN7SL149P	0
SNORD112	0
RP11-589C21.1	0
RP11-589C21.2	0
RP11-589C21.6	0.233529
RP11-589C21.5	0
RP11-231D20.2	0.0269019
RPL5P23	0.396814
DKK4	1.53476
RP11-1007J8.1	0.234747
RP11-503E24.2	1.90395
CHRNB3	0
RP11-412B14.1	0
RP11-412B14.2	0
CHRNA6	0
RN7SL806P	0
MIR4469	0
Y_RNA	0
RNU1-124P	0
POMK	1.05614
RP11-598P20.3	1.6899
VN1R46P	0
RP11-726G23.2	0
RP11-726G23.11	0
RP11-359P18.2	0
RP11-726G23.3	0
AFG3L2P1	0
RP11-726G23.10	0
RP11-726G23.8	0
POTEA	0
RNU6-104P	0
RP11-726G23.12	0
RP11-726G23.6	0
U3	0
RP11-359P18.1	0
RP11-359P18.7	0
RP11-359P18.8	0
SNX18P27	0
RP11-359P18.5	0
CYP4F44P	0
RP11-359P18.6	0
RP11-643N23.2	0
RP11-643N23.1	0
pRNA	0
HSPA8P13	0
ASNSP1	0
RP11-790L1.3	0
ASNSP4	0
RP11-101E19.8	0
TRIM60P15	0
LINC00293	0
MTND2P38	0
MTND1P7	0
RNU6-656P	0
MTCYBP20	0
MTND6P20	0
RP11-101E19.7	0
RP11-350F16.1	0
RP11-350F16.2	0
MAPK6PS4	0
RN7SKP32	0
RP11-1134I14.2	0
RNU6-819P	0
RPL10AP2	0.570441
NDUFA5P12	0
RP11-1134I14.4	0.992576
RP11-1134I14.8	1.76163
ATP6V1G1P2	0.159689
RP11-1134I14.6	0
IGLV8OR8-1	0
RP11-697N18.3	0.496966
RP11-697N18.4	0.254495
RP11-697N18.1	0
RP11-697N18.2	0
RNU6-665P	0
Y_RNA	0
RNU6-519P	0
RP11-769N21.2	0
CTD-2210A23.1	0
RNU6-295P	0
5S_rRNA	0
RPL29P19	0.794241
RP11-513O13.1	0.0825924
RP11-567J20.3	0
RP11-567J20.2	0.159773
AC026904.1	0.0467621
RP11-567J20.1	0
RP11-770E5.3	0
RP11-770E5.2	0
RP11-770E5.1	0
EFCAB1	0.183698
RP11-22C8.1	0
C8orf22	0.0672025
RP11-10H3.1	0
RN7SKP294	0
RFPL4AP7	0
RP11-738G5.1	0
RP11-738G5.2	0
PSAT1P1	0
RP11-109P6.2	0
RP11-401N18.1	0
SNTG1	0.0460547
RP11-759A9.1	0
RP11-759A9.2	0
CYCSP22	0
RP11-139G7.1	0
SNORA7	0
RP11-401H2.1	0
PXDNL	0.519506
BRIX1P1	0
BTF3P1	0
RP11-11C20.3	0.437525
RP11-110G21.2	0
RP11-110G21.1	2.09758
RP11-546K22.3	0.457326
RP11-546K22.1	0.109072
RP11-546K22.2	0
ST18	0.0172421
RP11-26M5.3	0
RP11-26M5.2	0
RP11-1023P17.2	0
RPL34P17	0
ALKAL1	1.60224
CTD-3214K23.1	0.520364
NPBWR1	0
RP11-182E14.1	0
RP11-162D9.1	0
RP11-162D9.3	0
OPRK1	0
RP11-1081M5.2	0.105925
RP11-1081M5.3	0.309019
RP11-1081M5.1	0.336611
RP11-400K9.1	0
RP11-400K9.2	0
RP11-463C14.1	0
RGS20	0.0443102
RP11-1070A24.2	0
RPS27AP13	0
RNU6-1331P	0
RP11-30L15.4	0.573632
RP11-30L15.6	0.123883
TDGF1P5	0
Metazoa_SRP	0
RNU6ATAC32P	0
RP11-626A5.2	0
RP11-767C6.1	0
RNU105C	0
RP11-793H4.1	0
RN7SL250P	0
RP11-53M11.5	0
TRMT112P7	0
SEC11B	0
RP1	0.00463934
RP11-550I15.1	0
XKR4	1.33467
RP11-386G21.1	0
RP11-386G21.2	0
SBF1P1	0.0119282
RP11-628E19.2	0
TMEM68	2.60672
LYN	4.13912
RP11-318K15.2	0
SNORA1	0
RN7SL798P	0
RN7SL323P	0
RP11-446E9.1	0.487357
SNORD54	0
CTA-397H3.3	0
NPM1P21	0
MOS	0
SNORA3	0
PLAG1	1.23584
RP11-140I16.3	3.47817
RP11-140I16.2	0
SDR16C5	0.180168
SDR16C6P	0
RP11-17A4.2	0.0494462
SEPT10P1	0.197178
LINC00968	0.745182
RP11-17A4.3	0
RPL37P6	0.190447
RP11-17A4.4	0
RP11-33E15.1	0
RNU6-13P	0
RNA5SP266	0
LINC01606	0
RP11-513O17.1	0
RP11-513O17.3	0
LINC00588	0
RNU6-596P	0
RP11-756K15.2	0
RPL30P10	0
RP11-246K15.1	0
RP11-388G22.1	0
CTD-2339F6.1	0.047729
RP11-44D19.1	0
LINC01602	0
RP11-1112C15.2	0.0397605
RP11-648L3.2	0
RPL26P26	0
RP11-716D16.1	0
RP11-114M5.1	0.225456
CYP7A1	0.0959701
RP11-114M5.3	0
AC068522.4	0.270146
RNU4-50P	0
RP11-328K2.1	0
RP11-25K19.1	4.66248
SNORA51	0
RNA5SP267	0
RP11-379I19.2	0
RP11-379I19.1	0
RP11-379I19.3	0
RP11-960H2.2	0
RP11-960H2.1	0
RP11-88H1.1	0
RP11-27P7.1	0
SLC2A13P1	0
CA8	2.08539
LINC01301	0.187097
PDCL3P1	0
RP11-91I20.4	0
RP11-91I20.3	0
RP11-91I20.2	0
RP11-91I20.1	0
CHD7	4.1174
RP11-33I11.2	0
RP11-33I11.3	0
AC022182.1	0
AC022182.2	0.0448709
AC022182.3	0.173588
CLVS1	0.0398853
NPM1P6	0.184924
RP11-787D18.2	0
RP11-787D18.1	0
KRT8P3	0.686046
RN7SKP97	0.330098
MIR4470	0
RP11-280G9.1	0
RP11-705O24.1	0
RP11-705O24.3	0
LINC02155	0
C1GALT1P3	0
NARSP2	0
CTD-2571E19.3	0
NKAIN3	0.0731661
RP11-577N1.1	0
RP11-577N1.2	0
XRCC6P4	0
SRPK2P	0
UG0898H09	1.14568
RP11-659E9.2	0
GGH	2.48191
RP11-659E9.4	0
TTPA	0.182398
RP11-16E18.1	0
YTHDF3-AS1	1.76311
RP11-16E18.3	0.788831
RN7SL135P	0
CTD-3046C4.1	0
IFITM8P	0
RP11-45K10.2	0
RP11-573J24.1	0
RN7SKP135	0
RP11-32K4.1	0
RP11-579E24.2	0.211515
LINC01289	0.0429971
COX6CP8	0
MIR124-2HG	0
MIR124-2	0
RP11-21C4.4	0
RP11-21C4.5	0
RP11-21C4.1	0.166391
BHLHE22	1.95252
CYP7B1	1.52064
RP11-1D12.1	0
RP11-1D12.2	0
RP11-89A16.1	0
RPL31P41	0
LINC00251	0
RP11-678D18.1	0
LINC01299	0
CTD-3025N20.3	4.30826
Y_RNA	0.471683
RP11-707M3.3	1.15528
CTD-2532N20.1	0.121511
DNAJC5B	0
AC084082.3	0
TRIM55	0.0208319
CRH	0
LINC00967	0
RRS1-AS1	0.0204966
C8orf46	3.80512
RP11-346I3.2	0
RNU6-1324P	0
MYBL1	1.0574
Y_RNA	0
C8orf44	4.27874
SGK3	3.96371
PTTG3P	0
MCMDC2	0.439668
TCF24	0
PPP1R42	0.0666258
RP11-409C19.2	0.0519462
RNA5SP268	0
RP11-453N18.1	0.0427485
RP11-7F18.2	1.00102
RP11-7F18.1	0
CPA6	0.62479
RP11-343B22.2	0
RP11-396J6.1	0
NDUFS5P6	0
PREX2	4.30191
RP11-403D15.2	0
RP11-403D15.1	0
Y_RNA	0
RPL31P40	0
C8orf34-AS1	0
C8orf34	0.0372634
RPS15AP25	0
RNA5SP269	0
RP11-865I6.2	0
LINC01592	0
RNU7-102P	0
GS1-44D20.1	0.389742
RP11-21C17.1	0
LINC01603	0
RP11-744J10.2	0
SLCO5A1	0.392749
RN7SKP29	0
RP11-102F4.2	0
RP11-159H10.4	0
RP11-159H10.3	0.190688
Metazoa_SRP	0
RP11-159H10.1	0
RN7SL675P	0
RNA5SP270	0
RP11-449M6.3	0
SDCBPP2	0
SUMO2P20	0
PRDM14	0
RNU1-101P	0
RP11-152C15.1	0
BTF3P12	0
RNY3P14	0
RP11-333A23.1	0
RP11-333A23.3	0
RP11-333A23.4	0.122969
RP11-333A23.2	0
LACTB2-AS1	0.0663867
RN7SL19P	0
XKR9	0.167858
Y_RNA	0
RP11-326E22.1	0
EYA1	0.142776
RP11-1102P16.1	0
TRAPPC2P2	0
RP11-1144P22.1	0
RP11-281N10.1	0
U8	0
MSC-AS1	1.92087
RPS20P20	0
TRPA1	0.153304
RP11-142A23.1	0.18373
RP11-656G20.1	0.0250878
RNA5SP271	0
RP11-351E7.2	0
RP11-351E7.1	0
KCNB2	0.821396
HAUS1P3	0
RP11-313C15.2	0
RP11-313C15.1	0
RP11-1145L24.1	0
RP11-531A24.3	0.670107
RNU6-285P	0
RP11-531A24.7	0.603855
RP11-531A24.5	1.69775
RP11-956J14.1	0.57897
RP11-956J14.2	0
C8orf89	0.134863
FAM213AP2	0
RDH10-AS1	0.885771
RP11-434I12.3	0
RP11-434I12.4	0
STAU2-AS1	0.11579
RP11-181D18.4	0
RP11-116B19.2	0
VENTXP6	0
RP11-463D19.1	0
RP11-99A14.1	0
RN7SL760P	0
GYG1P1	0
RP11-367E12.4	1.07737
RNU6-1300P	0
RP11-6I2.3	0.320726
RPS3AP32	0
RNU6-1197P	0
RP11-6I2.4	0
RP1-16A9.1	0.0419053
JPH1	0.302261
GDAP1	4.03471
CTD-2320G14.2	0
Y_RNA	0
MIR5681A	0
MIR2052HG	0.0125663
RP11-730G20.2	3.6409
RP11-730G20.1	0
MIR2052	0
RP11-758M4.4	0
RP11-758M4.3	0
PI15	0.554202
RP11-3N13.2	0
CRISPLD1	2.14644
RP11-300E4.2	0
RP11-697M17.2	0
CASC9	0
HIGD1AP6	0
PKMP4	0
HNF4G	0.00749724
RNU2-54P	0
RP11-706J10.2	0
LINC01111	0
ZFHX4-AS1	0.332477
RP11-115I9.1	0
MRPL9P1	0
ZFHX4	3.76337
uc_338	0
RP11-48D4.2	0
MIR3149	0
HIGD1AP18	0.130354
RP11-38H17.1	0
RP11-91P17.1	0
RNU6-1220P	0
PKIA-AS1	0.00930023
PKIA	2.57998
RP11-594N15.3	0.224215
IL7	0.868956
RP11-578O24.2	2.28495
THAP12P7	0.0381318
RP11-79H23.3	0.0314932
RP11-1114I9.1	0
RP11-758H6.1	0
RPL3P9	0.122528
LINC01607	0.119608
RP11-26J3.1	0.0190673
RNU7-85P	0
RP11-26J3.3	0.469498
RP11-92K15.3	0.143565
RP11-92K15.1	0
RN7SL41P	0
MIR5708	0
RP11-941H19.1	0.116397
RP11-941H19.3	0
RP11-941H19.2	0
SNORA20	0
RP11-775E10.1	0
RNU6-1213P	0
RP11-48B3.3	0.303427
RP11-48B3.4	3.00174
RPSAP47	0.155775
RNU7-174P	0
RP11-48B3.2	0
RNU2-71P	0
SLC25A51P3	0
RN7SL107P	0
CKS1BP7	0
RNU11-6P	0
RN7SL308P	0
HMGB1P41	0.19766
PAG1	3.22875
RP11-172E10.1	0
RP11-1149M10.1	0
RP11-1149M10.2	0
RP11-363E6.1	0
UBE2HP1	0
RP11-363E6.4	0.126002
RP11-363E6.3	0.407968
RP11-157I4.4	0
PMP2	2.32073
FABP9	0
RP11-257P3.3	0
FTH1P11	1.96023
FABP12	0
IMPA1P1	0
NIPA2P4	0
RPS26P34	0
SLC10A5P1	0
SLC10A5	0.595705
RP13-923O23.7	0.68072
CHMP4C	0.986606
RP13-923O23.6	0.140693
HNRNPA1P36	0.225009
RP11-354A14.1	0.100802
RP11-99H20.1	0
HNRNPA1P4	0.318832
RP11-653B10.1	0
RP11-731N10.1	0
CTD-2272D18.1	0
CTD-2272D18.2	0
RP11-296C13.1	0
RP11-813B8.1	0
RP11-813B8.2	0
LINC01419	0
RP11-120I21.2	0
TPM3P3	0
RP11-120I21.3	0
RALYL	0.0384613
RNU6-1040P	0
RP11-509P12.1	0
RP11-98H4.1	0
RP11-98H4.4	0
ACTBP6	0
IGJP1	0
RP11-146E23.2	0
RP11-219B4.7	0.0637406
E2F5	3.9253
RP11-219B4.3	0
CA13	0.816067
RP11-219B4.5	0
RP11-219B4.6	0
CA1	0.0637695
CA3	1.3134
CA3-AS1	0.171312
CA2	1.81409
RP11-317J10.4	0
RP11-59O2.1	0
REXO1L8P	0
REXO1L3P	0
REXO1L1P	0
REXO1L12P	0
REXO1L11P	0
REXO1L10P	0
REXO1L9P	0
REXO1L2P	0
REXO1L7P	0
REXO1L4P	0
REXO1L5P	0
REXO1L6P	0
CTA-392E5.1	0
ATP6V0D2	0
RP11-216N21.1	0
RP11-216N21.2	0
PSKH2	0
CTD-3118D11.3	0
SLC7A13	0
CTD-2284J15.1	0.257955
NTAN1P2	0.631886
SLC2A3P4	0.0966244
CNGB3	0.0228262
MIOXP1	0
GOLGA2P1	0
UBE2Q2P10	0
RP11-386D6.1	0
RP11-386D6.2	0
RP11-386D6.3	0
CNBD1	0
AF121898.3	0
VTA1P2	0
IARS2P1	0
SOX5P1	0
CTB-118P15.3	0
DCAF4L2	0
CTB-118P15.2	0
MMP16	0.915872
RP11-586K2.1	0.0518827
RNA5SP272	0
RP11-69I13.1	0
RP11-642C5.1	0.0570309
RPSAP74	0
KRT8P4	0
RP11-37B2.1	2.53143
COX6B1P6	0
SCb-64M4.1	0
RNU6-925P	0.381112
CALB1	0.133522
LINC00534	0
RNA5SP273	0
AB015752.3	0
LINC01030	0
RP11-68L18.1	0.307739
RP11-68L18.2	0
RP11-662G23.1	3.6086
GS1-251I9.3	0
GS1-251I9.2	0
LRRC69	0.575123
CTD-2114J12.1	0.0331106
MIR4661	0
SLC26A7	0.225621
RP11-122C21.1	0
RN7SKP231	0
PRR13P7	0
MRPS16P1	0
GS1-5L10.1	0.165122
RP11-777J24.1	0
RP11-700E23.3	0
RP11-700E23.2	0
RP11-700E23.1	0
RP11-587H10.1	0
RP11-587H10.2	0
RP11-100L22.1	0.522972
FLJ46284	0.36552
RP11-100L22.4	0
RP11-100L22.3	0
CTD-3239E11.2	0
IRF5P1	0
MIR8084	0
C8orf87	0
LINC00535	0.197676
RP11-388K12.1	0
RP11-388K12.3	0.141542
RP11-388K12.2	0
RNA5SP274	0
ZNF317P1	0
RP11-10N23.2	2.01573
RBM12B-AS1	1.70759
RP11-10N23.5	0
TMEM67	3.54928
RP3-388N13.3	0
MYL12AP1	0
RP3-388N13.5	0.0931507
PSMA2P2	0
RPL34P18	1.19111
CTC-788C1.2	0
KB-1184D12.1	0
CDH17	0.477006
KB-1247B1.1	0
RPS4XP10	0
RAD54B	0.271649
RP11-267M23.1	1.11738
FSBP	0.663917
RP11-267M23.3	0
RP11-267M23.4	0.394408
RP11-267M23.6	0.0881581
RP11-267M23.5	0
RP11-267M23.7	0
RP11-22C11.2	0
ESRP1	0.0572498
Metazoa_SRP	0
RP11-22C11.1	0
KB-1090H4.2	0
Y_RNA	0
CCNE2	1.08877
RP11-347C18.5	1.49438
RP11-347C18.1	0
NDUFAF6	4.25477
RP11-347C18.3	1.53174
RP11-347C18.4	0
RNU6-1209P	0
RP11-320N21.1	0.0229863
RP11-320N21.2	0
C8orf37-AS1	0.0495452
LINC01298	0
C8orf37	2.15934
RP11-328L11.1	0
RP11-90D11.1	0
RNU6-690P	0
RP11-31K23.1	0
RP11-31K23.2	0
RP11-44N17.1	0
RP11-44N17.2	0
KB-1043D8.8	0
GDF6	1.33197
KB-1043D8.6	0.15324
Y_RNA	0
KB-1448A5.1	0.0193011
RNU6-1172P	0
KB-1958F4.2	0
KB-1958F4.1	0.15968
KB-1000E4.2	0
U3	0
KB-1683C8.1	0.049992
Y_RNA	0
KB-1907C4.2	0
KB-1589B1.4	0
SUMO2P18	0
RPS23P1	0.0704569
RNU6-703P	0
ERICH5	0.09731
POP1	2.25313
KB-1458E12.1	0.0780837
KB-1517D11.3	0
KB-1517D11.2	0
KCNS2	0.0856732
KB-1517D11.4	0.0585343
RNU6-748P	0
KB-1205A7.2	0
KB-1205A7.1	0
RPL19P14	0
RP11-44N12.4	0
MRPL57P7	0
RN7SKP85	0
RP11-44N12.5	0.150302
OSR2	4.67571
RP11-44N12.2	0
RP11-410L14.1	0.761938
CTD-2340D6.2	0
CTD-2340D6.1	0
AP004290.1	0.0437681
AP004289.2	0
AP004289.1	0
Y_RNA	0
MIR599	0
MIR875	0
RN7SL350P	0
AC018442.1	0.0177232
RP11-402L5.1	0
RP11-402L5.2	0
RGS22	0.170132
SNORD77	0
MIR1273A	0
FBXO43	0.0927044
SPAG1	2.66156
Y_RNA	0
RP11-316J7.4	0
Y_RNA	0
KB-1991G8.1	0
KB-173C10.2	0
MIR4471	0
KB-173C10.1	0
KB-1615E4.2	0
KB-1615E4.3	0
GAPDHP62	0
SNX31	0.410587
KB-1083B1.1	0
RNU6-1092P	0
RNU6ATAC41P	0
Y_RNA	0
RPS20P23	0
RNU4-83P	0
RPS26P6	0.195209
Metazoa_SRP	0
RP11-521I2.3	0.790461
RN7SL685P	0
FLJ42969	0
KB-1460A1.1	0.11464
KB-1460A1.2	0
RN7SKP249	0
KB-1460A1.3	0
KB-1410C5.5	3.69967
KB-1410C5.1	0
KB-1410C5.2	0
KB-1410C5.3	0
RNU7-67P	0
KB-1410C5.4	0
NACAP1	0.233529
