Name	Adipose - Subcutaneous
RP11-305L7.7	0.192329
RP11-440G5.2	0.516521
ROR2	2.10663
PAICSP2	0
MIR3910-1	0
RP11-118F2.2	0
HSPE1P22	0
RP11-100G15.12	0
MTATP6P29	0
MTCO3P29	0.161243
MTND3P23	0.0939598
MTND4LP7	0
MTND4P15	0.125368
RP11-100G15.7	0.0599972
LINC00475	0.231339
RP11-100G15.10	0
BEND3P2	0
RP11-62C3.10	0
RP11-62C3.6	0
MIR3651	0
SNORA84	0
CENPP	2.05703
RP11-62C3.8	0
MIR4670	0
RP11-19J3.5	0
RP11-476B13.2	0
ANKRD19P	0.491568
RNU6-714P	0
RP11-526D8.11	2.13496
ZNF484	3.49323
RP11-526D8.7	0
SNX18P2	0
ALOX15P2	0
FGD3	4.45251
SUSD3	1.90766
RP11-274J16.5	0
RP11-370F5.4	0
WNK2	0.81764
C9orf129	0.0376595
RNU6-829P	0
Y_RNA	0
RP11-165J3.5	0
RP11-165J3.6	1.13475
MIR548AU	0
MIR4291	0
RP11-53B5.1	0
BARX1	0.0567735
BARX1-AS1	0
CYCSP24	0.358154
RP11-2B6.3	1.33633
MIRLET7A1	0
MIRLET7F1	0
RP11-2B6.2	0.190478
MIRLET7D	0
MIRLET7DHG	0
ZNF169	2.68963
VDAC1P11	0.0418131
NUTM2F	0
RP11-307E17.8	0.276561
RP11-307E17.9	0
RP11-307E17.11	0.657815
YRDCP1	0
RP11-533K9.3	0
RNU6-669P	0
FBP2	0.0926606
MIR2278	0
RP11-49O14.3	0
RP11-49O14.2	0.130569
RP11-54O15.3	0.162042
MIR6081	0
MIR23B	0
MIR27B	0
FANCC	2.46022
RP11-80I15.4	0.204599
RP11-80I15.1	0.611288
RNA5SP288	0
RP11-173G21.1	0
RP11-435O5.7	0.125862
MT1P1	0
PTCH1	4.3656
RP11-435O5.6	0
RP11-435O5.5	0.764339
RP11-435O5.4	0.994245
RP11-332M4.1	0
RP11-180I4.2	0
RP11-180I4.1	0
LINC00476	1.37731
RP11-180I4.4	0.0310065
RNU2-46P	0
ERCC6L2	4.85675
RNA5SP289	0
RP11-72B4.2	0
LINC00092	1.5797
RP11-569G13.2	0.04511
Y_RNA	0
RP11-569G13.3	0
EIF4BP3	1.61853
HSD17B3	2.0853
RP11-240L7.4	0.115717
RNU6-1160P	0
ZNF367	2.15475
RP11-172F4.2	0.180536
RP11-535M15.1	1.83042
RP11-535M15.2	0.521176
ZNF782	2.37844
RP11-330M2.4	0.604995
RP11-330M2.3	0
NUTM2G	0.0874734
YRDCP2	0
CTSV	0.100272
TCEA1P1	0
GAS2L1P2	0
VN1R51P	0
FAM220CP	0.0432938
RP11-520B13.8	0
ANKRD18CP	0.0231349
RNU6-798P	0
RP11-498P14.3	0.703264
ZNF322P1	0
RP11-498P14.4	0
RP11-498P14.5	0.54219
RP11-23J9.6	2.85284
RP11-23J9.7	2.08008
CCDC180	3.56911
MIR1302-8	0
RP11-23J9.3	0
RP11-244N9.6	0
RP11-244N9.4	0.769011
KRT18P13	0
RP11-546O6.4	0
PTCSC2	0
FOXE1	0.0326598
Y_RNA	0
HEMGN	0.0564659
RP11-535C21.3	0.107958
RNU6-918P	0
Metazoa_SRP	0.233318
CORO2A	3.6088
MIR6854	0
RP11-270F18.2	0
GABBR2	0.0262345
SEPT7P7	0.0371995
RP11-92C4.3	0.0945214
RP11-92C4.4	0
RNA5SP290	0.249312
RP11-96L7.2	0.0713601
RN7SL794P	0
RN7SKP225	0
KRT8P11	0.101572
NAMA	0.36136
AL137067.2	0
AL137067.1	0
RP11-547C13.1	0
RP11-554F20.1	0.135346
STX17-AS1	0.999241
RP11-60I3.4	0
UPF3AP3	0.353574
RN7SL75P	0.824372
RPS2P35	0.0479389
RP11-29B11.5	0
NANOGP5	0
TMEFF1	1.7847
MURC	0.326367
RN7SKP87	0
ACTG1P19	0
RP11-62L10.1	0
GAPDHP26	0
PLPPR1	0.0192851
RP11-70K10.2	0
SNORA31	0
BAATP1	0
TRMT112P4	0
RP11-35N6.6	0
BAAT	0.0362309
FYTTD1P1	0
ALDOB	0.394829
RP11-490D19.11	0
TMEM246-AS1	0
TMEM246	4.40884
RP11-490D19.8	0.126101
GRIN3A	0.251632
PPP3R2	0.0207681
MTND3P4	0
ARL2BPP7	0
RNU6-329P	0
RP11-342F21.1	0
LINC00587	0
ZYG11AP1	0
RP11-338N12.1	0
CYLC2	0
RP11-341A22.1	0
LINC01492	0
RP11-436F21.1	0
RNA5SP291	0
SMC2-AS1	0.0523691
TOPORSLP1	0
RP11-217O12.1	0
OR13F1	0
RP11-317C20.9	0
OR13C4	0
OR13C3	0
OR13C8	0
OR13D2P	0
OR13C5	0
OR13C2	0
OR13C9	0
OR13I1P	0
OR13C1P	0
OR13D1	0
OR13D3P	0
RP11-217B7.2	0.928155
RP11-217B7.3	0.150393
RN7SKP191	0
FSD1L	2.08675
RALGAPA1P1	0.383169
RP11-235C23.5	0
RP11-235C23.6	0
TAL2	0.143866
RP11-18B3.3	0.169012
RP11-18B3.2	0.0347509
SLC25A6P5	0
LINC01505	0.0145303
RP11-6F6.1	0
RP11-540H22.2	0
MIR8081	0
RP11-308N19.3	0
RN7SKP77	0
RP11-308N19.5	0
RNA5SP292	0
ZNF462	4.39197
RP11-508N12.2	0.0167176
RP11-508N12.3	0
RP11-196I18.2	0
RP11-196I18.3	0.060937
RP11-196I18.4	0
RP11-417L14.1	0
LINC01509	0
HMGN2P32	0
RNU6-492P	0
RP11-438P9.1	0
RP11-438P9.2	0
RNU6-996P	0
RNU6-1064P	0
RN7SL659P	0.185473
RPL36AP6	0
RP11-380I20.2	0
RNA5SP293	0
RPS15AP27	0
RP11-240E2.2	0.127944
CHCHD4P2	0
RP11-505C13.1	0
RP11-220D10.1	0.12156
RP11-339N8.1	0
RPL36AP35	0
RP11-3J11.1	0
ACTL7B	0.0263607
ACTL7A	0
Y_RNA	0
MIR32	0
FRRS1L	0.0293401
RNU6-984P	0
MTND2P11	0
Y_RNA	0
PTPN3	3.49107
MIR3927	0
YBX1P6	0.0995509
PALM2	2.10847
RP11-406O23.2	0
RP11-151F5.2	0.203273
C9orf152	0.0891315
TXNDC8	0
RNU6-1039P	1.50944
RP11-410K21.2	0
MUSK	0.0870938
RP13-461N9.2	0
RNU6-432P	0
Y_RNA	0
RNY4P18	0
RP11-202G18.1	0.168425
MIR7702	0
OR2K2	0.0791967
RNA5SP294	0
ZNF483	0.747298
RP11-16L21.7	0
LRRC37A5P	0.111005
C9orf84	0.0379451
RP11-430K21.2	0.241568
RNU6-1013P	0
MIR4668	0.453101
RNU6-710P	0
RP11-4O1.2	1.2456
RNU6-855P	0
Y_RNA	0
RP11-165N19.2	0
RN7SL57P	0
RNA5SP295	0
RN7SL430P	0
HSPE1P28	0
RP11-432F4.2	0.155613
C9orf147	0.18064
KIAA1958	0.836767
RP11-576C12.1	0
RP11-276E15.4	0
RP11-408O19.5	0.84985
SLC46A2	0.267279
MUPP	0
ZNF883	0.854913
ZFP37	1.59595
FAM225B	0.237473
FAM225A	0.277915
SLC31A2	4.55385
RNF183	0.127778
WDR31	1.51903
BSPRY	0.552167
C9orf43	0.665784
RP11-168K11.2	0.0840321
RP11-168K11.5	0.0889751
RP11-168K11.3	0.103399
RP11-18B16.2	0.0793294
RP11-18B16.1	0
RP11-534I8.1	0
AMBP	0.0887234
KIF12	0.0713712
MIR455	0
ORM1	1.06884
ORM2	0.614746
RP11-9M16.2	3.1353
WHRN	4.53762
RP11-9M16.3	0
RP11-402G3.6	0
Y_RNA	0
RP11-402G3.5	0.175253
RP11-402G3.3	0
RP11-402G3.4	0
RP11-428F18.2	0
TNFSF15	0.115709
RP11-78H18.2	0
TNFSF8	1.65584
RP11-523L1.2	0
DEC1	0.0326507
RP11-445L6.3	0
U2	0
RP11-284G10.1	0
LINC00474	0
RP11-787B4.2	0
PAPPA	1.50699
PAPPA-AS2	0
RP11-45A16.4	0.100144
ASTN2	0.726838
ASTN2-AS1	0
RP11-67K19.3	0
RPL10P3	0.437705
SNORA70C	0
RN7SKP128	0
RN7SKP125	0
RP11-388N2.1	0
RP11-500B12.1	0
RPL35AP22	0
RNU6-1082P	0
RP11-281A20.2	0.0923857
RP11-281A20.1	0
TPT1P9	3.11702
RP11-349E4.1	0
RP11-127L21.1	0
TUBB4BP6	0
BRINP1	0.138576
RP11-295D22.1	0
LINC01613	0
RP11-360A18.1	0
MIR147A	0
AHCYP2	0.0950934
RP11-27I1.4	1.33285
RP11-27I1.6	0.671128
C5	4.74884
RN7SL181P	0.440456
RP11-477J21.2	0
RP11-477J21.6	0.857411
GSN-AS1	0.846681
RP11-162D16.2	0.273016
RN7SL187P	0
HMGB1P37	0.0854115
RP11-524G24.2	0
RP11-244O19.1	3.09036
TTLL11	3.9378
TTLL11-IT1	0.030502
MIR4478	0
MORN5	0.040982
RP11-498E2.9	0.360481
RP11-542K23.10	0
RP11-542K23.7	0
RP11-542K23.9	0
OR1J1	0
OR1J2	0
OR1J4	0
OR1N1	0
OR1N2	0
OR1L8	0.392774
OR1H1P	0.0803859
RP11-64P14.7	0
OR1Q1	0
OR1B1	0.050974
OR1L1	0
OR1L3	0
TLK1P1	0
OR1L4	0
OR1L6	0
SKA2P1	0
OR5C1	0
OR1K1	0
KRT18P67	0
SNORD90	0
RP11-355O1.11	2.0766
RNY1P15	0
RP11-355O1.7	0.233978
GPR21	0
RP11-123N4.4	0
MIR600HG	1.52531
STRBP	2.3867
CRB2	0.0398523
MIR601	0
MIR7150	0
RP11-230L22.4	0
RP11-417B4.2	0
RP11-417B4.3	0
PIGFP2	0
LHX2	0.0725123
RP11-85O21.2	0
RP11-85O21.4	0
RP11-85O21.5	0
RP11-121A14.2	0.767913
RP11-121A14.3	0
ADGRD2	0
NR5A1	0.0158646
RP11-10J18.3	0
NR6A1	0.643734
RP11-164H5.1	0
RN7SL302P	0
MIR181A2HG	0.249521
MIR181A2	0
MIR181B2	0
RP11-175D17.3	0
WDR38	0.0525093
RNU4-82P	0.307387
SCAI	3.15691
FXNP2	0
RPSAP76	0
RP11-65N13.8	0
RP11-65N13.6	0.146902
RNU6-1020P	0
RP11-184B22.2	0
Metazoa_SRP	0
RN7SL30P	0
RP11-12A16.3	0
HNRNPA1P15	0
RP11-423C15.3	0.0172453
RP11-343J18.2	0
RP11-343J18.1	0
NRON	0
SNORD116	0
RP11-205K6.1	0
RP11-205K6.3	0.0832279
RP11-205K6.2	0
RP11-123K19.1	0.151833
LMX1B	0.818826
RP11-123K19.2	0
RALGPS1	2.71149
RP13-225O21.2	0.672291
RP13-225O21.5	0
RP11-356B19.11	2.48609
ZNF79	4.85353
SNORA65	2.06911
Y_RNA	0
RP11-56D16.8	0
CFAP157	0.559092
TTC16	0.238941
Y_RNA	0.679607
RNA5SP296	0
MIR4672	0
PIP5KL1	0.892647
RP11-203J24.8	0.117514
RP11-379C10.1	0
RP11-379C10.4	0.0582367
PTGES2-AS1	0.120974
LCN2	0.556125
MIR199B	0
MIR3154	0
RP11-339B21.13	1.76859
MIR219A2	0.038861
RP11-339B21.10	1.16085
RP11-339B21.8	0.180507
ODF2-AS1	0.667646
RP11-216B9.6	1.82734
RNU7-171P	0
RP11-216B9.8	0.0615169
RP11-216B9.9	3.18823
VTI1BP4	0
HMGA1P4	0.287152
RN7SL560P	0
RP11-545E17.3	3.77811
Metazoa_SRP	0.878485
KYAT1	3.84414
RP11-167N5.5	1.79274
RP11-247A12.1	0.577471
RP11-247A12.7	0.549672
RP11-247A12.2	0.564173
RP11-344B5.4	0
RP11-344B5.3	0
RP11-344B5.2	3.4454
C9orf106	0.447433
RP11-65J3.15	0.357362
LINC01503	3.28438
RN7SL159P	0
RP11-65J3.6	0.115984
RP11-65J3.3	0.0152659
RP11-65J3.2	0.0508194
RP11-65J3.14	0.0319477
RP11-492E3.2	0.0185453
C9orf50	0.13781
RP11-483H20.4	0
PRRX2-AS1	0
UBE2V1P4	0
MIR6855	0
RP11-409K20.7	0
RP11-409K20.6	0
RP11-138E2.1	0.225383
Y_RNA	0
RP11-88G17.6	0
RN7SL665P	0.118564
MIR6856	0
RP11-57C19.2	0
PRDM12	0.0158842
RP11-57C19.6	0
QRFP	0.36664
FIBCD1	0.0400411
RP11-83J21.3	0
LAMC3	1.05256
SNORA31	0
RNU6-881P	0
RP11-544A12.4	0.0315927
RP11-544A12.8	0.341391
RP11-544A12.5	0
FAM78A	3.3672
SNORD62A	0
SNORD62B	0.789534
RP11-334J6.6	0.891215
RP11-40A7.2	0.0255365
RN7SL328P	0
EIF4A1P3	0
SNORA67	0
RP11-323H21.3	0
NTNG2	0.453426
CFAP77	0.0240741
RNU5D-2P	0
BARHL1	0.0161893
AK8	1.44102
RP11-295G24.5	0.390818
GFI1B	0.0451194
MIR548AW	0
RP11-415H23.4	0
RNU7-21P	0
MIR6877	0
CEL	1.38
CELP	0.0428417
OBP2B	0
LCN1P1	0.274628
ABO	4.43908
Y_RNA	0
LCN1P2	0
Y_RNA	0
SNORD36C	0
STKLD1	0.702607
ADAMTS13	2.35244
SLC2A6	4.65312
TMEM8C	0
ADAMTSL2	2.82585
FAM163B	0.0479244
LL09NC01-254D11.1	0
DBH	0.207369
DBH-AS1	0.876638
SARDH	0.643053
RP11-374P20.4	0.227346
ARF4P1	0.0567428
LL09NC01-251B2.3	0.284411
RNU6ATAC	0
LL09NC01-139C3.1	0.337926
RP11-145E17.2	0
RP11-145E17.3	0
MIR4669	0
RP11-473E2.2	0
RP11-473E2.4	0.0745281
RP11-473E2.3	0
COL5A1-AS1	0.232813
MIR3689C	0
MIR3689A	0
MIR3689D1	0
MIR3689B	0
MIR3689D2	0
MIR3689E	0
MIR3689F	0
RP11-263F14.3	0.24763
FCN2	3.31224
FCN1	3.17482
RP11-447M12.2	0
RP11-447M12.3	0
RP11-399H11.3	0
RP11-399H11.2	0
C9orf62	0
RP11-555H7.2	0
SOCS5P2	0.0302451
PPP1R26-AS1	0.730553
C9orf116	2.52391
RP11-426A6.5	0.649573
LCN1	0
OBP2A	0
PAEP	0
LINC01502	0
RP11-98L5.4	0
RP11-98L5.5	0
GLT6D1	0
LCN9	0
SOHLH1	0
KCNT1	0.378576
RP11-432J22.2	1.10356
RP11-83N9.5	0.35597
RP11-83N9.6	0.240246
LHX3	0
CCDC187	0.00687956
WI2-1959D15.3	0
DKFZP434A062	0.0242101
CARD9	2.37771
C9orf163	0.101583
MIR4673	0
RP11-413M3.4	0.165157
MIR4674	0
NALT1	3.33299
LINC01451	0.157369
MIR126	0
RP11-216L13.21	0.126788
MIR6722	0
LCN8	0.0241245
LCN15	0.0773071
ATP6V1G1P3	0
CCDC183	2.23668
CCDC183-AS1	1.76087
NCLP1	0.0796922
MIR4292	0
C9orf172	4.70879
MAMDC4	3.46853
MIR4479	0
RP11-229P13.2	0.16372
RP11-229P13.25	0.357485
C8G	1.09802
LCN12	0.286175
PRR31	0
LCNL1	0.752986
CLIC3	1.65648
C9orf139	1.54692
FUT7	0.436644
ENTPD2	1.33373
RP11-229P13.15	0.128122
RP11-229P13.22	0
SAPCD2	0.260942
SNORD62	0
GRIN1	0.0391237
LRRC26	0
MIR3621	0
TMEM210	0
CYSRT1	1.22691
RNF224	0.465016
SLC34A3	0.198067
FAM166A	1.47105
STPG3-AS1	1.90542
STPG3	1.18402
RP13-122B23.9	0
RP13-122B23.8	0.666205
ENTPD8	0.0575726
Metazoa_SRP	0
SETP5	0
RP11-188C12.2	0.873853
MIR602	0
RP11-188C12.3	0
CACNA1B	0.0640792
RP11-424E7.5	0
RP11-424E7.3	0
TUBBP5	0.0341616
RP11-424E7.6	0
RP11-885N19.6	0.285615
FAM157B	0.0905953
RNU6-785P	0
SEPT14P9	0
RP11-631M21.1	0
FAM166AP7	0
TUBB8	0.0777254
IL9RP2	0
RP11-631M21.7	0.161166
RNA5SP297	0
RNA5SP298	0.352333
RN7SL754P	0
RP11-490E15.2	0
RP11-809C18.3	0.288248
MIR5699	0
PRR26	1.32459
RP11-164C1.2	0
RP11-363N22.2	0.088996
RP11-363N22.3	0.109704
IDI2	0
LINC00200	0
ADARB2	0.137519
RP11-29A19.2	0
RP11-398B16.2	0
ADARB2-AS1	0
LINC00700	0
RP11-69C17.2	0
MIR6072	0
RNU6-889P	0
RP11-69C17.3	0
RP11-69C17.4	0
RNU6-576P	0
LINC00701	0
RP11-446F3.2	0
RP11-526P5.1	0
RP11-526P5.2	0
RP11-89K18.1	0
RP11-118K6.2	0
RP11-118K6.3	1.55117
PITRM1-AS1	1.55611
RP11-298E9.5	0
RP11-298E9.6	0
RP11-195B3.1	0.155565
RP11-482E14.1	0
RP11-482E14.2	0
RP11-184A2.3	0
RP11-184A2.2	0
RP11-464C19.2	0
RP11-464C19.3	0
MIR6078	0
RP11-433J20.2	0
RP11-433J20.1	0.15457
LINC00703	0
RP11-34C15.2	0
RNU6-163P	0
LINC00704	0.24822
LINC00705	0.0571971
AKR1E2	4.04524
AKR1C6P	0.0738821
U8	1.125
RP11-499O7.7	2.96253
U8	0
U8	0
AKR1C5P	0.197527
AKR1C8P	0.285237
AKR1C4	0.0829752
ARL4AP3	0
RP11-445P17.3	0
RP11-445P17.8	0.18712
AKR1C7P	0.122614
RPL26P28	0
XXyac-YR21CG7.1	0
UCN3	0
TUBAL3	0.213334
CALML5	1.04782
CALML3-AS1	0.0874048
CALML3	0.0987733
RP13-463N16.6	0.0668209
RP11-336A10.5	0
RP11-336A10.4	0
RP11-336A10.7	0
RN7SL445P	0
RP11-336A10.2	0.166494
NRBF2P5	1.10634
RP11-318E3.9	0.502128
RP11-536K7.3	3.29248
IL2RA	0.425561
SNORA14	0
RP11-536K7.5	0.525578
RPL32P23	0
RN7SKP78	0.105191
MIR3155A	0
RP11-414H17.5	0.646844
Y_RNA	0
RP11-563J2.2	0.591976
SDCBPP1	0
RP11-563J2.3	0.793751
PRKCQ	0.705899
PRKCQ-AS1	0.440177
RP11-554I8.1	0.0711447
LINP1	0
LINC00706	0
LINC00707	0
RP11-799O21.2	0
RP11-393K12.2	0
RP11-393K12.4	0
SFMBT2	4.36846
COX6CP17	0
RP5-1031D4.3	0.0440928
RP5-1031D4.2	0
RNU6-535P	0
RP11-385N23.1	0
ITIH2	0.111694
RP11-401E9.3	0
GATA3-AS1	0.0395807
RP11-379F12.4	0
GATA3	4.58056
PRPF38AP1	0
LINC00708	0
RP5-1119O21.2	0
RP11-543F8.2	0
RP11-543F8.3	0
KRT8P37	0
CHCHD3P1	0
RNA5SP299	0
RP11-575N15.1	0
RP11-428L9.1	0
RP11-428L9.2	0
LINC00709	0
HSP90AB7P	0
RP5-1051H14.2	0
RP5-933E2.1	0
ELOCP3	0
Y_RNA	0
CUX2P1	0
RP11-271F18.1	0
RP11-271F18.3	0
RP11-271F18.4	0
RP1-186E20.1	0
SFTA1P	1.64015
LINC00710	0.0214105
RP1-251M9.2	0.10885
RP1-251M9.3	0
RP11-397O4.1	0.0476515
CELF2-AS2	0
RP3-323N1.2	0
CELF2-AS1	2.08447
RP11-544P1.3	0
USP6NL	4.20865
RP11-138I18.1	0
RP11-138I18.2	0
PROSER2	3.97583
PROSER2-AS1	0.146866
RNU6-1095P	0.281368
RNU6-88P	0
MIR548AK	0
RP11-186N15.3	1.65065
RN7SL198P	0
SNORD45	0
RNU6ATAC39P	0
MIR4480	0
MIR4481	0
MIR548Q	0
RNA5SP300	0
RPL5P25	0
SNRPGP5	0
RP11-730A19.9	1.41451
RP11-730A19.5	0.335727
BTBD7P1	0.123726
RPL36AP36	0
MCM10	1.21571
RNU6-6P	0
UCMA	0
C8orf59P1	0
RP11-445K13.2	0
Y_RNA	0
RP11-214D15.2	0
RPL6P24	0
RP11-295P9.12	1.29349
RP11-295P9.6	0
RNA5SP301	0
RP11-353M9.1	0
NUTF2P5	0
RP11-142M10.2	0.0857275
RP11-397C18.2	0
MIR4293	0
Metazoa_SRP	0
MIR1265	0
RP11-7C6.1	0
RNA5SP302	0
RPSAP7	0.214984
CDNF	3.86635
RP11-398C13.6	2.14295
SUV39H2	2.4826
DCLRE1C	3.70952
MEIG1	0.0874008
OR7E110P	0
OR7E26P	0
OR7E115P	0
DCLRE1CP1	0
OLAH	1.07362
ACBD7	0.21852
GAPDHP45	0
C10orf111	0.239321
PPIAP30	0.0396962
RP11-455B2.9	0.147481
RP11-25G10.2	0.100128
SNORA31	0
FTLP19	0
RNU6-1075P	0
RP11-461K13.1	0
RNU2-18P	0
C1QL3	0.764065
RP11-197M22.2	0.816758
uc_338	0
CUBN	1.47417
RP11-406H21.2	0.452236
TRDMT1	1.89605
VIM-AS1	3.80511
ST8SIA6	0.715859
ST8SIA6-AS1	0.0327235
Y_RNA	0
PRPF38AP2	0
AC069542.1	0
STAM-AS1	0.274772
RP11-390B4.3	0.470832
TMEM236	1.33121
MIR511	0
RP11-457D2.3	0.181463
SLC39A12	0.0617901
SLC39A12-AS1	0
CACNB2	2.22506
RP11-109I13.2	0
RP11-383B4.4	0.721732
AIFM1P1	0
RP11-139J15.5	0
RP11-288D15.1	0
MALRD1	0.0796519
UBE2V2P1	0
RP11-49L2.1	0
HMGN1P20	0
RP11-265G8.3	0
U3	0
RNA5SP303	0
RP11-354E11.2	0.31407
MTND1P37	0
MTND2P16	0
RNU6-1212P	0
RP11-575A19.2	0.426315
AMD1P1	0.227609
RP11-51E20.1	0
MIR4675	0
NEBL	1.42467
MTND1P21	0
RP11-56H7.2	0
EIF4BP2	0
NPM1P30	0
C10orf113	0
NEBL-AS1	0.0631159
RP11-565H13.3	0
LUZP4P1	0
RNU6-15P	0
RP11-275N1.1	0
RNMTL1P1	0
RP11-275N1.3	0
Metazoa_SRP	0
Y_RNA	0
CASC10	1.31517
MIR1915	0
SKIDA1	0.474774
RNU6-306P	0
HNRNPRP1	0.0184432
RNU6-1141P	0
RN7SKP219	0
RP11-399C16.3	0.186685
RN7SKP37	0
ADIPOR1P1	0
RP11-108B14.1	0
EBLN1	0
RP11-108B14.5	0
PSME2P6	0
RP11-573G6.4	1.2272
RP11-573G6.6	0.452352
RPL31P45	0
RP11-573G6.9	0
RP11-573G6.10	0
SPAG6	0.0459348
RP11-301N24.3	0
RP11-142L16.2	0
RNU6-413P	0
ARMC3	0
RNA5SP304	0
YWHAZP3	0.606622
SNORA40	0
PTF1A	0
C10orf67	0.00606081
RP11-215C7.3	0
RP11-371A19.2	0
MIR1254-2	0
NUP35P1	0.0608297
AC063961.1	0
MIR603	0
RP11-144I2.1	0.191396
RNA5SP305	0
RP11-129O7.2	0
RN7SKP241	0
RP11-165A20.3	0.740044
ENKUR	0.0401414
THNSL1	1.82173
LINC01516	0
GPR158-AS1	0
GPR158	0.152133
RP11-20I6.1	0
RN7SKP220	0
GPN3P1	0
LINC00836	0
HIRAP1	0
RNA5SP306	0
RNU6-632P	0
RP11-435M3.2	0
MYO3A	0.155018
GAD2	0.0136847
RNA5SP307	0
RP11-128B16.5	0.0230451
LINC00264	0.956579
RP13-16H11.7	0
LINC00202-2	0.0265252
RP13-16H11.9	0
RP13-16H11.8	0
PDSS1	4.08306
HSPA8P3	0
RP13-16H11.5	0
SNORA57	0
RNU6-946P	0
LINC00202-1	0.24949
ANKRD26	3.97674
RNU6-490P	0
RNU2-24P	0
RNU7-12P	0
RP11-85G18.6	0
LRRC37A6P	0.0897209
ARMC4P1	0
RP11-748L13.7	0
RNU6-666P	0
RP11-748L13.2	0
RNU6-452P	0
RP11-748L13.6	0
FAM210CP	0
TRIAP1P1	0
PTCHD3	0.276266
MKX	2.15341
MKX-AS1	0.195531
RN7SKP132	0
ARMC4	0.12558
RPL36AP55	0
RP11-218D6.4	0
MRPS21P5	0
MPP7	3.28777
MIR8086	0
RP11-351M16.4	0
ZNF101P1	0
U3	0
RP11-351M16.3	0
RPSAP10	0
RN7SKP39	0
RNU4ATAC6P	0
TPRKBP1	0
RNU6-1067P	0
BAMBI	3.98457
RP11-478H13.1	0
RNU6-270P	0
LINC00837	0
LINC01517	0
RP11-478H13.4	0
C10orf126	0
RNA5SP308	0
RPL21P93	0.283675
LYZL1	0
MIR604	0
SNORD115	0
MIR938	0
CKS1BP2	0
RNU6-908P	0
RP11-224P11.1	0
RNU6-598P	0
EEF1A1P39	0
RP11-305E6.4	1.50928
DNM1P17	0
GOLGA2P6	0
RN7SL241P	0
MIR7162	0
NIFKP1	0
RP11-449I17.9	0
CCND3P1	0.0913384
HNRNPA1P32	0
RP11-253D19.1	0.0961471
RN7SL63P	0
RP11-253D19.2	0
LYZL2	0
SVILP1	0.396699
RP11-14C22.6	0
RP11-330O11.3	2.97661
DDX10P1	0.271938
RP11-192P3.4	0.155663
RNA5SP309	0
SPTLC1P1	0.326112
RP11-472N13.2	0.439481
GLUDP5	0
RP11-472N13.3	0.640436
Y_RNA	0
HMGB1P7	0
RPL34P19	0
RN7SL825P	0
Y_RNA	0
RPS4XP11	0.449214
RP11-241I20.4	0
RP11-241I20.5	0
RNU7-22P	0
PPIAP31	1.31174
RPS24P13	0
RP11-166N17.1	0.694592
RP11-166N17.3	0.255907
RP11-135A24.4	0
RP11-135A24.2	0
RNU6-1244P	0
CCDC7	1.11752
C1DP1	0.549887
AK3P5	0.245986
RP11-462L8.1	0.257686
MTND4LP11	0
RN7SL847P	0
RP11-479G22.7	0
RPL7AP53	0.0976863
RP11-342D11.3	0
RP11-342D11.2	1.12858
RN7SL398P	0
RP11-90B22.1	0
RP11-476F14.1	0
RP13-259N13.2	0
LINC00838	0
RPL23P11	0
RP11-490O24.2	0
Y_RNA	0
ELOBP4	0
RPL37P18	0
RPS12P16	0
PARD3-AS1	0.945213
SS18L2P1	0
RNU6-847P	0
RNU6-193P	0
PRDX2P2	0
RP11-297A16.4	0
MIR3611	0
RP11-297A16.2	0
RNU7-77P	0
ATP6V1G1P4	0
RP11-324I22.3	2.11032
RP11-324I22.2	0
RNU6-794P	0
RNU6-1167P	0
RP11-324I22.4	2.56327
RP11-425A6.5	0.0471802
GJD4	0
RPL7P37	0
PCAT5	0
RP11-309N24.1	0
RP11-810B23.1	0
MTND5P17	0
MTND4P18	0
RP11-92J19.3	0
SNORA40	0
NAMPTP1	1.63186
Y_RNA	0
RP11-322I2.1	0
MKNK2P1	0
ARL6IP1P2	0
ANKRD30A	0.112213
RNU6-811P	0
RP11-20F24.2	0.361877
ATP8A2P1	0.662005
RN7SL314P	0
Y_RNA	0
LINC00993	0.677478
TMEM161BP1	0
VN1R53P	0
TACC1P1	0
MTND1P18	0
MTRNR2L7	0
RP11-258F22.1	0.699808
RP11-258F22.2	0
ZNF33BP1	0.199683
TLK2P2	0.0856958
RP11-162G10.5	0.827301
ZNF37CP	0.468909
ZNF33CP	0
RP11-393J16.4	0
Y_RNA	0
RNU6-795P	0
RP11-1021O19.2	0
EIF3LP3	0.16104
FXYD6P2	0
ZNF37A	4.44334
RP11-508N22.12	0.595091
RP11-508N22.6	0.236362
RP11-508N22.9	0.0491652
RP11-672F9.1	0
RP11-508N22.11	0
SEPT7P9	0.465106
RP11-291L22.9	2.90208
RNU6-1118P	0
CICP9	0.0198808
RP11-291L22.4	0
ABCD1P2	0
RP11-453N3.7	0
PABPC1P12	0
SLC9B1P3	0
ACTR3BP5	0
CHEK2P5	0
RP11-453N3.1	0
RP11-96F8.1	0
KSR1P1	0
IGKV1OR10-1	0
AL031601.4	0
AL031601.5	0
PABPC1P8	0
RP11-313J2.1	0.409379
CCNYL2	0.0248561
LINC00839	0.744844
FXYD6P1	0
EIF3LP2	0.263062
AL022345.10	0
AL022345.7	0
AL022345.11	0
RNU6-1170P	0
VN1R54P	0
LINC01518	0
CUBNP1	0
AL022344.5	0
RSU1P1	0
DUXAP3	0
AL022344.7	0.709605
RP11-124O11.1	0.100827
