Name	Brain - Spinal cord (cervical c-1)
Metazoa_SRP	0
POLR3A	3.27063
GNAI2P2	0
RP11-157J13.1	0
RP11-90J7.3	0.0400753
LINC00856	0.401757
RP11-90J7.2	0
RP11-90J7.4	0
SNORA71	0
RP11-17G2.1	0
RP11-31E13.2	0.0715446
ZMIZ1-AS1	0.508402
RP11-481G8.2	0
RP11-342M3.5	0.311451
TPRX1P1	0
RP11-342M3.1	0
RP11-342M3.2	0
EIF5AL1	0.351425
RP11-589B3.7	0
RPS12P18	0
SFTPA2	0.293974
MBL3P	0
SFTPA3P	0
SFTPA1	0.028656
RP11-589B3.6	0.0781613
RP11-506M13.3	1.18478
NUTM2B-AS1	1.32501
RP11-182L21.5	0.0170256
RP11-119F19.5	4.20738
BEND3P3	3.12617
NUTM2B	0.164362
RP11-182L21.6	3.36996
NUTM2E	0.0370836
NPAP1P2	0
CTSLP6	0
PGGT1BP2	0
BMS1P21	0.0984883
MBL1P	0.271522
RP11-479O17.12	0.0990902
SFTPD	0.713798
SFTPD-AS1	0.0418662
ZNRF2P3	0
DPY19L2P5	0
RP11-369J21.11	0
C1DP3	0
C1DP2	0
C1DP4	0
TMEM254-AS1	4.07435
RPL22P18	0
PLAC9	3.69939
LINC00857	0.173033
RPS12P2	0
RP11-40F6.1	0
EIF5AP4	0.221349
RP11-36D19.9	0
MAT1A	0.128737
ZNF519P1	0
RP11-36D19.8	0
DYDC1	0
DYDC2	0.123801
RP11-137H2.4	0.259766
SH2D4B	0.0183605
RP11-514F8.2	0
RPS7P9	0
RP11-20E23.1	0
FARSBP1	0
WARS2P1	0
RPA2P2	0
NRG3	3.43586
RP11-202D18.2	0
NRG3-AS1	0
RNU6-441P	0
RNU6-478P	0
MARK2P15	0
RP11-344L13.2	0
RP11-344L13.1	0
RNU6-129P	0
RP11-219F10.1	0
RNU1-65P	0
HMGN2P8	0
RP11-338I21.1	0.243904
C10orf99	0
CDHR1	2.50557
LRIT2	0.101751
LRIT1	0
RGR	0.145216
LINC00858	0
RPL12P29	0
TNPO1P1	0
CACYBPP1	0
RPS3AP5	0.87733
LINC01519	0
RP11-475D12.1	0
RP11-475D12.2	0
LINC01520	0
RP11-113E21.2	0.0918964
RNU6-325P	0
RP11-113E21.3	0.624898
GRID1-AS1	0.338268
uc_338	0
RP11-93H12.4	0.0261023
RN7SKP238	0
RP11-93H12.3	0
RNA5SP322	0
MIR346	0
RNU6-780P	0
RP11-77P6.2	1.63538
RPL7AP8	0
OPN4	0.138318
RP11-359E3.4	0.637947
BMPR1A	3.37879
RPAP2P1	0
RNU1-19P	0
RP11-411A19.5	0.127898
ADIRF-AS1	0.792871
ADIRF	0
BMS1P3	0.767057
RP11-96C23.11	1.33421
RP11-96C23.10	0
FAM25A	0
RP11-96C23.12	0
RNU6-529P	1.90156
RP11-96C23.9	0
RN7SL733P	0
NUTM2A-AS1	3.26246
NUTM2A	0.384719
LINC00863	3.14249
NUTM2D	1.0561
NPAP1P3	0.0224243
CTSLP1	0
LINC00864	0
RP11-399L7.3	0
MIR4678	0
RP11-57C13.4	0
RP11-57C13.6	0
RP11-57C13.3	0
RPS26P38	0
CFL1P1	0.628762
RN7SL78P	0
KLLN	0.456419
RP11-380G5.2	0.176083
RPL11P3	0.138824
SNORD74	0
MED6P1	0
RP11-129G17.2	0
RNLS	2.26533
Y_RNA	0
LIPJ	0.0523101
RPL7P34	0
LIPF	0.0749674
NAPGP1	0
LIPK	0
KRT8P38	0
LIPN	0.0342035
RCBTB2P1	0
LIPM	0.033478
ANKRD22	0.661544
PTCD2P2	0
STAMBPL1	2.63463
ACTA2-AS1	0.207385
FAS	2.39051
FAS-AS1	0
RP11-399O19.9	0.282544
RP11-341B24.3	0
RP11-149I23.3	2.79632
IFIT6P	0
IFIT1B	0.0404508
SLC16A12	0.220323
SLC16A12-AS1	0
PANK1	1.17285
MIR107	0
RP11-80H5.6	0
RP11-80H5.2	0
RP11-80H5.9	0.46442
RP11-80H5.7	0.330956
KIF20B	0.652871
MTND5P42	0
LINC00865	1.18671
LINC01374	1.53462
LINC01375	0
SNRPD2P1	0
RN7SKP143	0
RP11-15K3.1	0
RP11-94M14.2	0
RP11-94M14.3	0
RP11-30G13.1	0
HTR7	0.327187
Y_RNA	0
ANKRD1	0.327971
RNU6-740P	0
RP11-236B18.2	0
RP11-236B18.5	2.63829
LINC00502	0
DDX18P6	0
NUDT9P1	1.53267
HECTD2	2.02364
RP11-108M11.3	0
RPS27P1	0
GAPDHP28	0
FAF2P1	0
TNKS2-AS1	1.15729
SRP9P1	0.715637
RP11-402D21.3	0
RP11-402D21.2	0.169375
CPEB3	3.19745
SNORA25	0
SDHCP2	0
EIF4A1P8	0
CPEB3_ribozyme	0
NHP2P1	0.191754
Y_RNA	0
RNY3P12	0
MARK2P9	0.0246334
IDE	4.39055
KIF11	0.80458
RPL11P4	0
RN7SL644P	0
EIF2S2P3	0.20606
HHEX	4.56207
Y_RNA	0
EXOC6	2.65821
RP11-477L16.2	0
RP11-348J12.2	0
CYP26C1	0.0674059
RP11-348J12.5	0
CYP26A1	0.0807127
NIP7P1	0
XRCC6P1	0
RPL17P34	0.0645425
CEP55	0.168299
RNA5SP323	0
FFAR4	0.306687
RBP4	1.58778
PDE6C	0.306695
LGI1	1.83931
RP11-437J2.3	0.0168977
RP11-437J2.4	0
RAB11AP1	0
SLC35G1	1.0341
PIPSL	0.150865
PLCE1	2.02339
PLCE1-AS2	0
RP11-162K11.4	0
HDAC1P1	0
RNU6-657P	0
RP11-391J2.3	0
PLCE1-AS1	0.0452131
RP11-76P2.4	0.0741881
HELLS	0.719837
RP11-119K6.6	0
CTBP2P2	0
CYP2C18	0.0525473
CYP2C19	0.0251461
MTND4P19	0
CYP2C58P	0
RPL7AP52	0
CYP2C9	0
MTND4P20	0
CYP2C59P	0
CYP2C60P	0
RP11-208C17.4	0
CYP2C8	1.83761
RP11-310E22.5	0.1013
RP11-310E22.6	0
PAWRP1	0
ACSM6	0.0222154
RP11-310E22.4	0.239532
RPS3AP36	0
ENTPD1-AS1	0.667386
RP11-429G19.3	3.79324
CC2D2B	0.371902
RPL21P90	0.15004
CCNJ	2.23722
MIR3157	0
RNU6-271P	0
NPM1P25	0.969792
RP11-35J23.1	0
DNTT	0
TLL2	3.52187
NPM1P26	0.336016
PIK3AP1	3.19408
RNA5SP324	0
RPS2P36	0.107023
RNU6-1274P	0
MIR607	0
LCOR	2.71593
HMGN2P35	0
SLIT1	1.03199
SLIT1-AS1	0
RP11-375N9.2	0
Metazoa_SRP	0
RPL12P27	0.254736
FRAT1	2.70909
FRAT2	4.73117
RP11-452K12.4	0.104058
RRP12	4.17507
RPL34P20	0
RP11-452K12.7	0
Y_RNA	0
ANKRD2	0.649721
C10orf62	0.367514
SFRP5	0.986692
LINC00866	0
AL355301.1	0
LOXL4	0.505686
RP11-34A14.3	0
MIR1287	0
MIR4685	0
MIR6507	0
ARL5AP2	0
RPL7P36	0
CNNM1	1.11737
RP11-441O15.3	2.72308
LINC01475	0
RP11-129J12.1	0
NKX2-3	0
RP11-85A1.3	0.71308
RP11-483F11.7	0.33898
ENTPD7	0.569841
EBAG9P1	0.503068
ABCC2	0.230107
NANOGP6	0
DNMBP	1.9217
DNMBP-AS1	0.0566726
CPN1	0
Cyp2c44	0
TPM4P1	0
SPCS2P2	0
RP11-316M21.7	0.606174
RP11-316M21.6	0
SNORA12	0.299981
PHBP9	0.993277
RNU6-422P	0
PKD2L1	0.150846
RP11-34D15.2	0
Y_RNA	0
WNT8B	0.102126
Metazoa_SRP	0
PAX2	0.310198
Y_RNA	0
RP11-179B2.2	1.22947
RP11-108L7.14	0.566496
SEMA4G	3.52529
MIR608	0
RP11-108L7.4	0
TWNK	3.58567
RP11-108L7.15	0.118477
KAZALD1	0.492626
TLX1NB	0
TLX1	0
LINC01514	0
SMARCE1P7	0
LBX1	0.331468
LBX1-AS1	0.155328
RP11-107I14.4	0
RNU2-43P	0
RP11-107I14.2	0
RP11-107I14.5	0
RNU2-59P	0
RNU6-1165P	0
RP11-190J1.3	0
FGF8	0.0747282
KCNIP2-AS1	0.231987
Metazoa_SRP	0
Y_RNA	0
HPS6	3.37142
RP11-302K17.3	0
RP11-302K17.4	0
ELOVL3	0.107614
PITX3	0
MIR146B	0
C10orf95	0.213136
SUFU	4.10122
RPL23AP58	0
RNU6-43P	0
RP11-47A8.5	2.61708
SFXN2	0.869277
RNU6-1231P	0
CYP17A1	0.547962
CYP17A1-AS1	1.07459
PFN1P11	0.102063
PTGES3P4	0
RP11-753C18.12	0.0611177
U6	0
RPL22P17	0.0899708
RP11-724N1.1	0.167254
CNNM2	2.9807
uc_338	0
RPS15AP29	0
MARCKSL1P1	0.0471182
ST13P13	0.0304366
RPEL1	0
RNU11-3P	0
TAF5	2.44999
MIR1307	0
RP11-225H22.7	0
RP11-225H22.4	0.454055
CALHM1	0.077759
CALHM3	0.0330692
NEURL1-AS1	0
NEURL1	3.73666
RP11-416N2.3	0
RP11-416N2.4	1.90187
Y_RNA	0
SH3PXD2A-AS1	0.0284487
RP11-541N10.3	2.08269
RN7SL524P	0
COL17A1	0.340751
MIR936	0
CFAP43	0.789039
MIR609	0
MIR4482	0
GSTO2	1.60748
ITPRIP	2.87686
RP11-127L20.3	0.0632682
CFAP58-AS1	0.892791
CFAP58	0.316798
RP11-127O4.3	0
RP11-127O4.2	0
SORCS3	1.41075
SORCS3-AS1	0
RNU6-463P	0
RP11-45P22.2	0
YWHAZP5	0.24216
RP11-56I23.1	0
RP11-298H24.1	0
RPL23AP59	0
SORCS1	1.40678
RNA5SP325	0
RNA5SP326	0
LINC01435	0
PTGES3P5	0
RP11-163F15.1	0
RP11-655H13.2	0
MAPKAPK5P1	0
RN7SKP278	0
RNU5B-6P	0
RNU6-839P	0
PHB2P1	0
BTF3P15	0
RP11-566F5.2	0
XIAPP1	0
RPL21P91	0
RNU4-5P	0
ADD3-AS1	0.953233
SNRPGP12	0
RP11-549L6.3	0.0795547
RP11-549L6.2	0
RP11-525A16.4	0
HMGB3P5	0
RPL7P35	0
Y_RNA	0
RBM20	0.279173
RN7SKP288	0
RNA5SP327	0
RP11-313D6.3	0.175584
PDCD4-AS1	1.5352
RP11-348N5.9	1.0329
RP11-348N5.7	1.09735
RPL13AP6	0.112049
MIR548E	0
ADRA2A	1.00009
RP11-479A21.1	0
BTBD7P2	0
RP11-381K7.1	0
RPS6P15	0
GPAM	3.24917
TECTB	0.0230372
MIR6715A	0
GUCY2GP	0
RP11-324O2.3	0.821209
VTI1A	2.99447
RP11-214N15.5	0
MIR4295	0
RP11-25C19.3	0
RP11-57H14.5	0
RP11-57H14.3	0.0936031
TCF7L2	3.81651
RP11-57H14.2	0
RPS15AP30	0.199047
RNU7-165P	0
RP11-481H12.1	0.332709
HABP2	0
NRAP	0.155477
CASP7	3.48698
RP11-211N11.5	0
PLEKHS1	0.00816943
MIR4483	0
SNORA17	0
DCLRE1A	3.95384
NHLRC2	4.4495
ADRB1	0.829399
RNU6-709P	0
UBE2V1P5	0
CCDC186	4.03421
Hammerhead_HH10	0
TDRD1	0.0419818
VWA2	1.02216
AURKAPS2	0
CTB-1144G6.6	0.469565
RN7SL384P	0
RP11-317F20.3	0
RP11-317F20.2	0
PPIAP19	0.0518108
RP11-106M7.1	2.21987
TAF9BP2	0
FAM160B1	4.63088
RPL15P13	0
RNU6-1121P	0
RP11-383C6.2	0
ATRNL1	1.34899
NTAN1P1	0
GFRA1	2.29988
CCDC172	0
SNRPGP6	0
PNLIPRP3	0
HMGB3P8	0
RNU6-1090P	0
PNLIP	0.197214
PNLIPP1	0
PNLIPRP1	0.00730961
PNLIPRP2	0.0783538
C10orf82	0.274688
RP11-498B4.5	0
RPL5P27	0
RP11-539I5.1	1.00636
ENO4	0.801977
RP11-5G18.2	0.318436
VAX1	0.340757
MIR3663HG	0
MIR3663	0
RPL12P26	0
KCNK18	0
RP11-501J20.5	0
SLC18A2	0.0574128
RP11-129M16.4	1.50559
CTA-109P11.4	0
EMX2OS	0.523102
EMX2	0.665858
CTA-109P11.1	0
RP11-328K15.1	0
RP11-355F22.1	0
RP11-354M20.3	0.0127293
CASC2	2.83023
RP11-245J24.1	0
FAM204A	4.72762
LINC00867	0.0412497
SLC25A18P1	0
PRLHR	0.054968
TOMM22P5	0
RP11-427L15.2	1.1845
RPL17P36	0.238546
LDHAP5	0.0414278
RP11-498J9.2	0.15439
NANOS1	2.23002
SNORA19	0.256001
SNORA19	0
RP11-435O11.5	0
GRK5-IT1	0
RN7SL749P	0
RP11-79M19.2	0.0383753
MIR4681	0
RP11-179H18.8	0
RAD1P1	0
RPS8P4	0
TXNP1	0
RN7SL846P	0
PHACTR2P1	0.187326
MIR4682	0
NACAP2	0
RP11-781P14.3	0
RPL21P16	3.74324
RP11-572P18.2	0
LINC01561	3.5657
WDR11-AS1	1.17248
RP11-323P17.2	1.1453
RP11-95I16.4	0.334337
RP11-95I16.2	0
RP11-95I16.6	0.0811165
RPL19P16	0.132794
LINC01153	0.00927179
RN7SKP167	0
RP11-62L18.3	1.23368
RPS15AP5	0
RP11-78A18.2	0
Y_RNA	0
ZNRD1-AS1_2	0
RP11-500G22.4	3.72808
RP11-500G22.5	1.14568
TACC2	1.83508
BTBD16	4.85019
RNU6-728P	0
MIR3941	0
ARMS2	0.146276
DMBT1	2.25696
RP11-481L19.3	0
RP11-481L19.2	0
C10orf120	0
DMBT1P1	0
RP11-107C16.2	0
CUZD1	1.15847
FAM24B	2.25017
RP11-564D11.3	0.446494
FAM24A	0
PSTK	4.66956
HMX3	0
HMX2	0
RPS26P39	0
RP11-338O1.3	0
RP11-282I1.1	0
RP11-338O1.2	0
RP11-282I1.2	0
GPR26	0.0900147
RP11-391M7.3	0
RP11-285A18.2	0
YBX2P1	0
RP11-47G11.2	0
CHST15	4.71674
NKX1-2	0.0834508
RP13-238F13.3	0
RPS10P18	0
RP11-12J10.4	4.66246
FAM53B-AS1	0.640701
Y_RNA	0
Y_RNA	0
NPM1P31	0
RP11-298J20.4	0.246651
RP11-298J20.3	0
RP11-59C5.3	1.24512
MIR4296	0
RP11-151A10.3	0.158312
MRPS21P6	0
RPS27P18	0
TEX36-AS1	0
TEX36	0
ALDOAP2	0.0283965
RP11-383C5.3	0.0653758
FLJ37035	0.989607
RP11-383C5.5	0.242017
EDRF1-AS1	0.402752
MMP21	0.134532
MIR4484	0
Metazoa_SRP	0
RNU2-42P	0
FANK1	2.0102
GNG10P1	0
FANK1-AS1	0
ADAM12	0.716056
RNA5SP328	0
SAR1AP2	0
LINC00601	1.60664
SNORD60	0
RP11-223P11.3	0.0310745
FAM196A	0.71577
NPS	0
RP11-288A5.2	0
FOXI2	0.00949787
BUB1P1	0
CLRN3	0.131122
RP11-4C20.3	0.394137
RP11-4C20.4	0.416735
MKI67	0.049254
LINC01163	0
RP11-264E18.1	0
RP11-442O18.2	0
RP11-442O18.1	0
RP11-168C9.1	0
RP11-109A6.2	0
RP11-109A6.3	0
RP11-109A6.5	0.178191
EBF3	0.778528
MIR4297	0
RP11-234G16.5	0.647011
LINC00959	1.64824
RP11-500G10.5	1.22415
CTAGE7P	0.582633
PPIAP32	0.188423
RP11-339B9.1	0
RP11-540N6.1	0
Y_RNA	0
MIR378C	0
TCERG1L	0.549727
TCERG1L-AS1	0
LINC01164	0
XX-FYM637E10_5.1	0
ABC11-4932300O16.1	0
RP11-45A17.2	1.93584
RP11-45A17.4	0.237727
RP11-45A17.3	0.0709616
RP11-140A10.3	1.257
LRRC27	3.04143
PWWP2B	4.52255
RP11-432J24.2	0
RP11-432J24.3	0.0370137
C10orf91	0
RP11-432J24.5	0
LINC01165	0.0578429
CFAP46	0.399232
LINC01166	0.357359
LINC01167	0
LINC01168	0.00824109
ADGRA1-AS1	0.646862
RPL5P28	0
UTF1	0.0521676
VENTX	1.6815
MIR202HG	0
MIR202	0
RP13-49I15.6	0.139898
ADAM8	2.80715
RP11-122K13.12	3.42955
BANF1P2	0.334069
RP11-122K13.7	0.193287
PRAP1	0.23014
FUOM	3.11119
MIR3944	0
RP11-122K13.15	0
OR6L2P	0.0441346
SCART1	2.45692
OR7M1P	0.198998
CYP2E1	4.32379
RP11-108K14.12	0.144534
SYCE1	2.71543
OR6L1P	0
FRG2B	0
RARRES2P2	0
AGGF1P2	0.347504
CLUHP5	0
DUX4L28	0
DUX4L25	0
DUX4L24	0
DUX4L23	0
DUX4L22	0
DUX4L21	0
DUX4L20	0
DUX4L29	0
DUX4L10	0
DUX4L11	0
DUX4L12	0
DUX4L13	0
DUX4L14	0
DUX4L15	0
RPL23AP60	0
WBP1LP10	0
OR4F2P	0
RP11-304M2.6	0
CICP23	0
LINC01001	0.397327
RP11-304M2.3	0
RNU6-447P	0
SCGB1C1	0
ODF3	0
RP11-326C3.16	1.36608
NLRP6	0.173467
RP11-326C3.2	0.913625
IFITM5	0.0321722
RP11-326C3.4	0
RP11-326C3.7	1.58863
RP11-326C3.11	1.39982
RP11-326C3.10	0
RP11-326C3.14	0
RP11-326C3.13	0.192832
RP11-326C3.12	0.712681
RP11-326C3.15	0.524243
PKP3	0.160591
ANO9	0.607916
RN7SL838P	0
RP13-317D12.3	0.472788
RP13-46H24.1	0.10913
LRRC56	1.5874
LMNTD2	1.15681
RP11-496I9.1	0.960666
RASSF7	3.802
MIR210HG	1.83925
MIR210	0
CDHR5	0.144775
SCT	0.531794
DRD4	2.38146
RP11-754B17.1	0.256762
EPS8L2	4.75087
AP006621.9	0
CMB9-55F22.1	4.36324
AP006621.6	1.0771
PANO1	0.691286
SNORA52	1.52185
AP006621.8	0.113824
CRACR2B	2.2492
RP11-1391J7.1	0.530451
RNU6-1025P	0
MUC6	0.0810413
RP13-870H17.3	0.0440032
MUC2	0.00539204
MUC5AC	0.006036
MUC5B	0.0174095
MIR6744	0
KRTAP5-AS1	0.358231
KRTAP5-1	0.907034
KRTAP5-2	0
KRTAP5-3	0
KRTAP5-4	0
KRTAP5-5	0
AP006285.7	0
FAM99A	0
FAM99B	0
AP006285.6	0
KRTAP5-6	0.075693
AC068580.6	1.69673
AC068580.5	1.19388
AC068580.7	0
RPL36AP39	0
AC139143.2	0
SYT8	0.0346374
TNNI2	1.14755
LSP1	3.02787
MIR4298	0
AC051649.12	0
MIR7847	0
PRR33	0.538031
LINC01150	0.68056
TNNT3	0.297483
MRPL23-AS1	0.352733
LINC01219	0
H19	0.279395
MIR483	0
IGF2-AS	0.0557099
INS-IGF2	0.218047
INS	0
TH	0.0802941
MIR4686	0
ASCL2	0.612784
C11orf21	0.596841
TSPAN32	0.596024
RNU6-878P	0
CD81-AS1	0.4837
RPL26P30	0.190426
Y_RNA	0
TRPM5	0.0240027
KCNQ1	1.63335
KCNQ1OT1	0.653947
COX6CP18	0
KCNQ1-AS1	1.15376
AC013791.1	0
SLC22A18AS	0.566649
SLC22A18	2.43734
PHLDA2	1.51701
SNORA54	0
CTC-343N3.1	0.43899
CARS-AS1	0.0221921
RNU1-91P	0
AC108448.2	0.218255
AC108448.3	0
MRGPRG	0
MRGPRG-AS1	0
AC109309.4	0.0941186
MRGPRE	0.225043
NDUFA5P8	0
RP11-11A9.1	0
NDUFA5P1	0
RP11-11A9.2	0
RP5-1173A5.1	0
TSSC2	0.317422
OR7E12P	0.0459651
FAM86GP	0.0404099
RP13-726E6.2	0.0291051
RP13-726E6.1	0
SNRPCP5	0
RPS3AP39	0
RPS24P14	0
AP006294.2	0
OR7E117P	0
TRPC2	0.107452
ART5	0.0775119
ART1	0.0287481
Y_RNA	0
Y_RNA	0
CHRNA10	0.544922
RNU6-1143P	0
RNU7-50P	0
AC090587.5	0.172389
AC090587.4	0.392732
AC090804.1	0.125735
SNORA7	0
RP11-438N5.4	0
HNRNPA1P76	0
RP11-438N5.2	0
RPS29P20	0
RRM1-AS1	0
OR55B1P	0
RP11-23F23.2	0.220811
RP11-23F23.3	0
SSU72P5	0
SSU72P2	0
SSU72P6	0
SSU72P4	0
SSU72P3	0
SSU72P7	0
OR52B4	0
OR52B3P	0.0274824
TRIM21	4.84921
OR51R1P	0
OR52P2P	0
OR52K2	0
OR52K3P	0.488505
OR52K1	0
OR52M2P	0
OR52M1	0
C11orf40	0
OR52I2	0
OR52I1	0
OR51D1	0
OR51E1	0.0350085
OR51A9P	0
OR51E2	0.0413298
OR51C1P	0
MMP26	0
OR51F5P	0
OR51C4P	0
KRT8P49	0
OR51F3P	0
OR51F4P	0
SNORA62	0
OR51F1	0
OR51N1P	0
OR52Y1P	0
OR52R1	0
OR51F2	0
OR51A8P	0
OR51S1	0
OR51H1	0
OR51H2P	0
OR51T1	0
OR51A6P	0
OR51A7	0
OR51G2	0
OR51G1	0
OR51A3P	0
OR51A4	0
OR51A2	0
OR51A5P	0
OR51L1	0
OR51P1P	0
OR52J2P	0
OR52J3	0
OR52E2	0
OR52E1	0
OR52S1P	0
OR52E3P	0
OR52J1P	0
AC113331.9	0
OR52A4P	0
OR52A5	0
OR52A1	0
OR51A1P	0
OR52Z1	0
OR51V1	0
AC104389.16	0
CoTC_ribozyme	0
HBBP1	0
BGLT3	0
HBG1	0.0724778
HBG2	0.242803
HBE1	0.204022
OR51AB1P	0
OR51B4	0
AC104389.28	0
OR51B3P	0
OR51B2	0
OR51B8P	0
OR51B5	0
OR51B6	0
AC104389.31	0
AC104389.32	0
OR51M1	0
OR51J1	0
OR51Q1	0
OR51K1P	0
OR51I1	0
OR51I2	0
OR51A10P	0
OR52D1	0
UBQLN3	0
UBQLNL	0.203959
OLFM5P	0.0416848
OR52V1P	0
OR52H1	0
OR52H2P	0
OR52B5P	0
OR52T1P	0
HNRNPA1P53	0
AC015691.13	0
OR52B6	0
TRIM6	0.563659
TRIM34	2.2248
TRIM5	2.23005
OR52U1P	0
OR52P1P	0
OR56B1	0
OR52N4	0.364153
OR56B2P	0
OR52N5	0
OR52N1	0
OR52N3P	0
OR52N2	0
OR52E6	0
OR52E8	0
OR52E7P	0
OR52E4	0
OR52E5	0
OR52Q1P	0
AC025016.1	0
OR56A3	0
OR56A5	0
OR52L1	0
KRT18P58	0
OR56A4	0
RNA5SP329	0
OR56A1	0
OR56A7P	0
OR52L2P	0
OR52X1P	0
OR56B4	0
RP11-290F24.3	0
OR56B3P	0
OR52B1P	0
OR52B2	0
OR52W1	0
RP11-290F24.6	2.37836
C11orf42	0.141007
CNGA4	1.14342
CCKBR	0.396955
RP11-304C12.4	0
RP11-304C12.5	0
RP11-304C12.3	0
HPX	0.388261
CTD-2010I16.1	2.41664
DNHD1	3.48083
RP11-732A19.8	0
RP11-732A19.2	0.593612
RP11-732A19.9	0
DCHS1	1.80469
RP11-732A19.6	0
RP11-732A19.1	0
GVINP1	0.447592
GVINP2	0
OR2AG2	0
OR2AG1	0
OR6A2	0
RP11-413N10.3	0
RP11-560B16.5	0
OR10A5	0
OR10A2	0
OR10A4	0
OR2D2	0
OR2D3	0
ZNF215	0.134608
ZNF214	0.731915
NLRP14	0.269575
RBMXL2	0.177355
RP11-324J3.1	0
MIR302E	0
CTD-2516F10.2	0.549887
OLFML1	0.817664
CTD-2516F10.4	0
OVCH2	0.0191018
RP11-35J10.6	0
RP11-35J10.7	0
RP11-35J10.4	0
OR10AB1P	0.345977
OR5P4P	0
RP11-494M8.4	0
OR5P1P	0
RP11-494M8.1	0
OR5P2	0
OR5P3	0
OR5E1P	0
RNU6-943P	0
OR10A6	0
OR10A3	0
NLRP10	0
COX6CP5	0
CASC23	0
RP11-236J17.6	0.0264863
TUB-AS1	0
RP11-236J17.7	0
RP11-379P15.1	0.018937
LMO1	1.02843
STK33	3.66855
SCARNA20	0
TRIM66	2.46459
RP11-152H18.4	0
SNORA3A	0
SNORA3B	1.3221
ST5	2.80382
RP11-318C2.1	0
RNA5SP330	0
Y_RNA	0
C11orf16	0.0437102
ASCL3	0
Y_RNA	0
TMEM9B-AS1	3.05162
RP11-467K18.2	0.217721
SCUBE2	2.75792
MIR5691	0
KRT8P41	0
RP11-5L12.1	0
Metazoa_SRP	0
PRR13P2	0
SNORA23	0.141583
CTD-2371O3.2	0.143051
CTD-2371O3.3	4.62963
WEE1	1.38717
snoU13	0
RPL23AP65	0.675104
RP11-16F15.4	0
RP11-16F15.2	0.23161
RN7SKP50	0
RP11-540A21.2	0.0647759
SBF2-AS1	1.35526
RP11-1H15.2	0
RNU7-28P	0
RP11-1H15.1	0.0514703
RP11-748C4.1	0
RP11-351I24.3	0.170603
RP11-351I24.1	0.0388285
RNU6ATAC33P	0
MRVI1-AS1	0.737423
LYVE1	3.59048
Y_RNA	0
RP11-685M7.5	0
RP11-685M7.3	1.13399
CTD-2003C8.2	0
RP11-179A10.1	0.0253695
RP11-179A10.2	0
RP11-179A10.3	0
MTND5P21	0
CTD-3224I3.3	0
CSNK2A3	0.134339
RP11-483L5.1	0
MIR4299	0
RP11-756D7.2	0
RP11-756D7.1	0
MIR8070	0
CTD-2381F24.1	0
RP13-631K18.2	0.00695414
RP13-631K18.3	0
RP13-631K18.5	0
MIR6124	0
MICALCL	0.0824101
RP11-573E11.2	0
RP11-51B23.3	0.383096
RP11-47J17.3	0
RP11-47J17.1	0
SCARNA16	0
RP11-47J17.2	0
LINC00958	0.0761455
CTC-497E21.3	0.187876
RASSF10	0.209318
CTC-497E21.5	0
RP11-413N13.1	0
RN7SKP151	0
RP11-15D14.1	0
RP11-15D14.2	0
PTH	0
HMGN2P36	0
FAR1-IT1	0
RPL39P26	0
Y_RNA	0
CENPUP1	0
RP11-23B7.4	0
RP11-98J9.1	0
RP11-98J9.2	0
RP11-98J9.3	0
RNA5SP331	0
RP11-231N3.1	0
SPON1	4.09409
RNA5SP332	0
RP11-21L19.1	0
RRAS2	3.23951
RP11-140L24.3	0
RNU7-49P	0
PDE3B	0.996518
RP11-677N16.1	0.0304611
CYP2R1	4.48701
CALCB	0.186296
CALCP	0
CALCA	0.132543
OR7E41P	0
INSC	0.172959
snoMBII-202	0
RP11-531H8.1	0
RP11-531H8.2	0
RP11-396O20.1	0.214928
RP11-396O20.2	0
RP11-222N13.1	0
SOX6	1.45258
CTD-3096P4.1	0
AKR1B1P3	0
RN7SL188P	0
PLEKHA7	3.18355
RN7SKP90	0
OR7E14P	0.826302
SNORD14A	0.84036
SNORD14B	0.511206
RNU6-593P	0
CTD-3236F5.1	0
RP11-452G18.1	0
RP11-452G18.2	2.20188
NCR3LG1	0.36115
RP1-239B22.5	1.49651
KCNJ11	2.59443
SDHCP4	0.0465494
OTOG	0.0102725
RP11-358H18.3	0
RP11-358H18.2	0
MYOD1	0
KCNC1	1.36643
TPH1	0.404045
HIGD1AP5	0
SAA3P	0
MRGPRX3	0
RP11-113D6.6	0
RP11-113D6.3	0
MRGPRX4	0
GLTPP1	0
RP11-113D6.9	0
RP11-113D6.10	0
SAA4	0.0816363
SAA2	0.0706173
RNA5SP333	0
ST13P5	0.426779
SAA1	0.672295
RNA5SP334	0
MIR3159	0
AC084117.3	0.346914
LDHC	0.0422865
RP11-613F22.7	0
LDHAL6A	0.0463407
YWHABP2	0.117569
RP11-613F22.8	0.0669421
RP11-613F22.6	0.0720142
Metazoa_SRP	0
SPTY2D1-AS1	1.5553
RP11-504G3.4	0.125072
RP11-504G3.2	0.42503
SPTY2D1	3.73924
RP11-137N23.1	0.234405
TMEM86A	1.76169
IGSF22	0.224983
RP11-1081L13.4	1.19804
PTPN5	1.52315
RP11-1081L13.5	0
RP11-583F24.7	0
RP11-1081L13.3	0
RP11-583F24.6	0
RP11-583F24.5	0
MRGPRX1	0
RP11-583F24.8	0
RP11-583F24.4	0
RP11-583F24.3	0
RP11-589F4.2	0
MRGPRX2	0
ZDHHC13	4.74131
CSRP3	0.114915
RP11-428C19.4	0
