Name	Adipose - Visceral (Omentum)
RNASEH2B-AS1	0.0894114
GUCY1B2	0.114232
RNA5SP29	0
LINC00371	0.0184865
RPL5P31	0
RP11-457D13.4	0
PRELID3BP2	0
FAM124A	4.54388
SERPINE3	0.455346
MIR5693	0
INTS6	4.24745
INTS6-AS1	0.455722
RPS4XP16	1.75925
RN7SL320P	0
SNRPGP11	0
MIR4703	0
RNU6-65P	0
RN7SL413P	0
ATP5F1P1	0
RP11-327P2.5	2.24915
LINC00282	0.12141
CCDC70	0
CTAGE3P	0.313902
RP11-327P2.6	0
FABP5P2	0.150213
ALG11	1.67976
NEK5	0.655969
RP11-248G5.9	0.139372
MRPS31P5	3.61512
TPTE2P2	0.0273014
RP13-444H2.1	0
RNY4P24	0
RP11-245D16.4	0.328484
CKAP2	3.27394
LINC00345	0
RP11-78J21.4	0
RP11-78J21.6	0
TPTE2P3	0.134025
MRPS31P4	4.91318
RP11-93H24.3	1.0661
CNMD	0
MIR759	0
PPIAP26	0
PCDH8	0
OLFM4	0.423103
LINC01065	0
RP11-24H2.3	0
PCDH8P1	0
RN7SL618P	0
RP11-384G23.1	0
ZNF646P1	0
LINC00558	0
LINC00458	0
RP11-168P6.2	0
MIR1297	0
RP11-108H9.1	0
RP11-78L16.1	0
uc_338	0
MIR5007	0
RP11-415G4.1	0
HNF4GP1	0
SPATA2P1	0
RN7SKP6	0
PRR20A	0
PRR20B	0
PRR20C	0
PRR20D	0
PRR20E	0
PRR20FP	0
MTCO2P3	0
SLC25A5P4	0
RPL31P53	0
PCDH17	2.52598
RNA5SP30	0
RP11-538C21.2	0
LINC00374	0
RP11-168J5.2	0
RNY4P29	0
CTAGE16P	0
DNAJA1P1	0
HMGN2P39	0
POLR3KP1	0
RPP40P2	0
RNU7-88P	0
DIAPH3	0.345903
DIAPH3-AS1	0
RN7SL375P	0
DIAPH3-AS2	0
RNY4P28	0
LINC00434	0
TARDBPP2	0
RP11-359P14.3	0
RNA5SP31	0
EIF4A1P6	0
LINC00378	0
RP11-521H3.3	0
RNY3P5	0
LINC01442	0
MIR3169	0
PCDH20	0.4047
RP11-432J3.4	0
RAC1P8	0
RP11-429G17.2	0
LINC00358	0
LINC01075	0
LINC01074	0
LINC00459	0
RPL32P28	0
RP11-490P13.2	0
SQSTM1P1	0
LINC00448	0
RP11-527N12.2	0
LINC00376	0
LINC00395	0
OR7E156P	0
RP11-473M10.3	0
RNU6-81P	0
PPP1R2P10	0
RP11-394A14.2	0
OR7E104P	0
RP11-394A14.4	0
NFYAP1	0
LINC00355	0
LGMNP1	0.272485
STARP1	0
HNRNPA3P5	0.404957
LINC01052	0
MIR548X2	0
MIR4704	0
TRIM60P19	0
PCDH9	0.853622
PCDH9-AS1	0
RNU7-87P	0
PCDH9-AS2	0
PCDH9-AS3	0
PCDH9-AS4	0
RPSAP53	0.0729525
LINC00364	0
BCRP9	0
NPM1P22	0
OR7E111P	0
OR7E33P	0
ELL2P3	0
HNRNPA1P18	0
RPL37P21	0
RPS3AP52	0
RPL12P34	0
RN7SL761P	0
LINC00550	0
RP11-411G9.2	0
ZDHHC20P4	0.0376418
SNRPFP3	0
LINC00383	0
RP11-459J23.1	0
SRSF1P1	0
KLHL1	0
RNY3P10	0
PSMC1P13	0
ATXN8OS	0
RNU6-54P	0
RP11-475F14.1	0
MTCL1P1	0
LINC00348	0
RABEPKP1	0
DACH1	4.79353
H3F3BP1	0.22732
RPL21P109	0
RPL35AP31	0
RPS10P21	0
SNORD37	0
RPL18AP17	0
SNORA68	0
uc_338	0
SNORA9	0
RPL21P110	0
RNU6-80P	0
BORA	2.13236
RNU6-79P	0
PSMD10P3	0
FABP5P1	0.27632
RNU6-66P	0
RNU4-10P	0
RNY1P8	0
RP11-309J13.1	0
MARK2P12	0
LINC00393	0
LINC00392	0
KLF12	3.56287
RP11-552M6.1	0
RP11-157H4.1	0.281472
LINC00402	0.0203334
RNY1P5	0
RPL21P108	0
RP11-512C24.3	0
LINC00381	0
LINC00347	0
RIOK3P1	0
RNU6-38P	0
SSR1P2	0
CTAGE11P	0
LINC01078	0
RP11-182M20.2	0
LMO7-AS1	0.448613
LMO7	2.00183
RP11-173B14.4	0.419883
FAM204CP	0
LMO7DN	0.0855429
LMO7DN-IT1	0
LINC00561	0
LINC01034	0
RN7SL571P	0
AC000403.4	0.640541
BTF3P11	0
ACOD1	0
RPL7P44	0.1133
DHX9P1	0.0246961
CLN5	2.52596
MYCBP2-AS1	0.20558
AC001226.7	0.303639
MYCBP2-AS2	0.163208
SCEL	2.13278
SCEL-AS1	0
RNY3P7	0
SPTLC1P5	0
SLAIN1	1.88183
EDNRB-AS1	0
RNF219-AS1	0.0267745
RP11-318G21.4	0
RN7SL810P	0
LINC01069	0
LINC00446	0
RP11-203P2.2	0
SRGNP1	0
RNY3P3	0
RPL31P54	0
ELOCP23	0
RP11-52L5.6	0
POU4F1	0.0100717
RPL21P111	0
LINC00331	0
HSPD1P8	0
CCT5P2	0
NIPA2P5	0
BCAS2P3	0
RNA5SP33	0
RBM26-AS1	1.05498
NDFIP2-AS1	0
LINC01068	0.0985587
LINC01038	0
LINC00382	0
LINC01080	0
RP11-470M1.2	0.0048003
RNU6-61P	0
HNRNPA1P31	0
PWWP2AP1	0
ARF4P4	0
LINC00377	1.93223
DPPA3P3	0
LINC00564	0
RP11-452B18.2	0
RNU6-77P	0
HIGD1AP2	0
PTMAP5	3.28703
GYG1P2	0
RP11-464I4.1	0
RNU6-67P	0
SLITRK1	0.0111183
VENTXP2	0
UBE2D3P4	0
MTND4P1	0
MTND5P3	0
LINC00333	0
LINC00375	0
LINC00351	0
SLITRK6	0.10935
RP11-272M24.2	0
MOB1AP1	0
RP11-30L8.1	0
ABC8-43014700C16.1	0
DDX6P2	0
TXNL1P1	0
LINC00430	0
UBBP5	0
LIN28AP2	0
RP11-342C20.2	0
MIR4500HG	0
RP11-29P20.1	0
MIR4500	0
SLITRK5	0.144283
RP11-471M2.4	0
LINC00397	0
RP11-471M2.3	0
TET1P1	0
RP11-545P6.2	0
RPL29P29	0
LINC00433	0
RP11-360A9.3	0
LINC00560	0
GRPEL2P1	0
LINC01047	0
TRIM60P13	0
LINC00440	0
SP3P	0
LINC01040	0
LINC00353	0
RP11-75N6.3	0
RPL7L1P1	0
SNORD38	0
PEX12P1	0
LINC00559	0
RNA5SP34	0
FAR1P1	0
KRT18P27	0
LINC01049	0
RNU6-75P	0
LINC00410	0
BRK1P2	0
LINC00380	0
LINC00379	0
PPIAP23	0
MIR17HG	1.21374
GPC5	0.0251863
RP11-487A2.1	0
RP11-95C14.1	0
RNU4ATAC3P	0
FABP5P4	0
RP11-306O1.2	0
GPC5-AS2	0
RP11-165N12.2	0
GPC5-IT1	0
MIR548AS	0
RP11-118A1.2	0
GPC5-AS1	0
LINC00363	0
RP11-632L2.2	0.89198
HNRNPA1P29	0
GPC6-AS2	0
RNA5SP35	0
GPC6-AS1	0
DCT	0.370343
RNA5SP36	0
RN7SL585P	0
LINC00391	0
SOX21	0.0283389
SOX21-AS1	0.0340298
BRD7P5	0
RPL21P112	0
LINC00557	0
RNU6-62P	0
ABCC4	2.91338
RNY3P8	0.608959
RNY4P27	0
MEMO1P5	0
CLDN10	0.183302
CLDN10-AS1	0
DNAJC3-AS1	0.991688
MTND5P2	0
MTND6P18	0
MTCYBP3	0
RP11-10E18.7	0.365857
HMGN1P24	0
HS6ST3	0.214185
RN7SL164P	0
MIR4501	0
AMMECR1LP1	0
HSP90AB6P	0
LINC00359	0.0488877
TULP3P1	0
RP11-65L19.4	0
OXGR1	0.504612
LINC00456	0
RNA5SP37	0.704039
RP11-128N14.5	0.540245
RP11-128N14.4	0.434618
PSMA6P4	0
RP11-120E13.1	0
RPL7AP61	0
RP11-383H17.4	0
FTLP8	0
FARP1	3.74651
RNF113B	0.0340449
RN7SKP8	0
MIR3170	0
RP11-573N10.1	0
RP11-261P24.2	0
FARP1-AS1	0.44178
RP11-295B17.6	0
STK24-AS1	0.371493
NUS1P4	0
CYCSP35	0
CALM2P4	0
RN7SL60P	0
SLC15A1	0.132622
DOCK9-AS1	0
RP11-155N3.4	0
RPL7L1P12	0.054033
RNU6-83P	0
DOCK9-AS2	1.52581
RPS6P23	0
GAPDHP22	0
UBAC2-AS1	1.197
RN7SKP9	0
H2AFZP3	0.151038
GPR18	0.412894
MIR623	0
HMGB3P4	0.222366
CCR12P	0
LINC01232	0.537684
RP11-214F16.8	0
LINC00449	0.0485328
LINC01039	0
CFL1P8	0
CLYBL	1.99394
MIR4306	0
CLYBL-AS2	0
CLYBL-AS1	0
SNORA25	0
ZIC5	0.00898056
ZIC2	0.0551567
LINC00554	0
NDUFA12P1	0
ASNSP3	0
RPL15P18	0.242891
RP11-340C20.3	0
PCCA-AS1	0.0359639
GGACT	2.18834
RP11-151A6.4	0.12197
RP11-151A6.6	0.157533
RPS26P47	0.192731
COX5BP6	0.272891
NALCN-AS1	0.0578903
ARF4P3	0
LINC00411	0
NALCN	0.298192
ITGBL1	2.0956
FGF14	0.321437
RP11-397O8.7	0
RNU1-24P	0
HMGB3P7	0
MIR2681	0
LIPT1P1	0
RNY1P2	0
MIR4705	0
RPL39P29	0
FGF14-IT1	0.0592882
RP11-347N5.3	0
FGF14-AS1	0
LINC00555	0
RP11-29B2.6	0.347664
METTL21C	0
CCDC168	0.0211038
ERCC5	1.87326
METTL21EP	0.0919922
RP11-255P5.2	0
RP11-255P5.3	0
SLC10A2	0
LINC01309	0
ATP6V1G1P7	0
RPL7P45	0
DAOA-AS1	0
DAOA	0
RP11-252M24.1	0
LINC00343	0
SNORA25	0
RNA5SP38	0
LINC00460	0
RPL35P9	0
RP11-272L14.2	1.8618
LINC00551	0.0258764
LINC00443	0.0342501
ATP5G1P5	0.0600104
RP11-282A11.3	0
PPIAP24	0
RP11-282A11.4	0.0952484
RP11-282A11.2	0
FAM155A	0.781488
SNORD31	0
RP11-381O6.1	0.317468
MIR1267	0
FAM155A-IT1	0
RP11-346C4.3	0.0647265
RP11-153I24.4	0.464436
RNA5SP39	0
RP11-153I24.5	0.0118006
HCFC2P1	0
MYO16	0.742309
MYO16-AS2	0
MYO16-AS1	0.0749569
RP11-54H7.4	0
LINC00370	0
LINC01067	0
LINC00399	0
LINC00676	0
RP11-40E6.2	0.134739
RP11-40E6.1	0
RN7SKP10	0
RP11-403A3.1	0
RP11-403A3.3	0.275388
RP11-403A3.2	0.0813332
LINC00396	0
RN7SL783P	0
RP11-472K17.3	0.0194581
RP11-212E4.1	0.524009
MIR8073	0
RP11-291I6.2	3.22542
COL4A2-AS2	0.542534
RP11-90L1.8	0.152107
RPL21P107	0
LINC00567	0.0120931
LINC00346	1.0426
RP11-365P13.5	0.459945
PARP1P1	0
RP11-365P13.6	0
LINC00431	0
LINC00368	0
ARHGEF7-AS2	1.4744
ARHGEF7-IT1	0.0981259
ARHGEF7-AS1	0
RP11-17E4.1	0
TEX29	1.22636
RP11-65D24.2	0
RP11-65D24.1	0
LINC00354	0
SNORD44	0
SOX1	0
RP11-450H6.3	0
LINC00404	0
LINC00403	0
LINC01070	0.301735
LINC01043	0.00723531
LINC01044	0.0314645
SPACA7	0
RP11-88E10.4	0.343131
ATP11AUN	0
RP11-88E10.5	1.01728
ATP11A-AS1	0.0317055
RP11-73M11.3	0.160429
RP11-120K24.3	0.106936
MCF2L-AS1	1.21654
RP11-120K24.4	0.336986
RP11-120K24.5	0.307638
F7	0.250903
F10-AS1	0
KARSP2	0.0909303
RP11-98F14.12	0.255097
PROZ	0.206217
RP11-98F14.11	0
MIR8075	0
LDHBP1	0
GRTP1	3.4024
RP11-391H12.8	0.0690035
GRTP1-AS1	0.310707
ADPRHL1	0.518787
DCUN1D2-AS	0.487225
RNU1-16P	0.258989
RP11-230F18.6	0.463182
RP11-230F18.5	1.1327
ATP4B	0.0423576
GRK1	0.00858307
LINC00552	0.020424
GAS6-AS1	1.66602
GAS6-AS2	2.88487
RP11-199F6.4	0
LINC00454	0
LINC00453	0
LINC00452	0.0774258
LINC00565	0.960118
ABC13-47488600E17.1	1.90513
RASA3-IT1	0
RP11-569D9.6	0
RP11-569D9.5	0
MIR548AR	0
MIR4502	0
CLCP2	0
LINC01054	0
RPL23AP97	0.436138
5_8S_rRNA	0
RP11-754I20.1	0
RNU6-458P	0
RP11-754I20.3	0
BNIP3P6	0
RP11-536C10.4	0
RP11-536C10.2	0
RP11-536C10.3	0
RP11-536C10.5	0
OR11H12	0
RP11-536C10.17	0
ARHGAP42P5	0
RP11-536C10.7	0
RP11-536C10.13	0
RP11-536C10.12	0
RP11-536C10.16	0
RP11-536C10.11	0
RP11-536C10.14	0
RP11-536C10.15	0
RP11-536C10.1	0
RP11-536C10.10	0
RP11-536C10.9	0
NF1P10	0
RP11-536C10.26	0
NF1P7	0
MED15P1	0
CTD-2311B13.1	0
CTD-2311B13.2	0
POTEM	0
CTD-2311B13.5	0
RNU6-1239P	0
CTD-2314B22.1	0
GRAMD4P4	0
DUXAP9	0.0864024
RP11-146E13.4	0.114635
RP11-146E13.5	0.121371
CTD-2314B22.2	0
OR11H13P	0
RP11-496I2.7	0
RP11-496I2.8	0
RP11-496I2.4	0
RP11-496I2.2	0
RP11-496I2.5	0.24795
DUXAP10	0.224303
BMS1P17	0
LINC01297	0
GRAMD4P3	0
POTEG	0.0210377
RP11-244H18.1	0
RNU6-1268P	0
MED15P6	0
NF1P4	0
CTD-2311B13.10	0
NF1P11	0
RP11-244H18.4	0
RP11-244H18.3	0
RP11-536C10.22	0
RP11-536C10.20	0
RP11-536C10.21	0
RP11-597A11.3	0
RP11-597A11.6	0
RP11-597A11.4	0
RP11-597A11.2	0
ARHGAP42P4	0
RP11-536C10.19	0
OR11H2	0
OR4N2	0
OR11K2P	0
OR4Q3	0
OR4H12P	0
OR4M1	0
OR4N1P	0
OR4K6P	0
OR4K3	0
OR4K2	0
OR4K4P	0
CTD-2335L22.6	0
OR4K5	0
OR4K1	0
OR4K16P	0
OR4K15	0
OR4Q2	0
OR4K14	0
OR4K13	0
OR4U1P	0
OR4L1	0
RNA5SP380	0
OR4T1P	0
OR4K17	0
OR4N5	0
PSMB7P1	0
GTF2IP22	0
OR11G1P	0
OR11G2	0
OR11H5P	0
OR11H6	0
OR11H7	0.162631
OR11H4	0
TTC5	4.40008
CTD-2292M16.8	0.834634
CTD-2292M16.7	0
SNORA79	0.533138
SNORD126	0
RPPH1	0
RP11-203M5.2	0
RNA5SP382	0
KLHL33	0.701581
RP11-203M5.6	0.0317995
RP11-203M5.8	3.9035
RNASE10	0.0278606
PTCD2P1	0
SETP1	0
RNASE9	0
RNASE11	0
RP11-14J7.6	0
RNASE12	0
RP11-14J7.1	0
OR6S1	0
Y_RNA	0
RP11-903H12.3	0.0695719
RANBP20P	0
EDDM3DP	0
EDDM3A	0
EDDM3B	0
RP11-219E7.1	0.502064
RP11-219E7.3	0
RP11-219E7.2	0
RNASE3	0.338351
RP11-219E7.4	0
RP11-84C10.3	0
RP11-84C10.2	0.290451
RNASE2	4.75434
RN7SL189P	0
RP11-84C10.1	0
RP11-84C10.4	0
SLC39A2	0.15545
AL161668.5	0.457278
TPPP2	0.101792
RP11-998D10.1	0
RNASE13	0.0662424
RNASE7	0.0744257
RNASE8	0
TMEM253	0.670005
RP11-998D10.4	0
CKAP2P1	0
RNU6-252P	0
OR5AU1	0
SMARCE1P3	0
CTD-2552B11.3	0
RPGRIP1	0.380132
RP11-524O1.4	0.139019
SNORD9	0
SNORD8	0
RP11-689J19.1	0
EIF4EBP1P1	0
RN7SL650P	0.159087
SALL2	3.3195
RBBP4P5	0
OR10G3	0
AE000658.25	0
OR10G1P	0
UBE2NP1	0
TRAV1-1	0
OR10G2	0
TRAV1-2	0.138001
ARL6IP1P1	0
OR4E2	0
OR4E1	0
AE000658.30	0
TRAV2	0.22626
AE000658.31	0
TRAV3	0.152744
TRAV4	0.357624
TRAV5	0.122275
RPL4P1	0.0369762
TRAV6	0.0658289
TRAV7	0
TRAV8-1	0.0714392
TRAV9-1	0
TRAV10	0
TRAV11	0
TRAV12-1	0.261826
TRAV8-2	0.270585
TRAV8-3	0.406794
TRAV13-1	0.4506
TRAV12-2	0.339647
TRAV8-4	0.181126
TRAV8-5	0
TRAV13-2	0.210187
TRAV14DV4	0.180041
TRAV9-2	0.231686
TRAV15	0
AE000659.41	0
TRAV12-3	0.256086
TRAV8-6	0.21176
TRAV16	0.157927
TRAV17	0.227501
TRAV18	0
TRAV19	0.297638
AE000660.4	0
TRAV20	0.0862237
TRAV21	0.263984
AE000660.21	0
TRAV22	0.169618
TRAV23DV6	0.114016
TRDV1	0.178517
TRAV24	0
TRAV25	0.0900746
TRAV26-1	0.122643
TRAV8-7	0
TRAV27	0.105016
TRAV28	0
TRAV29DV5	0.188822
TRAV30	0
TRAV31	0
TRAV32	0
TRAV33	0
TRAV26-2	0
TRAV34	0
TRAV35	0
TRAV36DV7	0
TRAV37	0
TRAV38-1	0
TRAV38-2DV8	0.199248
TRAV39	0.0922637
TRAV40	0
TRAV41	0.0867415
AE000661.36	0
AE000661.37	0.122285
AE000661.50	0
TRDV2	0
TRDD1	0
TRDD2	0
TRDD3	0
TRDJ1	0
TRDJ4	0
TRDJ2	0
TRDJ3	0
TRDV3	0.0543904
TRAJ61	0
TRAJ60	0
TRAJ59	0
TRAJ58	0
TRAJ57	0
TRAJ56	0
TRAJ55	0
TRAJ54	0
TRAJ53	0
TRAJ52	0
TRAJ51	0
TRAJ50	0
TRAJ49	0
TRAJ48	0
TRAJ47	0
TRAJ46	0
TRAJ45	0
TRAJ44	0
TRAJ43	0
TRAJ42	0
TRAJ41	0
TRAJ40	0
TRAJ39	0
TRAJ38	0
TRAJ37	0
TRAJ36	0
TRAJ35	0
TRAJ34	0
TRAJ33	0
TRAJ32	0
TRAJ31	0
TRAJ30	0
TRAJ29	0
TRAJ28	0
TRAJ27	0
TRAJ26	0
TRAJ25	0
TRAJ24	0
TRAJ23	0
TRAJ22	0
TRAJ21	0
TRAJ20	0
TRAJ19	0
TRAJ18	0
TRAJ17	0
TRAJ16	0
TRAJ14	0
TRAJ13	0
TRAJ12	0
TRAJ11	0
TRAJ10	0
TRAJ9	0
TRAJ8	0
TRAJ7	0
TRAJ6	0
TRAJ5	0
TRAJ4	0
TRAJ3	0
TRAJ2	0
TRAJ1	0
AE000662.93	0
AE000662.92	0
CH17-302M23.1	0.0915364
OR6J1	0
CTD-2555K7.1	0
OR6E1P	0.0449617
CTD-2555K7.2	0.180404
CTD-2555K7.3	0
SNORD41	0
Y_RNA	0
Y_RNA	0
REM2	0.682674
PRMT5-AS1	0.138046
RP11-298I3.1	0.880547
AJUBA	4.64366
RP11-298I3.4	0.30415
C14orf93	4.51801
RP11-298I3.3	0.330319
RP11-298I3.6	1.48836
PSMB11	0
RP11-244E17.1	0.0527534
CEBPE	0.182443
RNU6-1138P	0
RNF212B	0
RP11-124D2.1	0
RNU6-1046P	0
HOMEZ	4.81755
RP11-124D2.7	0.142493
BCL2L2-PABPN1	4.64747
IL25	0.0622993
CMTM5	0.631813
MYH6	0.456975
MIR208A	0
MYH7	1.09988
CTD-2201G16.1	0
MIR208B	0
ZFHX2-AS1	3.72657
ZFHX2	0.82194
RP11-66N24.7	0.0638289
JPH4	1.84182
RP11-66N24.6	0
DHRS2	0.0559034
RP11-388E23.2	0
BRD7P1	0
RP11-388E23.4	0
RN7SKP205	0
RP11-388E23.3	0
LINC00596	0
DHRS4L1	0.262318
CARMIL3	0.42331
CPNE6	0.0479734
NRL	0.740535
FITM1	1.21068
RP11-468E2.5	3.23511
MIR7703	0
RNA5SP383	1.82451
RP11-468E2.10	1.37381
TSSK4	1.56217
LTB4R2	4.68047
U6	0
RP11-80A15.1	0.165179
CMA1	2.67521
RP11-104E19.1	0
GZMH	2.25634
GZMB	3.03621
STXBP6	2.93491
RP11-89K22.1	0
HMGN2P6	0
OR7K1P	0
RP11-388G3.1	0
SNORD37	0
RP11-314P15.1	0
RP11-314P15.2	0
CYB5AP5	0
RP11-483C6.1	0.318138
NOVA1-AS1	0
RP11-626P14.1	0
RP11-626P14.2	0
RP11-384J4.2	0
MIR4307HG	0
MIR4307	0
CTD-3006G17.2	0
LINC00645	0.0195283
MIR3171	0
BNIP3P1	0.183926
CTD-2591A6.2	0
RPL26P3	0
RP11-412H8.2	0
EIF4A1P12	0
BTF3P2	0
FOXG1-AS1	0
FOXG1	0.0124481
LINC01551	0
RP11-966I7.2	0
RP11-966I7.3	0
RP11-966I7.4	0
CTD-2384A14.1	0
RP11-30H9.1	0
Y_RNA	0
RP11-148E17.1	0
CTD-2384A14.2	0
RNU6-864P	0
RP11-562L8.1	0
RP11-260G13.1	0
RNU11-5P	0
CTD-2503I6.1	0
RNU6-1234P	0
RP11-269C4.2	0
CTD-2251F13.1	0
RP11-269C4.1	0
RP11-306B9.1	0
RP11-1103G16.1	0
uc_338	0
SYF2P1	0
G2E3	4.47215
UBE2CP1	0.0687893
RP11-159L20.2	0.269607
RPL12P5	0
RP11-829H16.1	0
RP11-829H16.2	0.133419
COCH	2.8254
RP11-829H16.3	0.0865059
HIGD1AP17	0
MIR624	0
RP11-829H16.5	0
AP4S1	2.3546
RPL21P5	0.23339
RNU6-541P	0
Y_RNA	0
RP11-596D21.1	0.182707
Y_RNA	0
RP11-176H8.3	0.357373
CTD-2213F21.2	0.377659
RP11-176H8.1	3.8995
CTD-2213F21.1	0
GPR33	0
CTD-2213F21.4	0
CTD-2213F21.3	0
RNU6-602P	0
RNU6-455P	0
RP11-159D23.2	0
RP11-187E13.1	0
RP11-187E13.3	0
RP11-187E13.2	0
ARHGAP5-AS1	2.94703
RNU6-7	0
RNU6-8	1.19344
RP11-134E15.1	0
RP11-134E15.2	0
AKAP6	0.829819
RP11-320M16.2	0
RN7SL660P	0
MTCO1P2	0.354383
RP11-340L3.1	0
NPAS3	0.750398
EGLN3	2.23584
EGLN3-AS1	0
AL356806.3	0
RPL23AP71	0
RP11-671J11.5	0
RP11-671J11.7	0
RNU1-27P	0
RNU1-28P	0
RP11-671J11.4	0
RPS19P3	1.25776
Metazoa_SRP	0
RNU6-1261P	0
RPL23AP8	0
RPL12P6	0.186048
RNU7-41P	0
RP11-73E17.2	3.23601
SRP54-AS1	0.709632
RP11-73E17.3	0
IGBP1P1	0.11664
RP11-85K15.3	1.76775
RPL23AP70	0
SEPT7P1	0.0303832
MRPL57P8	0
DPRXP3	0
RPL7AP3	0
RPL9P3	0.156951
RP11-561B11.3	0
RP11-561B11.1	0.0382911
DNAJC8P1	0.0919583
RP11-561B11.6	0
RPS3AP4	0
KRT18P6	0
INSM2	0.00961952
SNORA31	0
QRSL1P3	0.0625133
RP11-317N8.5	0.196892
NUTF2P2	0
RP11-317N8.3	0
RP11-317N8.4	0.0776715
RP11-116N8.1	0
RP11-116N8.2	0
ILF2P2	0
RP11-116N8.4	0
LINC00609	0
PTCSC3	0
RP11-259K15.2	0
RN7SKP21	0
RP11-964E11.3	0
DPPA3P2	0
RNU7-93P	0
SFTA3	0.0127541
NKX2-1	0.0272405
NKX2-1-AS1	0
PHKBP2	0
RPL29P3	0
NKX2-8	0
RN7SKP257	0
RP11-964E11.2	0
PAX9	0.0771095
SLC25A21	0.45811
RP11-81F13.1	0
RP11-81F13.2	0
MIR4503	0
RP11-537P22.2	0
SLC25A21-AS1	1.92443
RNU6-273P	0
MIPOL1	0.705219
RNU6-886P	0
RP11-356O9.2	0
RP11-356O9.1	0.106674
FOXA1	0.0350471
TTC6	0.00310551
SNORA42	0
RNU6-1277P	0
LINC00517	0.0289473
CTD-2058B24.3	0.278029
CTD-2058B24.2	0.182788
CTD-2142D14.1	0
SSTR1	1.47709
RP11-96D24.1	0
RP11-14N4.1	0
KRT8P1	0
LINC00639	1.07893
RP11-506K19.1	0
RP11-506K19.2	0
Y_RNA	0
RP11-545M17.2	0
RP11-545M17.1	0
RP11-545M17.3	0.336793
RPL7AP2	0.205311
RP11-407N17.4	0.269825
RP11-407N17.2	0
YTHDF2P1	0.186215
MIA2	0
RP11-407N17.5	0.839047
RP11-647O20.1	0.499614
RP11-1074O12.1	0.0943325
RP11-111A21.1	0.053077
RP11-662J14.1	0
RP11-662J14.2	0
RP11-129M6.1	0
RP11-629F19.1	0
RP11-354G16.1	0
CTD-2298J14.1	0
CTD-2298J14.2	0.393315
SNORA31	0
LRFN5	1.36896
FKBP1BP1	0
RP11-313C4.1	0
CTD-2307P3.1	0
RP11-214N1.1	0
RP11-90P16.1	0
RP11-90P16.2	0
RP11-97N10.1	0
RP11-16O13.1	0
RP11-88E18.1	0
HNRNPUP1	0.814811
KRT8P2	0
RP11-557C9.3	0
RP11-557C9.1	0
RP11-305B6.3	0
EIF4BP1	0
RP11-305B6.1	0.123013
RP11-322L17.1	0
RP11-99L13.2	0
RP11-99L13.1	0
FSCB	0
RP11-163M18.1	0
RP11-398E10.1	0.0935449
DOCK11P1	0.00715389
RP11-857B24.1	0
RP11-857B24.3	0
RP11-857B24.2	0
C14orf28	4.60503
RP11-857B24.5	0.891198
KLHL28	3.58296
CTD-3028N15.3	0
CTD-3028N15.1	0
SNORD58	0
SNORD127	0
FANCM	1.58535
RNU6-552P	0
DNAJC19P9	0.233953
RP11-454K7.3	0.0388661
RP11-454K7.1	0.0845362
RP11-454K7.2	0
RP11-945F5.1	0
RP11-369C8.1	0
LINC00871	0
RPL10L	0
MDGA2	0.0101161
SNORA25	0
RPA2P1	0
RPL13AP2	0
RPS15AP3	0
MIR548Y	0
LINC00648	0.254441
RP11-476J6.1	0
RP11-10A2.1	0
RP11-2G1.3	0
RNU6-297P	0
RP11-2G1.1	0
RP11-2G1.2	0
RP11-286B5.1	0
RP11-737F10.1	0
RP11-816J8.1	0
RP11-326E7.1	0
RNA5SP384	0
Y_RNA	0
RHOQP1	1.02708
RP11-649E7.8	0.264579
RP11-649E7.7	0.168482
POLE2	1.04348
RP11-831F12.3	0
RP11-831F12.4	0
RNU6ATAC30P	0
RP11-831F12.2	0.139123
Y_RNA	0
RNU6-539P	0
RN7SL3	0.223935
RP11-596C23.6	0.500509
RP11-596C23.2	0.203145
RNU6-189P	0
Metazoa_SRP	0
LINC01588	0.136274
MIR6076	0
PDLIM1P1	0.0643707
RP11-58E21.1	0
RN7SKP193	0
Y_RNA	0
L2HGDH	1.96418
MIR4504	0
ATP5S	4.97547
CDKL1	1.35888
RP11-247L20.3	0.246835
RP11-406H23.2	0.208069
Y_RNA	0
RP11-406H23.5	0
ATL1	3.69647
SNRPGP1	0
RN7SL452P	0.226485
ZFP64P1	0
RP11-248J18.3	1.35847
RP11-286O18.1	0
snoU83B	0
RP11-218E20.2	0
ABHD12B	0.440403
RP11-218E20.5	0.652493
RP11-218E20.3	0.158797
TRIM9	0.80793
RP11-1140I5.1	0
SNORA70	0
Y_RNA	0
LINC00519	0.248911
LINC00640	0.174826
RP11-255G12.2	0.0576737
RP11-255G12.3	0
SETP2	0
FRMD6-AS2	0.190755
RNU6-1291P	0
RP11-102G14.1	0.417031
FRMD6-AS1	0.168513
RNA5SP385	0
RNU6-301P	0
RP11-280K24.1	0
OR7E105P	0
OR7E106P	0
RP11-280K24.4	0.0144283
OR7E159P	0
RP11-280K24.6	0
RP11-463J10.2	0
RP11-463J10.4	0
RP11-1033H12.1	0
COX5AP2	0
RP11-1033H12.3	0
PTGDR	1.79831
RP11-452D12.1	0.155434
TXNDC16	4.8784
GPR137C	0.93385
RP11-589M4.3	0
RP11-589M4.2	0
RP11-589M4.4	1.49448
RP11-368P15.1	0
RP11-368P15.2	0
RP11-547D23.1	0.0543233
AL163953.3	0.205724
AL163953.2	0
RPS3AP46	0
AL162759.1	0
AL138479.3	0
MIR5580	0
