Name	Brain - Hippocampus
RP11-693I21.1	0
RP11-882G5.1	0
RNA5SP347	0
RP11-379J13.2	0
RP11-379J13.1	0
RP11-684B20.1	0
CTD-2342I9.1	0
RP11-115E19.1	0
RP11-99C10.1	0
CNTN5	0.395179
RN7SKP53	0
RPA2P3	0
RN7SL222P	0
AP000620.1	0
CTD-2383M3.1	0.145975
ARHGAP42	1.09394
RN7SKP115	0
TMEM133	2.72565
PGR	0.336712
PGR-AS1	0.0936179
RP11-788M5.3	0.0470139
TRPC6	0.520737
MIR3920	0
RP11-748H22.1	0.0193657
RP11-748H22.2	0
ANGPTL5	0.118016
CEP126	4.23949
C11orf70	0.947253
5S_rRNA	0
RP11-732A21.2	0.0475787
RP11-732A21.3	0.257274
RP11-864G5.1	0
RP11-864G5.7	0
RP11-864G5.8	0
RNU6-952P	0
BIRC3	0.958035
RP11-315O6.1	4.24635
RP11-315O6.2	0
MMP7	0.0272095
MMP20	0
RP11-817J15.2	0
RP11-817J15.3	0
MMP27	0
MMP8	0.0443879
WTAPP1	0
AP000619.5	0
AP000647.3	0
MMP10	0
MMP1	0
AP000619.6	0
MMP3	0.0578737
MMP12	0
BOLA3P1	0
RNU7-159P	0
MMP13	0
RP11-690D19.4	0
RP11-690D19.1	0
DYNC2H1	1.65979
MTCO3P15	0
MTATP6P15	0
MTCO2P15	0
MTCO1P15	0.0221127
MTND2P26	0
MTND1P36	0
RP11-37O16.8	0
RP11-563P16.1	0
MIR4693	0
PDGFD	0.421962
RP11-617B3.2	0
DDI1	0
MIR7641-1	0
RP11-886D15.1	0.256458
RP11-681H10.1	0
RP11-693N9.1	0
CASP12	0.198121
RP11-693N9.2	0.330013
CASP4	2.01989
CASP5	0.033874
CASP1	2.03884
CARD16	1.68001
CASP1P2	0
CARD17	0
CASP1P1	0
CARD18	0
RP11-94P11.4	0
OR2AL1P	0
RP11-94P11.3	0
Metazoa_SRP	0
AP000641.1	0
RNU4-55P	0
RNU6-277P	0
KBTBD3	2.48137
RP11-677I18.3	0.0663599
RP11-677I18.4	0
RP11-680E19.1	0
RP11-680E19.2	0
GUCY1A2	1.90982
RP11-819M15.2	0
RP11-819M15.1	0
RP11-382M14.1	0
RP11-819C21.1	1.74351
SMARCE1P1	0.0260717
ALKBH8	1.91092
CTD-2355J17.2	0
AP000889.2	0
AP000889.1	0
SLN	0.61838
CTD-2651C21.3	0
SLC35F2	2.04309
RP11-832N8.1	0
RAB39A	0.445383
Y_RNA	0
RP11-144G7.2	0
NPAT	1.77153
ATM	3.0115
C11orf65	0.284723
KDELC2	2.93894
EXPH5	0.441445
DDX10	2.40568
RPS2P39	0
RP11-801G16.2	0
CYCSP29	0
RP11-25I9.3	0
RP11-25I9.2	0
RNU6-654P	0
RNA5SP349	0
SNORD39	0
RP11-708B6.2	0
RP11-10A7.1	0.0461016
RP11-386B1.1	0
RP11-262A12.1	0
TFAMP2	0
RPSAP50	0
RP11-361A21.3	0
RP11-344L21.1	0
ZC3H12C	1.88544
RP11-347E10.1	0
ARHGAP20	1.32111
HNRNPA1P60	0
RP11-97I14.1	0
RNA5SP350	0
RP11-89C3.3	0
RP11-89C3.4	0.0325479
RPS17P15	0
RP11-89C3.2	0
C11orf53	0
COLCA1	0.658146
COLCA2	3.68462
MIR4491	0
POU2AF1	0.382409
RNU2-60P	0
RP11-794P6.1	0
RP11-794P6.2	0.00703758
BTG4	0.0453223
MIR34B	0
MIR34C	0
RP11-794P6.6	0
C11orf88	0.613573
AP000925.2	0
RN7SKP273	0
PPP2R1B	4.99989
RP11-108O10.2	0.0578167
ALG9	3.37631
ALG9-IT1	0
GNG5P3	0
FDXACB1	1.09801
RPL37AP8	0.154029
HSPB2	4.55423
C11orf52	0.359646
RNA5SP351	0
RP11-708L7.7	0
RP11-708L7.6	0.079102
PPIHP1	0.100812
RNU6-893P	0
RP11-708L7.9	0
PIH1D2	0.911445
IL18	3.50765
RP11-356J5.4	0
TEX12	0.0729282
BCO2	2.35945
KCTD9P4	0.0407001
MRPS36P4	0.0842316
RPS6P16	0
PLET1	0
RP11-356J5.13	0
ST13P10	0
RP11-356J5.12	1.70942
RNU6-44P	0
RP11-65M17.3	0.0681332
RPL23AP62	0
RP11-65M17.1	0
snosnR66	0
RP11-27G22.1	0
RP11-629G13.1	1.20935
RNU7-187P	0
NCAM1-AS1	1.12071
RP11-839D17.3	1.3718
TTC12	1.69785
RP11-159N11.4	1.297
ANKK1	0.373138
RP11-159N11.3	0
DRD2	0.91297
MIR4301	0
MTRF1LP1	0.0542792
ZW10	3.54823
RPS29P19	0
RP11-667M19.4	0
RP11-667M19.2	0
CLDN25	0
ATF4P4	0.106817
LRRC37A13P	0
USP28	3.50521
RP11-667M19.10	0
RP11-667M19.9	0.0929943
RNU6-1107P	0
HTR3B	0.0870035
HTR3A	0.965031
ZBTB16	4.13536
RP11-64D24.2	0
NNMT	1.32569
RP11-64D24.4	0
RBM7	1.85748
RP11-212D19.5	0
NXPE2P1	0
RP11-172C16.5	0
NXPE1	0.0064959
snoU13	0
NXPE4	0
RP11-172C16.4	0.0293469
NXPE2	0.0381124
ACA59	0
AP000462.3	0
AP000462.2	0
AP000462.1	0
RP11-136I14.2	0
RP11-136I14.3	0
RPL12P46	0
RP11-136I14.5	0
snoU13	0
AP000997.1	0
AP000997.2	0
AP000997.3	0.0674931
AP000797.3	0.0428354
CTC-774J1.1	0
LINC00900	0.712254
AP000797.4	0.2304
AP000797.1	0
AP000797.2	0
LINC02151	0.0422271
AP000770.2	0
AP000770.1	0
AP006216.10	0
APOA5	0
AP006216.5	0
APOA4	0
APOC3	0
APOA1	0.454649
APOA1-AS	0.446731
RNY4P6	0
AP000936.1	0.182381
AP000936.4	0
AP000936.5	0
RP11-109L13.1	0.0625857
RP11-109L13.5	0
PCSK7	4.17078
AP000892.6	1.48255
SCARNA11	0
CMB9-94B1.2	2.14727
AP000892.4	0.0834789
PRR13P3	0
AP000711.1	0.0557405
RP11-35P15.1	0.10933
FXYD2	0.184003
RP11-728F11.3	0
RP11-728F11.4	0.870844
TMPRSS13	0.23754
IL10RA	2.35068
TMPRSS4-AS1	0.058114
RN7SL828P	0
TMPRSS4	0.00950796
JAML	0.362599
HSPE1P18	0
MPZL3	0.442034
MPZL2	1.08808
RP11-832A4.7	0
CD3E	0.415026
RP11-215H18.5	0
CD3D	0.166421
CD3G	0.0384666
RP11-770J1.5	0.169094
RP11-770J1.7	0.0659152
RP11-770J1.4	0.671247
RP11-770J1.3	0.716005
TTC36	0.498678
RPL5P30	1.06841
RNU6-1157P	0
AP002954.3	1.69718
MIR6716	0
TREH	0.150253
TREHP1	0
RNU6-376P	0
AP002954.4	0.0753213
RP11-158I9.8	3.56758
RP11-158I9.1	0
SETP16	0
Y_RNA	0
CXCR5	0
RP11-158I9.5	0
BCL9L	3.16916
UPK2	0.541226
RN7SL688P	0
Y_RNA	0
FOXR1	0.0285728
Metazoa_SRP	0.421684
Y_RNA	0
RP11-110I1.12	0.567101
RPL23AP64	0.553391
RP11-110I1.11	0.677986
RP11-110I1.5	0.829641
MIR3656	0
SLC37A4	3.94255
RP11-110I1.14	0.398343
RP11-110I1.13	1.20232
HINFP	4.14353
ABCG4	4.00512
NLRX1	2.80772
PDZD3	0.0239891
CCDC153	1.18868
CBL	4.4521
RNU6-262P	0
MIR6756	0
ACA64	0
C1QTNF5	0.250487
MFRP	0.104024
RP11-334E6.3	0
USP2-AS1	0.236871
RP11-334E6.2	0
RP11-334E6.4	0
DUXAP5	0
KRT8P7	0.0368708
RP11-196E1.3	0.427419
RNU6-1123P	0
CTD-2523D13.1	0
CTD-2523D13.2	1.53559
RP11-215D10.1	0
RP11-831A10.2	0.0690243
RP11-831A10.1	0.304477
TRIM29	0.314786
AP000679.2	0.179726
POU2F3	0.0438686
RP11-778O17.4	0
7SK	0
GRIK4	4.08428
ELOCP22	0
RP11-640N11.2	0.0174112
HMGB1P42	0
TBCEL	3.69165
TECTA	0.876952
RP11-775A1.2	0
RPS4XP12	0
BMPR1APS2	0
RP11-142I2.1	0
RP11-730K11.1	0.0109565
RNU6-256P	0
MIR125B1	0
BLID	0
MIRLET7A2	0
MIR100	0
RP11-716H6.1	0.0542081
RP11-716H6.2	0.290721
RNU4ATAC10P	0
RNU4ATAC5P	0
RNU6-592P	0
GLULP3	0
RP11-266E8.2	0
UBASH3B	1.19748
snoU13	0
CRTAM	0.11998
C11orf63	0.808035
RNU4-23P	0
ATP5F1P5	0.271773
BSX	0
RP11-335F8.2	0
RPL34P23	0
RPS26P43	0
RPL31P47	0
SNORD14E	0.648284
CLMP	1.90175
RP11-762B21.5	0
CTD-2216M2.1	0
U8	0
RP11-109E10.1	0
PHBP17	0
MIR4493	0
SF3A3P2	0.0187889
RP11-634B22.4	0
ZNF202	2.69536
OR6X1	0
RNU1-21P	0
OR6M1	0
OR6M2P	0
OR6M3P	0
TMEM225	0
OR8D4	0
OR4D5	0
OR6T1	0
OR10S1	0
OR10G6	0
OR10G5P	0
OR10G4	0
OR10G9	0
OR10G8	0
OR10G7	0
OR10D5P	0
OR10D4P	0
OR10N1P	0
VWA5A	4.47492
OR10D1P	0
OR10D3	0
OR8F1P	0
OR8G3P	0
OR8G2P	0
OR8G7P	0
OR8G1	0
OR8G5	0
SLC5A4P1	0
OR8D1	0
OR8D2	0
OR8B7P	0
OR8B6P	0
OR8B5P	0
OR8B1P	0
OR8C1P	0
OR8B2	0
OR8B3	0
OR8X1P	0
OR8B4	0
OR8B8	0
OR8A2P	0
OR8B9P	0
OR8B10P	0
OR8A3P	0
RP11-728D14.6	0
OR8B12	0
OR8A1	0
OR8Q1P	0
PANX3	0.0189289
SPA17	1.34475
RP11-677M14.2	0.148842
VSIG2	1.12827
RP11-677M14.3	0.312346
RP11-677M14.8	0.453811
RP11-677M14.7	0.56792
RP11-677M14.5	2.12163
RP11-664I21.5	0
RP11-664I21.6	0.315822
CCDC15	0.370606
SLC37A2	1.05829
TMEM218	4.89608
KRT18P59	0.0467975
RP11-687M24.4	0
PKNOX2-AS1	0.0545995
PKNOX2	4.4541
RP11-687M24.7	0
RP11-687M24.8	0
RNU6-321P	0
AP000708.1	0.443135
STT3A-AS1	0.0645189
RNU6-1156P	0
CHEK1	0.955536
RNU2-35P	0
ACRV1	0.550424
PATE1	0
PATE2	0.0477963
PATE3	0
PATE4	0
RP11-680F20.10	0.0437386
HYLS1	2.13627
PUS3	3.67522
RP11-680F20.9	0
DDX25	2.67393
RP11-680F20.4	0
RP11-680F20.6	0
CDON	0.56275
NAP1L1P1	0.34869
RP11-673E11.2	0
RP11-50B3.2	0.0582698
RP11-50B3.1	0
RP11-50B3.4	0.0854174
RNU4-86P	0
RN7SL351P	0
RPL35AP26	0
TIRAP	0.806174
RP11-712L6.7	0
RP11-712L6.5	0.635823
DCPS	4.46669
ST3GAL4-AS1	0.858432
RP11-712L6.8	0
KIRREL3-AS1	0.0388433
RP11-115C10.1	0.454967
RP11-688I9.4	0.378053
RP11-688I9.5	0.0206131
KIRREL3-AS2	0.321527
MIR3167	0
RP11-688I9.2	0
KIRREL3-AS3	0.0143783
RP11-168K9.1	0
RP11-168K9.2	0.0797725
CTD-2234N14.2	0
CTD-2234N14.1	0
RP11-480C22.1	1.02537
RN7SKP121	0
RN7SKP279	0
RP11-822P1.1	0
RP11-676M6.1	1.1729
RP11-702B10.2	0
LINC02098	0
ETS1	4.91133
MIR6090	0
RP11-1007G5.2	0
RP11-264E20.2	0.0641268
RP11-264E20.1	0.0242375
RP11-744N12.3	0.15614
SENCR	0.841172
FLI1	3.79117
KCNJ1	0.198946
RP11-740D6.3	0
KCNJ5	0.397545
C11orf45	0.417409
TP53AIP1	0.366431
RNU6-876P	0
Y_RNA	0
RNU6-874P	0
ZNF123P	0
BARX2	0.492417
RPS27P20	0
RP11-237N19.3	0
LINC01395	0
RP11-507F16.1	0
TMEM45B	0.822193
NFRKB	4.04305
PRDM10	2.01964
LINC00167	0.047845
RP11-567M21.3	0.0949334
ELOBP2	0
RP11-679I18.4	0
RPL34P21	0
U4	0
ST14	0.302195
RP11-567O18.1	0
DDX18P5	0
RN7SL778P	0
RP11-121M22.1	0.230552
ADAMTS8	3.27374
ADAMTS15	0.189421
RP11-535N6.2	0
BAK1P2	0
MIR8052	0
C11orf44	0
PPP1R10P1	0
RP11-890B15.2	0.0687518
RN7SL167P	0
AP002856.4	0
AP002856.6	0
AP002856.7	0
AP002856.5	0
RNU6ATAC12P	0
AP003025.2	0.110078
RP11-217L21.1	0
RP11-651K21.1	0
AP004372.1	0
RP11-697E14.2	0
NTM-IT	0
RP11-684N3.1	3.03647
U6	0
RP11-654C20.1	0.0260288
OPCML-IT2	0
AP004782.1	0.0941783
RP11-861E23.2	0.0378292
OPCML-IT1	0.0919455
RP11-448P19.1	0.0681032
SPATA19	0.064992
RP11-259P6.3	0
IGSF9B	1.01748
RP11-713P17.5	0
RP11-713P17.3	1.31668
RP11-713P17.4	0.115823
PTP4A2P2	0.504601
NCAPD3	2.22597
RP11-700F16.2	0
RP11-700F16.3	0
GLB1L3	1.454
AP000859.4	0
GLB1L2	1.87258
RP11-627G23.1	0.670831
AP004550.1	0
RP11-469N6.3	0
RP11-469N6.2	0
RP11-469N6.1	0.201276
RP11-555G19.1	0
RP11-555G19.2	0
AP005135.2	0
DDX11L8	0
FAM138D	0
RP11-598F7.3	0
RP11-598F7.4	0.304288
RP11-598F7.5	0.676811
RP11-598F7.6	0.791323
RP11-283I3.1	0.355503
RP11-283I3.2	1.52876
SLC6A13	3.47139
RP11-283I3.4	0.0665492
RP11-283I3.6	4.4443
KDM5A	2.65099
CCDC77	3.66145
B4GALNT3	1.8131
RP5-1154L15.2	0
RNU7-103P	0
RP5-1154L15.1	0
RP11-218M22.1	1.89319
RP11-218M22.2	0
RNU4ATAC16P	0
RAD52	4.36915
RP11-359B12.2	1.82439
HTR1DP1	0
RP5-951N9.1	0
RP5-951N9.2	0
LINC00942	0.0576116
WNT5B	1.01548
MIR3649	0
RP11-288K12.1	0.0221207
RPS4XP14	0.11909
CACNA2D4	0.331646
LRTM2	3.05478
RP5-1096D14.3	0
LINC00940	1.16244
DCP1B	2.15147
CACNA1C	1.82563
RP5-1096D14.6	0
CACNA1C-IT1	0
CACNA1C-IT2	0.0526367
RP1-53O8.2	0
CACNA1C-AS4	0
CACNA1C-IT3	0
CACNA1C-AS3	0
AC007618.3	0
CACNA1C-AS2	0.765126
CACNA1C-AS1	0.131995
RP11-986G18.3	0.036344
RP11-986G18.2	0.323895
IQSEC3P1	0.135527
RP11-885B4.2	0.0338956
RPL23AP14	0
CBX3P4	0.215572
RP4-816N1.7	0
RP4-816N1.6	0.24617
ITFG2	4.95916
RP4-816N1.8	0.237178
FOXM1	0.593676
RP11-372B4.3	0.480332
RNU6-1315P	0
TEAD4	0.936393
RP11-253E3.3	0.212027
RP11-253E3.1	0.201511
TSPAN9	3.085
Metazoa_SRP	0
TSPAN9-IT1	0
RP11-543P15.3	0
RP11-543P15.1	3.40403
RP5-1063M23.3	0.0964167
RP5-1063M23.2	0.0206918
RP11-476M19.2	0
PRMT8	2.79646
RP11-476M19.3	0
RP11-476M19.1	0
CRACR2A	0.104597
RP5-1180D12.1	0.1226
RP3-488M23.3	0
PARP11	1.53473
OTUD4P1	0.00793506
RP11-664D1.1	0
RP11-320N7.2	0
HSPA8P5	0.0340186
RP11-320N7.1	0
CCND2-AS1	4.2923
CCND2-AS2	0.542355
TIGAR	2.43547
RP11-264F23.1	0.0824383
FGF23	0
FGF6	0
C12orf4	4.46919
RAD51AP1	0.634818
DYRK4	4.19417
RP11-234B24.5	0
AKAP3	0.929105
RP11-500M8.6	0
RP11-500M8.4	0.0339957
RP11-234B24.2	0.96313
RP11-234B24.4	0
RP3-377H17.2	0.18225
RP11-429A20.3	0.467783
KCNA1	3.20809
RP3-377H17.3	0
RP11-429A20.2	0
KCNA5	2.92488
RP11-319E16.1	0
RP11-1038A11.3	0
RP11-319E16.2	0
RP11-1038A11.2	0
RP11-1038A11.1	0
NTF3	0.148876
ANO2	0.576764
RP11-592H6.3	0
RN7SL69P	0
RP3-454B23.1	0.307279
Y_RNA	0
ATP5J2P5	0
PLEKHG6	0.0234591
RN7SL391P	0
SCNN1A	0.0998717
RP1-102E24.8	0.229116
RP1-102E24.1	0.181991
RP1-102E24.9	0
CD27	0.585612
TAPBPL	3.81014
RP1-102E24.10	1.07125
RP1-102E24.6	0.0305946
SCARNA10	0
RP5-940J5.3	0.421677
RP5-940J5.8	0.243056
RP5-940J5.6	0.211412
SCARNA11	0
LPAR5	1.94645
ACRBP	0.496579
RP4-761J14.8	0.278583
RNU6-781P	0
RP4-761J14.9	0.124126
RP4-761J14.10	1.09652
LAG3	0.189054
RN7SL380P	0
GNB3	3.20502
CDCA3	1.09025
SPSB2	2.27533
RPL13P5	2.09326
U47924.32	0.766695
U47924.31	1.58212
PTPN6	2.76337
U47924.27	0
MIR200C	0
MIR141	0
U47924.29	0
SCARNA12	2.58413
LPCAT3	2.32332
RP3-461F17.1	0.159336
RP3-461F17.2	0
C1RL	2.06947
C1RL-AS1	0.173206
RNU6-485P	0
RBP5	0.581943
RP11-273B20.1	0.45475
RP11-273B20.3	0.0458305
RP11-185H22.1	0
ACSM4	0.0125672
CD163L1	0.25757
RP11-157G21.2	0.203049
CD163	1.13667
GAPDHP31	0
NIFKP3	0
RP11-444J21.2	0
RP11-444J21.5	0
RP11-444J21.4	0
RP11-444J21.6	0
APOBEC1	0
GDF3	0
DPPA3	0
CLEC4C	0
NANOGNB	0
Y_RNA	0
NANOG	0
Y_RNA	0
SLC2A14	0.146587
Y_RNA	0
Metazoa_SRP	0
RP11-277J24.1	0
RP11-815D16.1	0
NANOGP1	0
RP11-277E18.2	0
Y_RNA	0
RP11-69M1.1	0.0750448
RP11-69M1.8	0
HSPD1P12	0
RP11-69M1.4	0.147496
FOXJ2	4.32641
C3AR1	3.1514
RP11-69M1.6	0.874498
CLEC4A	1.54705
POU5F1P3	0.321256
GCSHP4	0
ZNF705A	0
FAM66C	2.29727
RP11-266K4.1	0.530401
RP11-266K4.13	0.393485
FAM90A1	1.59162
ALG1L10P	0.436433
FAM86FP	0.83338
RP11-266K4.9	1.8354
ENPP7P5	0.094549
LINC00937	0.406084
RP11-113C12.4	1.7939
RP11-90D4.3	0.0381182
RP11-90D4.4	0
RPS3AP43	0.14862
RP11-113C12.8	0
OR7E140P	0
OR7E148P	0
OR7E149P	0
CLEC6A	0
RP11-113C12.2	0
RNU6-275P	0
CLEC4D	0.0297127
SUPT4H1P2	0
CLEC4E	0.377012
RP11-561P12.5	0
Y_RNA	0
SCARNA11	0
AICDA	0
RP11-438L7.1	0
HADHAP2	0.014073
MFAP5	0.383505
RP11-20D14.3	0
RP11-20D14.4	0
RPSAP51	0
RP11-20D14.6	0.334116
A2ML1-AS2	0
A2ML1	0.879294
A2ML1-AS1	0
RP11-259O18.5	0.368026
KLRG1	1.05654
RP11-259O18.4	0
HNRNPA1P34	0
VDAC2P2	0
LINC00612	0.0712934
A2M-AS1	1.31512
KRT17P8	0
BTG1P1	0.105735
PZP	0.312935
TPT1P12	0.042822
A2MP1	0.2279
MIR1244-3	0
PTMAP4	0
LINC00987	2.84381
RP11-118B22.4	4.19607
RP11-22B23.1	0.646175
SNORA75	0
RP11-22B23.2	0
RP13-735L24.1	0.165974
RP11-599J14.2	2.10968
CTD-2318O12.1	0
DDX12P	0.22034
SNORA75	0
RP11-726G1.1	0.158431
RP11-525E9.1	0
KLRB1	0.202396
RP11-705C15.2	0.683758
RNU6-700P	0
GOT2P3	0
RP11-705C15.4	0
RP11-705C15.3	0.329054
CLEC2D	1.01517
RP11-75L1.1	0
CLECL1	0.11075
CD69	0.881153
RP11-75L1.6	0
KLRF1	0.354616
CLEC2B	3.31856
RP11-290C10.1	0
KLRF2	0
CLEC2A	0.0196641
AC091814.2	0.618355
AC091814.3	0
CLEC12A	0.0668378
CLEC1B	0
CLEC12B	0.0862247
RP11-133L14.5	0
CLEC9A	1.2494
RP11-133L14.2	0
CLEC1A	1.26711
RN7SKP161	0
HNRNPABP1	0
CLEC7A	2.25624
TMEM52B	0.336623
KLRD1	0.118698
RP11-277P12.10	0
RP11-277P12.9	0
RP11-277P12.20	0.534344
KLRK1	1.91315
KLRC4	1.30064
KLRC3	3.91274
KLRC2	2.1638
KLRC1	0.0748479
EIF2S3L	0.0526063
SLC25A39P2	0
RP11-291B21.2	0
KLRA1P	1.72451
MAGOHB	2.4471
STYK1	0.547953
RP13-81N3.2	0
HSPE1P12	0
TAS2R7	0
TAS2R8	0
TAS2R9	0
PRH1	1.63885
TAS2R10	0.120038
RP11-144O23.8	0.114374
PRR4	4.25157
TAS2R12	0
TAS2R13	0.0157313
PRH2	0.0820399
TAS2R14	2.19531
TAS2R15P	1.13353
TAS2R50	0
TAS2R20	0.728409
TAS2R19	0.34844
TAS2R31	0.182476
TAS2R63P	0.0518707
TAS2R46	0.028697
TAS2R64P	0.0416817
TAS2R43	0
RP11-673D15.7	0
TAS2R30	0.0274847
TAS2R18	0.0405084
RP11-785H5.2	0
TAS2R42	0
RP11-144O23.22	0
RP11-711K1.8	0
PRB3	0
PRB4	0
PRB1	0.144014
PRB2	0.617281
RP11-711K1.7	0.182872
HIGD1AP8	0
RP11-434C1.4	0.146903
RP11-434C1.5	0
DDX55P1	0.045882
RP11-434C1.6	0
RP11-434C1.2	0
RNU7-60P	0
LINC01252	0.728667
ETV6	2.02462
BCL2L14	0.0191099
RP11-267J23.4	0.629454
MIR1244-4	0
LRP6	4.81844
RP11-267J23.1	0.0634236
RNU6-545P	0
RP11-757G14.3	0
RNU6-318P	0
MANSC1	4.30958
RPL23AP66	0.126901
BORCS5	3.5341
RP11-253I19.4	0
RP11-253I19.3	0.445894
RP11-158N24.1	0
RPL21P136	0
RP11-180M15.6	1.12582
GPR19	2.79804
RP11-180M15.3	0
RP11-180M15.7	0.921798
RP11-180M15.4	0
MIR613	0
STX8P1	0
DDX47	0
RP11-59H1.1	0
RP11-392P7.1	0.110717
RPL13AP20	0.310804
GPRC5A	0.105701
RP11-392P7.6	0.246877
GPRC5D	0.0923942
RP11-392P7.7	0
SNORD88	0
HTR7P1	1.05723
RP11-377D9.3	0.133409
RP11-377D9.1	0
GSG1	0.524297
EMP1	3.98729
LINC01559	0
GRIN2B	2.67902
RNA5SP353	0
RNU6-590P	0
RP11-4N23.1	0
RN7SKP162	0
RP11-72J9.1	0
RP11-298E10.1	0
RP11-134N1.2	0
MRPS18CP4	0
RNU6-491P	0
GNAI2P1	0
RPL30P11	0
ATF7IP	4.66968
PLBD1	1.07795
RP11-502N13.2	0
RN7SKP134	0
GUCY2C	0.0414774
PLBD1-AS1	0.17618
RP11-174G6.1	0
RP11-174G6.5	0.514245
HIST4H4	0.414368
C12orf60	0.666867
SMCO3	0.0685866
ART4	0.0108191
RP11-233G1.4	0
ERP27	0.127235
PDE6H	0.250244
LINC01489	0
RERG	4.06322
RERG-IT1	0
RERG-AS1	0
METTL8P1	0
PTPRO	2.58449
RP11-6K23.1	0
RNU6-251P	0
RP11-6B19.1	0
RP11-6B19.3	0
RP11-6B19.2	0
EGLN3P1	0
SLC15A5	0.0848525
SUPT16HP1	0.0260522
RP11-424M22.1	0
RP11-424M22.3	0
RP11-239A17.1	0
RP11-69C13.1	0
RP11-1018J11.1	0.060268
EEF1A1P16	0.0396645
RNU6-837P	0
RPL7P40	0
PSMC1P8	0
TIMM17BP1	0
RP11-871F6.3	0
RP11-606D9.1	0
MIR3974	0
Y_RNA	0
PIK3C2G	0.00946592
NDFIP1P1	0
RP11-459D22.1	0
ZKSCAN7P1	0
PLCZ1	0
PSMC1P9	0
RP11-361I14.2	0
CAPZA3	0
RPL7P6	0.0448643
MEF2BNBP1	0
PLEKHA5	2.78393
RP11-282K24.3	0.0322935
RN7SL459P	0
RN7SL67P	0
AEBP2	4.56754
PDCD5P1	0
RP11-841C19.4	0
RNU6-254P	0
EEF1A1P4	0.127574
RP11-841C19.1	0
RNU1-146P	0
RP11-405A12.2	0.0349597
RP11-405A12.1	0.0183117
RP11-664H17.1	0
CTC-465D4.1	0
RP11-284H19.1	0
PDE3A	0.964427
UBE2L2	0
RP11-424C20.2	0.0538798
SLCO1B3	0
RP11-80N2.2	0
SLCO1B7	0
SLCO1B1	0
IAPP	0
PYROXD1	2.65398
ELOCP31	0
RECQL	3.98076
GYS2	0.115507
RP11-59N23.3	0
RP11-59N23.1	0
KCNJ8	3.29047
ABCC9	1.69217
RP11-729I10.2	0
RP11-729I10.3	0
RP11-547L9.1	0
ST8SIA1	1.83031
RP11-49G2.3	0.212402
RP11-49G2.4	0
RP11-73M14.1	0
RP11-359J14.2	0.291804
LRRC34P1	0
RP11-268P4.2	0
RP11-268P4.5	2.90409
RP11-268P4.4	0
RP11-268P4.6	0
RP11-114G22.1	0.00899696
RPS27P22	0
RP11-449P1.1	0
RP11-153K16.1	0
RP11-686N4.1	0
RP11-153K16.2	0
SOX5	1.93114
RP11-437F6.1	0
MIR920	0
RP11-444D3.1	0.106152
RP11-778H2.1	0
LINC00477	0
KNOP1P1	0
RP11-615I16.1	0
RP11-625L16.1	0
RN7SL38P	0
BCAT1	2.84368
RP11-625L16.3	0
RP11-662I13.3	0.294967
RP11-662I13.2	0
RP11-662I13.1	0
C12orf77	0
LRMP	1.74581
CENPUP2	0
RP11-713N11.4	0
RP11-713N11.6	1.00091
CASC1	1.26951
RP11-295I5.3	1.20754
RP11-295I5.4	0.41421
RP11-707G18.1	0.698485
RNU4-67P	0
RP11-318G8.1	0
RP11-318G8.4	0
RP11-318G8.2	0
TUBB4BP1	0
LMNTD1	0.131067
RP11-685B13.2	0
RN7SKP262	0
RP11-443N24.2	0.0413796
TDGP1	0
RP11-443N24.3	0
MIR4302	0
RP11-443N24.4	0
RASSF8-AS1	4.47404
RASSF8	4.68515
RP11-283G6.3	0.376875
SSPN	4.48675
RP11-283G6.4	0.0430239
RP11-283G6.5	0
RP11-283G6.6	0
RP11-612B6.1	0
RP11-513G19.1	0.214195
RP11-612B6.2	0
ITPR2	2.98657
RNA5SP354	0
RP11-666F17.1	0.023507
RP11-666F17.2	0
C12orf71	0.14395
RP11-582E3.5	0
RP11-582E3.2	0
RP11-582E3.4	0.0962764
ARNTL2	2.08162
ARNTL2-AS1	0
SMCO2	0.194344
RARSP1	0
RP11-709A23.1	0.0939841
RP11-709A23.2	0.060437
RP11-1060J15.3	0
RP11-1060J15.4	0.096596
REP15	0.678723
RP11-1060J15.9	1.57567
RP11-1060J15.5	0.119511
RP11-1060J15.7	0
Y_RNA	0
MANSC4	0.102818
RP11-860B13.1	0
RN7SKP15	0
uc_338	0
RP11-993B23.1	0
PTHLH	1.22293
RP11-993B23.3	0
RP11-967K21.1	0.581381
RP11-967K21.2	0
RP11-425D17.1	0.503243
RP11-425D17.2	0.069004
RNU4-54P	0
RNA5SP355	0
RP11-874G11.1	0
RP11-977P2.1	0
RP11-31A23.1	0
RP11-946L16.1	0.107459
FAR2	3.06125
RP11-946L16.2	0.502107
RP11-996F15.4	1.30322
RP11-996F15.2	0.462989
RP11-996F15.5	1.3203
RP11-996F15.6	1.99687
OVCH1-AS1	0.0225433
OVCH1	0.0540531
RP11-310I24.1	0
RPL21P99	0
RP11-776A13.4	0
RP11-776A13.1	0
RP11-776A13.3	0
RNA5SP356	0
RP11-155I9.1	0
RP11-776A13.2	0
RP11-77I22.2	0.140043
LINC00941	0.252207
RP11-77I22.4	0
TSPAN11	2.41925
RP11-551L14.4	0.110332
RP11-551L14.8	0.0348087
DDX11-AS1	0.191428
DDX11	2.20322
SNORA75	0
RP11-551L14.7	0
OVOS2	0.129008
