Name	Artery - Coronary
RP11-338E21.2	0
RP11-338E21.3	0
RP11-629N8.4	0.12012
RP11-629N8.3	0
TBC1D30	1.00082
RPL7P39	0
RP11-766N7.3	0.0128008
RP11-766N7.4	0
RNU6ATAC42P	0
RP11-168J19.2	0
WIF1	0.0747106
RNU6-166P	0
APOOP3	0
RP11-305O6.4	0.273858
RP11-305O6.3	0.086188
KRT18P60	0.0974364
RP11-230G5.2	0.128079
RP11-221N13.2	0
RP11-221N13.3	0.314807
RP11-221N13.4	0
PCNPP3	0
RPSAP52	0.0586775
HMGA2	0.0663029
RP11-677M24.1	0
RP11-366L20.2	0.23891
RP11-366L20.3	0
MIR6074	0
RP11-366L20.4	0
RPL21P18	0
RNA5SP362	0
LLPH-AS1	0.508865
RBMS1P1	1.828
RP11-335I12.2	0
PDCL3P7	0
RN7SKP166	0
HELB	0.98912
GRIP1	0.117671
OSBPL9P5	0
OSBPL9P4	0
RP11-123O10.4	0
RP11-123O10.3	0
RP11-123O10.1	0
RAB11AP2	0
GGTA2P	0.133955
MRPL40P1	0
NTAN1P3	0
RP11-473M14.3	0
RP11-542B15.1	0.0381996
RP11-335O4.1	0
RP11-335O4.3	0
RP11-43N5.1	0.106495
RP11-43N5.2	0
LINC01479	0.155561
GS1-410F4.5	0
IFNG-AS1	0.104895
RPL39P28	0
HNRNPA1P70	0.0458112
RP11-444B24.2	0
IFNG	0.0843372
IL26	0
IL22	0
RP11-81H14.2	0.135358
RP11-71J4.2	0
RP11-81H14.1	0.060464
RP11-81H14.3	0
RP11-81H14.4	0
RPSAP12	0.726995
Metazoa_SRP	0
RPL10P12	0.417915
SNORA70G	0
ATP5HP4	1.34417
RP11-637A17.2	0.0969681
RPL7P42	0
KRT8P39	0.241083
SLC35E3	1.79208
RP11-611O2.2	0
RP11-611O2.1	0.121205
RNU7-4P	0
RP11-611O2.6	0
PRELID2P1	0.179278
RP11-324P9.1	0
C1GALT1P1	0.219678
RP11-1143G9.5	0.0266542
RN7SL804P	0
RPS26P45	0
RP11-956E11.1	0.261477
LRRC10	0
BEST3	0.0113724
RP11-588G21.1	0
RP11-588G21.2	0
RAB3IP	2.18905
MYRFL	1.36186
RP11-611E13.3	0
RP11-320P7.2	0
LINC01481	0.481327
RP11-398J13.1	0.494961
RNU4-65P	0
RP11-588H23.3	1.26923
RP11-785D18.3	0
PTPRR	0.356532
FAHD2P1	0
Y_RNA	0
CTD-2021H9.1	0
CTD-2021H9.2	0
CTD-2021H9.3	0.0833089
LGR5	0.909162
RP11-578B16.1	0
RP11-186F10.2	0
SNORA17	0
THAP2	2.77805
RP11-498M15.1	0
RP11-2H8.3	0
RP11-2H8.4	0.0706617
TPH2	0
RP11-89M22.3	0
TRHDE	0.538833
TRHDE-AS1	1.38541
RP11-98E6.1	0
CHCHD3P2	0
RP11-12K6.2	0
RP11-314D7.1	0
RP11-314D7.2	0
RP11-314D7.3	0
RP11-166B14.1	0
RNU6-1012P	0
RP11-295G12.1	0
U8	0
RP11-711C17.1	0
RP11-711C17.2	0
RP11-81H3.2	0
RP11-274M17.1	0
RP11-274M17.3	0
RP11-274M17.2	0
VENTXP3	0
RP11-361A23.1	0
RP11-361A23.2	0
RP11-361A23.3	0
RP11-81K13.1	0
KCNC2	0
RP11-560G2.1	0
CCNG2P1	0
CAPS2	2.50603
RP11-560G2.2	0
RP11-585P4.6	3.51575
GLIPR1L1	0.477886
GLIPR1L2	1.42497
RP11-585P4.5	2.09628
RP11-114H23.1	0
RP11-25J3.2	0
RPL10P13	0
SNORA70	0
RP11-114H23.2	0
RP11-290L1.6	0
RN7SL734P	0
RP11-290L1.5	0
RP11-290L1.7	0
RP11-290L1.3	0
RP11-290L1.4	1.44439
RP11-453D16.1	0
RP11-453D16.2	0
RNU6-1271P	0
RP11-54A9.1	0.720025
RN7SKP172	0
RP11-20E24.1	0.279458
RP11-613M5.1	0
YWHAQP7	0
RP11-613M5.2	0.378608
RPL7P43	0
RP11-734E19.1	0.0854018
RP11-461F16.3	0
RP11-669B18.1	0
E2F7	0.147874
RP1-81P11.1	0
NAV3	2.78485
RP1-97G4.1	0
RP11-781A6.1	0
RP11-136F16.1	0
FAM213AP1	0
RP11-38F22.1	0
RP11-754N21.1	0
RP11-90C1.1	0
RP11-171L9.1	0
RP11-123M21.2	0
RP11-123M21.1	0
SYT1	0.851306
RP11-390N6.1	0
RP1-78O14.1	1.1557
MIR1252	0
RP11-359M6.2	0
RP11-359M6.1	0.0317121
NOP56P3	0.384638
RP11-530C5.1	0.35477
RP11-530C5.4	1.24497
RP11-530C5.2	0.321448
RNA5SP363	0
RP11-84G21.1	2.20836
SNRPGP20	0
RPL7P38	0.594893
RNU7-106P	0
RP11-244J10.1	0.433821
OTOGL	0.254445
RN7SKP261	0
PTPRQ	0.278913
AKIRIN1P1	0
RP11-272K23.3	0
MYF6	0.0747514
MYF5	0
LINC01490	0
LIN7A	2.41109
MIR617	0
RP11-299A16.1	0
MIR618	0
RP11-543H12.1	0
MIR4699	0
PPFIA2	4.93651
RP11-121G22.3	0.404105
RP11-315E17.1	0.0444792
RP11-617J18.1	0
RP11-275O18.1	0
RP11-362A1.1	0
RP11-362A1.2	0
RP11-263K4.1	0.261794
RP11-263K4.5	0
RP11-263K4.4	0
RP11-263K4.3	0.138371
TMTC2	3.29564
RNU6-977P	0
RPL6P25	0
RP11-87P13.2	0
RP11-384P14.1	0
SNORA3	0
RP11-788H18.1	0
RP11-228G3.1	0
RP11-701B6.1	0
SLC6A15	0.0660164
RP11-1079J22.1	0
TSPAN19	0
LRRIQ1	0.0646634
RP11-193M21.1	0
ALX1	0.247486
RP11-408B11.2	0
RP11-629O19.1	0
RP13-619I2.2	0
RASSF9	2.99476
NTS	0.222622
MGAT4C	0.322703
RP11-812D23.1	0
RP11-202H2.1	0
RP11-324H9.1	0
RPL23AP68	0
RP11-248E9.1	0
CYCSP30	0
RP11-248E9.4	0
MKRN9P	0
RP11-248E9.5	0
RP11-248E9.6	0
RP11-248E9.7	0
RPS4XP15	0
C12orf50	0.0221732
RNA5SP364	0
RP11-474L23.3	0.484656
Y_RNA	0
RNU1-117P	0
RP11-900F13.3	0.412145
RP11-900F13.2	0
RP11-13A1.1	0.0582258
RP11-13A1.2	0
RP11-13A1.3	0
RNU7-120P	0
MRPS6P4	0
RP11-823E8.3	3.294
RP11-1109F11.5	4.34094
CENPCP1	0.0222671
GALNT4	4.00486
POC1B-AS1	1.74853
RP11-981P6.1	1.07572
ATP2B1-AS1	1.57656
RNA5SP365	0
MRPL2P1	0
RNU6-148P	0
RP11-654D12.2	0
BRWD1P2	0
RP11-654D12.3	0
RP11-567C2.1	0
RP11-753N8.1	0
RP11-632B21.1	0
RP11-20L19.1	0
CCER1	0
LINC00615	0
EPYC	0.0443649
KERA	0.0318889
AC007115.3	0
RP11-121E16.1	0.191341
DLEU2_6	0
RP11-693J15.6	0.0890352
RP11-1041F24.1	0
RP11-587P21.1	0
RP11-587P21.2	0
RP11-587P21.3	0
LINC01619	0.84747
RP11-796E2.4	0.358524
RPL21P106	0
Y_RNA	0
RP11-756G20.1	0.362173
CLLU1OS	0
CLLU1	0.0181146
RP11-693J15.5	0.0599572
RP11-693J15.3	0
C12orf74	0
PLEKHG7	0.0180505
RP11-603K19.1	0.120526
HNRNPA1P50	0.0516711
RNU6-1329P	0
RP11-511B23.1	0
RP11-511B23.2	0.35871
Y_RNA	0
RP11-511B23.4	0
RPL41P5	0
RP11-202G11.2	0
NACAP3	0.426868
RP11-511B23.3	0.0773977
SNORD74	0
RP11-486A14.1	0.136178
RP11-486A14.2	1.24463
Y_RNA	0
RP11-356O22.4	0
SOCS2-AS1	3.81809
RP11-887P2.3	0.628906
RP11-887P2.5	0.724493
RN7SL630P	0
RP11-887P2.6	0.154161
RP11-1060G2.1	0.410788
RP11-1060G2.2	0.161232
RN7SKP263	0
RP11-74K11.1	0
PLXNC1	3.78583
RP11-74K11.2	0
RP11-1105G2.4	0.120581
RP11-1105G2.3	1.30587
CEP83	4.28405
RN7SL330P	0
RBMS2P1	0.275211
CEP83-AS1	0.300339
RP11-778J16.3	0
RN7SL483P	0
RP11-778J16.2	0.0762071
SUCLG2P2	0.160037
MIR5700	0
TMCC3	4.98808
LSM3P2	0
KRT19P2	0
FGD6	2.46887
RP11-129B9.2	0
RP11-129B9.1	0.063308
Y_RNA	0
CBX3P5	0
RNU6-808P	0
MIR331	0
MIR3685	0
RP11-167N24.3	0
RP11-167N24.5	0
RNU6-735P	0
RP11-490G8.1	0.599663
USP44	0.848638
PGAM1P5	0.209878
Y_RNA	0
RNU6-247P	0
RP11-536G4.2	0
RP11-536G4.1	0
CCDC38	0.0476387
AMDHD1	0.539372
HAL	0.28603
RP11-256L6.3	2.92378
RP11-256L6.2	0
YPEL5P3	0
RN7SL88P	0
RP11-256L6.5	0
RP11-394J1.2	0
RNU4-24P	0
RP11-117N2.2	0
RP11-510I5.4	0
RN7SKP11	0
CFAP54	0.166199
EEF1A1P33	0.0289874
Y_RNA	0
RP11-541G9.1	0
RP11-397H6.1	0
RP11-534P6.1	0
RP11-541G9.2	0
RMST	0.195176
MIR1251	0
snoMe28S-Am2634	0
RMST_8	0
RP11-528M18.2	0
RP11-528M18.3	0
RP11-1016B18.1	0.0474282
RNU6-36P	0
MIR4495	0
MIR4303	0
RP11-690J15.1	0
RP11-718L23.1	0
RNU4-41P	0
SLC9A7P1	0.905072
RP11-181C3.1	0.247811
TMPO-AS1	0.706731
RP11-481K9.4	0
SNORA53	2.64258
ANKS1B	2.57144
RP11-90E9.1	0
RP11-473C19.1	0
RNA5SP366	0
RP11-406H4.1	0
FAM71C	0.041569
RPS4XP1	0.337074
RP11-135F9.4	0.617138
RP11-175P13.2	0.449173
GOLGA2P5	4.68828
RN7SL176P	0.737601
RP11-175P13.3	1.5297
MIR1827	0
DEPDC4	0.191318
Y_RNA	0
SLC17A8	0
NR1H4	0.0643583
RP11-575G13.3	0
GAS2L3	2.21888
RP11-575G13.2	0.0561636
ANO4	0.12117
RP11-263E1.1	0
RP11-350G24.1	0
RP11-350G24.2	0
SLC5A8	0
RNU6-768P	0
RP11-399D15.1	0
RP11-321F8.4	0.667704
RNU6-1068P	0
RPS27P23	0
Y_RNA	0
RNU5E-5P	0
RNA5SP367	0
SPIC	0
MYBPC1	0.712273
RP11-755O11.2	0
RP11-285E23.2	0.294964
RNY1P16	0.600873
SYCP3	0.325022
RNU6-101P	0
RP11-511H9.3	0.35265
RNU6-172P	0
RNA5SP369	0
RNU6-1183P	0
HSPE1P4	0
RP11-512N21.3	0.0827051
RP11-512N21.1	0
RP11-554E23.2	0.0704359
NENFP2	0
RP11-554E23.4	0.629577
PARPBP	0.66085
PMCH	0
HELLPAR	0.0164175
RP11-210L7.3	0.0436081
RP11-210L7.1	0
LINC00485	0.0135586
PAH	0.01895
RP11-438H24.2	0
ASCL1	0.0361717
RP11-328J6.1	0
RP11-552I14.1	0
C12orf42	0.0231388
RP11-626I20.1	0
RP11-626I20.2	0
RP11-626I20.3	0
STAB2	0.368653
U8	0
RP11-341G23.2	0
RP11-341G23.3	0
RP11-341G23.4	4.4885
RP11-650K20.2	0
RP11-650K20.3	0
TTC41P	0.234791
RP11-490H24.5	0.375385
RNA5SP370	0
RP11-818F20.4	0
RP11-818F20.5	0.24914
RP11-43D4.2	0
RP11-43D4.3	0
MIR3922	0
Y_RNA	0
KRT18P20	0
C12orf45	0.977732
RP11-61E11.2	0.135361
KCCAT198	0
CASC18	0.781255
ST13P3	0.275026
RP11-114F10.2	0.244275
RP11-114F10.3	0.220149
RP11-185N2.1	0.0177969
RP11-651L5.2	0
RP11-651L5.3	2.31459
RNU7-94P	0
TCP11L2	3.04166
POLR3B	4.9
RP11-144F15.1	0.126237
RFX4	0.0158297
RP11-482D24.2	0
RP11-482D24.3	0
EEF1B2P4	0
RPL30P12	0
RP11-412D9.4	4.66209
RP11-797M17.1	0
SETP7	0
BTBD11	0.14071
SNORD74	0
RNA5SP371	0
RP11-128P10.1	0
RP11-864J10.2	0.202326
RP11-864J10.4	0.442602
ASCL4	0
RP11-554D14.7	0.104569
RP11-554D14.8	0.247695
RP11-554D14.6	0.153151
RP11-554D14.4	0
RP11-554D14.5	0
RP11-554D14.3	0
RP11-554D14.2	0
RP11-554D14.1	0
WSCD2	2.21287
RP11-1K3.1	0.102796
LINC01498	0
RP11-689B22.2	0.0445733
MIR4496	0
RNU7-169P	0
Y_RNA	0
SNORA40	0
RP11-423G4.10	0.220884
MIR619	0
DAO	0.0302635
SVOP	0.0159015
RNU6-361P	0
USP30-AS1	0.535531
RNA5SP372	0
RP11-968O1.5	1.16905
FOXN4	0.0346556
MYO1H	0.125565
LINC01486	0
RP11-256L11.3	0.330778
RN7SKP250	0
FAM222A	0.764982
FAM222A-AS1	0.110052
TRPV4	1.60298
MIR4497	0
RP1-7G5.5	0
RN7SL441P	0
RP1-7G5.6	0
RP11-837J7.4	1.76027
RP11-837J7.3	0.152742
RP11-946P6.6	1.2236
RP11-946P6.4	0.199712
RN7SL769P	0
HMGA1P3	0
RPL31P49	0.701277
RP3-424M6.4	1.30467
RAD9B	0.643227
RN7SL387P	0
RP11-481J8.3	0
RP1-74B13.2	0
RPL29P25	0
CCDC63	0
LINC01405	0
RP1-46F2.3	0
CUX2	0.0361122
MIR6760	0
RNA5SP373	0
RP3-473L9.4	0.496586
HSPA8P14	0.0244685
U7	0
RP11-686G8.1	0
ATXN2-AS	0.791715
PCNPP1	0.62608
MIR6761	0
RPS2P41	0.0504528
ADAM1B	0.366267
TMEM116	4.6209
SLC25A3P2	0
RP1-128M12.3	0
RP1-267L14.6	0.434824
MIR3657	0
RP1-267L14.3	0
Y_RNA	0
Y_RNA	0
MIR6861	0
RP3-521E19.2	0
RN7SKP71	0
RPL7AP60	0.158006
RP3-521E19.3	0
RPH3A	0.0291782
MIR1302-1	0
RP1-71H24.1	0
IMMP1LP2	0
RPS15AP32	0
DTX1	3.36495
RASAL1	0.0533085
CFAP73	0.0688147
Y_RNA	0
Y_RNA	0
IQCD	1.02725
RP11-545P7.9	0.687589
MIR6762	0
SDS	1.47072
LHX5	0
LHX5-AS1	0
LINC01234	0.00889475
DYNLL1P4	0.339537
RP11-780K2.1	0
RP11-100F15.1	0
RP11-100F15.2	0
HAUS8P1	0
GLULP5	0
RP11-139B1.1	0
TBX5-AS1	1.0548
RN7SKP216	0
RP11-385N17.3	0
OSTF1P1	0
RP11-162N7.1	0
Y_RNA	0
RP4-601P9.2	0
SNORA27	0
RP4-601P9.1	0
RP11-411G2.2	0
RP11-411G2.1	0
RP11-25E2.1	0
RP11-116D17.2	0
RP11-116D17.3	0.296099
RP11-116D17.4	0
RP11-116D17.5	0
RP11-116D17.1	0
RP11-1028N23.3	0
RP11-1028N23.2	0
RP11-1028N23.4	0
UBA52P7	0
RN7SL865P	0
RP11-110L15.1	0
RP11-110L15.2	0
SNORD56	0
RP11-493P1.2	0.190677
RNU6-1188P	0
MIR620	0
SNRPGP18	0
RP11-115H15.2	0
RP11-148B3.2	0
MIR4472-2	0
RP11-148B3.1	0
LINC00173	0.967895
MAP1LC3B2	0.517358
RP11-497G19.7	0.0147067
RP11-497G19.3	0.0702804
RP11-497G19.1	0
RP11-497G19.2	0
RNFT2	1.0861
RP11-407P2.1	0.200856
RNU6-558P	0
RP11-240G22.4	0
HRK	0.122087
RP11-240G22.1	0
RP11-240G22.5	0.0942291
RP11-231I16.1	0.122951
RP11-103B5.4	0.341157
TESC-AS1	0
NOS1	0.0573297
ELOCP32	0
KSR2	0.00507744
RP11-465L8.1	0
RP11-33N14.3	0.686353
RP11-33N14.5	0.448411
RP11-136L23.2	0
RP11-131L12.2	0.346462
RP11-131L12.3	2.68255
RP11-131L12.4	1.76819
RP11-121J20.1	0
RPL17P37	0
RP11-3L23.2	0
RP11-357K6.1	0
RP11-357K6.2	0
RNA5SP374	0
RP11-357K6.3	0
SNORA38	0
SRRM4	0.654962
RN7SL508P	0
RP11-364C11.3	0
RP11-364C11.2	0
RP11-64B16.3	0.31576
RP11-64B16.4	0.382828
RP11-64B16.5	0
LINC00934	0
CCDC60	0
RP11-768F21.1	0.443804
TMEM233	1.05399
RN7SKP197	0
CIT	1.40561
RP1-127H14.3	0
MIR1178	0
RPL35AP30	0
BICDL1	0.732105
Metazoa_SRP	0
RP1-267D11.1	0
MIR4498	0
PXN-AS1	3.36747
RP1-278C19.8	0.52689
RPS20P31	0
NME2P1	1.87981
RNU4-2	0.722355
RNU4-1	0
SIRT4	1.56344
RNU6-1088P	0
PLA2G1B	0.868579
MSI1	0.259983
RPS27P25	0
RP1-166H1.2	0
RPL31P52	0.665797
RP11-18C24.8	0.168829
Y_RNA	0
RPL29P24	0.315728
RPL11P5	0
RP11-728G15.1	0
RP11-173P15.9	1.39431
RP11-173P15.10	0.722435
RP11-173P15.7	0
ARF1P2	0
CLIC1P1	0.137343
RPL12P33	0.0832329
HNF1A-AS1	0
HNF1A	0.0149165
OASL	0.751313
RP11-216P16.7	0
RP11-216P16.4	0
RP11-216P16.5	0
SNORA70	0
RP11-216P16.6	0
P2RX7	3.80219
Z98941.1	0
RP11-340F14.6	0.369821
RP11-711D18.2	0
MIR7107	0
RP13-941N14.1	0.294165
RNU6-1004P	0
MORN3	0.512149
RHOF	2.28456
RP11-347I19.7	4.35622
RP11-7M8.2	0
RP11-87C12.6	0
Metazoa_SRP	0
RNU7-170P	0
WDR66	1.18698
RP11-87C12.5	0
AC156455.1	1.61678
LRRC43	0.29179
IL31	0
B3GNT4	0.13379
RP11-512M8.11	0.0570097
CCDC150P1	0.674507
RPL21P1	0.0626809
CLIP1-AS1	0.0385066
SNORA9	0
RP11-15J22.8	0
KNTC1	3.65313
RP11-324E6.8	0
RP11-324E6.10	0.334313
RP11-324E6.6	0
HCAR2	1.07671
HCAR3	0.288887
HCAR1	0.21915
RP11-324E6.4	0
Y_RNA	0
CCDC62	0.215541
RP11-463O12.5	1.00462
ABCB9	2.77412
MIR4304	0
RP11-197N18.7	0.0212677
RP11-197N18.8	0.028093
MPHOSPH9	3.18998
RP11-282O18.3	3.18289
RP11-282O18.7	0.283747
RNA5SP375	0
Y_RNA	0
RP13-942N8.1	1.30098
RP11-972P1.8	0.180244
RP11-972P1.10	1.06507
RP11-972P1.11	2.87844
MIR3908	0
RP11-486O12.2	0.771617
SNORA9	0.453387
RP11-338K17.5	0.138291
RP11-338K17.6	0.888161
RP11-338K17.8	0
RPL27P12	0
RP11-338K17.10	2.90084
DNAH10	0.134992
DNAH10OS	3.36514
RP11-214K3.23	0.678615
RP11-214K3.22	0.572387
RP11-214K3.21	0.967678
RP11-214K3.20	0.713461
RP11-214K3.19	0.966487
RP11-214K3.18	0.667481
RP11-214K3.5	0.14465
RP11-214K3.24	0.142253
RFLNA	1.92469
RP11-522N14.2	0.0368893
MIR6880	0
RP11-408I18.9	0
RP11-83B20.1	0.379441
RP11-83B20.2	0
RP11-83B20.3	0.0693117
RP11-83B20.4	0
RP11-83B20.5	0
RP11-83B20.6	0
RP11-83B20.7	0
RP11-83B20.9	0
RP11-83B20.8	0
RP11-83B20.10	0
RP11-13J12.2	0
RNU6-927P	0
MIR5188	0
RPL22P19	0.219361
BRI3BP	4.07322
RP11-158L12.2	0
RP11-158L12.4	1.53444
RP11-158L12.5	0
RP11-158L12.6	0
TMEM132B	0.713522
RP11-604N13.1	0
RP4-800O15.1	0
RP4-800O15.2	0.0197215
RP4-800O15.3	0
LINC00939	0
RP5-916L7.2	0
RP3-446N13.5	0
RP3-446N13.1	0
RP3-446N13.2	0
RP3-446N13.3	0
RP3-446N13.4	0
RP1-116K23.1	0
RP4-809F18.1	0
RP5-944M2.1	0
RP5-944M2.2	0
RP5-944M2.3	0
RP5-944M2.4	0
RP11-407A16.1	0
NDUFA5P6	0
RP11-407A16.3	0
RP11-407A16.8	0
RP11-407A16.4	0
RP11-407A16.6	0
RP11-407A16.5	0
RP11-407A16.7	0
LINC00943	0.0470958
LINC00944	0.101322
RP11-983C2.1	0
RP11-983C2.2	0
RP11-983C2.3	0
HSPE1P20	0
RP11-575F12.1	0
RP11-575F12.2	0.109186
RP11-575F12.3	0.365279
RP11-955H22.1	0
RP11-955H22.4	0
RNU1-104P	0
RP11-955H22.3	0
RP11-955H22.2	0
RP11-367G12.1	0
RP11-483I24.1	0
RP11-351O2.1	0
Y_RNA	0
RP11-351O2.2	0
RP11-526P6.1	0
RP11-749H20.1	0
RP11-749H20.2	0
RP11-749H20.3	0
FLJ37505	0
LINC00507	0
LINC00508	0
CRAT8	0
RP13-653N12.1	0
RP13-653N12.2	0
RP11-417O18.2	0
MIR4419B	0
TMEM132C	1.90339
RP11-417O18.1	0
MIR3612	0
RP11-553N19.1	0
RP11-428I12.1	0
RP11-21K12.2	0.763495
RP11-21K12.3	0.105447
GLT1D1	0.325598
RP11-753B7.2	0
NLRP9P1	0
TMEM132D	0
RP11-669N7.2	0
uc_338	0
RP11-669N7.3	0
RP11-206B11.1	0
RP11-337L12.1	0
RP11-174M13.2	0
RP11-572C21.2	0
RP11-572C21.1	0
RP11-474D1.4	0
RP11-474D1.3	0
RP11-474D1.1	0
RP11-474D1.2	0
RP11-143E21.2	0
RP11-143E21.3	0
FZD10-AS1	0.430607
FZD10	0.420438
RP11-143E21.1	0
RP11-143E21.6	0
PIWIL1	0
RP11-200K12.3	0
RP11-200K12.2	0
RIMBP2	0.114951
RP11-117L5.4	0
RP11-117L5.1	0
RP11-117L5.3	0
RP11-662M24.2	0
RP11-662M24.1	0
RP11-989F5.4	0
RP11-989F5.1	0.817834
RP11-989F5.3	0.42971
RNU6-1077P	0
Y_RNA	0
RP11-243M5.5	0.463145
RP11-243M5.4	0.123863
RP11-243M5.2	0.339644
RP11-243M5.3	0.37392
RP11-76C10.6	0.078898
RP11-76C10.5	0.0659075
RP11-76C10.4	0.0176425
RP11-76C10.3	0.0214974
RP11-76C10.2	0.0990507
LINC01257	0
RP11-638F5.2	0
RPS6P20	0
RP11-495K9.2	0
RNA5SP376	0
RP13-507P19.2	0
RP13-507P19.1	0
RP11-897M7.3	0
RP11-897M7.4	0
RP11-897M7.1	0
RP11-897M7.2	0
RP11-292I17.1	0
RP11-495K9.10	0
RP11-495K9.9	0
RP11-495K9.8	0
RP11-495K9.7	0
RNA5SP377	0
RP11-495K9.6	0
RPS6P21	0
RP11-495K9.5	0.353629
RNA5SP378	0
RNU6-1017P	0
MMP17	3.07954
RP11-417L19.2	0
RP11-417L19.5	0.598503
RP11-417L19.4	0.636414
RP11-417L19.6	3.12066
SNORA49	0
RP13-820C6.4	0
RP13-977J11.6	0.271756
RP13-977J11.9	0
RP13-977J11.2	1.71902
RP13-977J11.8	0.0842412
GALNT9	0.141356
RP13-977J11.3	0
RP13-895J2.2	0
RP13-895J2.3	0
RP13-895J2.6	0
RP13-895J2.7	0
RP13-895J2.8	0
RP13-895J2.9	0
RP13-895J2.10	0
RP13-895J2.11	0
RP13-714J12.1	0
RP11-503G7.1	0
RP11-503G7.2	0
RP13-554M15.7	1.33455
RP13-554M15.2	2.29287
MIR6763	0
RP13-554M15.8	0.105593
LRCOL1	0.331935
P2RX2	0.070574
RP13-554M15.5	0
RNA5SP379	0
RP13-672B3.5	0.0790803
RPS11P5	3.20516
RP11-46H11.11	0.743724
RP11-46H11.12	0.34745
RP11-46H11.2	0
RP11-46H11.3	0.831655
NANOGNBP2	0
ZNF26	2.0963
RNU4ATAC12P	0
RP11-386I8.6	0
PTP4A1P2	0
RP11-386I8.5	0
RP11-386I8.4	0
ZNF891	1.66343
CTD-2140B24.6	0
RPL23AP67	0.115147
ZNF268	3.10574
AC226150.3	0
ANHX	0
RNU6-717P	0
Y_RNA	0
RP11-341D18.2	0
FAM230C	0
RP11-341D18.8	0
GGT4P	0
RP11-341D18.5	0
SETD8P1	0.184913
RP11-341D18.6	0
ABC7-42418200C9.1	0
U6	0
ZNF962P	0
BNIP3P7	0
LINC00349	0
LONRF2P2	0
LINC00388	0
FEM1AP4	0
LINC00387	0
TERF1P5	0
FAM207BP	0.204448
GXYLT1P1	0
CNN2P12	0
ZNF965P	0
CYP4F34P	0
SNX18P26	0
LINC00328-2P	0
ANKRD20A9P	0
RHOT1P3	0
RNU6-55P	0
RNU6-76P	0
SNX19P2	0
LINC00408	0
RP11-442J17.3	0
PHF2P2	0
LINC00442	0
USP24P1	0
GTF2IP3	0
RP11-301J16.7	0
RNA5SP24	0
CENPIP1	0
RP11-408E5.6	0
SMPD4P2	0
RP11-408E5.8	0
TUBA3C	0
RP11-408E5.4	0
PSPC1P1	0.198347
RP11-408E5.5	0
ANKRD26P3	0
MRPL3P1	0.0355611
LINC00421	0
PARP4P2	0.0106923
FAM58DP	0
RP11-385E5.5	0
SLC25A15P2	0
TPTE2	0.163903
CYCSP32	0
MRPS31P2	0.0836248
ESRRAP1	0
CASC4P1	0.0667613
LINC00350	0
PSPC1-AS2	4.53531
RN7SL166P	0
ST6GALNAC4P1	0.905006
RP11-61K9.2	0.0811225
RP11-61K9.3	4.84236
KRR1P1	0.651282
RP11-264J4.8	0.0563634
LINC01072	0
GJA3	2.27472
PPIAP28	0
LINC00556	0
GJB2	0.805467
RP11-264J4.10	0
GJB6	0.0689899
MIR4499	0
RP11-476H16.1	0.342926
SLC35E1P1	0.293895
RNU2-7P	0.234659
RP11-172H24.4	0.28832
RP11-261P13.5	0.160009
RANP8	0
RP11-261P13.6	0.687524
CNOT4P1	0
HNRNPA1P30	0
PPIAP27	0
RPSAP54	0.561462
LATS2-AS1	0
RNU4-9P	0
RPS12P23	0.393924
IPPKP1	0
FAS-AS1	0
SNORD27	0
SKA3	0.207783
RP11-101P17.14	0
LINC01046	0
ESRRAP2	0.0421153
MIPEPP3	2.32205
LINC00539	0.52734
GRK6P1	0.0449444
GAPDHP52	0.112285
RNA5SP25	0
ZDHHC20-IT1	0.342245
HIST1H2BPS3	0
FNTAP2	0.0715913
RNU6-59P	0
RPS7P10	1.35832
FGF9	0.581589
RN7SL766P	0
LINC00424	0
LINC00540	0.132738
NME1P1	0
MTND3P1	0
FTH1P7	4.63502
DDX39AP1	0
SNORD36	0
RPL7AP73	0
IPMKP1	0
RFESDP1	0
LINC00621	0
BASP1P1	0
NUS1P2	0
RP11-124N19.3	0
RP11-124N19.4	0
HMGA1P6	0
RNY3P4	0
LINC00362	0
SGCG	2.75782
RNU6-58P	0
TATDN2P3	0.026274
SDAD1P4	0
RPLP1P13	0.165935
SACS-AS1	0.49463
LINC00327	0.599196
LINC00352	0
MTCO3P2	0
PCOTH	0.494623
C1QTNF9B	0.253132
ANKRD20A19P	0
SPATA13	0.198893
IPO7P2	0.0747396
MIR2276	0
SPATA13-AS1	0
C1QTNF9	0.80798
C1QTNF9-AS1	0
RP11-307N16.7	0
NUS1P3	0
LINC00566	0
CYCSP33	0
TPTE2P6	0.275264
PSPC1P2	0
ATP12A	0.0241528
RNY1P7	0
RPL26P34	0
IRX1P1	0
ANKRD20A10P	0
RNF17	0
TPTE2P1	0.693529
RP11-756A22.7	0.492459
SLC25A15P3	0
RPL34P27	0.603156
LSP1P1	0
RP11-458I4.2	0
PABPC3	0.213756
RP11-165I9.10	0
AMER2	0.00758559
LINC00463	0
LINC01053	0
RP11-165I9.9	0
LINC01076	0
RPL23AP69	0
RP11-271M24.2	0.100549
ELOBP1	0
ATP8A2	0.0490316
RNU6-78P	0
RP11-467D10.2	0
RN7SL741P	0
RNY1P3	0
SHISA2	0.233051
LINC00415	0
ATP8A2P3	0
PRUNEP1	0
RP11-380N8.7	0.230889
RP11-380N8.6	0
THAP12P6	0
uc_338	0
RPS3AP44	0.10006
WASF3-AS1	0
GPR12	0.0452757
FGFR1OP2P1	0
