Name	Adrenal Gland
RP11-702H23.4	0
MIR548AL	0
RP11-632K5.2	0
KCNE3	1.63229
CYCSP27	0
RP11-702H23.2	0.0898408
LIPT2	2.67308
AP001372.2	4.34013
POLD3	4.20144
RANP3	0
RN7SKP297	0
CHRDL2	0.0655666
RP11-864N7.4	0.0482036
MIR4696	0
RP11-864N7.1	0
RNF169	2.82617
XRRA1	4.22537
AP000560.3	0.207322
RN7SL239P	0.263087
RP11-147I3.1	1.23119
RNU6-216P	0
OR2AT2P	0
NPM1P50	0
OR2AT4	0
CTD-2562J17.2	0
OR2AT1P	0
CTD-2562J17.4	0.0830076
ZDHHC20P3	0
TPBGL	0.921464
CTD-2562J17.7	0
MIR326	0
SNORD15A	0
SNORD15B	0.471831
KLHL35	0.370344
GDPD5	4.14877
RP11-939C17.4	0
CTD-2530H12.4	0.868063
CTD-2530H12.8	0.515826
CTD-2530H12.7	0
CTD-2530H12.5	0
MOGAT2	0.00991523
RN7SL786P	0
CTD-2530H12.1	0
DGAT2	3.73817
CTD-2530H12.2	0
RP11-535A19.1	0
RP11-535A19.2	0.176065
Y_RNA	0
Y_RNA	0
PPP1R1AP1	0
RP11-263C24.1	0
RNA5SP344	0
RP11-263C24.3	0
CTD-2011F17.2	0.68554
RP11-619A14.2	1.0586
RP11-619A14.3	1.40882
RP11-111M22.2	0.566735
RP11-111M22.4	1.5164
RP11-111M22.5	0.403322
EMSY	4.71996
RP11-672A2.7	0
RP11-672A2.5	0.224655
RP11-672A2.6	0.0699076
RP11-672A2.4	1.2804
AP001189.4	3.04606
RP11-672A2.3	0
GUCY2EP	0.023631
RP11-21L23.4	0
RP11-21L23.3	0.479636
RP11-21L23.2	0.415927
ACER3	4.26154
CTD-2547H18.1	0
B3GNT6	0
OMP	0.310897
GDPD4	0.607522
TOMM20P1	0
RP11-739B23.1	0.0127074
RNU7-59P	0
Y_RNA	0
RSF1-IT2	0.151004
FTH1P16	1.88307
RSF1-IT1	0.0752669
AP000580.1	0
RP11-91P24.7	0.345372
RP11-91P24.5	0.235341
RP11-91P24.6	0.515025
RP11-91P24.1	1.10675
RP11-91P24.3	0.0848583
RP11-7I15.4	0.757187
THRSP	2.08002
RNU6-126P	0
KCTD21-AS1	2.09798
RP11-452H21.1	0.133281
RP11-452H21.2	0
RP11-452H21.4	0.301295
RP11-843A23.1	0
RNU6-311P	0
COPS8P3	0
TENM4	1.37405
RP11-673F18.1	0
CTD-2337I7.1	0
RP11-802F5.1	0
MIR708	0
MIR5579	0
RP11-258O13.1	0
RP11-683O4.1	0
RP11-885L14.1	0
CTD-2555I5.1	0
RNU6-544P	0
ARL6IP1P3	0
RP11-686G23.2	0
RP11-170L9.1	0
MTND4LP18	0
MTND6P25	0
RP11-876F14.2	0
MIR4300HG	0
MIR4300	0
RP11-876F14.1	0
RP11-179A16.2	0
FAM181B	0.162788
RP11-718B12.2	0.121917
RP11-718B12.1	0
RP11-718B12.5	0.0524715
DDIAS	0.261944
RP11-659G9.3	0
RP11-113K21.1	0
SNORA70E	0
RAB30-AS1	4.09309
RP11-113K21.6	0.793071
RP11-113K21.4	0
RP11-113K21.3	0
C1DP5	0.195727
BCAS2P1	0
RP11-727A23.4	1.41908
RP11-727A23.5	1.77373
RP11-727A23.8	0
RP11-727A23.7	1.48337
RP11-727A23.10	0.2839
CYCSP28	0
H19_3	0
RP11-160H12.2	0.0106345
RP11-160H12.3	0.0316583
LDHAL6DP	0
HNRNPA1P72	0
RP11-851M3.1	0
CTD-2537O9.1	0
DLG2-AS1_1	0
DLG2-AS1_2	0
AP000857.3	0
AP000857.2	0
HNRNPCP6	0.0378931
RP11-882I15.1	0
RP11-482L11.1	0
RNU6-1292P	0
CCDC89	1.32832
SYTL2	3.12878
RP11-700A24.1	0.151569
CCDC83	0
RP11-90K17.2	0
SLC25A1P1	0
RNU6-560P	0
RP11-12D16.2	0
FNTAL1	0
Metazoa_SRP	0
RP11-320L11.2	0.941903
SETP17	0.129399
RN7SL225P	0
CCDC81	0.492208
RP11-317J19.1	0
PTP4A1P6	0
RP11-762L8.6	3.40677
CTD-2005H7.1	0.405402
CTD-2005H7.2	0.258292
AP000654.5	0.0135973
OR7E13P	0
AP000654.4	0
OR7E2P	0
RP11-736K20.5	1.12512
RP11-736K20.4	1.38661
RP11-736K20.6	0.864922
HNRNPCP8	0
XIAPP2	0
RP11-648O15.2	0
RP11-680L20.1	0
RP11-777F6.3	0.72857
PSMA2P1	0.0463258
CTD-2028E8.1	0
CTD-2028E8.2	0
RP11-137O10.1	0
RNU6-1135P	0
U6	0
RP11-720D4.3	0
RP11-720D4.2	0
MTCYBP41	0
RP11-665E10.1	0
RP11-665E10.2	0
RP11-665E10.4	0
RP11-665E10.3	0
RP11-164N3.1	0
RP11-164N3.2	0
RP11-164N3.3	0
Y_RNA	0
RP11-685B24.1	0
MIR3166	0
GAPDHP70	0.0828758
GRM5	0
GRM5-AS1	0
RNU6-16P	0
TYR	0
CBX3P7	0
RP11-796A5.3	0
RP11-796A5.4	0
NOX4	0.115905
RP11-745I13.1	0
RP11-643G5.1	0
RP11-643G5.2	0
RP11-643G5.6	0
RP11-643G5.7	0
RP11-643G5.4	0
RP11-643G5.5	0
FOLH1B	0
UBTFL10	0
RP11-313I2.3	0
TRIM77	0
RP11-313I2.13	0
RP11-313I2.5	0
UBTFL2	0
RP11-313I2.11	0
RP11-313I2.6	0
RP11-313I2.10	0
TRIM64DP	0
RP11-358N4.3	0
RP11-358N4.5	0
TRIM49	0
RP11-358N4.6	0
TRIM53BP	0
TRIM51BP	0
RP11-81M19.3	0
TRIM64B	0
RP11-313I2.8	0
AP000648.3	0
RP11-81M19.1	0
MTND1P35	0
TRIM49D1	0
TRIM49D2	0
RP11-529A4.4	0
RP11-529A4.16	0
RP11-529A4.15	0
RP11-529A4.5	0
TRIM64	0
RP11-529A4.7	0
TRIM51EP	0
TRIM53AP	0
RP11-313I2.7	0
TRIM49C	0
RP11-529A4.9	0
RP11-529A4.12	0
TRIM64EP	0
RP11-529A4.10	0
RP11-716D19.1	0
UBTFL1	0
AP000648.6	0
SNORD56	0
AP000648.4	0
AP000648.5	2.04334
RP11-121L10.2	0.336864
DISC1FP1	0
TUBAP2	0.15524
MIR4490	0
RP11-660M18.1	0
MIR1261	0
RP11-678K21.1	0
RP11-678K21.2	0
RP11-678K21.3	0
OSBPL9P2	0
OSBPL9P3	0
RP11-699F16.2	0
RP11-739P6.1	0
RP11-739P6.2	0
RP11-843F11.1	0
RP11-201M22.1	0
TUBB4BP4	0
RP11-806N19.2	0
RPL7AP57	0
NDUFB11P1	0
FAT3	0.0164034
PGAM1P9	0
RP11-675M1.2	0
RPS3AP42	0
RP11-203F8.1	0
RP11-676F20.4	0
RP11-676F20.2	0
RP11-676F20.5	0
SNRPGP16	0
RP11-676F20.1	0
MTNR1B	0
RPL26P31	0
RP11-183A22.3	0.0683505
RP11-573M3.6	0
SLC36A4	4.6127
RP11-573M3.3	0.627727
RP11-573M3.2	0.132114
RP11-573M3.5	0
RP11-573M3.4	0
RP11-755E23.3	0
RP11-755E23.2	0.029862
DEUP1	0.247306
RP11-288E14.2	0.449294
RN7SL223P	0
RP11-178H8.1	0
RP11-178H8.2	0
RP11-178H8.3	0
CEP295	2.27766
Y_RNA	0
SCARNA9	1.84286
RP11-178H8.7	1.1006
SNORD6	0
SNORA1	1.15695
SNORD5	0
SNORA18	2.73493
MIR1304	1.51389
VSTM5	0.151739
Y_RNA	0
HPRTP4	0
HPRT1P3	0
HEPHL1	0.101191
PHBP16	0
RP11-680H20.1	0.776165
RP11-680H20.2	0.0521327
IZUMO1R	0.0920528
GPR83	0.183038
MIR548L	0
RP11-685N10.1	0.57334
C11orf97	0
FUT4	1.45907
RP11-867G2.4	0
PIWIL4	0.829303
RP11-867G2.5	0
RP11-867G2.6	0
RP11-867G2.8	0
ST13P11	0
RP11-856F16.2	0
KDM4D	1.09348
RP11-60C6.3	0
KDM4E	0.0510353
RP11-60C6.8	0
RP11-60C6.5	0.0404741
RP11-60C6.6	0
KDM4F	0
RP11-735A19.3	0.0863272
BUD13P1	0.283202
RP11-712B9.5	0.367231
RP11-712B9.2	0.573335
RP11-712B9.6	0
RP11-338H14.1	0
RP11-644L4.1	0
CTD-2564P9.3	0
RNA5SP345	0
RP11-697H10.1	0
MAML2	3.79183
JRKL-AS1	0
RNA5SP346	0
RP11-49K4.2	0
RP11-360K13.1	0
RP11-360K13.2	0
MED28P5	0
RP11-693I21.1	0
RP11-882G5.1	0
RNA5SP347	0
RP11-379J13.2	0
RP11-379J13.1	0
RP11-684B20.1	0
CTD-2342I9.1	0
RP11-115E19.1	0
RP11-99C10.1	0
CNTN5	0.00723603
RN7SKP53	0
RPA2P3	0
RN7SL222P	0
AP000620.1	0
CTD-2383M3.1	0.180011
ARHGAP42	1.97212
RN7SKP115	0
TMEM133	3.76636
PGR	1.69834
PGR-AS1	0.394473
RP11-788M5.3	0.0788708
TRPC6	0.214318
MIR3920	0
RP11-748H22.1	0.024263
RP11-748H22.2	0
ANGPTL5	0.12266
CEP126	3.61772
C11orf70	2.097
5S_rRNA	0
RP11-732A21.2	0.0498463
RP11-732A21.3	0.979632
RP11-864G5.1	0
RP11-864G5.7	0
RP11-864G5.8	0
RNU6-952P	0
BIRC3	2.01743
RP11-315O6.1	2.38545
RP11-315O6.2	0
MMP7	0.0644969
MMP20	0
RP11-817J15.2	0
RP11-817J15.3	0
MMP27	0
MMP8	0.0309614
WTAPP1	0.010796
AP000619.5	0
AP000647.3	0
MMP10	0
MMP1	0.0253405
AP000619.6	0
MMP3	0.0699572
MMP12	0
BOLA3P1	0
RNU7-159P	0
MMP13	0
RP11-690D19.4	0
RP11-690D19.1	0
RP11-690D19.3	1.86435
DYNC2H1	3.53084
MTCO3P15	0
MTATP6P15	0
MTCO2P15	0
MTCO1P15	0.0198774
MTND2P26	0
MTND1P36	0
RP11-37O16.8	0
RP11-563P16.1	0.297207
MIR4693	0
RP11-617B3.2	0.848357
DDI1	0.0834578
MIR7641-1	0
RP11-886D15.1	0
RP11-681H10.1	0
RP11-693N9.1	0
CASP12	0.21619
RP11-693N9.2	0.643087
CASP5	0.110624
CARD16	4.51462
CASP1P2	0
CARD17	0
CASP1P1	0
CARD18	0
RP11-94P11.4	0
OR2AL1P	0
RP11-94P11.3	0
Metazoa_SRP	0
GRIA4	0.0588607
AP000641.1	0
RNU4-55P	0
RNU6-277P	0
KBTBD3	2.19348
RP11-677I18.3	0.344687
RP11-677I18.4	0
RP11-680E19.1	0
RP11-680E19.2	0
GUCY1A2	1.41983
RP11-819M15.2	0
RP11-819M15.1	0.0269187
RP11-382M14.1	0.169043
RP11-819C21.1	1.15639
SMARCE1P1	0
ALKBH8	3.20655
CTD-2355J17.2	0
ELMOD1	0.314131
AP000889.2	0
AP000889.1	0
SLN	0.450798
CTD-2651C21.3	0
SLC35F2	1.16821
RP11-832N8.1	0
RAB39A	0.293588
Y_RNA	0
RP11-144G7.2	0
NPAT	4.31417
C11orf65	0.749817
EXPH5	0.198279
DDX10	4.23744
RPS2P39	0
RP11-801G16.2	0
CYCSP29	0
RP11-25I9.3	0
RP11-25I9.2	0
RNU6-654P	0
RNA5SP349	0
SNORD39	0
RP11-708B6.2	0
C11orf87	0.0486802
RP11-10A7.1	0
RP11-386B1.1	0
RP11-262A12.1	0
TFAMP2	0
RPSAP50	0
RP11-361A21.3	0
RP11-344L21.1	0
ARHGAP20	1.54072
HNRNPA1P60	0
RP11-97I14.1	0
RNA5SP350	0
RP11-89C3.3	0.165834
RP11-89C3.4	0.212412
RPS17P15	0
RP11-89C3.2	0
C11orf53	0
COLCA1	0.348803
COLCA2	2.67577
MIR4491	0
POU2AF1	0.0524242
RNU2-60P	0
RP11-794P6.1	0
RP11-794P6.2	0
BTG4	0
MIR34B	0
MIR34C	0
RP11-794P6.6	0
C11orf88	0.00655241
LAYN	1.04897
AP000925.2	0.124888
RN7SKP273	0
RP11-108O10.2	0.1067
ALG9-IT1	0
GNG5P3	0
FDXACB1	3.21861
RPL37AP8	0.255814
HSPB2	2.56078
C11orf52	0.675723
RNA5SP351	0
RP11-708L7.7	0
RP11-708L7.6	0.233178
PPIHP1	0.13222
RNU6-893P	0
RP11-708L7.9	0
PIH1D2	1.04694
RP11-356J5.4	0
TEX12	0.0752093
KCTD9P4	0.477079
MRPS36P4	0.424699
RPS6P16	0.342986
PLET1	0.0684337
RP11-356J5.13	0.134336
ST13P10	0.0746927
RP11-356J5.12	1.98937
RNU6-44P	0
RP11-65M17.3	0.019385
RPL23AP62	0
RP11-65M17.1	0
snosnR66	0
RP11-27G22.1	0
RP11-629G13.1	0.732558
RNU7-187P	0
NCAM1-AS1	1.63151
RP11-839D17.3	0.14754
RP11-159N11.4	4.41006
ANKK1	0.684181
RP11-159N11.3	0
DRD2	0.125655
MIR4301	0
TMPRSS5	0.557781
MTRF1LP1	0
RPS29P19	0
RP11-667M19.4	0
RP11-667M19.2	0
CLDN25	0
ATF4P4	0.217188
LRRC37A13P	0
RP11-667M19.10	0
RP11-667M19.9	0.242275
RNU6-1107P	0
HTR3B	0
HTR3A	0.0275534
RP11-64D24.2	0
RP11-64D24.4	0.010815
RP11-212D19.5	0.063026
NXPE2P1	0
RP11-172C16.5	0
NXPE1	0.0104815
snoU13	0
NXPE4	0.0212192
RP11-172C16.4	0
NXPE2	0.0335388
ACA59	0
AP000462.3	0
AP000462.2	0
AP000462.1	0
RP11-136I14.2	0
RP11-136I14.3	0
RPL12P46	0
RP11-136I14.5	0
snoU13	0
AP000997.1	0
AP000997.2	0
AP000997.3	0
AP000797.3	0
CTC-774J1.1	0
LINC00900	1.06117
AP000797.4	0
AP000797.1	0
AP000797.2	0
LINC02151	0
AP000770.2	0
AP000770.1	0
AP006216.10	0
APOA5	0
AP006216.5	0
APOA4	0.0197778
APOC3	0.252079
APOA1	0.629966
APOA1-AS	0.341093
RNY4P6	0
AP000936.1	0.29783
AP000936.4	0
AP000936.5	0
RP11-109L13.1	0.207282
RP11-109L13.5	0
SCARNA11	0
CMB9-94B1.2	1.533
AP000892.4	0
PRR13P3	0
DSCAML1	0.207086
AP000711.1	0
RP11-35P15.1	0
FXYD2	0.382668
RP11-728F11.3	0.190463
RP11-728F11.4	1.22864
TMPRSS13	0.342677
TMPRSS4-AS1	0.0793823
RN7SL828P	0
TMPRSS4	0.0317232
SCN4B	4.16064
SCN2B	0.220258
JAML	2.47296
HSPE1P18	0
MPZL3	0.513289
MPZL2	2.9824
RP11-832A4.7	0.0330893
CD3E	1.61265
RP11-215H18.5	0
CD3D	0.757283
CD3G	0.163771
RP11-770J1.5	0.482107
RP11-770J1.7	0.0542075
RP11-770J1.4	0.0645387
RP11-770J1.3	1.48492
TTC36	1.28973
RPL5P30	1.9932
RNU6-1157P	0
AP002954.3	0.654366
MIR6716	0
TREH	0.0594769
TREHP1	0
RNU6-376P	0
AP002954.4	0.196383
RP11-158I9.8	1.59991
RP11-158I9.1	0
SETP16	0
Y_RNA	0
CXCR5	0
RP11-158I9.5	0.0727704
UPK2	0.203692
RN7SL688P	0
Y_RNA	0
FOXR1	0
Metazoa_SRP	0.524257
Y_RNA	0
RP11-110I1.12	1.40205
RPL23AP64	3.0279
RP11-110I1.11	3.09728
RP11-110I1.5	4.00354
MIR3656	0
RP11-110I1.14	0.546101
RP11-110I1.13	1.38137
ABCG4	0.255868
PDZD3	0.0242955
CCDC153	0.811361
CBL	4.84354
RNU6-262P	0
MIR6756	0
ACA64	0
C1QTNF5	0.223525
MFRP	0.0421162
RP11-334E6.3	0
USP2-AS1	0.299102
RP11-334E6.2	0
RP11-334E6.4	0
DUXAP5	0
KRT8P7	0
RP11-196E1.3	0.00848719
NECTIN1	2.99155
RNU6-1123P	0
CTD-2523D13.1	0
CTD-2523D13.2	0.0993423
RP11-215D10.1	0
RP11-831A10.2	0
RP11-831A10.1	0
TRIM29	0.261792
AP000679.2	0
POU2F3	0.0932542
RP11-778O17.4	0
7SK	0
GRIK4	1.8747
ELOCP22	0
RP11-640N11.2	0.00644513
HMGB1P42	0
TECTA	0.897627
RP11-775A1.2	0
RPS4XP12	0
BMPR1APS2	0.0549998
RP11-142I2.1	0
RP11-730K11.1	0
SORL1	2.26975
RNU6-256P	0
MIR100HG	4.92719
MIR125B1	0
BLID	0
MIRLET7A2	0
MIR100	0
RP11-716H6.1	0
RP11-716H6.2	0
RNU4ATAC10P	0
RNU4ATAC5P	0
RNU6-592P	0
GLULP3	0
RP11-266E8.2	0
UBASH3B	0.90416
snoU13	0
CRTAM	0.102518
C11orf63	0.547672
RNU4-23P	0
ATP5F1P5	0.186467
BSX	0
RP11-335F8.2	0
RPL34P23	0
RPS26P43	0
RPL31P47	0
SNORD14E	0.357976
RP11-762B21.5	0
CTD-2216M2.1	0
U8	0
RP11-109E10.1	0
PHBP17	0
MIR4493	0
SF3A3P2	0.237927
SCN3B	0.86902
RP11-634B22.4	0
OR6X1	0
RNU1-21P	0
OR6M1	0
OR6M2P	0
OR6M3P	0
TMEM225	0
OR8D4	0
OR4D5	0
OR6T1	0
OR10S1	0
OR10G6	0
OR10G5P	0
OR10G4	0
OR10G9	0
OR10G8	0
OR10G7	0
OR10D5P	0
OR10D4P	0
OR10N1P	0
OR10D1P	0
OR10D3	0
OR8F1P	0
OR8G3P	0
OR8G2P	0
OR8G7P	0
OR8G1	0
OR8G5	0
SLC5A4P1	0
OR8D1	0
OR8D2	0
OR8B7P	0
OR8B6P	0
OR8B5P	0
OR8B1P	0
OR8C1P	0
OR8B2	0
OR8B3	0
OR8X1P	0
OR8B4	0
OR8B8	0
OR8A2P	0
OR8B9P	0
OR8B10P	0
OR8A3P	0
RP11-728D14.6	0
OR8B12	0
OR8A1	0
OR8Q1P	0
PANX3	0.0358099
SPA17	0.861294
NRGN	4.3213
RP11-677M14.2	0
VSIG2	0.894341
RP11-677M14.3	0.503149
RP11-677M14.8	0.859916
RP11-677M14.7	0.528707
RP11-677M14.5	1.62129
RP11-664I21.5	0
RP11-664I21.6	0.656649
HEPACAM	0.0553314
CCDC15	0.696565
KRT18P59	0.162166
RP11-687M24.4	0
PKNOX2-AS1	0
PKNOX2	2.60953
RP11-687M24.7	0
RP11-687M24.8	0
RNU6-321P	0
FEZ1	3.8995
AP000708.1	0.0065286
STT3A-AS1	0.0818214
RNU6-1156P	0
CHEK1	1.59722
RNU2-35P	0
ACRV1	0.0311937
PATE1	0
PATE2	0
PATE3	0
PATE4	0
RP11-680F20.10	0.0205789
HYLS1	2.30898
RP11-680F20.9	0
DDX25	0.0601451
RP11-680F20.4	0
RP11-680F20.6	0.0107517
CDON	0.837081
NAP1L1P1	0.280114
RP11-673E11.2	0
RP11-50B3.2	0
RP11-50B3.1	0
RP11-50B3.4	0.584411
RNU4-86P	0
RN7SL351P	0
RPL35AP26	0.301818
TIRAP	3.35285
RP11-712L6.7	0
RP11-712L6.5	2.14797
RP11-712L6.8	0
KIRREL3	0.184306
KIRREL3-AS1	0
RP11-115C10.1	0
RP11-688I9.4	0
RP11-688I9.5	0
KIRREL3-AS2	0
MIR3167	0
RP11-688I9.2	0
KIRREL3-AS3	0
RP11-168K9.1	0
RP11-168K9.2	0
CTD-2234N14.2	0
CTD-2234N14.1	0
RP11-480C22.1	0
RN7SKP121	0
RN7SKP279	0
RP11-822P1.1	0
RP11-676M6.1	1.15292
RP11-702B10.2	0
LINC02098	0
MIR6090	0
RP11-1007G5.2	0
RP11-264E20.2	0
RP11-264E20.1	0
RP11-744N12.3	0
SENCR	0.523511
FLI1	4.51409
KCNJ1	0.0739834
RP11-740D6.3	0
C11orf45	3.69005
TP53AIP1	0.368283
RNU6-876P	0
Y_RNA	0
RNU6-874P	0
ZNF123P	0
BARX2	0.0390932
RPS27P20	0
RP11-237N19.3	0
LINC01395	0
RP11-507F16.1	0
TMEM45B	0.199203
PRDM10	3.5258
LINC00167	0.0889756
RP11-567M21.3	0
ELOBP2	0.0715905
RP11-679I18.4	0
RPL34P21	0
U4	0
RP11-567O18.1	0
DDX18P5	0
RN7SL778P	0
RP11-121M22.1	0.340388
ADAMTS8	0.30125
ADAMTS15	1.72136
RP11-535N6.2	0
BAK1P2	0
MIR8052	0
C11orf44	0
PPP1R10P1	0
RP11-890B15.2	0.02099
RN7SL167P	0
AP002856.4	0
AP002856.6	0
AP002856.7	0
AP002856.5	0
NTM	0.644686
RNU6ATAC12P	0
AP003025.2	0
RP11-217L21.1	0
NTM-AS1	0
RP11-651K21.1	0
AP004372.1	0
RP11-697E14.2	0
NTM-IT	0
RP11-684N3.1	0
OPCML	0.0423697
U6	0
RP11-654C20.1	0
OPCML-IT2	0
AP004782.1	0.0181269
RP11-861E23.2	0
OPCML-IT1	0
RP11-448P19.1	0
SPATA19	0
RP11-259P6.3	0
MIR4697HG	0.735269
IGSF9B	0.228115
RP11-713P17.5	0
RP11-713P17.3	0.138555
RP11-713P17.4	0.107322
PTP4A2P2	0.286557
RP11-700F16.2	0
RP11-700F16.3	0
GLB1L3	0.0197646
AP000859.4	0
GLB1L2	1.45708
B3GAT1	0.131132
RP11-627G23.1	0.00894955
AP004550.1	0
RP11-469N6.3	0
RP11-469N6.2	0
RP11-469N6.1	0.215837
RP11-555G19.1	0
RP11-555G19.2	0
AP005135.2	0
DDX11L8	0
FAM138D	0
IQSEC3	0.26506
RP11-598F7.3	0.139831
RP11-598F7.4	0.0222382
RP11-598F7.5	0.292915
RP11-598F7.6	0.259237
SLC6A12	0.285148
RP11-283I3.1	0
RP11-283I3.2	0
SLC6A13	0.116916
RP11-283I3.4	0
NINJ2	1.2673
RP5-1154L15.2	0
RNU7-103P	0
RP5-1154L15.1	0
RP11-218M22.2	0
RNU4ATAC16P	0
RP11-359B12.2	1.69795
HTR1DP1	0
RP5-951N9.1	0
RP5-951N9.2	0
LINC00942	0.0494123
WNT5B	0.642197
MIR3649	0
RP11-288K12.1	0.0574049
RPS4XP14	0.304946
CACNA2D4	1.11024
LRTM2	0
RP5-1096D14.3	0
LINC00940	2.80393
CACNA1C	0.91873
RP5-1096D14.6	0
CACNA1C-IT1	0
CACNA1C-IT2	0
RP1-53O8.2	0
CACNA1C-AS4	0
CACNA1C-IT3	0
CACNA1C-AS3	0
AC007618.3	0
CACNA1C-AS2	0.739376
CACNA1C-AS1	0.204085
RP11-986G18.3	0.0555711
RP11-986G18.2	0.129098
IQSEC3P1	0.267722
RP11-885B4.2	0.0974862
RPL23AP14	0
CBX3P4	0.231288
RP4-816N1.7	0
RP4-816N1.6	0.585577
RP4-816N1.8	0.934844
FOXM1	1.74534
RP11-372B4.3	0.831315
RNU6-1315P	0
TEAD4	3.57117
RP11-253E3.3	0.786304
RP11-253E3.1	0.684705
Metazoa_SRP	0
TSPAN9-IT1	0
RP11-543P15.3	0.0279908
RP5-1063M23.3	0.0426825
RP5-1063M23.2	0.0536621
RP11-476M19.2	0
PRMT8	0
RP11-476M19.3	0
RP11-476M19.1	0
CRACR2A	0.230794
RP5-1180D12.1	0.468002
RP3-488M23.3	0
OTUD4P1	0.0291306
RP11-664D1.1	0.0357272
RP11-320N7.2	0.317992
HSPA8P5	0.0897897
RP11-320N7.1	0
CCND2-AS1	2.21555
CCND2-AS2	0.514802
RP11-264F23.1	0.141223
FGF23	0
FGF6	0
RAD51AP1	1.01384
RP11-234B24.5	0
AKAP3	0.975099
RP11-500M8.6	0
RP11-500M8.4	0
RP11-234B24.2	0.0689006
GALNT8	0.120823
RP11-234B24.4	0
RP3-377H17.2	0
RP11-429A20.3	0
KCNA1	0.00665392
RP3-377H17.3	0
RP11-429A20.2	0
KCNA5	0.259614
RP11-319E16.1	0
RP11-1038A11.3	0
RP11-319E16.2	0
RP11-1038A11.2	0
RP11-1038A11.1	0
NTF3	0.298645
ANO2	0.123136
RP11-592H6.3	0
RN7SL69P	0
RP3-454B23.1	0.144277
Y_RNA	0.443617
ATP5J2P5	0
PLEKHG6	0.239799
RN7SL391P	0
RP1-102E24.8	1.84469
RP1-102E24.1	0.396901
RP1-102E24.9	0.0515331
CD27	1.48714
RP1-102E24.10	2.39589
RP1-102E24.6	0.015338
SCARNA10	0
RP5-940J5.3	0.245829
RP5-940J5.8	0.491986
RP5-940J5.6	0.513179
SCARNA11	0
LPAR5	2.14625
ACRBP	0.957653
RP4-761J14.8	1.10978
PIANP	0.247647
RNU6-781P	0
RP4-761J14.9	0
RP4-761J14.10	1.08031
LAG3	0.585768
RN7SL380P	0
GPR162	2.49722
GNB3	2.20668
CDCA3	1.96243
RPL13P5	2.38954
U47924.32	0.981403
U47924.27	0
MIR200C	0
MIR141	0
U47924.29	0
RP3-461F17.1	0.142123
RP3-461F17.2	0
C1RL-AS1	2.91313
RNU6-485P	0.357615
RP11-273B20.1	3.74652
RP11-273B20.3	0
RP11-185H22.1	0
ACSM4	0.0194647
CD163L1	0.837203
RP11-157G21.2	0.145644
GAPDHP31	0
NIFKP3	0
RP11-444J21.2	0
RP11-444J21.5	0
RP11-444J21.4	0
RP11-444J21.6	0
APOBEC1	0
GDF3	0.351758
DPPA3	0
CLEC4C	0
NANOGNB	0
Y_RNA	0
NANOG	0.0333768
Y_RNA	0
SLC2A14	3.0601
Y_RNA	0
Metazoa_SRP	0
RP11-277J24.1	0
RP11-815D16.1	0.182443
NANOGP1	0.351465
RP11-277E18.2	0
Y_RNA	0
RP11-69M1.1	0
RP11-69M1.8	0
HSPD1P12	0.0297798
RP11-69M1.4	0.0745784
RP11-69M1.6	0.806069
CLEC4A	2.3148
POU5F1P3	0.596946
GCSHP4	0
ZNF705A	0
FAM66C	0.491522
RP11-266K4.1	0
RP11-266K4.13	0.0876094
RP11-266K4.14	0.411919
FAM90A1	0.620081
ALG1L10P	0.127447
FAM86FP	1.41353
RP11-266K4.9	0.717148
ENPP7P5	0
LINC00937	0.108621
RP11-113C12.4	0.122951
RP11-90D4.3	0
RP11-90D4.4	0
RPS3AP43	0.0378298
RP11-113C12.8	0
OR7E140P	0
OR7E148P	0
OR7E149P	0
CLEC6A	0
RP11-113C12.2	0
RNU6-275P	0
CLEC4D	0.0825193
SUPT4H1P2	0
CLEC4E	1.11948
RP11-561P12.5	0
Y_RNA	0
SCARNA11	0
AICDA	0
RP11-438L7.1	0
HADHAP2	0.0963397
RP11-20D14.3	0
RP11-20D14.4	0
RPSAP51	0
RP11-20D14.6	0.0930365
A2ML1-AS2	0
A2ML1	0.126896
A2ML1-AS1	0
RP11-259O18.5	0.224253
KLRG1	1.32403
RP11-259O18.4	0
HNRNPA1P34	0
VDAC2P2	0
LINC00612	0.319367
KRT17P8	0.0740695
BTG1P1	0.236952
PZP	0.149567
TPT1P12	0
A2MP1	0.30356
MIR1244-3	0
PTMAP4	0
LINC00987	3.25429
RP11-118B22.4	0.815476
RP11-22B23.1	3.52188
SNORA75	0
RP11-22B23.2	0.0616716
RP13-735L24.1	0.0737674
RP11-599J14.2	0.636322
CTD-2318O12.1	0.0779158
DDX12P	1.38367
SNORA75	0
RP11-726G1.1	0.0788376
RP11-525E9.1	0
KLRB1	0.299478
RP11-705C15.2	1.07208
RNU6-700P	0
GOT2P3	0
RP11-705C15.4	0
RP11-705C15.3	0.696275
CLEC2D	1.44991
RP11-75L1.1	0
CLECL1	0.282463
CD69	0.9564
RP11-75L1.6	0
KLRF1	0.184407
RP11-290C10.1	0
KLRF2	0
CLEC2A	0
AC091814.2	0
AC091814.3	0
CLEC12A	0.616921
CLEC1B	0.125218
CLEC12B	0.043734
RP11-133L14.5	0
CLEC9A	0.0616186
RP11-133L14.2	0
CLEC1A	2.04395
RN7SKP161	0
HNRNPABP1	0
OLR1	0.530813
TMEM52B	0.085294
KLRD1	0.13562
RP11-277P12.10	0
RP11-277P12.9	0
