Name	Heart - Left Ventricle
OTX2P1	0
PCSK5	0.884875
RBM22P5	0
RPSAP9	0.383072
GCNT1	0.39705
RP11-66C24.1	0
RP11-214N16.2	0
PRUNE2	0.162736
PCA3	0
AL359314.1	0
DNAJB5P1	0
LYPLA2P3	0
RP11-159H20.3	0
FOXB2	0
ATP5J2P3	0
RFC5P1	0
VPS13A-AS1	0
VPS13A	4.20397
GNA14	0.738163
GNA14-AS1	0
NUTF2P3	0
RNU6-1303P	0
GNAQ	4.19063
RP11-336N8.1	0
RN7SKP59	0
RP11-336N8.2	0
RP11-336N8.3	0
RP11-336N8.4	0
CEP78	0.508529
PSAT1	0.527509
RP11-216F5.1	0
MTND2P8	0
KRT18P24	0
RP11-165H23.1	0
CHCHD2P9	0.26301
RP11-375O18.2	0
TLE4	1.94847
RP11-403N16.5	0
NPAP1P6	0
RP11-403N16.2	0
RP11-403N16.3	0
RP11-403N16.4	0
RP11-327L9.1	0
LINC01507	0
NPAP1P4	0
MTCO1P51	0
MTND2P9	0.068632
RPS19P6	0
RP11-289F5.1	0
RPS20P25	0
RP11-232A1.2	0
RP11-154D17.1	0
RNU6-1035P	0
RNA5SP287	0
SNORD95	0
SPATA31D5P	0
RP11-383M4.2	0
SPATA31D4	0
RP11-383M4.6	0
SPATA31D3	0
SPATA31D2P	0
RP11-15B24.5	0
SPATA31D1	0
SPATA31B1P	0
DDX10P2	0
RP11-388B24.4	0
RP11-15B24.1	0
MTCO3P40	0
RP11-15B24.3	0
RP11-15B24.4	0
RP11-333B6.1	0
RPS6P12	0
RASEF	0.0218009
RN7SKP242	0
RP11-439K3.4	0
RP11-439K3.1	0.0350156
RNU4-29P	0
RP11-439K3.3	0.0415367
RNU4-15P	0
IDNK	1.56459
RP11-522I20.3	2.00508
RP11-575L7.2	0
KIF27	0.479197
RP11-575L7.4	0.0454018
C9orf64	3.15035
RMI1	1.56038
Y_RNA	0
RP11-158D2.2	0
RP11-158D2.1	0
SLC28A3	0.0632162
RP11-380F14.2	0
RP11-361M4.1	0
NTRK2	0.52039
UBE2V1P10	0
STK33P1	0
RP11-213G2.1	0.0189853
RP11-202I11.2	0
RP11-213G2.2	0.0723333
RP11-213G2.3	2.3839
PHBP7	0
RP11-213G2.5	0.0534765
NAA35	4.89732
GOLM1	4.10429
RP11-379P1.4	0
C9orf153	0.040132
RP11-507D14.4	0
RN7SKP264	0
ZCCHC6	2.60784
RP11-229M1.2	0
RP11-359J6.1	0
RNU2-36P	0
RP11-395D3.1	0
GAS1RR	0.0830297
RP11-276H19.2	0.0429153
CDC20P1	0.121238
RP11-276H19.4	0
C9orf170	0.0147943
SNORA26	0
RP11-497K15.1	0
DAPK1	0.551931
RP11-40C6.2	0.511559
DAPK1-IT1	0
RP11-65B23.3	0
CTSL3P	0.0206353
RP11-65B23.5	0
FBP2P1	0
ELF2P3	0
NPAP1P7	0
CTSLP8	0
XXyac-YM21GA2.3	0
XXyac-YM21GA2.7	0
XXyac-YM21GA2.4	0
SPATA31E1	0
SPATA31C1	0
RP11-350E12.5	0
RP11-350E12.6	0
CDK20	1.55517
RNU6-86P	0
RPS10P3	0.173084
RP11-350E12.4	0
SPATA31C2	0
RP11-345K9.3	0
RP11-345K9.2	0
RP11-1E11.1	0
RP11-1E11.2	0
RPSAP49	0
RP11-317B17.4	0
HNRNPA1P14	0.0840381
RP11-317B17.3	0
NXNL2	0.0223182
RP13-60M5.2	0
MIR4289	0
PCNPP2	0
RP11-791O21.5	0
C9orf47	0.5246
SHC3	0.200559
RP11-82L18.2	0.301067
CKS2	4.09827
MIR3153	0
SECISBP2	4.56302
SEMA4D	2.47943
PA2G4P6	0.019917
RP13-93L13.1	0
UNQ6494	0.015439
RP5-1050E16.2	0
RP5-1050E16.1	0
RP11-406A20.1	0
MIR4290HG	0
MIR4290	0
IL6RP1	0
RP11-406A20.5	0
RP11-30P16.1	0
OR7E31P	0
OR7E116P	0
LINC01508	0
LINC01501	0
DIRAS2	0.0216021
OR7E109P	0
OR7E108P	0
SYK	0.898381
RP11-367F23.1	0
RP11-367F23.2	0
RP11-305L7.1	1.05026
LINC00484	0.220409
RP11-305L7.3	0.120115
LINC00484	0.086458
RP11-305L7.5	0.0707176
RP11-305L7.7	0.318758
RP11-440G5.2	0.0451615
ROR2	0.286667
PAICSP2	0
MIR3910-1	0
RP11-118F2.2	0
HSPE1P22	0
SPTLC1	4.78933
RP11-100G15.12	0
MTATP6P29	0
MTCO3P29	0.0313498
MTND3P23	0
MTND4LP7	0
MTND4P15	0.0183107
RP11-100G15.7	0
LINC00475	0.0516937
RP11-100G15.10	0
BEND3P2	0
RP11-62C3.10	0
RP11-62C3.6	0
MIR3651	0
SNORA84	0
NOL8	3.85008
CENPP	0.613611
RP11-62C3.8	0
OGN	4.70238
OMD	2.61358
ECM2	2.88605
MIR4670	0
RP11-19J3.5	0
IPPK	3.43934
RP11-476B13.2	0
ANKRD19P	0.160383
RNU6-714P	0
RP11-526D8.11	0.485564
ZNF484	0.806041
RP11-526D8.7	0
SNX18P2	0
ALOX15P2	0
FGD3	1.16896
SUSD3	0.242493
RP11-274J16.5	0
RP11-370F5.4	0
C9orf129	0.0229196
RNU6-829P	0
Y_RNA	0
RP11-165J3.5	0
RP11-165J3.6	0.524192
MIR548AU	0
MIR4291	0
RP11-53B5.1	0
BARX1	0.0138114
BARX1-AS1	0
PTPDC1	3.5296
CYCSP24	0.478284
RP11-2B6.3	1.05376
MIRLET7A1	0
MIRLET7F1	0
RP11-2B6.2	0.118658
MIRLET7D	0
MIRLET7DHG	0
ZNF169	0.659983
VDAC1P11	0
NUTM2F	0
RP11-307E17.8	0.0936789
RP11-307E17.9	0
RP11-307E17.11	0.105312
YRDCP1	0
RP11-533K9.3	0
RNU6-669P	0
FBP2	0.0759183
FBP1	0.478524
MIR2278	0
RP11-49O14.3	0
RP11-49O14.2	0
RP11-54O15.3	0
MIR6081	0
MIR23B	0
MIR27B	0
FANCC	0.955655
RP11-80I15.4	0.124947
RP11-80I15.1	0.684086
RNA5SP288	0
RP11-173G21.1	0
RP11-435O5.7	0.233849
MT1P1	0
PTCH1	0.955895
RP11-435O5.6	0
RP11-435O5.5	0.192673
RP11-435O5.4	0.402669
RP11-332M4.1	0
RP11-180I4.2	0
RP11-180I4.1	0
LINC00476	0.850927
RP11-180I4.4	0
RNU2-46P	0
ERCC6L2	1.23906
RNA5SP289	0
RP11-72B4.2	0
LINC00092	0.304733
RP11-569G13.2	0.0333376
Y_RNA	0
RP11-569G13.3	0
EIF4BP3	0.488268
HSD17B3	1.10715
RP11-240L7.4	0.305576
RNU6-1160P	0
ZNF367	1.17946
RP11-172F4.2	0.0555044
CDC14B	4.27383
RP11-535M15.1	0.582663
RP11-535M15.2	0.241301
ZNF510	1.76366
ZNF782	0.517717
MFSD14C	1.77585
RP11-330M2.4	0.242934
RP11-330M2.3	0
NUTM2G	0.0428647
YRDCP2	0
CTSV	0.0254036
TCEA1P1	0
GAS2L1P2	0
VN1R51P	0
FAM220CP	0
RP11-520B13.8	0
ANKRD18CP	0.0150118
RNU6-798P	0
RP11-498P14.3	0.13173
ZNF322P1	0
RP11-498P14.4	0
RP11-498P14.5	0.237924
RP11-23J9.6	0.678825
RP11-23J9.7	0.519455
CCDC180	1.07571
MIR1302-8	0
RP11-23J9.3	0
TDRD7	3.24653
RP11-244N9.6	0.0117912
TSTD2	4.84846
RP11-244N9.4	0.206409
KRT18P13	0
RP11-546O6.4	0
PTCSC2	0
FOXE1	0.0100869
TRMO	1.71371
Y_RNA	0
HEMGN	0.0333569
RP11-535C21.3	0
RNU6-918P	0
TRIM14	0.731722
Metazoa_SRP	0
CORO2A	0.135739
TBC1D2	1.43299
MIR6854	0
RP11-270F18.2	0
GABBR2	0.210451
SEPT7P7	0
ANKS6	1.52679
GALNT12	0.327469
RP11-92C4.3	0.00413874
RP11-92C4.4	0
RP11-92C4.6	0.810115
TGFBR1	3.15335
RNA5SP290	0
RP11-96L7.2	0
RN7SL794P	0
RN7SKP225	0
KRT8P11	0.0294857
NAMA	0.0380424
AL137067.2	0
AL137067.1	0
RP11-547C13.1	0
RP11-554F20.1	0.0451923
NR4A3	2.57822
STX17-AS1	0.748166
STX17	3.62063
RP11-60I3.4	0
UPF3AP3	0.254549
INVS	1.53042
RN7SL75P	0.152271
RPS2P35	0
RP11-29B11.5	0
NANOGP5	0
TEX10	2.87192
TMEFF1	0.607279
RN7SKP87	0
ACTG1P19	0
RP11-62L10.1	0
GAPDHP26	0
PLPPR1	0
RP11-70K10.2	0
SNORA31	0
BAATP1	0
TRMT112P4	0
RP11-35N6.6	0
BAAT	0.0455288
FYTTD1P1	0
ALDOB	0.454019
RP11-490D19.11	0
TMEM246-AS1	0.0445136
RP11-490D19.8	0.0763165
GRIN3A	0.274977
PPP3R2	0.00980501
MTND3P4	0
ARL2BPP7	0
RNU6-329P	0
RP11-342F21.1	0
LINC00587	0
ZYG11AP1	0
RP11-338N12.1	0
CYLC2	0
RP11-341A22.1	0
LINC01492	0
RP11-436F21.1	0
RNA5SP291	0
SMC2-AS1	0.2436
SMC2	2.44338
TOPORSLP1	0
RP11-217O12.1	0
OR13F1	0
RP11-317C20.9	0
OR13C4	0
OR13C3	0
OR13C8	0
OR13D2P	0
OR13C5	0
OR13C2	0
OR13C9	0
OR13I1P	0
OR13C1P	0
OR13D1	0
OR13D3P	0
ABCA1	2.49095
RP11-217B7.2	0.140923
RP11-217B7.3	0
RN7SKP191	0
SLC44A1	3.31503
FSD1L	0.901238
RALGAPA1P1	0.0925153
RP11-235C23.5	0
FKTN	2.22071
RP11-235C23.6	0
TAL2	0.0959551
RP11-18B3.3	0.0851749
RP11-18B3.2	0.0193442
SLC25A6P5	0
LINC01505	0.376151
RP11-6F6.1	0
RP11-540H22.2	0
MIR8081	0
RP11-308N19.3	0.0746033
RN7SKP77	0
RP11-308N19.5	0
RNA5SP292	0
ZNF462	1.88031
RP11-508N12.2	0
RP11-508N12.3	0
RP11-196I18.2	0
RP11-196I18.3	0
RP11-196I18.4	0
RP11-417L14.1	0
LINC01509	0
HMGN2P32	0
RNU6-492P	0
RP11-438P9.1	0
RP11-438P9.2	0
RNU6-996P	0
RNU6-1064P	0
RN7SL659P	0
RPL36AP6	0
RP11-380I20.2	0
RNA5SP293	0
RPS15AP27	0
RP11-240E2.2	0
CHCHD4P2	0
RP11-505C13.1	0
RP11-220D10.1	0
RP11-339N8.1	0
RPL36AP35	0
RP11-3J11.1	0
ACTL7B	0
ACTL7A	0
Y_RNA	0
MIR32	0
FRRS1L	0.133814
EPB41L4B	2.18466
RNU6-984P	0
MTND2P11	0
Y_RNA	0
MIR3927	0
YBX1P6	0.0617252
PALM2	0.782174
RP11-406O23.2	0
RP11-151F5.2	0.0536825
C9orf152	0.0199267
TXNDC8	0
SVEP1	1.74173
RNU6-1039P	0
RP11-410K21.2	0
MUSK	0.291174
RP13-461N9.2	0
LPAR1	4.19329
RNU6-432P	0
Y_RNA	0
RNY4P18	0
RP11-202G18.1	0
MIR7702	0
OR2K2	0.030852
RNA5SP294	0
ZNF483	0.2518
RP11-16L21.7	0
LRRC37A5P	0.126728
DNAJC25	3.86883
C9orf84	0.0134579
RP11-430K21.2	0.149696
RNU6-1013P	0
MIR4668	0
RNU6-710P	0
RP11-4O1.2	0.431297
SUSD1	1.78927
RNU6-855P	0
Y_RNA	0
RP11-165N19.2	0
PTBP3	3.19738
RN7SL57P	0
RNA5SP295	0
RN7SL430P	0
HSPE1P28	0
RP11-432F4.2	0.0579768
C9orf147	0.109775
KIAA1958	0.490986
RP11-576C12.1	0
INIP	2.90934
RP11-276E15.4	0
SNX30	1.06914
RP11-408O19.5	0.103491
SLC46A2	0.0345426
MUPP	0
ZNF883	1.07722
ZFP37	0.340518
FAM225B	0.0104634
FAM225A	0.0178262
SLC31A2	0.70637
SLC31A1	4.5679
RNF183	0.0210403
WDR31	3.36416
BSPRY	0.768539
C9orf43	0.132817
RP11-168K11.2	0.0701077
RP11-168K11.5	0
RP11-168K11.3	0
RP11-18B16.2	0
RP11-18B16.1	0
RP11-534I8.1	0
ZNF618	0.742455
AMBP	0.0306064
KIF12	0.0236875
COL27A1	4.17833
MIR455	0
ORM1	0.208066
ORM2	0.0522138
AKNA	1.35882
RP11-9M16.2	0.121665
WHRN	0.360031
RP11-9M16.3	0
RP11-402G3.6	0
TMEM268	1.22943
Y_RNA	0
RP11-402G3.5	0
RP11-402G3.3	0
RP11-402G3.4	0
RP11-428F18.2	0
TNFSF15	0.0132965
RP11-78H18.2	0
TNFSF8	0.102938
TNC	1.70953
RP11-523L1.2	0
DEC1	0
RP11-445L6.3	0
U2	0
RP11-284G10.1	0
LINC00474	0
RP11-787B4.2	0
PAPPA	0.380588
PAPPA-AS2	0
RP11-45A16.4	0
ASTN2	0.681948
ASTN2-AS1	0
RP11-67K19.3	0
TRIM32	4.03818
RPL10P3	0.126329
SNORA70C	0
RN7SKP128	0
RN7SKP125	0
RP11-388N2.1	0
RP11-500B12.1	0
RPL35AP22	0
TLR4	3.17068
RNU6-1082P	0
RP11-281A20.2	0
RP11-281A20.1	0
TPT1P9	1.30429
RP11-349E4.1	0
RP11-127L21.1	0
TUBB4BP6	0
BRINP1	0.117401
RP11-295D22.1	0
LINC01613	0
RP11-360A18.1	0
MIR147A	0
MEGF9	2.61766
AHCYP2	0.0200759
RP11-27I1.4	0.395315
RP11-27I1.6	0.141839
PSMD5	4.45574
PSMD5-AS1	2.33809
PHF19	3.25707
TRAF1	2.02801
C5	0.488184
CNTRL	1.29386
RN7SL181P	0.168976
RP11-477J21.2	0
RP11-477J21.6	0.107637
GSN-AS1	0.220059
RP11-162D16.2	0.101921
GGTA1P	2.57781
RN7SL187P	0
HMGB1P37	0.0312848
RP11-524G24.2	0
RP11-244O19.1	1.39142
TTLL11	1.12234
TTLL11-IT1	0
MIR4478	0
MORN5	0
LHX6	1.67129
MRRF	4.34047
PTGS1	1.63761
RP11-498E2.9	0.113147
RP11-542K23.10	0
RP11-542K23.7	0
RP11-542K23.9	0
OR1J1	0
OR1J2	0
OR1J4	0
OR1N1	0
OR1N2	0
OR1L8	0
OR1H1P	0
RP11-64P14.7	0
OR1Q1	0
OR1B1	0
OR1L1	0
OR1L3	0
TLK1P1	0
OR1L4	0
OR1L6	0
SKA2P1	0
OR5C1	0
PDCL	3.00011
OR1K1	0
KRT18P67	0
RC3H2	4.76416
SNORD90	0
ZBTB6	1.86668
ZBTB26	2.01932
RP11-355O1.11	0.80435
RNY1P15	0
RP11-355O1.7	0.0512341
GPR21	0
RP11-123N4.4	0
MIR600HG	2.37793
STRBP	1.94086
CRB2	0.0150021
DENND1A	2.51314
MIR601	0
MIR7150	0
RP11-230L22.4	0
RP11-417B4.2	0
RP11-417B4.3	0
PIGFP2	0
LHX2	0.0461254
RP11-85O21.2	0
RP11-85O21.4	0
RP11-85O21.5	0
NEK6	1.47805
RP11-121A14.2	0
RP11-121A14.3	0
ADGRD2	0
NR5A1	0.0108868
RP11-10J18.3	0
NR6A1	0.677454
RP11-164H5.1	0
RN7SL302P	0
MIR181A2HG	0.23759
MIR181A2	0
MIR181B2	0
RP11-175D17.3	0
WDR38	0.0301917
RNU4-82P	0
SCAI	0.691193
FXNP2	0
PRPS1P2	1.34061
RPSAP76	0
RABEPK	3.60322
RP11-65N13.8	0
GAPVD1	3.82156
RP11-65N13.6	0
RNU6-1020P	0
RP11-184B22.2	0
Metazoa_SRP	0
RN7SL30P	0
RP11-12A16.3	0
HNRNPA1P15	0
RP11-423C15.3	0
RP11-343J18.2	0
RP11-343J18.1	0
MVB12B	2.91733
NRON	0
SNORD116	0
RP11-205K6.1	0
RP11-205K6.3	0
RP11-205K6.2	0
RP11-123K19.1	0.100297
LMX1B	0.315895
RP11-123K19.2	0
ZBTB34	1.89629
RALGPS1	3.05324
RP13-225O21.2	0.726349
GARNL3	3.10784
RP13-225O21.5	0
RP11-356B19.11	2.76224
ZNF79	1.76393
SNORA65	0.770694
Y_RNA	0
RP11-56D16.8	0
PTRH1	2.4255
CFAP157	0.23237
TTC16	0.179087
TOR2A	2.49657
Y_RNA	0.18682
RNA5SP296	0
MIR4672	0
PIP5KL1	0.111602
RP11-203J24.8	0.0569155
RP11-379C10.1	0
NAIF1	1.86095
SLC25A25	2.89113
RP11-379C10.4	0
SLC25A25-AS1	3.04442
PTGES2-AS1	0.201518
LCN2	0.374399
DNM1	2.17157
MIR199B	0
MIR3154	0
RP11-339B21.13	0.77546
TMSB4XP4	1.08388
MIR219A2	0.0173232
CERCAM	3.83655
RP11-339B21.10	0.311562
RP11-339B21.8	0.0116241
ODF2-AS1	0.195086
RP11-216B9.6	0.542791
RNU7-171P	0
RP11-216B9.8	0
RP11-216B9.9	1.01704
VTI1BP4	0
HMGA1P4	0
RN7SL560P	0
ZDHHC12	2.93755
RP11-545E17.3	1.01631
Metazoa_SRP	0.219248
KYAT1	4.69833
RP11-167N5.5	0.432624
DOLPP1	3.26113
RP11-247A12.1	0.159037
RP11-247A12.7	0.484589
IER5L	3.91924
RP11-247A12.2	0.083619
RP11-344B5.4	0
RP11-344B5.3	0
RP11-344B5.2	0.552159
C9orf106	0.055741
RP11-65J3.15	0
LINC01503	0.42739
RN7SL159P	0
RP11-65J3.6	0
RP11-65J3.3	0
RP11-65J3.2	0
RP11-65J3.14	0
LINC00963	2.52876
RP11-492E3.2	0
C9orf50	0.0253487
RP11-483H20.4	0
PRRX2	0.559075
PRRX2-AS1	0
PTGES	1.18663
UBE2V1P4	0
MIR6855	0
RP11-409K20.7	0
RP11-409K20.6	0
RP11-138E2.1	0.177641
Y_RNA	0
RP11-88G17.6	0
NCS1	1.91457
HMCN2	1.90592
RN7SL665P	0
MIR6856	0
RP11-57C19.2	0
PRDM12	0
EXOSC2	4.22304
RP11-57C19.6	0
QRFP	0.17177
FIBCD1	0.0876503
RP11-83J21.3	0
LAMC3	0.166459
SNORA31	0
RNU6-881P	0
RP11-544A12.4	0.00653046
RP11-544A12.8	0.0239435
RP11-544A12.5	0
SNORD62A	0
SNORD62B	0
RP11-334J6.6	0.456307
RP11-40A7.2	0.0131535
RN7SL328P	0
EIF4A1P3	0
SNORA67	0
RP11-323H21.3	0
NTNG2	0.470244
CFAP77	0.717428
RNU5D-2P	0
BARHL1	0
DDX31	1.54011
GTF3C4	2.78836
AK8	0.0868376
RP11-295G24.5	0.08082
SPACA9	2.74457
GFI1B	0.0370882
MIR548AW	0
RP11-415H23.4	0
RNU7-21P	0
EEF1A1P5	3.05001
MIR6877	0
CEL	1.35998
CELP	0.00779795
GBGT1	2.57097
OBP2B	0.0705069
LCN1P1	0.154379
ABO	2.38903
Y_RNA	0
LCN1P2	0
Y_RNA	0
SNORD36C	0
STKLD1	0.103788
ADAMTS13	1.58884
SLC2A6	1.9263
TMEM8C	0
ADAMTSL2	3.55076
FAM163B	0.0729276
LL09NC01-254D11.1	0
DBH	0.0750432
DBH-AS1	0.310729
SARDH	0.19294
VAV2	2.72532
LINC00094	2.43634
BRD3	4.57336
RP11-374P20.4	0.0505157
ARF4P1	0
LL09NC01-251B2.3	0.0895211
RNU6ATAC	0
LL09NC01-139C3.1	0.180239
RP11-145E17.2	0
RP11-145E17.3	0
MIR4669	0
RP11-473E2.2	0
RP11-473E2.4	0.159448
RP11-473E2.3	0
COL5A1-AS1	0.103243
MIR3689C	0
MIR3689A	0
MIR3689D1	0
MIR3689B	0
MIR3689D2	0
MIR3689E	0
MIR3689F	0
RP11-263F14.3	0
FCN2	0.0935332
FCN1	0.598235
RP11-447M12.2	0
RP11-447M12.3	0
OLFM1	2.66402
RP11-399H11.3	0
RP11-399H11.2	0
C9orf62	0
RP11-555H7.2	0
SOCS5P2	0
PPP1R26-AS1	0.15822
C9orf116	0.600095
RP11-426A6.5	0.257564
LCN1	0
OBP2A	0
PAEP	0
LINC01502	0
RP11-98L5.4	0
RP11-98L5.5	0
GLT6D1	0
LCN9	0
SOHLH1	0
KCNT1	0.650504
CAMSAP1	4.73585
RP11-432J22.2	0.379398
RP11-83N9.5	0.837711
RP11-83N9.6	0.128024
LHX3	0
QSOX2	4.73922
CCDC187	0.00498678
WI2-1959D15.3	0
DKFZP434A062	0.0188813
DNLZ	4.48158
CARD9	0.465882
SNAPC4	3.88719
INPP5E	4.87184
C9orf163	0.0592585
MIR4673	0
RP11-413M3.4	0.0623173
MIR4674	0
NALT1	0.322388
LINC01451	0.0990596
HSPC324	1.05083
MIR126	0
RP11-216L13.21	0.0603142
MIR6722	0
LCN8	0.0109316
LCN15	0.0972399
ATP6V1G1P3	0
CCDC183	2.25987
CCDC183-AS1	0.593812
NCLP1	0.111733
MIR4292	0
C9orf172	3.68917
TRAF2	3.33816
MIR4479	0
RP11-229P13.2	0.0635459
RP11-229P13.25	0.122549
C8G	0.915893
LCN12	1.44589
PRR31	0
LCNL1	2.59247
CLIC3	3.44083
C9orf139	0.417602
FUT7	0.130605
ENTPD2	1.81869
RP11-229P13.15	0.0773363
RP11-229P13.22	0
SAPCD2	0.115035
MAN1B1-AS1	1.21485
SNORD62	0
GRIN1	0.0359974
LRRC26	0.0176988
MIR3621	0
TMEM210	0
NDOR1	4.86168
CYSRT1	0.358424
RNF224	0.0971456
SLC34A3	0.0422406
FAM166A	0.0390403
STPG3-AS1	0.111128
STPG3	0.131034
RP13-122B23.9	0
RP13-122B23.8	0.331739
EXD3	2.52368
NOXA1	3.2799
ENTPD8	0.0164392
PNPLA7	3.0727
EHMT1	2.35738
Metazoa_SRP	0
SETP5	0
RP11-188C12.2	0.137719
MIR602	0
RP11-188C12.3	0
CACNA1B	0.044814
RP11-424E7.5	0
RP11-424E7.3	0
TUBBP5	0.0218388
RP11-424E7.6	0
RP11-885N19.6	0
FAM157B	0.0193106
RNU6-785P	0
SEPT14P9	0
RP11-631M21.1	0
FAM166AP7	0
TUBB8	0
IL9RP2	0
RP11-631M21.7	0.0438442
RNA5SP297	0
RNA5SP298	0
RN7SL754P	0
RP11-490E15.2	0
RP11-809C18.3	0.0405969
MIR5699	0
PRR26	0.200301
RP11-164C1.2	0
RP11-363N22.2	0
RP11-363N22.3	0.149131
IDI2	0.125169
LINC00200	0
ADARB2	0.0393587
RP11-29A19.2	0
RP11-398B16.2	0
ADARB2-AS1	0
LINC00700	0
RP11-69C17.2	0
MIR6072	0
RNU6-889P	0
RP11-69C17.3	0
RP11-69C17.4	0
RNU6-576P	0
LINC00701	0
RP11-446F3.2	0
RP11-526P5.1	0
RP11-526P5.2	0
RP11-89K18.1	0
RP11-118K6.2	0
RP11-118K6.3	1.20893
PITRM1-AS1	0.291729
RP11-298E9.5	0
RP11-298E9.6	0
RP11-195B3.1	0
RP11-482E14.1	0
RP11-482E14.2	0
RP11-184A2.3	0
RP11-184A2.2	0
RP11-464C19.2	0
RP11-464C19.3	1.27646
MIR6078	0
RP11-433J20.2	0
RP11-433J20.1	0
LINC00702	1.41041
LINC00703	0
RP11-34C15.2	0
RNU6-163P	0
LINC00704	0.0945754
LINC00705	0.0223264
AKR1E2	0.722737
AKR1C6P	0
U8	0.178807
AKR1C1	2.88337
AKR1C2	2.03787
RP11-499O7.7	0.267449
U8	0
U8	0
AKR1C5P	0.0320615
AKR1C8P	0.077281
AKR1C4	0
ARL4AP3	0
RP11-445P17.3	0
RP11-445P17.8	0
AKR1C7P	0
RPL26P28	0
XXyac-YR21CG7.1	0
UCN3	0
TUBAL3	0.288832
NET1	4.4134
CALML5	0.386728
CALML3-AS1	0.0167525
CALML3	0.0410038
RP13-463N16.6	0
RP11-336A10.5	0
RP11-336A10.4	0
RP11-336A10.7	0
RN7SL445P	0
RP11-336A10.2	0.0385727
NRBF2P5	0.218037
RP11-318E3.9	0.126368
ANKRD16	1.59605
RP11-536K7.3	0.797879
IL15RA	4.21658
IL2RA	0.219305
SNORA14	0
RP11-536K7.5	0
RPL32P23	0
RN7SKP78	0
MIR3155A	0
RP11-414H17.5	0.120788
Y_RNA	0
RP11-563J2.2	0.099861
SDCBPP1	0
RP11-563J2.3	0.0973865
PRKCQ	0.0792495
PRKCQ-AS1	0.0471193
RP11-554I8.1	0
LINP1	1.59422
LINC00706	0
LINC00707	0.0246807
RP11-799O21.2	0
RP11-393K12.2	0
RP11-393K12.4	0
SFMBT2	1.90017
COX6CP17	0
RP5-1031D4.3	0.0412458
RP5-1031D4.2	0
RNU6-535P	0
RP11-385N23.1	0
ITIH5	3.98972
ITIH2	0.0567324
KIN	1.70634
TAF3	3.86705
RP11-401E9.3	0
GATA3-AS1	0.0519759
RP11-379F12.4	0
GATA3	1.08585
PRPF38AP1	0
LINC00708	0
RP5-1119O21.2	0
RP11-543F8.2	0
RP11-543F8.3	0
KRT8P37	0
CHCHD3P1	0
RNA5SP299	0
RP11-575N15.1	0
RP11-428L9.1	0
RP11-428L9.2	0
LINC00709	0
HSP90AB7P	0
RP5-1051H14.2	0
RP5-933E2.1	0
ELOCP3	0
Y_RNA	0
CUX2P1	0
RP11-271F18.1	0
RP11-271F18.3	0
RP11-271F18.4	0
RP1-186E20.1	0
SFTA1P	0.135091
LINC00710	0
RP1-251M9.2	0.026958
RP1-251M9.3	0
RP11-397O4.1	0
CELF2-AS2	0
RP3-323N1.2	0
CELF2-AS1	0.517613
RP11-544P1.3	0
USP6NL	0.831195
RP11-138I18.1	0
RP11-138I18.2	0
PROSER2	0.392677
PROSER2-AS1	0.177516
RNU6-1095P	0
RNU6-88P	0
SEC61A2	3.95265
MIR548AK	0
NUDT5	3.2788
RP11-186N15.3	0.406606
RN7SL198P	0
CAMK1D	0.941775
SNORD45	0
RNU6ATAC39P	0
MIR4480	0
MIR4481	0
MIR548Q	0
CCDC3	4.63105
RNA5SP300	0
RPL5P25	0
SNRPGP5	0
RP11-730A19.9	1.56674
RP11-730A19.5	0.0604928
BTBD7P1	0
RPL36AP36	0
MCM10	0.0439418
RNU6-6P	0.164847
UCMA	0
C8orf59P1	0
RP11-445K13.2	0
BEND7	1.83059
Y_RNA	0
RP11-214D15.2	0
RPL6P24	0
RP11-295P9.3	1.29831
FRMD4A	4.13214
RP11-295P9.12	0.312903
RP11-295P9.6	0
RNA5SP301	0
RP11-353M9.1	0
NUTF2P5	0
RP11-142M10.2	0
RP11-397C18.2	0
MIR4293	0
Metazoa_SRP	0
MIR1265	0
FAM107B	1.32009
RP11-7C6.1	0
RNA5SP302	0
RPSAP7	0.0849416
CDNF	0.771556
HSPA14	4.99987
RP11-398C13.8	1.40184
RP11-398C13.6	0.655977
SUV39H2	0.858148
DCLRE1C	0.614488
MEIG1	0.0404022
OR7E110P	0
OR7E26P	0
OR7E115P	0
DCLRE1CP1	0
OLAH	0.0586053
ACBD7	0.0179775
GAPDHP45	0
C10orf111	0.129429
RPP38	3.8313
NMT2	4.17086
PPIAP30	0
RP11-455B2.9	0
RP11-25G10.2	0.0255509
ITGA8	1.08118
MINDY3	3.36293
SNORA31	0
FTLP19	0
RNU6-1075P	0
RP11-461K13.1	0
PTER	2.81023
RNU2-18P	0
C1QL3	0.19277
RP11-197M22.2	0.153074
uc_338	0
CUBN	0.152294
RP11-406H21.2	0.140713
TRDMT1	0.491918
VIM-AS1	0.599626
RP11-124N14.3	0.937248
ST8SIA6	0.943365
ST8SIA6-AS1	0.0723659
Y_RNA	0
PRPF38AP2	0.0204218
AC069542.1	0.092092
STAM-AS1	0.231991
RP11-390B4.3	0.0271995
TMEM236	0.164292
MRC1	1.85112
MIR511	0
RP11-457D2.3	0
SLC39A12	0.0163165
SLC39A12-AS1	0
RP11-109I13.2	0.0226291
RP11-499P20.2	1.8365
RP11-383B4.4	0.523651
NSUN6	3.93779
ARL5B	2.61851
AIFM1P1	0
RP11-139J15.5	0
RP11-288D15.1	0
