Name	Esophagus - Gastroesophageal Junction
TDGF1P5	0
Metazoa_SRP	0
RNU6ATAC32P	0
RP11-626A5.2	0
RP11-767C6.1	0
RNU105C	0
RP11-793H4.1	0
RN7SL250P	0
RP11-53M11.5	0.0751163
TRMT112P7	0
SEC11B	0
RP1	0.00470204
RP11-550I15.1	0
XKR4	1.2091
RP11-386G21.1	0
RP11-386G21.2	0
SBF1P1	0.0117236
RP11-628E19.2	0
TMEM68	2.69216
LYN	4.38346
RP11-318K15.2	0
SNORA1	0
RN7SL798P	0
RN7SL323P	0
RP11-446E9.1	0.494735
SNORD54	0
CTA-397H3.3	0
NPM1P21	0.045982
MOS	0
SNORA3	0
PLAG1	1.1398
RP11-140I16.3	3.41234
RP11-140I16.2	0
SDR16C5	0.141366
SDR16C6P	0
PENK	3.63759
RP11-17A4.2	0.0383465
SEPT10P1	0.168225
LINC00968	0.655408
RP11-17A4.3	0
RPL37P6	0.221682
RP11-17A4.4	0
RP11-33E15.1	0
RNU6-13P	0
RNA5SP266	0
LINC01606	0
RP11-513O17.1	0
RP11-513O17.3	0
LINC00588	0
RNU6-596P	0
RP11-756K15.2	0
RPL30P10	0
RP11-246K15.1	0
RP11-388G22.1	0
CTD-2339F6.1	0.0752062
RP11-44D19.1	0
LINC01602	0
RP11-1112C15.2	0.0226159
RP11-648L3.2	0
RPL26P26	0
RP11-716D16.1	0
RP11-114M5.1	0.181052
CYP7A1	0.0972882
RP11-114M5.3	0
AC068522.4	0.320435
RNU4-50P	0
RP11-328K2.1	0
RP11-25K19.1	4.87137
SNORA51	0
RNA5SP267	0
RP11-379I19.2	0
RP11-379I19.1	0
RP11-379I19.3	0
RP11-960H2.2	0
RP11-960H2.1	0
RP11-88H1.1	0
RP11-27P7.1	0
SLC2A13P1	0
CA8	2.0181
LINC01301	0.181977
PDCL3P1	0
RP11-91I20.4	0
RP11-91I20.3	0
RP11-91I20.2	0
RP11-91I20.1	0
CHD7	3.20539
RP11-33I11.2	0
RP11-33I11.3	0
AC022182.1	0
AC022182.2	0.0483772
AC022182.3	0.178338
CLVS1	0.0407382
NPM1P6	0.199481
RP11-787D18.2	0
RP11-787D18.1	0
KRT8P3	0.457736
RN7SKP97	0.359244
MIR4470	0
RP11-280G9.1	0
RP11-705O24.1	0
RP11-705O24.3	0
LINC02155	0
C1GALT1P3	0
NARSP2	0
CTD-2571E19.3	0
NKAIN3	0.0817795
RP11-577N1.1	0
RP11-577N1.2	0
XRCC6P4	0
SRPK2P	0
UG0898H09	1.19372
RP11-659E9.2	0
GGH	2.64895
RP11-659E9.4	0
TTPA	0.183823
RP11-16E18.1	0
YTHDF3-AS1	1.70137
RP11-16E18.3	0.804253
RN7SL135P	0
CTD-3046C4.1	0
IFITM8P	0
RP11-45K10.2	0
RP11-573J24.1	0
RN7SKP135	0
RP11-32K4.1	0
RP11-579E24.2	0
LINC01289	0
COX6CP8	0
MIR124-2HG	0
MIR124-2	0
RP11-21C4.4	0
RP11-21C4.5	0
RP11-21C4.1	0.245303
BHLHE22	2.88043
CYP7B1	1.68214
RP11-1D12.1	0
RP11-1D12.2	0
RP11-89A16.1	0
RPL31P41	0
LINC00251	0
RP11-678D18.1	0
LINC01299	0
CTD-3025N20.3	4.58829
Y_RNA	0.49561
RP11-707M3.3	1.14242
CTD-2532N20.1	0.0969594
DNAJC5B	0
AC084082.3	0
TRIM55	0.0480813
CRH	0
LINC00967	0
RRS1-AS1	0.0216038
RP11-346I3.2	0
RNU6-1324P	0
MYBL1	0.990949
Y_RNA	0
C8orf44	4.45035
SGK3	4.38813
PTTG3P	0
MCMDC2	0.466807
TCF24	0.0311708
PPP1R42	0.0687921
RP11-409C19.2	0.0532743
RNA5SP268	0
RP11-453N18.1	0.0488385
RP11-7F18.2	0.997685
RP11-7F18.1	0
CPA6	0.271945
RP11-343B22.2	0
RP11-396J6.1	0
NDUFS5P6	0
PREX2	4.71821
RP11-403D15.2	0
RP11-403D15.1	0
Y_RNA	0
RPL31P40	0
C8orf34-AS1	0
C8orf34	0.0518398
RPS15AP25	0
RNA5SP269	0
RP11-865I6.2	0
LINC01592	0
RNU7-102P	0
GS1-44D20.1	0.427798
RP11-21C17.1	0
LINC01603	0
RP11-744J10.2	0
SLCO5A1	0.612159
RN7SKP29	0
RP11-102F4.2	0
RP11-159H10.4	0
RP11-159H10.3	0.281986
Metazoa_SRP	0
RP11-159H10.1	0
RN7SL675P	0
RNA5SP270	0
RP11-449M6.3	0
SDCBPP2	0
SUMO2P20	0
PRDM14	0
RNU1-101P	0
RP11-152C15.1	0
BTF3P12	0
RNY3P14	0
RP11-333A23.1	0
RP11-333A23.3	0
RP11-333A23.4	0.139694
RP11-333A23.2	0
LACTB2-AS1	0.0639405
RN7SL19P	0
XKR9	0.18282
Y_RNA	0
RP11-326E22.1	0
EYA1	0.127135
RP11-1102P16.1	0
TRAPPC2P2	0
RP11-1144P22.1	0
RP11-281N10.1	0
U8	0
MSC-AS1	2.82388
RPS20P20	0
TRPA1	0.123467
RP11-142A23.1	0.283289
RP11-656G20.1	0.0312939
RNA5SP271	0
RP11-351E7.2	0
RP11-351E7.1	0
KCNB2	1.28842
HAUS1P3	0
RP11-313C15.2	0
RP11-313C15.1	0
RP11-1145L24.1	0
RP11-531A24.3	1.0372
RNU6-285P	0
RP11-531A24.7	1.42158
RP11-531A24.5	2.97579
RP11-956J14.1	2.19849
RP11-956J14.2	0
C8orf89	0.193477
FAM213AP2	0
RDH10-AS1	1.36907
RP11-434I12.3	0
RP11-434I12.4	0
STAU2-AS1	0.133446
RP11-181D18.4	0
RP11-116B19.2	0
VENTXP6	0
RP11-463D19.1	0
RP11-99A14.1	0
RN7SL760P	0
GYG1P1	0
RP11-367E12.4	1.09443
RNU6-1300P	0
RP11-6I2.3	0.356402
RPS3AP32	0
RNU6-1197P	0
RP11-6I2.4	0
RP1-16A9.1	0.0488608
JPH1	0.863512
GDAP1	4.40582
CTD-2320G14.2	0
Y_RNA	0
MIR5681A	0
MIR2052HG	0.0157647
RP11-730G20.2	3.80472
RP11-730G20.1	0
MIR2052	0
RP11-758M4.4	0.0155487
RP11-758M4.3	0
PI15	1.25531
RP11-3N13.2	0
CRISPLD1	2.70256
RP11-300E4.2	0
RP11-697M17.2	0
CASC9	0
HIGD1AP6	0
PKMP4	0
HNF4G	0.0116826
RNU2-54P	0
RP11-706J10.2	0
LINC01111	0
ZFHX4-AS1	0.149349
RP11-115I9.1	0
MRPL9P1	0
ZFHX4	2.85443
uc_338	0
RP11-48D4.2	0
MIR3149	0
HIGD1AP18	0.115183
RP11-38H17.1	0
RP11-91P17.1	0
RNU6-1220P	0
PKIA-AS1	0.0151989
PKIA	2.77887
RP11-594N15.3	0.201032
IL7	0.895487
RP11-578O24.2	2.37632
THAP12P7	0.0383031
RP11-79H23.3	0.0277904
RP11-1114I9.1	0
RP11-758H6.1	0
RPL3P9	0.137923
LINC01607	0.113067
RP11-26J3.1	0.0226669
RNU7-85P	0
RP11-26J3.3	0.480825
RP11-92K15.3	0.1492
RP11-92K15.1	0
RN7SL41P	0
MIR5708	0
RP11-941H19.1	0.120718
RP11-941H19.3	0
RP11-941H19.2	0
SNORA20	0
RP11-775E10.1	0
RNU6-1213P	0
RP11-48B3.3	0.316991
RP11-48B3.4	3.22599
RPSAP47	0.166467
RNU7-174P	0
RP11-48B3.2	0
RNU2-71P	0
SLC25A51P3	0
RN7SL107P	0
CKS1BP7	0
RNU11-6P	0
RN7SL308P	0
HMGB1P41	0.229869
PAG1	3.43684
RP11-172E10.1	0
RP11-1149M10.1	0
RP11-1149M10.2	0
RP11-363E6.1	0
UBE2HP1	0
RP11-363E6.4	0.130532
RP11-363E6.3	0.40032
RP11-157I4.4	0
PMP2	2.10543
FABP9	0
RP11-257P3.3	0
FTH1P11	2.10909
FABP12	0
IMPA1P1	0
NIPA2P4	0
RPS26P34	0
SLC10A5P1	0
SLC10A5	0.687266
RP13-923O23.7	0.756337
CHMP4C	1.65612
RP13-923O23.6	0.19266
HNRNPA1P36	0.240126
RP11-354A14.1	0.126837
RP11-99H20.1	0
HNRNPA1P4	0.320243
RP11-653B10.1	0
RP11-731N10.1	0
CTD-2272D18.1	0
CTD-2272D18.2	0
RP11-296C13.1	0
RP11-813B8.1	0
RP11-813B8.2	0
LINC01419	0
RP11-120I21.2	0
TPM3P3	0
RP11-120I21.3	0
RALYL	0.0697549
RNU6-1040P	0
RP11-509P12.1	0
RP11-98H4.1	0
RP11-98H4.4	0
ACTBP6	0
IGJP1	0
RP11-146E23.2	0
RP11-219B4.7	0.0751692
E2F5	4.52688
RP11-219B4.3	0
CA13	0.914166
RP11-219B4.5	0
RP11-219B4.6	0
CA1	0.0506471
CA3	2.14413
CA3-AS1	0.148013
CA2	1.95832
RP11-317J10.4	0
RP11-59O2.1	0
REXO1L8P	0
REXO1L3P	0
REXO1L1P	0
REXO1L12P	0
REXO1L11P	0
REXO1L10P	0
REXO1L9P	0
REXO1L2P	0
REXO1L7P	0
REXO1L4P	0
REXO1L5P	0
REXO1L6P	0
CTA-392E5.1	0
ATP6V0D2	0
RP11-216N21.1	0
RP11-216N21.2	0
PSKH2	0
CTD-3118D11.3	0
SLC7A13	0
CTD-2284J15.1	0.290736
NTAN1P2	0.721483
SLC2A3P4	0.100785
CNGB3	0.0288922
MIOXP1	0
GOLGA2P1	0
UBE2Q2P10	0
RP11-386D6.1	0
RP11-386D6.2	0
RP11-386D6.3	0
CNBD1	0
AF121898.3	0
VTA1P2	0
IARS2P1	0
SOX5P1	0
CTB-118P15.3	0
DCAF4L2	0
CTB-118P15.2	0
MMP16	1.32129
RP11-586K2.1	0.0682705
RNA5SP272	0
RP11-69I13.1	0
RP11-642C5.1	0.0731022
RPSAP74	0
KRT8P4	0
RP11-37B2.1	2.79384
COX6B1P6	0
SCb-64M4.1	0
RNU6-925P	0.436485
CALB1	0.146163
LINC00534	0
RNA5SP273	0
AB015752.3	0
LINC01030	0
RP11-68L18.1	0.248774
RP11-68L18.2	0
RP11-662G23.1	4.18026
GS1-251I9.3	0
GS1-251I9.2	0
LRRC69	0.591147
CTD-2114J12.1	0.0440008
MIR4661	0
SLC26A7	0.227567
RP11-122C21.1	0
RN7SKP231	0
PRR13P7	0
MRPS16P1	0
GS1-5L10.1	0.241873
RP11-777J24.1	0
RP11-700E23.3	0
RP11-700E23.2	0
RP11-700E23.1	0
RP11-587H10.1	0
RP11-587H10.2	0
RP11-100L22.1	0.560986
FLJ46284	0.426741
RP11-100L22.4	0
RP11-100L22.3	0
CTD-3239E11.2	0
IRF5P1	0
MIR8084	0
C8orf87	0
LINC00535	0.196622
RP11-388K12.1	0
RP11-388K12.3	0.121501
RP11-388K12.2	0
RNA5SP274	0
ZNF317P1	0
RP11-10N23.2	2.12626
RBM12B-AS1	1.73837
RP11-10N23.5	0
TMEM67	3.77065
RP3-388N13.3	0
MYL12AP1	0
RP3-388N13.5	0.0783743
PSMA2P2	0
RPL34P18	1.41882
CTC-788C1.2	0
KB-1184D12.1	0
CDH17	0.345292
KB-1247B1.1	0
RPS4XP10	0
RAD54B	0.318933
RP11-267M23.1	1.36673
FSBP	0.7982
RP11-267M23.3	0
RP11-267M23.4	0.450593
RP11-267M23.6	0.108129
RP11-267M23.5	0
RP11-267M23.7	0
RP11-22C11.2	0
ESRP1	0.0566863
Metazoa_SRP	0
RP11-22C11.1	0
KB-1090H4.2	0
Y_RNA	0
CCNE2	1.12191
RP11-347C18.5	1.46214
RP11-347C18.1	0
NDUFAF6	4.02862
RP11-347C18.3	1.3754
RP11-347C18.4	0
RNU6-1209P	0
RP11-320N21.1	0.0229267
RP11-320N21.2	0
C8orf37-AS1	0.0471531
LINC01298	0
C8orf37	2.2458
RP11-328L11.1	0
RP11-90D11.1	0
RNU6-690P	0
RP11-31K23.1	0
RP11-31K23.2	0
RP11-44N17.1	0
RP11-44N17.2	0
KB-1043D8.8	0
GDF6	1.40911
KB-1043D8.6	0.202858
Y_RNA	0
KB-1448A5.1	0.126225
RNU6-1172P	0
KB-1958F4.2	0
KB-1958F4.1	0.168282
KB-1000E4.2	0
U3	0
KB-1683C8.1	0.0417902
Y_RNA	0
KB-1907C4.2	0
KB-1589B1.4	0
SUMO2P18	0
RPS23P1	0.0946515
RNU6-703P	0
ERICH5	0.139153
POP1	2.47798
KB-1458E12.1	0.0956372
KB-1517D11.3	0
KB-1517D11.2	0
KCNS2	0.109257
KB-1517D11.4	0.0728333
RNU6-748P	0
KB-1205A7.2	0
KB-1205A7.1	0
RPL19P14	0
RP11-44N12.4	0
MRPL57P7	0
RN7SKP85	0
RP11-44N12.5	0.269395
RP11-44N12.2	0
RP11-410L14.1	1.0052
CTD-2340D6.2	0
CTD-2340D6.1	0
AP004290.1	0.0535195
AP004289.2	0
AP004289.1	0
Y_RNA	0
MIR599	0
MIR875	0
RN7SL350P	0
AC018442.1	0.0267661
RP11-402L5.1	0
RP11-402L5.2	0
RGS22	0.246229
SNORD77	0
MIR1273A	0
FBXO43	0.0944898
SPAG1	2.57323
Y_RNA	0
RP11-316J7.4	0
Y_RNA	0
KB-1991G8.1	0.0691095
KB-173C10.2	0
MIR4471	0
KB-173C10.1	0
KB-1615E4.2	0
KB-1615E4.3	0
GAPDHP62	0
SNX31	0.374445
KB-1083B1.1	0
RNU6-1092P	0
RNU6ATAC41P	0
Y_RNA	0
RPS20P23	0
RNU4-83P	0
RPS26P6	0.192431
Metazoa_SRP	0
RP11-521I2.3	0.879893
RN7SL685P	0
FLJ42969	0
KB-1460A1.1	0.0902279
KB-1460A1.2	0
RN7SKP249	0
KB-1460A1.3	0
KB-1410C5.5	3.51002
KB-1410C5.1	0
KB-1410C5.2	0
KB-1410C5.3	0
RNU7-67P	0
KB-1410C5.4	0
NACAP1	0.248984
DUXAP2	0
KB-1930G5.3	0
RN7SL563P	0
KB-1930G5.4	0
KB-1562D12.1	0
GRHL2	0.0424782
KB-1562D12.2	0
KB-1562D12.3	0
snoU13	0
KB-1396H2.2	0
MIR5680	0
KB-1073A2.1	0
SUMO2P19	0.443342
KB-431C1.5	2.56553
KB-1980E6.2	0
RNU6ATAC8P	0
HSPE1P14	0
RPS12P15	0
KB-1980E6.3	0
RNU6-1224P	0
ODF1	0
POU5F1P2	0
KB-1042C11.5	0.260449
ADI1P2	0
KB-1732A1.1	0.293747
KB-1254G8.1	0
AZIN1-AS1	0.636964
KB-1507C5.3	0.0858891
RPL5P24	0.318757
Y_RNA	0
KB-1507C5.4	0.55531
NPM1P52	0
KB-1639H6.2	0
MTND1P5	0
MTCO1P4	0
MTCO2P4	0
LINC01181	0
BAALC-AS2	0.232334
BAALC	1.59735
MIR3151	0
BAALC-AS1	0.637528
CTHRC1	2.8673
RP11-1C8.6	0.461121
RNU6-1011P	0.309855
RP11-1C8.5	0.0276437
RP11-1C8.7	0
RP11-1C8.4	0
RIMS2	1.06469
RP11-5A11.1	0
RP11-5A11.2	0
RP11-771F20.1	0.104932
DPYS	0.0649333
DCSTAMP	0
KB-1552D7.2	0
KB-1742H10.3	0.262885
MIR548A3	0
NDUFA5P2	0
RP11-85M22.1	0
RP11-200A13.1	0
RP11-200A13.3	0
RP11-200A13.2	0
RP11-574O7.1	0.151657
TMCC1P1	0
RP11-273P3.1	0
RP11-642D21.2	0
RP11-642D21.1	0.0529124
RPL12P24	0
ZFPM2-AS1	0.234952
RP11-152P17.3	0
Y_RNA	0
SLC16A14P1	0
RP11-778D12.2	0
RP11-649G15.2	0.244311
TAGLN2P1	0.58936
RNU7-84P	0
ABRA	0.343728
KB-1433G4.1	0
HMGB1P46	0
PGAM1P13	0
RNA5SP275	0
NRBF2P4	0
AP001331.1	0
RP11-35G22.1	0.0893406
RPS17P14	0
RP11-25P11.2	0
RP11-790J24.1	0
TMEM74	0.823761
TRMT10BP1	0
RP11-1084E5.1	0.202202
TRHR	0.0290206
RP11-122A21.2	0
PKHD1L1	1.9701
RP11-419L20.2	0
RP11-422N16.3	0.11627
RP11-25D10.2	0
U2	0
RP11-25D10.1	0
KCNV1	0
RPSAP48	0
RP11-211F2.1	0
CTD-2544L4.1	0
RP11-238I10.1	0
KB-1299A7.2	0
NDUFB9P3	0
MTCO1P47	0
LINC01608	0
LINC01609	0
RP11-114O8.1	0
EEF1A1P37	0
RP11-1101K5.1	0.0597352
SERPINA15P	0
RP11-58O3.1	0
RP11-58O3.2	0
RNU4-37P	0
CSMD3	0.0132804
RPL30P16	0
MIR2053	0
RP11-709P2.1	0
RP11-67H2.1	0
Y_RNA	0
RP11-267L5.1	0
RP11-393K19.1	0
CARSP2	0
AF178030.2	0
LINC00536	0
RNA5SP276	0
RP11-536K17.1	0
RAD21-AS1	0.197276
SLC30A8	0.16152
RN7SL228P	0
RP11-1059L18.1	0
RP11-654G14.1	0
RN7SL826P	0
SNORA31	0
RPS10P16	0.179143
AC113188.2	0
SAMD12	0.465388
AC023590.1	0.0249709
SAMD12-AS1	0
RPS26P35	0
TNFRSF11B	0.492709
RNU6-12P	0
RP11-278I4.1	0
COLEC10	0
RP11-278I4.2	0
MAL2	0.204543
MAL2	0
MIR548AZ	0
SNORA32	0
RP11-775B15.2	0
RP11-775B15.3	0
CYCSP23	0
RN7SKP153	0
DSCC1	2.52217
RP11-85I17.2	0.327264
RN7SL396P	0
KB-1471A8.1	0.0962989
RNA5SP277	0
MTBP	1.45993
NCAPGP1	0.0489828
RP11-713M15.1	0
RP11-713M15.2	0.821542
RP11-369K17.1	0
RP11-369K17.2	0
RPL35AP19	0
HAS2	2.49765
HAS2-AS1	0.373813
RP11-3G20.1	0
RP11-3G20.2	0
RP11-785H20.1	0
RP11-398G24.2	0
MRPS36P3	0
SMILR	0
RP11-96B2.1	0
LINC01151	0
snoU13	0
RP11-973F15.2	0
CDK5P1	0
RP11-44N11.2	0.531719
RP11-44N11.3	0.274783
RP11-44N11.1	0.0320035
RP11-557C18.4	0
RP11-557C18.3	0
TBC1D31	1.58686
HMGB1P19	0
FAM83A	0.0418572
U3	0
RP11-539E17.5	0
RP11-539E17.3	0
FAM83A-AS1	0
MIR4663	0
UBA52P5	0.30014
RNU6-628P	0
RP11-468O2.1	0.0620883
RNU6-875P	0
DUTP2	0
IMPDH1P6	0.0391496
U4	0
RP11-174I12.2	0
RN7SKP155	0
CTD-2552K11.2	0
KLHL38	1.62344
ANXA13	1.27206
FER1L6	0
RP11-245A18.1	0
FER1L6-AS1	0
RP11-959I15.4	0
FER1L6-AS2	0
RP11-959I15.1	0
ARF1P3	0
RP11-37N22.1	0
RNU6-756P	0
RP11-383J24.1	0
RP11-383J24.2	0.0607606
RNF139-AS1	1.77134
RP11-158K1.3	3.41296
MIR6844	0
RP11-532M24.1	0.907817
RP11-1082L8.3	0.0485297
MIR4662B	0
LINC00964	0.0236049
RP11-1082L8.1	0
RP11-1082L8.2	0
ZNF572	1.55391
RP11-6D1.3	0
WASHC5-AS1	0.455782
RN7SL329P	0
RP11-550A5.2	0
RP11-136O12.2	0
RP11-697B24.1	0
RNU6-442P	0
LINC00861	0.138692
SOD1P3	0
RP11-622O11.4	0
KNOP1P5	0
RFPL4AP5	0
RP11-65D17.1	0
RP11-103H7.1	0
RP11-103H7.2	0
RNU6-869P	0
RP11-103H7.3	0
RP11-89K10.1	0.0451387
RP11-89K10.2	0
RNU11-4P	0
RP11-351C8.1	0
PCAT1	0.0456905
PCAT2	0
PRNCR1	0.0146255
CASC19	0
CCAT1	0
CASC8	0
RP11-382A18.3	0
CASC21	0
CCAT2	0
POU5F1B	0.101702
CASC11	0.0209868
PVT1	0.95871
TMEM75	0.0333797
MIR1205	0
RNU1-106P	0.263685
MIR1206	0
RP11-55J15.2	0
RNU4-25P	0
MIR1207	0
MIR1208	0
RN7SKP226	0
LINC00824	0
LINC00976	0
LINC00977	0
RP11-1057N3.2	0
RN7SKP206	0
CCDC26	0
RP11-26E5.1	0
MIR3686	0
RP11-419K12.1	0
MTRF1LP2	0
GSDMC	0.0374892
RP11-473O4.5	0.567193
RP11-473O4.1	0
SNORA25	0
RP11-473O4.4	0
RP11-473O4.3	0
RNU7-181P	0
MIR5194	0
RNU6-1255P	0
ASAP1-IT2	0.208374
SNORA12	0
KB-1568E2.1	0
ADCY8	0.0676277
RP11-737F9.2	0
RP11-737F9.1	0
RP11-381I15.1	0
CTD-2501M5.1	0
SNORA72	0
CTD-2008O4.1	0
OC90	0
HHLA1	0
KCNQ3	0.417299
HPYR1	0
LRRC6	1.79419
CTC-137K3.1	0.111387
AF230666.2	0.806995
TG	0.82774
CTD-2182N23.1	0.067645
SLA	4.37928
MIR7848	0
CTC-458A3.1	0
CTC-369M3.1	0
ST13P6	0.441543
RP11-629O1.3	0
RP11-629O1.4	0
RP11-629O1.2	2.85769
SNORA40	0
Metazoa_SRP	0
MTND2P7	0
MTCO1P49	0
CTD-2588J1.1	0
CTD-2309H9.3	0
CTD-2309H9.4	0
RP11-157E21.1	0
RP11-157E21.3	0
RP11-157E21.2	0
RP11-513H8.1	0
ZFAT-AS1	0
CTD-2342N23.2	0
CTD-2342N23.3	0
CTD-2342N23.1	0
AC083843.4	4.09714
MIR30B	0
MIR30D	0
AC083843.2	0
NCRNA00250	0
RP11-1057B8.2	0
RPL23AP56	0
LINC01591	0
RP11-343P9.1	0
MAPRE1P1	0.0719209
RNU1-35P	0
RP11-149P24.1	0
RP11-431D12.1	0
LINC02055	0.0353684
RNU6-144P	0
ZYXP1	0
CTD-3145H4.1	0
RP11-238K6.1	0
RP11-238K6.2	0
RP11-489O18.1	0
FAM135B	0.421214
COL22A1	0.401741
RP11-324F11.1	0
SNORA25	0
CTD-2534J5.1	0
RP11-398H6.1	0
RP11-656A10.1	0
KCNK9	0.109935
RP11-284H18.1	0
C8orf17	0
RP11-570L14.1	0
PEG13	0.156488
RP11-642A1.2	0.631125
RP11-642A1.1	0.0424099
ERICD	1.27924
MIR151A	0
CTD-2014D20.1	0.107761
RNA5SP278	0
RP11-128L5.1	0
RP11-809O17.1	2.95802
SLC45A4	4.64793
RP11-10J21.2	0.044771
RP11-10J21.4	0
RP11-10J21.3	0
RP11-10J21.5	0
RP11-10J21.6	0
LINC01300	0.35864
GPR20	2.92697
CTD-3064M3.4	0.0941052
MROH5	0.0724651
SNORD5	0
HNRNPA1P38	0.0720126
AC138647.1	0
MIR1302-7	0
RP11-953B20.2	0
RP11-953B20.1	0
MIR4472-1	0
LINC00051	0
RN7SL260P	0
RP13-467H17.1	0.0621659
ADGRB1	1.30422
MROH4P	0
ARC	1.31568
AP006547.3	0.100887
AC145123.2	0
PSCA	0.49018
LY6K	0.362365
CTD-2292P10.4	0.0962537
SLURP1	0.442098
LYPD2	0.156949
RP11-706C16.7	1.1589
LY6D	0.54129
RP11-706C16.8	0
RP11-706C16.13	0
RP11-706C16.5	0
GML	0
ZNHIT1P1	0
CYP11B1	0.0881795
CYP11B2	0
RP11-273G15.2	0.271335
CDC42P3	0.0643721
C8orf31	0.761988
AK3P2	0.113625
RP11-520P18.1	0
LY6L	0
ZNF696	3.92621
RP13-582O9.7	1.10752
TOP1MT	4.90124
RNU6-220P	0
RHPN1-AS1	0.479761
RP11-909N17.2	0.12878
MAFA-AS1	0.334511
MAFA	0.247054
RP11-661A12.5	1.06439
RP11-661A12.4	0
MROH6	3.17643
RP11-661A12.9	3.60872
RP11-661A12.12	0.309074
ZNF707	4.81917
RP11-429J17.2	1.15751
CCDC166	0
RP11-429J17.4	0
MAPK15	1.82849
RP11-429J17.5	0
FAM83H	0.41033
MIR4664	0
FAM83H-AS1	0.0379031
RP11-429J17.7	0
MIR937	0
RP11-299M14.2	0.475306
MIR6845	0
EPPK1	3.06383
MIR661	0
SPATC1	0.124086
SMPD5	0.115856
MIR6846	0
CTD-3065J16.9	1.58038
WDR97	0.666806
TSSK5P	1.22601
MIR7112	0
MIR6848	0
SCRT1	0.0863451
TMEM249	1.24166
MIR939	0
MIR1234	0
MIR6849	0
GS1-393G12.14	0.286265
SLC39A4	4.02324
TONSL	2.62087
MIR6893	0
TONSL-AS1	0.415094
FOXH1	0.0502862
GPT	2.29744
RECQL4	3.78455
CTD-2517M22.17	0
ARHGAP39	3.63461
CTD-2517M22.9	0
Metazoa_SRP	0
AF186192.1	1.83201
AF186192.5	0.873162
AF186192.6	0.095226
RN7SL395P	0.139341
MIR6850	0
ZNF250	4.37077
RP5-1047A19.4	0
ZNF252P-AS1	0.465313
AC139103.1	0.079397
DDX11L5	0
XXyac-YRM2039.3	0.0317515
FAM138C	0
PGM5P3-AS1	0.483237
RP11-143M1.3	0
LINC01388	0
FOXD4	0.505809
CBWD1	3.14265
C9orf66	0.535727
RP11-59O6.3	0
RP11-165F24.3	0.19656
RPL12P25	0.0845622
RP11-165F24.5	0
RP11-31F19.1	0
RNU6-1327P	0
EIF1P1	0
RP11-130C19.3	0.0698147
DMRT1	0
DMRT3	0.0663227
RNU6-1073P	0
RP11-147I11.1	0
LINC01230	0.110981
DMRT2	0.207062
RP11-341G2.3	0
RPS27AP14	0
RP11-459D20.1	0
RNA5SP279	0
RP11-443B9.1	0
RNU2-25P	0
RN7SL592P	0
VLDLR-AS1	0.481353
RP11-91N2.3	0
KCNV2	0.153327
GPS2P1	0.881332
ATP5HP2	0
CARM1P1	0
LINC01231	0
RFX3	3.34119
RP11-62E14.2	0
RFX3-AS1	1.3536
RP11-509J21.2	0.0435097
RP11-509J21.4	0.364508
GLIS3	2.35107
RP11-252M18.3	0
GLIS3-AS1	0
RP11-70J12.1	0
RP11-358M14.2	0
RNU6-694P	0
SLC1A1	1.88561
SPATA6L	0.639054
RP11-6J24.3	0
CDC37L1-AS1	1.84309
ECM1P1	0
RP11-307I14.2	0
KLF4P1	0
MIR101-2	0
HNRNPA1P41	0
CSNK1G2P1	0.0710266
PDSS1P1	0.0875024
MTND6P5	0
MTND1P11	0
MTCO1P11	0.0599635
MTCO2P11	0
MTATP6P11	0.0419003
MTCO3P11	0.0626858
MTND4P14	0.0359649
MTND5P14	0.0355711
TCF3P1	0.0457227
IGHEP2	0.0773509
INSL6	0
RP11-140C18.2	0
INSL4	0
RLN2	0.0488546
HMGN2P31	0
RLN1	0
RP11-12D24.10	0.376191
RP11-12D24.6	0.45506
RNF152P1	0
CD274	2.03821
PDCD1LG2	2.18018
RP11-574F11.3	0
RP11-207C16.4	0.598168
AK4P4	0.0806394
MLANA	0.178344
MIR4665	0
RP11-218I7.2	0
GTF3AP1	0
RP11-279E1.1	0
RP11-307L3.2	0.242373
TPD52L3	0
RP11-307L3.4	0
GLDC	0.143725
RN7SL25P	0
RP11-472F14.4	0
RPL23AP57	0.0699147
RP11-390F4.6	0
RN7SL123P	0
RPS3AP54	0
RNF2P1	0
RP11-390F4.2	0
RP11-390F4.10	0
RP11-390F4.3	0.0393816
PRELID3BP11	0
SNRPEP2	0.693826
ACTG1P14	0.894089
RP11-403H13.1	0
RPL4P5	1.38944
PPIAP33	0
RP11-77E14.2	0.096141
RP11-29B9.1	0
RP11-29B9.2	0
PTPRD	2.54972
RP11-134K1.3	0
RP11-134K1.2	0.0880348
RNU7-185P	0
PTPRD-AS1	0.500298
RP11-75C9.2	0
RPS26P3	0.128335
RN7SL5P	0
RP11-527D15.1	0
RP11-87N24.1	0
PTPRD-AS2	0
RP11-87N24.3	0
RP11-421B23.2	0
IMP3P1	0
RP11-109M17.2	0
AKAP8P1	0
RP11-23D5.1	0
RP11-32D4.1	0
RP11-74C3.1	0
JKAMPP1	0
RNU2-47P	0
TYRP1	0.143692
LURAP1L-AS1	0.0458698
RN7SL849P	0
Y_RNA	0
PRDX1P1	0.299725
RP11-382H24.2	0
RP11-272P10.2	0.563747
RP11-272P10.3	0
LINC01235	0.410206
RP11-536O18.1	4.07327
LINC00583	0
