Name	Brain - Cortex
RP11-972L6.2	0
RP11-415I12.2	0.0621947
RP11-415I12.1	0
TMEM5	2.42624
TMEM5-AS1	0.137704
PABPC1P4	2.60594
SRGAP1	0.876136
RPL36AP41	0
RP11-274J7.2	0
RP11-274J7.3	0
RP11-1029F8.1	0
RP11-196H14.2	0
RP11-196H14.4	0
C12orf66	1.86575
RNU6-1009P	0
RPS11P6	1.20689
RNU5A-7P	0
C12orf56	0.0577102
RP11-114F3.2	0.127249
snoU13	0
RP11-114F3.5	0.154102
RP11-114F3.4	0.0507693
RASSF3	3.57615
RP11-439H13.2	0
SNORD83	0
RP11-338E21.1	0
RP11-338E21.2	0
RP11-338E21.3	0
RP11-629N8.4	0
RP11-629N8.3	0.0999048
TBC1D30	4.4483
RPL7P39	0
RP11-766N7.3	2.44369
RP11-766N7.4	0.0661044
RNU6ATAC42P	0
RP11-168J19.2	0
RNU6-166P	0
APOOP3	0
RP11-305O6.4	0.0654745
RP11-305O6.3	0
KRT18P60	0
RP11-230G5.2	0.00867621
RP11-221N13.2	0
RP11-221N13.3	0.0548946
RP11-221N13.4	0
PCNPP3	0
RPSAP52	0
HMGA2	0.0112062
RP11-677M24.1	0
RP11-366L20.2	0.0423883
RP11-366L20.3	0
MIR6074	0
RP11-366L20.4	0
RPL21P18	0
RNA5SP362	0
LLPH	2.94183
LLPH-AS1	0.891419
IRAK3	1.39165
RBMS1P1	0.251501
RP11-335I12.2	0
PDCL3P7	0
RN7SKP166	0
HELB	0.270432
GRIP1	1.598
OSBPL9P5	0
OSBPL9P4	0
RP11-123O10.4	0
RP11-123O10.3	0
RP11-123O10.1	0
RAB11AP2	0
GGTA2P	0.167198
MRPL40P1	0.0548243
NTAN1P3	0
RP11-473M14.3	0
RP11-542B15.1	0.0287752
RP11-335O4.1	0
DYRK2	2.06251
RP11-335O4.3	0
RP11-43N5.1	0.0230348
RP11-43N5.2	0
LINC01479	0.0408332
GS1-410F4.5	0
IFNG-AS1	0.0215531
RPL39P28	0
HNRNPA1P70	0
RP11-444B24.2	0
IFNG	0
IL26	0
IL22	0
MDM1	3.50055
RP11-81H14.2	0.0285198
RP11-71J4.2	0
RP11-81H14.1	0
RP11-81H14.3	0
RP11-81H14.4	0
RPSAP12	0.338746
Metazoa_SRP	0
RAP1B	1.8157
RPL10P12	0.0828065
SNORA70G	0
ATP5HP4	0.363515
RP11-637A17.2	0.101825
RPL7P42	0
NUP107	2.84412
KRT8P39	0.0544421
SLC35E3	1.47094
RP11-611O2.2	0.0539715
RP11-611O2.1	0
CPM	2.83776
RNU7-4P	0
RP11-611O2.6	0
PRELID2P1	0
RP11-324P9.1	0
C1GALT1P1	0.30673
RP11-1143G9.5	0
LYZ	1.08135
RN7SL804P	0
RPS26P45	0.169662
RP11-956E11.1	0.233292
LRRC10	0
BEST3	0.523138
RP11-588G21.1	0.0329833
RP11-588G21.2	0.0458328
MYRFL	0.151197
LINC01481	3.55886
RP11-611E13.3	0
RP11-320P7.2	0.190467
LINC01481	0.143183
RP11-398J13.1	0.0546812
RNU4-65P	0
RP11-588H23.3	0.834898
PTPRB	4.22427
RP11-785D18.3	0.407167
PTPRR	4.87648
FAHD2P1	0.0334022
Y_RNA	0
CTD-2021H9.1	0
CTD-2021H9.2	0
CTD-2021H9.3	0
TSPAN8	0.366079
LGR5	1.00813
RP11-578B16.1	0
RP11-186F10.2	0.0796937
SNORA17	0
THAP2	2.34671
TMEM19	4.34137
RP11-498M15.1	0
RP11-2H8.3	0
RP11-2H8.4	0.0263946
TPH2	0.0437694
RP11-89M22.3	0
TRHDE	2.3299
TRHDE-AS1	3.29611
RP11-98E6.1	0
CHCHD3P2	0
RP11-12K6.2	0
RP11-314D7.1	0
RP11-314D7.2	0
RP11-314D7.3	0
RP11-166B14.1	0
RNU6-1012P	0
RP11-295G12.1	0
U8	0
RP11-711C17.1	0
RP11-711C17.2	0
RP11-81H3.2	0.34052
RP11-274M17.1	0
RP11-274M17.3	0
RP11-274M17.2	0
VENTXP3	0
RP11-361A23.1	0
RP11-361A23.2	0
RP11-361A23.3	0
RP11-81K13.1	0.84736
RP11-560G2.1	0
CCNG2P1	0
CAPS2	2.91609
RP11-560G2.2	0
RP11-585P4.6	1.51974
GLIPR1L1	0.206141
GLIPR1L2	1.41838
GLIPR1	3.86652
RP11-585P4.5	0.612233
KRR1	4.61039
RP11-114H23.1	0
RP11-25J3.2	0
RPL10P13	0
SNORA70	0
RP11-114H23.2	0
RP11-290L1.6	0
RN7SL734P	0
RP11-290L1.5	0
RP11-290L1.7	0
RP11-290L1.3	0
RP11-290L1.4	1.29631
RP11-453D16.1	0
RP11-453D16.2	0
RNU6-1271P	0
RP11-54A9.1	0.0638895
RN7SKP172	0
RP11-20E24.1	0.368378
RP11-613M5.1	0
YWHAQP7	0
RP11-613M5.2	0.122893
RPL7P43	0
RP11-734E19.1	0.071276
RP11-461F16.3	0
RP11-669B18.1	0
E2F7	0.0723505
RP1-81P11.1	0
RP1-97G4.1	0
RP11-781A6.1	0
RP11-136F16.1	0
FAM213AP1	0
RP11-38F22.1	0
RP11-754N21.1	0
RP11-90C1.1	0
RP11-171L9.1	0
RP11-123M21.2	0
RP11-123M21.1	0
RP11-390N6.1	0
RP1-78O14.1	0.0678193
MIR1252	0
RP11-359M6.2	0
RP11-359M6.1	0
NOP56P3	0
PAWR	0.861569
RP11-530C5.1	0
RP11-530C5.4	0.190617
RP11-530C5.2	0.051178
RNA5SP363	0
RP11-84G21.1	0.610261
SNRPGP20	0
RPL7P38	0.555479
RNU7-106P	0
RP11-244J10.1	0.172384
OTOGL	1.34469
RN7SKP261	0
PTPRQ	0.103274
AKIRIN1P1	0
RP11-272K23.3	0
MYF6	0.0799336
MYF5	0
LINC01490	0
MIR617	0
RP11-299A16.1	0
MIR618	0
ACSS3	4.22871
RP11-543H12.1	0
MIR4699	0
RP11-121G22.3	0.211773
RP11-315E17.1	0.237299
RP11-617J18.1	0
RP11-275O18.1	0
RP11-362A1.1	0
RP11-362A1.2	0
METTL25	1.29281
RP11-263K4.1	0.112924
RP11-263K4.5	0
RP11-263K4.4	0
RP11-263K4.3	0.112666
TMTC2	4.85041
RNU6-977P	0
RPL6P25	0
RP11-87P13.2	0
RP11-384P14.1	0
SNORA3	0
RP11-788H18.1	0
RP11-228G3.1	0
RP11-701B6.1	0
RP11-1079J22.1	0
TSPAN19	0.691234
LRRIQ1	0.299831
RP11-193M21.1	0.399826
ALX1	0.0393291
RP11-408B11.2	0
RP11-629O19.1	0
RP13-619I2.2	0
RASSF9	0.079987
NTS	0.0554485
MGAT4C	0.795347
RP11-812D23.1	0
RP11-202H2.1	0
RP11-324H9.1	0
RPL23AP68	0
RP11-248E9.1	0
CYCSP30	0
RP11-248E9.4	0
MKRN9P	0
RP11-248E9.5	0
RP11-248E9.6	0
RP11-248E9.7	0
RPS4XP15	0
C12orf50	0.0591395
RNA5SP364	0
RP11-474L23.3	0.197701
TMTC3	3.35496
Y_RNA	0
RNU1-117P	0
RP11-900F13.3	0.606591
RP11-900F13.2	0.791162
RP11-13A1.1	1.3959
RP11-13A1.2	0
RP11-13A1.3	0.102591
RNU7-120P	0
MRPS6P4	0
RP11-823E8.3	2.27228
RP11-1109F11.3	1.1468
RP11-1109F11.5	0.923231
POC1B	4.93604
CENPCP1	0
GALNT4	0.883432
POC1B-AS1	0.665615
RP11-981P6.1	1.33132
RNA5SP365	0
MRPL2P1	0
RNU6-148P	0
RP11-654D12.2	0.0545235
BRWD1P2	0
RP11-654D12.3	0
RP11-567C2.1	0.334373
RP11-753N8.1	0.0445197
RP11-632B21.1	0
RP11-20L19.1	0
CCER1	0
LINC00615	0
EPYC	0
KERA	0
LUM	0.776837
AC007115.3	0
RP11-121E16.1	0
DLEU2_6	0
RP11-693J15.6	0
RP11-1041F24.1	0
RP11-587P21.1	0
RP11-587P21.2	0
RP11-587P21.3	0
LINC01619	0.238044
RP11-796E2.4	0.097354
RPL21P106	0
Y_RNA	0
RP11-756G20.1	0.0632698
CLLU1OS	0
CLLU1	0
RP11-693J15.5	0.0169858
RP11-693J15.3	0
C12orf74	0
PLEKHG7	0
EEA1	3.87508
RP11-603K19.1	0.0369051
HNRNPA1P50	0
RNU6-1329P	0
RP11-511B23.1	0
RP11-511B23.2	0.0664774
Y_RNA	0
RP11-511B23.4	0
RPL41P5	0
RP11-202G11.2	0
NACAP3	0.0715453
RP11-511B23.3	0.0310867
SNORD74	0
RP11-486A14.1	0
RP11-486A14.2	0.11756
Y_RNA	0
MRPL42	3.02114
RP11-356O22.4	0
SOCS2-AS1	1.0013
SOCS2	1.59656
RP11-887P2.3	0.648521
CRADD	2.21428
RP11-887P2.5	0.0808832
RN7SL630P	0
RP11-887P2.6	0
RP11-1060G2.1	0.356417
RP11-1060G2.2	0.07894
RN7SKP263	0
RP11-74K11.1	0
RP11-74K11.2	0.394439
RP11-1105G2.4	0.0445251
RP11-1105G2.3	0.537416
CEP83	2.73114
RN7SL330P	0
RBMS2P1	0.0638137
CEP83-AS1	0.20597
RP11-778J16.3	0
RN7SL483P	0
RP11-778J16.2	0.0401787
SUCLG2P2	0.0707053
MIR5700	0
TMCC3	3.23417
LSM3P2	0
KRT19P2	0
FGD6	3.30792
RP11-129B9.2	0
RP11-129B9.1	0
Y_RNA	0
CBX3P5	0
RNU6-808P	0
MIR331	0
MIR3685	0
RP11-167N24.3	0
RP11-167N24.5	0
RNU6-735P	0
RP11-490G8.1	0.172564
USP44	0.413602
PGAM1P5	0.02948
Y_RNA	0
RNU6-247P	0
RP11-536G4.2	0
RP11-536G4.1	0
CCDC38	0.0284521
AMDHD1	0.388524
HAL	0.0582087
RP11-256L6.3	0.501761
RP11-256L6.2	0
YPEL5P3	0
RN7SL88P	0
RP11-256L6.5	0
ELK3	2.39358
RP11-394J1.2	0
RNU4-24P	0
RP11-117N2.2	0
RP11-510I5.4	0
RN7SKP11	0
CFAP54	0.18402
EEF1A1P33	0.0428718
NEDD1	1.62598
Y_RNA	0
RP11-541G9.1	0
RP11-397H6.1	0
RP11-534P6.1	0
RP11-541G9.2	0
RMST	1.53147
MIR1251	0
snoMe28S-Am2634	0
RMST_8	0
RP11-528M18.2	0
RP11-528M18.3	0
RP11-1016B18.1	0.133168
RNU6-36P	0.213085
MIR4495	0
MIR4303	0
RP11-690J15.1	0
RP11-718L23.1	0
RNU4-41P	0
SLC9A7P1	1.35943
RP11-181C3.1	0.107335
TMPO-AS1	0.387371
RP11-481K9.4	0
SNORA53	1.51395
IKBIP	0.792906
RP11-90E9.1	0
RP11-473C19.1	0
RNA5SP366	0
RP11-406H4.1	0
FAM71C	0
RPS4XP1	0.123192
RP11-135F9.4	0.308268
RP11-175P13.2	0.269997
GOLGA2P5	1.26342
RN7SL176P	0.197749
RP11-175P13.3	0.268782
MIR1827	0
DEPDC4	0.283914
Y_RNA	0
SLC17A8	0.215516
NR1H4	0.0246201
RP11-575G13.3	0
GAS2L3	0.137012
RP11-575G13.2	0
RP11-263E1.1	0
RP11-350G24.1	0.119098
RP11-350G24.2	0.0494982
SLC5A8	0.145585
RNU6-768P	0
RP11-399D15.1	0
UTP20	2.58997
RP11-321F8.4	0.537544
RNU6-1068P	0
RPS27P23	0
Y_RNA	0
RNU5E-5P	0
RNA5SP367	0
SPIC	0
RP11-755O11.2	0
RP11-285E23.2	0.955321
RNY1P16	0.338452
SYCP3	0.277537
RNU6-101P	0
RP11-511H9.3	0.263834
RNU6-172P	0
RNA5SP369	0
RNU6-1183P	0
HSPE1P4	0
DRAM1	1.54113
RP11-512N21.3	0
RP11-512N21.1	0
RP11-554E23.2	0.154568
NENFP2	0
RP11-554E23.4	0.0979321
NUP37	1.67723
PARPBP	0.199013
PMCH	0
HELLPAR	0.00426269
IGF1	0.230491
RP11-210L7.3	0
RP11-210L7.1	0
LINC00485	0
PAH	2.21542
RP11-438H24.2	0
RP11-328J6.1	0.402306
RP11-552I14.1	0
C12orf42	0.0458552
RP11-626I20.1	0
RP11-626I20.2	0
RP11-626I20.3	0
STAB2	0.034959
U8	0
RP11-341G23.2	0
RP11-341G23.3	0
RP11-341G23.4	0.699576
RP11-650K20.2	0
RP11-650K20.3	0
TTC41P	0.18849
TDG	4.04035
GLT8D2	2.97272
RP11-490H24.5	0.388106
HCFC2	4.58495
RNA5SP370	0
RP11-818F20.4	0
RP11-818F20.5	0
RPL18AP3	4.68318
EID3	2.48347
RP11-43D4.2	0
RP11-43D4.3	0
MIR3922	0
SLC41A2	3.00067
Y_RNA	0
KRT18P20	0
C12orf45	1.08825
ALDH1L2	2.21773
RP11-61E11.2	0.346933
C12orf75	2.63944
KCCAT198	0
CASC18	0.207835
ST13P3	0.103466
RP11-114F10.2	0.144304
RP11-114F10.3	0.0373267
RP11-185N2.1	0
RP11-651L5.2	0
RP11-651L5.3	4.55147
RNU7-94P	0
TCP11L2	1.09416
POLR3B	3.61813
RP11-144F15.1	0.10996
RP11-482D24.2	0.184811
RP11-482D24.3	0.831373
EEF1B2P4	0
RPL30P12	0
RP11-412D9.4	2.51825
RP11-797M17.1	0
SETP7	0
BTBD11	4.27347
SNORD74	0
RNA5SP371	0
RP11-128P10.1	0
RP11-864J10.2	0.706653
RP11-864J10.4	0.196831
ASCL4	0.0193839
RP11-554D14.7	0.183864
RP11-554D14.8	0.547721
RP11-554D14.6	0.186963
RP11-554D14.4	0.115842
RP11-554D14.5	0
RP11-554D14.3	0
RP11-554D14.2	0.280118
RP11-554D14.1	0
RP11-1K3.1	0
CMKLR1	0.63526
LINC01498	0.0452246
FICD	3.62601
TMEM119	1.45896
SELPLG	3.62022
RP11-689B22.2	0
MIR4496	0
RNU7-169P	0
Y_RNA	0
SNORA40	0
RP11-423G4.10	0
MIR619	0
DAO	0.0624555
RNU6-361P	0
USP30-AS1	0.120489
RNA5SP372	0
RP11-968O1.5	0.276966
FOXN4	0.123586
MYO1H	0.0798153
LINC01486	0
RP11-256L11.3	0
RN7SKP250	0
FAM222A-AS1	0.533238
TRPV4	0.199764
MIR4497	0
RP1-7G5.5	0.0735618
RN7SL441P	0
RP1-7G5.6	0.0486105
RP11-837J7.4	0.379738
RP11-837J7.3	0.0769135
RP11-946P6.6	0.326298
RP11-946P6.4	1.21796
IFT81	4.2283
RN7SL769P	0
HMGA1P3	0.0706797
RPL31P49	0.442537
RP3-424M6.4	0.364547
RAD9B	0.333524
RN7SL387P	0
HVCN1	3.88961
RP11-481J8.3	0
RP1-74B13.2	0
RPL29P25	0
CCDC63	0
MYL2	2.98993
LINC01405	0.0578929
RP1-46F2.3	1.7342
MIR6760	0
RNA5SP373	0
FAM109A	4.81464
RP3-473L9.4	0.291288
HSPA8P14	0
U7	0
RP11-686G8.1	0
ATXN2-AS	0.469423
PCNPP1	0.353667
MIR6761	0
RPS2P41	0
ADAM1B	0.448368
TMEM116	2.63926
SLC25A3P2	0
RP1-128M12.3	0
RP1-267L14.6	0.292258
MIR3657	0
RP1-267L14.3	0
Y_RNA	0
Y_RNA	0
MIR6861	0
RP3-521E19.2	0
RN7SKP71	0
RPL7AP60	0.076618
RP3-521E19.3	0
MIR1302-1	0
OAS1	1.26384
RP1-71H24.1	0
OAS3	2.96654
OAS2	1.67612
IMMP1LP2	0
RPS15AP32	0
CFAP73	0.588106
Y_RNA	0
Y_RNA	0
IQCD	1.21704
RP11-545P7.9	0.390656
MIR6762	0
SDSL	4.77531
LHX5	0
LHX5-AS1	0
LINC01234	1.35262
DYNLL1P4	0.322942
RP11-780K2.1	0
RP11-100F15.1	0
RP11-100F15.2	0
HAUS8P1	0
GLULP5	0
RP11-139B1.1	0
TBX5	0.0665911
TBX5-AS1	0.0236115
RN7SKP216	0
RP11-385N17.3	0
OSTF1P1	0
RP11-162N7.1	0
Y_RNA	0
TBX3	2.98109
RP4-601P9.2	0
SNORA27	0
RP4-601P9.1	0
RP11-411G2.2	0
RP11-411G2.1	0
RP11-25E2.1	0
RP11-116D17.2	0
RP11-116D17.3	0
RP11-116D17.4	0
RP11-116D17.5	0
RP11-116D17.1	0
RP11-1028N23.3	0
RP11-1028N23.2	0
RP11-1028N23.4	0
UBA52P7	0
RN7SL865P	0
RP11-110L15.1	0
RP11-110L15.2	0
SNORD56	0
RP11-493P1.2	0.0838683
RNU6-1188P	0
MIR620	0
SNRPGP18	0
RP11-115H15.2	0
RP11-148B3.2	0
MIR4472-2	0
RP11-148B3.1	0
LINC00173	1.77213
MAP1LC3B2	0.823179
RP11-497G19.7	0.14131
RP11-497G19.3	0.0671155
RP11-497G19.1	0
RP11-497G19.2	0
RP11-407P2.1	0.143389
RNU6-558P	0
RP11-240G22.4	0
HRK	3.39686
RP11-240G22.1	0.0810487
FBXW8	2.97499
RP11-240G22.5	0.0296074
RP11-231I16.1	0.261389
RP11-103B5.4	0.811964
TESC-AS1	0
NOS1	2.01641
ELOCP32	0
KSR2	4.26516
RP11-465L8.1	0
RP11-33N14.3	1.9246
RP11-33N14.5	0.15576
VSIG10	2.96921
RP11-136L23.2	0
RP11-131L12.2	0.211274
RP11-131L12.3	2.98475
RP11-131L12.4	4.47133
RP11-121J20.1	0
RPL17P37	0
RP11-3L23.2	0
RP11-357K6.1	2.56114
RP11-357K6.2	0
RNA5SP374	0
RP11-357K6.3	0
SNORA38	0
RN7SL508P	0
RP11-364C11.3	0.0721152
RP11-364C11.2	0
RP11-64B16.3	0.0443082
RP11-64B16.4	0.138385
RP11-64B16.2	4.34624
RP11-64B16.5	0
LINC00934	0.0239117
CCDC60	0.0191021
RP11-768F21.1	0.528209
TMEM233	1.64514
RN7SKP197	0
RP1-127H14.3	0.355844
MIR1178	0
RPL35AP30	0
Metazoa_SRP	0
RP1-267D11.1	0
RP1-267D11.6	4.81696
MIR4498	0
PXN-AS1	2.07282
RP1-278C19.8	0.480347
RPS20P31	0
NME2P1	0.378495
RNU4-2	1.03344
RNU4-1	0
SIRT4	3.31445
RNU6-1088P	0
PLA2G1B	0.286056
RPS27P25	1.15489
RP1-166H1.2	0
RPL31P52	0.410678
RP11-18C24.8	0.207011
Y_RNA	0
RPL29P24	0.21079
RPL11P5	0
RP11-173P15.9	0.442148
RP11-173P15.10	0.671201
RP11-173P15.7	0
ARF1P2	0
CLIC1P1	0
RPL12P33	0
HNF1A-AS1	0
HNF1A	0.0183657
OASL	0.32626
RP11-216P16.7	0
RP11-216P16.4	0
RP11-216P16.5	0
SNORA70	0
RP11-216P16.6	0
Z98941.1	0
RP11-340F14.6	3.7054
RP11-711D18.2	0
MIR7107	0
RP13-941N14.1	1.50454
RNU6-1004P	0
ORAI1	3.68749
MORN3	3.54656
RHOF	2.75638
RP11-347I19.7	1.7181
HPD	0.126557
RP11-7M8.2	0
RP11-87C12.6	0
Metazoa_SRP	0
RNU7-170P	0
WDR66	1.55698
RP11-87C12.5	0.10843
AC156455.1	0.100568
LRRC43	2.588
IL31	0
B3GNT4	3.64238
RP11-512M8.11	0.0300922
CCDC150P1	0.110363
RPL21P1	0
CLIP1-AS1	0
ZCCHC8	3.78396
SNORA9	0
RP11-15J22.8	0
KNTC1	1.23259
RP11-324E6.8	0
RP11-324E6.10	0.838857
RP11-324E6.6	0
HCAR2	0.112929
HCAR3	0.0707643
HCAR1	0.1385
RP11-324E6.4	0
Y_RNA	0
CCDC62	0.6151
RP11-463O12.5	0.487344
MIR4304	0
RP11-197N18.7	0.0574148
RP11-197N18.8	0.040827
MPHOSPH9	2.71782
RP11-282O18.3	1.13381
RP11-282O18.7	0.346254
RNA5SP375	0
Y_RNA	0
RP13-942N8.1	1.66777
RILPL2	4.30733
RP11-972P1.8	0.301341
RP11-972P1.10	0.528227
RP11-972P1.11	0.480939
MIR3908	0
RP11-486O12.2	0.379383
SNORA9	0.212257
RP11-338K17.5	0.117624
RP11-338K17.6	0.646417
RP11-338K17.8	0
ATP6V0A2	2.88484
RPL27P12	0
RP11-338K17.10	0.648584
DNAH10	0.31976
RP11-214K3.23	0.378288
RP11-214K3.22	0.285122
RP11-214K3.21	0.416822
RP11-214K3.20	0.252145
RP11-214K3.19	0.373975
RP11-214K3.18	0.217211
RP11-214K3.5	0
RP11-214K3.24	0.166644
RFLNA	3.5137
RP11-522N14.2	0.149043
MIR6880	0
RP11-408I18.9	0
RP11-83B20.1	0.153771
RP11-83B20.2	0
RP11-83B20.3	0.0264318
RP11-83B20.4	0
RP11-83B20.5	0
RP11-83B20.6	0
RP11-83B20.7	0
RP11-83B20.9	0
RP11-83B20.8	0
RP11-83B20.10	0
RP11-13J12.2	0
RNU6-927P	0
MIR5188	0
RPL22P19	0.155784
RP11-158L12.2	0
RP11-158L12.4	2.21693
RP11-158L12.5	0
RP11-158L12.6	0.0225289
RP11-604N13.1	0
RP4-800O15.1	0
RP4-800O15.2	0.0517196
RP4-800O15.3	0
LINC00939	0.0144136
RP5-916L7.2	0.0897442
RP3-446N13.5	0.419279
RP3-446N13.1	0.0622307
RP3-446N13.2	0
RP3-446N13.3	0
RP3-446N13.4	0
RP1-116K23.1	0.0522595
RP4-809F18.1	0.873195
RP5-944M2.1	0.12768
RP5-944M2.2	0.139015
RP5-944M2.3	0.565738
RP5-944M2.4	0.100595
RP11-407A16.1	0.34014
NDUFA5P6	0.656315
RP11-407A16.3	0.0620717
RP11-407A16.8	0
RP11-407A16.4	0
RP11-407A16.6	0
RP11-407A16.5	0
RP11-407A16.7	0
LINC00943	1.00531
LINC00944	0.0291323
RP11-983C2.1	0
RP11-983C2.2	0
RP11-983C2.3	0
HSPE1P20	0
RP11-575F12.1	0.0251112
RP11-575F12.2	0.300344
RP11-575F12.3	1.09118
RP11-955H22.1	0
RP11-955H22.4	0
RNU1-104P	0
RP11-955H22.3	0
RP11-955H22.2	0
RP11-367G12.1	0
RP11-483I24.1	0.855507
RP11-351O2.1	0
Y_RNA	0
RP11-351O2.2	0.0500395
RP11-526P6.1	0.0511079
RP11-749H20.1	0
RP11-749H20.2	0
RP11-749H20.3	0
FLJ37505	0.0545304
LINC00508	0
CRAT8	0
RP13-653N12.1	0
RP13-653N12.2	0
RP11-417O18.2	0
MIR4419B	0
RP11-417O18.1	0
MIR3612	0
RP11-553N19.1	0
RP11-428I12.1	0
RP11-21K12.2	0.384754
RP11-21K12.3	0.113551
RP11-753B7.2	0.0496272
NLRP9P1	0.111917
RP11-669N7.2	0
uc_338	0
RP11-669N7.3	0.0199158
RP11-206B11.1	0
RP11-337L12.1	0
RP11-174M13.2	0
RP11-572C21.2	0.158674
RP11-572C21.1	0.103777
RP11-474D1.4	0
RP11-474D1.3	0.141081
RP11-474D1.1	0
RP11-474D1.2	0
RP11-143E21.2	0
RP11-143E21.3	0
FZD10-AS1	0.328658
FZD10	0.540181
RP11-143E21.1	0
RP11-143E21.6	0
PIWIL1	0.0200604
RP11-200K12.3	0
RP11-200K12.2	0
RP11-117L5.4	0.0772952
RP11-117L5.1	0.191429
RP11-117L5.3	0.0430895
RP11-662M24.2	2.37858
RP11-662M24.1	0
RP11-989F5.4	0
RP11-989F5.1	0.186003
RP11-989F5.3	0.132708
RNU6-1077P	0
Y_RNA	0
ADGRD1	1.2417
RP11-243M5.5	0.0466389
RP11-243M5.4	0
RP11-243M5.2	0.0307878
RP11-243M5.3	0
RP11-76C10.6	0
RP11-76C10.5	0
RP11-76C10.4	0.11495
RP11-76C10.3	0.0461165
RP11-76C10.2	0.0901809
LINC01257	0.197921
RP11-638F5.2	0.0249576
RPS6P20	0
RP11-495K9.2	0.0202751
RNA5SP376	0
RP13-507P19.2	0.0368522
RP13-507P19.1	0
RP11-897M7.3	0.227403
RP11-897M7.4	0.547744
RP11-897M7.1	0.0735
RP11-897M7.2	0
RP11-292I17.1	0
RP11-495K9.10	0.126531
RP11-495K9.9	0.0519895
RP11-495K9.8	0
RP11-495K9.7	0
RNA5SP377	0
RP11-495K9.6	0.150035
RPS6P21	0
RP11-495K9.5	0.0996704
RNA5SP378	0
RNU6-1017P	0
RP11-417L19.2	1.73818
RP11-417L19.5	0.424622
RP11-417L19.4	1.79351
RP11-417L19.6	1.89224
SNORA49	0
RP13-820C6.4	0
EP400NL	2.99344
RP13-977J11.6	0.237869
RP13-977J11.9	0.143752
RP13-977J11.2	3.41968
RP13-977J11.8	0.456993
RP13-977J11.3	0.89653
RP13-895J2.2	0.818634
RP13-895J2.3	1.48658
RP13-895J2.6	0.260204
RP13-895J2.9	0
RP13-895J2.10	0
RP13-895J2.11	0.270715
RP13-714J12.1	0.0460996
RP11-503G7.1	0
RP11-503G7.2	0
RP13-554M15.7	0.626545
RP13-554M15.2	1.54746
MIR6763	0
RP13-554M15.8	0.625055
LRCOL1	0.314185
P2RX2	0.401336
RP13-554M15.5	0.040373
RNA5SP379	0
RP13-672B3.5	0
RPS11P5	0.929591
CHFR	3.60632
RP11-46H11.11	0.384839
RP11-46H11.12	0.318459
RP11-46H11.2	0
RP11-46H11.3	0.967458
NANOGNBP2	0.106224
ZNF26	1.10703
RNU4ATAC12P	0
RP11-386I8.6	0.0303683
PTP4A1P2	0
RP11-386I8.5	0
RP11-386I8.4	0.0578185
ZNF140	3.26575
ZNF891	0.651103
CTD-2140B24.6	0
RPL23AP67	0.0966254
ZNF10	3.93104
ZNF268	1.65613
AC226150.3	0
ANHX	0
RNU6-717P	0
Y_RNA	0
RP11-341D18.2	0
FAM230C	0
RP11-341D18.8	0
GGT4P	0.500731
RP11-341D18.5	0
SETD8P1	0.0496198
RP11-341D18.6	0
ABC7-42418200C9.1	0
U6	0
ZNF962P	0
BNIP3P7	0
LINC00349	0
LONRF2P2	0
LINC00388	0
FEM1AP4	0
LINC00387	0
TERF1P5	0
FAM207BP	0.100924
GXYLT1P1	0
CNN2P12	0
ZNF965P	0
CYP4F34P	0.103932
SNX18P26	0
LINC00328-2P	0
ANKRD20A9P	0
RHOT1P3	0
RNU6-55P	0
RNU6-76P	0
SNX19P2	0
LINC00408	0
RP11-442J17.3	0
PHF2P2	0
LINC00442	0
USP24P1	0
GTF2IP3	0
RP11-301J16.7	0
RNA5SP24	0
CENPIP1	0
RP11-408E5.6	0
SMPD4P2	0
RP11-408E5.8	0
TUBA3C	0
RP11-408E5.4	0
PSPC1P1	0.660942
RP11-408E5.5	0
ANKRD26P3	0.0626601
MRPL3P1	0
LINC00421	0.060283
PARP4P2	0.0455172
FAM58DP	0.0869283
RP11-385E5.5	0.0196873
SLC25A15P2	0
TPTE2	0.473487
CYCSP32	0
MRPS31P2	0
ESRRAP1	0
CASC4P1	0
LINC00350	0
PSPC1-AS2	1.87075
RN7SL166P	0
ST6GALNAC4P1	0.390482
ZMYM5	4.08092
RP11-61K9.2	0
RP11-61K9.3	2.76602
KRR1P1	0.415486
RP11-264J4.8	0.674163
LINC01072	0
GJA3	0.0111671
PPIAP28	0
LINC00556	0
GJB2	1.71697
RP11-264J4.10	0
MIR4499	0
RP11-476H16.1	0.998845
IFT88	3.30391
SLC35E1P1	0.277188
RNU2-7P	0
RP11-172H24.4	2.91022
RP11-261P13.5	2.07872
RANP8	0
RP11-261P13.6	0.559317
XPO4	3.18893
CNOT4P1	0
HNRNPA1P30	0
PPIAP27	0
RPSAP54	0.25563
LATS2	1.75989
LATS2-AS1	0
RNU4-9P	0
RPS12P23	0.127331
IPPKP1	0
FAS-AS1	0
SNORD27	0
SKA3	0.192628
RP11-101P17.14	0
LINC01046	0
ESRRAP2	0.0509201
MIPEPP3	0.872003
LINC00539	0.469374
GRK6P1	0.319624
GAPDHP52	0.0929594
RNA5SP25	0
ZDHHC20-IT1	0.250827
HIST1H2BPS3	0
FNTAP2	0
RNU6-59P	0
RPS7P10	0.499408
RN7SL766P	0
LINC00424	0
LINC00540	0.108129
NME1P1	0
MTND3P1	0
FTH1P7	2.78935
DDX39AP1	0
SNORD36	0
