Name	Brain - Cerebellar Hemisphere
ADAM3A	0
RP11-122L4.2	0
ADAM18	0
ADAM2	0
KB-1582A10.1	0
KB-1582A10.2	0
IDO1	0
RP11-44K6.3	0
RP11-44K6.2	0
RP11-44K6.4	0
IDO2	0
RP11-44K6.5	0
RP11-359E19.1	0
RP11-359E19.2	0
C8orf4	1.35988
RP11-470M17.2	0
CTA-392C11.1	0
CTA-392C11.2	0
RP11-301G7.1	0
ZMAT4	0.419811
RP11-465K16.1	0
RNU6-356P	0
MIR548AO	0
RPS29P2	0
CTD-3080F16.3	0
RNU6-895P	0
SNORD65	0
RP11-15G16.1	0
KRT18P37	0.271799
GINS4	0.382329
RP11-360L9.4	0.372344
RP11-360L9.7	0
MIR486-1	0
Y_RNA	0
RP11-930P14.2	0.561604
RN7SL149P	0
SNORD112	0
RP11-589C21.1	0
RP11-589C21.2	0
RP11-589C21.6	0.12017
RP11-589C21.5	0
RP11-231D20.2	0
RPL5P23	4.508
DKK4	4.27361
RP11-1007J8.1	0.42827
RP11-503E24.2	1.72563
CHRNB3	1.92103
RP11-412B14.1	0
RP11-412B14.2	0
CHRNA6	1.28394
RN7SL806P	0
MIR4469	0
Y_RNA	0
RNU1-124P	0
POMK	2.96403
RP11-598P20.3	4.25111
VN1R46P	0
RP11-726G23.2	0
RP11-726G23.11	0
RP11-359P18.2	0
RP11-726G23.3	0
AFG3L2P1	0
RP11-726G23.10	0
RP11-726G23.8	0
POTEA	0
RNU6-104P	0
RP11-726G23.12	0
RP11-726G23.6	0
U3	0
RP11-359P18.1	0
RP11-359P18.7	0
RP11-359P18.8	0
SNX18P27	0
RP11-359P18.5	0
CYP4F44P	0
RP11-359P18.6	0
RP11-643N23.2	0
RP11-643N23.1	0
pRNA	0
HSPA8P13	0
ASNSP1	0
RP11-790L1.3	0
ASNSP4	0
RP11-101E19.8	0
TRIM60P15	0
LINC00293	0
MTND2P38	0
MTND1P7	0
RNU6-656P	0
MTCYBP20	0
MTND6P20	0
RP11-101E19.7	0
RP11-350F16.1	0
RP11-350F16.2	0
MAPK6PS4	0
RN7SKP32	0
RP11-1134I14.2	0
RNU6-819P	0
RPL10AP2	0.294799
NDUFA5P12	0
RP11-1134I14.4	3.39425
ATP6V1G1P2	0.941631
RP11-1134I14.6	0.743295
IGLV8OR8-1	0
RP11-697N18.3	0.242621
RP11-697N18.4	0.400431
RP11-697N18.1	0
RP11-697N18.2	0
RNU6-665P	0
Y_RNA	0
RNU6-519P	0
RP11-769N21.2	0
CTD-2210A23.1	0
RNU6-295P	0
5S_rRNA	0
RPL29P19	0.0711034
RP11-513O13.1	0
RP11-567J20.3	0
RP11-567J20.2	0
AC026904.1	0
RP11-567J20.1	0
RP11-770E5.3	0
RP11-770E5.2	0
RP11-770E5.1	0
EFCAB1	0.330625
RP11-22C8.1	0
C8orf22	0.0494817
RP11-10H3.1	0
RN7SKP294	0
RFPL4AP7	0
RP11-738G5.1	0
RP11-738G5.2	0
PSAT1P1	0
RP11-109P6.2	0
RP11-401N18.1	0.428604
SNTG1	1.63576
RP11-759A9.1	0
RP11-759A9.2	0
CYCSP22	0
RP11-139G7.1	0
SNORA7	0
RP11-401H2.1	0
PXDNL	0.229591
BRIX1P1	0
BTF3P1	0
RP11-11C20.3	1.10193
RP11-110G21.2	0
RP11-110G21.1	2.11125
RP11-546K22.3	1.04304
RP11-546K22.1	0.0782311
RP11-546K22.2	0
RP11-26M5.3	0.42813
RP11-26M5.2	0.0906448
RP11-1023P17.2	0
RPL34P17	0.101558
ALKAL1	0
CTD-3214K23.1	0.635183
NPBWR1	0
RP11-182E14.1	0
RP11-162D9.1	0
RP11-162D9.3	0
OPRK1	1.03668
RP11-1081M5.2	0
RP11-1081M5.3	0
RP11-1081M5.1	0
RP11-400K9.4	0.140086
RP11-400K9.1	0
RP11-400K9.2	0
RP11-463C14.1	0
RGS20	4.7074
RP11-1070A24.2	0.136781
RPS27AP13	0
RNU6-1331P	0
RP11-30L15.4	0.5326
RP11-30L15.6	0.104221
TDGF1P5	0.106348
Metazoa_SRP	0
RNU6ATAC32P	0
RP11-626A5.2	0
RP11-767C6.1	0
RNU105C	0
RP11-793H4.1	0
RN7SL250P	0
SOX17	1.10229
RP11-53M11.5	0
TRMT112P7	0
SEC11B	0
RP1	0.00673382
RP11-550I15.1	0
XKR4	1.75059
RP11-386G21.1	0
RP11-386G21.2	0.124228
SBF1P1	0.0330379
RP11-628E19.2	0
TMEM68	4.32548
RP11-318K15.2	0
SNORA1	0
RN7SL798P	0
RN7SL323P	0
RP11-446E9.1	4.60632
SNORD54	0
CTA-397H3.3	0
NPM1P21	0
MOS	0
SNORA3	0
PLAG1	3.66515
RP11-140I16.2	0
SDR16C5	1.47484
SDR16C6P	0
RP11-17A4.2	0.205831
SEPT10P1	0
LINC00968	0
RP11-17A4.3	0
RPL37P6	0.306781
RP11-17A4.4	0
RP11-33E15.1	0
RNU6-13P	0
RNA5SP266	0
LINC01606	0.0270166
RP11-513O17.1	0
RP11-513O17.3	0
LINC00588	0
RNU6-596P	0
RP11-756K15.2	0
RPL30P10	0
RP11-246K15.1	0
RP11-388G22.1	0
CTD-2339F6.1	0.0706554
RP11-44D19.1	0
LINC01602	0
RP11-1112C15.2	0.114569
RP11-648L3.2	0
RPL26P26	0
RP11-716D16.1	0
RP11-114M5.1	0.0880772
CYP7A1	0.0279567
RP11-114M5.3	0
AC068522.4	0.196028
TOX	1.61319
RNU4-50P	0
RP11-328K2.1	0
RP11-25K19.1	1.83721
SNORA51	0
RNA5SP267	0
RP11-379I19.2	0
RP11-379I19.1	0
RP11-379I19.3	0
RP11-960H2.2	0
RP11-960H2.1	0
RP11-88H1.1	0
RP11-27P7.1	0
SLC2A13P1	0
LINC01301	0.151802
PDCL3P1	0
RP11-91I20.4	0
RP11-91I20.3	1.12451
RP11-91I20.2	3.47792
RP11-91I20.1	0.107466
RP11-33I11.2	0.710845
RP11-33I11.3	1.89752
AC022182.1	0.87037
AC022182.2	0.115781
NPM1P6	0.279838
RP11-787D18.2	0
RP11-787D18.1	0.0404471
KRT8P3	0.119528
RN7SKP97	0.0752336
MIR4470	0
RP11-280G9.1	0
RP11-705O24.1	0
RP11-705O24.3	0
LINC02155	0
C1GALT1P3	0
NARSP2	0
CTD-2571E19.3	0
NKAIN3	0.0426818
RP11-577N1.1	0
RP11-577N1.2	0
XRCC6P4	0
SRPK2P	0
UG0898H09	0.731563
RP11-659E9.2	0.496895
RP11-659E9.4	0.260691
TTPA	1.20866
RP11-16E18.1	0
YTHDF3-AS1	1.53497
RN7SL135P	0
CTD-3046C4.1	0
IFITM8P	0
RP11-45K10.2	0
RP11-573J24.1	0
RN7SKP135	0
RP11-32K4.1	0.0331995
RP11-579E24.2	0
LINC01289	0
COX6CP8	0
MIR124-2	0
RP11-21C4.4	0
RP11-21C4.5	0
RP11-21C4.1	0.138475
CYP7B1	0.50147
RP11-1D12.1	0
RP11-1D12.2	0.0381366
RP11-89A16.1	0
RPL31P41	0
LINC00251	0
RP11-678D18.1	0
LINC01299	0.207511
Y_RNA	0.980533
MTFR1	4.17093
RP11-707M3.3	4.13605
CTD-2532N20.1	0.315186
DNAJC5B	0.0328059
AC084082.3	0
TRIM55	3.0866
CRH	0.0346669
LINC00967	0
RRS1-AS1	0
RP11-346I3.2	0
RNU6-1324P	0
MYBL1	2.69621
Y_RNA	0
SGK3	2.43129
PTTG3P	0
MCMDC2	3.018
TCF24	0
PPP1R42	0.136801
RP11-409C19.2	0.0779922
RNA5SP268	0
RP11-453N18.1	0.0781095
RP11-7F18.2	0.942407
RP11-7F18.1	0
CPA6	0
RP11-343B22.2	0
RP11-396J6.1	0
NDUFS5P6	0
PREX2	3.03201
RP11-403D15.2	0
RP11-403D15.1	0
Y_RNA	0
RPL31P40	0.315453
C8orf34	1.88642
RPS15AP25	0
RNA5SP269	0
RP11-865I6.2	0
LINC01592	0.0280971
RNU7-102P	0
GS1-44D20.1	0.406876
RP11-21C17.1	0
LINC01603	0
RP11-744J10.2	0
SULF1	0.821855
SLCO5A1	0.0249568
RN7SKP29	0
RP11-102F4.2	0
RP11-159H10.4	0
RP11-159H10.3	0
Metazoa_SRP	0
RP11-159H10.1	0
RN7SL675P	0
RNA5SP270	0
RP11-449M6.3	0
SDCBPP2	0
SUMO2P20	0
PRDM14	0
RNU1-101P	0
RP11-152C15.1	0
BTF3P12	0
RNY3P14	0
RP11-333A23.1	0
RP11-333A23.3	0
RP11-333A23.4	0.186585
RP11-333A23.2	0
LACTB2-AS1	0.0202333
LACTB2	1.96608
RN7SL19P	0
XKR9	0.0437394
Y_RNA	0
RP11-326E22.1	0
EYA1	0.0681707
RP11-1102P16.1	0.00600067
TRAPPC2P2	0
RP11-1144P22.1	0
RP11-281N10.1	0
U8	0
MSC-AS1	0.0971479
MSC	0.229606
RPS20P20	0
TRPA1	0
RP11-142A23.1	0
RP11-656G20.1	0
RNA5SP271	0
RP11-351E7.2	0
RP11-351E7.1	0
KCNB2	0
HAUS1P3	0
RP11-313C15.2	0
RP11-313C15.1	0
RP11-1145L24.1	0
RP11-531A24.3	0.0685203
RNU6-285P	0
RP11-531A24.7	0.0912994
SBSPON	4.47317
RP11-956J14.1	0
RP11-956J14.2	0
C8orf89	0.155912
FAM213AP2	0.214123
RDH10	1.57661
RDH10-AS1	0.0408843
RP11-434I12.3	0
RP11-434I12.4	0
STAU2-AS1	0.05318
RP11-181D18.4	0.186127
RP11-116B19.2	0
VENTXP6	0
RP11-463D19.1	0.0503398
RP11-99A14.1	0
RN7SL760P	0
GYG1P1	0
RP11-367E12.4	1.23081
LY96	2.36409
RNU6-1300P	0
RP11-6I2.3	0
RPS3AP32	0
RNU6-1197P	0
RP11-6I2.4	0
RP1-16A9.1	0
CTD-2320G14.2	3.08101
Y_RNA	0
MIR5681A	0
MIR2052HG	0.0559209
RP11-730G20.1	0
MIR2052	0
RP11-758M4.4	0
RP11-758M4.3	0
PI15	0.289262
RP11-3N13.2	0
CRISPLD1	0.341986
RP11-300E4.2	0
RP11-697M17.2	0
CASC9	0
HIGD1AP6	0
PKMP4	0
HNF4G	0.101624
RNU2-54P	0
RP11-706J10.2	3.9589
LINC01111	0
ZFHX4-AS1	0.0670589
RP11-115I9.1	0
MRPL9P1	0
ZFHX4	0.666191
uc_338	0
RP11-48D4.2	0
MIR3149	0
HIGD1AP18	0.0744596
RP11-38H17.1	0
RP11-91P17.1	0
RNU6-1220P	0
PKIA-AS1	0.0780163
RP11-594N15.3	3.76994
IL7	0.997081
RP11-578O24.2	1.84149
THAP12P7	0.0489245
RP11-79H23.3	0
RP11-1114I9.1	0
RP11-758H6.1	0
RPL3P9	0.096474
LINC01607	0.501833
RP11-26J3.1	0.0944245
RNU7-85P	0
RP11-26J3.3	0.234557
RP11-92K15.3	0.517838
RP11-92K15.1	0
RN7SL41P	0
MIR5708	0
RP11-941H19.1	0
RP11-941H19.3	0
RP11-941H19.2	0
SNORA20	0
RP11-775E10.1	0
RNU6-1213P	0
RP11-48B3.3	0.246732
RP11-48B3.4	4.38575
RPSAP47	0.114789
RNU7-174P	0
RP11-48B3.2	0
RNU2-71P	0
SLC25A51P3	0
RN7SL107P	0
CKS1BP7	0
RNU11-6P	0
RN7SL308P	0
HMGB1P41	0.259331
RP11-172E10.1	0
RP11-1149M10.1	0
RP11-1149M10.2	0
RP11-363E6.1	0
UBE2HP1	0
RP11-363E6.3	2.52297
RP11-157I4.4	0
FABP9	0
FABP4	0.782907
RP11-257P3.3	0
FTH1P11	0.687734
FABP12	0
IMPA1P1	0.357492
NIPA2P4	0
RPS26P34	0
SLC10A5P1	0
SLC10A5	4.97716
CHMP4C	0.180745
RP13-923O23.6	0.234457
HNRNPA1P36	0.164524
RP11-354A14.1	0.220141
RP11-99H20.1	0
HNRNPA1P4	0.393553
RP11-653B10.1	0
RP11-731N10.1	0
CTD-2272D18.1	0
CTD-2272D18.2	0
RP11-296C13.1	0
RP11-813B8.1	0
RP11-813B8.2	0
LINC01419	0
RP11-120I21.2	0
TPM3P3	0
RP11-120I21.3	0
RNU6-1040P	0
RP11-509P12.1	0.0986959
RP11-98H4.1	0
RP11-98H4.4	0
ACTBP6	0
IGJP1	0
RP11-146E23.2	0
LRRCC1	2.34807
RP11-219B4.7	0.0956773
RP11-219B4.3	0
CA13	2.92018
RP11-219B4.5	0.0332226
RP11-219B4.6	0
CA1	0.0891355
CA3	3.597
CA3-AS1	0.401074
RP11-317J10.4	0
RP11-59O2.1	0
REXO1L8P	0
REXO1L3P	0
REXO1L1P	0
REXO1L12P	0
REXO1L11P	0
REXO1L10P	0
REXO1L9P	0
REXO1L2P	0
REXO1L7P	0
REXO1L4P	0
REXO1L5P	0
REXO1L6P	0
CTA-392E5.1	0.0181036
ATP6V0D2	0.0419731
RP11-216N21.1	0
RP11-216N21.2	0
PSKH2	0
CTD-3118D11.3	0
SLC7A13	0
CTD-2284J15.1	0.943227
NTAN1P2	1.55301
SLC2A3P4	0.199899
CNGB3	0.0279264
MIOXP1	0.0917395
GOLGA2P1	0
UBE2Q2P10	0
RP11-386D6.1	0
RP11-386D6.2	0
RP11-386D6.3	0
CNBD1	0
AF121898.3	0
VTA1P2	0
IARS2P1	0
SOX5P1	0
CTB-118P15.3	0
DCAF4L2	0
CTB-118P15.2	0
MMP16	4.01133
RP11-586K2.1	0.124745
RNA5SP272	0
RP11-69I13.1	0
RP11-642C5.1	0
RPSAP74	0
KRT8P4	0
RP11-37B2.1	0.518196
RIPK2	2.48927
COX6B1P6	0
SCb-64M4.1	0
RNU6-925P	0.317443
LINC00534	0
RNA5SP273	0
AB015752.3	0.0811905
LINC01030	0
TMEM64	3.15105
RP11-68L18.1	0.27481
RP11-68L18.2	0
NECAB1	1.35749
RP11-662G23.1	0.0248497
C8orf88	1.73881
GS1-251I9.3	0
GS1-251I9.2	0
LRRC69	0.136755
CTD-2114J12.1	0
MIR4661	0
SLC26A7	0.0441829
RP11-122C21.1	0
RN7SKP231	0
PRR13P7	0
MRPS16P1	0
GS1-5L10.1	0.33177
RP11-777J24.1	0
RP11-700E23.3	0
RP11-700E23.2	0
RP11-700E23.1	0
RP11-587H10.1	0.124535
RP11-587H10.2	0.30342
RP11-100L22.1	0
FLJ46284	1.28779
RP11-100L22.4	0
RP11-100L22.3	0
CTD-3239E11.2	0
IRF5P1	0
MIR8084	0
C8orf87	0
LINC00535	0.191638
RP11-388K12.1	0
RP11-388K12.3	0
RP11-388K12.2	0
RNA5SP274	0
ZNF317P1	0
RP11-10N23.2	4.31223
RBM12B-AS1	1.60123
RP11-10N23.5	0
TMEM67	4.29962
RP3-388N13.3	0
MYL12AP1	0
RP3-388N13.5	0.0728696
PSMA2P2	0
RPL34P18	1.21724
CTC-788C1.2	0
KB-1184D12.1	0
CDH17	0.0213881
KB-1247B1.1	0
GEM	0.953244
RPS4XP10	0.0440466
RAD54B	0.618819
RP11-267M23.1	2.49639
FSBP	0.975007
RP11-267M23.3	0
RP11-267M23.4	1.20548
RP11-267M23.6	0.394084
RP11-267M23.5	0
RP11-267M23.7	0
RP11-22C11.2	0
ESRP1	0.0263365
Metazoa_SRP	0
RP11-22C11.1	0
KB-1090H4.2	0
Y_RNA	0
DPY19L4	4.9414
CCNE2	3.41726
RP11-347C18.1	0.137375
RP11-347C18.3	1.40514
RP11-347C18.4	0
RNU6-1209P	0
RP11-320N21.1	0.129832
RP11-320N21.2	0
PLEKHF2	4.20246
C8orf37-AS1	0
LINC01298	0
C8orf37	4.12982
RP11-328L11.1	0
RP11-90D11.1	0
RNU6-690P	0
RP11-31K23.1	0
RP11-31K23.2	0
RP11-44N17.1	0
RP11-44N17.2	0
KB-1043D8.8	0
GDF6	0.121099
KB-1043D8.6	0.307027
Y_RNA	0
KB-1448A5.1	0
RNU6-1172P	0
KB-1958F4.2	0.140302
KB-1958F4.1	0.0826174
KB-1000E4.2	0.803536
U3	0
KB-1683C8.1	0
Y_RNA	0
KB-1907C4.2	0
KB-1589B1.4	0
SUMO2P18	0
RPS23P1	0
RNU6-703P	0.533203
ERICH5	0.28581
KB-1458E12.1	0
KB-1517D11.3	0
STK3	0.705877
KB-1517D11.2	0
KCNS2	0.247937
KB-1517D11.4	0.383121
RNU6-748P	0
KB-1205A7.2	0
KB-1205A7.1	0
RPL19P14	0
RP11-44N12.4	0
MRPL57P7	0
RN7SKP85	0
RP11-44N12.5	0
OSR2	0.0324452
RP11-44N12.2	0
RP11-410L14.1	1.41316
CTD-2340D6.2	0
CTD-2340D6.1	0
AP004290.1	0.0509463
AP004289.2	0
AP004289.1	0.0105635
Y_RNA	0
MIR599	0
MIR875	0
RN7SL350P	0
AC018442.1	0.0443043
RP11-402L5.1	0
RP11-402L5.2	0
RGS22	0.122411
SNORD77	0
MIR1273A	0
FBXO43	0.120192
Y_RNA	0
RP11-316J7.4	0.14083
Y_RNA	0
KB-1991G8.1	0
KB-173C10.2	0
MIR4471	0
KB-173C10.1	0
KB-1615E4.2	0
KB-1615E4.3	0
GAPDHP62	0.238714
SNX31	0.424844
KB-1083B1.1	0
RNU6-1092P	0
RNU6ATAC41P	0
Y_RNA	0
RPS20P23	0
RNU4-83P	0
RPS26P6	0.10611
Metazoa_SRP	0
RP11-521I2.3	1.3325
RN7SL685P	0
FLJ42969	0.122889
KB-1460A1.1	0.42883
KB-1460A1.2	0.123132
RN7SKP249	0
KB-1460A1.3	0.251129
KB-1410C5.5	2.72052
KB-1410C5.1	0.180298
KB-1410C5.2	0
KB-1410C5.3	0.408708
RNU7-67P	0
KB-1410C5.4	0
NACAP1	0.245077
DUXAP2	0
KB-1930G5.3	0
RN7SL563P	0
KB-1930G5.4	0
KB-1562D12.1	0
GRHL2	0.0146057
KB-1562D12.2	0
KB-1562D12.3	0
NCALD	2.85387
snoU13	0
KB-1396H2.2	0
MIR5680	0
KB-1073A2.1	0
SUMO2P19	0.23305
KB-431C1.5	1.63201
KB-1980E6.2	0
RNU6ATAC8P	0
HSPE1P14	0
RPS12P15	0
KB-1980E6.3	0.0866283
RNU6-1224P	0
ODF1	0
POU5F1P2	0
KLF10	2.31941
KB-1042C11.5	0.0774388
ADI1P2	0
KB-1732A1.1	0.142385
KB-1254G8.1	0
AZIN1-AS1	0.785806
KB-1507C5.3	0.120164
RPL5P24	0.221746
Y_RNA	0
KB-1507C5.4	1.54526
NPM1P52	0
KB-1639H6.2	0
MTND1P5	0
MTCO1P4	0
MTCO2P4	0
LINC01181	0
BAALC-AS2	1.4366
MIR3151	0
BAALC-AS1	0.809412
CTHRC1	1.76452
RNU6-1011P	1.41668
RP11-1C8.5	0.546168
RP11-5A11.1	0
RP11-5A11.2	0.461888
RP11-771F20.1	0.274988
DPYS	0.0432388
DCSTAMP	0
KB-1552D7.2	0
KB-1742H10.3	3.42174
MIR548A3	0
NDUFA5P2	0
RP11-85M22.1	0
RP11-200A13.1	0
RP11-200A13.3	0
RP11-200A13.2	0
RP11-574O7.1	0
TMCC1P1	0
RP11-273P3.1	0
RP11-642D21.2	0.238474
RP11-642D21.1	0.164405
RPL12P24	0.102572
ZFPM2-AS1	0.139342
RP11-152P17.3	0.755306
Y_RNA	0
SLC16A14P1	0.0819311
RP11-778D12.2	0
RP11-649G15.2	0
TAGLN2P1	0.123816
RNU7-84P	0
ABRA	0.398921
KB-1433G4.1	0
HMGB1P46	0
ANGPT1	1.97216
PGAM1P13	0
RNA5SP275	0
RSPO2	0.707786
NRBF2P4	0
AP001331.1	0.070207
RP11-35G22.1	0
RPS17P14	0
RP11-25P11.2	0
RP11-790J24.1	0
TMEM74	2.86615
TRMT10BP1	0
RP11-1084E5.1	0
TRHR	0
RP11-122A21.2	0
PKHD1L1	0.0142347
RP11-419L20.2	0
RP11-422N16.3	0.516483
RP11-25D10.2	0
U2	0
RP11-25D10.1	0
KCNV1	0.0170117
RPSAP48	0
RP11-211F2.1	0
CTD-2544L4.1	0
RP11-238I10.1	0
KB-1299A7.2	0
NDUFB9P3	0
MTCO1P47	0
LINC01608	0.217304
LINC01609	0
RP11-114O8.1	0
EEF1A1P37	0
RP11-1101K5.1	0
SERPINA15P	0
RP11-58O3.1	0
RP11-58O3.2	0
RNU4-37P	0
CSMD3	1.17345
RPL30P16	0
MIR2053	0
RP11-709P2.1	0
RP11-67H2.1	0
Y_RNA	0
RP11-267L5.1	0
RP11-393K19.1	0
CARSP2	0
TRPS1	1.17638
AF178030.2	0
LINC00536	0
RNA5SP276	0
RP11-536K17.1	0
RAD21-AS1	0.31965
AARD	0.127893
SLC30A8	0.00735971
RN7SL228P	0
RP11-1059L18.1	0
RP11-654G14.1	0
RN7SL826P	0
SNORA31	0
RPS10P16	0.0581977
EXT1	4.96498
AC113188.2	0
AC023590.1	0.132208
SAMD12-AS1	0.170143
RPS26P35	0
TNFRSF11B	0.769429
RNU6-12P	0
RP11-278I4.1	0
COLEC10	0.124937
RP11-278I4.2	0
MAL2	0.265766
MIR548AZ	0
SNORA32	0
RP11-775B15.2	0
RP11-775B15.3	0.0823347
CYCSP23	0
RN7SKP153	0
RP11-85I17.2	1.14615
RN7SL396P	0
KB-1471A8.1	0.124157
RNA5SP277	0
RP11-760H22.2	4.0866
COL14A1	0.250289
SNTB1	1.64023
NCAPGP1	0
RP11-713M15.1	0
RP11-713M15.2	0
RP11-369K17.1	0
RP11-369K17.2	0
RPL35AP19	0
HAS2	0.102973
HAS2-AS1	0.055188
RP11-3G20.1	0
RP11-3G20.2	0
RP11-785H20.1	0
RP11-398G24.2	0.139117
MRPS36P3	0
SMILR	0.815461
RP11-96B2.1	0.492555
LINC01151	0.641581
snoU13	0
RP11-973F15.2	0
CDK5P1	0
RP11-44N11.2	0.484264
RP11-44N11.3	0.146227
RP11-44N11.1	0.0298129
RP11-557C18.4	0
RP11-557C18.3	0
HMGB1P19	0.455692
FAM83A	0.039609
U3	0
RP11-539E17.5	0
RP11-539E17.3	0
FAM83A-AS1	0
MIR4663	0
UBA52P5	0.167018
RNU6-628P	0
RP11-468O2.1	0.229779
ATAD2	3.22003
RNU6-875P	0
DUTP2	0
IMPDH1P6	0
U4	0
FBXO32	1.33471
RP11-174I12.2	0
RN7SKP155	0
CTD-2552K11.2	0
KLHL38	0
ANXA13	0.0480516
FER1L6	0
RP11-245A18.1	0
FER1L6-AS1	0
RP11-959I15.4	0
FER1L6-AS2	0.102214
RP11-959I15.1	0
ARF1P3	0
RP11-37N22.1	0.233518
RNU6-756P	0
RP11-383J24.1	0
RP11-383J24.2	0.063078
RNF139-AS1	3.8693
MIR6844	0
RP11-532M24.1	2.78655
RP11-1082L8.3	0
MIR4662B	0
LINC00964	0.0307471
RP11-1082L8.1	0
RP11-1082L8.2	0
ZNF572	0.954594
RP11-6D1.3	0
WASHC5-AS1	0.720913
RN7SL329P	0
RP11-550A5.2	0
RP11-136O12.2	0
RP11-697B24.1	0
RNU6-442P	0
LINC00861	0.0269988
SOD1P3	0
RP11-622O11.4	0
KNOP1P5	0
RFPL4AP5	0
RP11-65D17.1	0
RP11-103H7.1	0
RP11-103H7.2	0
RNU6-869P	0
RP11-103H7.3	0
FAM84B	3.77031
RP11-89K10.1	0
RP11-89K10.2	0
RNU11-4P	0
RP11-351C8.1	0
PCAT1	0
PCAT2	0
PRNCR1	0.0155967
CASC19	0
CCAT1	0
CASC8	0
RP11-382A18.3	0
CASC21	0
CCAT2	0
POU5F1B	0.015186
CASC11	0
MYC	1.59191
PVT1	0.0700802
TMEM75	0
MIR1205	0
RNU1-106P	0
MIR1206	0
RP11-55J15.2	0
RNU4-25P	0
MIR1207	0
MIR1208	0
RN7SKP226	0
LINC00824	0
LINC00976	0
LINC00977	0
RP11-1057N3.2	0
RN7SKP206	0
CCDC26	0
RP11-26E5.1	0
MIR3686	0
RP11-419K12.1	0
MTRF1LP2	0
GSDMC	0.039408
RP11-473O4.5	1.04537
RP11-473O4.1	0.0914284
SNORA25	0
RP11-473O4.4	0.0688296
RP11-473O4.3	0.0965127
RNU7-181P	0
MIR5194	0
RNU6-1255P	0
ASAP1-IT2	0.226456
SNORA12	0
KB-1568E2.1	0
RP11-737F9.2	0
RP11-737F9.1	0.0871989
RP11-381I15.1	0
CTD-2501M5.1	0.437909
SNORA72	0
CTD-2008O4.1	0
OC90	0
HHLA1	0
KCNQ3	1.23832
HPYR1	0
LRRC6	1.71797
TMEM71	0.228258
CTC-137K3.1	0.207333
AF230666.2	0.455836
TG	0.415441
CTD-2182N23.1	0
SLA	1.171
MIR7848	0
WISP1	0.0963392
CTC-458A3.1	0
CTC-369M3.1	0
ST13P6	0.308722
RP11-629O1.3	0
RP11-629O1.4	0
SNORA40	0
Metazoa_SRP	0
MTND2P7	0
MTCO1P49	0
CTD-2588J1.1	0
CTD-2309H9.3	0
CTD-2309H9.4	0
RP11-157E21.1	0
RP11-157E21.3	0
RP11-157E21.2	0
RP11-513H8.1	0
ZFAT	3.63087
ZFAT-AS1	0
CTD-2342N23.2	0
CTD-2342N23.3	0
CTD-2342N23.1	0
AC083843.1	2.6274
MIR30B	0
MIR30D	0
AC083843.2	0.0928007
NCRNA00250	0.0534829
RP11-1057B8.2	0
RPL23AP56	0
LINC01591	0
RP11-343P9.1	0
MAPRE1P1	0
RNU1-35P	0
RP11-149P24.1	0
RP11-431D12.1	0
LINC02055	0
RNU6-144P	0
ZYXP1	0
CTD-3145H4.1	0
RP11-238K6.1	0.0548532
RP11-238K6.2	0
RP11-489O18.1	0.428702
COL22A1	1.98582
RP11-324F11.1	0
SNORA25	0
CTD-2534J5.1	0
RP11-398H6.1	0.116873
RP11-656A10.1	0
RP11-284H18.1	0
C8orf17	0.016422
RP11-570L14.1	0.080514
RP11-642A1.2	0.228398
RP11-642A1.1	0.0177552
ERICD	0.620791
MIR151A	0
CTD-2014D20.1	0.361326
RNA5SP278	0
RP11-128L5.1	0
DENND3	1.77106
RP11-809O17.1	0.0939189
RP11-10J21.2	0.0525844
RP11-10J21.4	0
RP11-10J21.3	0
RP11-10J21.5	0
RP11-10J21.6	0
LINC01300	0
CTD-3064M3.3	0.0894299
GPR20	0.0307493
CTD-3064M3.4	0
MROH5	0.00802645
CTD-3064M3.7	0.446287
SNORD5	0
HNRNPA1P38	0
AC138647.1	0
MIR1302-7	0
RP11-953B20.2	0
RP11-953B20.1	0.409953
MIR4472-1	0
LINC00051	0.137065
RN7SL260P	0
RP13-467H17.1	0.0654094
MROH4P	0
ARC	2.41273
AP006547.3	0.101415
AC145123.2	0
PSCA	0.37083
LY6K	0.780906
CTD-2292P10.4	1.13487
SLURP1	0.141687
LYPD2	0
RP11-706C16.7	1.28863
LY6D	0.221042
RP11-706C16.8	0
RP11-706C16.13	0
RP11-706C16.5	0
GML	0
ZNHIT1P1	0
CYP11B1	0.166941
CYP11B2	0
RP11-273G15.2	1.11933
CDC42P3	0.554337
C8orf31	2.07368
AK3P2	0.266034
RP11-520P18.1	0.131924
LY6L	0
LY6H	3.09599
GPIHBP1	2.78639
RP13-582O9.7	1.91834
TOP1MT	0.686183
RNU6-220P	0
RHPN1-AS1	0.0920601
RP11-909N17.2	0
MAFA-AS1	0
MAFA	0.0198218
RP11-661A12.5	0
RP11-661A12.4	0
GSDMD	3.36054
RP11-661A12.9	4.51484
RP11-661A12.12	0.345962
ZNF707	4.63275
RP11-429J17.2	0.77887
CCDC166	0.0186471
RP11-429J17.4	0
MAPK15	0.0629172
RP11-429J17.5	0
FAM83H	0.476687
MIR4664	0
FAM83H-AS1	0.257077
RP11-429J17.7	0.405468
MIR937	0
RP11-299M14.2	0.318286
MIR6845	0
EPPK1	0.409818
MIR661	0
SPATC1	0.606705
SMPD5	0.677652
MIR6846	0
TSSK5P	2.81047
MIR7112	0
MIR6848	0
MIR939	0
MIR1234	0
