Name	Brain - Frontal Cortex (BA9)
RP11-12A20.7	0.86095
RN7SL787P	0
SNORA70	0
RP11-12A20.8	0
ANKRD20A1	0.0766082
RNU6-368P	0
RP11-561O23.8	0
CBWD3	0.747665
RP11-561O23.9	0
FOXD4L3	0.18109
RP11-561O23.5	0.127289
RP11-561O23.7	0
PGM5	1.17366
PGM5-AS1	0.0581251
RP11-88I18.2	0.200016
RP11-88I18.3	0
TMEM252	0.0362394
RP11-274B18.4	0
LINC01506	0
RP11-274B18.3	0
RP11-203L2.3	0.153928
RP11-203L2.4	0
RNU6-820P	0
PRKACG	0
FXN	3.63834
RP11-265B8.5	0
BANCR	0
RP11-470P21.2	0
RP11-109D9.4	1.15417
C9orf135-AS1	0
C9orf135	0.102536
RN7SL570P	0
MAMDC2-AS1	0.149156
MAMDC2	0.91405
RNU2-5P	0
SMC5-AS1	0.42228
RPL24P8	1.31405
SMC5	4.68269
RP11-386J22.3	0
TRPM3	3.31802
RN7SL726P	0
RP11-141J10.1	0
RP11-141J10.2	0
MIR204	0
PIGUP1	0
RPL35AP21	0
RP11-409O11.3	0
Y_RNA	0
C9orf85	2.61526
HSPB1P1	0.541095
C9orf57	0
BTF3P4	0
RP11-63P12.7	0.0803506
RP11-63P12.2	0
RNA5SP285	0
LINC01504	0.0159133
RP11-217F16.1	0
RP11-313E4.1	0
TMC1	0.198918
RPS20P24	0
RPS27AP15	0
LINC01474	0
CYP1D1P	0
ANXA1	4.30298
DPP3P2	0
RP11-128I7.1	0
RP11-549A6.1	0
RNA5SP286	0
RP11-401G5.1	0
RP11-171A24.2	0
RORB-AS1	1.5138
TRPM6	0.600102
RN7SKP47	0
RPSAP75	0
RNU6-445P	0
RP11-197P3.1	0
C9orf41-AS1	0
CARNMT1	4.94723
RP11-197P3.5	0.460735
uc_338	0
Y_RNA	0
RNU6-1228P	0
RP11-323A7.1	0
RP11-470F18.1	0
OTX2P1	0
PCSK5	0.803892
RBM22P5	0
RPSAP9	1.09433
GCNT1	1.30946
RP11-66C24.1	0
RP11-214N16.2	0
PCA3	0.0185951
AL359314.1	0
DNAJB5P1	0
LYPLA2P3	0
RP11-159H20.3	0
FOXB2	0
ATP5J2P3	0
RFC5P1	0
VPS13A-AS1	0
VPS13A	4.34979
GNA14-AS1	0
NUTF2P3	0
RNU6-1303P	0
RP11-336N8.1	0
RN7SKP59	0
RP11-336N8.2	0
RP11-336N8.3	0
RP11-336N8.4	0
CEP78	2.90768
RP11-216F5.1	0
MTND2P8	0
KRT18P24	0
RP11-165H23.1	0
CHCHD2P9	0.464435
RP11-375O18.2	0
RP11-403N16.5	0
NPAP1P6	0
RP11-403N16.2	0
RP11-403N16.3	0
RP11-403N16.4	0
RP11-327L9.1	0.0299552
LINC01507	0.318422
NPAP1P4	0
MTCO1P51	0
MTND2P9	0.0385689
RPS19P6	0
RP11-289F5.1	0
RPS20P25	0
RP11-232A1.2	0
RP11-154D17.1	0.172473
RNU6-1035P	0
RNA5SP287	0
SNORD95	0
SPATA31D5P	0
RP11-383M4.2	0
SPATA31D4	0
RP11-383M4.6	0.0232981
SPATA31D3	0
SPATA31D2P	0
RP11-15B24.5	0.0317879
SPATA31D1	0
SPATA31B1P	0.0208571
DDX10P2	0
RP11-388B24.4	0
RP11-15B24.1	0
MTCO3P40	0
RP11-15B24.3	0
RP11-15B24.4	0
RP11-333B6.1	0
RPS6P12	0
RASEF	0.0698948
RN7SKP242	0
RP11-439K3.4	0
RP11-439K3.1	0
FRMD3	2.82772
RNU4-29P	0
RP11-439K3.3	0.0476614
RNU4-15P	0
RP11-522I20.3	3.53523
RP11-575L7.2	0.0530804
KIF27	0.733918
RP11-575L7.4	0.142808
C9orf64	4.48045
RP11-575L7.8	3.77305
RMI1	3.15134
Y_RNA	0
RP11-158D2.2	0
RP11-158D2.1	0
SLC28A3	0.0208949
RP11-380F14.2	0
RP11-361M4.1	0
UBE2V1P10	0
STK33P1	0
RP11-213G2.1	0.141485
RP11-202I11.2	0
RP11-213G2.2	0.263019
PHBP7	0
RP11-213G2.5	0.172824
RP11-379P1.4	0
C9orf153	0.0429855
RP11-507D14.4	0
RN7SKP264	0
ZCCHC6	3.34769
RP11-229M1.2	0
RP11-359J6.1	0
RNU2-36P	0
RP11-395D3.1	0
GAS1	2.38807
GAS1RR	0.202538
RP11-276H19.2	0.0683618
CDC20P1	1.48304
RP11-276H19.4	0
C9orf170	0.220916
SNORA26	0
RP11-497K15.1	0
RP11-40C6.2	0.549987
DAPK1-IT1	0
RP11-65B23.3	0
CTSL3P	0
RP11-65B23.5	0
FBP2P1	0
ELF2P3	0
NPAP1P7	0
CTSLP8	0.0310048
XXyac-YM21GA2.3	0
XXyac-YM21GA2.7	0.111734
XXyac-YM21GA2.4	0
SPATA31E1	0.0133534
SPATA31C1	0.212253
RP11-350E12.5	0.063441
RP11-350E12.6	0
RNU6-86P	0
RPS10P3	0.246756
RP11-350E12.4	0.243722
SPATA31C2	0.0384783
RP11-345K9.3	0
RP11-345K9.2	0
RP11-1E11.1	0.0670622
RP11-1E11.2	0
RPSAP49	0
RP11-317B17.4	0.11473
HNRNPA1P14	0.101544
RP11-317B17.3	0.11541
NXNL2	0.453793
RP13-60M5.2	0
MIR4289	0
PCNPP2	0
RP11-791O21.5	0
C9orf47	0.514998
S1PR3	2.0645
MIR3153	0
PA2G4P6	0.0603011
RP13-93L13.1	0.403564
UNQ6494	0
RP5-1050E16.2	0
RP5-1050E16.1	0
RP11-406A20.1	0
MIR4290HG	0.0167558
MIR4290	0
IL6RP1	0
RP11-406A20.5	0
RP11-30P16.1	0
OR7E31P	0
OR7E116P	0
LINC01508	0.142283
LINC01501	0.0860019
OR7E109P	0
OR7E108P	0
SYK	0.850658
RP11-367F23.1	0.287879
RP11-367F23.2	0
RP11-305L7.1	0.853343
LINC00484	0.278611
RP11-305L7.3	0.108023
LINC00484	0.0170302
RP11-305L7.5	0
RP11-305L7.7	0.331006
RP11-440G5.2	0.0797448
ROR2	0.43484
PAICSP2	0
MIR3910-1	0
RP11-118F2.2	0
HSPE1P22	0
RP11-100G15.12	0
MTATP6P29	0
MTCO3P29	0
MTND3P23	0
MTND4LP7	0
MTND4P15	0
RP11-100G15.7	0.263722
LINC00475	0.0420321
RP11-100G15.10	0
BEND3P2	0
RP11-62C3.10	0
RP11-62C3.6	0
MIR3651	0
SNORA84	0
CENPP	1.09742
RP11-62C3.8	0
OGN	0.357408
OMD	1.6122
ASPN	0.421027
ECM2	0.867344
MIR4670	0
RP11-19J3.5	0
RP11-476B13.2	0
RNU6-714P	0
RP11-526D8.11	4.62174
ZNF484	2.58827
RP11-526D8.7	0.0143391
SNX18P2	0
ALOX15P2	0.0297952
FGD3	0.836789
SUSD3	1.19376
RP11-274J16.5	0
RP11-370F5.4	0
RNU6-829P	0
Y_RNA	0
RP11-165J3.5	0
RP11-165J3.6	2.85707
MIR548AU	0
MIR4291	0
RP11-53B5.1	0
BARX1	0.0868577
BARX1-AS1	0
PTPDC1	3.97982
CYCSP24	0.142778
RP11-2B6.3	0.675114
MIRLET7A1	0
MIRLET7F1	0
RP11-2B6.2	0.108728
MIRLET7D	0
MIRLET7DHG	0
ZNF169	4.06069
VDAC1P11	0
NUTM2F	0
RP11-307E17.8	0.173597
RP11-307E17.9	0
RP11-307E17.11	0.237105
YRDCP1	0
RP11-533K9.3	0
RNU6-669P	0
FBP2	0.0478739
FBP1	0.718117
C9orf3	2.99491
MIR2278	0
RP11-49O14.3	0
RP11-49O14.2	0.120558
RP11-54O15.3	0.276635
MIR6081	0
MIR23B	0
MIR27B	0
FANCC	0.730425
RP11-80I15.4	0
RP11-80I15.1	0.412787
RNA5SP288	0
RP11-173G21.1	0
RP11-435O5.7	0
MT1P1	0
PTCH1	4.02654
RP11-435O5.6	0.119935
RP11-435O5.5	0.152307
RP11-435O5.4	2.04406
RP11-332M4.1	0
RP11-180I4.2	0
RP11-180I4.1	0
LINC00476	1.30634
RP11-180I4.4	0.0287343
RNU2-46P	0
ERCC6L2	1.88933
RNA5SP289	0
RP11-72B4.2	0
RP11-569G13.2	0.528985
Y_RNA	0
RP11-569G13.3	0.325515
EIF4BP3	0.51726
HSD17B3	1.5316
RP11-240L7.4	0.286823
RNU6-1160P	0
SLC35D2	4.24884
ZNF367	1.06958
RP11-172F4.2	0.0729177
AAED1	3.01472
RP11-535M15.1	3.97895
RP11-535M15.2	2.1367
ZNF782	1.47325
RP11-330M2.4	0.254635
RP11-330M2.3	0
NUTM2G	0.0459267
YRDCP2	0
CTSV	0.230288
TCEA1P1	0
GAS2L1P2	1.27108
VN1R51P	1.44233
FAM220CP	0.366386
RP11-520B13.8	0.220116
ANKRD18CP	1.02362
RNU6-798P	0
RP11-498P14.3	0.368658
ZNF322P1	0.0269471
RP11-498P14.4	0.109278
RP11-498P14.5	1.3248
RP11-23J9.6	1.21262
RP11-23J9.7	0.889588
CCDC180	3.4727
MIR1302-8	0
RP11-23J9.3	0
RP11-244N9.6	0
TSTD2	4.06033
RP11-244N9.4	0.120597
KRT18P13	0
RP11-546O6.4	0
PTCSC2	0
FOXE1	0.0165284
TRMO	2.97368
Y_RNA	0
HEMGN	0.102361
RP11-535C21.3	0
RNU6-918P	0
TRIM14	4.72278
Metazoa_SRP	0
CORO2A	3.54131
MIR6854	0
RP11-270F18.2	0
SEPT7P7	0.0799272
GALNT12	1.30687
RP11-92C4.3	0.0175365
RP11-92C4.4	0
COL15A1	0.553303
RP11-92C4.6	0
TGFBR1	3.13032
RNA5SP290	0
RP11-96L7.2	0
RN7SL794P	0
RN7SKP225	0.10432
KRT8P11	0.0578808
NAMA	0.243804
AL137067.2	0
AL137067.1	0
RP11-547C13.1	0
RP11-554F20.1	0.171413
NR4A3	2.42446
STX17-AS1	1.65859
STX17	4.73207
RP11-60I3.4	0
UPF3AP3	0.254058
INVS	2.40804
RN7SL75P	0
RPS2P35	0
RP11-29B11.5	0
NANOGP5	0
TEX10	4.86027
MURC	1.04179
RN7SKP87	0
ACTG1P19	0
RP11-62L10.1	0
GAPDHP26	0
RP11-70K10.2	0
SNORA31	0
BAATP1	0
TRMT112P4	0
RP11-35N6.6	0.0211861
BAAT	0.951248
FYTTD1P1	0
ALDOB	0.69699
RP11-490D19.11	0
TMEM246-AS1	0.223091
RP11-490D19.8	0.205007
GRIN3A	2.64312
PPP3R2	0.0216056
MTND3P4	0
ARL2BPP7	0
RNU6-329P	0
RP11-342F21.1	0
LINC00587	0
ZYG11AP1	0
RP11-338N12.1	0
CYLC2	0
RP11-341A22.1	0
LINC01492	0
RP11-436F21.1	0
RNA5SP291	0
SMC2-AS1	0.0763005
SMC2	3.74053
TOPORSLP1	0
RP11-217O12.1	0
OR13F1	0
RP11-317C20.9	0
OR13C4	0
OR13C3	0
OR13C8	0
OR13D2P	0
OR13C5	0.0312619
OR13C2	0.036685
OR13C9	0
OR13I1P	0
OR13C1P	0
OR13D1	0
OR13D3P	0
ABCA1	1.98089
RP11-217B7.2	0.107624
RP11-217B7.3	0
RN7SKP191	0
RALGAPA1P1	0.225654
RP11-235C23.5	0
FKTN	4.56588
RP11-235C23.6	0
TAL2	0.151191
TMEM38B	2.16919
RP11-18B3.3	0
RP11-18B3.2	0
SLC25A6P5	0
LINC01505	0.116815
RP11-6F6.1	0
RP11-540H22.2	0
MIR8081	0
RP11-308N19.3	0
RN7SKP77	0
RP11-308N19.5	0
RNA5SP292	0
ZNF462	2.0591
RP11-508N12.2	0
RP11-508N12.3	0
RP11-196I18.2	0
RP11-196I18.3	0
RP11-196I18.4	0
RP11-417L14.1	0
LINC01509	0
HMGN2P32	0
RNU6-492P	0
RP11-438P9.1	0
RP11-438P9.2	0
RNU6-996P	0
RNU6-1064P	0
RN7SL659P	0
RPL36AP6	0
RP11-380I20.2	0
RNA5SP293	0
RPS15AP27	0
RP11-240E2.2	0
CHCHD4P2	0
RP11-505C13.1	0
RP11-220D10.1	0.066061
RP11-339N8.1	0
RPL36AP35	0
RP11-3J11.1	0
ACTL7B	0
ACTL7A	0
Y_RNA	0
MIR32	0
RNU6-984P	0
MTND2P11	0
Y_RNA	0
PTPN3	4.81571
MIR3927	0
YBX1P6	0
PALM2	1.63796
RP11-406O23.2	0
RP11-151F5.2	0
C9orf152	0.0225056
TXNDC8	0
SVEP1	0.688729
RNU6-1039P	0
RP11-410K21.2	0
MUSK	0.0222624
RP13-461N9.2	0
RNU6-432P	0
Y_RNA	0
RNY4P18	0
RP11-202G18.1	0
MIR7702	0
OR2K2	0.063896
RNA5SP294	0
ZNF483	1.00882
RP11-16L21.7	0
LRRC37A5P	0.428406
C9orf84	0.0286632
RP11-430K21.2	0.185939
RNU6-1013P	0
MIR4668	0
RNU6-710P	0
RP11-4O1.2	3.59638
RNU6-855P	0
Y_RNA	0
RP11-165N19.2	0
RN7SL57P	0
RNA5SP295	0
RN7SL430P	0
HSPE1P28	0
RP11-432F4.2	0
C9orf147	0.268093
KIAA1958	1.61602
RP11-576C12.1	0
RP11-276E15.4	0.290232
RP11-408O19.5	0.154428
SLC46A2	0.305481
MUPP	0.298263
ZNF883	2.73908
ZFP37	1.30632
FAM225B	0.0535046
FAM225A	0.16186
SLC31A2	1.18983
RNF183	0.0696289
WDR31	2.98195
BSPRY	2.94392
C9orf43	0.478032
RGS3	4.14493
RP11-168K11.2	0
RP11-168K11.5	0
RP11-168K11.3	0
RP11-18B16.2	0
RP11-18B16.1	0
RP11-534I8.1	0
ZNF618	1.28712
AMBP	0.0828885
KIF12	2.32171
COL27A1	1.85555
MIR455	0
ORM1	0.0976848
ORM2	0.0493154
AKNA	2.9894
RP11-9M16.2	0.127367
RP11-9M16.3	0
RP11-402G3.6	0
Y_RNA	0
RP11-402G3.5	0.224604
RP11-402G3.3	0
RP11-402G3.4	0
RP11-428F18.2	0
TNFSF15	0.0254551
RP11-78H18.2	0
TNFSF8	0.0560511
TNC	0.547662
RP11-523L1.2	0
DEC1	0.0132229
RP11-445L6.3	0
U2	0
RP11-284G10.1	0
LINC00474	0
RP11-787B4.2	0
PAPPA	0.0581121
PAPPA-AS2	0.104898
RP11-45A16.4	0.122169
ASTN2-AS1	0
RP11-67K19.3	0
RPL10P3	0.0684513
SNORA70C	0
RN7SKP128	0
RN7SKP125	0
RP11-388N2.1	0
RP11-500B12.1	0.154269
RPL35AP22	0
RNU6-1082P	0
RP11-281A20.2	0.320665
RP11-281A20.1	0.223451
TPT1P9	0.896124
RP11-349E4.1	0
RP11-127L21.1	0
TUBB4BP6	0
RP11-295D22.1	0
LINC01613	0
RP11-360A18.1	0
MIR147A	0
AHCYP2	0.05699
RP11-27I1.4	0.407768
RP11-27I1.6	0.227839
TRAF1	4.56648
C5	1.68092
CNTRL	2.28478
RN7SL181P	0.345497
RP11-477J21.2	0
RP11-477J21.6	0
GSN-AS1	0.3542
RP11-162D16.2	0.0653962
GGTA1P	4.9266
RN7SL187P	0
HMGB1P37	0.27938
RP11-524G24.2	0
TTLL11-IT1	0.179784
MIR4478	0
MORN5	2.23391
MRRF	3.57189
PTGS1	1.1237
RP11-498E2.9	0
RP11-542K23.10	0
RP11-542K23.7	0
RP11-542K23.9	0
OR1J1	0
OR1J2	0
OR1J4	0
OR1N1	0
OR1N2	0
OR1L8	0.145389
OR1H1P	0.289836
RP11-64P14.7	0.482973
OR1Q1	0
OR1B1	0
OR1L1	0
OR1L3	0
TLK1P1	0
OR1L4	0
OR1L6	0
SKA2P1	0
OR5C1	0
OR1K1	0
KRT18P67	0
SNORD90	0
ZBTB6	3.97958
ZBTB26	3.62083
RP11-355O1.11	1.87406
RNY1P15	0
RP11-355O1.7	0.0807704
GPR21	0
RP11-123N4.4	0.0900946
MIR601	0
MIR7150	0
RP11-230L22.4	0
RP11-417B4.2	0
RP11-417B4.3	0
PIGFP2	0
RP11-85O21.2	4.59121
RP11-85O21.4	0.574004
RP11-85O21.5	1.67204
RP11-121A14.2	0.350895
RP11-121A14.3	0
ADGRD2	0.0197193
NR5A1	0.0631117
RP11-10J18.3	0
NR6A1	1.48599
RP11-164H5.1	0
RN7SL302P	0
MIR181A2HG	0.230692
MIR181A2	0
MIR181B2	0
RP11-175D17.3	0.0564389
OLFML2A	1.14247
WDR38	0.107685
RNU4-82P	0
FXNP2	0
PRPS1P2	1.73836
RPSAP76	0
RP11-65N13.8	0
RP11-65N13.6	0
RNU6-1020P	0
RP11-184B22.2	0
Metazoa_SRP	0
RN7SL30P	0
RP11-12A16.3	0
HNRNPA1P15	0
RP11-423C15.3	0
PBX3	3.98062
RP11-343J18.2	0
RP11-343J18.1	0.0953757
NRON	0
SNORD116	0
RP11-205K6.1	0
RP11-205K6.3	0.0699129
RP11-205K6.2	0
RP11-123K19.1	0
LMX1B	0.0102852
RP11-123K19.2	0
ZBTB34	3.52424
ANGPTL2	3.87907
RP13-225O21.2	0.659701
RP13-225O21.5	0
RP11-356B19.11	1.99896
ZNF79	2.15583
SNORA65	1.04925
Y_RNA	0
RP11-56D16.8	0
CFAP157	0.565975
TTC16	0.527325
RP11-228B15.4	1.84319
Y_RNA	0
RNA5SP296	0
MIR4672	0
PIP5KL1	2.06819
RP11-203J24.8	0.466037
RP11-379C10.1	0
NAIF1	3.06257
RP11-379C10.4	0.0890181
SLC25A25-AS1	3.33392
PTGES2-AS1	0.538022
LCN2	0.310178
MIR199B	0
MIR3154	0
RP11-339B21.13	2.06299
TMSB4XP4	3.19617
RP11-339B21.10	0.535782
RP11-339B21.8	0.890497
ODF2-AS1	0.310507
RP11-216B9.6	1.38044
RNU7-171P	0
RP11-216B9.8	0.04904
RP11-216B9.9	2.99331
VTI1BP4	0
HMGA1P4	0.0623469
PKN3	2.29395
RN7SL560P	0
ZDHHC12	2.76636
RP11-545E17.3	2.41282
Metazoa_SRP	0.431767
RP11-167N5.5	2.63981
RP11-247A12.1	0.251078
RP11-247A12.7	0.896018
RP11-247A12.2	1.08865
RP11-344B5.4	0.137751
RP11-344B5.3	0.26464
RP11-344B5.2	0.265712
C9orf106	0.105713
RP11-65J3.15	0.172466
RN7SL159P	0
RP11-65J3.6	0.0835115
RP11-65J3.3	0.0875804
RP11-65J3.2	0.181618
RP11-65J3.14	0
LINC00963	3.53709
RP11-492E3.2	0.423774
C9orf50	1.02492
RP11-483H20.4	0.234468
PRRX2	0.41458
PRRX2-AS1	0
PTGES	4.35017
UBE2V1P4	0
MIR6855	0
RP11-409K20.7	0
RP11-409K20.6	0
RP11-138E2.1	0.63382
Y_RNA	0
RP11-88G17.6	0.0360499
HMCN2	0.169851
RN7SL665P	0
MIR6856	0
RP11-57C19.2	0
PRDM12	0.617889
RP11-57C19.6	0
QRFP	0.10104
FIBCD1	0.508711
RP11-83J21.3	0
LAMC3	1.57922
SNORA31	0
RNU6-881P	0
RP11-544A12.4	0.00816084
RP11-544A12.8	0.0720091
RP11-544A12.5	0.0631647
SNORD62A	0
SNORD62B	0
RP11-334J6.6	0.183937
RP11-40A7.2	0
RN7SL328P	0
EIF4A1P3	0
SNORA67	0
RP11-323H21.3	0
CFAP77	0.0171592
RNU5D-2P	0
BARHL1	0
DDX31	2.72007
AK8	1.4851
RP11-295G24.5	0.0692102
GFI1B	0.0525859
MIR548AW	0
RP11-415H23.4	0
RNU7-21P	0
MIR6877	0
CEL	1.44165
CELP	0.0204402
GBGT1	2.13376
OBP2B	0.0263591
LCN1P1	0.213149
ABO	1.09389
Y_RNA	0
LCN1P2	0
Y_RNA	0
SNORD36C	0
STKLD1	1.42071
TMEM8C	0.0258745
LL09NC01-254D11.1	0.0222528
DBH	2.11972
DBH-AS1	3.80441
SARDH	2.29404
RP11-374P20.4	0.0989284
ARF4P1	0
LL09NC01-251B2.3	0.40011
RNU6ATAC	1.05314
LL09NC01-139C3.1	0.66806
RP11-145E17.2	0
RP11-145E17.3	0
MIR4669	0
RP11-473E2.2	0.0750296
RP11-473E2.4	0.993019
RP11-473E2.3	0
COL5A1	1.79018
COL5A1-AS1	0
MIR3689C	0
MIR3689A	0
MIR3689D1	0
MIR3689B	0
MIR3689D2	0
MIR3689E	0
MIR3689F	0
RP11-263F14.3	0.136608
FCN2	0.164172
FCN1	0.205873
RP11-447M12.2	0.219505
RP11-447M12.3	0
RP11-399H11.3	0.343057
RP11-399H11.2	0.914887
C9orf62	0.068944
RP11-555H7.2	0
SOCS5P2	0.184955
PPP1R26-AS1	1.72956
RP11-426A6.5	0.51875
LCN1	0.635511
OBP2A	0.0555837
PAEP	0.0180956
LINC01502	0
RP11-98L5.4	0
RP11-98L5.5	0
GLT6D1	0.0288788
LCN9	0.115478
RP11-432J22.2	1.43219
RP11-83N9.5	0.562297
RP11-83N9.6	0.48443
LHX3	0.00913026
CCDC187	0.026731
WI2-1959D15.3	0
DKFZP434A062	0.568155
CARD9	1.90127
C9orf163	0.724631
MIR4673	0
RP11-413M3.4	0.142863
MIR4674	0
NALT1	0.367334
LINC01451	0.0235968
HSPC324	0.294849
MIR126	0
RP11-216L13.21	0.40725
LCN10	0.853949
LCN6	0.377221
MIR6722	0
LCN8	0.376213
LCN15	2.57931
ATP6V1G1P3	0
CCDC183	2.9005
CCDC183-AS1	1.53995
NCLP1	0.196829
MIR4292	0
MAMDC4	3.48205
MIR4479	0
RP11-229P13.2	0.161957
RP11-229P13.25	0.10535
C8G	0.789236
LCN12	4.25799
PRR31	0.024061
CLIC3	0.758226
C9orf139	1.79792
FUT7	0.331688
RP11-229P13.15	0.325172
RP11-229P13.22	0
SNORD62	0
LRRC26	0.289491
MIR3621	0
TMEM210	0.0271386
CYSRT1	3.20925
RNF224	0.777706
SLC34A3	0.293913
FAM166A	0.30044
STPG3-AS1	0.385085
STPG3	0.17488
TOR4A	0.832997
RP13-122B23.9	0
RP13-122B23.8	0.129706
ENTPD8	0.0922652
EHMT1	3.42127
Metazoa_SRP	0
SETP5	0
RP11-188C12.2	0.175868
MIR602	0
RP11-188C12.3	0.135895
RP11-424E7.5	0
RP11-424E7.3	0
TUBBP5	0.782769
RP11-424E7.6	0
RP11-885N19.6	0.131459
FAM157B	0.039735
RNU6-785P	0
SEPT14P9	0
RP11-631M21.1	0
FAM166AP7	0
TUBB8	0.15216
IL9RP2	0
RP11-631M21.7	0
RNA5SP297	0
RNA5SP298	0
RN7SL754P	0
RP11-490E15.2	0
MIR5699	0
PRR26	0.259059
RP11-164C1.2	0
RP11-363N22.2	0
RP11-363N22.3	0.339943
IDI2	0
LINC00200	0
RP11-29A19.2	0.132874
RP11-398B16.2	0
ADARB2-AS1	0.300248
LINC00700	0.00752579
RP11-69C17.2	0
MIR6072	0
RNU6-889P	0
RP11-69C17.3	0
RP11-69C17.4	0
RNU6-576P	0
LINC00701	0
RP11-446F3.2	0
RP11-526P5.1	0
RP11-526P5.2	0.0558287
RP11-89K18.1	0
RP11-118K6.2	0
PITRM1-AS1	0.426636
RP11-298E9.5	0
RP11-298E9.6	4.37077
RP11-195B3.1	0.236244
RP11-482E14.1	0
RP11-482E14.2	0
RP11-184A2.3	0.335665
RP11-184A2.2	0.54174
RP11-464C19.2	0
RP11-464C19.3	0
MIR6078	0
RP11-433J20.2	0
RP11-433J20.1	0
LINC00702	0.100619
LINC00703	0
RP11-34C15.2	0
RNU6-163P	0
LINC00704	0
LINC00705	0
AKR1E2	1.01153
AKR1C6P	0
U8	0
AKR1C1	1.9814
AKR1C2	1.62711
RP11-499O7.7	0.16011
U8	0
U8	0
AKR1C5P	0
AKR1C8P	0
AKR1C4	0
ARL4AP3	0
RP11-445P17.3	0
RP11-445P17.8	0
AKR1C7P	0
RPL26P28	0
XXyac-YR21CG7.1	0
UCN3	0.0598541
TUBAL3	0.0666996
CALML5	0.292987
CALML3-AS1	0.330404
CALML3	0.236355
RP13-463N16.6	0
RP11-336A10.5	0
RP11-336A10.4	0
RP11-336A10.7	0
RN7SL445P	0
RP11-336A10.2	0
NRBF2P5	0.31098
RP11-318E3.9	0.193996
RP11-536K7.3	0.6165
IL15RA	0.911973
IL2RA	0
SNORA14	0
RP11-536K7.5	0
RPL32P23	0
RN7SKP78	0
MIR3155A	0
RP11-414H17.5	0.181109
Y_RNA	0
RP11-563J2.2	0.384687
SDCBPP1	0
RP11-563J2.3	0.219444
PRKCQ	3.87955
PRKCQ-AS1	2.43732
RP11-554I8.1	0.14043
LINP1	0
LINC00706	0.896351
LINC00707	0.0969868
RP11-799O21.2	0
RP11-393K12.2	0
RP11-393K12.4	0
SFMBT2	3.39613
COX6CP17	0
RP5-1031D4.3	0.522904
RP5-1031D4.2	0.0494848
RNU6-535P	0
RP11-385N23.1	0
ITIH2	0.483566
KIN	2.99863
RP11-401E9.3	0
GATA3-AS1	0
RP11-379F12.4	0
GATA3	0.0469593
PRPF38AP1	0
LINC00708	0
RP5-1119O21.2	0
RP11-543F8.2	0
RP11-543F8.3	0
KRT8P37	0
CHCHD3P1	0
RNA5SP299	0
RP11-575N15.1	0
RP11-428L9.1	0
RP11-428L9.2	0
LINC00709	0
HSP90AB7P	0
RP5-1051H14.2	0
RP5-933E2.1	0
ELOCP3	0
Y_RNA	0
CUX2P1	0
RP11-271F18.1	0
RP11-271F18.3	0.099149
RP1-186E20.1	0.0603025
SFTA1P	2.41026
LINC00710	0.0265548
RP1-251M9.2	0.0483813
RP1-251M9.3	0
RP11-397O4.1	0.119294
CELF2-AS2	0.0275143
RP3-323N1.2	0.0682279
CELF2-AS1	0.358813
RP11-544P1.3	0
USP6NL	1.85798
RP11-138I18.1	0
RP11-138I18.2	0.134746
ECHDC3	0.89087
PROSER2	0.446912
PROSER2-AS1	0.607889
RNU6-1095P	0
RNU6-88P	0
MIR548AK	0
RP11-186N15.3	0.636176
RN7SL198P	0
SNORD45	0
RNU6ATAC39P	0
MIR4480	0
MIR4481	0
MIR548Q	0
RNA5SP300	0
RPL5P25	0.0997435
SNRPGP5	0
RP11-730A19.9	1.74
RP11-730A19.5	0.745627
BTBD7P1	0.0194104
RPL36AP36	0
MCM10	0.0365817
RNU6-6P	0.388075
UCMA	0.0403731
C8orf59P1	0
RP11-445K13.2	0
BEND7	1.54478
Y_RNA	0
RP11-214D15.2	0
RPL6P24	0
RP11-295P9.3	2.40383
RP11-295P9.12	0.223985
RP11-295P9.6	0
RNA5SP301	0
RP11-353M9.1	0
NUTF2P5	0
RP11-142M10.2	0.0683513
RP11-397C18.2	0.0417065
MIR4293	0
Metazoa_SRP	0
MIR1265	0
RP11-7C6.1	0
RNA5SP302	0
RPSAP7	0.157391
CDNF	0.787645
RP11-398C13.8	2.53483
RP11-398C13.6	2.48528
SUV39H2	1.97501
DCLRE1C	1.10582
MEIG1	0.65367
OR7E110P	0
OR7E26P	0.421002
OR7E115P	0.107561
DCLRE1CP1	0.164198
OLAH	0.214778
GAPDHP45	0
C10orf111	1.09195
PPIAP30	0.063896
RP11-455B2.9	0
RP11-25G10.2	0.305972
ITGA8	1.61978
SNORA31	0
FTLP19	0
RNU6-1075P	0
RP11-461K13.1	0
RNU2-18P	0
RP11-197M22.2	0.378912
uc_338	0
CUBN	0.458646
RP11-406H21.2	0.520988
TRDMT1	0.851124
VIM-AS1	0.364159
RP11-124N14.3	0.184402
ST8SIA6	0.795821
ST8SIA6-AS1	0.031539
Y_RNA	0
PRPF38AP2	0
HACD1	2.12959
AC069542.1	0
STAM-AS1	0.468392
RP11-390B4.3	0
TMEM236	0.0494339
MRC1	0.608601
MIR511	0
RP11-457D2.3	0
SLC39A12-AS1	0.0554517
RP11-109I13.2	0.245778
RP11-499P20.2	3.19981
RP11-383B4.4	0.54037
AIFM1P1	0
RP11-139J15.5	0
RP11-288D15.1	0
MALRD1	0.0826665
UBE2V2P1	0
RP11-49L2.1	0
HMGN1P20	0
RP11-265G8.3	0
U3	0
RNA5SP303	0
RP11-354E11.2	0.0403595
