Name	Skin - Sun Exposed (Lower leg)
AC063961.1	0
MIR603	0
RP11-144I2.1	0.175366
RNA5SP305	0
PRTFDC1	2.18021
RP11-129O7.2	0
RN7SKP241	0
RP11-165A20.3	0.260876
ENKUR	0.0338076
THNSL1	1.8806
LINC01516	0
GPR158-AS1	0
GPR158	0.0311381
RP11-20I6.1	0
RN7SKP220	0
GPN3P1	0
LINC00836	0
HIRAP1	0
RNA5SP306	0
RNU6-632P	0
RP11-435M3.2	0
MYO3A	0.23257
GAD2	0.0119515
APBB1IP	3.65287
RNA5SP307	0
RP11-128B16.5	0
LINC00264	0.126071
RP13-16H11.7	0
LINC00202-2	0.0338869
RP13-16H11.9	0
RP13-16H11.8	0
PDSS1	3.83211
HSPA8P3	0
RP13-16H11.5	0
SNORA57	0
RNU6-946P	0
LINC00202-1	2.2005
ANKRD26	2.84808
RNU6-490P	0
RNU2-24P	0
RNU7-12P	0
RP11-85G18.6	0
LRRC37A6P	0.170209
ARMC4P1	0
RP11-748L13.7	0
RNU6-666P	0
RP11-748L13.2	0
RNU6-452P	0
RP11-748L13.6	0
FAM210CP	0
TRIAP1P1	0
PTCHD3	0.0939223
MKX	0.72906
MKX-AS1	0.0946024
RN7SKP132	0
ARMC4	0.124133
RPL36AP55	0
RP11-218D6.4	0
MRPS21P5	0
MIR8086	0
RP11-351M16.4	0.0447601
ZNF101P1	0
U3	0
RP11-351M16.3	0
RPSAP10	0
RN7SKP39	0
RNU4ATAC6P	0
TPRKBP1	0
RNU6-1067P	0
RP11-478H13.1	0
RNU6-270P	0
LINC00837	0
LINC01517	0
RP11-478H13.4	0
C10orf126	0
RNA5SP308	0
RPL21P93	0.309318
LYZL1	0
MIR604	0
SNORD115	0
MIR938	0
CKS1BP2	0
RNU6-908P	0
RP11-224P11.1	0
RNU6-598P	0
EEF1A1P39	0
RP11-305E6.4	1.50664
DNM1P17	0
GOLGA2P6	0
RN7SL241P	0
MIR7162	0
NIFKP1	0
RP11-449I17.9	0
CCND3P1	0.0741324
HNRNPA1P32	0
RP11-253D19.1	0
RN7SL63P	0
RP11-253D19.2	0
LYZL2	0
SVILP1	0.343975
RP11-14C22.6	0
RP11-330O11.3	0.85722
DDX10P1	0.12741
RP11-192P3.4	0.0710113
ZEB1-AS1	2.15236
RNA5SP309	0
SPTLC1P1	0.16833
RP11-472N13.2	0.479121
GLUDP5	0
RP11-472N13.3	0.539964
Y_RNA	0
HMGB1P7	0
RPL34P19	0
RN7SL825P	0
Y_RNA	0
RPS4XP11	0.668695
RP11-241I20.4	0
RP11-241I20.5	0
RNU7-22P	0
PPIAP31	1.73366
RPS24P13	0
RP11-166N17.1	0.271794
RP11-166N17.3	0.114148
RP11-135A24.4	0
RP11-135A24.2	0
RNU6-1244P	0
CCDC7	0.882673
C1DP1	0.45027
RP11-479G22.8	2.42524
AK3P5	0.192744
RP11-462L8.1	0.0406151
MTND4LP11	0
RN7SL847P	0
RP11-479G22.7	0
RPL7AP53	0.148429
RP11-342D11.3	0
RP11-342D11.2	0.183237
RN7SL398P	0
RP11-90B22.1	0
RP11-476F14.1	0
RP13-259N13.2	0
LINC00838	0
RPL23P11	0
RP11-490O24.2	0
Y_RNA	0
ELOBP4	0
RPL37P18	0
RPS12P16	0.0898581
PARD3-AS1	3.05844
SS18L2P1	0
RNU6-847P	0
RNU6-193P	0
PRDX2P2	0
MIR3611	0
RP11-297A16.2	0
CREM	3.98292
RNU7-77P	0
ATP6V1G1P4	0
RP11-324I22.3	0.708624
RP11-324I22.2	0
RNU6-794P	0
RNU6-1167P	0
RP11-324I22.4	1.68838
RP11-425A6.5	0.0977504
GJD4	0.0737605
RPL7P37	0
PCAT5	0
RP11-309N24.1	0
RP11-810B23.1	0
MTND5P17	0
MTND4P18	0
RP11-92J19.3	0
SNORA40	0
NAMPTP1	0.836353
Y_RNA	0
RP11-322I2.1	0
MKNK2P1	0
ARL6IP1P2	0
ANKRD30A	0.0312288
RNU6-811P	0
RP11-20F24.2	0
ATP8A2P1	0
RN7SL314P	0
Y_RNA	0
LINC00993	0.0677627
TMEM161BP1	0
VN1R53P	0
TACC1P1	0
MTND1P18	0
MTRNR2L7	0
RP11-258F22.1	0.528243
RP11-258F22.2	0
ZNF33BP1	0.205231
TLK2P2	0.134244
RP11-162G10.5	1.32908
ZNF37CP	0.939044
ZNF33CP	0
RP11-393J16.4	0
Y_RNA	0
RNU6-795P	0
RP11-1021O19.2	0
EIF3LP3	0.256753
FXYD6P2	0
ZNF37A	2.98088
RP11-508N22.12	0.493459
RP11-508N22.6	0
RP11-508N22.9	0.0212224
RP11-672F9.1	0
RP11-508N22.11	0
SEPT7P9	0.426791
RP11-291L22.9	3.56206
RNU6-1118P	0
CICP9	0
RP11-291L22.4	0
ABCD1P2	0
RP11-453N3.7	0
PABPC1P12	0
SLC9B1P3	0
ACTR3BP5	0
CHEK2P5	0
RP11-453N3.1	0
RP11-96F8.1	0
KSR1P1	0
IGKV1OR10-1	0
AL031601.4	0
AL031601.5	0
PABPC1P8	0
RP11-313J2.1	0.203869
CCNYL2	0.0262168
LINC00839	0.917441
FXYD6P1	0
EIF3LP2	0.389685
AL022345.10	0.102479
AL022345.7	0
AL022345.11	0
RNU6-1170P	0
VN1R54P	0
LINC01518	0
CUBNP1	0
AL022344.5	0
RSU1P1	0
DUXAP3	0
AL022344.7	0.47989
RP11-124O11.1	0
LINC01264	0
MIR5100	0
RET	0.632386
RP11-351D16.3	1.12821
RASGEF1A	0.844525
RP11-168L22.2	0
RNU6ATAC11P	0
FXYD4	0.0339715
U3	0
RP11-517P14.2	1.00237
ZNF487	1.806
RNU7-193P	0
RP11-517P14.7	0.321041
ZNF239	1.04772
CAP1P2	0.141993
ZNF485	1.88485
ZNF32-AS3	0
RP11-402L1.4	0
RPL21P88	0
ZNF32-AS1	2.05864
ZNF32-AS2	2.36517
RP11-402L1.11	0
RP11-272J7.6	0
UQCRHP3	0
ELOCP30	0
RP11-272J7.4	0
HNRNPA3P1	0.053354
LINC00619	0.0887345
LINC00840	0.434135
RP11-168P8.5	0
RP11-168P8.3	0
LINC00841	0
RP11-20J15.2	0
RP11-20J15.3	0.556816
C10orf142	0.444917
RPL9P21	0.0928508
RP11-733D4.2	0
RP11-733D4.1	0
EIF2AP4	0
TMEM72-AS1	0.226004
RP11-285G1.2	0
TMEM72	0.0145464
RP11-285G1.9	0
RP11-285G1.14	0.331952
C10orf25	0.889153
CEP164P1	0.104667
DUXAP4	0
RPS19P7	0.0781736
RSU1P2	0.132168
CUBNP3	0.0247212
ANKRD54P1	0
ANKRD30BP3	0.127127
MIR3156-1	0
RP11-445N18.5	0.385345
RP11-432I13.5	0.188547
RP11-432I13.6	0.116986
RNU6-1207P	0
CUBNP2	0
OR6D1P	0
OR13A1	0.0761627
RP11-67C2.2	0.576618
ZFAND4	4.33679
AGAP10P	0.663919
FAM21FP	1.12311
RP11-671E7.1	0.198314
RP11-175I17.6	0
FAM25E	0.129627
PARGP1	3.46556
RNA5SP310	0
RPL35AP25	0
SNORA74	0
RPL23AP61	0
AGAP7P	0.212195
ANTXRLP1	0.0230944
ANTXRL	0.0424041
AGAP14	0.497891
HNRNPA1P33	1.61603
NPY4R	0.382035
SYT15	0.449099
RP11-38L15.3	0.867161
RP11-38L15.2	0.0233071
FAM35BP	0.230334
RP11-38L15.8	0.289896
RHEBP1	0
RN7SL248P	0
CTSLP2	0.0490707
GLUD1P2	0.733408
DUSP8P3	0.33655
BMS1P1	2.26901
RNA5SP311	0.371583
AGAP13P	1.04581
FRMPD2B	0
PTPN20	2.40729
GDF10	3.9117
GDF2	0
RBP3	0.0607569
ZNF488	1.20712
RP11-144G6.13	0
FAM25G	0.618645
RP11-144G6.4	0
RNA5SP312	0
BMS1P2	1.54698
GLUD1P8	0.44032
DUSP8P4	0.113658
CTSLP2	0.0800815
RP11-342C24.8	0
FAM35DP	1.07219
RN7SL453P	0
RHEBP2	0.967337
ABC7-42404400C24.1	0.694231
CH17-360D5.1	0.227692
FAM25C	1.50919
AGAP12P	2.82066
RNA5SP315	0
BMS1P7	0.530695
PTPN20CP	0.280264
FRMPD2	0.0132003
RPS6P14	0
RP11-541M12.6	0.0300114
ARHGAP22	1.17208
ARHGAP22-IT1	0
RP11-541M12.3	0
RP11-534L6.5	0
RP11-534L6.2	0
WDFY4	0.598125
RPL13AP19	0
RP11-563N6.6	0
RP11-523O18.7	0.0669334
LRRC18	0.236879
RP11-523O18.5	0.119415
RP11-523O18.1	0
MIR4294	0
FAM170B-AS1	0
FAM170B	0
C10orf71-AS1	0.125279
C10orf71	0.148559
DRGX	0.416517
RP11-123B3.2	0.291433
HMGB1P50	0
CHAT	0
SLC18A3	0
C10orf53	0
OGDHL	0.10856
MAPK6PS6	0
RPL21P89	0.944824
RPL35AP24	0
SNORA74	0
LINC00843	1.42598
RNA5SP317	0.617348
FAM21EP	0.506245
SLC9A3P3	0.0409857
SLC9A3P1	0
ASAH2	0.20509
DYNC1I2P1	0.429424
RP11-512N4.2	0
RNU7-107P	0
SGMS1-AS1	1.25789
SHQ1P1	0
BEND3P1	0.190289
NUTM2HP	0.26771
RP11-564C4.4	0
CTSLP4	0
PGGT1BP1	0
ASAH2B	1.47757
A1CF	0.0143977
RP11-449O16.2	0
CCDC58P2	0
RP11-96B5.4	0
PRKG1	1.91698
RP11-96B5.3	0.0990216
RP11-40C11.2	0
MIR605	0
RP11-539E19.2	0
RSU1P3	0
PRKG1-AS1	0.0310328
RPL31P44	0
THAP12P3	0
LINC01468	0.104001
RP11-556E13.1	0
MBL2	0
Y_RNA	0
RP11-319F12.2	0
SNRPEP8	0
RP11-71J2.1	0
RNA5SP318	0
RP11-449J3.3	0
PCDH15	0.019014
RNU6-687P	0
RP11-257I14.1	0
NEFMP1	0
MIR548F1	0
RP11-264A11.1	0
RP11-168O22.1	0
RP11-598C10.2	0
RP11-598C10.1	0
MTRNR2L5	0
GAPDHP21	0.035591
RP11-478B11.2	0
SNORD2	0
MIR3924	0
RP11-550A9.1	0
RP11-448K10.1	0
MRPS35P3	0
RP11-123G9.1	0
TPT1P10	0.177446
RP11-179B15.5	0.151266
RP11-179B15.6	0
FAM133CP	0.068707
RN7SKP196	0
LINC00844	1.04748
RPLP1P10	0
TRAF6P1	0
PHYHIPL	0.385404
FAM13C	3.25632
RP11-443O13.3	0
MRPL50P4	0
RP11-135D11.2	0
SLC16A9	0.514235
MRLN	0.0280687
LINC01553	0
RP11-388P9.2	0.699195
Y_RNA	0
RP11-388P9.3	0
ARL4AP1	0.136911
RP11-131N11.4	0.308044
RHOBTB1	4.77514
RNU2-72P	0
LINC00845	0
TMEM26	0.0124964
TMEM26-AS1	0
C10orf107	0.304886
RP11-63A2.2	0
RP11-491H19.1	0
RTKN2	0.445364
RP11-120C12.3	0.047683
RN7SL591P	0
ZNF365	0.520321
ALDH7A1P4	0
RP11-436D10.3	0
RNU6-543P	0
RP11-144G16.1	0
TATDN1P1	0.122388
RP11-351O1.4	0
MIR1296	0
PRELID1P3	0
JMJD1C-AS1	0.278206
RP11-351O1.3	0
MRPL35P2	0.596459
RP11-111N20.4	0
RP11-170M17.1	0
RPL7AP50	1.57787
RP11-174J11.1	0
DBF4P1	0.0189251
RPL17P35	0
CYP2C61P	0
ANXA2P3	0.0477645
RP11-179K3.2	0
NEK4P3	0
RP11-252C24.3	0.162881
MYL6P3	0
RP11-252C24.2	0
RP11-428G2.1	0
LINC01515	0.575665
CTNNA3	0.107405
RP11-210G22.1	0
RP11-65E10.1	0
LRRTM3	0.0215879
RP11-344A5.1	0
RPL7AP51	0
MIR7151	0
AKR1B10P1	0
RPL21P92	0
DNAJC12	0.215688
RNU6-1250P	0
RN7SL394P	0
DNAJC19P1	0
RP11-57G10.8	0.0809307
RNU6-523P	0
RPL12P8	0.223917
RPS3AP38	1.04538
RN7SL220P	0.112508
POU5F1P5	0.155858
MYPN	0.056363
RN7SKP202	0
ATOH7	0.281488
RP11-153K11.3	0.152392
KRT19P4	0
PBLD	2.72572
DNA2	1.99655
RPL26P29	0.149347
RNA5SP319	0
SLC25A16	4.84295
RPL26P27	0.285082
Y_RNA	0
TMEM14DP	0.0982977
TET1	0.639264
COX20P1	0.32551
RPS3AP37	0
RP11-119F7.5	0.818215
RP11-119F7.6	0
Y_RNA	0
SNORD98	0
MIR1254-1	1.42563
STOX1	1.46982
RNU6-697P	0
RNU6-571P	0
MED28P1	0.131214
ACTBP14	0
Metazoa_SRP	0.270852
RPS12P17	0.105221
RP11-227H15.4	0
HKDC1	0.238442
RP11-227H15.5	0
RPS15AP28	0
TACR2	1.10463
ATP5G1P7	0
TMEM256P1	0
NEUROG3	0
RP11-343J3.2	0
MTATP6P23	0
MTCO2P23	0
MTCO1P23	0
MTND2P15	0
MTND1P20	0
C10orf35	3.85307
RP11-242G20.1	0
RPL5P26	0
COL13A1	3.3937
RP11-262I2.2	0.0926793
RPS25P9	0
NPFFR1	0.174608
LRRC20	4.59996
CEP57L1P1	0
NODAL	1.95955
RP11-104F15.9	3.46511
YY1P1	0
PRF1	1.01178
ADAMTS14	1.2651
TBATA	0.437298
RPS26P40	0
RP11-432J9.3	0
RP11-432J9.6	0
UNC5B-AS1	0.761609
SLC29A3	3.98538
RP11-327E2.5	0.287648
CDH23	0.980776
CDH23-AS1	0
C10orf105	0.54077
MIR7152	0
RNU7-38P	0
RP11-472G21.2	0
RP11-150D20.5	0
SPOCK2	1.46346
SNORA36	0
RPL15P14	0.130105
Y_RNA	0.34975
RNU6-805P	0
RP11-205A8.4	0
RP11-205A8.3	0
RP11-167P22.3	0
RP11-167P22.4	0
RN7SL840P	0
HMGN2P34	0
RP11-167P22.5	0
Y_RNA	0
MIR4676	0
RP11-354E23.3	0
RP11-354E23.4	0
RP11-354E23.5	0.416349
OIT3	0.0449834
NPM1P24	0.165397
PLA2G12B	0
RPL17P50	0.986897
RP11-344N10.4	0
RP11-344N10.2	0
Y_RNA	0
RP11-344N10.5	0.975753
NUDT13	4.44028
RP11-152N13.16	1.69192
SNORA11	0.966565
Y_RNA	0
EIF4A2P2	0.126461
DNAJC9-AS1	3.50043
CFAP70	3.04052
DNAJC9-AS1	0.544571
RNU6-833P	0.47103
Y_RNA	0
RP11-537A6.9	0.496176
RPL26P6	1.54974
MSS51	3.9835
PPP3CB-AS1	2.31304
RNU6-883P	0
RPS26P41	0.16084
RP11-464F9.20	1.44355
RP11-464F9.22	2.12047
MYOZ1	1.66947
SYNPO2L	0.146179
RP11-464F9.21	0
AGAP5	4.07305
RP11-574K11.29	4.79714
RNA5SP320	0
GLUD1P3	4.65244
RP11-574K11.27	0.376872
RP11-574K11.32	3.07384
RP11-574K11.26	0.593351
ZSWIM8-AS1	4.98193
RP11-574K11.5	2.36199
RP11-574K11.8	0.0403439
C10orf55	0.904813
RP11-417O11.5	0.0858265
TIMM9P1	0
RPSAP6	0.0977611
RAB5CP1	0.144246
RP11-46O21.2	0
MRPL35P3	0.165496
Y_RNA	0
NDUFA8P1	0
POLR3DP1	0.0733006
RP11-383B24.3	0
RP11-222G7.2	0
RP11-77G23.2	0
RP11-77G23.5	0.10858
DUPD1	0
PPIAP13	0
DUSP13	0.297475
RPS26P42	0
RPL39P25	0
ZNF503-AS1	0.601436
HMGA1P5	0.188446
RP11-399K21.11	0
RP11-399K21.5	0
SPA17P1	0.0511985
ZNF503-AS2	1.12352
RP11-399K21.13	0.262626
RP11-399K21.14	0.743688
RP11-399K21.10	0
C10orf11	0.592451
RP11-399K21.12	0
MIR606	0
RP11-310J24.3	0
RP11-367B6.2	0
RN7SL518P	0
RNU6-673P	0
RP11-43N22.1	0
RP11-369F10.2	0
RP11-325D15.2	0
SNORA31	0
ATP5G1P8	0
KCNMA1	0.9471
KCNMA1-AS1	0.0435265
KCNMA1-AS2	0
RP11-328K22.1	0
KCNMA1-AS3	0
COX6CP15	0
RNA5SP321	0
RP11-428P16.2	0.589326
RP11-428P16.3	0.113303
RNU6-1266P	0
IMPDH1P5	1.49251
RP13-39P12.3	3.38215
RP11-126H7.4	0.290796
RN7SL284P	0
DLG5-AS1	3.22418
H2AFZP5	0
Metazoa_SRP	0
GNAI2P2	0
RP11-157J13.1	0
RP11-90J7.3	0
LINC00856	0.0335757
RP11-90J7.2	0
RP11-90J7.4	0
SNORA71	0
RP11-17G2.1	0
RP11-31E13.2	0
ZMIZ1-AS1	2.14773
RP11-481G8.2	0.0386728
RP11-342M3.5	0.129789
TPRX1P1	0
RP11-342M3.1	0
RP11-342M3.2	0
EIF5AL1	1.23124
RP11-589B3.7	0
RPS12P18	0
SFTPA2	0.202953
MBL3P	0
SFTPA3P	0
SFTPA1	0.179421
RP11-589B3.6	0.117651
RP11-506M13.3	1.42846
NUTM2B-AS1	2.74062
RP11-182L21.5	0.307505
RP11-119F19.5	3.2106
BEND3P3	3.28473
NUTM2B	0.204485
RP11-182L21.6	3.73107
NUTM2E	0.0356002
NPAP1P2	0
CTSLP6	0
PGGT1BP2	0
BMS1P21	0.254069
MBL1P	0.898342
RP11-479O17.12	0.156497
SFTPD-AS1	0.0805258
ZNRF2P3	0
DPY19L2P5	0
RP11-369J21.11	0.22177
C1DP3	0
C1DP2	0
C1DP4	0
RPL22P18	0
LINC00857	0.162468
RPS12P2	0
RP11-40F6.1	0
EIF5AP4	0.713435
RP11-36D19.9	0
ZNF519P1	0
RP11-36D19.8	0
DYDC1	0
DYDC2	0.105331
RP11-137H2.4	0.279818
SH2D4B	0.068371
RP11-514F8.2	0
RPS7P9	0
RP11-20E23.1	0
FARSBP1	0
WARS2P1	0
RPA2P2	0
NRG3	0.509484
RP11-202D18.2	0
NRG3-AS1	0
RNU6-441P	0
RNU6-478P	0
MARK2P15	0
RP11-344L13.2	0
RP11-344L13.1	0
RNU6-129P	0
RP11-219F10.1	0
RNU1-65P	0
HMGN2P8	0
RP11-338I21.1	1.08565
LRIT2	4.4375
LRIT1	0
RGR	0.0872777
LINC00858	0
RPL12P29	0
TNPO1P1	0.0767284
CACYBPP1	0.109526
RPS3AP5	2.6253
LINC01519	0
RP11-475D12.1	0
RP11-475D12.2	0
LINC01520	0
RP11-113E21.2	0
RNU6-325P	0
RP11-113E21.3	0
GRID1-AS1	0.0871863
GRID1	2.01319
uc_338	0
RP11-93H12.4	0.0192466
RN7SKP238	0
RP11-93H12.3	0
RNA5SP322	0
MIR346	0
RNU6-780P	0
RP11-77P6.2	1.97576
RPL7AP8	0.0569907
OPN4	1.11365
LDB3	4.50039
RP11-359E3.4	0.919483
RPAP2P1	0.0313203
RNU1-19P	0
RP11-411A19.5	0.942469
ADIRF	1.93757
RP11-96C23.10	0
RNU6-529P	0.806219
RP11-96C23.9	0.0484552
RN7SL733P	0
NUTM2A-AS1	4.18392
NUTM2A	0.458682
LINC00863	3.66928
NUTM2D	0.8007
NPAP1P3	0.0558355
CTSLP1	0
LINC00864	0
RP11-399L7.3	0
MIR4678	0
RP11-57C13.4	0
RP11-57C13.6	0
RP11-57C13.3	0
RPS26P38	0
CFL1P1	0.434568
RN7SL78P	0
KLLN	0.41041
RP11-380G5.2	1.33226
RPL11P3	2.1154
SNORD74	0
MED6P1	0
RP11-129G17.2	0
RNLS	2.70272
Y_RNA	0
LIPJ	0.134632
RPL7P34	0
LIPF	0.180711
NAPGP1	0
KRT8P38	1.3898
RCBTB2P1	0.0512772
PTCD2P2	0
STAMBPL1	2.47348
FAS-AS1	0
RP11-399O19.9	1.44689
RP11-341B24.3	0
CH25H	2.57475
IFIT2	2.88601
RP11-149I23.3	0
IFIT6P	0
IFIT1B	0
IFIT1	3.04891
SLC16A12	0.787542
SLC16A12-AS1	0
MIR107	0
RP11-80H5.6	0
RP11-80H5.2	0.159185
RP11-80H5.9	0.146503
RP11-80H5.7	0.149771
KIF20B	3.24987
MTND5P42	0
LINC00865	0.401454
LINC01374	0.0684373
LINC01375	0
SNRPD2P1	0
RN7SKP143	0
RP11-15K3.1	0
RP11-94M14.2	0
RP11-94M14.3	0
RP11-30G13.1	0
HTR7	0.728796
Y_RNA	0
ANKRD1	0.75718
RNU6-740P	0
RP11-236B18.2	0
RP11-236B18.5	0
LINC00502	0
DDX18P6	0
NUDT9P1	0.390805
HECTD2	3.15482
RP11-108M11.3	0
RPS27P1	0
GAPDHP28	0
FAF2P1	0
TNKS2-AS1	0.73769
SRP9P1	0.418126
RP11-402D21.3	0
FGFBP3	2.38429
RP11-402D21.2	0.165608
SNORA25	0
SDHCP2	0
EIF4A1P8	0
CPEB3_ribozyme	0
NHP2P1	0.423417
Y_RNA	0
RNY3P12	0
MARK2P9	0.360751
KIF11	4.58547
RPL11P4	0
RN7SL644P	0
EIF2S2P3	0.12798
Y_RNA	0
EXOC6	4.09512
RP11-477L16.2	0
RP11-348J12.2	0
CYP26C1	0.0185575
RP11-348J12.5	0
CYP26A1	0.0999837
NIP7P1	0
XRCC6P1	0.0416099
RPL17P34	0.229701
CEP55	1.48485
RNA5SP323	0
FFAR4	0.470308
PDE6C	0.571993
LGI1	0.0960222
RP11-437J2.3	0
RP11-437J2.4	0
RAB11AP1	0
SLC35G1	1.90962
PIPSL	0.274778
PLCE1	1.65499
PLCE1-AS2	0
RP11-162K11.4	0
HDAC1P1	0
RNU6-657P	0
RP11-391J2.3	0
PLCE1-AS1	0.0671312
RP11-76P2.4	0.561958
HELLS	2.16261
RP11-119K6.6	0
CTBP2P2	0
CYP2C19	0.486491
MTND4P19	0.148073
CYP2C58P	0
RPL7AP52	0.0575895
CYP2C9	0.69427
MTND4P20	0.732017
CYP2C59P	0
CYP2C60P	0
RP11-208C17.4	0
CYP2C8	0.378057
RP11-310E22.5	0
RP11-310E22.6	0
PAWRP1	0
ACSM6	0.34787
RP11-310E22.4	0.0551766
RPS3AP36	0.0797066
ENTPD1-AS1	0.90239
RP11-429G19.3	4.98817
CC2D2B	0.341774
RPL21P90	0.110245
CCNJ	2.85563
MIR3157	0
RNU6-271P	0
NPM1P25	1.72843
RP11-35J23.1	0
DNTT	0
OPALIN	0.0106291
TLL2	0.137243
NPM1P26	1.36154
PIK3AP1	1.61291
RNA5SP324	0
RPS2P36	0
RNU6-1274P	0
MIR607	0
LCOR	2.57036
HMGN2P35	0
SLIT1	0.0884102
SLIT1-AS1	0
RP11-375N9.2	0
Metazoa_SRP	0
RPL12P27	0.155292
RP11-452K12.4	0.319893
RPL34P20	0
RP11-452K12.7	0
Y_RNA	0.354124
ANKRD2	2.7992
HOGA1	2.09856
C10orf62	0.0753629
SFRP5	2.5744
LINC00866	0.270809
CRTAC1	4.4739
AL355301.1	0
RP11-34A14.3	0.752354
MIR1287	0
MIR4685	0
HPSE2	3.01464
MIR6507	0
ARL5AP2	0
RPL7P36	0
CNNM1	2.06277
RP11-441O15.3	2.53203
LINC01475	0
RP11-129J12.1	0
NKX2-3	0
RP11-85A1.3	0.295849
RP11-483F11.7	0
ENTPD7	3.65773
EBAG9P1	1.21577
ABCC2	1.7987
NANOGP6	0
DNMBP-AS1	0.0592379
CPN1	0
Cyp2c44	0
TPM4P1	0
SPCS2P2	0
RP11-316M21.7	0.797364
RP11-316M21.6	0.0516809
SNORA12	0.574736
RNU6-422P	0
PKD2L1	0.0337304
RP11-34D15.2	0
OLMALINC	4.01091
Y_RNA	0
RP11-285F16.1	0.342847
WNT8B	0.197922
Metazoa_SRP	0
PAX2	0.0078645
Y_RNA	0
RP11-179B2.2	0.353097
RP11-108L7.14	0.233265
MIR608	0
RP11-108L7.4	0
PDZD7	2.55647
RP11-108L7.15	0.393282
KAZALD1	3.03854
TLX1NB	0
TLX1	0.0151975
LINC01514	1.70438
SMARCE1P7	0
LBX1	0.0126165
LBX1-AS1	0.0509309
RP11-107I14.4	0
RNU2-43P	0
RP11-107I14.2	0
RP11-107I14.5	0
RNU2-59P	0
RNU6-1165P	0.398478
RP11-190J1.3	0
FGF8	0.0713803
KCNIP2-AS1	0.308279
KCNIP2	3.42745
Metazoa_SRP	0
Y_RNA	0
RP11-302K17.3	0
RP11-302K17.4	0
ELOVL3	2.72548
PITX3	0.0326909
PSD	1.79356
MIR146B	0
C10orf95	3.49458
RPL23AP58	0.249136
RNU6-43P	0
SFXN2	1.66245
RNU6-1231P	0
CYP17A1	0.630285
CYP17A1-AS1	1.09975
PFN1P11	0.0939317
PTGES3P4	0
RP11-753C18.12	0.0548742
U6	0
RPL22P17	0
RP11-724N1.1	0.109443
CNNM2	3.05266
uc_338	0.259586
RPS15AP29	0.0942957
MARCKSL1P1	0.289487
ST13P13	0.0264106
RPEL1	0
INA	1.15339
RNU11-3P	0
TAF5	4.68245
MIR1307	0
RP11-225H22.7	0
RP11-225H22.4	0.512477
CALHM1	0.0247176
CALHM3	0.0286792
NEURL1-AS1	0
NEURL1	0.891812
RP11-416N2.3	0
RP11-416N2.4	1.40048
Y_RNA	0
SH3PXD2A-AS1	3.89804
RP11-541N10.3	4.38277
RN7SL524P	0
MIR936	0.607901
SFR1	3.21719
CFAP43	0.335685
MIR609	0
MIR4482	0
RP11-127L20.3	0.844331
CFAP58-AS1	2.12849
CFAP58	0.578417
RP11-127O4.3	0
RP11-127O4.2	0
SORCS3	0.191928
SORCS3-AS1	0
RNU6-463P	0
RP11-45P22.2	0
YWHAZP5	0.61936
RP11-56I23.1	0
RP11-298H24.1	0
RPL23AP59	0
SORCS1	1.71688
RNA5SP325	0
RNA5SP326	0
LINC01435	0
PTGES3P5	0
RP11-163F15.1	0
RP11-655H13.2	0
MAPKAPK5P1	0
RN7SKP278	0
RNU5B-6P	0
RNU6-839P	0
PHB2P1	0
BTF3P15	0
RP11-566F5.2	0
XIAPP1	0
RPL21P91	0
RNU4-5P	1.16489
ADD3-AS1	0.59137
SNRPGP12	0
RP11-549L6.3	0
RP11-549L6.2	0.0822335
RP11-525A16.4	0.268418
HMGB3P5	0
RPL7P35	0
Y_RNA	0
RBM20	1.66624
RN7SKP288	0
RNA5SP327	0
RP11-313D6.3	0.921259
PDCD4-AS1	3.43051
RP11-348N5.9	2.76356
RPL13AP6	0.523215
MIR548E	0
RP11-479A21.1	0.11122
BTBD7P2	0
RP11-381K7.1	0
RPS6P15	0
GPAM	2.46296
TECTB	0
MIR6715A	0
GUCY2GP	0
ACSL5	4.41204
RP11-324O2.3	0.419142
RP11-214N15.5	0.175511
MIR4295	0
RP11-25C19.3	0
RP11-57H14.4	4.85528
RP11-57H14.5	0.11069
RP11-57H14.3	0.500827
RP11-57H14.2	0.255018
RPS15AP30	0.567967
RNU7-165P	0
RP11-481H12.1	3.26532
HABP2	0.0147358
NRAP	0.407767
RP11-211N11.5	0.107545
PLEKHS1	0.740363
MIR4483	0
SNORA17	0
DCLRE1A	3.07588
ADRB1	0.515277
RNU6-709P	0
UBE2V1P5	0
Hammerhead_HH10	0
TDRD1	0.0248656
VWA2	3.82661
AURKAPS2	0
CTB-1144G6.6	0.624779
RN7SL384P	0
RP11-317F20.3	0.0240941
RP11-317F20.2	0.108078
PPIAP19	0.0753665
RP11-106M7.1	0.080687
TAF9BP2	0
RPL15P13	0
RNU6-1121P	0
RP11-383C6.2	0
ATRNL1	0.0812024
NTAN1P1	0
CCDC172	0
SNRPGP6	0
RNU6-1090P	0
PNLIP	0.322064
PNLIPP1	0
PNLIPRP1	0.0306355
PNLIPRP2	0.0819891
C10orf82	0.533298
RP11-498B4.5	0.163244
RPL5P27	0
RP11-539I5.1	4.2693
ENO4	0.234421
RP11-5G18.2	0
VAX1	0
MIR3663HG	0
MIR3663	0
RPL12P26	0
KCNK18	0
RP11-501J20.5	0.363412
SLC18A2	3.67816
RP11-129M16.4	3.28849
CTA-109P11.4	0
CTA-109P11.1	0
RP11-328K15.1	0
RP11-355F22.1	0
RP11-354M20.3	0.32441
CASC2	0.159625
