Name	Brain - Anterior cingulate cortex (BA24)
NCRNA00250	0.0797778
RP11-1057B8.2	0
RPL23AP56	0
LINC01591	0
RP11-343P9.1	0
MAPRE1P1	0.0496498
RNU1-35P	0
RP11-149P24.1	0.115886
RP11-431D12.1	0.165413
LINC02055	0.0960377
RNU6-144P	0
ZYXP1	0
CTD-3145H4.1	0
RP11-238K6.1	0.255847
RP11-238K6.2	0.338378
RP11-489O18.1	0.813536
FAM135B	1.84157
COL22A1	0.484348
RP11-324F11.1	0
SNORA25	0
CTD-2534J5.1	0
RP11-398H6.1	0
RP11-656A10.1	0
KCNK9	2.37814
RP11-284H18.1	0
C8orf17	0
RP11-570L14.1	0
PEG13	4.15147
CHRAC1	4.11423
AGO2	4.33863
RP11-642A1.2	0.124178
RP11-642A1.1	0
ERICD	1.13389
MIR151A	0
CTD-2014D20.1	0.147703
RNA5SP278	0
RP11-128L5.1	0.0393685
RP11-809O17.1	1.08534
RP11-10J21.2	0.0378657
RP11-10J21.4	0.0778001
RP11-10J21.3	0
RP11-10J21.5	0
RP11-10J21.6	0
LINC01300	0
CTD-3064M3.3	0.307043
GPR20	0.119343
CTD-3064M3.4	0.054631
MROH5	0.0116807
CTD-3064M3.7	0.431698
SNORD5	0
HNRNPA1P38	0.0390715
AC138647.1	1.16639
MIR1302-7	0
RP11-953B20.2	0
RP11-953B20.1	0.630257
MIR4472-1	0
LINC00051	0.0110626
RN7SL260P	0
RP13-467H17.1	0.137011
MROH4P	0
AP006547.3	0.265155
AC145123.2	0.387571
JRK	3.45271
PSCA	0.443126
LY6K	0.972701
CTD-2292P10.4	1.24415
SLURP1	0.0689037
LYPD2	0
RP11-706C16.7	0.195919
LYNX1	1.79538
LY6D	0.454215
RP11-706C16.8	0
RP11-706C16.13	0
RP11-706C16.5	0
GML	0
ZNHIT1P1	0
CYP11B1	0.0410486
CYP11B2	0
RP11-273G15.2	1.55984
CDC42P3	0.0771483
C8orf31	0.891032
AK3P2	0
RP11-520P18.1	0
LY6L	0
GPIHBP1	4.45652
MINCR	4.69855
ZNF696	3.21543
RP13-582O9.7	1.5647
TOP1MT	2.23843
RNU6-220P	0
RHPN1-AS1	0.386412
RP11-909N17.2	0
MAFA-AS1	0
MAFA	0.117074
RP11-661A12.5	0.119944
RP11-661A12.4	0
GSDMD	4.94669
MROH6	1.51811
RP11-661A12.9	0.607124
RP11-661A12.8	1.432
TIGD5	2.89448
RP11-661A12.12	0.155818
ZNF707	2.36597
RP11-429J17.2	0.455678
CCDC166	0.0958218
RP11-429J17.4	0
MAPK15	4.93399
RP11-429J17.5	0
FAM83H	3.51948
MIR4664	0
FAM83H-AS1	0.417759
RP11-429J17.7	0.54542
MIR937	0
RP11-299M14.2	0.229681
MIR6845	0
EPPK1	0.0473134
MIR661	0
SPATC1	0.133699
SMPD5	0.206518
OPLAH	4.89578
MIR6846	0
CTD-3065J16.9	4.31196
WDR97	1.11606
TSSK5P	0.440897
MIR7112	0
MIR6848	0
TMEM249	2.25306
MIR939	0
MIR1234	0
MIR6849	0
GS1-393G12.14	0.30536
TONSL	2.20625
MIR6893	0
TONSL-AS1	0.617324
FOXH1	0.165613
CTD-2517M22.14	3.08416
GPT	4.9817
RECQL4	3.99156
CTD-2517M22.17	0
CTD-2517M22.9	0
Metazoa_SRP	0
AF186192.1	0.480906
AF186192.5	1.08761
AF186192.6	0.117688
RN7SL395P	0
MIR6850	0
ZNF7	3.84054
ZNF250	2.11628
ZNF16	2.97065
ZNF252P	3.93865
RP5-1047A19.4	0
ZNF252P-AS1	0.349784
AC139103.1	0.0334342
DDX11L5	0
XXyac-YRM2039.3	0.04391
FAM138C	0
PGM5P3-AS1	0.0134694
RP11-143M1.3	0.0855015
LINC01388	0.122523
FOXD4	0.763012
CBWD1	1.07917
C9orf66	0.036241
DOCK8	0.634232
RP11-59O6.3	0
RP11-165F24.3	0.0321991
RPL12P25	0
RP11-165F24.5	0
RP11-31F19.1	0
RNU6-1327P	0
EIF1P1	0
RP11-130C19.3	0
DMRT1	0
DMRT3	0.0447941
RNU6-1073P	0
RP11-147I11.1	0
LINC01230	0
DMRT2	0.282122
RP11-341G2.3	0
RPS27AP14	0
RP11-459D20.1	0
RNA5SP279	0
RP11-443B9.1	0
RNU2-25P	0
RN7SL592P	0
VLDLR-AS1	0.759997
RP11-91N2.3	0
VLDLR	3.02165
KCNV2	0.137435
PUM3	3.38596
GPS2P1	0.352379
ATP5HP2	0.0823512
CARM1P1	0.0742262
LINC01231	0.0885567
RFX3	3.67485
RP11-62E14.2	0
RFX3-AS1	0.903038
RP11-509J21.2	0.0352887
RP11-509J21.4	0.113546
GLIS3	1.47834
RP11-252M18.3	0
GLIS3-AS1	0.106052
RP11-70J12.1	0
RP11-358M14.2	0
RNU6-694P	0
SPATA6L	0.756609
RP11-6J24.3	0
PLPP6	4.09127
CDC37L1-AS1	1.5412
ECM1P1	0
RP11-307I14.2	0
RCL1	2.45082
KLF4P1	0
MIR101-2	0
HNRNPA1P41	0
JAK2	2.68442
CSNK1G2P1	0
PDSS1P1	0
MTND6P5	0
MTND1P11	0
MTCO1P11	0
MTCO2P11	0
MTATP6P11	0
MTCO3P11	0
MTND4P14	0
MTND5P14	0
TCF3P1	0
IGHEP2	0
INSL6	0
RP11-140C18.2	0
INSL4	0
RLN2	0.0896643
HMGN2P31	0
RLN1	0.0884844
RP11-12D24.10	0.319103
RP11-12D24.6	0.314718
RNF152P1	0
CD274	0.73517
PDCD1LG2	0.143497
RP11-574F11.3	0
RIC1	2.94439
RP11-207C16.4	0.362183
AK4P4	0
MLANA	0.0306507
MIR4665	0
RP11-218I7.2	0
GTF3AP1	0
RP11-279E1.1	0
RP11-307L3.2	0.149892
TPD52L3	0
UHRF2	4.39084
RP11-307L3.4	0
RN7SL25P	0
RP11-472F14.4	0
RPL23AP57	0
RP11-390F4.6	1.86358
RN7SL123P	0
RPS3AP54	0.0297191
RNF2P1	0.193117
RP11-390F4.2	0.266125
RP11-390F4.10	0.0611475
RP11-390F4.3	0.108312
PRELID3BP11	0
SNRPEP2	0.320196
KDM4C	2.793
ACTG1P14	0.160028
RP11-403H13.1	0.0324254
RPL4P5	0.453649
PPIAP33	0
RP11-77E14.2	0.289122
RP11-29B9.1	0
RP11-29B9.2	0
RP11-134K1.3	0
RP11-134K1.2	0
RNU7-185P	0
PTPRD-AS1	2.45317
RP11-75C9.2	0
RPS26P3	0.0499305
RN7SL5P	0
RP11-527D15.1	0
RP11-87N24.1	0
PTPRD-AS2	0.141838
RP11-87N24.3	0
RP11-421B23.2	0
IMP3P1	0
RP11-109M17.2	0
AKAP8P1	0
RP11-23D5.1	0
RP11-32D4.1	0
RP11-74C3.1	0
JKAMPP1	0
RNU2-47P	0
TYRP1	0.292624
LURAP1L-AS1	0.276152
RN7SL849P	0
LURAP1L	2.68651
Y_RNA	0
PRDX1P1	0.239092
RP11-382H24.2	0
RP11-272P10.2	0.374597
RP11-272P10.3	0
LINC01235	0.207149
RP11-536O18.1	0
LINC00583	0
PES1P2	0.0369774
RP11-284P20.3	0
RPL3P11	0
ATP5HP3	0
RP11-280O24.3	0
RP11-408A13.2	0
RP11-408A13.3	0.648892
CDCA4P1	0.203169
CER1	0.00852568
FREM1	0.728511
RP11-265B7.1	0
RNU6-1260P	0
LDHAP4	1.23336
CLCN3P1	0.146211
RP11-54D18.2	2.87793
RP11-54D18.4	0.154917
RNU6-559P	0
TTC39B	2.32508
RPL7P33	0
RNU6-319P	0
RP11-518K17.4	0
RN7SL98P	0
FTH1P12	0.414237
RNU6-246P	0
CCDC171	0.683595
HMGN2P16	0
RNU6-14P	0
C9orf92	0
BNC2	0.0761829
RP11-183I6.2	0
RP11-62F24.1	0
RP11-62F24.2	0
LSM1P1	0
RP11-132E11.2	0.0352039
RN7SL720P	0
RPS29P33	0
RP11-132E11.4	0
CNTLN	0.617633
SAMM50P1	0
PABPC1P11	0
ADAMTSL1	0.182399
RP11-570H19.2	0
MIR3152	0
RN7SKP258	0
RAP1BP1	0
SAXO1	0.0199854
RP11-296P7.4	0.020363
HAUS6	2.79516
SCARNA8	0
RNU6-264P	0
Y_RNA	0
PLIN2	3.40797
RP11-146N23.1	0.925765
DENND4C	2.75971
RP11-146N23.4	0
RP11-513M16.7	2.93097
RP11-513M16.8	3.86899
NDUFA5P3	0
ACER2	0.996953
RP11-363E7.4	4.32322
MAP1LC3BP1	0
C11orf98P1	0
RP11-471J7.1	0
RP11-378I6.1	0.209955
RP11-378I6.2	0
RP11-378I6.3	0
RP11-15P13.1	0
MLLT3	4.16396
MIR4473	0
RNU4-26P	0
MIR4474	0
RP11-73E6.2	0
FOCAD-AS1	0.160607
MIR491	0
SNORA30	0
HACD4	0.867214
IFNNP1	0
IFNB1	0
IFNWP4	0
RP11-113D19.9	0
IFNW1	0.054559
Y_RNA	0
IFNA21	0.111628
IFNWP15	0
IFNA4	0
IFNWP9	0
IFNA7	0
IFNA10	0
IFNWP18	0
IFNA16	0
IFNA17	0
IFNWP5	0
IFNA14	0
IFNA22P	0
IFNA5	0
IFNA20P	0.191442
IFNA6	0.0660351
IFNA13	0.013744
IFNA2	0
RP11-354P17.15	0.178145
IFNA11P	0.130197
IFNA12P	0.0436303
IFNA8	0
IFNWP2	0.244203
IFNA1	0
IFNWP19	0.102295
MIR31HG	0.485316
IFNE	0.0475445
MIR31	0
SNORD39	0
RP11-344A7.1	0
KHSRPP1	0
RN7SL151P	0
MTAP	1.32268
TUBB8P1	0
RP11-70L8.4	0.101711
RP11-70L8.5	0
ERVFRD-3	0
CDKN2A-AS1	0
CDKN2A	0.376759
CDKN2B-AS1	0.0567686
RP11-149I2.4	0
CDKN2B	1.04973
UBA52P6	0
CDKN2B-AS	0
RP11-408N14.1	0
DMRTA1	0.200906
LINC01239	0.0403994
RP11-370B11.4	0
CLIC4P1	0
RP11-370B11.3	0
RP11-495L19.1	0.0589561
SUMO2P2	0
RP11-315I14.2	0
NOP56P2	0
RP11-321L2.1	0.046441
RP11-321L2.2	0
RP11-321L2.3	0
IZUMO3	0
RP11-20A20.2	0
RMRPP5	0
RN7SKP120	0
LINC01241	0
FAM71BP1	0
RP11-80I3.1	0
RP11-5P15.1	0
RP11-18A15.1	0
SNORA31	0
RP11-337A23.6	0
RP11-337A23.5	0
RN7SL100P	0
IFT74-AS1	0.187976
IFT74	3.57549
LRRC19	0.0364688
RP11-56F10.3	0.0405677
RNA5SP280	0
RP11-179D22.1	0
LINC00032	0.0561223
EQTN	0.0418113
MOB3B	3.11058
RP11-298E2.2	0
IFNK	0
CTAGE12P	0
RP11-575I8.1	0
RP11-438B23.2	1.36434
LINGO2	1.69107
RP11-20P5.2	0
KCTD10P1	0
MIR876	0
MIR873	0
RP11-373A6.1	0
RP11-275A14.1	0
RP11-48L13.1	0
ME2P1	0
LINC01242	0
SLC4A1APP1	0.147686
C2orf27AP2	0
RBMXP2	0.0733238
KRT18P66	0
KRT18P36	0
RPS26P2	0
FTLP4	0
HSPA8P17	0
RP11-572H4.1	0
SLC25A6P2	0
LINC01243	0
MTATP6P30	0
MTCO3P30	0
HMGB3P23	0
RNA5SP281	0
SLC25A5P8	0
DDX58	2.94267
TOPORS-AS1	4.73686
DFFBP1	0.14421
GVQW1	1.09482
TAF1L	0.0151918
RP11-555J4.3	0
RP11-555J4.4	0
SNRPCP1	0.0453228
RP11-462B18.1	0
TMEM215	0.111795
Y_RNA	0
RP11-462B18.3	0.0191895
RP11-462B18.2	0.266362
BOLA3P4	0
ASS1P12	0.237824
TCEA1P4	0.318061
LAGE3P1	0.341588
B4GALT1	2.12766
RNU4ATAC15P	0
B4GALT1-AS1	2.70419
SPINK4	0
Y_RNA	0
AQP7	0.265711
RP11-311H10.4	0
AQP3	0.794964
RP11-311H10.7	0
MIR6851	0
SUGT1P1	0.936136
RP11-255A11.2	0
ANKRD18B	1.09052
RP11-255A11.4	0
SNX18P7	0.22738
CYP4F26P	0.498034
PRSS3P4	1.41056
TRBV20OR9-2	0.55023
ANXA2P2	0.128609
TRBV21OR9-2	0
TRBV22OR9-2	0
TRBV23OR9-2	0
TRBV24OR9-2	0
TRBV25OR9-2	0
PTENP1	0.742952
PTENP1-AS	0.805238
TRBV26OR9-2	0.494712
RP11-384P7.7	1.46348
RP11-384P7.5	0
LINC01251	0.10619
UBE2R2-AS1	0.137662
TRBV29OR9-2	0
Y_RNA	0
RNU4ATAC11P	0
SNORD121B	0
SNORD121A	0
OSTCP8	0
RN7SKP114	0
RP11-537H15.3	0.118413
TUBB4BP2	0
RP11-537H15.4	0
RP11-571F15.2	0
AL353662.1	0
RNA5SP282	0
RP11-571F15.3	0.0954914
KIF24	0.689556
RNU2-50P	0
SERPINH1P1	0
Y_RNA	0
DNAI1	0.677639
RN7SKP24	0
RP11-296L22.8	0.322684
RP11-296L22.7	0
CNTFR-AS1	0.308789
ARID3C	0.368767
CCL27	1.02594
RP11-195F19.9	2.56602
CCL19	0.461208
CCL21	0.127259
FAM205A	0.0135611
FAM205BP	0
FAM205C	0.0999001
GLULP4	0.15213
YWHAZP6	0.0253035
DNAJB5-AS1	0.193389
RP11-392A14.9	0.148056
RP11-392A14.8	0.240103
SYF2P2	0
RP11-182N22.9	0.124199
C9orf131	0.107352
RN7SL338P	0
PIGO	4.82073
RP11-182N22.8	0.0431609
RP11-182N22.7	0
UNC13B	4.54372
RP11-395N21.2	0
ATP8B5P	0.0413423
RPL36AP33	0
FAM166B	0.504372
RPS29P17	0
MIR4667	0
CD72	0.616321
RP11-331F9.3	0
RP11-331F9.4	0
SIT1	0.0308713
RMRP	0
ARHGEF39	0.266537
RN7SL22P	0
CA9	0.400708
MIR6852	0
MIR6853	0
RP11-112J3.16	2.93731
SPAG8	3.25701
FAM221B	0.0678927
OR13J1	0.535765
NDUFA5P4	0
HRCT1	1.82781
SPAAR	0.934351
PGAM1P2	0
OR2S2	0
YBX1P10	0.770457
OR13C6P	0
OR13C7	0
OR2S1P	0.172922
OR2AM1P	0
RECK	2.67438
Hammerhead_HH9	0
GLIPR2	4.4341
CCIN	0.197836
RNU4-53P	0
HMGB3P24	0.553922
MELK	0.0405378
MIR4475	0
PAX5	0.0448572
RP11-344B23.2	0
MIR4540	0
MIR4476	0
RP11-297B17.3	0
RP11-297B17.2	0
LINC01400	0
RP11-220I1.5	0.0636665
RP11-220I1.2	0
ZCCHC7	3.58177
Y_RNA	0
RP11-220I1.4	0
Y_RNA	0
RNU6-677P	0
LINC01627	0
ZBTB5	3.55636
KCTD9P3	0
RP11-405L18.4	0.052211
RP11-613M10.6	2.22878
FBXO10	4.82313
RAB1C	0.0754202
FRMPD1	1.67632
RN7SKP171	0
EXOSC3	4.61614
DCAF10	3.72551
RP11-3J10.7	0.043273
PAICSP1	0.263456
SLC25A51	2.96533
TMX2P1	2.32165
SHB	3.69329
RNU7-124P	0
U8	0
RP11-113O24.3	0
ALDH1B1	4.51403
IGFBPL1	0.493236
RP11-403F21.4	0.212488
ARMC8P1	0
TCEA1P3	0
GAS2L1P1	0
VN1R48P	0.0458654
RP11-392E22.3	0
FAM220BP	0
SNX18P3	0.360461
ANKRD18A	0.58188
FAM201A	1.69726
YWHABP1	0.101846
RNU6-765P	0
RP13-198D9.4	0
RP11-402N8.1	0
VN2R3P	0
CNTNAP3	0.785561
RBM17P1	0
RP11-290L7.5	0
RN7SL640P	0
SPATA31A1	0
RP11-347J14.4	0
FAM74A1	0
RP11-347J14.8	0
RP11-347J14.7	0
ZNF658B	0.290205
SKP1P3	0
FKBP4P2	0
SDR42E1P1	0
ATP5A1P8	0
RAB28P1	0
RBPJP5	0
GLIDR	0.446853
RP11-104G3.2	0
RP11-204M4.3	1.96994
RN7SL763P	0
SNORA70	0
RP11-204M4.1	0
RPL7AP49	0.168032
RP11-216M21.1	0.589329
C2orf27AP3	0
RP11-216M21.5	0
RP11-216M21.4	0
RP11-216M21.8	0
MEP1AP1	0
ANKRD20A2	0.0268756
RNU6-1269P	0
RP11-146D12.2	0.860456
RP11-146D12.6	0
SNX18P8	0
FAM95B1	0.129609
RP11-146D12.5	0
CNN2P2	0
GXYLT1P3	0.128942
RP11-341A11.3	0
AQP7P5	0
ABC12-47964100C23.1	0
AC129778.2	0
BMS1P14	0
CH17-80A12.1	0
IGKV1OR9-2	0
RP11-318K12.1	0
RNU6-156P	0
RP11-318K12.2	0.16549
RP11-318K12.3	0
MIR1299	0
FRG1HP	4.2456
PGM5P2	0.288595
RP11-87H9.4	4.44474
RP11-87H9.5	0.83917
RP11-58A12.3	0.0435035
BX255923.3	2.43862
FOXD4L6	0.142477
CBWD7	1.43159
MIR4477A	0
5S_rRNA	0
RP11-4L24.4	1.56211
PTGER4P2-CDK2AP2P2	0.3438
MYO5BP1	0
RP11-187C18.5	0
RP11-187C18.4	0.17622
RP11-187C18.3	1.73572
RP11-157L3.3	0
SNORA70	0
RN7SL565P	0
FAM27D1	0.0736478
RP11-157L3.10	0.164343
RP11-34H11.3	0
FAM27E2	0.214404
RP11-157L3.9	0
RP11-157L3.6	0
RP11-157L3.12	0
Y_RNA	0
RP11-34H11.6	0
RP11-157L3.11	0
RP11-292F9.1	0.0631355
CNTNAP3B	0.177643
RBM17P3	0
RP11-24B13.2	0
RN7SL343P	0
SPATA31A6	0
RP11-366N18.2	0
FAM74A7	0
RP11-366N18.5	0
RP11-286O1.1	0
FKBP4P6	0
SDR42E1P2	0
ATP5A1P1	0
RAB28P3	0
RBPJP6	0
RP11-475I24.3	0.0954865
RP11-475I24.9	0
RP11-475I24.8	0
FGF7P5	0
RP11-475I24.7	0
FGF7P4	0
RP11-175I6.5	0
ADGRF5P2	0.0250245
MEP1AP4	0
ANKRD20A7P	0.217138
RNU6-599P	0
CR848007.2	0.250801
RP11-459O16.7	0
SNX18P5	0
CYP4F60P	0.376655
CR848007.5	0
CNN2P4	0.0778787
GXYLT1P5	0.116617
RP11-459O16.9	0
RP11-459O16.8	0.149805
CH17-469D17.1	0
RP11-49E18.1	0
SPATA31A5	0
RP11-144A16.5	0
RP11-144A16.6	0
FAM74A6	0
RP11-144A16.3	0
RP11-144A16.8	0
RP11-144A16.4	0
RP11-101E5.7	0
SPATA31A7	0
RP11-101E5.2	0
RP11-101E5.6	0
FAM74A4	0
RP11-101E5.1	0
CH17-296N19.1	0.0342362
RN7SL462P	0
RP11-160N1.11	0
RP11-160N1.9	0
Y_RNA	0
RP11-160N1.10	0
RP11-160N1.8	0
RN7SL722P	0
FAM27C	0.611039
RP11-374M1.11	0
RP11-374M1.7	0
FAM27E4	0
RP11-374M1.5	0.108238
RP11-374M1.4	0
Y_RNA	0
RP11-374M1.3	0
RP11-374M1.10	0
RP11-374M1.9	0.0989776
RP11-374M1.2	0.272905
RP11-449H15.3	0.284958
RP11-449H15.2	0.080242
RP11-111F5.2	0.472136
RP11-111F5.3	0
RP11-111F5.1	0
SNORA70	0
RN7SL544P	0
RP11-111F5.4	0
FGF7P6	0.204356
RP11-111F5.8	0
RP11-111F5.6	0
RP11-96J15.1	0
FGF7P7	0
LINC01189	0
RP11-211N8.2	0.0991002
RP11-211N8.3	0
CNTNAP3P5	0
RBPJP7	0
RAB28P2	0
RP11-211N8.6	0
ATP5A1P7	0
SDR42E1P3	0
FKBP4P7	0
LINC01410	0.839777
RNA5SP283	0.247954
RP11-262H14.5	1.38912
PTGER4P2	0.215306
CDK2AP2P2	0.672664
RP11-262H14.3	0.165461
MYO5BP2	0.151843
ADGRF5P1	0.499387
FGF7P8	0.227928
RP11-262H14.4	0.757709
CNTNAP3P1	0.0522651
RP11-350D23.4	0
BMS1P9	0
RP11-381O7.3	0
AQP7P4	0
AQP7P1	0.011922
RP11-236F9.2	0
BMS1P10	0.454836
RP11-452D2.1	0
RP11-452D2.2	0
RP11-149F8.3	0
RP11-149F8.5	0
RP11-149F8.4	0
MYO5BP3	0
CDK2AP2P3	0
PTGER4P3	0
RP11-764K9.1	0.0140727
RNA5SP284	0
MIR4477B	0
FRG1JP	0.320373
BX255923.2	0
U6	0
ANKRD20A4	0.0865421
RNU6-1193P	0
SNX18P9	0.116811
RP11-250H24.2	0.279695
CYP4F25P	0.147952
CR769776.3	0
CNN2P3	0.0930204
GXYLT1P6	0.166014
RP11-250H24.7	0
AQP7P2	0
RP11-574E24.3	0
BMS1P11	0
RP11-250H24.6	0
IGKV1OR-2	0
BNIP3P4	0
RP11-460N11.2	0
AC125634.1	0
RNU6-1293P	0
BMS1P12	0
RP11-15J10.8	0
RP11-15J10.9	0
IGKV1OR9-1	0
FOXD4L5	0.00730518
CBWD4P	1.68065
Y_RNA	0
FRG1KP	0.061175
CBWD5	1.47382
FOXD4L4	0.0713902
IGKV1OR-3	0
RP11-460E7.9	0
RP11-460E7.8	0
BMS1P13	0
RP11-1221G12.2	0
AQP7P3	0
RP11-15E1.5	0.159099
RP11-15E1.4	0
GXYLT1P4	0.109778
RP11-15E1.6	0.0863775
RP11-399F4.1	0
RP11-399F4.2	0.0118588
SNX18P4	0
RP11-327I22.3	0
ANKRD20A3	0.00633197
RNU6-538P	0
RP11-327I22.5	0
RP11-154P18.2	0.256585
RBPJP2	0
RAB28P4	0
ATP5A1P10	0
SDR42E1P4	0
FKBP4P8	0
ZNF658	0.745658
RP11-1082I11.2	0
RP11-395E19.6	0
RP11-395E19.5	0
FAM74A3	0
RP11-395E19.2	0
RP11-395E19.4	0
SPATA31A3	0
CNTNAP3P2	0.062272
RN7SL422P	0
RP11-292B8.2	0
RBM17P2	0
RP11-203I2.2	0
RP11-118H15.1	0
Y_RNA	0
RP11-12A20.11	0
RP11-12A20.12	0
FAM27E3	1.97303
RP11-12A20.10	0
RP11-12A20.13	0
RP11-12A20.4	0
RP11-12A20.6	0.377293
FAM27B	0.137028
RP11-12A20.7	0.689645
RN7SL787P	0
SNORA70	0
RP11-12A20.8	0
ANKRD20A1	0.0672923
RNU6-368P	0
RP11-561O23.8	0
CBWD3	0.544539
RP11-561O23.9	0
FOXD4L3	0.0691398
RP11-561O23.5	0.0869181
RP11-561O23.7	0
PGM5	1.06424
PGM5-AS1	0.0630212
RP11-88I18.2	0.160878
RP11-88I18.3	0
TMEM252	0.0371708
RP11-274B18.4	0
LINC01506	0
RP11-274B18.3	0
RP11-203L2.3	0.0998068
RP11-203L2.4	0
RNU6-820P	0
PRKACG	0
FXN	3.44979
RP11-265B8.5	0
BANCR	0
RP11-470P21.2	0
RP11-109D9.4	1.22758
PTAR1	4.55503
C9orf135-AS1	0
C9orf135	0.117711
RN7SL570P	0
MAMDC2-AS1	0.148073
MAMDC2	0.407184
RNU2-5P	0
SMC5-AS1	0.39554
RPL24P8	0.963239
SMC5	3.90838
RP11-386J22.3	0.0239873
TRPM3	2.72519
RN7SL726P	0
RP11-141J10.1	0
RP11-141J10.2	0
MIR204	0
PIGUP1	0
RPL35AP21	0
RP11-409O11.3	0
Y_RNA	0
C9orf85	2.31258
HSPB1P1	0.498445
C9orf57	0
BTF3P4	0
RP11-63P12.7	0.0782019
RP11-63P12.2	0
RNA5SP285	0
LINC01504	0.019879
RP11-217F16.1	0
RP11-313E4.1	0
TMC1	0.2382
RPS20P24	0
RPS27AP15	0
LINC01474	0
CYP1D1P	0
ANXA1	3.60392
DPP3P2	0
RP11-128I7.1	0
RP11-549A6.1	0
RNA5SP286	0
RP11-401G5.1	0
RP11-171A24.2	0
RORB-AS1	0.395964
TRPM6	0.468148
RN7SKP47	0
RPSAP75	0
RNU6-445P	0
RP11-197P3.1	0
C9orf41-AS1	0
CARNMT1	3.1991
RP11-197P3.5	0.335747
uc_338	0
Y_RNA	0
RNU6-1228P	0
RP11-323A7.1	0
RP11-470F18.1	0
OTX2P1	0
PCSK5	0.817071
RBM22P5	0
RPSAP9	0.846141
GCNT1	1.16846
RP11-66C24.1	0
RP11-214N16.2	0
PCA3	0.0143711
AL359314.1	0
DNAJB5P1	0
LYPLA2P3	0
RP11-159H20.3	0
FOXB2	0
ATP5J2P3	0
RFC5P1	0
VPS13A-AS1	0
VPS13A	2.65371
GNA14	4.79972
GNA14-AS1	0
NUTF2P3	0
RNU6-1303P	0
RP11-336N8.1	0
RN7SKP59	0
RP11-336N8.2	0
RP11-336N8.3	0
RP11-336N8.4	0
CEP78	2.41001
RP11-216F5.1	0
MTND2P8	0
KRT18P24	0
RP11-165H23.1	0
CHCHD2P9	0.366669
RP11-375O18.2	0
RP11-403N16.5	0
NPAP1P6	0
RP11-403N16.2	0
RP11-403N16.3	0
RP11-403N16.4	0
RP11-327L9.1	0
LINC01507	0.206375
NPAP1P4	0
MTCO1P51	0
MTND2P9	0.0414462
RPS19P6	0
RP11-289F5.1	0
RPS20P25	0
RP11-232A1.2	0
RP11-154D17.1	0.119639
RNU6-1035P	0
RNA5SP287	0
SNORD95	0
SPATA31D5P	0
RP11-383M4.2	0
SPATA31D4	0
RP11-383M4.6	0.0243135
SPATA31D3	0
SPATA31D2P	0
RP11-15B24.5	0.0315448
SPATA31D1	0
SPATA31B1P	0.0294321
DDX10P2	0
RP11-388B24.4	0
RP11-15B24.1	0
MTCO3P40	0
RP11-15B24.3	0
RP11-15B24.4	0
RP11-333B6.1	0
RPS6P12	0
RASEF	0.0575068
RN7SKP242	0
RP11-439K3.4	0
RP11-439K3.1	0
FRMD3	2.49673
RNU4-29P	0
RP11-439K3.3	0.033462
RNU4-15P	0
RP11-522I20.3	2.81197
RP11-575L7.2	0.0464381
KIF27	0.575537
RP11-575L7.4	0.0995159
C9orf64	3.77326
RP11-575L7.8	3.35564
RMI1	2.48642
Y_RNA	0
RP11-158D2.2	0
RP11-158D2.1	0
SLC28A3	0.0242796
RP11-380F14.2	0
RP11-361M4.1	0
UBE2V1P10	0
STK33P1	0
RP11-213G2.1	0.128224
RP11-202I11.2	0
RP11-213G2.2	0.205846
RP11-213G2.3	4.86303
PHBP7	0
RP11-213G2.5	0.132358
RP11-379P1.4	0
C9orf153	0.033941
RP11-507D14.4	0
RN7SKP264	0
ZCCHC6	2.35512
RP11-229M1.2	0
RP11-359J6.1	0
RNU2-36P	0
RP11-395D3.1	0
GAS1	2.08612
GAS1RR	0.130594
RP11-276H19.2	0.0349335
CDC20P1	0.643009
RP11-276H19.4	0
C9orf170	0.181069
SNORA26	0
RP11-497K15.1	0
RP11-40C6.2	0.459471
DAPK1-IT1	0
RP11-65B23.3	0
CTSL3P	0
RP11-65B23.5	0
FBP2P1	0
ELF2P3	0
NPAP1P7	0
CTSLP8	0
XXyac-YM21GA2.3	0
XXyac-YM21GA2.7	0.038228
XXyac-YM21GA2.4	0
SPATA31E1	0.00624045
SPATA31C1	0.0702593
RP11-350E12.5	0.0399671
RP11-350E12.6	0
RNU6-86P	0
RPS10P3	0.185296
RP11-350E12.4	0.160916
SPATA31C2	0.0327062
RP11-345K9.3	0
RP11-345K9.2	0.0267655
RP11-1E11.1	0.0345491
RP11-1E11.2	0
RPSAP49	0
RP11-317B17.4	0.0757906
HNRNPA1P14	0.0935538
RP11-317B17.3	0.10522
NXNL2	0.588422
RP13-60M5.2	0
MIR4289	0
PCNPP2	0
RP11-791O21.5	0
C9orf47	0.520375
S1PR3	1.90226
RP11-82L18.2	4.65621
MIR3153	0
PA2G4P6	0.0506195
RP13-93L13.1	0.259364
UNQ6494	0.0155701
RP5-1050E16.2	0
RP5-1050E16.1	0
RP11-406A20.1	0
MIR4290HG	0
MIR4290	0
IL6RP1	0
RP11-406A20.5	0
RP11-30P16.1	0
OR7E31P	0
OR7E116P	0
LINC01508	0.123329
LINC01501	0.0619743
OR7E109P	0
OR7E108P	0
SYK	0.934044
RP11-367F23.1	0.178575
RP11-367F23.2	0
RP11-305L7.1	0.620918
LINC00484	0.192086
RP11-305L7.3	0.111798
LINC00484	0.0128368
RP11-305L7.5	0
