Name	Brain - Cerebellum
CENPCP1	0.0296545
GALNT4	1.28832
POC1B-AS1	2.51596
RNA5SP365	0
MRPL2P1	0
RNU6-148P	0
RP11-654D12.2	0.0864372
BRWD1P2	0
RP11-654D12.3	0
RP11-567C2.1	0.38304
RP11-753N8.1	0
RP11-632B21.1	0
RP11-20L19.1	0
CCER1	0
LINC00615	0
EPYC	0
KERA	0
LUM	0.649131
DCN	3.23876
AC007115.3	0
RP11-121E16.1	2.37838
DLEU2_6	0
RP11-693J15.6	1.61911
RP11-1041F24.1	0
RP11-587P21.1	0
RP11-587P21.2	0.390444
RP11-587P21.3	0.0834549
RP11-796E2.4	0.903312
RPL21P106	0
Y_RNA	0
RP11-756G20.1	0
CLLU1OS	0
CLLU1	0
RP11-693J15.5	0.4571
RP11-693J15.3	0
C12orf74	0
PLEKHG7	0
RP11-603K19.1	0.1325
HNRNPA1P50	0.101573
RNU6-1329P	0
RP11-511B23.1	0
RP11-511B23.2	0
Y_RNA	0
RP11-511B23.4	0
RPL41P5	0
RP11-202G11.2	0
NACAP3	0
RP11-511B23.3	0
SNORD74	0
RP11-486A14.1	0
RP11-486A14.2	0
Y_RNA	0
RP11-356O22.4	0
SOCS2-AS1	1.05766
SOCS2	1.68532
RP11-887P2.3	0.618615
CRADD	3.65837
RP11-887P2.5	0.100158
RN7SL630P	0
RP11-887P2.6	0
RP11-1060G2.1	0.58079
RP11-1060G2.2	0.347485
RN7SKP263	0
RP11-74K11.1	0.0742104
RP11-74K11.2	0.147954
RP11-1105G2.4	0.277022
RP11-1105G2.3	1.60443
CEP83	2.87127
RN7SL330P	0
RBMS2P1	0.0663154
CEP83-AS1	0.638385
RP11-778J16.3	0
RN7SL483P	0
RP11-778J16.2	0
SUCLG2P2	0
MIR5700	0
TMCC3	2.54618
LSM3P2	0
KRT19P2	0
FGD6	2.38754
RP11-129B9.2	0
RP11-129B9.1	0
Y_RNA	0
CBX3P5	0.104001
RNU6-808P	0
MIR331	0
MIR3685	0
RP11-167N24.3	0.232958
RP11-167N24.5	0
RNU6-735P	0
RP11-490G8.1	0.233996
PGAM1P5	0
Y_RNA	0
NTN4	1.47607
RNU6-247P	0
RP11-536G4.2	0
RP11-536G4.1	0
CCDC38	0.0520109
AMDHD1	2.06962
HAL	0.122271
RP11-256L6.3	2.58551
RP11-256L6.2	0
YPEL5P3	0
RN7SL88P	0
RP11-256L6.5	0.0537591
RNU4-24P	0
RP11-117N2.2	0.0651896
RP11-510I5.4	0
RN7SKP11	0
CFAP54	0.130469
EEF1A1P33	0
NEDD1	1.91175
Y_RNA	0
RP11-541G9.1	0
RP11-397H6.1	0
RP11-534P6.1	0
RP11-541G9.2	0
RMST	0.706448
MIR1251	0
snoMe28S-Am2634	0
RMST_8	0
RP11-528M18.2	0
RP11-528M18.3	0
RP11-1016B18.1	0.0183127
RNU6-36P	0
MIR4495	0
MIR4303	0
RP11-690J15.1	0
RP11-718L23.1	0
RNU4-41P	0
SLC9A7P1	0.390821
RP11-181C3.1	0.0560101
TMPO-AS1	1.25194
RP11-481K9.4	0.087293
SNORA53	1.36437
IKBIP	0.351824
RP11-90E9.1	0.119257
RP11-473C19.1	0.114145
RNA5SP366	0
RP11-406H4.1	0.03524
FAM71C	0.246549
RPS4XP1	0.381245
RP11-135F9.4	0.493335
RP11-175P13.2	0.881321
RN7SL176P	1.4557
RP11-175P13.3	2.1572
MIR1827	0
DEPDC4	0.2262
Y_RNA	0
SLC17A8	0
NR1H4	0
RP11-575G13.3	0
GAS2L3	0.141995
RP11-575G13.2	0
ANO4	3.75825
RP11-263E1.1	0
RP11-350G24.1	0
RP11-350G24.2	0
SLC5A8	0.0913742
RNU6-768P	0
RP11-399D15.1	0
RP11-321F8.4	1.51775
RNU6-1068P	0
RPS27P23	0
Y_RNA	0
RNU5E-5P	0
RNA5SP367	0
SPIC	0
MYBPC1	2.24861
RP11-755O11.2	0
RP11-285E23.2	2.07897
RNY1P16	0.446945
SYCP3	1.92413
RNU6-101P	0.291683
RP11-511H9.3	0.836661
RNU6-172P	0
RNA5SP369	0
RNU6-1183P	0
HSPE1P4	0
DRAM1	1.21531
RP11-512N21.3	0
RP11-512N21.1	0
RP11-554E23.2	0.109994
NENFP2	0
RP11-554E23.4	0.311504
NUP37	2.64946
PARPBP	0.44278
PMCH	0
HELLPAR	0.0135167
IGF1	0.349537
RP11-210L7.3	0
RP11-210L7.1	0
LINC00485	0.0165657
PAH	0.612518
RP11-438H24.2	0
RP11-328J6.1	0.128825
RP11-552I14.1	0
C12orf42	0
RP11-626I20.1	0
RP11-626I20.2	0
RP11-626I20.3	0
STAB2	0.0472398
U8	0
RP11-341G23.2	0
RP11-341G23.3	0
RP11-341G23.4	1.08369
NT5DC3	4.36086
RP11-650K20.2	0
RP11-650K20.3	0
TTC41P	0.207356
GLT8D2	0.469769
RP11-490H24.5	0.364902
HCFC2	2.9967
RNA5SP370	0
RP11-818F20.4	0
RP11-818F20.5	0
EID3	4.84015
RP11-43D4.2	0
RP11-43D4.3	0
MIR3922	0
Y_RNA	0
KRT18P20	0
C12orf45	2.05668
RP11-61E11.2	0.413347
KCCAT198	0
CASC18	0.171231
ST13P3	0.113663
RP11-114F10.2	0.222904
RP11-114F10.3	0.0882441
RP11-185N2.1	0
RP11-651L5.2	0.108827
RNU7-94P	0
TCP11L2	2.42907
POLR3B	4.70946
RP11-144F15.1	0.149383
RP11-482D24.2	0.131571
RP11-482D24.3	0.64828
EEF1B2P4	0
RPL30P12	0
RP11-797M17.1	0
SETP7	0
BTBD11	4.41063
SNORD74	0
RNA5SP371	0
RP11-128P10.1	0
RP11-864J10.2	1.13744
RP11-864J10.4	0.711763
ASCL4	0
RP11-554D14.7	0.213849
RP11-554D14.8	0.765976
RP11-554D14.6	0.155226
RP11-554D14.4	0.0370205
RP11-554D14.5	0
RP11-554D14.3	0
RP11-554D14.2	0.0710612
RP11-554D14.1	0
RP11-1K3.1	0.173767
CMKLR1	0.47188
LINC01498	0.117511
FICD	4.16091
TMEM119	0.623984
SELPLG	1.8593
RP11-689B22.2	0.0502106
MIR4496	0
RNU7-169P	0
Y_RNA	0
SNORA40	0
RP11-423G4.10	0.230269
MIR619	0
RNU6-361P	0
USP30-AS1	0.19546
RNA5SP372	0
RP11-968O1.5	0.301246
FOXN4	0.406871
MYO1H	0.0683383
LINC01486	0
RP11-256L11.3	0
RN7SKP250	0
FAM222A-AS1	0.832101
TRPV4	0.204899
MIR4497	0
RP1-7G5.5	0.149536
RN7SL441P	0.131463
RP1-7G5.6	0
RP11-837J7.4	1.85542
RP11-837J7.3	0.0914098
RP11-946P6.6	0.701859
RP11-946P6.4	1.17503
RN7SL769P	0
HMGA1P3	0
RPL31P49	0.37823
RP3-424M6.4	0.831544
RAD9B	0.320841
RN7SL387P	0
HVCN1	4.03168
RP11-481J8.3	0
RP1-74B13.2	0
RPL29P25	0
CCDC63	0
MYL2	2.65902
LINC01405	0
RP1-46F2.3	0.258433
CUX2	2.2568
MIR6760	0
RNA5SP373	0
RP3-473L9.4	0.343349
HSPA8P14	0.0228633
U7	0
RP11-686G8.1	0.152037
ATXN2-AS	0.44879
PCNPP1	0.664442
MIR6761	0
RPS2P41	0.132645
ADAM1B	2.37138
SLC25A3P2	0.0476829
RP1-128M12.3	0.241562
RP1-267L14.6	1.25715
MIR3657	0
RP1-267L14.3	0.157012
Y_RNA	0
Y_RNA	0
MIR6861	0
RP3-521E19.2	0.152249
RN7SKP71	0.140291
RPL7AP60	0.662251
RP3-521E19.3	0.047866
MIR1302-1	0
OAS1	0.967778
RP1-71H24.1	0
OAS3	2.89152
OAS2	1.18892
IMMP1LP2	0
RPS15AP32	0
RASAL1	1.10527
CFAP73	0.0739858
Y_RNA	0
Y_RNA	0
IQCD	1.21202
RP11-545P7.9	2.72493
MIR6762	0
SDSL	2.7019
LHX5	4.10163
LINC01234	0.224922
DYNLL1P4	1.15146
RP11-780K2.1	0
RP11-100F15.1	0
RP11-100F15.2	0
HAUS8P1	0
GLULP5	0
RP11-139B1.1	0
TBX5	0.402556
TBX5-AS1	0.086331
RN7SKP216	0
RP11-385N17.3	0
OSTF1P1	0
RP11-162N7.1	0
Y_RNA	0
TBX3	1.77576
RP4-601P9.2	0
SNORA27	0
RP4-601P9.1	0
RP11-411G2.2	0
RP11-411G2.1	0
RP11-25E2.1	0
RP11-116D17.2	0
RP11-116D17.3	0.120617
RP11-116D17.4	0
RP11-116D17.5	0
RP11-116D17.1	0
RP11-1028N23.3	0
RP11-1028N23.2	0
RP11-1028N23.4	0
UBA52P7	0
RN7SL865P	0
RP11-110L15.1	0
RP11-110L15.2	0
SNORD56	0
RP11-493P1.2	0.382453
RNU6-1188P	0
MIR620	0
SNRPGP18	0
RP11-115H15.2	0.100631
RP11-148B3.2	0
MIR4472-2	0
RP11-148B3.1	0.25032
RP11-497G19.3	0.578172
RP11-497G19.1	0.262057
RP11-497G19.2	0.174721
RP11-407P2.1	0.344772
RNU6-558P	0
RP11-240G22.4	0.15803
HRK	0.306569
RP11-240G22.1	0
RP11-240G22.5	0.0753802
RP11-231I16.1	0.134195
RP11-103B5.4	0.209785
TESC	3.6477
TESC-AS1	0
NOS1	4.43854
ELOCP32	0
RP11-465L8.1	0
RP11-33N14.3	1.55788
RP11-33N14.5	1.62044
RP11-136L23.2	0
RP11-131L12.2	0.127313
RP11-131L12.3	3.76595
RP11-131L12.4	3.69243
RP11-121J20.1	0
RPL17P37	0
RP11-3L23.2	0
RP11-357K6.1	0.172333
RP11-357K6.2	0
RNA5SP374	0
RP11-357K6.3	0
SNORA38	0
RN7SL508P	0.455649
RP11-364C11.3	1.06551
RP11-364C11.2	0.250405
RP11-64B16.3	0
RP11-64B16.4	0
RP11-64B16.2	1.27193
RP11-64B16.5	0
LINC00934	0
CCDC60	0
RP11-768F21.1	0.108629
TMEM233	0.0153257
RN7SKP197	0
RP1-127H14.3	0.34477
MIR1178	0
RPL35AP30	0
Metazoa_SRP	0
RP1-267D11.1	0
MIR4498	0
PXN-AS1	3.72451
RP1-278C19.8	1.65016
RPS20P31	0
NME2P1	0.33257
RNU4-2	3.26464
RNU4-1	0
RNU6-1088P	0
PLA2G1B	1.16249
RPS27P25	0.44304
RP1-166H1.2	0
RPL31P52	3.44716
RP11-18C24.8	0.536025
Y_RNA	0
RPL29P24	0.462388
RPL11P5	0
RP11-173P15.9	1.07922
RP11-173P15.10	1.33952
RP11-173P15.7	0.120306
ARF1P2	0.111626
CLIC1P1	0
RPL12P33	0
HNF1A-AS1	0
HNF1A	0.0574412
OASL	0.381788
RP11-216P16.7	0
RP11-216P16.4	0
RP11-216P16.5	0
SNORA70	0
RP11-216P16.6	0
Z98941.1	0
RP11-711D18.2	0
MIR7107	0
RNU6-1004P	0.499621
ORAI1	2.87299
MORN3	0.656037
HPD	0.283207
RP11-7M8.2	0
RP11-87C12.6	0
Metazoa_SRP	0
RNU7-170P	0
WDR66	0.776329
RP11-87C12.5	0.204739
AC156455.1	0.0737886
LRRC43	1.26063
IL31	0
RP11-512M8.11	0.219804
CCDC150P1	0.835052
RPL21P1	0.109492
CLIP1-AS1	0.124487
SNORA9	0.237254
RP11-15J22.8	0.165551
KNTC1	2.76602
RP11-324E6.8	0
RP11-324E6.10	2.61401
RP11-324E6.6	0
HCAR2	0.133973
HCAR3	0.073029
HCAR1	0.108169
RP11-324E6.4	0
Y_RNA	0
CCDC62	1.11727
RP11-463O12.5	1.1854
MIR4304	0
RP11-197N18.7	0.175409
RP11-197N18.8	0.138305
RP11-282O18.3	3.15165
RP11-282O18.7	0.627902
RNA5SP375	0
Y_RNA	0
RP13-942N8.1	2.48748
RILPL2	2.71582
RP11-972P1.8	0.323066
RP11-972P1.10	0.659952
RP11-972P1.11	0.720435
MIR3908	0
RP11-486O12.2	1.07223
SNORA9	0.818106
RP11-338K17.5	0.19517
RP11-338K17.6	3.17554
RP11-338K17.8	0
RPL27P12	0
RP11-338K17.10	2.83326
DNAH10	1.55903
RP11-214K3.23	1.29547
RP11-214K3.22	1.01557
RP11-214K3.21	1.34327
RP11-214K3.20	0.90604
RP11-214K3.19	1.11991
RP11-214K3.18	0.648913
RP11-214K3.5	0.345522
RP11-214K3.24	0.487694
RP11-522N14.2	0.135905
MIR6880	0
RP11-408I18.9	0
RP11-83B20.1	0.485417
RP11-83B20.2	0.162004
RP11-83B20.3	0.180176
RP11-83B20.4	0
RP11-83B20.5	0.199152
RP11-83B20.6	0.117189
RP11-83B20.7	0
RP11-83B20.9	0
RP11-83B20.8	0
RP11-83B20.10	0
RP11-13J12.2	0
RNU6-927P	0
MIR5188	0
RPL22P19	0.921735
RP11-158L12.2	0
RP11-158L12.4	3.40714
RP11-158L12.5	0
RP11-158L12.6	0
TMEM132B	1.27051
RP11-604N13.1	0
RP4-800O15.1	0
RP4-800O15.2	0.0350419
RP4-800O15.3	0
LINC00939	0
RP5-916L7.2	0
RP3-446N13.5	0
RP3-446N13.1	0
RP3-446N13.2	0
RP3-446N13.3	0
RP3-446N13.4	0
RP1-116K23.1	0
RP4-809F18.1	0
RP5-944M2.1	0
RP5-944M2.2	0
RP5-944M2.3	0
RP5-944M2.4	0
RP11-407A16.1	0
NDUFA5P6	0
RP11-407A16.3	0
RP11-407A16.8	0
RP11-407A16.4	0
RP11-407A16.6	0
RP11-407A16.5	0
RP11-407A16.7	0
LINC00943	0
LINC00944	0
RP11-983C2.1	0
RP11-983C2.2	0
RP11-983C2.3	0
HSPE1P20	0
RP11-575F12.1	0.0403476
RP11-575F12.2	0.872292
RP11-575F12.3	2.5679
RP11-955H22.1	0
RP11-955H22.4	0
RNU1-104P	0
RP11-955H22.3	0
RP11-955H22.2	0
RP11-367G12.1	0
RP11-483I24.1	3.62707
RP11-351O2.1	0
Y_RNA	0
RP11-351O2.2	0
RP11-526P6.1	0
RP11-749H20.1	0
RP11-749H20.2	0
RP11-749H20.3	0
FLJ37505	0.0275995
LINC00507	0
LINC00508	0
CRAT8	0
RP13-653N12.1	0
RP13-653N12.2	0
RP11-417O18.2	0
MIR4419B	0
RP11-417O18.1	0
MIR3612	0
RP11-553N19.1	0
RP11-428I12.1	0
RP11-21K12.2	2.52865
RP11-21K12.3	0.214173
RP11-753B7.2	0.215323
NLRP9P1	0.235763
TMEM132D	0.465601
RP11-669N7.2	0
uc_338	0
RP11-669N7.3	0
RP11-206B11.1	0
RP11-337L12.1	0
RP11-174M13.2	0
RP11-572C21.2	0
RP11-572C21.1	0
RP11-474D1.4	0.426698
RP11-474D1.3	0.651588
RP11-474D1.1	0
RP11-474D1.2	0
RP11-143E21.2	0
RP11-143E21.3	0
FZD10-AS1	2.86481
FZD10	1.62853
RP11-143E21.1	0
RP11-143E21.6	0
PIWIL1	0
RP11-200K12.3	0
RP11-200K12.2	0
RIMBP2	2.01933
RP11-117L5.4	0
RP11-117L5.1	0.0296803
RP11-117L5.3	0
RP11-662M24.2	0.362711
RP11-662M24.1	0
RP11-989F5.4	0
RP11-989F5.1	0.80534
RP11-989F5.3	0.596351
RNU6-1077P	0
Y_RNA	0
ADGRD1	0.835919
RP11-243M5.5	0.0182402
RP11-243M5.4	0
RP11-243M5.2	0
RP11-243M5.3	0
RP11-76C10.6	0
RP11-76C10.5	0
RP11-76C10.4	0
RP11-76C10.3	0
RP11-76C10.2	0
LINC01257	0
RP11-638F5.2	0
RPS6P20	0
RP11-495K9.2	0
RNA5SP376	0
RP13-507P19.2	0
RP13-507P19.1	0
RP11-897M7.3	0.177888
RP11-897M7.4	0
RP11-897M7.1	0
RP11-897M7.2	0
RP11-292I17.1	0
RP11-495K9.10	0
RP11-495K9.9	0
RP11-495K9.8	0
RP11-495K9.7	0.0790731
RNA5SP377	0
RP11-495K9.6	0.087729
RPS6P21	0
RP11-495K9.5	0.557173
RNA5SP378	0
RNU6-1017P	0
MMP17	4.07564
RP11-417L19.2	0.152779
RP11-417L19.5	2.65431
RP11-417L19.4	1.50166
RP11-417L19.6	4.41357
SNORA49	0
RP13-820C6.4	0
RP13-977J11.6	0.643442
RP13-977J11.9	0.733645
RP13-977J11.2	4.43291
RP13-977J11.8	1.48724
RP13-895J2.9	0
RP13-895J2.10	0.575537
RP13-895J2.11	0.638855
RP13-714J12.1	0
RP11-503G7.1	0
RP11-503G7.2	0
RP13-554M15.7	2.46654
MIR6763	0
RP13-554M15.8	0.189626
LRCOL1	0.110079
P2RX2	0.14703
RP13-554M15.5	0.723657
RNA5SP379	0
RP13-672B3.5	0.153865
RPS11P5	1.78324
RP11-46H11.11	0.908381
RP11-46H11.12	0.400859
RP11-46H11.2	0
RP11-46H11.3	0.620025
NANOGNBP2	0.406878
ZNF26	1.998
RNU4ATAC12P	0
RP11-386I8.6	0
PTP4A1P2	0
RP11-386I8.5	0
RP11-386I8.4	0
ZNF891	3.16092
CTD-2140B24.6	0
RPL23AP67	0.3561
ZNF268	2.86657
AC226150.3	0
ANHX	0
RNU6-717P	0
Y_RNA	0
RP11-341D18.2	0
FAM230C	0
RP11-341D18.8	0
GGT4P	0
RP11-341D18.5	0
SETD8P1	0.0934437
RP11-341D18.6	0
ABC7-42418200C9.1	0
U6	0
ZNF962P	0
BNIP3P7	0
LINC00349	0
LONRF2P2	0
LINC00388	0
FEM1AP4	0
LINC00387	0
TERF1P5	0
FAM207BP	0.190624
GXYLT1P1	0
CNN2P12	0
ZNF965P	0
CYP4F34P	0
SNX18P26	0
LINC00328-2P	0
ANKRD20A9P	0
RHOT1P3	0
RNU6-55P	0
RNU6-76P	0
SNX19P2	0
LINC00408	0
RP11-442J17.3	0
PHF2P2	0
LINC00442	0
USP24P1	0
GTF2IP3	0
RP11-301J16.7	0
RNA5SP24	0
CENPIP1	0
RP11-408E5.6	0
SMPD4P2	0
RP11-408E5.8	0
TUBA3C	0.0535302
RP11-408E5.4	0
PSPC1P1	0.43606
RP11-408E5.5	0
ANKRD26P3	0
MRPL3P1	0
LINC00421	0
PARP4P2	0
FAM58DP	0
RP11-385E5.5	0
SLC25A15P2	0
TPTE2	0.780152
CYCSP32	0
MRPS31P2	0.287814
ESRRAP1	0.0671405
CASC4P1	0.0885876
LINC00350	0
RN7SL166P	0
ST6GALNAC4P1	1.72087
RP11-61K9.2	0
RP11-61K9.3	2.06699
KRR1P1	0.47324
RP11-264J4.8	1.22218
LINC01072	0
GJA3	0
PPIAP28	0
LINC00556	0
GJB2	1.533
RP11-264J4.10	0
MIR4499	0
RP11-476H16.1	1.07075
SLC35E1P1	0.469845
RNU2-7P	0.206962
RP11-172H24.4	1.80689
RP11-261P13.5	2.22479
RANP8	0.114029
RP11-261P13.6	2.30911
CNOT4P1	0
HNRNPA1P30	0
PPIAP27	0
RPSAP54	0.23749
LATS2	4.2218
LATS2-AS1	0
RNU4-9P	0
RPS12P23	0.157099
IPPKP1	0
FAS-AS1	0
SNORD27	0
SKA3	0.19966
RP11-101P17.14	0
LINC01046	0
ESRRAP2	0.0619061
MIPEPP3	1.73058
LINC00539	1.10367
GRK6P1	0.139675
GAPDHP52	0.115507
RNA5SP25	0
ZDHHC20-IT1	0.818026
HIST1H2BPS3	0
FNTAP2	0.216001
RNU6-59P	0
RPS7P10	0.917431
RN7SL766P	0
LINC00424	0
LINC00540	0.0336032
NME1P1	0
MTND3P1	0
FTH1P7	1.37883
DDX39AP1	0
SNORD36	0
RPL7AP73	0
IPMKP1	0
RFESDP1	0
LINC00621	0.753274
BASP1P1	0
NUS1P2	1.23724
RP11-124N19.3	0.0946376
RP11-124N19.4	1.26914
HMGA1P6	0
RNY3P4	0
LINC00362	0
SGCG	1.01965
RNU6-58P	0
TATDN2P3	0
SDAD1P4	0
RPLP1P13	0
SACS-AS1	0.223472
LINC00327	0.179403
LINC00352	0
TNFRSF19	1.31585
MIPEP	4.28638
MTCO3P2	0
PCOTH	0
C1QTNF9B	0.105872
ANKRD20A19P	0.0835044
SPATA13	0.0654141
IPO7P2	0.0300105
MIR2276	0
SPATA13-AS1	0
C1QTNF9	0.0705571
C1QTNF9-AS1	0
RP11-307N16.7	0
NUS1P3	0
LINC00566	0
CYCSP33	0
TPTE2P6	0.396335
PARP4	2.59341
PSPC1P2	0
ATP12A	0.0894174
RNY1P7	0
RPL26P34	0
IRX1P1	0
ANKRD20A10P	0
RNF17	0.102318
SLC25A15P3	0.186363
RPL34P27	0.538207
LSP1P1	0
RP11-458I4.2	0
PABPC3	0.268607
RP11-165I9.10	0
LINC00463	1.60256
LINC01053	0.291833
RP11-165I9.9	0.278192
LINC01076	0
RPL23AP69	0
RP11-271M24.2	0.504315
ELOBP1	0.455333
RNU6-78P	0
RP11-467D10.2	0.233008
RN7SL741P	0
RNY1P3	0
SHISA2	0.204309
LINC00415	0
ATP8A2P3	0
PRUNEP1	0
RP11-380N8.7	0.434673
RP11-380N8.6	0
THAP12P6	0
uc_338	0
RPS3AP44	0.175159
WASF3-AS1	0.0466704
FGFR1OP2P1	0
RP11-545M8.4	0
RPS21P8	0
RPS20P32	0
RP11-144H23.2	0
USP12-AS1	0
USP12-AS2	0.337366
RP11-428O18.6	0.265229
LINC00412	0.0926049
SNORD102	0
SNORA27	2.7659
RNU6-70P	0
LINC01079	0
RNY1P1	0
RNU6-63P	0
RP11-87C7.3	0
NPM1P4	0
GSX1	0.0430251
RNU6-73P	0
PLUT	0
PDX1	0
ATP5EP2	0.643718
LINC00543	0
CDX2	0.0642784
URAD	1.07365
RN7SL272P	0.254678
KATNBL1P1	0
CHCHD2P8	0.275624
EEF1A1P3	0.347128
RNU6-82P	0
RP11-95G6.1	0.414315
EIF4A1P7	0
Y_RNA	0
RNU6-53P	0.450059
CYP51A1P2	0.259979
RP11-161P17.2	0
POM121L13P	0
MTUS2-AS2	0.0711971
GAPDHP69	0.138854
RP11-351N4.4	0
MTUS2-AS1	0.624526
Metazoa_SRP	0
TIMM8BP1	0
LINC00297	0
LINC00572	0
LINC00544	0
RP11-629E24.2	0
LINC00365	0.0595229
LINC00384	0.0223865
RP11-490N5.3	0.784907
RNU6-64P	0
PRDX2P1	0.0680432
LINC00427	0.123174
LINC00426	0.0848504
RP11-374F3.5	0.229961
LINC01058	0.153952
UBE2L5P	0.347172
RBM22P2	2.65559
MFAP1P1	1.33851
PTPN2P2	0.126349
Metazoa_SRP	0
ALOX5AP	1.07298
LINC00398	1.56427
TEX26-AS1	0.00620518
LINC00545	0
MEDAG	0.248783
TEX26	0.0758099
RP11-252M21.6	0
LINC01066	0
WDR95P	0
B3GLCT	1.88082
ANKRD26P4	0
RP11-326L9.1	0
RP11-326L9.2	0
RXFP2	0
EEF1DP3	0.992167
RP1-257C22.2	0.727307
Metazoa_SRP	0
LINC01073	0
FRY-AS1	0.687478
ZAR1L	0
BRCA2	0.107436
IFIT1P1	0.0361831
ATP8A2P2	0.230116
RNY1P4	0
RP11-380B4.3	1.04981
LINC00423	0
TOMM22P3	0
KL	0.185262
STARD13	2.57412
STARD13-IT1	0
STARD13-AS	0.015755
RP11-141M1.1	0
RP11-141M1.4	0
RP11-141M1.3	0.108702
RP11-37L2.1	0.143544
RP11-179A7.2	0
RNU5A-4P	0
RP11-142E9.1	2.21868
RP11-218I21.2	0.0965174
VDAC1P12	0
SNORA25	0
RP11-282M24.1	0
RP11-16D22.2	0
LINC00457	0
RP11-266E6.3	0
GAMTP2	0
Metazoa_SRP	0
RP11-307O13.1	2.63114
SCAND3P1	0.0684924
PHBP13	0.571388
LINC00445	0
SOHLH2	0.216315
CCDC169	0.0721466
RNU6-71P	0
SPG20-AS1	0.625704
CCNA1	0.850386
HIST1H2APS6	0
SERTM1	0.0370938
GAPDHP34	0
TCEAL4P1	0
ARL2BPP3	0
NDE1P2	0
SMAD9-IT1	0.491729
LAMTOR3P1	0
RPL29P28	0
EIF4A1P5	0.112515
CSNK1A1L	0.0323309
RP11-676B18.2	0
RP11-676B18.1	0
RN7SKP1	0
RPS12P24	0
LINC01048	0
LINC00547	0
POSTN	0.0880906
TRPC4	0.367771
RNA5SP26	0
RP11-93G5.1	0.0510871
HSPD1P9	0
LINC00571	0.115829
RP11-131P10.2	0.227716
LINC00437	0.0493832
LINC00366	0
PRDX3P3	0
FREM2	0.438919
RNU6-56P	0
FREM2-AS1	0
PLA2G12AP2	0
ANKRD26P2	0
STOML3	0
RP11-50D16.4	1.35335
NXT1P1	0
MIR4305	0
RNY4P14	0
CDKN2AIPNLP3	0
AZU1P1	0
SNORD116	0
LINC00598	0.0223888
LINC00332	0
RPL17P51	0
RNY3P9	0
RN7SKP2	0
FOXO1	2.78329
RLIMP1	0
MIR320D1	0
Metazoa_SRP	0.333626
SLC25A15	1.83073
MIR621	0.286894
TPTE2P5	1.76382
CYCSP34	4.15945
SUGT1P3	0.759576
ELF1	3.26322
RGS17P1	0
MIR3168	0
RN7SL597P	0
RP11-74J13.8	0.279701
CALM2P3	0.393773
MORF4L1P4	0.0733102
RP11-74J13.9	0.926744
RAC1P3	0
RNU6-57P	0
TUBBP2	0.17908
OR7E36P	0.0580325
OR7E155P	0.0914277
OR7E37P	0
MIR5006	0
RN7SL515P	0
RNU6-74P	0
KARSP1	0
VWA8-AS1	0.188293
RPS28P8	0
RP11-187A9.3	0.491505
MAPK6PS3	0.0619386
CHCHD2P11	0
FHP1	0.262994
RP11-413N19.2	0
FABP3P2	0
TNFSF11	0
FAM216B	0
LINC01050	0
LINC00428	0
EPSTI1	0.794868
ZDHHC4P1	0
LINC00400	0
RP11-460G11.2	0
ENOX1	2.04573
RPL36P19	0
ENOX1-AS2	0.106224
ENOX1-AS1	0
RP11-168P13.1	0
CCDC122	0.411263
RP11-5G9.5	0.116076
LACC1	1.73158
RP11-5G9.6	0
LINC00284	0.060978
DGKZP1	1.4419
LINC00390	0
SMIM2-AS1	0.1738
SMIM2	0
SMIM2-IT1	0
RP11-478K15.7	0
RP11-478K15.6	0.0334817
TUSC8	0.0980358
RP11-71C5.2	0
TSC22D1-AS1	4.52915
SMARCE1P5	0.877353
LINC00407	0.256888
RP11-442J21.2	0
LINC00330	0
NUFIP1	4.66881
RN7SL49P	2.29222
RP11-321C24.1	0
RN7SKP3	0
RN7SKP4	0
RP11-321C24.4	0
KCTD4	0.745312
RP11-290D2.5	0
SNORA31	0
RP11-290D2.6	2.64442
RP11-290D2.3	0.270716
SLC25A30-AS1	0.492212
PPIAP25	0
ERICH6B	0.985229
RNA5SP27	0
TIMM9P3	0
COX4I1P2	0
LINC01055	0.0232379
AKR1B1P4	0
SPERT	0
Metazoa_SRP	0
SIAH3	4.01651
CPB2-AS1	1.27357
CPB2	0.137884
RP11-139H14.5	3.38837
RN7SL288P	0
LRRC63	0.193323
RN7SKP5	0
FAM206BP	0
LINC00563	0
RUBCNL	2.92371
RNU2-6P	0
RNU6-68P	0
LINC01198	0
OR7E101P	0
RP11-189B4.7	0
COX17P1	0
FKBP1AP3	0
RP11-165D6.1	1.25908
HTR2A	0.259317
HTR2A-AS1	0
GNG5P5	0
RN7SL700P	0
NAP1L4P3	0.0698822
RPL27AP8	0
RP11-279N8.1	0
LINC00444	0.282393
LINC00562	1.81062
SUCLA2-AS1	1.04068
MED4-AS1	0
POLR2KP2	0.598886
LINC00441	0.245837
PPP1R26P1	0.118871
PCNPP5	0.183479
RP11-305D15.8	0
LPAR6	2.16297
Metazoa_SRP	0
RP11-165D7.5	0.617425
LINC01077	0
LINC00462	0
CYSLTR2	0.691235
PSME2P2	1.72172
RP11-156K23.3	0.551038
RNU6-60P	0
RAD17P2	0.0413898
RNY3P2	0
COX7CP1	1.44856
OGFOD1P1	0.131995
MLNR	0.0354761
RP11-203I16.7	0
SNRPGP14	0.748655
PHF11	4.39565
RP11-432M24.4	0
ARL11	0.0471403
RP11-195L15.2	0
RNY4P30	0
CTAGE10P	0.0561509
