Name	Brain - Putamen (basal ganglia)
RP11-87P13.2	0
RP11-384P14.1	0
SNORA3	0
RP11-788H18.1	0
RP11-228G3.1	0
RP11-701B6.1	0
SLC6A15	3.46033
RP11-1079J22.1	0
TSPAN19	0.744951
LRRIQ1	0.343049
RP11-193M21.1	0.273421
ALX1	0.0182598
RP11-408B11.2	0
RP11-629O19.1	0
RP13-619I2.2	0
RASSF9	0.0866437
NTS	0.490293
MGAT4C	0.75237
RP11-812D23.1	0
RP11-202H2.1	0
RP11-324H9.1	0
RPL23AP68	0
RP11-248E9.1	0
CYCSP30	0
RP11-248E9.4	0
MKRN9P	0
RP11-248E9.5	0
RP11-248E9.6	0
RP11-248E9.7	0
RPS4XP15	0
C12orf50	0.0362602
CEP290	3.01664
RNA5SP364	0
RP11-474L23.3	0.041251
TMTC3	2.20653
Y_RNA	0
KITLG	1.52876
RNU1-117P	0
RP11-900F13.3	0.105378
RP11-900F13.2	0.231417
RP11-13A1.1	0.0939264
RP11-13A1.2	0
RP11-13A1.3	0
RNU7-120P	0
MRPS6P4	0
RP11-823E8.3	0.494215
RP11-1109F11.3	0.529151
RP11-1109F11.5	0.559915
CENPCP1	0
GALNT4	0.938212
POC1B-AS1	0.487566
RP11-981P6.1	0.524638
RNA5SP365	0
MRPL2P1	0
RNU6-148P	0
RP11-654D12.2	0
BRWD1P2	0
RP11-654D12.3	0
RP11-567C2.1	0.248626
RP11-753N8.1	0
RP11-632B21.1	0
RP11-20L19.1	0
CCER1	0
LINC00615	0
EPYC	0
KERA	0
LUM	0.594714
AC007115.3	0
RP11-121E16.1	0
DLEU2_6	0
RP11-693J15.6	0
RP11-1041F24.1	0
RP11-587P21.1	0
RP11-587P21.2	0
RP11-587P21.3	0
LINC01619	0.0556449
RP11-796E2.4	0.0724218
RPL21P106	0
Y_RNA	0
RP11-756G20.1	0.0672338
CLLU1OS	0
CLLU1	0
RP11-693J15.5	0.00885222
RP11-693J15.3	0
C12orf74	0
PLEKHG7	0
EEA1	2.70687
RP11-603K19.1	0
HNRNPA1P50	0.0194485
RNU6-1329P	0
RP11-511B23.1	0
RP11-511B23.2	0.0173962
Y_RNA	0
RP11-511B23.4	0
RPL41P5	0
RP11-202G11.2	0
NACAP3	0
RP11-511B23.3	0
SNORD74	0
RP11-486A14.1	0
RP11-486A14.2	0.0664788
NUDT4	3.41463
Y_RNA	0
MRPL42	2.38318
RP11-356O22.4	0
SOCS2-AS1	0.649425
SOCS2	1.43694
RP11-887P2.3	0.322742
CRADD	2.51096
RP11-887P2.5	0.030066
RN7SL630P	0
RP11-887P2.6	0
RP11-1060G2.1	0.490408
RP11-1060G2.2	0.0906231
RN7SKP263	0
RP11-74K11.1	0
PLXNC1	1.65405
RP11-74K11.2	0.268831
RP11-1105G2.4	0
RP11-1105G2.3	0.489352
CEP83	1.60432
RN7SL330P	0
RBMS2P1	0.0469039
CEP83-AS1	0.177258
RP11-778J16.3	0
RN7SL483P	0
RP11-778J16.2	0.0447639
SUCLG2P2	0.0510908
MIR5700	0
LSM3P2	0
KRT19P2	0
FGD6	2.51216
RP11-129B9.2	0
RP11-129B9.1	0
Y_RNA	0
CBX3P5	0
RNU6-808P	0
MIR331	0
MIR3685	0
RP11-167N24.3	0
RP11-167N24.5	0
RNU6-735P	0
RP11-490G8.1	0.156115
USP44	0.244381
PGAM1P5	0
Y_RNA	0
RNU6-247P	0
RP11-536G4.2	0
RP11-536G4.1	0
CCDC38	0.0197084
AMDHD1	0.713497
HAL	0.0375911
RP11-256L6.3	0.230914
RP11-256L6.2	0
YPEL5P3	0
RN7SL88P	0
RP11-256L6.5	0
ELK3	2.96012
RP11-394J1.2	0
RNU4-24P	0
RP11-117N2.2	0
RP11-510I5.4	0
RN7SKP11	0
CFAP54	0.125122
EEF1A1P33	0.0293753
NEDD1	1.85428
Y_RNA	0
RP11-541G9.1	0
RP11-397H6.1	0
RP11-534P6.1	0
RP11-541G9.2	0
RMST	0.404166
MIR1251	0
snoMe28S-Am2634	0
RMST_8	0
RP11-528M18.2	0
RP11-528M18.3	0
RP11-1016B18.1	0.00589352
RNU6-36P	0
MIR4495	0
MIR4303	0
RP11-690J15.1	0
RP11-718L23.1	0
RNU4-41P	0
SLC9A7P1	0.283142
RP11-181C3.1	0.118102
TMPO-AS1	0.321417
TMPO	3.49431
RP11-481K9.4	0
SNORA53	0.865628
IKBIP	1.28854
APAF1	3.38815
RP11-90E9.1	0
RP11-473C19.1	0.0323309
RNA5SP366	0
RP11-406H4.1	0
FAM71C	0
RPS4XP1	0.0742648
RP11-135F9.4	0.210376
RP11-135F9.3	4.28817
RP11-175P13.2	0.173266
GOLGA2P5	0.966469
RN7SL176P	0.154003
RP11-175P13.3	0.155745
MIR1827	0
DEPDC4	0.214022
Y_RNA	0
SCYL2	4.88366
SLC17A8	0.605894
NR1H4	0
RP11-575G13.3	0
GAS2L3	0.072663
RP11-575G13.2	0
RP11-263E1.1	0
RP11-350G24.1	0.0415026
RP11-350G24.2	0.0344054
SLC5A8	0.0247944
RNU6-768P	0
RP11-399D15.1	0
UTP20	2.07776
RP11-321F8.4	0.615967
RNU6-1068P	0
RPS27P23	0
Y_RNA	0
RNU5E-5P	0
RNA5SP367	0
SPIC	0
RP11-755O11.2	0
RP11-285E23.2	0.620827
RNY1P16	0.138746
SYCP3	0.19301
RNU6-101P	0
RP11-511H9.3	0.0934793
RNU6-172P	0
RNA5SP369	0
RNU6-1183P	0
HSPE1P4	0
DRAM1	1.76282
RP11-512N21.3	0
RP11-512N21.1	0
RP11-554E23.2	0.0832767
NENFP2	0
RP11-554E23.4	0.084413
NUP37	1.895
PARPBP	0.147821
PMCH	0
HELLPAR	0.00207029
IGF1	0.162507
RP11-210L7.3	0
RP11-210L7.1	0
LINC00485	0
PAH	0.3731
RP11-438H24.2	0
RP11-328J6.1	0.183697
RP11-552I14.1	0
C12orf42	0.00755433
RP11-626I20.1	0
RP11-626I20.2	0
RP11-626I20.3	0
STAB2	0.0111874
U8	0
RP11-341G23.2	0
RP11-341G23.3	0
RP11-341G23.4	0.182007
NT5DC3	2.24146
RP11-650K20.2	0
RP11-650K20.3	0
TTC41P	0.175243
C12orf73	4.24243
TDG	3.21915
GLT8D2	1.86114
RP11-490H24.5	0.226081
HCFC2	3.1667
RNA5SP370	0
RP11-818F20.4	0
RP11-818F20.5	0
RPL18AP3	4.24246
EID3	1.83734
RP11-43D4.2	0
RP11-43D4.3	0.0113959
MIR3922	0
SLC41A2	1.39546
Y_RNA	0
KRT18P20	0
C12orf45	0.648289
ALDH1L2	0.742872
RP11-61E11.2	0.115598
C12orf75	3.26722
KCCAT198	0
CASC18	0.0234162
ST13P3	0.0584587
RP11-114F10.2	0.0344311
RP11-114F10.3	0
RP11-185N2.1	0
RP11-651L5.2	0
RP11-651L5.3	1.56127
RNU7-94P	0
TCP11L2	0.809477
POLR3B	2.63799
RP11-144F15.1	0.111198
RP11-482D24.2	0.50202
RP11-482D24.3	1.8154
EEF1B2P4	0
RPL30P12	0
RP11-412D9.4	2.00139
RP11-797M17.1	0
SETP7	0
BTBD11	0.698883
SNORD74	0
RNA5SP371	0
RP11-128P10.1	0
RP11-864J10.2	0.368742
RP11-864J10.4	0.0897133
ASCL4	0
RP11-554D14.7	0
RP11-554D14.8	0.150342
RP11-554D14.6	0.0652293
RP11-554D14.4	0.0463293
RP11-554D14.5	0
RP11-554D14.3	0
RP11-554D14.2	0.10885
RP11-554D14.1	0
RP11-1K3.1	0
CMKLR1	0.908545
LINC01498	0.0132793
FICD	3.16079
TMEM119	1.81024
SELPLG	4.11923
RP11-689B22.2	0
MIR4496	0
RNU7-169P	0
Y_RNA	0
SNORA40	0
SSH1	3.0155
RP11-423G4.10	0.0422247
MIR619	0
DAO	0.0410279
RNU6-361P	0
USP30-AS1	0.142802
RNA5SP372	0
RP11-968O1.5	0.263797
FOXN4	0.0324917
MYO1H	0.0121591
LINC01486	0
RP11-256L11.3	0
RN7SKP250	0
FAM222A-AS1	0.440149
TRPV4	0.145949
MIR4497	0
RP1-7G5.5	0
RN7SL441P	0
RP1-7G5.6	0.075831
RP11-837J7.4	0.318411
RP11-837J7.3	0.167814
RP11-946P6.6	0.273106
RP11-946P6.4	1.21237
IFT81	2.98488
RN7SL769P	0
HMGA1P3	0
RPL31P49	0.349674
RP3-424M6.4	0.306322
RAD9B	0.296883
RN7SL387P	0
RP11-481J8.3	0
RP1-74B13.2	0
RPL29P25	0
CCDC63	0.021558
MYL2	1.34194
LINC01405	0.0485242
RP1-46F2.3	0.812727
CUX2	0.471243
MIR6760	0
RNA5SP373	0
FAM109A	2.61514
RP3-473L9.4	0.279165
HSPA8P14	0
SH2B3	4.41487
U7	0
RP11-686G8.1	0
ATXN2-AS	0.350045
PCNPP1	0.255647
ACAD10	4.44977
MIR6761	0
MAPKAPK5	4.48807
RPS2P41	0
ADAM1B	0.233731
TMEM116	2.40525
SLC25A3P2	0
RP1-128M12.3	0
RP1-267L14.6	0
NAA25	4.86737
MIR3657	0
RP1-267L14.3	0
Y_RNA	0
Y_RNA	0
MIR6861	0
RP3-521E19.2	0
RN7SKP71	0
RPL7AP60	0.0616712
RP3-521E19.3	0
MIR1302-1	0
OAS1	1.56148
RP1-71H24.1	0.248311
OAS3	2.63965
OAS2	1.98198
IMMP1LP2	0
RPS15AP32	0
CFAP73	0.277822
Y_RNA	0
Y_RNA	0
IQCD	1.25414
RP11-545P7.9	0.344921
MIR6762	0
SDSL	4.53189
LHX5	0
LHX5-AS1	0.0802116
LINC01234	0.227799
DYNLL1P4	0.635081
RP11-780K2.1	0.0588586
RP11-100F15.1	0
RP11-100F15.2	0
HAUS8P1	0
GLULP5	0
RP11-139B1.1	0
TBX5	0.0175597
TBX5-AS1	0.0117119
RN7SKP216	0
RP11-385N17.3	0
OSTF1P1	0
RP11-162N7.1	0
Y_RNA	0
TBX3	2.34033
RP4-601P9.2	0
SNORA27	0
RP4-601P9.1	0
RP11-411G2.2	0
RP11-411G2.1	0
RP11-25E2.1	0
RP11-116D17.2	0
RP11-116D17.3	0.029878
RP11-116D17.4	0
RP11-116D17.5	0
RP11-116D17.1	0
RP11-1028N23.3	0
RP11-1028N23.2	0
RP11-1028N23.4	0
UBA52P7	0
RN7SL865P	0
RP11-110L15.1	0
RP11-110L15.2	0
SNORD56	0
MED13L	4.00477
RP11-493P1.2	0
RNU6-1188P	0
MIR620	0
SNRPGP18	0
RP11-115H15.2	0
RP11-148B3.2	0
MIR4472-2	0
RP11-148B3.1	0
LINC00173	1.2844
MAP1LC3B2	0.644376
RP11-497G19.7	0.20081
RP11-497G19.3	0.0526384
RP11-497G19.1	0
RP11-497G19.2	0
RNFT2	4.99943
RP11-407P2.1	0.0556556
RNU6-558P	0
RP11-240G22.4	0
HRK	0.563893
RP11-240G22.1	0
FBXW8	2.12711
RP11-240G22.5	0.0193588
RP11-231I16.1	1.63445
RP11-103B5.4	1.91754
TESC-AS1	0.0429953
ELOCP32	0
KSR2	1.02462
RP11-465L8.1	0
RFC5	3.16524
RP11-33N14.3	1.48696
RP11-33N14.5	0.122917
VSIG10	2.77542
RP11-136L23.2	0
RP11-131L12.2	0.183637
RP11-131L12.3	2.4412
RP11-131L12.4	3.39054
RP11-121J20.1	0
RPL17P37	0
RP11-3L23.2	0
RP11-357K6.2	0
RNA5SP374	0
RP11-357K6.3	0
SNORA38	0
SRRM4	2.15766
RN7SL508P	0
RP11-364C11.3	0
RP11-364C11.2	0
RP11-64B16.3	0
RP11-64B16.4	0.062001
RP11-64B16.2	3.87598
RP11-64B16.5	0
LINC00934	0.00993715
CCDC60	0
RP11-768F21.1	0.451898
TMEM233	0.263424
RN7SKP197	0
RP1-127H14.3	0.0679363
MIR1178	0
RPL35AP30	0
BICDL1	4.43531
Metazoa_SRP	0
RP1-267D11.1	0
RP1-267D11.6	3.20461
MIR4498	0
PXN-AS1	1.9144
RP1-278C19.8	0.285481
RPS20P31	0
NME2P1	0.319304
RNU4-2	1.37685
RNU4-1	0
SIRT4	1.47654
RNU6-1088P	0
PLA2G1B	0.164532
RPS27P25	1.00121
RP1-166H1.2	0
RPL31P52	0.359474
NRAV	4.6204
RP11-18C24.8	0.186743
Y_RNA	0
RPL29P24	0.17832
RPL11P5	0
RP11-728G15.1	0.655679
RP11-173P15.9	0.302121
RP11-173P15.10	0.426542
RP11-173P15.7	0
ARF1P2	0
CLIC1P1	0
RPL12P33	0
HNF1A-AS1	0
HNF1A	0
OASL	0.460654
RP11-216P16.7	0
RP11-216P16.4	0
RP11-216P16.5	0
SNORA70	0
RP11-216P16.6	0
Z98941.1	0
RP11-340F14.6	3.57762
RP11-711D18.2	0
KDM2B	4.37235
MIR7107	0
RP13-941N14.1	0.852716
RNU6-1004P	0
ORAI1	4.19109
MORN3	1.25221
RHOF	0.84099
RP11-347I19.8	4.92959
RP11-347I19.7	0.984068
SETD1B	3.62196
HPD	0.123286
RP11-7M8.2	0
RP11-87C12.6	0
Metazoa_SRP	0
RNU7-170P	0
WDR66	1.36721
RP11-87C12.5	0.044409
AC156455.1	0.148058
LRRC43	2.71227
IL31	0
B3GNT4	1.30557
VPS33A	4.97632
RP11-512M8.11	0
CCDC150P1	0.0623561
RPL21P1	0
CLIP1-AS1	0.0161363
ZCCHC8	3.18547
SNORA9	0
RP11-15J22.8	0
KNTC1	0.666906
RP11-324E6.8	0
RP11-324E6.10	0.565138
RP11-324E6.6	0
HCAR2	0.0951604
HCAR3	0.0509001
HCAR1	0.181263
RP11-324E6.4	0
Y_RNA	0
CCDC62	0.289738
RP11-463O12.5	0.207368
ABCB9	3.68053
OGFOD2	3.59692
MIR4304	0
RP11-197N18.7	0.0254562
RP11-197N18.8	0.0338222
MPHOSPH9	1.29023
C12orf65	3.40686
RP11-282O18.3	0.952142
RP11-282O18.7	0.181033
RNA5SP375	0
Y_RNA	0
RP13-942N8.1	1.43812
RILPL2	2.64293
RP11-972P1.8	0.0872003
RP11-972P1.10	0.63254
RP11-972P1.11	0.369745
MIR3908	0
RP11-486O12.2	0.269492
SNORA9	0
RP11-338K17.5	0.0775662
RP11-338K17.6	0.290579
TCTN2	4.27363
RP11-338K17.8	0
ATP6V0A2	2.35661
RPL27P12	0
RP11-338K17.10	0.315326
DNAH10	0.17241
DNAH10OS	2.7944
RP11-214K3.23	0.207201
RP11-214K3.22	0.108414
RP11-214K3.21	0.214966
RP11-214K3.20	0.100672
RP11-214K3.19	0.27048
RP11-214K3.18	0.0848586
RP11-214K3.5	0
RP11-214K3.24	0.132667
RFLNA	2.21626
RP11-522N14.2	0.0855957
MIR6880	0
RP11-408I18.9	0
RP11-83B20.1	0.113623
RP11-83B20.2	0
RP11-83B20.3	0.0249367
RP11-83B20.4	0
RP11-83B20.5	0
RP11-83B20.6	0
RP11-83B20.7	0
RP11-83B20.9	0
RP11-83B20.8	0
RP11-83B20.10	0
RP11-13J12.2	0
RNU6-927P	0
MIR5188	0
RPL22P19	0.0992903
DHX37	3.70927
RP11-158L12.2	0
AACS	4.5561
RP11-158L12.4	0.454422
RP11-158L12.5	0
RP11-158L12.6	0
RP11-604N13.1	0
RP4-800O15.1	0
RP4-800O15.2	0.0308904
RP4-800O15.3	0
LINC00939	0
RP5-916L7.2	0
RP3-446N13.5	0
RP3-446N13.1	0
RP3-446N13.2	0
RP3-446N13.3	0
RP3-446N13.4	0
RP1-116K23.1	0
RP4-809F18.1	0
RP5-944M2.1	0
RP5-944M2.2	0
RP5-944M2.3	0
RP5-944M2.4	0
RP11-407A16.1	0
NDUFA5P6	0
RP11-407A16.3	0
RP11-407A16.8	0
RP11-407A16.4	0
RP11-407A16.6	0
RP11-407A16.5	0
RP11-407A16.7	0
LINC00943	0.162545
LINC00944	0
RP11-983C2.1	0
RP11-983C2.2	0
RP11-983C2.3	0
HSPE1P20	0
RP11-575F12.1	0.0256607
RP11-575F12.2	0.1791
RP11-575F12.3	0.682714
RP11-955H22.1	0
RP11-955H22.4	0
RNU1-104P	0
RP11-955H22.3	0
RP11-955H22.2	0
RP11-367G12.1	0
RP11-483I24.1	0
RP11-351O2.1	0
Y_RNA	0
RP11-351O2.2	0
RP11-526P6.1	0
RP11-749H20.1	0
RP11-749H20.2	0
RP11-749H20.3	0
FLJ37505	0.0978918
LINC00507	0
LINC00508	0
CRAT8	0
RP13-653N12.1	0
RP13-653N12.2	0
RP11-417O18.2	0
MIR4419B	0
RP11-417O18.1	0
MIR3612	0
RP11-553N19.1	0
RP11-428I12.1	0
RP11-21K12.2	0.151919
RP11-21K12.3	0.0544615
RP11-753B7.2	0
NLRP9P1	0.039407
TMEM132D	1.86375
RP11-669N7.2	0
uc_338	0
RP11-669N7.3	0
RP11-206B11.1	0
RP11-337L12.1	0
RP11-174M13.2	0
RP11-572C21.2	0.08157
RP11-572C21.1	0.0284736
RP11-474D1.4	0
RP11-474D1.3	0.101252
RP11-474D1.1	0
RP11-474D1.2	0
RP11-143E21.2	0
RP11-143E21.3	0
FZD10-AS1	0.353421
FZD10	0.598928
RP11-143E21.1	0
RP11-143E21.6	0
PIWIL1	0
RP11-200K12.3	0
RP11-200K12.2	0
RIMBP2	3.34774
RP11-117L5.4	0
RP11-117L5.1	0.0307462
RP11-117L5.3	0
RP11-662M24.2	0.28137
RP11-662M24.1	0
RP11-989F5.4	0
RP11-989F5.1	0
RP11-989F5.3	0
RNU6-1077P	0
Y_RNA	0
ADGRD1	1.50874
RP11-243M5.5	0.0373806
RP11-243M5.4	0
RP11-243M5.2	0.0412443
RP11-243M5.3	0
RP11-76C10.6	0
RP11-76C10.5	0
RP11-76C10.4	0
RP11-76C10.3	0
RP11-76C10.2	0
LINC01257	0
RP11-638F5.2	0
RPS6P20	0
RP11-495K9.2	0
RNA5SP376	0
RP13-507P19.2	0.0118453
RP13-507P19.1	0
RP11-897M7.3	0
RP11-897M7.4	0
RP11-897M7.1	0
RP11-897M7.2	0
RP11-292I17.1	0
RP11-495K9.10	0.126059
RP11-495K9.9	0.0472773
RP11-495K9.8	0
RP11-495K9.7	0
RNA5SP377	0
RP11-495K9.6	0.0600566
RPS6P21	0
RP11-495K9.5	0.0662525
RNA5SP378	0
RNU6-1017P	0
RP11-417L19.2	3.02922
RP11-417L19.5	0.610386
RP11-417L19.4	0.582448
PUS1	4.87499
RP11-417L19.6	1.0134
SNORA49	0
RP13-820C6.4	0
EP400NL	1.8226
RP13-977J11.6	0.0625206
RP13-977J11.9	0.163321
RP13-977J11.2	0.329029
RP13-977J11.8	0
GALNT9	0.9782
RP13-977J11.3	0
RP13-895J2.2	0
RP13-895J2.3	0
RP13-895J2.6	0
RP13-895J2.7	0.206874
RP13-895J2.8	0.203948
RP13-895J2.9	0
RP13-895J2.10	0
RP13-895J2.11	0
RP13-714J12.1	0
RP11-503G7.1	0
RP11-503G7.2	0
RP13-554M15.7	0.393701
RP13-554M15.2	0.528749
MIR6763	0
RP13-554M15.8	0.112849
LRCOL1	0.100203
P2RX2	0
RP13-554M15.5	0
POLE	1.36885
RNA5SP379	0
RP13-672B3.5	0
RPS11P5	0.735663
CHFR	2.5535
RP11-46H11.11	0.205494
RP11-46H11.12	0.362794
RP11-46H11.2	0
RP11-46H11.3	0.65379
ZNF605	3.58596
NANOGNBP2	0
ZNF26	0.781313
RNU4ATAC12P	0
RP11-386I8.6	0.0235754
PTP4A1P2	0
RP11-386I8.5	0
RP11-386I8.4	0.0520605
ZNF140	2.54654
ZNF891	0.413149
CTD-2140B24.6	0
RPL23AP67	0.110469
ZNF10	2.74334
ZNF268	1.41939
AC226150.3	0
ANHX	0.0262748
RNU6-717P	0
Y_RNA	0
RP11-341D18.2	0
FAM230C	0
RP11-341D18.8	0
GGT4P	0.081675
RP11-341D18.5	0
SETD8P1	0.0265582
RP11-341D18.6	0
ABC7-42418200C9.1	0
U6	0
ZNF962P	0
BNIP3P7	0
LINC00349	0
LONRF2P2	0
LINC00388	0
FEM1AP4	0
LINC00387	0
TERF1P5	0
FAM207BP	0.0549778
GXYLT1P1	0
CNN2P12	0
ZNF965P	0
CYP4F34P	0
SNX18P26	0
LINC00328-2P	0
ANKRD20A9P	0
RHOT1P3	0
RNU6-55P	0
RNU6-76P	0
SNX19P2	0
LINC00408	0
RP11-442J17.3	0
PHF2P2	0
LINC00442	0
USP24P1	0
GTF2IP3	0
RP11-301J16.7	0
RNA5SP24	0
CENPIP1	0
RP11-408E5.6	0
SMPD4P2	0
RP11-408E5.8	0
TUBA3C	0
RP11-408E5.4	0
PSPC1P1	0.347873
RP11-408E5.5	0
ANKRD26P3	0.0274768
MRPL3P1	0
LINC00421	0.0359638
PARP4P2	0.0138423
FAM58DP	0.0304516
RP11-385E5.5	0
SLC25A15P2	0
TPTE2	0.39861
CYCSP32	0
MRPS31P2	0
ESRRAP1	0
CASC4P1	0
LINC00350	0
PSPC1-AS2	1.22158
RN7SL166P	0
ST6GALNAC4P1	0.362502
ZMYM5	3.51498
RP11-61K9.2	0
RP11-61K9.3	2.11174
KRR1P1	0.270747
RP11-264J4.8	0.371983
LINC01072	0
GJA3	0.191473
PPIAP28	0
LINC00556	0
GJB2	0.771863
RP11-264J4.10	0
MIR4499	0
RP11-476H16.1	1.16194
IFT88	4.14718
SLC35E1P1	0.285107
RNU2-7P	0
RP11-172H24.4	1.421
RP11-261P13.5	1.5365
RANP8	0
RP11-261P13.6	0.511838
XPO4	2.30036
CNOT4P1	0
HNRNPA1P30	0
PPIAP27	0
RPSAP54	0.194709
LATS2	1.74604
LATS2-AS1	0
RNU4-9P	0
RPS12P23	0.14376
IPPKP1	0
FAS-AS1	0
SNORD27	0
SKA3	0.204759
RP11-101P17.14	0
LINC01046	0
ESRRAP2	0.0604035
MIPEPP3	0.700363
LINC00539	0.340573
GRK6P1	0.244991
GAPDHP52	0.0472376
RNA5SP25	0
ZDHHC20-IT1	0.178431
HIST1H2BPS3	0
FNTAP2	0
RNU6-59P	0
RPS7P10	0.411977
FGF9	2.10422
RN7SL766P	0
LINC00424	0
LINC00540	0.163327
NME1P1	0
MTND3P1	0
FTH1P7	1.55025
DDX39AP1	0
SNORD36	0
RPL7AP73	0
IPMKP1	0
RFESDP1	0
LINC00621	0.210305
BASP1P1	0
NUS1P2	0
RP11-124N19.3	0
RP11-124N19.4	0
HMGA1P6	0
RNY3P4	0
LINC00362	0
SGCG	0.263037
RNU6-58P	0
TATDN2P3	0
SDAD1P4	0
SACS	4.93034
RPLP1P13	0
SACS-AS1	0.0694573
LINC00327	0.343074
LINC00352	0
TNFRSF19	0.962529
MIPEP	2.95355
MTCO3P2	0
PCOTH	0.213701
C1QTNF9B	0.0916927
ANKRD20A19P	0.0598178
SPATA13	0.0833885
IPO7P2	0
MIR2276	0
SPATA13-AS1	0
C1QTNF9	0.294681
C1QTNF9-AS1	0
RP11-307N16.7	0
NUS1P3	0
LINC00566	0
CYCSP33	0
TPTE2P6	0.169046
PARP4	4.48459
PSPC1P2	0
ATP12A	0.00739992
RNY1P7	0
RPL26P34	0
IRX1P1	0
ANKRD20A10P	0.0531619
RNF17	0.0131086
CENPJ	2.45466
TPTE2P1	0.84132
RP11-756A22.7	0.545893
SLC25A15P3	0
RPL34P27	0.331088
LSP1P1	0
RP11-458I4.2	0
PABPC3	0.229202
RP11-165I9.10	0
LINC01053	0.0689526
RP11-165I9.9	0.0568617
LINC01076	0
RPL23AP69	0
RP11-271M24.2	0.49241
NUP58	4.46734
ELOBP1	0.101104
ATP8A2	3.36381
RNU6-78P	0
RP11-467D10.2	0
RN7SL741P	0
RNY1P3	0
SHISA2	1.22509
LINC00415	0
ATP8A2P3	0
PRUNEP1	0
RP11-380N8.7	0.353236
RP11-380N8.6	0
THAP12P6	0
uc_338	0
RPS3AP44	0.0295377
WASF3-AS1	0
FGFR1OP2P1	0
RP11-545M8.4	0
RPS21P8	0
RPS20P32	0
RP11-144H23.2	0
USP12-AS1	0
USP12-AS2	0.908529
RP11-428O18.6	0.401368
LINC00412	0.0719618
SNORD102	0
SNORA27	0.667552
RNU6-70P	0
LINC01079	0
RNY1P1	0
RNU6-63P	0
LNX2	1.3299
RP11-87C7.3	0
NPM1P4	0
GSX1	0.0547243
RNU6-73P	0
PLUT	0
PDX1	0
ATP5EP2	0.678297
LINC00543	0
CDX2	0
URAD	0
RN7SL272P	0
FLT3	0.102798
KATNBL1P1	0
CHCHD2P8	0
PAN3-AS1	2.70646
EEF1A1P3	0.0355758
RNU6-82P	0
RP11-95G6.1	0.301137
EIF4A1P7	0
Y_RNA	0
RNU6-53P	0
CYP51A1P2	0.100636
RP11-161P17.2	0
POM121L13P	0
MTUS2	2.46033
MTUS2-AS2	0
GAPDHP69	0.0233545
RP11-351N4.4	0
MTUS2-AS1	0.0441423
Metazoa_SRP	0
TIMM8BP1	0
LINC00297	0
LINC00572	0
LINC00544	0.0205567
RP11-629E24.2	0
LINC00365	0.0156798
LINC00384	0.0185285
RP11-490N5.3	0.958352
KATNAL1	3.88371
RNU6-64P	0
PRDX2P1	0
LINC00427	0.066129
LINC00426	0.305933
RP11-374F3.5	0.319796
LINC01058	0
UBE2L5P	0.0754151
RBM22P2	1.57968
MFAP1P1	0.606998
PTPN2P2	0.0183559
Metazoa_SRP	0
ALOX5AP	2.94895
LINC00398	0.196337
TEX26-AS1	0.0084367
LINC00545	0
MEDAG	0.281326
TEX26	0.577264
RP11-252M21.6	0
LINC01066	0
WDR95P	0
ANKRD26P4	0.0429501
RP11-326L9.1	0
RP11-326L9.2	0
RXFP2	0.148846
EEF1DP3	0.0699862
RP1-257C22.2	0.0957066
Metazoa_SRP	0
LINC01073	0
FRY-AS1	0.053731
ZAR1L	0
BRCA2	0.0621415
IFIT1P1	0.0153516
ATP8A2P2	0.0266978
N4BP2L2-IT2	0.950566
PDS5B	4.45194
RNY1P4	0
RP11-380B4.3	0.220629
LINC00423	0
TOMM22P3	0
KL	1.23029
STARD13	4.77369
STARD13-IT1	0
STARD13-AS	0.0314035
RP11-141M1.1	0
RP11-141M1.4	0.095605
RP11-141M1.3	0.143355
RP11-37L2.1	0.0858388
RP11-179A7.2	0
RFC3	1.50259
RNU5A-4P	0
RP11-142E9.1	0.0907499
RP11-218I21.2	0
VDAC1P12	0
SNORA25	0
RP11-282M24.1	0
RP11-16D22.2	0
LINC00457	0
RP11-266E6.3	0
GAMTP2	0
Metazoa_SRP	0
RP11-307O13.1	0.404244
NBEA	2.94634
SCAND3P1	0
PHBP13	0.0545208
MAB21L1	0.269135
LINC00445	0
SOHLH2	0.335379
CCDC169	0.112675
RNU6-71P	0
SPG20-AS1	0.322977
CCNA1	3.58341
HIST1H2APS6	0
SERTM1	0.126775
GAPDHP34	0
TCEAL4P1	0
ARL2BPP3	0
NDE1P2	0
RFXAP	3.67906
SMAD9	3.3245
SMAD9-IT1	0.113106
LAMTOR3P1	0
RPL29P28	0
EIF4A1P5	0
CSNK1A1L	0.0313866
RP11-676B18.2	0
RP11-676B18.1	0
RN7SKP1	0
RPS12P24	0
LINC01048	0
LINC00547	0
POSTN	0.0356273
TRPC4	0.449145
RNA5SP26	0
RP11-93G5.1	0.014904
HSPD1P9	0
LINC00571	0.0524246
RP11-131P10.2	0
LINC00437	0.118917
LINC00366	0
PRDX3P3	0
FREM2	0.232348
RNU6-56P	0
FREM2-AS1	0
PLA2G12AP2	0
ANKRD26P2	0
STOML3	0
RP11-50D16.4	0.859858
NXT1P1	0
COG6	3.59646
MIR4305	0
RNY4P14	0
CDKN2AIPNLP3	0
AZU1P1	0
SNORD116	0
LINC00598	0.230209
LINC00332	0
RPL17P51	0
RNY3P9	0
RN7SKP2	0
RLIMP1	0.022475
MIR320D1	0
Metazoa_SRP	0.086232
SLC25A15	1.43776
MIR621	0.26366
TPTE2P5	0.643405
CYCSP34	1.30874
