Name	Whole Blood
RNU7-49P	0
PDE3B	3.43539
RP11-677N16.1	0.154137
CYP2R1	1.94665
CALCB	0.0222695
CALCP	0
CALCA	0
OR7E41P	0
INSC	0.569639
snoMBII-202	0
RP11-531H8.1	0.110855
RP11-531H8.2	4.9937
RP11-396O20.1	0.0954883
RP11-396O20.2	0
RP11-222N13.1	0
SOX6	0.216807
CTD-3096P4.1	0
AKR1B1P3	0
RN7SL188P	0
PLEKHA7	0.180022
RN7SKP90	0
RP11-466H18.1	1.71947
OR7E14P	0.0669611
SNORD14A	0.741045
SNORD14B	0.385824
PIK3C2A	1.77305
RNU6-593P	0
CTD-3236F5.1	0
RP11-452G18.1	0
NUCB2	2.93197
RP11-452G18.2	4.55868
NCR3LG1	0.136085
RP1-239B22.5	0.504421
KCNJ11	0.0713407
ABCC8	0.0134976
SDHCP4	0
USH1C	0
OTOG	0
RP11-358H18.3	0
RP11-358H18.2	0
MYOD1	0
KCNC1	0.0120457
SERGEF	3.52328
TPH1	0.0610976
SAAL1	2.32357
HIGD1AP5	0
SAA3P	0
MRGPRX3	0
RP11-113D6.6	0
RP11-113D6.3	0
MRGPRX4	0
GLTPP1	0
RP11-113D6.9	0
RP11-113D6.10	0
SAA4	0.0923853
SAA2	0.133874
RNA5SP333	0
ST13P5	0.166228
SAA1	1.26801
RNA5SP334	0
HPS5	2.57519
GTF2H1	4.09667
MIR3159	0
AC084117.3	1.05425
LDHC	0.0311442
RP11-613F22.7	0
LDHAL6A	0.0445046
YWHABP2	0.161459
RP11-613F22.8	0.0620765
RP11-613F22.6	0.20164
UEVLD	2.53334
Metazoa_SRP	0
SPTY2D1-AS1	0.173046
RP11-504G3.4	0.0320135
RP11-504G3.2	0.0849137
SPTY2D1	4.10873
RP11-137N23.1	0
TMEM86A	0.538024
IGSF22	0.0758171
RP11-1081L13.4	0.114435
PTPN5	0.0173816
RP11-1081L13.5	0
RP11-583F24.7	0
RP11-1081L13.3	0
RP11-583F24.6	0
RP11-583F24.5	0
MRGPRX1	0
RP11-583F24.8	0
RP11-583F24.4	0
RP11-583F24.3	0
RP11-589F4.2	0
MRGPRX2	0
ZDHHC13	3.58416
CSRP3	0.141794
RP11-428C19.4	0
E2F8	0.206627
PCNAP4	0
RP11-428C19.5	0
NAV2	0.0749515
NAV2-IT1	0
RNA5SP335	0
NAV2-AS5	0
NAV2-AS4	0
MIR4486	0
SNORA1	0
RP11-359E10.1	0
MIR4694	0
NAV2-AS3	0
NAV2-AS2	0
RP11-371I20.2	0
DBX1	0
PRMT3	1.3925
HMGB1P40	0
SLC6A5	0
NELL1	0
RP11-701I24.3	0
RNA5SP336	0
RP11-670N15.2	0
RP11-670N15.1	0
CTD-2302A16.2	0
RNA5SP337	0
CTD-2019O4.1	0
ANO5	0.0726258
CTD-3064C13.1	0
CTD-2140G10.2	0
SLC17A6	0
CTD-2140G10.4	0
LINC01495	0
RP11-34N19.1	0
FANCF	1.37906
GAS2	0.0590781
RNA5SP338	0
SVIP	2.38132
RP11-17A1.3	0.0139195
CCDC179	0
RP11-266A24.1	0
RP11-787P24.4	0
WIZP1	0
MIR8054	0
RP11-787P24.2	0
THAP12P4	0
RP11-713P14.1	0
RP11-945A11.1	0
RP11-945A11.2	0
RNU6-783P	0
RP11-747E23.1	0
RP11-2F20.1	0
Y_RNA	0
LUZP2	0
CTC-830E23.1	0
RP11-54J7.2	0
RPL36AP40	0
RP11-46P12.1	0
RP11-405K6.1	0
RP11-20J1.1	0
RP11-336F14.1	0
CTD-2507G9.1	0
RP11-430L3.1	0
ANO3	0
RP11-485O14.1	0
MUC15	0
SLC5A12	0
FIBIN	0.0850814
BBOX1	0.0194152
BBOX1-AS1	0
CCDC34	0.294343
LGR4	0.120155
RP11-159H22.2	0
RP11-159H22.1	0
LIN7C	2.25451
BDNF-AS	0.0468091
MIR8087	0
RNA5SP339	0
RP11-587D21.1	0.354229
LINC00678	0
BDNF	0.00476276
RP11-587D21.4	0
CBX3P1	0
HSP90AA2P	0.166143
RP11-406D1.2	0
KIF18A	0.227815
MIR610	0
METTL15	0.367248
RP11-797J4.1	0
RN7SKP158	0
AC104978.1	0
MIR8068	0
RP11-22P4.2	0
RP11-960D24.1	0
RP11-115J23.1	0
OR2BH1P	0
RP11-466I1.1	0
CTD-2063L20.1	0
RP11-460B17.3	0
RP11-460B17.1	0
RP11-460B17.2	0
CTD-3012A18.1	0
RP5-1027O15.1	0
HNRNPRP2	0
CTD-3138F19.1	0
RN7SL240P	0
RPL7AP58	0
LINC01616	0
KCNA4	0
RP11-624D11.2	0
RP4-562D20.2	0
FSHB	0
ARL14EP	1.4347
RPL12P30	0
MPPED2	0.0214381
RP4-710M3.2	0
RP5-1024C24.1	0
DCDC1	0
CYCSP25	0
RP1-296L11.1	0
DNAJC24	0.327656
IMMP1L	0.481045
ELP4	0.418011
Z83001.1	0
PAX6	0
RCN1	1.00433
PAUPAR	0
RP1-17K7.2	0
RP1-17K7.3	0
RP1-17K7.1	0
U3	0
EIF4A2P5	0
THEM7P	0
RP1-65P5.5	0
WT1	0
WT1-AS	0
WT1-AS_2	0
HNRNPA3P9	0.0743897
CCDC73	0.00631368
RP1-181J22.1	0
PRRG4	3.14999
QSER1	0.559365
Y_RNA	0
DEPDC7	0.151442
TCP11L1	1.82029
PIGCP1	1.01284
LINC00294	3.60168
CSTF3	2.2544
CSTF3-AS1	0.039465
Y_RNA	0
Y_RNA	0
RP1-89D4.1	0.0968859
RP1-130L23.1	0
RP1-305G21.1	0
KIAA1549L	0.00849621
RP4-541C22.5	0
C11orf91	0
FBXO3	2.47125
FBXO3-AS1	0
RP11-646J21.6	0
RP11-646J21.7	0
RP11-646J21.3	0
RP11-646J21.4	0
RP11-646J21.2	0
RP13-786C16.1	0.0481984
ABTB2	0.690459
Y_RNA	0
RP1-145M24.1	0
RP1-53C18.3	0
CIR1P3	0
ELF5	0
RP4-594L9.2	0
RP11-350D17.2	0
EHF	0.0203981
RP11-350D17.3	0
RP4-743O11.1	0
APIP	1.25534
PDHX	2.02762
MIR1343	0
RP4-607I7.1	0.121414
RP1-68D18.4	1.57632
RP1-68D18.2	1.23539
SLC1A2	0.0872897
RP1-68D18.3	0
AC090625.1	0
RP4-683L5.1	0
PAMR1	0.0292617
RP5-945I17.2	0
FJX1	0.0275756
RP1-276E15.1	0
TRIM44	3.65843
KRT18P14	0
RP11-698N11.2	0
LDLRAD3	1.76656
RP5-916O11.3	0
RP5-916O11.2	0
RPL12P31	0
MIR3973	0
RP11-1110F20.1	0
PRR5L	2.47588
RP11-514F3.4	0
RP11-514F3.5	0
RP11-219O3.2	0
TRAF6	3.50554
RP11-545D22.1	0
RAG1	0.0204182
RAG2	0
C11orf74	0.541739
CTD-2119L1.1	0
SNORA31	0
RPL7AP56	0
RP11-159D8.1	0
RP11-159D8.2	0
LRRC6P1	0
RP11-63D14.1	0.172535
RP11-277K23.1	0
LINC01493	0
RP11-313M3.1	0
RNU6-99P	0
RP11-810F22.1	0
RP11-40H19.1	0
RP11-454H19.2	0
LRRC4C	0
Y_RNA	0
RP11-407P18.1	0
RNU6-365P	0
RP11-63C8.1	0
RP11-124G5.3	0
RP11-124G5.1	0
RP11-124G5.2	0
LINC01499	0
RP11-375D13.1	0
RP11-375D13.4	0
RP11-375D13.3	0
RP11-148I19.1	0
CTD-2572N17.1	0
CTD-2537L20.1	0
RP11-111A24.2	0
RP11-111A24.1	0
HNRNPKP3	0
RP11-484D2.2	0
Y_RNA	0
RP11-484D2.5	0
RP11-484D2.4	0.14552
RN7SKP287	0.129157
RP11-484D2.3	0
CTBP2P6	0
RP11-472I20.3	0
MIR670	0
MIR670HG	0
MIR129-2	0
HSD17B12	2.62278
RPL23AP63	0
PHBP2	0
RP11-613D13.5	0.0666993
ALKBH3	4.12747
SEC14L1P1	0.116367
ALKBH3-AS1	0.0543365
RP11-613D13.4	0
C11orf96	0.548814
RP11-613D13.8	0
ACCSL	0.0262527
ACCS	3.59616
CTD-2609K8.3	0
ALX4	0
RP11-58K22.1	0
RP11-58K22.2	0
RP11-58K22.5	0.414573
RP11-58K22.4	0.321521
RPL34P22	0.357972
RP11-244C20.2	0
RP11-45A12.1	0
RP11-45A12.2	0
TSPAN18	1.81122
AC068858.1	0
PRDM11	0.298433
CTD-2560E9.3	0
SYT13	0.00857447
CTD-2560E9.5	0
RP11-430H10.1	0.0517997
RP11-430H10.2	0
RP11-430H10.4	0
RP11-430H10.3	0
RP11-958J22.1	0
RP11-958J22.2	0
RP11-958J22.3	0
CHST1	0.107714
RP11-495O11.1	0
MIR7154	0
CTD-2210P24.1	0
CTD-2210P24.2	0
CTD-2210P24.3	0
DKFZp779M0652	0.100082
CTD-2210P24.6	0
MAPK8IP1	0.359601
C11orf94	0.0571796
LARGE2	1.61071
RP11-702F3.1	0.0686984
RP11-702F3.3	0
RP11-702F3.2	0
RP11-702F3.4	0
CTD-2589M5.5	0.639233
CTD-2589M5.4	0
CREB3L1	0.0919952
MIR4688	0
MDK	1.02203
CHRM4	0.0997721
AMBRA1	3.9782
MIR3160-1	0
HARBI1	1.17379
F2	0.0727988
CKAP5	3.50361
MIR5582	0
SNORD67	0
SNORD67	0
LRP4-AS1	0
LRP4	0.0283048
C11orf49	1.79153
CTD-2384B9.1	0
RP11-390K5.3	0
RP11-390K5.6	4.58983
PACSIN3	0.163646
MIR6745	0
RP11-390K5.1	0.115772
RP11-17G12.2	0.107838
NR1H3	2.51346
RP11-17G12.3	0.0466979
RP11-125F14.2	0
MIR4487	0
RAPSN	0.619346
RP11-750H9.7	0
RN7SL652P	0
PTPMT1	3.37312
KBTBD4	3.97308
RNU5E-10P	0
FAM180B	0.0238504
C1QTNF4	0.375389
AGBL2	0.201347
Y_RNA	0.306028
NUP160	2.44032
RP11-692M12.5	0
RNA5SP340	0
Y_RNA	0
YPEL5P2	0
RP11-793I11.1	0
PTPRJ-AS1	0
MIR3161	0
OR4B1	0
OR4B2P	0
OR4X2	0
OR4X1	0
OR4S1	0
OR4C3	0
OR4C4P	0
OR4C5	0
OR4C2P	0
OR4C10P	0
OR4C9P	0
OR4R1P	0
OR4A47	0
OR4A48P	0
OR4A46P	0
OR4A40P	0
OR4A43P	0
OR4A45P	0
OR4A41P	0
OR4A42P	0
OR4A44P	0
RP11-56P9.5	0
RP11-56P9.10	0
RP11-56P9.6	0
RP11-56P9.4	0
TRIM51CP	0
RP11-56P9.8	0
TRIM51GP	0
TRIM53CP	0
RP11-56P9.11	0
TRIM49B	0
TRIM64C	0
CTD-2132H18.5	0
CTD-2132H18.3	0
UBTFL7	0
RP11-107P7.1	0
RP11-107P7.6	0
RP11-107P7.2	0
TRIM77BP	0
UBTFL9	0
FOLH1	0
CTD-2026G22.1	0
TYRL	0
CBX3P8	0
RP11-61N20.3	0
RP11-707M1.1	0
RP11-707M1.7	0
RP11-707M1.9	0
TRIM51FP	0
RP11-163O19.16	0
RP11-163O19.1	0
RP11-163O19.11	0
RP11-163O19.10	0
TRIM51DP	0
RP11-163O19.3	0
RP11-163O19.8	0
OR4A1P	0
OR4A49P	0
OR4A18P	0
OR4A19P	0
OR4R3P	0
OR4C13	0
OR4C12	0
OR4C48P	0
OR4C45	0
OR4C49P	0
GTF2IP11	0
RP11-347H15.1	0
RP11-347H15.6	0
RP11-347H15.2	0
RP11-347H15.5	0
RP11-347H15.3	0
RP11-347H15.4	0
RP11-574M7.1	0
RP11-574M7.2	0
OR4C50P	0
OR4C46	0
OR4C7P	0
OR4R2P	0
OR4A4P	0
OR4A3P	0
OR4A2P	0
OR4A8	0
OR4A7P	0
OR4A5	0
OR4A6P	0
TRIM48	0
RP11-72M10.2	0
RP11-72M10.4	0
RP11-72M10.8	0
RP11-72M10.7	0
TRIM51HP	0
RP11-72M10.5	0
OR4A11P	0
OR4A12P	0
OR4A16	0
OR4A15	0
OR4A9P	0
OR4X7P	0
RP11-131J4.12	0
OR4A10P	0
OR4A17P	0
OR4A13P	0
OR4A50P	0
OR4A14P	0
OR4A21P	0
OR4C1P	0
OR4C14P	0
OR4C15	0
OR4C16	0
OR4C11	0
OR4P4	0
OR4S2	0
OR4C6	0
OR4V1P	0
OR4P1P	0
RP11-674C21.9	0
OR5D2P	0
OR5D3P	0
OR5D17P	0
OR5D13	0
OR5D15P	0
OR5D14	0
OR5L1	0
OR5D18	0
OR5L2	0
OR5D16	0
OR9M1P	0
RP11-738O11.9	0
RP11-738O11.12	0
RP11-738O11.13	0
TRIM51	0
OR5W1P	0
OR5W2	0
OR5I1	0
OR10AF1P	0
OR10AK1P	0
OR10AG1	0
OR7E5P	0
OR5F1	0
OR5F2P	0
OR5AS1	0
OR5AQ1P	0
OR5J1P	0
OR5BE1P	0
OR8I2	0
OR8I4P	0
OR8H2	0
OR5BN2P	0
OR8H3	0
OR5BN1P	0
OR8J3	0
OR8K4P	0
OR8K5	0
OR5J7P	0
OR5J2	0
OR8V1P	0
RP11-444K7.8	0
OR8J2	0
OR5T2	0
OR5T3	0
OR5T1	0
OR8H1	0
OR8I1P	0
OR8K3	0
FAM8A2P	0
OR8K2P	0
OR8K1	0
RPL5P29	0
OR8J1	0
OR8U1	0
OR8L1P	0
OR5AL2P	0
OR5AL1	0
OR5R1	0
OR5M4P	0
OR5M9	0
OR5M3	0
OR5M2P	0
OR5M8	0
CTD-3051L14.13	0
OR5M7P	0
CTD-3051L14.14	0
OR5M6P	0
OR5M5P	0
OR5M11	0
OR5M10	0
OR5M13P	0
OR5M1	0
OR5AM1P	0
OR5M12P	0
OR5AP1P	0
OR5AP2	0
OR5AR1	0
OR2AH1P	0
RP11-59K5.1	0
OR9G1	0
RP11-100N3.2	0
OR9G3P	0
OR9G4	0
MIR6128	0
OR9G2P	0
OR5G1P	0
OR5G4P	0
OR5G5P	0
OR5G3	0
AP000479.1	0
FADS2P1	0
OR5AK3P	0
OR5AK2	0
OR5AK1P	0
OR5BQ1P	0
OR5AK4P	0
OR5AO1P	0
OR5BP1P	0
LRRC55	0
APLNR	0.0348923
TNKS1BP1	0.805465
RP11-872D17.4	0
P2RX3	0
PRG3	1.73925
RNA5SP341	0
RN7SKP259	0
RTN4RL2	0.222955
SLC43A1	4.80614
RN7SL605P	0
SMTNL1	0.688513
RPS4XP13	0.118588
AP000662.4	0.0205591
MIR130A	0
YPEL4	2.11101
MED19	3.3779
AP000662.9	0
BTBD18	0.0286094
CTNND1	2.77396
OR5BA1P	0
RP11-734C14.2	0
OR5AZ1P	0
OR5BD1P	0
CYCSP26	0
OR9Q1	0
RNU6-899P	0
OR6Q1	0
VN2R9P	0
RP11-659P15.1	0
RP11-659P15.2	0
OR9L1P	0
OR9I3P	0
OR9I1	0
OR9I2P	0
OR5BL1P	0
OR9Q2	0
OR1S2	0
OR1S1	0
OR10Q1	0
EIF4A2P3	0
OR10W1	0
OR10Q2P	0
OR5BC1P	0
OR5B19P	0
OR5B10P	0
AP000435.3	0
OR5B17	0
OR5B1P	0
OR5B15P	0
OR5B3	0
OR5B2	0
OR5B12	0
RP11-655C2.3	0.0704018
OR5B21	0
CMB9-55A18.1	0.0374191
CNTF	0.235302
AP001350.4	0.197757
GLYAT	0.0164661
AP000445.1	0
AP000445.2	0
TMA16P1	0
GLYATL2	0
GLYATL1P2	0.0743359
GLYATL1	0.0139195
RP11-780O24.2	0
RP11-142C4.6	0.131738
RP11-142C4.4	0
GLYATL1P1	0.0470626
RP11-142C4.5	0.0343236
GLYATL1P4	0
GLYATL1P3	0
FAM111B	0.137293
AP001258.4	0.718304
AP001258.5	0
DTX4	1.71834
RN7SL42P	0
WARSP1	0
SLC25A47P1	0
RP11-1036E20.9	0.060185
RP11-1036E20.7	0.0110543
RN7SL435P	0
OR5AN2P	0
OR5BR1P	0
OR5AN1	0
OR5BB1P	0
OR5A2	0
OR5A1	0
OR4D6	0
OR4D10	0
OR4D8P	0
OR4D11	0
OR4D9	0
OR4D7P	0
AP000442.4	0
MIR3162	0
AP000442.1	2.63298
AP000640.2	0
RN7SKP192	0
OR10V1	0
OR10Y1P	0
OR10V3P	0
OR10V2P	0.180947
AP000640.10	1.31128
FABP5P7	0.092356
GIF	0.0658415
SRD5A3P1	0
OOSP1	0.113757
RP11-736I10.1	0
OOSP2	0
RP11-736I10.2	0
MS4A2	0.112604
AP001257.1	0.458069
MS4A4E	1.78133
MIR6503	0
MS4A6E	0.0939023
MS4A14	4.10118
MS4A5	0
MS4A12	0
MS4A13	0
RP11-448N3.1	0
LINC00301	0
MS4A8	0
MS4A18	0
MS4A15	0
MS4A10	0
RP11-804A23.1	0
RP11-804A23.2	0
RP11-804A23.4	0
CCDC86	4.3183
PTGDR2	0.536898
ZP1	0.0371121
RP11-881M11.2	0.490006
RP11-881M11.1	0
RP11-881M11.4	0
TMEM132A	0.17102
RNU6-933P	0
RP11-881M11.8	0
AP000437.3	0.103763
PGA3	0.0176387
PGA4	0
PGA5	0.116124
VWCE	3.03974
TKFC	4.27803
RP11-286N22.14	0.32485
RP11-286N22.6	0.0618208
RP11-286N22.8	0.0778101
RN7SL23P	0.434752
PPP1R32	3.08675
RP11-286N22.10	0
MIR4488	0
LRRC10B	0.0271193
SYT7	0.0436294
RP11-286N22.16	0
RP11-794G24.1	0
RP11-855O10.2	0
RPLP0P2	0.0187951
RP11-855O10.3	0
DAGLA	0.280753
DKFZP434K028	0
MYRF	0.341331
FEN1	3.69791
FADS1	1.86912
FADS2	2.6141
FADS3	3.61696
MIR6746	0
RAB3IL1	3.88915
RNU6-1243P	0
RP11-810P12.7	1.31551
RP11-810P12.1	0.0829535
RP11-810P12.6	0
RP11-810P12.5	0
INCENP	1.58266
EEF1DP8	0
SCGB1D1	0
SCGB2A1	0
RP11-703H8.9	0
SCGB1D2	0
SCGB2A2	0.0411494
SCGB1D4	0
NPM1P35	0
RP11-703H8.7	0
ASRGL1	1.25409
RCC2P6	0.0227132
CTD-2531D15.5	0
SCGB1A1	0
CTD-2531D15.4	0
RP11-864I4.3	0
RP11-864I4.4	0
MIR6747	0
RP11-831H9.3	0
ROM1	1.44115
METTL12	0.934325
LBHD1	1.99974
UQCC3	2.13701
LRRN4CL	0.0388796
GNG3	0.249305
ZBTB3	1.21284
RP11-727F15.11	0
TAF6L	4.39542
RP11-727F15.12	0.872471
MIR6748	0
MIR6514	0
RP11-727F15.13	1.42573
RNU6-118P	0.245393
RP11-727F15.9	0.558262
RP11-727F15.14	0.597203
SNORD22	3.21712
SNORD30	0
SNORD22	1.58737
SNORD28	0
SNORD27	0
SNORD26	0
CHRM1	0.0116904
AP000438.2	0
RN7SL259P	0
SLC22A6	0
SLC22A8	0
RP11-959F10.4	0
RP11-959F10.5	0
SLC22A24	0
RPL29P22	0
SLC22A10	0
SLC22A25	0
RP11-959F10.6	0
CCND2P1	0
AP000438.4	0
SLC22A9	0
HRASLS5	0.135928
CMB9-14B22.1	0
HRASLS2	0.168666
PLA2G16	2.89393
RP11-697H9.3	0
IMMP1LP1	0.109501
RP11-697H9.2	0
RP11-697H9.5	0
C11orf95	0.449105
RN7SL596P	0
C11orf84	2.97832
RP11-466C23.5	0.784644
RNU6-1306P	0
RCOR2	0.0383601
NAA40	4.31812
RNU6-45P	0
MACROD1	1.11288
RP11-21A7A.2	0
RP11-21A7A.4	0
FLRT1	0.0694564
RP11-21A7A.3	0
RP11-783K16.14	2.81067
RP11-783K16.5	0
RP11-783K16.13	0.147551
KCNK4	0.0136753
Y_RNA	0
TEX40	0.0381051
AP003774.1	2.0368
MIR7155	0
MIR1237	0
AP003774.6	1.76783
AP003774.5	0
AP003774.4	0.397114
AP005273.1	0
AP006288.1	0
SLC22A11	0.00686976
SLC22A12	0
NRXN2	0.111683
AP001092.4	0
AP001462.6	0.255555
CDC42BPG	0.85232
AP001187.11	0
MIR194-2HG	0.113893
MIR6750	0
MIR6749	0
GPHA2	0.0625834
MAJIN	0.0396601
BATF2	2.20693
MIR6879	0
AP000436.4	0
SAC3D1	2.2424
NAALADL1	2.31961
CDCA5	1.36157
TMEM262	0
AP003068.9	0
TM7SF2	3.78828
ZNHIT2	4.08937
RP11-399J13.2	0.0809894
MIR6751	0
HIGD1AP10	0
RNU2-23P	0
PDCL2P2	0
SPDYC	0.390898
PGAM1P8	0.544293
AP003068.23	3.43565
SLC22A20	0.241711
POLA2	4.22292
TIGD3	1.62154
RP11-867O8.5	0.186737
mascRNA-menRNA	0
CMB9-22P13.1	2.48707
CMB9-22P13.2	0
SNRPGP19	0
RP11-856B14.10	0
SSSCA1-AS1	1.64642
KCNK7	3.33177
MIR4690	0
MIR4489	0
RN7SL309P	0
KRT8P26	0.317589
RP11-770G2.2	0.881488
OVOL1	0.0429075
OVOL1-AS1	0
SNX32	0.144685
FOSL1	1.71059
TSGA10IP	0.0595859
RP11-1167A19.6	0
CST6	0.172463
CATSPER1	2.91262
GAL3ST3	0.0292371
RP11-1167A19.2	0.954263
RP11-755F10.1	2.30466
KLC2	2.30109
RP11-755F10.3	0.590449
RP11-867G23.1	0.119804
RP11-867G23.2	0
RP11-867G23.3	0.88067
CNIH2	0.746635
TMEM151A	0.0338122
RP11-867G23.13	0
CD248	0.940398
RIN1	4.36829
RP11-867G23.12	0
B4GAT1	0.93205
RP11-867G23.8	0.135661
SLC29A2	1.43537
Metazoa_SRP	0
BRD9P1	0
RNU1-84P	0
RP11-867G23.10	0
NPAS4	0.0145012
SNORA43	0
CTD-3074O7.7	0
PELI3	2.63392
CTD-3074O7.5	0.813379
BBS1	1.93647
ZDHHC24	3.95326
ACTN3	0.109273
CTD-3074O7.2	0
CTSF	3.25881
CCDC87	0.0136473
RNU4-39P	0
RBM4B	2.70282
SPTBN2	0.126336
RN7SL12P	0
C11orf80	2.01525
C1QBPP2	0
FTLP6	0
PC	1.07177
LRFN4	2.21776
RNU7-23P	0
MIR3163	0
C11orf86	0
SYT12	0.0142797
MIR6860	0
RHOD	0.168969
RP11-157K17.5	0.225808
CTC-1337H24.3	0
RN7SKP239	0
CLCF1	2.082
CTC-1337H24.4	0.293974
RNU6-1238P	0
CARNS1	1.48004
GPR152	0.0557094
CABP4	0.347931
TMEM134	3.72055
MIR6752	0
CABP2	0
RP11-715F10.6	0
C11orf72	0
RP11-655M14.12	0
DOC2GP	0.98487
NUDT8	1.27668
TBX10	0
ACY3	0.388308
AP003385.2	0
ALDH3B2	0.0467867
RPL37P2	0.548721
UNC93B5	0
OR7E145P	0
OR7E11P	0
RP11-655M14.14	0
RP11-655M14.4	0
ALG1L8P	0
FAM86C2P	0.172036
ENPP7P7	0
RP11-119D9.4	0
RP11-119D9.1	0.0198717
RNU6-46P	0
RPS3AP40	0
RP5-903G2.2	0
RP5-901A4.4	0
RP5-901A4.5	0
OR7E1P	0
RP5-901A4.1	1.25398
MIR7113	0
CTD-2655K5.1	0
LRP5	0.301427
NDUFA3P2	0
CTD-2007L18.5	0.135218
GAL	0.0562411
TESMIN	1.59016
RP11-757G1.6	0.0235965
RP11-757G1.5	0
MRGPRD	0
RP11-554A11.4	0
MRGPRF	0.0758708
MRGPRF-AS1	0
MIR3164	0
RP11-554A11.7	0.0651367
RP11-554A11.8	0
MYEOV	0.195567
IFITM9P	0.98162
RP11-211G23.2	0
RP11-211G23.1	0
AP000439.1	0
AP000439.2	0
AP000439.5	0
AP000439.3	0
CCND1	0.255782
ORAOV1	2.25364
FGF19	0
RP11-300I6.5	0
FGF4	0
FGF3	0
RP11-643C9.1	0
RP11-643C9.2	0
RP11-626H12.1	0
RP11-626H12.2	0
RP11-626H12.3	0
ANO1-AS2	0
RNU6-1175P	0
ANO1	0.0305855
RP11-805J14.3	0
H2AFZP4	0.0827299
AP000487.6	0.221977
MIR548K	0
CTA-797E19.1	0
CTA-797E19.2	0
AP000487.4	0.073941
AP000487.5	0.211053
CTTN	3.8969
SHANK2	0.00504438
AP001271.3	0
RP11-826F13.1	0
SHANK2-AS1	0
SHANK2-AS2	0
Y_RNA	0
CMB9-52H4.1	0
SHANK2-AS3	0
MIR3664	0
FLJ42102	0
MIR6754	0
RP11-684B2.3	0
KRTAP5-7	0
KRTAP5-8	0
KRTAP5-9	0.148273
KRTAP5-10	0.0193168
AP000867.14	0
KRTAP5-11	0
KRTAP5-14P	0
OR7E87P	0
UNC93B6	0.028124
OR7E4P	0
RP11-684B2.5	0
RPS3AP41	0
SNRPCP14	0
RP11-167J8.3	0
ENPP7P8	0
FAM86C1	0.509145
ALG1L9P	0
ALG1L9P	0
ZNF705E	0.0188456
DEFB108B	0
RNA5SP342	0
CTD-2313N18.8	0
RP11-849H4.2	0.228266
CTD-2313N18.7	0
OR7E128P	0.0352512
OR7E126P	0.118025
RNF121	3.49051
RP11-757C15.4	0
IL18BP	4.76932
RP11-849H4.4	0.652473
RNU6-72P	0
MIR3165	0
LRTOMT	0.725859
RPEP6	0
RP11-807H22.5	0.11782
RP11-807H22.7	0
RP11-807H22.6	0.0935433
FOLR1	0.0574729
FOLR2	3.67352
PHOX2A	0
AP000593.5	0
AP000593.6	0
CLPB	3.53452
AP000593.7	0.604881
RP11-45F15.1	0
RP11-45F15.2	0
RP11-7N14.1	0
ART2BP	0
ART2P	0
RP11-169D4.3	0
RP11-169D4.4	0
LINC01537	0.0514204
PDE2A	0.745161
RP11-169D4.2	1.85691
MIR139	0
RNU7-105P	0
RP11-31L22.3	0
ARAP1-AS1	0
ARAP1-AS2	2.41333
RPS12P20	0.8973
Y_RNA	0
MIR4692	0
RNU6-672P	0
AP002381.2	0.0538118
RP11-800A3.3	0
RP11-800A3.2	0.477299
P2RY2	3.5258
RP11-800A3.4	2.33169
OR8R1P	0
P2RY6	0.276087
RP11-800A3.7	0.0868284
ARHGEF17	0.620598
RP11-809N8.4	4.36638
RP11-809N8.6	0
RP11-809N8.5	0.665854
HMGN2P38	0
AP000860.2	0
PLEKHB1	2.47209
RP11-456I15.2	0
RP11-707G14.1	0
MRPL48	2.08179
RN7SKP243	0
CCDC58P5	0
PAAF1	1.33987
RP11-707G14.8	0.119029
DNAJB13	0.148237
RP11-167N4.2	0
RP11-167N4.5	0
RP11-167N4.4	0
UCP3	0.817641
C2CD3	2.82575
RP11-691F15.1	0
AP000577.2	0.0951591
P4HA3	0.0241319
SNORA7	0.454131
RP11-632K5.3	0
PGM2L1	0.944883
HNRNPA1P40	0
RP11-702H23.4	0
MIR548AL	0
RP11-632K5.2	0
CYCSP27	0
RP11-702H23.2	0
LIPT2	0.600148
AP001372.2	0.185907
POLD3	4.84442
RANP3	0
RN7SKP297	0
CHRDL2	0.0240801
RP11-864N7.4	0
MIR4696	0
RP11-864N7.1	0
RNF169	3.07583
XRRA1	1.18478
AP000560.3	0.0187013
RN7SL239P	0.117881
RP11-147I3.1	3.73935
RNU6-216P	0
NEU3	2.34237
OR2AT2P	0
NPM1P50	0
OR2AT4	0
CTD-2562J17.2	0
SLCO2B1	0.281576
OR2AT1P	0
CTD-2562J17.4	0
ZDHHC20P3	0
TPBGL	0.0316392
CTD-2562J17.7	0
MIR326	0
SNORD15A	0
SNORD15B	0.388825
KLHL35	0.12776
GDPD5	4.47276
RP11-939C17.4	0
SERPINH1	2.94555
CTD-2530H12.4	0
MAP6	0.0388819
CTD-2530H12.8	0
CTD-2530H12.7	0
CTD-2530H12.5	0
MOGAT2	0.0105156
RN7SL786P	0
CTD-2530H12.1	0
CTD-2530H12.2	0.68152
RP11-535A19.1	0.108698
RP11-535A19.2	0.292987
Y_RNA	0
Y_RNA	0
PPP1R1AP1	0
RP11-263C24.1	0
RNA5SP344	0
RP11-263C24.3	0
CTD-2011F17.2	0
WNT11	0.514992
RP11-619A14.2	0
RP11-619A14.3	0.0996815
RP11-111M22.2	0.0686069
RP11-111M22.4	0.202625
RP11-111M22.5	0
RP11-111M22.3	1.28301
