Name	Small Intestine - Terminal Ileum
RP11-700E23.1	0
RP11-587H10.1	0
RP11-587H10.2	0
RP11-100L22.1	0.197352
FLJ46284	0.244612
RP11-100L22.4	0
RP11-100L22.3	0
CTD-3239E11.2	0
IRF5P1	0
MIR8084	0
C8orf87	0
LINC00535	0.188427
RP11-388K12.1	0
RP11-388K12.3	0
RP11-388K12.2	0
RNA5SP274	0
ZNF317P1	0
RP11-10N23.2	1.76698
RBM12B-AS1	1.56475
RP11-10N23.5	0
TMEM67	2.37223
RP3-388N13.3	0
MYL12AP1	0
RP3-388N13.5	0.103912
PSMA2P2	0
RPL34P18	1.26075
CTC-788C1.2	0
KB-1184D12.1	0.169109
KB-1247B1.1	0.312775
RPS4XP10	0
RAD54B	0.375324
RP11-267M23.1	0.994068
FSBP	0.573406
RP11-267M23.3	0
RP11-267M23.4	0.402861
RP11-267M23.6	0.128329
RP11-267M23.5	0
RP11-267M23.7	0
RP11-22C11.2	1.12319
Metazoa_SRP	0
RP11-22C11.1	0
KB-1090H4.2	0
Y_RNA	0
CCNE2	2.03939
RP11-347C18.5	1.85171
RP11-347C18.1	0
NDUFAF6	4.45995
RP11-347C18.3	1.39693
RP11-347C18.4	0.103363
RNU6-1209P	0
RP11-320N21.1	0.202796
RP11-320N21.2	0.057971
C8orf37-AS1	0.0303992
LINC01298	0
C8orf37	1.83671
RP11-328L11.1	0
RP11-90D11.1	0
RNU6-690P	0
RP11-31K23.1	0
RP11-31K23.2	0
RP11-44N17.1	0
RP11-44N17.2	0
KB-1043D8.8	0
GDF6	1.21562
KB-1043D8.6	0.123574
Y_RNA	0
KB-1448A5.1	0.146515
RNU6-1172P	0
KB-1958F4.2	0
KB-1958F4.1	0.106034
KB-1000E4.2	0
U3	0
KB-1683C8.1	0.0498389
Y_RNA	0
KB-1907C4.2	0
KB-1589B1.4	0
SUMO2P18	0
RPS23P1	0.183076
RNU6-703P	0
ERICH5	0.88729
POP1	2.85001
KB-1458E12.1	0.103455
KB-1517D11.3	0
KB-1517D11.2	0
KCNS2	0.336819
KB-1517D11.4	0.404188
RNU6-748P	0
KB-1205A7.2	0
KB-1205A7.1	0
RPL19P14	0
RP11-44N12.4	0
MRPL57P7	0
RN7SKP85	0
RP11-44N12.5	0.792385
RP11-44N12.2	0.0832948
RP11-410L14.2	4.06795
RP11-410L14.1	0.656053
CTD-2340D6.2	0.0527455
CTD-2340D6.1	0
AP004290.1	0.0619104
AP004289.2	0
AP004289.1	0
Y_RNA	0
MIR599	0
MIR875	0
RN7SL350P	0
AC018442.1	0.0223333
RP11-402L5.1	0
RP11-402L5.2	0
RGS22	0.209029
SNORD77	0
MIR1273A	0
FBXO43	0.217278
SPAG1	3.86178
Y_RNA	0
RP11-316J7.4	0
Y_RNA	0
KB-1991G8.1	0.45259
KB-173C10.2	0
MIR4471	0
KB-173C10.1	0
KB-1615E4.2	0.184518
KB-1615E4.3	0.179499
GAPDHP62	0.394984
SNX31	0.0755607
KB-1083B1.1	0
RNU6-1092P	0
RNU6ATAC41P	0
Y_RNA	0
RPS20P23	0
RNU4-83P	0
RPS26P6	0.241093
Metazoa_SRP	0
RP11-521I2.3	0.945284
RN7SL685P	0
FLJ42969	0
KB-1460A1.1	0.435769
KB-1460A1.2	0
RN7SKP249	0
KB-1460A1.3	0.126087
KB-1410C5.5	1.33289
KB-1410C5.1	0
KB-1410C5.2	0
KB-1410C5.3	0
RNU7-67P	0
KB-1410C5.4	0
NACAP1	0.180307
DUXAP2	0
KB-1930G5.3	0
RN7SL563P	0
KB-1930G5.4	0
KB-1562D12.1	0
GRHL2	3.73659
KB-1562D12.2	0
KB-1562D12.3	0
NCALD	4.80601
snoU13	0
KB-1396H2.2	0
MIR5680	0
KB-1073A2.1	0
SUMO2P19	0.941458
KB-431C1.5	2.18981
KB-1980E6.2	0
RNU6ATAC8P	0
HSPE1P14	0
RPS12P15	0
KB-1980E6.3	0.20304
RNU6-1224P	0
ODF1	0.0355381
POU5F1P2	0
KB-1042C11.5	0.236939
ADI1P2	0
KB-1732A1.1	0.69343
KB-1254G8.1	0
AZIN1-AS1	0.675461
KB-1507C5.3	0.142323
RPL5P24	0.243889
Y_RNA	0
KB-1507C5.4	0.704132
NPM1P52	0
KB-1639H6.2	0
MTND1P5	0
MTCO1P4	0
MTCO2P4	0
LINC01181	0.0565994
BAALC-AS2	0.220881
BAALC	2.06592
MIR3151	0
BAALC-AS1	0.321301
CTHRC1	3.21551
RP11-1C8.6	0.54717
RNU6-1011P	0.346081
RP11-1C8.5	0.0454553
RP11-1C8.7	0.272785
RP11-1C8.4	0.177036
RIMS2	0.188505
RP11-5A11.1	0
RP11-5A11.2	0
RP11-771F20.1	0.116612
DPYS	0.0726334
DCSTAMP	0
KB-1552D7.2	0
KB-1742H10.3	0.174399
MIR548A3	0
LRP12	2.56458
NDUFA5P2	0
ZFPM2	1.87481
RP11-85M22.1	0
RP11-200A13.1	0
RP11-200A13.3	0
RP11-200A13.2	0
RP11-574O7.1	0.0441863
TMCC1P1	0
RP11-273P3.1	0
RP11-642D21.2	0
RP11-642D21.1	0
RPL12P24	0
ZFPM2-AS1	0.139413
RP11-152P17.3	0
Y_RNA	0
SLC16A14P1	0
RP11-778D12.2	0
RP11-395G23.3	2.00383
RP11-649G15.2	0.19421
TAGLN2P1	0.651676
RNU7-84P	0
ABRA	0.100164
KB-1433G4.1	0
HMGB1P46	0
ANGPT1	1.99748
PGAM1P13	0
RNA5SP275	0
RSPO2	3.75848
NRBF2P4	0
AP001331.1	0
RP11-35G22.1	0.158833
RPS17P14	0
RP11-25P11.2	0
RP11-790J24.1	0
TMEM74	0.138582
TRMT10BP1	0
RP11-1084E5.1	0.086518
TRHR	0.014737
RP11-122A21.2	0
PKHD1L1	2.90158
RP11-419L20.2	0.065294
RP11-422N16.3	0.172773
RP11-25D10.2	0
U2	0
RP11-25D10.1	0
KCNV1	0.2248
RPSAP48	0
RP11-211F2.1	0
CTD-2544L4.1	0
RP11-238I10.1	0
KB-1299A7.2	0
NDUFB9P3	0
MTCO1P47	0
LINC01608	0
LINC01609	0
RP11-114O8.1	0
EEF1A1P37	0
RP11-1101K5.1	0
SERPINA15P	0
RP11-58O3.1	0
RP11-58O3.2	0
RNU4-37P	0
CSMD3	0.0145463
RPL30P16	0
MIR2053	0
RP11-709P2.1	0
RP11-67H2.1	0
Y_RNA	0
RP11-267L5.1	0
RP11-393K19.1	0
CARSP2	0
TRPS1	2.83208
AF178030.2	0
LINC00536	0
RNA5SP276	0
RP11-536K17.1	0
RAD21-AS1	0.12615
AARD	0.430636
SLC30A8	0.206749
RN7SL228P	0
RP11-1059L18.1	0
RP11-654G14.1	0
RN7SL826P	0
SNORA31	0
RPS10P16	0.151834
AC113188.2	0
SAMD12	2.20047
AC023590.1	0.129226
SAMD12-AS1	0.121898
RPS26P35	0
TNFRSF11B	2.32813
RNU6-12P	0
RP11-278I4.1	0
COLEC10	0.0954637
RP11-278I4.2	0
MAL2	0.0990234
MIR548AZ	0
SNORA32	0
NOV	4.33157
RP11-775B15.2	0
RP11-775B15.3	0
CYCSP23	0
RN7SKP153	0
DSCC1	2.3307
RP11-85I17.2	0.391418
RN7SL396P	0
KB-1471A8.1	0.0768914
RNA5SP277	0
RP11-760H22.2	3.12428
MTBP	2.10118
SNTB1	4.81176
NCAPGP1	0.0339401
RP11-713M15.1	0.0633408
RP11-713M15.2	0.823188
RP11-369K17.1	0
RP11-369K17.2	0
RPL35AP19	0
HAS2	3.22282
HAS2-AS1	0.226879
RP11-3G20.1	0
RP11-3G20.2	0
RP11-785H20.1	0
RP11-398G24.2	0
MRPS36P3	0
SMILR	0
RP11-96B2.1	0
LINC01151	0
snoU13	0
RP11-973F15.2	0
CDK5P1	0
RP11-44N11.2	0.385294
RP11-44N11.3	0.170666
RP11-44N11.1	0.0604823
RP11-557C18.4	0
RP11-557C18.3	0
TBC1D31	2.41445
HMGB1P19	0.0460498
FAM83A	0.323065
U3	0
RP11-539E17.5	0
RP11-539E17.3	0
FAM83A-AS1	0.0746727
MIR4663	0
UBA52P5	0.445635
RNU6-628P	0
RP11-468O2.1	0.033989
RNU6-875P	0
DUTP2	0.104091
IMPDH1P6	0.0589783
U4	0
RP11-174I12.2	0
RN7SKP155	0
CTD-2552K11.2	0
KLHL38	0.251438
FER1L6	1.33542
RP11-245A18.1	0
FER1L6-AS1	0
RP11-959I15.4	0
FER1L6-AS2	0
RP11-959I15.1	0
ARF1P3	0
RP11-37N22.1	0.0874848
RNU6-756P	0
RP11-383J24.1	0
RP11-383J24.2	0.152964
RNF139-AS1	1.9605
RP11-158K1.3	3.18148
MIR6844	0
RP11-532M24.1	0.82395
RP11-1082L8.3	0.0659471
MIR4662B	0
LINC00964	0.132465
RP11-1082L8.1	0
RP11-1082L8.2	0
ZNF572	1.61892
RP11-6D1.3	0
WASHC5-AS1	0.623824
RN7SL329P	0
RP11-550A5.2	0.149086
RP11-136O12.2	0
RP11-697B24.1	0
RNU6-442P	0
LINC00861	2.80677
SOD1P3	0.495605
RP11-622O11.4	0
KNOP1P5	0
RFPL4AP5	0
RP11-65D17.1	0
RP11-103H7.1	0
RP11-103H7.2	0
RNU6-869P	0
RP11-103H7.3	0
RP11-89K10.1	0.128539
RP11-89K10.2	0
RNU11-4P	0
RP11-351C8.1	0
PCAT1	0.0730907
PCAT2	0
PRNCR1	0.0131836
CASC19	0.0915382
CCAT1	0.131286
CASC8	0.0258186
RP11-382A18.3	0
CASC21	0.124047
CCAT2	0
POU5F1B	0.18529
CASC11	0.0303541
PVT1	2.46607
TMEM75	0.0717701
MIR1205	0
RNU1-106P	1.16626
MIR1206	0
RP11-55J15.2	0
RNU4-25P	0
MIR1207	0
MIR1208	0
RN7SKP226	0
LINC00824	0.0816284
LINC00976	0
LINC00977	0
RP11-1057N3.2	0
RN7SKP206	0
CCDC26	0.0156956
RP11-26E5.1	0
MIR3686	0
RP11-419K12.1	0
MTRF1LP2	0
GSDMC	0.126302
RP11-473O4.5	1.25087
RP11-473O4.1	0
SNORA25	0
RP11-473O4.4	0.16495
RP11-473O4.3	0.0430171
RNU7-181P	0
MIR5194	0
RNU6-1255P	0
ASAP1-IT2	0.124713
SNORA12	0
KB-1568E2.1	0
ADCY8	0.0127137
RP11-737F9.2	0
RP11-737F9.1	0
RP11-381I15.1	0
CTD-2501M5.1	0
SNORA72	0
CTD-2008O4.1	0
OC90	0
HHLA1	0
KCNQ3	0.6332
HPYR1	0
LRRC6	1.80352
CTC-137K3.1	0.100748
AF230666.2	1.03282
TG	0.658286
CTD-2182N23.1	0.0959297
MIR7848	0.361596
WISP1	3.16228
CTC-458A3.1	0
CTC-369M3.1	0
ST13P6	0.254558
RP11-629O1.3	0
RP11-629O1.4	0
RP11-629O1.2	3.14303
SNORA40	0
Metazoa_SRP	0
MTND2P7	0
MTCO1P49	0
CTD-2588J1.1	0
CTD-2309H9.3	0
CTD-2309H9.4	0
RP11-157E21.1	0
RP11-157E21.3	0
RP11-157E21.2	0
RP11-513H8.1	0
ZFAT	3.93003
ZFAT-AS1	0
CTD-2342N23.2	0
CTD-2342N23.3	0.110254
CTD-2342N23.1	0
AC083843.4	2.26507
MIR30B	0
MIR30D	0
AC083843.2	0.0424751
NCRNA00250	0
RP11-1057B8.2	0
RPL23AP56	0
LINC01591	0
RP11-343P9.1	0
KHDRBS3	3.68969
MAPRE1P1	0
RNU1-35P	0
RP11-149P24.1	0
RP11-431D12.1	0
LINC02055	0.0177984
RNU6-144P	0
ZYXP1	0
CTD-3145H4.1	0
RP11-238K6.1	0.220294
RP11-238K6.2	0
RP11-489O18.1	1.64945
FAM135B	0.165774
COL22A1	0.598229
RP11-324F11.1	0
SNORA25	0
CTD-2534J5.1	0
RP11-398H6.1	0
RP11-656A10.1	0
KCNK9	0.0677703
RP11-284H18.1	0
C8orf17	0
RP11-570L14.1	0
PEG13	0.46376
CTA-204B4.2	4.71368
RP11-642A1.2	0.347695
RP11-642A1.1	0.0452275
ERICD	0.518526
MIR151A	0
CTD-2014D20.1	0.0872884
RNA5SP278	0
RP11-128L5.1	0
RP11-809O17.1	1.67276
RP11-10J21.2	0.103721
RP11-10J21.4	0.0969786
RP11-10J21.3	0
RP11-10J21.5	0
RP11-10J21.6	0
LINC01300	0.294503
GPR20	2.6047
CTD-3064M3.4	0.0465698
MROH5	0.0401401
CTD-3064M3.7	1.70434
SNORD5	0
HNRNPA1P38	0.0408405
AC138647.1	0
MIR1302-7	0
RP11-953B20.2	0
RP11-953B20.1	0
MIR4472-1	0
LINC00051	0
RN7SL260P	0
RP13-467H17.1	0.0934231
ADGRB1	2.19309
MROH4P	0
ARC	0.758773
AP006547.3	0.0327579
AC145123.2	0
PSCA	1.06781
LY6K	0.160924
CTD-2292P10.4	0.091113
SLURP1	0.238217
LYPD2	0
RP11-706C16.7	0.0773902
LYNX1	1.1238
LY6D	0.45347
RP11-706C16.8	0
RP11-706C16.13	0
RP11-706C16.5	0
GML	0
ZNHIT1P1	0.0814711
CYP11B1	0.206452
CYP11B2	0
RP11-273G15.2	0.176562
CDC42P3	0.0587722
C8orf31	0.700425
AK3P2	0.106191
RP11-520P18.1	0
LY6L	0
LY6H	2.09857
ZFP41	4.50823
ZNF696	3.5873
RP13-582O9.7	1.35315
RNU6-220P	0
RHPN1-AS1	0.184801
RP11-909N17.2	0
MAFA-AS1	0.0770579
MAFA	0.0900791
RP11-661A12.5	4.23077
RP11-661A12.4	0
TIGD5	4.3634
RP11-661A12.12	0.469212
RP11-429J17.2	1.31092
CCDC166	0
RP11-429J17.4	0
MAPK15	1.56085
RP11-429J17.5	0.270873
MIR4664	0
FAM83H-AS1	0.889828
RP11-429J17.7	0.0618403
MIR937	0
RP11-299M14.2	0.319646
MIR6845	0
EPPK1	1.37036
MIR661	0
SPATC1	0.83274
SMPD5	0.751671
MIR6846	0
CTD-3065J16.9	1.80012
WDR97	1.44041
TSSK5P	0.341052
MIR7112	0
MIR6848	0
SCRT1	0.0886061
TMEM249	1.58651
MIR939	0
MIR1234	0
MIR6849	0
GS1-393G12.14	1.33384
MIR6893	0
TONSL-AS1	0.972663
FOXH1	0.784202
CTD-2517M22.17	0
ARHGAP39	4.2648
CTD-2517M22.9	0
Metazoa_SRP	0
AF186192.1	0.94117
AF186192.5	0.336051
AF186192.6	0.147714
RN7SL395P	0.172825
MIR6850	0
ZNF250	2.9711
RP5-1047A19.4	0
ZNF252P-AS1	0.896465
AC139103.1	0.0731821
DDX11L5	0
XXyac-YRM2039.3	0.0668148
FAM138C	0
PGM5P3-AS1	0.0911663
RP11-143M1.3	0
LINC01388	0
FOXD4	0.264001
CBWD1	1.98009
C9orf66	0.291064
RP11-59O6.3	0
RP11-165F24.3	0.570264
RPL12P25	0.335508
RP11-165F24.5	0.260197
RP11-31F19.1	0
RNU6-1327P	0
EIF1P1	0
RP11-130C19.3	0.0331207
DMRT1	0
DMRT3	0
RNU6-1073P	0
RP11-147I11.1	0
LINC01230	0.024702
DMRT2	0.0645329
RP11-341G2.3	0
RPS27AP14	0
RP11-459D20.1	0
RNA5SP279	0
RP11-443B9.1	0
RNU2-25P	0
RN7SL592P	0
VLDLR-AS1	0.0444356
RP11-91N2.3	0
VLDLR	0.85921
KCNV2	0.0984813
GPS2P1	0.807165
ATP5HP2	0
CARM1P1	0
LINC01231	0
RFX3	3.6227
RP11-62E14.2	0
RFX3-AS1	1.04715
RP11-509J21.2	0
RP11-509J21.4	0.18517
GLIS3	1.49257
RP11-252M18.3	0
GLIS3-AS1	0.491153
RP11-70J12.1	0
RP11-358M14.2	0
RNU6-694P	0
SPATA6L	2.27637
RP11-6J24.3	0.102742
CDC37L1-AS1	2.05761
ECM1P1	0
RP11-307I14.2	0
KLF4P1	0
MIR101-2	0
HNRNPA1P41	0.0286955
CSNK1G2P1	0.0867951
PDSS1P1	0.0788633
MTND6P5	0
MTND1P11	0.0230088
MTCO1P11	0.0647349
MTCO2P11	0.0473363
MTATP6P11	0.0772661
MTCO3P11	0.0931235
MTND4P14	0.0565576
MTND5P14	0.0689957
TCF3P1	0.0746421
IGHEP2	0.157154
INSL6	0.037509
RP11-140C18.2	0
INSL4	0
RLN2	0.256662
HMGN2P31	0
RLN1	0.104051
RP11-12D24.10	0.269559
RP11-12D24.6	0.301146
RNF152P1	0
CD274	2.65188
PDCD1LG2	1.66566
RP11-574F11.3	0.0455739
RP11-207C16.4	0.474774
AK4P4	0.185682
MLANA	0.26115
MIR4665	0
RP11-218I7.2	0
GTF3AP1	0
RP11-279E1.1	0
RP11-307L3.2	0.22597
TPD52L3	0
RP11-307L3.4	0
GLDC	0.330571
RN7SL25P	0
RP11-472F14.4	0
RPL23AP57	0.0660595
RP11-390F4.6	0
RN7SL123P	0
RPS3AP54	0
RNF2P1	0
RP11-390F4.2	0
RP11-390F4.10	0
RP11-390F4.3	1.99225
PRELID3BP11	0
SNRPEP2	0.794837
ACTG1P14	0.668025
RP11-403H13.1	0.0784672
RPL4P5	1.0023
PPIAP33	0
RP11-77E14.2	0.513372
RP11-29B9.1	0
RP11-29B9.2	0
RP11-134K1.3	0
RP11-134K1.2	0.0701751
RNU7-185P	0
PTPRD-AS1	0.929066
RP11-75C9.2	0
RPS26P3	0.122171
RN7SL5P	0
RP11-527D15.1	0
RP11-87N24.1	0
PTPRD-AS2	0
RP11-87N24.3	0
RP11-421B23.2	0
IMP3P1	0
RP11-109M17.2	0
AKAP8P1	0
RP11-23D5.1	0
RP11-32D4.1	0
RP11-74C3.1	0
JKAMPP1	0
RNU2-47P	0
TYRP1	1.09247
LURAP1L-AS1	0.0286422
RN7SL849P	0
Y_RNA	0
PRDX1P1	0.267621
RP11-382H24.2	0
RP11-272P10.2	0.115995
RP11-272P10.3	0
LINC01235	0.572966
RP11-536O18.1	1.54574
LINC00583	0
PES1P2	0
RP11-284P20.3	0
RPL3P11	0
ATP5HP3	0
RP11-280O24.3	0.0284252
RP11-120J1.1	0.447733
RP11-408A13.2	0
RP11-408A13.3	1.29943
CDCA4P1	1.96472
CER1	0.207631
FREM1	4.75367
RP11-265B7.1	0.377538
RNU6-1260P	0
LDHAP4	3.11387
CLCN3P1	0.0310355
RP11-54D18.2	0.276564
RP11-54D18.4	0.0678095
RNU6-559P	0
RPL7P33	0
RNU6-319P	0
RP11-518K17.4	0
RN7SL98P	0
FTH1P12	0.437046
RNU6-246P	0
CCDC171	0.453137
HMGN2P16	0
RNU6-14P	0
C9orf92	0
BNC2	2.90058
RP11-183I6.2	0
RP11-62F24.1	0
RP11-62F24.2	0.581201
LSM1P1	0
RP11-132E11.2	0.164962
RN7SL720P	0
RPS29P33	0
RP11-132E11.4	0
CNTLN	1.72212
SAMM50P1	0
SH3GL2	0.513264
PABPC1P11	0
ADAMTSL1	1.97776
RP11-570H19.2	0
MIR3152	0
RN7SKP258	0
RAP1BP1	0
SAXO1	0.0389858
RP11-296P7.4	0.0638845
SCARNA8	0.335319
RNU6-264P	0
Y_RNA	0
RP11-146N23.1	1.89088
RP11-146N23.4	0
RP11-513M16.7	3.62462
NDUFA5P3	0
ACER2	1.82837
RP11-363E7.4	4.60224
MAP1LC3BP1	0
SLC24A2	0.0192954
C11orf98P1	0
RP11-471J7.1	0
RP11-378I6.1	0
RP11-378I6.2	0
RP11-378I6.3	0
RP11-15P13.1	0
MLLT3	4.41638
MIR4473	0
RNU4-26P	0
MIR4474	0
RP11-73E6.2	0
FOCAD-AS1	0.0792665
MIR491	0
SNORA30	0
HACD4	4.58333
IFNNP1	0
IFNB1	0
IFNWP4	0
RP11-113D19.9	0
IFNW1	0
Y_RNA	0
IFNA21	0.0470337
IFNWP15	0
IFNA4	0
IFNWP9	0
IFNA7	0
IFNA10	0
IFNWP18	0
IFNA16	0
IFNA17	0
IFNWP5	0
IFNA14	0
IFNA22P	0
IFNA5	0.0577736
IFNA20P	0.658002
IFNA6	0
IFNA13	0
IFNA2	0
RP11-354P17.15	0
IFNA11P	0
IFNA12P	0
IFNA8	0
IFNWP2	0
IFNA1	0
IFNWP19	0.40711
MIR31HG	0.948963
IFNE	0.750996
MIR31	0
SNORD39	0
RP11-344A7.1	0
KHSRPP1	0
RN7SL151P	0
MTAP	4.08555
TUBB8P1	0.439926
RP11-70L8.4	0.605589
RP11-70L8.5	0.190685
ERVFRD-3	0.258752
CDKN2A-AS1	0
CDKN2A	1.56748
CDKN2B-AS1	2.3704
RP11-149I2.4	0
UBA52P6	0.209161
CDKN2B-AS	0.694587
RP11-408N14.1	0
DMRTA1	0.666355
LINC01239	1.16547
RP11-370B11.4	0
CLIC4P1	0
RP11-370B11.3	0.33141
RP11-495L19.1	0
SUMO2P2	0
RP11-315I14.2	0
NOP56P2	0
ELAVL2	0.0418833
RP11-321L2.1	0
RP11-321L2.2	0
RP11-321L2.3	0
IZUMO3	0
RP11-20A20.2	0
RMRPP5	0
RN7SKP120	0
LINC01241	0
FAM71BP1	0
RP11-80I3.1	0
RP11-5P15.1	0
RP11-18A15.1	0
SNORA31	0
RP11-337A23.6	0
RP11-337A23.5	0
RN7SL100P	0
IFT74-AS1	0
RP11-56F10.3	0.128779
RNA5SP280	0
RP11-179D22.1	0
LINC00032	0.1907
EQTN	0.279348
RP11-298E2.2	0
IFNK	0
CTAGE12P	0.0324142
RP11-575I8.1	0.0327899
RP11-438B23.2	0.0140139
LINGO2	0.0366512
RP11-20P5.2	0
KCTD10P1	0
MIR876	0
MIR873	0
RP11-373A6.1	0
RP11-275A14.1	0
RP11-48L13.1	0
ME2P1	0
LINC01242	0
SLC4A1APP1	0.0800563
C2orf27AP2	0
RBMXP2	0.427191
KRT18P66	0
KRT18P36	0
RPS26P2	0
FTLP4	0
HSPA8P17	0
RP11-572H4.1	0
SLC25A6P2	0.0254094
LINC01243	0
MTATP6P30	0
MTCO3P30	0
HMGB3P23	0
RNA5SP281	0
SLC25A5P8	0
TOPORS-AS1	3.77757
DFFBP1	1.13652
GVQW1	1.453
TAF1L	0.0145888
RP11-555J4.3	0
RP11-555J4.4	0
SNRPCP1	0
RP11-462B18.1	0
TMEM215	0.0123216
Y_RNA	0
RP11-462B18.3	0
RP11-462B18.2	0.1313
BOLA3P4	0
ASS1P12	0.844622
TCEA1P4	0.909203
LAGE3P1	0.56591
RNU4ATAC15P	0
B4GALT1-AS1	2.89739
Y_RNA	0
RP11-311H10.4	0
RP11-311H10.7	0
MIR6851	0
SUGT1P1	0.717809
RP11-255A11.2	0
ANKRD18B	0.00778671
RP11-255A11.4	0
SNX18P7	0
CYP4F26P	0
PRSS3P4	0
TRBV20OR9-2	0
ANXA2P2	2.79929
TRBV21OR9-2	0
TRBV22OR9-2	0
TRBV23OR9-2	0
TRBV24OR9-2	0
TRBV25OR9-2	0
PTENP1	0.218582
PTENP1-AS	0.235376
TRBV26OR9-2	0.219433
RP11-384P7.7	0.452792
RP11-384P7.5	0
LINC01251	0.18651
UBE2R2-AS1	0.291789
TRBV29OR9-2	0.166043
Y_RNA	0
RNU4ATAC11P	0
SNORD121B	0
SNORD121A	0
OSTCP8	0.0436209
RN7SKP114	0
RP11-537H15.3	0.666162
TUBB4BP2	0
RP11-537H15.4	0
RP11-571F15.2	0
AL353662.1	0
RNA5SP282	0
RP11-571F15.3	0.298877
KIF24	0.880859
RNU2-50P	0
SERPINH1P1	0
C9orf24	1.55854
Y_RNA	0
DNAI1	0.0500094
RN7SKP24	0
ENHO	4.24257
RP11-296L22.8	0
RP11-296L22.7	0
CNTFR-AS1	0.173987
ARID3C	0.0795126
CCL27	0.646858
RP11-195F19.5	1.56782
RP11-195F19.9	2.92104
FAM205A	0.03907
FAM205BP	0.00838448
FAM205C	0.0426996
GLULP4	0.188781
YWHAZP6	0.0521893
PHF24	0.779421
DNAJB5-AS1	0.192584
RP11-392A14.9	0.185674
RP11-392A14.8	0.269211
SYF2P2	0.0345724
RP11-182N22.9	0.186022
C9orf131	0.196335
RN7SL338P	0.126972
RP11-182N22.8	0.0894443
RP11-182N22.7	0
RP11-395N21.2	0
ATP8B5P	0.124417
RPL36AP33	0
FAM166B	1.31616
RPS29P17	0
MIR4667	0
RP11-331F9.3	0.436188
RP11-331F9.4	0.147282
RMRP	0
ARHGEF39	3.80806
RN7SL22P	0
CA9	3.23177
MIR6852	0
MIR6853	0
RP11-112J3.16	2.53259
SPAG8	2.92258
FAM221B	0.0561044
LINC00950	0.990902
OR13J1	0.0329527
NDUFA5P4	0
SPAAR	0.9433
PGAM1P2	0.0496188
OR2S2	0
YBX1P10	3.91527
OR13C6P	0
OR13C7	0
OR2S1P	0.586549
OR2AM1P	0
Hammerhead_HH9	0
CCIN	0.117635
RNU4-53P	0
HMGB3P24	1.55635
MELK	2.98708
MIR4475	0
PAX5	4.08708
RP11-344B23.2	0
MIR4540	0
MIR4476	0
RP11-297B17.3	0.865652
RP11-297B17.2	0
LINC01400	0
RP11-220I1.5	0
RP11-220I1.2	0
Y_RNA	0.418824
RP11-220I1.4	0.111541
Y_RNA	0
RNU6-677P	0
LINC01627	0
KCTD9P3	0
RP11-405L18.4	0.224143
RP11-613M10.6	3.8649
RAB1C	0.162859
FRMPD1	0.259901
RN7SKP171	0
RP11-3J10.7	0.206101
PAICSP1	0.674959
RNU7-124P	0
U8	0
RP11-113O24.3	0
IGFBPL1	0.1895
RP11-403F21.4	0.078311
ARMC8P1	0
TCEA1P3	0
GAS2L1P1	0
VN1R48P	0
RP11-392E22.3	0
FAM220BP	0
FAM95C	3.85749
SNX18P3	0.372077
ANKRD18A	0.506062
FAM201A	0.872336
YWHABP1	0
RNU6-765P	0
RP13-198D9.4	0
RP11-402N8.1	0
VN2R3P	0
CNTNAP3	0.680689
RBM17P1	0
RP11-290L7.5	0
RN7SL640P	0
SPATA31A1	0
RP11-347J14.4	0
FAM74A1	0
RP11-347J14.8	0
RP11-347J14.7	0
ZNF658B	0.275789
SKP1P3	0
FKBP4P2	0
SDR42E1P1	0
ATP5A1P8	0
RAB28P1	0
RBPJP5	0
GLIDR	0.698331
RP11-104G3.2	0.436188
RP11-204M4.3	0.468292
RN7SL763P	0
SNORA70	0
RP11-204M4.1	0
RPL7AP49	0
RP11-216M21.1	1.01242
C2orf27AP3	0
RP11-216M21.5	0
RP11-216M21.4	0
RP11-216M21.8	0
MEP1AP1	0.0362936
ANKRD20A2	0.0101826
RNU6-1269P	0
RP11-146D12.2	0.433844
RP11-146D12.6	0
SNX18P8	0
FAM95B1	0.109804
RP11-146D12.5	0
CNN2P2	0
GXYLT1P3	0.0285747
RP11-341A11.3	0
AQP7P5	0
ABC12-47964100C23.1	0
AC129778.2	0
BMS1P14	0
CH17-80A12.1	0
IGKV1OR9-2	0
RP11-318K12.1	0
RNU6-156P	0
RP11-318K12.2	0
RP11-318K12.3	0
MIR1299	0
PGM5P2	1.47893
RP11-87H9.5	1.99775
RP11-58A12.3	0.164746
BX255923.3	0.0488217
FOXD4L6	0
CBWD7	1.86076
MIR4477A	0
5S_rRNA	0
RP11-4L24.4	0.478495
PTGER4P2-CDK2AP2P2	0.0588058
MYO5BP1	0
RP11-187C18.5	0
RP11-187C18.4	0.061516
RP11-187C18.3	1.04017
RP11-157L3.3	0
SNORA70	0
RN7SL565P	0
FAM27D1	0.105752
RP11-157L3.10	0.227739
RP11-34H11.3	0
FAM27E2	0.117359
RP11-157L3.9	0.374907
RP11-157L3.6	0.393379
RP11-157L3.12	0
Y_RNA	0
RP11-34H11.6	0
RP11-157L3.11	0
RP11-292F9.1	0
CNTNAP3B	0.313635
RBM17P3	0
RP11-24B13.2	0
RN7SL343P	0
SPATA31A6	0
RP11-366N18.2	0
FAM74A7	0
RP11-366N18.5	0
RP11-286O1.1	0
FKBP4P6	0
SDR42E1P2	0
ATP5A1P1	0
RAB28P3	0
