Name	Brain - Caudate (basal ganglia)
THAP12P3	0.0148237
LINC01468	0
RP11-556E13.1	0.063417
MBL2	0
Y_RNA	0
RP11-319F12.2	0
SNRPEP8	0
RP11-71J2.1	0
RNA5SP318	0
RP11-449J3.3	0
PCDH15	1.07211
RNU6-687P	0
RP11-257I14.1	0
NEFMP1	0
MIR548F1	0
RP11-264A11.1	0
RP11-168O22.1	0
RP11-598C10.2	0
RP11-598C10.1	0
MTRNR2L5	0
GAPDHP21	0
RP11-478B11.2	0
ZWINT	1.87722
SNORD2	0
MIR3924	0
RP11-550A9.1	0
RP11-448K10.1	0
MRPS35P3	0
RP11-123G9.1	0
IPMK	2.03527
TPT1P10	0
RP11-179B15.5	0.079033
RP11-179B15.6	0.0348243
BICC1	0.979328
FAM133CP	0
RN7SKP196	0
RPLP1P10	0
TRAF6P1	0
RP11-443O13.3	0
MRPL50P4	0
RP11-135D11.2	0
MRLN	0.0909157
LINC01553	0
RP11-388P9.2	0.446575
Y_RNA	0
RP11-388P9.3	0
ARL4AP1	0
RP11-131N11.4	0
CDK1	0.326407
RHOBTB1	3.56043
RNU2-72P	0
LINC00845	0
TMEM26	0.330507
TMEM26-AS1	0.0547465
C10orf107	2.79353
RP11-63A2.2	0
RP11-491H19.1	0
ARID5B	4.0216
RTKN2	0.201191
RP11-120C12.3	0
RN7SL591P	0.0944304
ALDH7A1P4	0
RP11-436D10.3	0
EGR2	1.73209
RNU6-543P	0
RP11-144G16.1	0
TATDN1P1	0.0418426
RP11-351O1.4	0
MIR1296	0
PRELID1P3	0
JMJD1C-AS1	0.207275
RP11-351O1.3	0
MRPL35P2	0.293427
RP11-111N20.4	0
RP11-170M17.1	0.0437831
RPL7AP50	0.220525
RP11-174J11.1	0.0762508
DBF4P1	0.0235892
RPL17P35	0
CYP2C61P	0
ANXA2P3	0.0258722
RP11-179K3.2	0
NEK4P3	0
RP11-252C24.3	0
MYL6P3	0
RP11-252C24.2	0
RP11-428G2.1	0
LINC01515	0.0761513
CTNNA3	2.14684
RP11-210G22.1	0
RP11-65E10.1	0
LRRTM3	4.28344
RP11-344A5.1	0.0600547
RPL7AP51	0
MIR7151	0
AKR1B10P1	0
RPL21P92	0
RNU6-1250P	0
RN7SL394P	0
DNAJC19P1	0
RP11-57G10.8	0.392352
RNU6-523P	0
RPL12P8	0
HERC4	4.52333
RPS3AP38	0.634388
RN7SL220P	0
POU5F1P5	0
MYPN	0.0262656
RN7SKP202	0
ATOH7	1.38261
RP11-153K11.3	0
KRT19P4	0
PBLD	4.23983
DNA2	1.42181
RPL26P29	0
RNA5SP319	0
SLC25A16	3.40336
RPL26P27	0
Y_RNA	0
TMEM14DP	0.0757917
TET1	0.39738
COX20P1	0.542584
RPS3AP37	0
RP11-119F7.5	1.74521
RP11-119F7.6	0
Y_RNA	0
SNORD98	0
MIR1254-1	0.21756
RNU6-697P	0
RNU6-571P	0
MED28P1	0
ACTBP14	0
Metazoa_SRP	0.180641
RPS12P17	0
RP11-227H15.4	0.0427656
HKDC1	1.70318
RP11-227H15.5	0.0860031
RPS15AP28	0
TACR2	0.749283
ATP5G1P7	0
TMEM256P1	0
NEUROG3	0
RP11-343J3.2	0.428511
MTATP6P23	0
MTCO2P23	0
MTCO1P23	0
MTND2P15	0
MTND1P20	0
RP11-242G20.1	0
RPL5P26	0
COL13A1	0.368018
RP11-262I2.2	3.24491
TYSND1	4.0522
CALM2P2	1.23258
RPS25P9	0
NPFFR1	0.4223
CEP57L1P1	0
NODAL	0.451271
RP11-104F15.9	0.280541
YY1P1	0
PRF1	0.609692
ADAMTS14	3.01019
TBATA	0
RPS26P40	0
RP11-432J9.3	0
RP11-432J9.6	0
UNC5B-AS1	0.500732
SLC29A3	2.93926
RP11-327E2.5	0.224496
CDH23	1.28933
CDH23-AS1	0
MIR7152	0
RNU7-38P	0
RP11-472G21.2	0
CHST3	4.9079
RP11-150D20.5	0.286985
SNORA36	0
RPL15P14	0.0504122
Y_RNA	0.53009
RNU6-805P	0
RP11-205A8.4	0
RP11-205A8.3	0
RP11-167P22.3	0
RP11-167P22.4	0
RN7SL840P	0
HMGN2P34	0
RP11-167P22.5	0
Y_RNA	0
MCU	4.04412
MIR4676	0
RP11-354E23.3	0
RP11-354E23.4	0
RP11-354E23.5	0.147662
OIT3	0.0160923
NPM1P24	0.052074
PLA2G12B	0
RPL17P50	1.04072
RP11-344N10.4	0
RP11-344N10.2	0
Y_RNA	0
RP11-344N10.5	0.831948
NUDT13	1.48183
RP11-152N13.16	0.742992
SNORA11	0.271766
Y_RNA	0
EIF4A2P2	0.0910343
DNAJC9-AS1	2.9323
CFAP70	2.21025
DNAJC9-AS1	0.369784
RNU6-833P	0.267338
Y_RNA	0
RP11-537A6.9	0.0702366
RPL26P6	0.501729
MSS51	1.451
PPP3CB-AS1	1.09862
RNU6-883P	0
RPS26P41	0.0458673
RP11-464F9.20	0.430746
RP11-464F9.22	0.734316
MYOZ1	2.55271
SYNPO2L	0.216519
RP11-464F9.21	0.178179
AGAP5	1.79228
RP11-574K11.29	0.766695
RNA5SP320	0
BMS1P4	0.766574
GLUD1P3	1.02382
DUSP8P5	1.32518
RP11-574K11.27	0.109946
RP11-574K11.32	0.731429
FUT11	4.10358
RP11-574K11.26	0
ZSWIM8-AS1	1.20712
RP11-574K11.5	1.66064
RP11-574K11.8	0.0333477
PLAU	1.46564
C10orf55	0.0342135
RP11-417O11.5	0
TIMM9P1	0
RPSAP6	0
RAB5CP1	0
RP11-46O21.2	0
MRPL35P3	0
Y_RNA	0
NDUFA8P1	0
POLR3DP1	0
RP11-383B24.3	0
RP11-222G7.2	0.203882
KAT6B	4.57193
RP11-77G23.2	0
RP11-77G23.5	0
DUPD1	0
PPIAP13	0
DUSP13	0.0428521
RPS26P42	0
COMTD1	3.56604
RPL39P25	0
ZNF503-AS1	0.099231
HMGA1P5	0
RP11-399K21.11	0.56092
RP11-399K21.5	0
SPA17P1	0.161046
ZNF503-AS2	4.09181
RP11-399K21.13	0.566589
RP11-399K21.14	2.11974
RP11-399K21.10	0
C10orf11	0.964375
RP11-399K21.12	0
MIR606	0
RP11-310J24.3	0
RP11-367B6.2	0.0745249
RN7SL518P	0
RNU6-673P	0
RP11-43N22.1	0
RP11-369F10.2	0
RP11-325D15.2	0
SNORA31	0
ATP5G1P8	0
KCNMA1-AS1	0.0375764
KCNMA1-AS2	0
RP11-328K22.1	0
KCNMA1-AS3	0
COX6CP15	0
RNA5SP321	0
RP11-428P16.2	0.0165406
RP11-428P16.3	0
RNU6-1266P	0
IMPDH1P5	0.0311462
RP13-39P12.3	0.297694
RP11-126H7.4	0
RN7SL284P	0
DLG5-AS1	1.65831
H2AFZP5	0
Metazoa_SRP	0
POLR3A	4.02815
GNAI2P2	0
RP11-157J13.1	0
RP11-90J7.3	0.0660187
LINC00856	0.579758
RP11-90J7.2	0.18393
RP11-90J7.4	0
SNORA71	0
RP11-17G2.1	0
RP11-31E13.2	0.0410087
ZMIZ1-AS1	0.361075
RP11-481G8.2	0
RP11-342M3.5	0.0879655
TPRX1P1	0
RP11-342M3.1	0
RP11-342M3.2	0
EIF5AL1	0.264657
RP11-589B3.7	0
RPS12P18	0
SFTPA2	0.491972
MBL3P	0.0715595
SFTPA3P	0
SFTPA1	0.101442
RP11-589B3.6	0.108848
RP11-506M13.3	0.945227
NUTM2B-AS1	0.814326
RP11-182L21.5	0.0150979
RP11-119F19.5	2.143
BEND3P3	1.48028
NUTM2B	0.124894
RP11-182L21.6	2.34995
NUTM2E	0.0432117
NPAP1P2	0
CTSLP6	0
PGGT1BP2	0
BMS1P21	0.325638
MBL1P	0.8659
RP11-479O17.12	0.530724
SFTPD	4.17404
SFTPD-AS1	0.29604
ZNRF2P3	0.107393
DPY19L2P5	0
RP11-369J21.11	0
C1DP3	0
C1DP2	0
C1DP4	0
TMEM254-AS1	3.29251
RPL22P18	0
PLAC9	4.59464
LINC00857	0.216656
RPS12P2	0
RP11-40F6.1	0
EIF5AP4	0.146585
RP11-36D19.9	0
MAT1A	0.270348
ZNF519P1	0
RP11-36D19.8	0
DYDC1	0.0301331
DYDC2	2.77339
TSPAN14	4.78114
RP11-137H2.4	0.0971527
SH2D4B	0.0642023
RP11-514F8.2	0
RPS7P9	0
RP11-20E23.1	0
FARSBP1	0
WARS2P1	0
RPA2P2	0
RP11-202D18.2	0
NRG3-AS1	0
RNU6-441P	0
RNU6-478P	0
MARK2P15	0
RP11-344L13.2	0
RP11-344L13.1	0
RNU6-129P	0
RP11-219F10.1	0.147205
RNU1-65P	0
HMGN2P8	0
RP11-338I21.1	0.224017
C10orf99	0
LRIT2	1.63402
LRIT1	0.0128274
RGR	3.02797
LINC00858	0.0297943
RPL12P29	0
TNPO1P1	0.0359917
CACYBPP1	0
RPS3AP5	0.48026
LINC01519	0
RP11-475D12.1	0
RP11-475D12.2	0
LINC01520	0
RP11-113E21.2	0.425455
RNU6-325P	0
RP11-113E21.3	0.667801
GRID1-AS1	0.169816
uc_338	0
RP11-93H12.4	0.0253635
RN7SKP238	0
RP11-93H12.3	0
RNA5SP322	0
MIR346	0
RNU6-780P	0
RP11-77P6.2	1.20815
RPL7AP8	0
OPN4	2.14826
RP11-359E3.4	0.797636
BMPR1A	3.6544
RPAP2P1	0
RNU1-19P	0
RP11-411A19.5	0.0835901
ADIRF-AS1	1.21875
ADIRF	0.214068
BMS1P3	0.918871
RP11-96C23.11	1.80918
RP11-96C23.10	0
FAM25A	0
RP11-96C23.12	0
RNU6-529P	2.92452
FAM35A	4.97517
RP11-96C23.9	0
RN7SL733P	0
NUTM2A-AS1	1.90058
NUTM2A	0.197853
LINC00863	1.66894
NUTM2D	0.486403
NPAP1P3	0.0356716
CTSLP1	0.0324991
LINC00864	0.0439008
RP11-399L7.3	0
MIR4678	0
MINPP1	4.65698
RP11-57C13.4	0
RP11-57C13.6	0.0330044
RP11-57C13.3	0
RPS26P38	0
PAPSS2	4.73727
CFL1P1	0.716868
RN7SL78P	0
KLLN	0.533349
RP11-380G5.2	0.0811638
RPL11P3	0.13789
SNORD74	0
MED6P1	0
RP11-129G17.2	0
RNLS	1.27969
Y_RNA	0
LIPJ	0.0816694
RPL7P34	0
LIPF	0.236836
NAPGP1	0
LIPK	0
KRT8P38	0
LIPN	0
RCBTB2P1	0
LIPM	0
ANKRD22	0.220205
PTCD2P2	0
STAMBPL1	1.83281
ACTA2-AS1	0.254241
FAS	4.94023
FAS-AS1	0
RP11-399O19.9	0.462443
RP11-341B24.3	0
CH25H	2.29428
RP11-149I23.3	0.781218
IFIT6P	0
IFIT1B	0.025603
SLC16A12	0.158951
SLC16A12-AS1	0
PANK1	1.33008
MIR107	0
RP11-80H5.6	0
RP11-80H5.2	0
RP11-80H5.9	0.37579
RP11-80H5.7	0.139551
KIF20B	0.571361
MTND5P42	0
LINC00865	1.01786
LINC01374	0.305263
LINC01375	0
SNRPD2P1	0
RN7SKP143	0
RP11-15K3.1	0
RP11-94M14.2	0
RP11-94M14.3	0
RP11-30G13.1	0
HTR7	0.281161
Y_RNA	0
ANKRD1	0.293129
RNU6-740P	0
RP11-236B18.2	0
RP11-236B18.5	1.02784
LINC00502	0
DDX18P6	0
NUDT9P1	0.968115
HECTD2	2.33731
RP11-108M11.3	0
RPS27P1	0
GAPDHP28	0
FAF2P1	0
TNKS2-AS1	1.01071
SRP9P1	0.561689
RP11-402D21.3	0
FGFBP3	3.69996
RP11-402D21.2	0.168174
CPEB3	4.89763
SNORA25	0
SDHCP2	0
EIF4A1P8	0
CPEB3_ribozyme	0
NHP2P1	0.211755
Y_RNA	0
RNY3P12	0
MARK2P9	0.0473086
IDE	3.11765
KIF11	0.716557
RPL11P4	0
RN7SL644P	0
EIF2S2P3	0.073192
HHEX	2.23104
Y_RNA	0
EXOC6	3.23415
RP11-477L16.2	0
RP11-348J12.2	0
CYP26C1	0.0243704
RP11-348J12.5	0
CYP26A1	0.379216
NIP7P1	0
XRCC6P1	0
RPL17P34	0.0567643
MYOF	2.39287
CEP55	0.0565594
RNA5SP323	0
FFAR4	0.120641
PDE6C	0.240843
RP11-437J2.3	0.145576
RP11-437J2.4	0.0880737
RAB11AP1	0
SLC35G1	1.19761
PIPSL	0.13158
PLCE1	2.61077
PLCE1-AS2	0
RP11-162K11.4	0
HDAC1P1	0
RNU6-657P	0
RP11-391J2.3	0
PLCE1-AS1	0.127422
RP11-76P2.4	0
NOC3L	3.06493
HELLS	0.342625
RP11-119K6.6	0
CTBP2P2	0
CYP2C18	0.0243092
CYP2C19	0
MTND4P19	0
CYP2C58P	0
RPL7AP52	0
CYP2C9	0
MTND4P20	0
CYP2C59P	0
CYP2C60P	0
RP11-208C17.4	0
CYP2C8	3.2966
RP11-310E22.5	0.104336
RP11-310E22.6	0
PAWRP1	0
ACSM6	0.0127593
RP11-310E22.4	0.254644
PDLIM1	2.76253
RPS3AP36	0
ENTPD1-AS1	0.399453
RP11-429G19.3	2.46877
CC2D2B	0.378973
RPL21P90	0
CCNJ	2.08195
MIR3157	0
RNU6-271P	0
ZNF518A	3.65324
NPM1P25	0.320211
BLNK	1.74276
RP11-35J23.1	0
DNTT	0.0342689
TLL2	1.70246
NPM1P26	0.108108
PIK3AP1	1.1242
RNA5SP324	0
RPS2P36	0
RNU6-1274P	0
MIR607	0
LCOR	1.39688
HMGN2P35	0
SLIT1-AS1	0
ARHGAP19	3.87487
RP11-375N9.2	0
Metazoa_SRP	0
RPL12P27	0.148408
FRAT1	2.89454
RP11-452K12.4	0.452955
RPL34P20	0
RP11-452K12.7	0
Y_RNA	0.253143
ANKRD2	1.58185
HOGA1	2.83967
C10orf62	0.0847087
SFRP5	0.768749
LINC00866	0.0951754
AL355301.1	0
R3HCC1L	4.29187
LOXL4	0.618006
RP11-34A14.3	0.0404117
PYROXD2	4.56961
MIR1287	0
MIR4685	0
MIR6507	0
ARL5AP2	0
RPL7P36	0
RP11-441O15.3	3.69253
LINC01475	0
RP11-129J12.1	0
NKX2-3	0.0179262
RP11-85A1.3	0.707315
RP11-483F11.7	0.501772
ENTPD7	0.632628
EBAG9P1	0.452713
ABCC2	0.156356
NANOGP6	0
DNMBP	2.15624
DNMBP-AS1	0.43413
CPN1	0
Cyp2c44	0
TPM4P1	0
SPCS2P2	0
CHUK	4.99555
RP11-316M21.7	0.47709
RP11-316M21.6	0.0272068
SNORA12	0.285954
PHBP9	0.771745
RNU6-422P	0
PKD2L1	0.11974
RP11-34D15.2	0
Y_RNA	0
RP11-285F16.1	4.75647
WNT8B	0.0846654
Metazoa_SRP	0
PAX2	0.00245695
Y_RNA	0
RP11-179B2.2	0.65388
RP11-108L7.14	0.599871
SEMA4G	4.22641
MIR608	0
RP11-108L7.4	0
TWNK	2.88753
RP11-108L7.15	0.230665
KAZALD1	0.643411
TLX1NB	0
TLX1	0
LINC01514	0
SMARCE1P7	0
LBX1	0
LBX1-AS1	0.0161851
RP11-107I14.4	0
RNU2-43P	0
RP11-107I14.2	0.501721
RP11-107I14.5	0
RNU2-59P	0
RNU6-1165P	0
RP11-190J1.3	0
FGF8	0.157307
KCNIP2-AS1	0.488617
Metazoa_SRP	0
Y_RNA	0
RP11-302K17.3	0
RP11-302K17.4	0
PPRC1	4.86692
ELOVL3	0.198306
PITX3	0.0339886
NFKB2	3.97244
MIR146B	0
C10orf95	0.293122
RPL23AP58	0
RNU6-43P	0
RP11-47A8.5	3.62499
SFXN2	1.22029
RNU6-1231P	0
CYP17A1	0.692853
CYP17A1-AS1	0.868084
PFN1P11	0.249698
PTGES3P4	0.15122
RP11-753C18.12	0.0892338
U6	0
RPL22P17	0.0797941
RP11-724N1.1	0.397893
CNNM2	2.63742
uc_338	0
RPS15AP29	0
MARCKSL1P1	0.0642577
ST13P13	0.0237514
RPEL1	0.0250375
PCGF6	4.14432
RNU11-3P	0
TAF5	1.90714
MIR1307	0
CALHM2	3.35379
RP11-225H22.7	0
RP11-225H22.4	0.173276
CALHM1	0.143418
CALHM3	0.0993697
NEURL1-AS1	0
RP11-416N2.3	0
Y_RNA	0
SH3PXD2A-AS1	0
RP11-541N10.3	2.09221
RN7SL524P	0
COL17A1	1.46006
MIR936	0
SFR1	3.69324
CFAP43	1.46785
MIR609	0
MIR4482	0
GSTO2	4.4386
ITPRIP	1.38688
RP11-127L20.3	1.35734
CFAP58-AS1	2.77249
CFAP58	0.623085
RP11-127O4.3	0
RP11-127O4.2	0
SORCS3	4.34263
SORCS3-AS1	0
RNU6-463P	0
RP11-45P22.2	0
YWHAZP5	0.165806
RP11-56I23.1	0
RP11-298H24.1	0
RPL23AP59	0
RNA5SP325	0
RNA5SP326	0
LINC01435	0
PTGES3P5	0
RP11-163F15.1	0
RP11-655H13.2	0
MAPKAPK5P1	0
RN7SKP278	0
RNU5B-6P	0
RNU6-839P	0
PHB2P1	0
BTF3P15	0
RP11-566F5.2	0
XIAPP1	0
RPL21P91	0
RNU4-5P	0
ADD3-AS1	0.970621
SNRPGP12	0
RP11-549L6.3	0.250423
RP11-549L6.2	0
RP11-525A16.4	0
HMGB3P5	0
RPL7P35	0
Y_RNA	0
RBM20	1.46591
RN7SKP288	0
RNA5SP327	0
RP11-313D6.3	0.137226
PDCD4-AS1	1.09121
RP11-348N5.9	0.97812
RP11-348N5.7	0.803953
RPL13AP6	0.0931497
MIR548E	0
ADRA2A	0.569482
RP11-479A21.1	0
BTBD7P2	0
RP11-381K7.1	0
RPS6P15	0
TECTB	0.153505
MIR6715A	0
GUCY2GP	0
ACSL5	4.49703
RP11-324O2.3	0.617499
VTI1A	1.83178
RP11-214N15.5	0
MIR4295	0
RP11-25C19.3	0
RP11-57H14.5	0.0206861
RP11-57H14.3	0.0686938
TCF7L2	4.76387
RP11-57H14.2	0.131949
RPS15AP30	0.0703555
RNU7-165P	0
RP11-481H12.1	0.342561
HABP2	0.0266661
NRAP	0.401149
RP11-211N11.5	0.131204
PLEKHS1	0.00811806
MIR4483	0
SNORA17	0
DCLRE1A	4.08129
NHLRC2	3.37036
RNU6-709P	0
UBE2V1P5	0
CCDC186	2.37322
Hammerhead_HH10	0
TDRD1	0.0615686
VWA2	0.618079
AURKAPS2	0
CTB-1144G6.6	0.338456
RN7SL384P	0
RP11-317F20.3	0
RP11-317F20.2	0
PPIAP19	0.0483497
RP11-106M7.1	0.983118
TAF9BP2	0
RPL15P13	0
RNU6-1121P	0
RP11-383C6.2	0
ATRNL1	4.35365
NTAN1P1	0
CCDC172	0.016662
SNRPGP6	0
PNLIPRP3	0
HMGB3P8	0
RNU6-1090P	0
PNLIP	0.0458944
PNLIPP1	0
PNLIPRP1	0.0108822
PNLIPRP2	0.0247351
C10orf82	0.274475
RP11-498B4.5	0.0787957
RPL5P27	0
RP11-539I5.1	0.754671
ENO4	0.516593
RP11-5G18.2	0.172916
VAX1	1.58239
MIR3663HG	0
MIR3663	0
RPL12P26	0
KCNK18	0.160414
RP11-501J20.5	0
SLC18A2	0.0456823
RP11-129M16.4	1.64062
CTA-109P11.4	0
CTA-109P11.1	0
RP11-328K15.1	0.158183
RP11-355F22.1	0
RP11-354M20.3	0.011449
CASC2	1.57849
RP11-245J24.1	1.07287
LINC00867	0.179336
SLC25A18P1	0
PRLHR	0.519625
TOMM22P5	0
RP11-427L15.2	0.440838
RPL17P36	0.154199
LDHAP5	0.132992
RP11-498J9.2	0.231715
NANOS1	3.01534
SNORA19	0
SNORA19	0
RP11-435O11.5	0
GRK5-IT1	0
RN7SL749P	0
RP11-79M19.2	0.0120347
MIR4681	0
RP11-179H18.8	0
RAD1P1	0
RPS8P4	0.0302512
TXNP1	0
RN7SL846P	0
PHACTR2P1	0.0804708
SEC23IP	3.77345
MIR4682	0
NACAP2	0
RP11-781P14.3	0
RPL21P16	2.26663
RP11-572P18.2	0
LINC01561	2.30068
WDR11-AS1	0.626952
RP11-323P17.2	0.610496
RP11-95I16.4	0.266968
RP11-95I16.2	0
RP11-95I16.6	0.0623028
RPL19P16	0.0699175
LINC01153	0
RN7SKP167	0
RP11-62L18.3	0.0839215
RPS15AP5	0
RP11-78A18.2	0
Y_RNA	0
ATE1-AS1	2.67145
ZNRD1-AS1_2	0
RP11-500G22.4	1.41772
RP11-500G22.5	0.714221
TACC2	4.15044
BTBD16	0.73895
RNU6-728P	0
MIR3941	0
ARMS2	0.0957769
DMBT1	0.0874755
RP11-481L19.3	0
RP11-481L19.2	0
C10orf120	0
DMBT1P1	0
RP11-107C16.2	0
CUZD1	1.02878
FAM24B	1.14691
RP11-564D11.3	0.613005
FAM24A	0
C10orf88	4.3678
PSTK	3.30856
HMX3	0
HMX2	0
RPS26P39	0
RP11-338O1.3	0
RP11-282I1.1	0.0466536
RP11-338O1.2	0
RP11-282I1.2	0
GPR26	0.0890244
CPXM2	0.953088
RP11-391M7.3	0
RP11-285A18.2	0
YBX2P1	0
RP11-47G11.2	0.231699
NKX1-2	0.341216
RP13-238F13.3	0
RPS10P18	0
RP11-12J10.4	1.96098
FAM53B-AS1	0.35039
Y_RNA	0
Y_RNA	0
NPM1P31	0
RP11-298J20.4	0.212124
RP11-298J20.3	0
RP11-59C5.3	0.488477
MIR4296	0
RP11-151A10.3	0.111326
MRPS21P6	0
RPS27P18	0
TEX36-AS1	0
TEX36	0
ALDOAP2	0.0422381
RP11-383C5.3	0.0462489
FLJ37035	0.605294
RP11-383C5.5	0.237537
EDRF1	4.6648
EDRF1-AS1	0.387341
MMP21	0.169759
MIR4484	0
Metazoa_SRP	0
RNU2-42P	0
FANK1	2.68219
GNG10P1	0
FANK1-AS1	0
ADAM12	1.79924
RNA5SP328	0
SAR1AP2	0
LINC00601	0.427028
C10orf90	2.70346
SNORD60	0
RP11-223P11.3	0.0173388
FAM196A	3.93001
NPS	0
RP11-288A5.2	0
FOXI2	0
BUB1P1	0
CLRN3	0.142217
PTPRE	4.69762
RP11-4C20.3	0.0916522
RP11-4C20.4	0.0910758
MKI67	0.0264661
LINC01163	0
RP11-264E18.1	0
RP11-442O18.2	0
RP11-442O18.1	0
RP11-168C9.1	0
RP11-109A6.2	0
RP11-109A6.3	0.0481687
RP11-109A6.5	0.245972
EBF3	0.201276
MIR4297	0
RP11-234G16.5	0.969487
LINC00959	1.42413
RP11-500G10.5	1.07944
CTAGE7P	0.402648
PPIAP32	0.209903
RP11-339B9.1	0
RP11-540N6.1	0.0682541
Y_RNA	0
MIR378C	0
TCERG1L	0.0740129
TCERG1L-AS1	0
LINC01164	0.0235754
XX-FYM637E10_5.1	0
ABC11-4932300O16.1	0
RP11-45A17.2	2.007
RP11-45A17.4	0.214947
RP11-45A17.3	0.0588632
JAKMIP3	3.94225
RP11-140A10.3	0.495375
LRRC27	3.70632
RP11-432J24.2	0
RP11-432J24.3	0.192286
C10orf91	0
RP11-432J24.5	0.0702614
LINC01165	0.348283
CFAP46	1.42658
LINC01166	0.759902
LINC01167	0.424887
LINC01168	0.106843
ADGRA1	3.45136
ADGRA1-AS1	0.50569
RPL5P28	0.0612721
UTF1	0.0420701
VENTX	0.478002
MIR202HG	0
MIR202	0
RP13-49I15.6	0.11389
ADAM8	2.51249
RP11-122K13.12	2.03415
BANF1P2	0.227334
RP11-122K13.7	0.181724
PRAP1	0.370543
FUOM	1.73471
MIR3944	0
RP11-122K13.15	0
PAOX	3.30933
OR6L2P	0.00595556
SCART1	0.873583
OR7M1P	0.0351805
CYP2E1	3.87443
RP11-108K14.12	0.417501
OR6L1P	0
FRG2B	0
RARRES2P2	0
AGGF1P2	0.111422
CLUHP5	0
DUX4L28	0
DUX4L25	0
DUX4L24	0
DUX4L23	0
DUX4L22	0
DUX4L21	0
DUX4L20	0
DUX4L29	0
DUX4L10	0
DUX4L11	0
DUX4L12	0
DUX4L13	0
DUX4L14	0
DUX4L15	0
RPL23AP60	0
WBP1LP10	0
OR4F2P	0
RP11-304M2.6	0
CICP23	0.0102331
LINC01001	0.265117
RP11-304M2.3	0
RNU6-447P	0
SCGB1C1	0
ODF3	0.0141521
RP11-326C3.16	1.00897
NLRP6	0.0338501
RP11-326C3.2	0.216364
IFITM5	0.0436877
RP11-326C3.4	0
RP11-326C3.7	1.94016
RP11-326C3.11	1.77842
RP11-326C3.10	0
RP11-326C3.14	0.0691569
RP11-326C3.13	0.274295
RP11-326C3.12	0.707995
RP11-326C3.15	0.411151
PKP3	0.159077
ANO9	0.185358
RN7SL838P	0.179096
RP13-317D12.3	0.406602
RP13-46H24.1	0.0691305
LMNTD2	1.26856
RP11-496I9.1	3.58998
MIR210HG	1.39369
MIR210	0
CDHR5	0.133402
SCT	0.189895
DRD4	2.07618
RP11-754B17.1	0.2297
EPS8L2	4.87241
AP006621.9	0
AP006621.6	1.41676
PANO1	0.873278
SNORA52	0.936778
AP006621.8	0.138885
CRACR2B	2.96939
RP11-1391J7.1	2.21854
RNU6-1025P	0
MUC6	0.822976
RP13-870H17.3	1.31208
MUC2	0.0155008
MUC5AC	0.00439034
MUC5B	0.0225654
MIR6744	0
TOLLIP-AS1	4.05595
KRTAP5-AS1	1.38961
KRTAP5-1	2.40292
KRTAP5-2	0
KRTAP5-3	0
KRTAP5-4	0.0136686
KRTAP5-5	0
AP006285.7	0
FAM99A	0
FAM99B	0
AP006285.6	0
KRTAP5-6	0
IFITM10	3.76766
AC068580.6	0.652133
AC068580.5	0.394158
AC068580.7	0
RPL36AP39	0
AC139143.2	0
SYT8	0.0164808
TNNI2	0.433996
LSP1	0.436656
MIR4298	0
AC051649.12	0
MIR7847	0
PRR33	0.103143
LINC01150	0.143265
TNNT3	0.252273
MRPL23-AS1	0.380113
LINC01219	0.0422886
H19	0.321823
IGF2	3.96894
MIR483	0
IGF2-AS	0.0958016
INS-IGF2	0.20296
INS	0.0372412
MIR4686	0
ASCL2	0.320012
C11orf21	0.14886
TSPAN32	0.256074
RNU6-878P	0
CD81-AS1	0.362881
RPL26P30	0.189369
Y_RNA	0
TRPM5	0.0527295
KCNQ1	0.836868
KCNQ1OT1	0.116433
COX6CP18	0
KCNQ1-AS1	0
KCNQ1DN	0.298341
AC013791.1	0
SLC22A18AS	0.101089
SLC22A18	0.458694
PHLDA2	0.520172
SNORA54	0
CTC-343N3.1	0.169344
CARS-AS1	0.0158675
RNU1-91P	0
AC108448.2	0.250069
OSBPL5	4.56835
AC108448.3	0
MRGPRG	0
MRGPRG-AS1	0
AC109309.4	0.0366016
MRGPRE	0.104167
NDUFA5P8	0
RP11-11A9.1	0
NDUFA5P1	0
RP11-11A9.2	0
RP5-1173A5.1	0
TSSC2	0.25558
OR7E12P	0.052758
FAM86GP	0.0568445
RP13-726E6.2	0.167258
RP13-726E6.1	0
SNRPCP5	0
RPS3AP39	0
RPS24P14	0
AP006294.2	0
OR7E117P	0
TRPC2	0.0398721
ART5	0.12718
ART1	0.0405646
Y_RNA	0
Y_RNA	0
CHRNA10	0.809421
RNU6-1143P	0
RNU7-50P	0
AC090587.5	0.488352
AC090587.4	1.08142
AC090804.1	0.0924129
SNORA7	0
RP11-438N5.4	0
HNRNPA1P76	0
RP11-438N5.2	0
RPS29P20	0
RRM1-AS1	0
OR55B1P	0
RP11-23F23.2	0.293206
RP11-23F23.3	0
SSU72P5	0
SSU72P2	0
SSU72P6	0
SSU72P4	0
SSU72P3	0
SSU72P7	0
OR52B4	0
OR52B3P	0.0359135
TRIM21	3.98766
OR51R1P	0
OR52P2P	0
OR52K2	0
OR52K3P	0.0545569
OR52K1	0
OR52M2P	0
OR52M1	0
C11orf40	0
OR52I2	0
OR52I1	0
OR51D1	0
OR51E1	0.0581378
OR51A9P	0
OR51E2	0.0851998
OR51C1P	0
MMP26	0
OR51F5P	0
OR51C4P	0
KRT8P49	0
OR51F3P	0
OR51F4P	0
SNORA62	0
OR51F1	0
OR51N1P	0
OR52Y1P	0
