Name	Spleen
AF230666.2	0.743402
TG	0.799135
CTD-2182N23.1	0.151784
MIR7848	0.945196
WISP1	3.37337
CTC-458A3.1	0
CTC-369M3.1	0
ST13P6	0.198064
RP11-629O1.3	0
RP11-629O1.4	0
SNORA40	0
Metazoa_SRP	0
MTND2P7	0
MTCO1P49	0
CTD-2588J1.1	0
CTD-2309H9.3	0
CTD-2309H9.4	0
RP11-157E21.1	0
RP11-157E21.3	0
RP11-157E21.2	0
RP11-513H8.1	0
ZFAT-AS1	0
CTD-2342N23.2	0
CTD-2342N23.3	0.490247
CTD-2342N23.1	0
AC083843.4	2.39303
AC083843.1	3.33104
MIR30B	0
MIR30D	0
AC083843.2	0.0367471
NCRNA00250	0
RP11-1057B8.2	0
RPL23AP56	0
LINC01591	0
RP11-343P9.1	0
KHDRBS3	1.51595
MAPRE1P1	0
RNU1-35P	0
RP11-149P24.1	0
RP11-431D12.1	0
LINC02055	0
RNU6-144P	0
ZYXP1	0
CTD-3145H4.1	0
RP11-238K6.1	0.157186
RP11-238K6.2	0
FAM135B	0.00983601
COL22A1	0.144821
RP11-324F11.1	0
SNORA25	0
CTD-2534J5.1	0
RP11-398H6.1	0
RP11-656A10.1	0
KCNK9	0.045873
RP11-284H18.1	0
C8orf17	0
RP11-570L14.1	0
PEG13	0.61682
RP11-642A1.2	0.751062
RP11-642A1.1	0.0486687
ERICD	0.707506
MIR151A	0
CTD-2014D20.1	0.12379
RNA5SP278	0
RP11-128L5.1	0
RP11-809O17.1	3.91995
RP11-10J21.2	0.160946
RP11-10J21.4	0.218841
RP11-10J21.3	0.0880646
RP11-10J21.5	0
RP11-10J21.6	0
LINC01300	0.151735
CTD-3064M3.3	1.21383
GPR20	0.386857
CTD-3064M3.4	0.0944267
MROH5	0.0132806
CTD-3064M3.7	0.871304
SNORD5	0
HNRNPA1P38	0
AC138647.1	0
MIR1302-7	0
RP11-953B20.2	0
RP11-953B20.1	0
MIR4472-1	0
LINC00051	0
RN7SL260P	0
RP13-467H17.1	0.104624
MROH4P	0
ARC	0.951502
AP006547.3	0.0285101
AC145123.2	0
PSCA	0.409352
LY6K	0.161228
CTD-2292P10.4	0.113245
SLURP1	0.183025
LYPD2	0.124251
RP11-706C16.7	0
LYNX1	0.442016
LY6D	0.491296
RP11-706C16.8	0
RP11-706C16.13	0
RP11-706C16.5	0
GML	0
ZNHIT1P1	0.0572941
CYP11B1	0.327971
CYP11B2	0.0212902
RP11-273G15.2	0.343746
CDC42P3	0.126537
C8orf31	2.50805
AK3P2	0.294092
RP11-520P18.1	0.0895563
LY6L	0
LY6H	0.147574
ZFP41	3.96055
ZNF696	3.71797
RP13-582O9.7	1.28428
RNU6-220P	0
RHPN1-AS1	0.484469
RP11-909N17.2	0.602776
MAFA-AS1	1.47496
MAFA	0.133755
RP11-661A12.5	4.25049
RP11-661A12.4	0
RP11-661A12.12	0.533895
RP11-429J17.2	3.53122
CCDC166	0.0946029
RP11-429J17.4	0
MAPK15	1.59653
RP11-429J17.5	0
FAM83H	3.57107
MIR4664	0
FAM83H-AS1	0.169316
RP11-429J17.7	0
MIR937	0
RP11-299M14.2	0.194355
MIR6845	0
EPPK1	0.908561
MIR661	0
SPATC1	3.85534
SMPD5	4.55528
MIR6846	0
CTD-3065J16.9	2.23759
WDR97	2.00392
TSSK5P	0.19363
MIR7112	0
MIR6848	0
SCRT1	0.0543697
TMEM249	1.40891
MIR939	0
MIR1234	0
MIR6849	0
GS1-393G12.14	0.430469
MIR6893	0
TONSL-AS1	0.611221
FOXH1	0.286977
GPT	1.7289
CTD-2517M22.17	0
ARHGAP39	2.34769
CTD-2517M22.9	0
Metazoa_SRP	0
AF186192.1	1.20015
AF186192.5	0.227361
AF186192.6	0.101686
RN7SL395P	0
MIR6850	0
ZNF250	3.30404
ZNF252P	3.90015
RP5-1047A19.4	0
ZNF252P-AS1	1.5323
AC139103.1	0.109546
DDX11L5	0
XXyac-YRM2039.3	0.0586065
FAM138C	0
PGM5P3-AS1	1.96568
RP11-143M1.3	2.87543
LINC01388	1.73652
FOXD4	0.608118
CBWD1	2.36341
C9orf66	1.47453
RP11-59O6.3	0
RP11-165F24.3	1.01594
KANK1	4.4712
RPL12P25	0.401709
RP11-165F24.5	0.274837
RP11-31F19.1	0
RNU6-1327P	0
EIF1P1	0
RP11-130C19.3	0
DMRT1	0
DMRT3	0
RNU6-1073P	0
RP11-147I11.1	0
LINC01230	0
DMRT2	0
RP11-341G2.3	0
RPS27AP14	0
RP11-459D20.1	0
RNA5SP279	0
RP11-443B9.1	0
RNU2-25P	0
RN7SL592P	0
VLDLR-AS1	0.344862
RP11-91N2.3	0
KCNV2	0.131013
GPS2P1	0.965822
ATP5HP2	0
CARM1P1	0
LINC01231	0
RFX3	4.18544
RP11-62E14.2	0
RFX3-AS1	1.587
RP11-509J21.2	0
RP11-509J21.4	0.311086
GLIS3	1.7617
RP11-252M18.3	0
GLIS3-AS1	0.0638554
RP11-70J12.1	0
RP11-358M14.2	0
RNU6-694P	0
SLC1A1	0.280607
SPATA6L	0.541231
RP11-6J24.3	0
CDC37L1-AS1	2.7187
ECM1P1	0
RP11-307I14.2	0
KLF4P1	0
MIR101-2	0
HNRNPA1P41	0
CSNK1G2P1	0.14352
PDSS1P1	0.0786733
MTND6P5	0.0770663
MTND1P11	0.0368887
MTCO1P11	0.0816272
MTCO2P11	0.08301
MTATP6P11	0.111267
MTCO3P11	0.174904
MTND4P14	0.0666548
MTND5P14	0.167854
TCF3P1	0.328553
IGHEP2	0.589948
INSL6	0.123715
RP11-140C18.2	0
INSL4	0
RLN2	0.638285
HMGN2P31	0
RLN1	0.204778
RP11-12D24.10	0.258134
RP11-12D24.6	0.241638
RNF152P1	0.0602281
RP11-574F11.3	0.0464669
RP11-207C16.4	0.53441
AK4P4	0.407696
MLANA	0.25014
MIR4665	0
RP11-218I7.2	0
GTF3AP1	0
RP11-279E1.1	0
RP11-307L3.2	0.196239
TPD52L3	0
RP11-307L3.4	0
GLDC	0.507088
RN7SL25P	0
RP11-472F14.4	0
RPL23AP57	0.0734847
RP11-390F4.6	0.197956
RN7SL123P	0
RPS3AP54	0
RNF2P1	0.0644457
RP11-390F4.2	0
RP11-390F4.10	0.139512
RP11-390F4.3	0.710196
PRELID3BP11	0
SNRPEP2	0.784308
ACTG1P14	0.813594
RP11-403H13.1	0
RPL4P5	0.942087
PPIAP33	0
RP11-77E14.2	0.8568
RP11-29B9.1	0
RP11-29B9.2	0
PTPRD	0.573448
RP11-134K1.3	0
RP11-134K1.2	0.0898053
RNU7-185P	0
PTPRD-AS1	0.0688814
RP11-75C9.2	0
RPS26P3	0.164481
RN7SL5P	0.102122
RP11-527D15.1	0
RP11-87N24.1	0
PTPRD-AS2	0
RP11-87N24.3	0
RP11-421B23.2	0
IMP3P1	0
RP11-109M17.2	0
AKAP8P1	0
RP11-23D5.1	0
RP11-32D4.1	0
RP11-74C3.1	0
JKAMPP1	0
RNU2-47P	0
TYRP1	0
LURAP1L-AS1	0
RN7SL849P	0
Y_RNA	0
PRDX1P1	0.660075
RP11-382H24.2	0
RP11-272P10.2	0.165595
RP11-272P10.3	0
LINC01235	0
RP11-536O18.1	0
LINC00583	0
PES1P2	0
RP11-284P20.3	0
RPL3P11	0
ATP5HP3	0
RP11-280O24.3	0
RP11-120J1.1	0.332177
RP11-408A13.2	0
RP11-408A13.3	2.09089
CDCA4P1	0.773729
CER1	0
FREM1	0.184311
RP11-265B7.1	0
RNU6-1260P	0
LDHAP4	1.96847
CLCN3P1	0.0174301
RP11-54D18.2	0.167451
RP11-54D18.4	0.0561391
RNU6-559P	0
RPL7P33	0
RNU6-319P	0
RP11-518K17.4	0
RN7SL98P	0
FTH1P12	0.344991
RNU6-246P	0
CCDC171	0.264105
HMGN2P16	0
RNU6-14P	0
C9orf92	0
BNC2	0.399365
RP11-183I6.2	0
RP11-62F24.1	0
RP11-62F24.2	0
LSM1P1	0
RP11-132E11.2	0
RN7SL720P	0
RPS29P33	0
RP11-132E11.4	0
CNTLN	2.36883
SAMM50P1	0
SH3GL2	0.101886
PABPC1P11	0
ADAMTSL1	0.292869
RP11-570H19.2	0
MIR3152	0
RN7SKP258	0
RAP1BP1	0
SAXO1	0.037032
RP11-296P7.4	0.0572471
SCARNA8	0.418509
RNU6-264P	0
Y_RNA	0
RP11-146N23.1	2.08556
RP11-146N23.4	0
RP11-513M16.7	2.76002
NDUFA5P3	0
ACER2	1.38032
MAP1LC3BP1	0
SLC24A2	0.0189786
C11orf98P1	0
RP11-471J7.1	0
RP11-378I6.1	0
RP11-378I6.2	0
RP11-378I6.3	0
RP11-15P13.1	0
MLLT3	2.38612
MIR4473	0
RNU4-26P	0
MIR4474	0
RP11-73E6.2	0
FOCAD-AS1	0
MIR491	0
SNORA30	0
HACD4	4.47116
IFNNP1	0
IFNB1	0
IFNWP4	0
RP11-113D19.9	0
IFNW1	0
Y_RNA	0
IFNA21	0
IFNWP15	0
IFNA4	0
IFNWP9	0
IFNA7	0
IFNA10	0
IFNWP18	0
IFNA16	0
IFNA17	0
IFNWP5	0
IFNA14	0
IFNA22P	0
IFNA5	0.0632184
IFNA20P	0.623917
IFNA6	0.111841
IFNA13	0.0760379
IFNA2	0.0947415
RP11-354P17.15	0.26999
IFNA11P	0.186871
IFNA12P	0
IFNA8	0
IFNWP2	0
IFNA1	0
IFNWP19	0
MIR31HG	0
IFNE	0
MIR31	0
SNORD39	0
RP11-344A7.1	0
KHSRPP1	0
RN7SL151P	0
MTAP	4.86798
TUBB8P1	0.315188
RP11-70L8.4	0.616407
RP11-70L8.5	0.238907
ERVFRD-3	0.204938
CDKN2A-AS1	0
CDKN2A	2.57154
CDKN2B-AS1	0.601123
RP11-149I2.4	0.0654239
UBA52P6	0.297047
CDKN2B-AS	0
RP11-408N14.1	0
DMRTA1	0.277584
LINC01239	0.0996645
RP11-370B11.4	0
CLIC4P1	0
RP11-370B11.3	0
RP11-495L19.1	0
SUMO2P2	0
RP11-315I14.2	0
NOP56P2	0
ELAVL2	0.01922
RP11-321L2.1	0
RP11-321L2.2	0
RP11-321L2.3	0
IZUMO3	0
RP11-20A20.2	0
RMRPP5	0
RN7SKP120	0
LINC01241	0
FAM71BP1	0
RP11-80I3.1	0.0342908
RP11-5P15.1	0
RP11-18A15.1	0
SNORA31	0
RP11-337A23.6	0
RP11-337A23.5	0
RN7SL100P	0
IFT74-AS1	0.121505
LRRC19	0.0297954
RP11-56F10.3	0.20725
RNA5SP280	0
RP11-179D22.1	0
LINC00032	0.142859
EQTN	0.200267
RP11-298E2.2	0
IFNK	0.0267734
CTAGE12P	0
RP11-575I8.1	0
RP11-438B23.2	0.019824
LINGO2	0.0895057
RP11-20P5.2	0
KCTD10P1	0
MIR876	0
MIR873	0
RP11-373A6.1	0
RP11-275A14.1	0
RP11-48L13.1	0
ME2P1	0
LINC01242	0
SLC4A1APP1	0.128628
C2orf27AP2	0
RBMXP2	0.254275
KRT18P66	0
KRT18P36	0
RPS26P2	0
FTLP4	0
HSPA8P17	0
RP11-572H4.1	0
SLC25A6P2	0.0335539
LINC01243	0
MTATP6P30	0
MTCO3P30	0
HMGB3P23	0
RNA5SP281	0
SLC25A5P8	0
DFFBP1	1.58087
GVQW1	2.03374
TAF1L	0.010696
RP11-555J4.3	0
RP11-555J4.4	0
SNRPCP1	0
RP11-462B18.1	0
TMEM215	0
Y_RNA	0
RP11-462B18.3	0.0272305
RP11-462B18.2	0.248858
BOLA3P4	0
ASS1P12	0.834797
TCEA1P4	1.15026
LAGE3P1	0.919237
RNU4ATAC15P	0
B4GALT1-AS1	1.76067
SPINK4	0.121343
Y_RNA	0
AQP7	1.27618
RP11-311H10.4	0
RP11-311H10.7	0
MIR6851	0
SUGT1P1	1.85185
RP11-255A11.2	0
ANKRD18B	0
RP11-255A11.4	0
SNX18P7	0
CYP4F26P	0
PRSS3P4	0
TRBV20OR9-2	0
ANXA2P2	2.0334
TRBV21OR9-2	0
TRBV22OR9-2	0
TRBV23OR9-2	0
TRBV24OR9-2	0
TRBV25OR9-2	0
PTENP1	0.16114
PTENP1-AS	0
TRBV26OR9-2	0
RP11-384P7.7	0.058448
RP11-384P7.5	0
LINC01251	0.228793
PRSS3	0.289608
UBE2R2-AS1	0.324739
TRBV29OR9-2	0
Y_RNA	0
RNU4ATAC11P	0
SNORD121B	0
SNORD121A	0
OSTCP8	0
RN7SKP114	0
RP11-537H15.3	0.732615
TUBB4BP2	0
RP11-537H15.4	0.0284184
RP11-571F15.2	0
AL353662.1	0
RNA5SP282	0
RP11-571F15.3	0.362955
KIF24	0.57832
RNU2-50P	0
SERPINH1P1	0
KIAA1161	1.19381
C9orf24	0.314523
Y_RNA	0
DNAI1	0.00772066
RN7SKP24	0
ENHO	0.649212
RP11-296L22.8	0
RP11-296L22.7	0
CNTFR-AS1	0.521476
ARID3C	0.0523313
CCL27	0.445557
RP11-195F19.5	1.10808
RP11-195F19.9	2.13641
FAM205A	0.0212273
FAM205BP	0
FAM205C	0
GLULP4	0.198147
YWHAZP6	0
PHF24	0.324944
DNAJB5-AS1	0.0985379
RP11-392A14.9	0.127114
RP11-392A14.8	0.230876
SYF2P2	0.0936207
RP11-182N22.9	0.212037
C9orf131	0.176495
RN7SL338P	0
RP11-182N22.8	0.0910016
RP11-182N22.7	0
UNC13B	4.24061
RP11-395N21.2	0
ATP8B5P	0.0847848
RPL36AP33	0
FAM166B	1.15547
RPS29P17	0
MIR4667	0
RP11-331F9.3	0.5222
RP11-331F9.4	0.823523
RMRP	0
ARHGEF39	2.98836
RN7SL22P	0
CA9	0.150522
MIR6852	0
MIR6853	0
RP11-112J3.16	2.29042
SPAG8	3.85942
FAM221B	0.0333578
LINC00950	0.439778
OR13J1	0
NDUFA5P4	0
HRCT1	0.978686
SPAAR	0.926498
PGAM1P2	0
OR2S2	0
YBX1P10	3.67867
OR13C6P	0
OR13C7	0
OR2S1P	0.0933352
OR2AM1P	0
Hammerhead_HH9	0
CCIN	0.0606635
RNU4-53P	0
HMGB3P24	2.26983
MELK	2.25768
MIR4475	0
RP11-344B23.2	0
MIR4540	0
MIR4476	0
RP11-297B17.2	0.0830576
LINC01400	0
RP11-220I1.5	0.0895201
RP11-220I1.2	0
Y_RNA	0.598567
RP11-220I1.4	0.10671
Y_RNA	0
RNU6-677P	0
LINC01627	0
KCTD9P3	0
RP11-405L18.4	0.34635
RP11-613M10.6	4.41575
RAB1C	0.125934
FRMPD1	0.0629615
RN7SKP171	0
RP11-3J10.7	0.147046
PAICSP1	0.55863
SLC25A51	4.77823
RNU7-124P	0
U8	0
RP11-113O24.3	0
IGFBPL1	0
RP11-403F21.4	0.0193349
ARMC8P1	0
TCEA1P3	0
GAS2L1P1	0
VN1R48P	0
RP11-392E22.3	0
FAM220BP	0
FAM95C	1.34103
SNX18P3	0.0583185
ANKRD18A	0.070941
FAM201A	0.221149
YWHABP1	0
RNU6-765P	0
RP13-198D9.4	0
RP11-402N8.1	0
VN2R3P	0
CNTNAP3	1.80156
RBM17P1	0
RP11-290L7.5	0.0599268
RN7SL640P	0
SPATA31A1	0
RP11-347J14.4	0
FAM74A1	0
RP11-347J14.8	0
RP11-347J14.7	0
ZNF658B	0.365459
SKP1P3	0
FKBP4P2	0
SDR42E1P1	0
ATP5A1P8	0
RAB28P1	0
RBPJP5	0
GLIDR	0.898765
RP11-104G3.2	0.471191
RP11-204M4.3	0.642549
RN7SL763P	0
SNORA70	0
RP11-204M4.1	0
RPL7AP49	0.0515604
RP11-216M21.1	0.80586
C2orf27AP3	0
RP11-216M21.5	0
RP11-216M21.4	0
RP11-216M21.8	0
MEP1AP1	0
ANKRD20A2	0.0226611
RNU6-1269P	0
RP11-146D12.2	1.04917
RP11-146D12.6	0
SNX18P8	0
FAM95B1	0.386099
RP11-146D12.5	0
CNN2P2	0
GXYLT1P3	0.111813
RP11-341A11.3	0
AQP7P5	0
ABC12-47964100C23.1	0
AC129778.2	0
BMS1P14	0
CH17-80A12.1	0
IGKV1OR9-2	0
RP11-318K12.1	0
RNU6-156P	0
RP11-318K12.2	0
RP11-318K12.3	0.248007
MIR1299	0
PGM5P2	1.44081
RP11-87H9.5	2.07649
RP11-58A12.3	0.429108
BX255923.3	0.0795775
FOXD4L6	0
CBWD7	2.30079
MIR4477A	0
5S_rRNA	0.70886
RP11-4L24.4	0.8404
PTGER4P2-CDK2AP2P2	1.74071
MYO5BP1	0.0208285
RP11-187C18.5	0
RP11-187C18.4	0.118607
RP11-187C18.3	1.57966
RP11-157L3.3	0
SNORA70	0
RN7SL565P	0
FAM27D1	0.133031
RP11-157L3.10	0.231651
RP11-34H11.3	0
FAM27E2	0.341975
RP11-157L3.9	0.189602
RP11-157L3.6	0
RP11-157L3.12	0
Y_RNA	0
RP11-34H11.6	0
RP11-157L3.11	0
RP11-292F9.1	0.0758565
CNTNAP3B	0.342452
RBM17P3	0
RP11-24B13.2	0
RN7SL343P	0
SPATA31A6	0
RP11-366N18.2	0
FAM74A7	0
RP11-366N18.5	0
RP11-286O1.1	0
FKBP4P6	0
SDR42E1P2	0
ATP5A1P1	0
RAB28P3	0
RBPJP6	0
RP11-475I24.3	0.427361
RP11-475I24.9	0
RP11-475I24.8	0
FGF7P5	0
RP11-475I24.7	0
FGF7P4	0
RP11-175I6.5	0
ADGRF5P2	0.0299573
MEP1AP4	0
ANKRD20A7P	0.0318092
RNU6-599P	0
CR848007.2	0.0481879
RP11-459O16.7	0
SNX18P5	0
CYP4F60P	0.248238
CR848007.5	0
CNN2P4	0.109417
GXYLT1P5	0
RP11-459O16.9	0
RP11-459O16.8	0.045394
CH17-469D17.1	0.0389996
RP11-49E18.1	0
SPATA31A5	0
RP11-144A16.5	0
RP11-144A16.6	0
FAM74A6	0
RP11-144A16.3	0
RP11-144A16.8	0
RP11-144A16.4	0
RP11-101E5.7	0
SPATA31A7	0
RP11-101E5.2	0
RP11-101E5.6	0
FAM74A4	0
RP11-101E5.1	0
CH17-296N19.1	0.0615378
RN7SL462P	0
RP11-160N1.11	0
RP11-160N1.9	0
Y_RNA	0
RP11-160N1.10	0
RP11-160N1.8	0
RN7SL722P	0
FAM27C	0.491416
RP11-374M1.11	0
RP11-374M1.7	0
FAM27E4	0
RP11-374M1.5	0.261823
RP11-374M1.4	0
Y_RNA	0
RP11-374M1.3	0
RP11-374M1.10	0
RP11-374M1.9	0
RP11-374M1.2	0.77485
RP11-449H15.3	0.365786
RP11-449H15.2	0
RP11-111F5.2	0.146889
RP11-111F5.3	0
RP11-111F5.1	0
SNORA70	0
RN7SL544P	0
RP11-111F5.4	0
FGF7P6	0.0406709
RP11-111F5.8	0
RP11-111F5.6	0
RP11-96J15.1	0
FGF7P7	0
LINC01189	0
RP11-211N8.2	0.259065
RP11-211N8.3	0
CNTNAP3P5	0
RBPJP7	0
RAB28P2	0
RP11-211N8.6	0
ATP5A1P7	0
SDR42E1P3	0
FKBP4P7	0
RNA5SP283	1.51624
RP11-262H14.5	1.25249
PTGER4P2	2.42869
RP11-262H14.3	0.1255
MYO5BP2	0.350876
ADGRF5P1	0.0773548
FGF7P8	0.156526
RP11-262H14.4	1.87797
CNTNAP3P1	0.0310203
RP11-350D23.4	0
BMS1P9	0
RP11-381O7.3	0
AQP7P4	0
AQP7P1	0.341014
RP11-236F9.2	0.0376341
BMS1P10	1.67689
RP11-452D2.1	0
RP11-452D2.2	0.0291723
RP11-149F8.3	0
RP11-149F8.5	0
RP11-149F8.4	0
MYO5BP3	0.0671581
CDK2AP2P3	2.96763
PTGER4P3	1.26134
RP11-764K9.1	0.985612
RNA5SP284	0
MIR4477B	0
FRG1JP	2.47574
BX255923.2	0.0851155
U6	0
ANKRD20A4	0.0917111
RNU6-1193P	0
SNX18P9	0.0961268
RP11-250H24.2	0.516855
CYP4F25P	0.434206
CR769776.3	0
CNN2P3	0
GXYLT1P6	0
RP11-250H24.7	0
AQP7P2	0.0806544
RP11-574E24.3	0
BMS1P11	0.0241657
RP11-250H24.6	0
IGKV1OR-2	0
BNIP3P4	0
RP11-460N11.2	0
AC125634.1	0
RNU6-1293P	0
BMS1P12	0
RP11-15J10.8	0
RP11-15J10.9	0
IGKV1OR9-1	0
FOXD4L5	0
CBWD4P	3.00999
Y_RNA	0
FRG1KP	0.0770038
CBWD5	2.40637
FOXD4L4	0.0361654
IGKV1OR-3	0.0832183
RP11-460E7.9	0
RP11-460E7.8	0
BMS1P13	0
RP11-1221G12.2	0
AQP7P3	0
RP11-15E1.5	0.125274
RP11-15E1.4	0
GXYLT1P4	0.0958029
RP11-15E1.6	0.04251
RP11-399F4.1	0
RP11-399F4.2	0.0236133
SNX18P4	0
RP11-327I22.3	0
ANKRD20A3	0
RNU6-538P	0
RP11-327I22.5	0
RP11-154P18.2	0.142127
RBPJP2	0
RAB28P4	0
ATP5A1P10	0
SDR42E1P4	0
FKBP4P8	0
ZNF658	1.19218
RP11-1082I11.2	0
RP11-395E19.6	0
RP11-395E19.5	0
FAM74A3	0
RP11-395E19.2	0
RP11-395E19.4	0
SPATA31A3	0
CNTNAP3P2	0.160893
RN7SL422P	0
RP11-292B8.2	0
RBM17P2	0
RP11-203I2.2	0
RP11-118H15.1	0
Y_RNA	0
RP11-12A20.11	0
RP11-12A20.12	0
FAM27E3	1.84364
RP11-12A20.10	0
RP11-12A20.13	0
RP11-12A20.4	0
RP11-12A20.6	0.346046
FAM27B	0.366907
RP11-12A20.7	0.831625
RN7SL787P	0
SNORA70	0
RP11-12A20.8	0
ANKRD20A1	0.115011
RNU6-368P	0
RP11-561O23.8	0
CBWD3	0.805858
RP11-561O23.9	0
FOXD4L3	0.0205563
RP11-561O23.5	0.00874582
RP11-561O23.7	0
PGM5-AS1	0.794932
RP11-88I18.2	0.238926
RP11-88I18.3	0.0745888
TMEM252	0.450227
RP11-274B18.4	0.0515164
RP11-274B18.3	0
PIP5K1B	2.4991
RP11-203L2.3	0.203314
RP11-203L2.4	0
RNU6-820P	0
PRKACG	0
RP11-265B8.5	0
BANCR	0
FAM189A2	1.28413
RP11-470P21.2	0
RP11-109D9.4	0.108192
C9orf135-AS1	0
C9orf135	0
RN7SL570P	0
MAMDC2-AS1	0.0894917
RNU2-5P	0
SMC5-AS1	0.567677
RPL24P8	4.51514
RP11-386J22.3	0.0657487
TRPM3	0.179766
RN7SL726P	0
RP11-141J10.1	0
RP11-141J10.2	0
MIR204	0
PIGUP1	0
RPL35AP21	0
RP11-409O11.3	0
Y_RNA	0
C9orf85	3.3937
HSPB1P1	0.655249
C9orf57	0
BTF3P4	0
GDA	0.0174369
RP11-63P12.7	0
RP11-63P12.2	0
RNA5SP285	0
LINC01504	1.1006
RP11-217F16.1	0
RP11-313E4.1	0
TMC1	0
RPS20P24	0
RPS27AP15	0
LINC01474	0.594962
CYP1D1P	0
DPP3P2	0
RP11-128I7.1	0
RP11-549A6.1	0
RNA5SP286	0
RP11-401G5.1	0
RP11-171A24.2	0
RORB-AS1	0
RORB	0.0368637
TRPM6	0.801597
RN7SKP47	0
RPSAP75	0
RNU6-445P	0
RP11-197P3.1	0
C9orf41-AS1	0.0911396
RP11-197P3.5	0.209595
uc_338	0
Y_RNA	0
RNU6-1228P	0
RP11-323A7.1	0
RP11-470F18.1	0
OTX2P1	0
PCSK5	1.12289
RBM22P5	0
RPSAP9	1.91113
RP11-66C24.1	0
RP11-214N16.2	0
PRUNE2	2.8855
PCA3	0
AL359314.1	0
DNAJB5P1	0
LYPLA2P3	0
RP11-159H20.3	0
FOXB2	0
ATP5J2P3	0
RFC5P1	0
VPS13A-AS1	0
GNA14-AS1	0
NUTF2P3	0
RNU6-1303P	0
RP11-336N8.1	0
RN7SKP59	0
RP11-336N8.2	0
RP11-336N8.3	0
RP11-336N8.4	0
CEP78	3.79227
RP11-216F5.1	0
MTND2P8	0
KRT18P24	0
RP11-165H23.1	0
CHCHD2P9	0.372889
RP11-375O18.2	0.0685604
RP11-403N16.5	0
NPAP1P6	0
RP11-403N16.2	0
RP11-403N16.3	0
RP11-403N16.4	0
RP11-327L9.1	0
LINC01507	0
NPAP1P4	0.0129225
MTCO1P51	0
MTND2P9	0
RPS19P6	0
RP11-289F5.1	0
RPS20P25	0
RP11-232A1.2	0
RP11-154D17.1	0.136537
RNU6-1035P	0
RNA5SP287	0
SNORD95	0
SPATA31D5P	0
RP11-383M4.2	0
SPATA31D4	0
RP11-383M4.6	0
SPATA31D3	0
SPATA31D2P	0
RP11-15B24.5	0
SPATA31D1	0
SPATA31B1P	0
DDX10P2	0
RP11-388B24.4	0
RP11-15B24.1	0
MTCO3P40	0
RP11-15B24.3	0
RP11-15B24.4	0
RP11-333B6.1	0
RPS6P12	0
RASEF	0.126276
RN7SKP242	0
RP11-439K3.4	0
RP11-439K3.1	0.172315
RNU4-29P	0.495962
RP11-439K3.3	0.771056
RNU4-15P	0
RP11-522I20.3	1.80682
GKAP1	4.25589
RP11-575L7.2	0
KIF27	1.71364
RP11-575L7.4	0.0554361
Y_RNA	0
RP11-158D2.2	0.035099
RP11-158D2.1	0
SLC28A3	0.444026
RP11-380F14.2	0
RP11-361M4.1	0
NTRK2	2.13417
UBE2V1P10	0
STK33P1	0
RP11-213G2.1	0.0750738
RP11-202I11.2	0
RP11-213G2.2	0.0696815
PHBP7	0
RP11-213G2.5	0.0823899
RP11-379P1.4	0
C9orf153	0.11315
RP11-507D14.4	0
RN7SKP264	0
RP11-229M1.2	0
RP11-359J6.1	0
RNU2-36P	0
RP11-395D3.1	0
GAS1RR	0.220565
RP11-276H19.2	0.425953
CDC20P1	0.700818
RP11-276H19.4	0
C9orf170	0.0447418
SNORA26	0
RP11-497K15.1	0
RP11-40C6.2	2.3697
DAPK1-IT1	0
RP11-65B23.3	0
CTSL3P	0
RP11-65B23.5	0
FBP2P1	0
ELF2P3	0
NPAP1P7	0
CTSLP8	0
XXyac-YM21GA2.3	0
XXyac-YM21GA2.7	0
XXyac-YM21GA2.4	0
SPATA31E1	0
SPATA31C1	0
RP11-350E12.5	0.0463107
RP11-350E12.6	0
CDK20	4.14008
RNU6-86P	0
RPS10P3	0.543351
RP11-350E12.4	0
SPATA31C2	0
RP11-345K9.3	0
RP11-345K9.2	0
RP11-1E11.1	0
RP11-1E11.2	0
RPSAP49	0.0482769
RP11-317B17.4	0.130817
HNRNPA1P14	0.261148
RP11-317B17.3	0
NXNL2	0.229819
RP13-60M5.2	0
MIR4289	0
PCNPP2	0
RP11-791O21.5	0
C9orf47	1.22312
SHC3	0.282167
RP11-82L18.2	1.47842
MIR3153	0
PA2G4P6	0.27529
RP13-93L13.1	1.50966
UNQ6494	0.0805424
RP5-1050E16.2	0
RP5-1050E16.1	0
RP11-406A20.1	0
MIR4290HG	0
MIR4290	0
IL6RP1	0
RP11-406A20.5	0
RP11-30P16.1	0
OR7E31P	0
OR7E116P	0
LINC01508	0
LINC01501	0
DIRAS2	0.052507
OR7E109P	0
OR7E108P	0
RP11-367F23.1	0.396234
RP11-367F23.2	0.0188232
RP11-305L7.1	4.51487
LINC00484	0.165309
RP11-305L7.3	0.882398
LINC00484	0.173858
RP11-305L7.5	0
RP11-305L7.7	0.178921
RP11-440G5.2	0.209424
ROR2	4.07214
PAICSP2	0
MIR3910-1	0
RP11-118F2.2	0
HSPE1P22	0
RP11-100G15.12	0.029169
MTATP6P29	0
MTCO3P29	0.250543
MTND3P23	0.106855
MTND4LP7	0
MTND4P15	0.09042
RP11-100G15.7	0
LINC00475	0.0939078
RP11-100G15.10	0
BEND3P2	0.02316
RP11-62C3.10	0
RP11-62C3.6	0
MIR3651	0
SNORA84	0
CENPP	1.95571
RP11-62C3.8	0
OGN	0.552674
OMD	0.352558
ASPN	0.99733
ECM2	0.202773
MIR4670	0
