Name	Muscle - Skeletal
CRB2	0.0144198
DENND1A	4.48966
MIR601	0
MIR7150	0
RP11-230L22.4	0
RP11-417B4.2	0
RP11-417B4.3	0
PIGFP2	0
LHX2	0.00944897
RP11-85O21.2	0
RP11-85O21.4	0
RP11-85O21.5	0
NEK6	2.16717
RP11-121A14.2	0
RP11-121A14.3	0
ADGRD2	0
NR5A1	0.0106282
RP11-10J18.3	0
NR6A1	0.849855
RP11-164H5.1	0
RN7SL302P	0
MIR181A2HG	0.134623
MIR181A2	0
MIR181B2	0
RP11-175D17.3	0.0597821
WDR38	0.029596
RNU4-82P	0
SCAI	1.18911
FXNP2	0
PRPS1P2	2.52022
RPSAP76	0
RABEPK	4.96671
RP11-65N13.8	0
RP11-65N13.6	0
RNU6-1020P	0
RP11-184B22.2	0
Metazoa_SRP	0
RN7SL30P	0
RP11-12A16.3	0
HNRNPA1P15	0
RP11-423C15.3	0
PBX3	3.22776
RP11-343J18.2	0
RP11-343J18.1	0
NRON	0
SNORD116	0
RP11-205K6.1	0
RP11-205K6.3	0.0367901
RP11-205K6.2	0
RP11-123K19.1	0
LMX1B	0.0461801
RP11-123K19.2	0
ZBTB34	2.60466
RALGPS1	2.10042
RP13-225O21.2	0.362848
GARNL3	1.20824
RP13-225O21.5	0
RP11-356B19.11	0.400853
ZNF79	3.28781
SNORA65	1.00822
Y_RNA	0
STXBP1	2.57225
RP11-56D16.8	0
PTRH1	3.28343
CFAP157	0.357039
TTC16	0.0290685
TOR2A	2.11782
SH2D3C	4.85499
RP11-228B15.4	3.621
Y_RNA	0
RNA5SP296	0
MIR4672	0
PIP5KL1	0.0806351
RP11-203J24.8	0.0662471
FAM102A	2.79313
RP11-379C10.1	0
NAIF1	2.35092
RP11-379C10.4	0
SLC25A25-AS1	3.42524
PTGES2-AS1	0.0958807
LCN2	0.242749
DNM1	1.39988
MIR199B	0
MIR3154	0
RP11-339B21.13	0.440791
TMSB4XP4	0.534458
MIR219A2	0.0200506
CERCAM	1.42131
RP11-339B21.10	0
RP11-339B21.8	0
ODF2	4.47818
ODF2-AS1	0
RP11-216B9.6	0.206235
RNU7-171P	0
RP11-216B9.8	0
RP11-216B9.9	0.453478
VTI1BP4	0
HMGA1P4	0
PKN3	3.13027
RN7SL560P	0
ZDHHC12	4.25457
RP11-545E17.3	0.524297
Metazoa_SRP	0.300915
KYAT1	4.38218
DOLK	4.86068
RP11-167N5.5	0.630415
DOLPP1	2.57784
RP11-247A12.1	0.240509
RP11-247A12.7	0.171522
IER5L	1.77872
RP11-247A12.2	0.172566
RP11-344B5.4	0
RP11-344B5.3	0
RP11-344B5.2	0.253037
C9orf106	0.0722259
RP11-65J3.15	0
LINC01503	0.212554
RN7SL159P	0
RP11-65J3.6	0.076286
RP11-65J3.3	0.0274535
RP11-65J3.2	0
RP11-65J3.14	0
LINC00963	2.6177
RP11-492E3.2	0
C9orf50	0
RP11-483H20.4	0
PRRX2	0.790649
PRRX2-AS1	0
PTGES	0.704764
UBE2V1P4	0
MIR6855	0
RP11-409K20.7	0
RP11-409K20.6	0
RP11-138E2.1	0.356347
Y_RNA	0
RP11-88G17.6	0.0117982
NCS1	1.60858
HMCN2	3.57703
RN7SL665P	0.0675456
MIR6856	0
RP11-57C19.2	0
PRDM12	0.0112998
RP11-57C19.6	0
QRFP	0.0974815
FIBCD1	0
RP11-83J21.3	0
LAMC3	0.167226
SNORA31	0
AIF1L	4.97942
RNU6-881P	0
RP11-544A12.4	0
RP11-544A12.8	0.0598493
RP11-544A12.5	0.100217
SNORD62A	0
SNORD62B	0.925345
RP11-334J6.6	0.510099
RP11-40A7.2	0.0584856
RN7SL328P	0
EIF4A1P3	0
SNORA67	0
RP11-323H21.3	0
NTNG2	0.154643
CFAP77	0
RNU5D-2P	0
BARHL1	0
DDX31	3.67916
AK8	0.0680738
RP11-295G24.5	0
SPACA9	1.00439
GFI1B	0.0132941
MIR548AW	0
RP11-415H23.4	0
RNU7-21P	0
EEF1A1P5	3.31234
MIR6877	0
CEL	0.600873
CELP	0.0196421
GBGT1	0.979572
OBP2B	0
LCN1P1	0
ABO	0.674797
Y_RNA	0
LCN1P2	0
Y_RNA	0
MED22	3.95719
SNORD36C	0
STKLD1	0.24782
ADAMTS13	1.90214
SLC2A6	0.683731
TMEM8C	0.0750001
ADAMTSL2	0.966344
FAM163B	0
LL09NC01-254D11.1	0
DBH	0.0658249
DBH-AS1	0.257916
SARDH	0.232883
VAV2	1.27994
LINC00094	1.34279
RP11-374P20.4	0.0647199
ARF4P1	0
LL09NC01-251B2.3	0.0851912
RNU6ATAC	0
LL09NC01-139C3.1	0.110255
RP11-145E17.2	0
RP11-145E17.3	0
MIR4669	0
RP11-473E2.2	0
RP11-473E2.4	0
RP11-473E2.3	0
COL5A1	2.29177
COL5A1-AS1	0
MIR3689C	0
MIR3689A	0
MIR3689D1	0
MIR3689B	0
MIR3689D2	0
MIR3689E	0
MIR3689F	0
RP11-263F14.3	0
FCN2	0.0308361
FCN1	0.311396
RP11-447M12.2	0
RP11-447M12.3	0
OLFM1	4.82586
RP11-399H11.3	0
RP11-399H11.2	0
C9orf62	0
RP11-555H7.2	0
SOCS5P2	0
PPP1R26-AS1	0.062642
PPP1R26	3.36753
C9orf116	0.515797
RP11-426A6.5	0.0601617
LCN1	0
OBP2A	0
PAEP	0
LINC01502	0
RP11-98L5.4	0
RP11-98L5.5	0
GLT6D1	0
LCN9	0
SOHLH1	0
RP11-432J22.2	0.617498
RP11-83N9.5	0.701591
RP11-83N9.6	0.625522
LHX3	0
QSOX2	4.71636
CCDC187	0.00352694
WI2-1959D15.3	0
DKFZP434A062	0
GPSM1	0.968271
DNLZ	3.22056
CARD9	0.279318
INPP5E	4.0248
C9orf163	0.132313
NOTCH1	3.90366
MIR4673	0
RP11-413M3.4	0
MIR4674	0
NALT1	0.233808
LINC01451	0.0385646
HSPC324	0.571062
MIR126	0
FAM69B	3.45328
RP11-216L13.21	0.0884909
LCN10	1.92197
LCN6	1.81295
MIR6722	0
LCN8	0.400009
LCN15	0.187297
ATP6V1G1P3	0
CCDC183	0.652931
CCDC183-AS1	0.311031
NCLP1	0.044348
MIR4292	0
C9orf172	2.38509
MAMDC4	2.32049
TRAF2	3.86352
MIR4479	0
RP11-229P13.2	0.159301
RP11-229P13.25	0.504646
C8G	2.96747
LCN12	0.133912
PRR31	0
LCNL1	0.310407
CLIC3	0.296641
C9orf139	0.119826
FUT7	0.0489611
ENTPD2	0.600272
RP11-229P13.15	0
RP11-229P13.22	0
SAPCD2	0.0365022
UAP1L1	2.21916
MAN1B1-AS1	3.27592
SNORD62	0
GRIN1	0.0324714
LRRC26	0
MIR3621	0
TMEM210	0
TPRN	4.39338
NDOR1	3.80298
CYSRT1	0.281321
RNF224	0.0517698
SLC34A3	0.0329675
FAM166A	0.0463916
STPG3-AS1	0.124001
STPG3	0.076873
TOR4A	0.6678
RP13-122B23.9	0
RP13-122B23.8	0.0905448
NRARP	1.83931
EXD3	3.68182
NOXA1	4.44559
ENTPD8	0.0271911
Metazoa_SRP	0
SETP5	0
RP11-188C12.2	0.329085
MIR602	0
RP11-188C12.3	0
CACNA1B	0.0146072
RP11-424E7.5	0
RP11-424E7.3	0
TUBBP5	0.0133612
RP11-424E7.6	0
RP11-885N19.6	0
FAM157B	0.0150675
RNU6-785P	0
SEPT14P9	0
RP11-631M21.1	0
FAM166AP7	0
TUBB8	0
IL9RP2	0
RP11-631M21.7	0.0340363
RNA5SP297	0
RNA5SP298	0
RN7SL754P	0
RP11-490E15.2	0
RP11-809C18.3	0.0296698
MIR5699	0
PRR26	0.126042
RP11-164C1.2	0
RP11-363N22.2	0
RP11-363N22.3	0.132759
LINC00200	0
ADARB2	0.0272406
RP11-29A19.2	0
RP11-398B16.2	0
ADARB2-AS1	0
LINC00700	0
RP11-69C17.2	0
MIR6072	0
RNU6-889P	0
RP11-69C17.3	0
RP11-69C17.4	0
RNU6-576P	0
LINC00701	0
RP11-446F3.2	0
RP11-526P5.1	0
RP11-526P5.2	0
RP11-89K18.1	0
RP11-118K6.2	0
RP11-118K6.3	0.117065
PITRM1-AS1	0.360891
RP11-298E9.5	0
RP11-298E9.6	0
RP11-195B3.1	0
RP11-482E14.1	0
RP11-482E14.2	0
RP11-184A2.3	0
RP11-184A2.2	0
RP11-464C19.2	0
RP11-464C19.3	0.0513464
MIR6078	0
RP11-433J20.2	0
RP11-433J20.1	0
LINC00702	1.35993
LINC00703	0
RP11-34C15.2	0
RNU6-163P	0
LINC00704	0.106521
LINC00705	0.0187365
AKR1E2	0.541062
AKR1C6P	0
U8	0.181835
RP11-499O7.7	0.341188
U8	0
U8	0
AKR1C5P	0
AKR1C8P	0
AKR1C4	0.0132572
ARL4AP3	0
RP11-445P17.3	0
RP11-445P17.8	0
AKR1C7P	0
RPL26P28	0
XXyac-YR21CG7.1	0
UCN3	0
TUBAL3	0.0367926
CALML5	0.671881
CALML3-AS1	0.020374
CALML3	0.0575211
RP13-463N16.6	0
RP11-336A10.5	0
RP11-336A10.4	0
RP11-336A10.7	0
RN7SL445P	0
RP11-336A10.2	0.0333002
NRBF2P5	0.156201
RP11-318E3.9	0.215408
ANKRD16	2.76199
RP11-536K7.3	0.435424
IL15RA	3.62057
IL2RA	0.0529018
SNORA14	0
RP11-536K7.5	0
RPL32P23	0
RN7SKP78	0.0688231
MIR3155A	0
RP11-414H17.5	0.414506
Y_RNA	0
RP11-563J2.2	0.230313
SDCBPP1	0
RP11-563J2.3	0.131034
RP11-554I8.1	0.83838
LINP1	4.60598
LINC00706	0
LINC00707	0.0776297
RP11-799O21.2	0
RP11-393K12.2	0
RP11-393K12.4	0
SFMBT2	2.06009
COX6CP17	0
RP5-1031D4.3	0.12861
RP5-1031D4.2	0
RNU6-535P	0
RP11-385N23.1	0
ITIH5	4.49412
ITIH2	0.166226
KIN	2.38063
RP11-401E9.3	0
GATA3-AS1	0
RP11-379F12.4	0
GATA3	1.01852
PRPF38AP1	0
LINC00708	0
RP5-1119O21.2	0
RP11-543F8.2	0
RP11-543F8.3	0
KRT8P37	0
CHCHD3P1	0
RNA5SP299	0
RP11-575N15.1	0
RP11-428L9.1	0
RP11-428L9.2	0
LINC00709	0
HSP90AB7P	0
RP5-1051H14.2	0
RP5-933E2.1	0
ELOCP3	0
Y_RNA	0
CUX2P1	0
RP11-271F18.1	0
RP11-271F18.3	0
RP11-271F18.4	0
RP1-186E20.1	0
SFTA1P	0
LINC00710	0
RP1-251M9.2	0
RP1-251M9.3	0
RP11-397O4.1	0
CELF2-AS2	0
RP3-323N1.2	0
CELF2-AS1	0.404223
RP11-544P1.3	0
USP6NL	0.587411
RP11-138I18.1	0
RP11-138I18.2	0
PROSER2	0.808068
PROSER2-AS1	0.302918
RNU6-1095P	0
RNU6-88P	0
SEC61A2	4.06452
MIR548AK	0
NUDT5	2.54289
RP11-186N15.3	0.262039
RN7SL198P	0
CAMK1D	0.783887
SNORD45	0
RNU6ATAC39P	0
MIR4480	0
MIR4481	0
MIR548Q	0
RNA5SP300	0
RPL5P25	0
SNRPGP5	0
RP11-730A19.5	0.864994
BTBD7P1	0.188164
RPL36AP36	0
MCM10	0.290968
RNU6-6P	0
UCMA	0
C8orf59P1	0
RP11-445K13.2	0
BEND7	4.16428
Y_RNA	0
RP11-214D15.2	0
RPL6P24	0
RP11-295P9.3	1.22649
FRMD4A	1.40606
RP11-295P9.12	0.375558
RP11-295P9.6	0
RNA5SP301	0
RP11-353M9.1	0
NUTF2P5	0
RP11-142M10.2	0
RP11-397C18.2	0
MIR4293	0
Metazoa_SRP	0
MIR1265	0
FAM107B	1.0463
RP11-7C6.1	0
RNA5SP302	0
RPSAP7	0.220974
RP11-398C13.8	1.78254
RP11-398C13.6	0.829863
SUV39H2	1.10262
DCLRE1C	0.754461
MEIG1	0.0381351
OR7E110P	0
OR7E26P	0
OR7E115P	0
DCLRE1CP1	0
OLAH	0.0501264
ACBD7	0.0224186
GAPDHP45	0
C10orf111	0.29267
NMT2	4.41671
PPIAP30	0
RP11-455B2.9	0
FAM171A1	3.20836
RP11-25G10.2	0
ITGA8	1.17147
MINDY3	4.22956
SNORA31	0
FTLP19	0
RNU6-1075P	0
RP11-461K13.1	0
PTER	3.68393
RNU2-18P	0
C1QL3	0.360186
RP11-197M22.2	0.158911
uc_338	0
CUBN	0.189942
RP11-406H21.2	0
TRDMT1	0.54505
VIM-AS1	0.350289
RP11-124N14.3	0.348399
ST8SIA6	0.161033
ST8SIA6-AS1	0
Y_RNA	0
PRPF38AP2	0
AC069542.1	0
STAM-AS1	0.0773712
RP11-390B4.3	0.0666054
TMEM236	0.264433
MRC1	1.09106
MIR511	0
RP11-457D2.3	0
SLC39A12	0
SLC39A12-AS1	0
CACNB2	0.369301
RP11-109I13.2	0
RP11-499P20.2	1.40978
RP11-383B4.4	0.106633
NSUN6	2.86914
ARL5B	2.89903
AIFM1P1	0
RP11-139J15.5	0
RP11-288D15.1	0
MALRD1	0.0352213
UBE2V2P1	0
RP11-49L2.1	0
HMGN1P20	0
RP11-265G8.3	0
U3	0
RNA5SP303	0
RP11-354E11.2	0.014902
MTND1P37	0
MTND2P16	0
RNU6-1212P	0
PLXDC2	2.64383
RP11-575A19.2	0.0506329
AMD1P1	0
RP11-51E20.1	0
MIR4675	0
NEBL	0.285712
MTND1P21	0
RP11-56H7.2	0
EIF4BP2	0.0140332
NPM1P30	0
C10orf113	0
NEBL-AS1	0
RP11-565H13.3	0
LUZP4P1	0
RNU6-15P	0
RP11-275N1.1	0
RNMTL1P1	0
RP11-275N1.3	0
Metazoa_SRP	0
Y_RNA	0
CASC10	0.0983001
MIR1915	0
SKIDA1	0.0597959
RNU6-306P	0
HNRNPRP1	0
RNU6-1141P	0
RN7SKP219	0
RP11-399C16.3	0.0388775
RN7SKP37	0
ADIPOR1P1	0
RP11-108B14.1	0
EBLN1	0
RP11-108B14.5	0
PSME2P6	0
RP11-573G6.4	0.311877
RP11-573G6.6	0.198341
RPL31P45	0
RP11-573G6.9	0
RP11-573G6.10	0
SPAG6	0.0190628
RP11-301N24.3	0
PIP4K2A	2.78794
RP11-142L16.2	0
RNU6-413P	0
ARMC3	0
RNA5SP304	0
YWHAZP3	0.16022
SNORA40	0
PTF1A	0
C10orf67	0.0247358
RP11-215C7.3	0
RP11-371A19.2	0
MIR1254-2	0
NUP35P1	0
AC063961.1	0
MIR603	0
RP11-144I2.1	0.0981532
RNA5SP305	0
PRTFDC1	0.52104
RP11-129O7.2	0
RN7SKP241	0
RP11-165A20.3	0
ENKUR	0.0135944
THNSL1	1.89036
LINC01516	0
GPR158-AS1	0
GPR158	0.0338351
RP11-20I6.1	0
RN7SKP220	0
GPN3P1	0
LINC00836	0
HIRAP1	0
RNA5SP306	0
RNU6-632P	0
RP11-435M3.2	0
MYO3A	0.0228732
GAD2	0.00493621
APBB1IP	0.647513
RNA5SP307	0
RP11-128B16.5	0
LINC00264	0
RP13-16H11.7	0
LINC00202-2	0
RP13-16H11.9	0
RP13-16H11.8	0.0345737
PDSS1	4.10853
HSPA8P3	0
RP13-16H11.5	0
SNORA57	0
RNU6-946P	0
LINC00202-1	1.01826
ANKRD26	3.83428
RNU6-490P	0
MASTL	1.7677
RNU2-24P	0
RNU7-12P	0
RP11-85G18.6	0
LRRC37A6P	0.0235967
ARMC4P1	0
RP11-748L13.7	0
RNU6-666P	0
RP11-748L13.2	0
RNU6-452P	0
RP11-748L13.6	0
FAM210CP	0
TRIAP1P1	0
PTCHD3	0
MKX	0.0640487
MKX-AS1	0
RN7SKP132	0
ARMC4	0.0111173
RPL36AP55	0
RP11-218D6.4	0
MRPS21P5	0
MPP7	3.5024
MIR8086	0
RP11-351M16.4	0
ZNF101P1	0
U3	0
RP11-351M16.3	0
RPSAP10	0
RN7SKP39	0
RNU4ATAC6P	0
TPRKBP1	0
RNU6-1067P	0
BAMBI	1.16177
RP11-478H13.1	0
RNU6-270P	0
LINC00837	0
LINC01517	0
RP11-478H13.4	0
C10orf126	0
RNA5SP308	0
RPL21P93	0.178438
LYZL1	0
MIR604	0
SNORD115	0
MIR938	0
CKS1BP2	0
RNU6-908P	0
RP11-224P11.1	0
KIAA1462	3.91368
RNU6-598P	0
EEF1A1P39	0
RP11-305E6.4	1.14333
DNM1P17	0
GOLGA2P6	0
RN7SL241P	0
MIR7162	0
NIFKP1	0
RP11-449I17.9	0
CCND3P1	0
MAP3K8	2.23391
HNRNPA1P32	0
RP11-253D19.1	0
RN7SL63P	0
RP11-253D19.2	0
LYZL2	0
RP11-14C22.6	0
RP11-330O11.3	0.867512
DDX10P1	0.11333
RP11-192P3.4	0.112607
ZEB1-AS1	1.3488
RNA5SP309	0
SPTLC1P1	0.177786
RP11-472N13.2	0.443156
GLUDP5	0
RP11-472N13.3	0
Y_RNA	0
HMGB1P7	0
RPL34P19	0
RN7SL825P	0
Y_RNA	0
RPS4XP11	0.214628
RP11-241I20.4	0
RP11-241I20.5	0
RNU7-22P	0
PPIAP31	0.31831
RPS24P13	0
RP11-166N17.1	0.205031
RP11-166N17.3	0
RP11-135A24.4	0
RP11-135A24.2	0
RNU6-1244P	0
CCDC7	0.462398
C1DP1	0.297414
RP11-479G22.8	1.46227
AK3P5	0
RP11-462L8.1	0.0605379
MTND4LP11	0
RN7SL847P	0
RP11-479G22.7	0
RPL7AP53	0.0442715
RP11-342D11.3	0
RP11-342D11.2	0.137855
RN7SL398P	0
RP11-90B22.1	0
RP11-476F14.1	0
RP13-259N13.2	0
LINC00838	0
RPL23P11	0
RP11-490O24.2	0
Y_RNA	0
ELOBP4	0
RPL37P18	0
RPS12P16	0
PARD3-AS1	0.231559
SS18L2P1	0
RNU6-847P	0
RNU6-193P	0
PRDX2P2	0
RP11-297A16.4	0
MIR3611	0
RP11-297A16.2	0
RNU7-77P	0
ATP6V1G1P4	0
RP11-324I22.3	0.637728
RP11-324I22.2	0
RNU6-794P	0
RNU6-1167P	0
RP11-324I22.4	0.9265
RP11-425A6.5	0
GJD4	0
FZD8	2.40524
RPL7P37	0
PCAT5	0
RP11-309N24.1	0
RP11-810B23.1	0
MTND5P17	0
MTND4P18	0
RP11-92J19.3	0
SNORA40	0
NAMPTP1	0.701672
Y_RNA	0
RP11-322I2.1	0
MKNK2P1	0
ARL6IP1P2	0
ANKRD30A	0
RNU6-811P	0
RP11-20F24.2	0
ATP8A2P1	0
RN7SL314P	0
Y_RNA	0
LINC00993	0
TMEM161BP1	0
VN1R53P	0
TACC1P1	0
MTND1P18	0
MTRNR2L7	0
RP11-258F22.1	0.259183
RP11-258F22.2	0
ZNF33BP1	0.0392516
ZNF248	3.13512
TLK2P2	0.0390591
RP11-162G10.5	0.224337
ZNF37CP	0
ZNF33CP	0.0296026
RP11-393J16.4	0
Y_RNA	0
RNU6-795P	0
RP11-1021O19.2	0
EIF3LP3	0.119846
FXYD6P2	0
ZNF37A	1.77963
RP11-508N22.12	0.147525
RP11-508N22.6	0
RP11-508N22.9	0
RP11-672F9.1	0
RP11-508N22.11	0
HSD17B7P2	0.907513
SEPT7P9	0.312685
RP11-291L22.9	2.2167
RNU6-1118P	0
CICP9	0.0196909
RP11-291L22.4	0
ABCD1P2	0
RP11-453N3.7	0
PABPC1P12	0
SLC9B1P3	0
ACTR3BP5	0
CHEK2P5	0
RP11-453N3.1	0
RP11-96F8.1	0
KSR1P1	0
IGKV1OR10-1	0
AL031601.4	0
AL031601.5	0
PABPC1P8	0
RP11-313J2.1	0.0427904
CCNYL2	0
LINC00839	0.041202
ZNF37BP	1.41708
FXYD6P1	0
EIF3LP2	0.180431
ZNF33B	1.99601
AL022345.10	0
AL022345.7	0
AL022345.11	0
RNU6-1170P	0
VN1R54P	0
LINC01518	0
CUBNP1	0
AL022344.5	0
RSU1P1	0
DUXAP3	0
AL022344.7	0.168966
RP11-124O11.1	0
LINC01264	0
MIR5100	0
RET	0.405021
RP11-351D16.3	0.392912
RASGEF1A	0.164257
RP11-168L22.2	0
RNU6ATAC11P	0
FXYD4	0.45984
U3	0
RP11-517P14.2	4.86018
ZNF487	0.399819
RNU7-193P	0
RP11-517P14.7	0.05346
ZNF239	1.67027
CAP1P2	0.0295205
ZNF485	2.34848
ZNF32-AS3	0
RP11-402L1.4	0
RPL21P88	0
ZNF32-AS1	0.851347
ZNF32-AS2	1.40491
RP11-402L1.11	0
RP11-272J7.6	0
UQCRHP3	0
ELOCP30	0
RP11-272J7.4	0
HNRNPA3P1	0.0174263
LINC00619	0.0558994
LINC00840	0.13229
RP11-168P8.5	0
RP11-168P8.3	0
LINC00841	0
RP11-20J15.2	0
RP11-20J15.3	0.396818
C10orf142	0.261324
RPL9P21	0
RP11-733D4.2	0
RP11-733D4.1	0
EIF2AP4	0
TMEM72-AS1	0.106539
RP11-285G1.2	0
TMEM72	0
RP11-285G1.9	0
RP11-285G1.14	0.302118
C10orf25	0.292397
CEP164P1	0.0288979
DUXAP4	0
RPS19P7	0
RSU1P2	0
CUBNP3	0
ANKRD54P1	0
ANKRD30BP3	0
MIR3156-1	0
RP11-445N18.5	0
RP11-432I13.5	0
RP11-432I13.6	0
RNU6-1207P	0
CUBNP2	0
OR6D1P	0
OR13A1	0.026915
ALOX5	1.23951
RP11-67C2.2	0.165418
ZFAND4	1.39467
AGAP10P	0.0851345
FAM21FP	0.147875
RP11-671E7.1	0
RP11-175I17.6	0
FAM25E	0
AGAP4	1.51694
PARGP1	1.1565
RNA5SP310	0
RPL35AP25	0
SNORA74	0
MSMB	0
RPL23AP61	0
AGAP7P	0.0500226
ANTXRLP1	0
ANTXRL	0.0193119
AGAP14	0.116557
FAM25BP	0
ANXA8L1	0.0280747
HNRNPA1P33	0
NPY4R	0
GPRIN2	0
SYT15	0.0438318
RP11-38L15.3	0.0378923
RP11-38L15.2	0
FAM35BP	0.0160217
RP11-38L15.8	0
RHEBP1	0
RN7SL248P	0
CTSLP2	0.0273806
GLUD1P2	0.305906
DUSP8P3	0.122655
BMS1P1	0.703007
RNA5SP311	0
AGAP13P	0.264422
FRMPD2B	0
PTPN20	1.30546
GDF10	0.540124
GDF2	0
RBP3	0
ZNF488	0.0438977
ANXA8	0.0236018
RP11-144G6.13	0
FAM25G	0
RP11-144G6.4	0
AGAP9	3.37169
RNA5SP312	0
BMS1P2	0.495318
GLUD1P8	0.138326
DUSP8P4	0
CTSLP2	0
RP11-342C24.8	0
FAM35DP	0.0591847
RN7SL453P	0
RHEBP2	0.176521
ABC7-42404400C24.1	0.0425931
CH17-360D5.2	0
CH17-360D5.1	0
CH17-360D5.3	0
FAM25C	0
AGAP12P	0.309351
RNA5SP315	0
BMS1P7	0.0541866
PTPN20CP	0
FRMPD2	0
RPS6P14	0
RP11-541M12.6	0.028596
ARHGAP22	0.58442
ARHGAP22-IT1	0
RP11-541M12.3	0
RP11-534L6.5	0
RP11-534L6.2	0
WDFY4	0.10223
RPL13AP19	0
RP11-563N6.6	0
RP11-523O18.7	0
LRRC18	0
RP11-523O18.5	0.0185925
RP11-523O18.1	0
MIR4294	0
VSTM4	2.19592
FAM170B-AS1	0
FAM170B	0
C10orf128	2.68644
DRGX	0
RP11-123B3.2	0
ERCC6	2.05147
HMGB1P50	0
CHAT	0
SLC18A3	0
C10orf53	0
OGDHL	0.0663373
MAPK6PS6	0
RPL21P89	0.128697
RPL35AP24	0
SNORA74	0
LINC00843	0.783904
RNA5SP317	0.304052
FAM21EP	0.13846
SLC9A3P3	0
SLC9A3P1	0
ASAH2	0.121167
DYNC1I2P1	0.193132
SGMS1	4.37747
RP11-521C22.2	0.209632
RP11-512N4.2	0
RNU7-107P	0
SGMS1-AS1	0.525592
SHQ1P1	0
BEND3P1	0.0570764
NUTM2HP	0.0552776
RP11-564C4.4	0
CTSLP4	0
PGGT1BP1	0
ASAH2B	0.987486
A1CF	0.014385
RP11-449O16.2	0
CCDC58P2	0
RP11-96B5.4	0
RP11-96B5.3	0.155955
RP11-40C11.2	0
MIR605	0
RP11-539E19.2	0
RSU1P3	0
PRKG1-AS1	0.0414436
DKK1	0.141131
RPL31P44	0
THAP12P3	0
LINC01468	0
RP11-556E13.1	0
MBL2	0
Y_RNA	0
RP11-319F12.2	0
SNRPEP8	0
RP11-71J2.1	0
RNA5SP318	0
RP11-449J3.3	0
PCDH15	0
RNU6-687P	0
RP11-257I14.1	0
NEFMP1	0
MIR548F1	0
RP11-264A11.1	0
RP11-168O22.1	0
RP11-598C10.2	0
RP11-598C10.1	0
MTRNR2L5	0
GAPDHP21	0.0845981
RP11-478B11.2	0
ZWINT	0.232454
SNORD2	0
MIR3924	0
RP11-550A9.1	0
RP11-448K10.1	0
MRPS35P3	0
RP11-123G9.1	0
IPMK	2.01217
TPT1P10	0
RP11-179B15.5	0.716914
RP11-179B15.6	0.0616462
BICC1	4.13424
FAM133CP	0
RN7SKP196	0
RPLP1P10	0
TRAF6P1	0
PHYHIPL	0.268539
FAM13C	4.02177
RP11-443O13.3	0
MRPL50P4	0
RP11-135D11.2	0
SLC16A9	2.25855
LINC01553	0
RP11-388P9.2	0.0814075
Y_RNA	0
RP11-388P9.3	0
ARL4AP1	0
RP11-131N11.4	0
CDK1	0.383719
RNU2-72P	0
LINC00845	0
TMEM26	0.0289036
TMEM26-AS1	0
C10orf107	0.0331981
RP11-63A2.2	0
RP11-491H19.1	0
RTKN2	0.0126091
RP11-120C12.3	0
RN7SL591P	0
ZNF365	0.0178672
ALDH7A1P4	0
RP11-436D10.3	0
EGR2	0.362834
RNU6-543P	0
RP11-144G16.1	0
TATDN1P1	0.13062
RP11-351O1.4	0
MIR1296	0
PRELID1P3	0
JMJD1C-AS1	0.210341
RP11-351O1.3	0
MRPL35P2	0.162796
RP11-111N20.4	0
RP11-170M17.1	0
RPL7AP50	0.496697
RP11-174J11.1	0
DBF4P1	0
RPL17P35	0
CYP2C61P	0
ANXA2P3	0
RP11-179K3.2	0
NEK4P3	0
RP11-252C24.3	0
MYL6P3	0
RP11-252C24.2	0
RP11-428G2.1	0
LINC01515	0.0239849
CTNNA3	4.23934
RP11-210G22.1	0
RP11-65E10.1	0
LRRTM3	0.0208035
RP11-344A5.1	0
RPL7AP51	0
MIR7151	0
AKR1B10P1	0
RPL21P92	0
DNAJC12	3.97109
RNU6-1250P	0
RN7SL394P	0
DNAJC19P1	0
RP11-57G10.8	0
RNU6-523P	0
RPL12P8	0.0966899
HERC4	3.4804
RPS3AP38	0.249872
RN7SL220P	0
POU5F1P5	0
RN7SKP202	0.148218
ATOH7	0.0479037
RP11-153K11.3	0
KRT19P4	0
PBLD	2.11633
RUFY2	3.31094
DNA2	1.10803
RPL26P29	0
RNA5SP319	0
SLC25A16	2.96373
RPL26P27	0
Y_RNA	0
TMEM14DP	0.184411
TET1	0.115329
COX20P1	0.534636
RPS3AP37	0
RP11-119F7.5	0.169836
RP11-119F7.6	0
Y_RNA	0
SNORD98	0
MIR1254-1	0.327431
STOX1	0.686005
RNU6-697P	0
RNU6-571P	0
MED28P1	0
ACTBP14	0
Metazoa_SRP	0.121638
RPS12P17	0
RP11-227H15.4	0
HKDC1	0.0148704
RP11-227H15.5	0
RPS15AP28	0
TACR2	1.32951
ATP5G1P7	0
TMEM256P1	0
NEUROG3	0
RP11-343J3.2	0
MTATP6P23	0
MTCO2P23	0
MTCO1P23	0
MTND2P15	0
MTND1P20	0
C10orf35	2.29432
RP11-242G20.1	0
RPL5P26	0
COL13A1	0.551298
RP11-262I2.2	0.0920195
H2AFY2	4.94627
AIFM2	4.48277
TYSND1	2.99637
CALM2P2	1.36869
RPS25P9	0
NPFFR1	0.00488481
CEP57L1P1	0
NODAL	1.91012
RP11-104F15.9	3.28537
PALD1	3.54235
YY1P1	0
PRF1	0.827922
ADAMTS14	0.0794737
