Name	Heart - Atrial Appendage
RP11-207C16.4	0.33795
AK4P4	0
MLANA	0.0911504
MIR4665	0
RP11-218I7.2	0
GTF3AP1	0
RP11-279E1.1	0
RP11-307L3.2	0.131607
TPD52L3	0
RP11-307L3.4	0
GLDC	0.0441551
RN7SL25P	0
RP11-472F14.4	0
RPL23AP57	0
RP11-390F4.6	0
RN7SL123P	0
RPS3AP54	0
RNF2P1	0
RP11-390F4.2	0
RP11-390F4.10	0
RP11-390F4.3	0.057367
PRELID3BP11	0
SNRPEP2	0.346469
KDM4C	3.33327
ACTG1P14	0.184998
RP11-403H13.1	0
RPL4P5	0.60361
PPIAP33	0
RP11-77E14.2	0.127416
RP11-29B9.1	0
RP11-29B9.2	0
PTPRD	1.20253
RP11-134K1.3	0
RP11-134K1.2	0
RNU7-185P	0
PTPRD-AS1	0.312992
RP11-75C9.2	0
RPS26P3	0.0874472
RN7SL5P	0
RP11-527D15.1	0
RP11-87N24.1	0
PTPRD-AS2	0
RP11-87N24.3	0
RP11-421B23.2	0
IMP3P1	0
RP11-109M17.2	0
AKAP8P1	0
RP11-23D5.1	0
RP11-32D4.1	0
RP11-74C3.1	0
JKAMPP1	0
RNU2-47P	0
LURAP1L-AS1	0
RN7SL849P	0
LURAP1L	3.10502
Y_RNA	0
PRDX1P1	0.121077
RP11-382H24.2	0
RP11-272P10.2	0.266103
RP11-272P10.3	0
LINC01235	0.660025
RP11-536O18.1	2.15947
LINC00583	0
PES1P2	0.0441808
RP11-284P20.3	0.0756667
RPL3P11	0
ATP5HP3	0
RP11-280O24.3	0.046746
RP11-120J1.1	1.35004
RP11-408A13.2	0
RP11-408A13.3	0.168098
RP11-408A13.4	1.37495
CDCA4P1	0.392593
CER1	0.0401313
FREM1	2.25869
RP11-265B7.1	0.123462
RNU6-1260P	0
LDHAP4	2.47172
CLCN3P1	0.0739964
RP11-54D18.2	0.342296
RP11-54D18.4	0.0321774
RNU6-559P	0
TTC39B	1.19934
RPL7P33	0
RNU6-319P	0
RP11-518K17.4	0
RN7SL98P	0
FTH1P12	0.313207
RNU6-246P	0
CCDC171	0.393746
HMGN2P16	0
RNU6-14P	0
C9orf92	0
BNC2	1.4448
RP11-183I6.2	0
RP11-62F24.1	0
RP11-62F24.2	0.617471
LSM1P1	0
RP11-132E11.2	0
RN7SL720P	0
RPS29P33	0
RP11-132E11.4	0
CNTLN	1.17175
SAMM50P1	0
SH3GL2	0.083264
PABPC1P11	0
ADAMTSL1	0.638577
RP11-570H19.2	0
MIR3152	0
RN7SKP258	0
RAP1BP1	0
SAXO1	0.0189667
RP11-296P7.4	0.0227708
HAUS6	2.64242
SCARNA8	0.171207
RNU6-264P	0
Y_RNA	0
RP11-146N23.1	1.297
RP11-146N23.4	0
RP11-513M16.7	2.31353
RP11-513M16.8	4.43718
NDUFA5P3	0
ACER2	2.78488
MAP1LC3BP1	0
SLC24A2	0.00767173
C11orf98P1	0
RP11-471J7.1	0
RP11-378I6.1	0
RP11-378I6.2	0
RP11-378I6.3	0
RP11-15P13.1	0
MLLT3	1.38292
MIR4473	0
RNU4-26P	0
MIR4474	0
RP11-73E6.2	0
FOCAD-AS1	0.293188
MIR491	0
SNORA30	0
HACD4	0.565817
IFNNP1	0
IFNB1	0
IFNWP4	0
RP11-113D19.9	0
IFNW1	0
Y_RNA	0
IFNA21	0
IFNWP15	0
IFNA4	0
IFNWP9	0
IFNA7	0
IFNA10	0
IFNWP18	0
IFNA16	0
IFNA17	0
IFNWP5	0
IFNA14	0
IFNA22P	0
IFNA5	0
IFNA20P	0.373935
IFNA6	0
IFNA13	0
IFNA2	0
RP11-354P17.15	0
IFNA11P	0
IFNA12P	0
IFNA8	0
IFNWP2	0
IFNA1	0
IFNWP19	0
MIR31HG	0
IFNE	0
MIR31	0
SNORD39	0
RP11-344A7.1	0
KHSRPP1	0
RN7SL151P	0
MTAP	2.17691
TUBB8P1	0.084037
RP11-70L8.4	0.487587
RP11-70L8.5	0.0431719
ERVFRD-3	0.102181
CDKN2A-AS1	0
CDKN2A	0.0693936
CDKN2B-AS1	0.0163707
RP11-149I2.4	0
CDKN2B	0.703898
UBA52P6	0
CDKN2B-AS	0
RP11-408N14.1	0
DMRTA1	0.174224
LINC01239	0.487282
RP11-370B11.4	0
CLIC4P1	0.035828
RP11-370B11.3	0.120587
RP11-495L19.1	0
SUMO2P2	0
RP11-315I14.2	0
NOP56P2	0
ELAVL2	0.0165398
RP11-321L2.1	0
RP11-321L2.2	0
RP11-321L2.3	0
IZUMO3	0
RP11-20A20.2	0
RMRPP5	0
RN7SKP120	0
LINC01241	0
FAM71BP1	0
RP11-80I3.1	0
RP11-5P15.1	0
RP11-18A15.1	0
SNORA31	0
RP11-337A23.6	0
RP11-337A23.5	0
RN7SL100P	0
IFT74-AS1	0
LRRC19	0.0151089
RP11-56F10.3	0
RNA5SP280	0
RP11-179D22.1	0
LINC00032	0.00857141
EQTN	0
MOB3B	1.14931
RP11-298E2.2	0
IFNK	0
CTAGE12P	0
RP11-575I8.1	0
RP11-438B23.2	0
LINGO2	0
RP11-20P5.2	0
KCTD10P1	0
MIR876	0
MIR873	0
RP11-373A6.1	0
RP11-275A14.1	0
RP11-48L13.1	0
ME2P1	0
LINC01242	0
SLC4A1APP1	0.0868791
C2orf27AP2	0
RBMXP2	0.117408
KRT18P66	0
KRT18P36	0
RPS26P2	0
FTLP4	0
HSPA8P17	0
RP11-572H4.1	0
SLC25A6P2	0
LINC01243	0
MTATP6P30	0
MTCO3P30	0
HMGB3P23	0
RNA5SP281	0
SLC25A5P8	0
DDX58	3.3971
TOPORS	4.88009
TOPORS-AS1	2.98379
DFFBP1	0.463878
GVQW1	0.969949
TAF1L	0.00581645
RP11-555J4.3	0
RP11-555J4.4	0
SNRPCP1	0
RP11-462B18.1	0
TMEM215	0.0112404
Y_RNA	0
RP11-462B18.3	0
RP11-462B18.2	0
BOLA3P4	0
ASS1P12	0.293108
TCEA1P4	0.804347
LAGE3P1	0.425891
RNU4ATAC15P	0
B4GALT1-AS1	1.70017
SPINK4	0
Y_RNA	0
RP11-311H10.4	0.707173
RP11-311H10.7	0
MIR6851	0
SUGT1P1	2.12783
RP11-255A11.2	0
ANKRD18B	0.0164893
RP11-255A11.4	0
SNX18P7	0
CYP4F26P	0.0210782
PRSS3P4	0
TRBV20OR9-2	0
ANXA2P2	1.61832
TRBV21OR9-2	0
TRBV22OR9-2	0
TRBV23OR9-2	0
TRBV24OR9-2	0
TRBV25OR9-2	0
PTENP1	0.197838
PTENP1-AS	0.164421
TRBV26OR9-2	0
RP11-384P7.7	0.201887
RP11-384P7.5	0
LINC01251	0
PRSS3	0.105562
UBE2R2-AS1	0.0600987
TRBV29OR9-2	0
Y_RNA	0
RNU4ATAC11P	0
SNORD121B	0
SNORD121A	0
OSTCP8	0
RN7SKP114	0
RP11-537H15.3	0.221971
TUBB4BP2	0
RP11-537H15.4	0
RP11-571F15.2	0
AL353662.1	0
RNA5SP282	0
RP11-571F15.3	0.102578
KIF24	0.291602
RNU2-50P	0
SERPINH1P1	0.0194361
KIAA1161	2.53178
Y_RNA	0
DNAI1	0.0427265
RN7SKP24	0
ENHO	1.10826
RP11-296L22.8	0
RP11-296L22.7	0
CNTFR-AS1	0.357902
ARID3C	0.0266458
CCL27	0.502165
RP11-195F19.5	3.97668
RP11-195F19.9	3.65812
CCL21	4.04686
FAM205A	0.0354791
FAM205BP	0
FAM205C	0
GLULP4	0.0510359
YWHAZP6	0
PHF24	0.189784
DNAJB5-AS1	0.152973
RP11-392A14.9	0.314335
RP11-392A14.8	0.557142
SYF2P2	0
RP11-182N22.9	0.0918727
C9orf131	0.0848293
RN7SL338P	0
FANCG	3.01772
RP11-182N22.8	0
RP11-182N22.7	0
RP11-395N21.2	0
ATP8B5P	0.0801401
RPL36AP33	0.103454
FAM166B	0.69874
RPS29P17	0
MIR4667	0
CD72	0.529206
RP11-331F9.3	0.0631244
RP11-331F9.4	0
SIT1	0.241267
RMRP	0
ARHGEF39	1.34659
RN7SL22P	0
CA9	0.870168
MIR6852	0
MIR6853	0
RP11-112J3.16	0.300748
SPAG8	2.50223
FAM221B	0.0674016
LINC00950	1.08602
OR13J1	0.0506903
NDUFA5P4	0
HRCT1	3.56858
SPAAR	2.44924
PGAM1P2	0.0984113
OR2S2	0
YBX1P10	4.25689
OR13C6P	0
OR13C7	0
OR2S1P	0.633539
OR2AM1P	0
Hammerhead_HH9	0
CCIN	0.0835948
RNU4-53P	0
HMGB3P24	0.593841
MELK	0.095016
MIR4475	0
PAX5	0.00771106
RP11-344B23.2	0
MIR4540	0
MIR4476	0
RP11-297B17.3	0
RP11-297B17.2	0
LINC01400	0
RP11-220I1.5	0
RP11-220I1.2	0
ZCCHC7	3.73736
Y_RNA	0
RP11-220I1.4	0
Y_RNA	0
RNU6-677P	0
LINC01627	0
KCTD9P3	0
RP11-405L18.4	0.0991758
RP11-613M10.6	1.9188
FBXO10	2.57114
RAB1C	0.106093
FRMPD1	0.23126
RN7SKP171	0
EXOSC3	4.03586
DCAF10	4.47189
RP11-3J10.7	0.14886
PAICSP1	0.325233
SLC25A51	3.69609
TMX2P1	2.51182
RNU7-124P	0
U8	0
RP11-113O24.3	0
IGFBPL1	0.54136
RP11-403F21.4	0.103991
ARMC8P1	0
TCEA1P3	0
GAS2L1P1	0
VN1R48P	0
RP11-392E22.3	0
FAM220BP	0
FAM95C	4.09139
SNX18P3	0.45062
ANKRD18A	0.526812
FAM201A	0.465565
YWHABP1	0
RNU6-765P	0
RP13-198D9.4	0
RP11-402N8.1	0
VN2R3P	0.0204604
CNTNAP3	1.26917
RBM17P1	0
RP11-290L7.5	0.0444312
RN7SL640P	0
SPATA31A1	0
RP11-347J14.4	0
FAM74A1	0
RP11-347J14.8	0
RP11-347J14.7	0
ZNF658B	0.286417
SKP1P3	0
FKBP4P2	0
SDR42E1P1	0
ATP5A1P8	0
RAB28P1	0
RBPJP5	0
GLIDR	0.585866
RP11-104G3.2	0.310252
RP11-204M4.3	0.658327
RN7SL763P	0
SNORA70	0
RP11-204M4.1	0
RPL7AP49	0.11478
RP11-216M21.1	0.722506
C2orf27AP3	0
RP11-216M21.5	0
RP11-216M21.4	0
RP11-216M21.8	0
MEP1AP1	0
ANKRD20A2	0.0384167
RNU6-1269P	0
RP11-146D12.2	1.5242
RP11-146D12.6	0
SNX18P8	0
FAM95B1	0.209639
RP11-146D12.5	0
CNN2P2	0
GXYLT1P3	0.141141
RP11-341A11.3	0
AQP7P5	0
ABC12-47964100C23.1	0
AC129778.2	0.0204095
BMS1P14	0
CH17-80A12.1	0
IGKV1OR9-2	0
RP11-318K12.1	0
RNU6-156P	0
RP11-318K12.2	0
RP11-318K12.3	0
MIR1299	0
FRG1HP	4.85454
PGM5P2	2.59401
RP11-87H9.5	0.810958
RP11-58A12.3	0.5656
BX255923.3	0
FOXD4L6	0
CBWD7	0.448731
MIR4477A	0
5S_rRNA	0
RP11-4L24.4	0.0813238
PTGER4P2-CDK2AP2P2	0.0252454
MYO5BP1	0
RP11-187C18.5	0
RP11-187C18.4	0.134633
RP11-187C18.3	1.31668
RP11-157L3.3	0
SNORA70	0
RN7SL565P	0
FAM27D1	0.0724515
RP11-157L3.10	0.151735
RP11-34H11.3	0
FAM27E2	0.0762437
RP11-157L3.9	0.100698
RP11-157L3.6	0
RP11-157L3.12	0
Y_RNA	0
RP11-34H11.6	0
RP11-157L3.11	0
RP11-292F9.1	0
CNTNAP3B	0.492757
RBM17P3	0
RP11-24B13.2	0
RN7SL343P	0
SPATA31A6	0
RP11-366N18.2	0
FAM74A7	0
RP11-366N18.5	0
RP11-286O1.1	0
FKBP4P6	0
SDR42E1P2	0
ATP5A1P1	0
RAB28P3	0
RBPJP6	0
RP11-475I24.3	0.104586
RP11-475I24.9	0
RP11-475I24.8	0
FGF7P5	0
RP11-475I24.7	0
FGF7P4	0
RP11-175I6.5	0
ADGRF5P2	0.0154555
MEP1AP4	0
ANKRD20A7P	0.050281
RNU6-599P	0
CR848007.2	0.0512667
RP11-459O16.7	0
SNX18P5	0
CYP4F60P	0.134302
CR848007.5	0
CNN2P4	0
GXYLT1P5	0.0167264
RP11-459O16.9	0
RP11-459O16.8	0.0360676
CH17-469D17.1	0.759002
RP11-49E18.1	0
SPATA31A5	0
RP11-144A16.5	0
RP11-144A16.6	0
FAM74A6	0
RP11-144A16.3	0
RP11-144A16.8	0
RP11-144A16.4	0
RP11-101E5.7	0
SPATA31A7	0
RP11-101E5.2	0
RP11-101E5.6	0
FAM74A4	0
RP11-101E5.1	0
CH17-296N19.1	0.119284
RN7SL462P	0
RP11-160N1.11	0
RP11-160N1.9	0
Y_RNA	0
RP11-160N1.10	0
RP11-160N1.8	0
RN7SL722P	0
FAM27C	0.281434
RP11-374M1.11	0
RP11-374M1.7	0
FAM27E4	0
RP11-374M1.5	0.102431
RP11-374M1.4	0
Y_RNA	0
RP11-374M1.3	0
RP11-374M1.10	0
RP11-374M1.9	0
RP11-374M1.2	0.0202868
RP11-449H15.3	0.0174523
RP11-449H15.2	0
RP11-111F5.2	0.312038
RP11-111F5.3	0
RP11-111F5.1	0
SNORA70	0
RN7SL544P	0
RP11-111F5.4	0
FGF7P6	0.145531
RP11-111F5.8	0
RP11-111F5.6	0
RP11-96J15.1	0
FGF7P7	0
LINC01189	0
RP11-211N8.2	0.0969348
RP11-211N8.3	0
CNTNAP3P5	0
RBPJP7	0
RAB28P2	0
RP11-211N8.6	0
ATP5A1P7	0
SDR42E1P3	0
FKBP4P7	0
LINC01410	0.511667
RNA5SP283	0.35155
RP11-262H14.5	0.18173
PTGER4P2	0
CDK2AP2P2	0.205948
RP11-262H14.3	0.075308
MYO5BP2	0
ADGRF5P1	0.0435696
FGF7P8	0.116223
RP11-262H14.4	1.05613
CNTNAP3P1	0.035049
RP11-350D23.4	0
BMS1P9	0
RP11-381O7.3	0.0254226
AQP7P4	0.0353934
AQP7P1	1.67184
RP11-236F9.2	0.152484
BMS1P10	0.711199
RP11-452D2.1	0
RP11-452D2.2	0
RP11-149F8.3	0
RP11-149F8.5	0
RP11-149F8.4	0
MYO5BP3	0
CDK2AP2P3	0
PTGER4P3	0
RP11-764K9.1	0.0145136
RNA5SP284	0
DUX4L50	1.66092
MIR4477B	0
FRG1JP	0.697592
BX255923.2	0.180723
U6	0
ANKRD20A4	0.117275
RNU6-1193P	0
SNX18P9	0.157721
RP11-250H24.2	0.317012
CYP4F25P	0.204128
CR769776.3	0
CNN2P3	0.202333
GXYLT1P6	0.312633
RP11-250H24.7	0
AQP7P2	1.2476
RP11-574E24.3	0.0113871
BMS1P11	0
RP11-250H24.6	0
IGKV1OR-2	0
BNIP3P4	0
RP11-460N11.2	0
AC125634.1	0
RNU6-1293P	0
BMS1P12	0
RP11-15J10.8	0
RP11-15J10.9	0
IGKV1OR9-1	0
FOXD4L5	0
CBWD4P	0.58075
Y_RNA	0
FRG1KP	0
CBWD5	0.904005
FOXD4L4	0.0157539
IGKV1OR-3	0
RP11-460E7.9	0
RP11-460E7.8	0
BMS1P13	0
RP11-1221G12.2	0
AQP7P3	0.0423565
RP11-15E1.5	0.0913804
RP11-15E1.4	0
GXYLT1P4	0.112648
RP11-15E1.6	0.137452
RP11-399F4.1	0
RP11-399F4.2	0
SNX18P4	0
RP11-327I22.3	0
ANKRD20A3	0.0127986
RNU6-538P	0
RP11-327I22.5	0
RP11-154P18.2	0.0948541
RBPJP2	0
RAB28P4	0
ATP5A1P10	0
SDR42E1P4	0
FKBP4P8	0
ZNF658	1.01414
RP11-1082I11.2	0
RP11-395E19.6	0
RP11-395E19.5	0
FAM74A3	0
RP11-395E19.2	0
RP11-395E19.4	0
SPATA31A3	0
CNTNAP3P2	0.297948
RN7SL422P	0
RP11-292B8.2	0
RBM17P2	0
RP11-203I2.2	0
RP11-118H15.1	0
Y_RNA	0
RP11-12A20.11	0
RP11-12A20.12	0
FAM27E3	0.871192
RP11-12A20.10	0
RP11-12A20.13	0
RP11-12A20.4	0
RP11-12A20.6	0.349939
FAM27B	0.118914
RP11-12A20.7	0.498693
RN7SL787P	0
SNORA70	0
RP11-12A20.8	0
ANKRD20A1	0.117514
RNU6-368P	0
RP11-561O23.8	0
CBWD3	0.14982
RP11-561O23.9	0
FOXD4L3	0
RP11-561O23.5	0
RP11-561O23.7	0
PGM5-AS1	4.52238
RP11-88I18.2	0.548125
RP11-88I18.3	2.9591
TMEM252	1.94008
RP11-274B18.4	0.053049
LINC01506	0.18238
RP11-274B18.3	0
RP11-203L2.3	0.163589
RP11-203L2.4	0
RNU6-820P	0
PRKACG	0
RP11-265B8.5	0.0597046
BANCR	0.376827
APBA1	2.40787
RP11-470P21.2	0
RP11-109D9.4	0.0696601
C9orf135-AS1	0
C9orf135	0.0330759
RN7SL570P	0
MAMDC2-AS1	0.109707
RNU2-5P	0
SMC5-AS1	0.471172
RPL24P8	2.74876
RP11-386J22.3	0.0748219
TRPM3	0.260546
RN7SL726P	0
RP11-141J10.1	0
RP11-141J10.2	0
MIR204	0
PIGUP1	0
RPL35AP21	0
RP11-409O11.3	0
ABHD17B	4.02876
Y_RNA	0
C9orf85	1.74421
HSPB1P1	2.58005
C9orf57	0
BTF3P4	0
GDA	0.0167645
RP11-63P12.7	0
RP11-63P12.2	0
RNA5SP285	0
LINC01504	0.337793
RP11-217F16.1	0
RP11-313E4.1	0
TMC1	0.017561
RPS20P24	0
RPS27AP15	0
LINC01474	0.979232
CYP1D1P	0
DPP3P2	0.324207
RP11-128I7.1	0
RP11-549A6.1	0
RNA5SP286	0
RP11-401G5.1	0
RP11-171A24.2	0
RORB-AS1	0.41732
RORB	0.458828
TRPM6	0.183411
RN7SKP47	0
RPSAP75	0
RNU6-445P	0
RP11-197P3.1	0
C9orf40	2.39312
C9orf41-AS1	0.0415397
CARNMT1	2.53027
RP11-197P3.5	0.079214
uc_338	0
Y_RNA	0
RNU6-1228P	0
RP11-323A7.1	0
RP11-470F18.1	0
OTX2P1	0
PCSK5	2.16579
RBM22P5	0
RPSAP9	0.565529
GCNT1	0.889921
RP11-66C24.1	0
RP11-214N16.2	0
PRUNE2	3.16224
PCA3	0.0143435
AL359314.1	0
DNAJB5P1	0
LYPLA2P3	0
RP11-159H20.3	0
FOXB2	0
ATP5J2P3	0
RFC5P1	0
VPS13A-AS1	0
GNA14	3.40026
GNA14-AS1	0
NUTF2P3	0
RNU6-1303P	0
RP11-336N8.1	0
RN7SKP59	0
RP11-336N8.2	0
RP11-336N8.3	0
RP11-336N8.4	0
CEP78	0.990007
PSAT1	1.83163
RP11-216F5.1	0
MTND2P8	0
KRT18P24	0
RP11-165H23.1	0
CHCHD2P9	0.366523
RP11-375O18.2	0
TLE4	3.20655
RP11-403N16.5	0
NPAP1P6	0
RP11-403N16.2	0
RP11-403N16.3	0
RP11-403N16.4	0
RP11-327L9.1	0
LINC01507	0
NPAP1P4	0
MTCO1P51	0
MTND2P9	0.0467788
RPS19P6	0
RP11-289F5.1	0
RPS20P25	0
RP11-232A1.2	0
RP11-154D17.1	0.0151292
RNU6-1035P	0
RNA5SP287	0
SNORD95	0
SPATA31D5P	0
RP11-383M4.2	0
SPATA31D4	0
RP11-383M4.6	0
SPATA31D3	0
SPATA31D2P	0
RP11-15B24.5	0
SPATA31D1	0
SPATA31B1P	0
DDX10P2	0
RP11-388B24.4	0
RP11-15B24.1	0
MTCO3P40	0
RP11-15B24.3	0
RP11-15B24.4	0
RP11-333B6.1	0
RPS6P12	0
RASEF	0.0939533
RN7SKP242	0
RP11-439K3.4	0
RP11-439K3.1	0.144363
RNU4-29P	0
RP11-439K3.3	0.107768
RNU4-15P	0
IDNK	2.589
RP11-522I20.3	1.96743
GKAP1	4.78673
RP11-575L7.2	0
KIF27	0.91815
RP11-575L7.4	0.0869891
C9orf64	4.00841
RMI1	1.49144
Y_RNA	0
RP11-158D2.2	0
RP11-158D2.1	0
SLC28A3	0.115126
RP11-380F14.2	0
RP11-361M4.1	0
NTRK2	4.87075
UBE2V1P10	0
STK33P1	0
RP11-213G2.1	0.024876
RP11-202I11.2	0
RP11-213G2.2	0.132194
RP11-213G2.3	4.88182
PHBP7	0
RP11-213G2.5	0.065338
RP11-379P1.4	0
C9orf153	0.0569615
RP11-507D14.4	0
RN7SKP264	0
ZCCHC6	4.0889
RP11-229M1.2	0
RP11-359J6.1	0
RNU2-36P	0
RP11-395D3.1	0
GAS1RR	0.28608
RP11-276H19.2	0.134097
CDC20P1	0.423788
RP11-276H19.4	0
C9orf170	0.0272264
SNORA26	0
RP11-497K15.1	0
DAPK1	3.14088
RP11-40C6.2	0.732886
DAPK1-IT1	0
RP11-65B23.3	0
CTSL3P	0.407924
RP11-65B23.5	0
FBP2P1	0
ELF2P3	0
NPAP1P7	0
CTSLP8	0
XXyac-YM21GA2.3	0
XXyac-YM21GA2.7	0
XXyac-YM21GA2.4	0
SPATA31E1	0
SPATA31C1	0
RP11-350E12.5	0
RP11-350E12.6	0
CDK20	3.73428
RNU6-86P	0
RPS10P3	0.240906
RP11-350E12.4	0
SPATA31C2	0
RP11-345K9.3	0
RP11-345K9.2	0
RP11-1E11.1	0
RP11-1E11.2	0
RPSAP49	0
RP11-317B17.4	0.156543
HNRNPA1P14	0.225441
RP11-317B17.3	0
NXNL2	0.126966
RP13-60M5.2	0
MIR4289	0
PCNPP2	0
RP11-791O21.5	0
C9orf47	0.878317
SHC3	0.735662
RP11-82L18.2	1.2066
CKS2	4.68852
MIR3153	0
SEMA4D	3.41018
PA2G4P6	0.0325173
RP13-93L13.1	0.0467213
UNQ6494	0.0317811
RP5-1050E16.2	0.0355426
RP5-1050E16.1	0
RP11-406A20.1	0
MIR4290HG	0
MIR4290	0
IL6RP1	0
RP11-406A20.5	0
RP11-30P16.1	0
OR7E31P	0
OR7E116P	0
LINC01508	0
LINC01501	0
DIRAS2	0.0376356
OR7E109P	0
OR7E108P	0
SYK	1.48298
RP11-367F23.1	0
RP11-367F23.2	0
RP11-305L7.1	2.04684
LINC00484	1.65558
RP11-305L7.3	0.242908
LINC00484	0.220604
RP11-305L7.5	0.196134
RP11-305L7.7	0.499963
RP11-440G5.2	0.102489
PAICSP2	0
MIR3910-1	0
RP11-118F2.2	0
HSPE1P22	0
RP11-100G15.12	0
MTATP6P29	0
MTCO3P29	0.0742207
MTND3P23	0
MTND4LP7	0
MTND4P15	0.0502145
RP11-100G15.7	0.0111578
LINC00475	0.102615
RP11-100G15.10	0
BEND3P2	0
RP11-62C3.10	0
RP11-62C3.6	0
MIR3651	0
SNORA84	0
CENPP	0.968441
RP11-62C3.8	0
MIR4670	0
RP11-19J3.5	0
RP11-476B13.2	0
ANKRD19P	0.222541
RNU6-714P	0
RP11-526D8.11	0.730458
ZNF484	1.23229
RP11-526D8.7	0
SNX18P2	0
ALOX15P2	0
FGD3	1.31225
SUSD3	0.584243
RP11-274J16.5	0
RP11-370F5.4	0
C9orf129	0.0814513
RNU6-829P	0
Y_RNA	0
RP11-165J3.5	0
RP11-165J3.6	1.01787
MIR548AU	0
MIR4291	0
RP11-53B5.1	0
BARX1	0.037765
BARX1-AS1	0
CYCSP24	0.817638
RP11-2B6.3	1.54811
MIRLET7A1	0
MIRLET7F1	0
RP11-2B6.2	0.128987
MIRLET7D	0
MIRLET7DHG	0
ZNF169	1.08528
VDAC1P11	0.0364104
NUTM2F	0
RP11-307E17.8	0.262674
RP11-307E17.9	0
RP11-307E17.11	0.178819
YRDCP1	0
RP11-533K9.3	0
RNU6-669P	0
FBP2	0.141704
FBP1	1.92583
MIR2278	0
RP11-49O14.3	0
RP11-49O14.2	0.0755443
RP11-54O15.3	0.0989296
MIR6081	0
MIR23B	0
MIR27B	0
FANCC	1.29183
RP11-80I15.4	0.232852
RP11-80I15.1	0.8271
RNA5SP288	0
RP11-173G21.1	0
RP11-435O5.7	0.117399
MT1P1	0
PTCH1	1.44629
RP11-435O5.6	0
RP11-435O5.5	0.326341
RP11-435O5.4	0.512734
RP11-332M4.1	0
RP11-180I4.2	0
RP11-180I4.1	0
LINC00476	1.10602
RP11-180I4.4	0
RNU2-46P	0
ERCC6L2	2.07599
RNA5SP289	0
RP11-72B4.2	0
LINC00092	0.906963
RP11-569G13.2	0.0373847
Y_RNA	0
RP11-569G13.3	0
EIF4BP3	0.669946
HSD17B3	1.31838
RP11-240L7.4	0.30831
RNU6-1160P	0
ZNF367	0.820203
RP11-172F4.2	0.0733248
CDC14B	4.225
RP11-535M15.1	1.50178
RP11-535M15.2	0.363594
ZNF510	2.44184
ZNF782	0.850833
MFSD14C	3.71247
RP11-330M2.4	0.33198
RP11-330M2.3	0
NUTM2G	0.0614917
YRDCP2	0
CTSV	0.0395298
TCEA1P1	0
GAS2L1P2	0
VN1R51P	0
FAM220CP	0.0620839
RP11-520B13.8	0
ANKRD18CP	0.041952
RNU6-798P	0
RP11-498P14.3	0.184138
ZNF322P1	0
RP11-498P14.4	0
RP11-498P14.5	0.434904
RP11-23J9.6	1.19495
RP11-23J9.7	0.870705
CCDC180	1.66224
MIR1302-8	0
RP11-23J9.3	0
TDRD7	4.72056
RP11-244N9.6	0.0435369
RP11-244N9.4	0.332046
KRT18P13	0
RP11-546O6.4	0
PTCSC2	0
FOXE1	0.0122195
TRMO	2.13924
Y_RNA	0
HEMGN	0.0429847
RP11-535C21.3	0
RNU6-918P	0
TRIM14	1.25685
Metazoa_SRP	0
CORO2A	0.186467
TBC1D2	2.07341
MIR6854	0
RP11-270F18.2	0
GABBR2	0.0145612
SEPT7P7	0
ANKS6	2.80026
GALNT12	0.917864
RP11-92C4.3	0.0112625
RP11-92C4.4	0
RP11-92C4.6	1.2611
RNA5SP290	0.103687
RP11-96L7.2	0
RN7SL794P	0
RN7SKP225	0
KRT8P11	0.0721937
NAMA	0.258647
AL137067.2	0
AL137067.1	0
RP11-547C13.1	0
RP11-554F20.1	0.113178
STX17-AS1	1.31997
RP11-60I3.4	0
UPF3AP3	0.400724
INVS	2.9368
RN7SL75P	0.321771
RPS2P35	0
RP11-29B11.5	0
NANOGP5	0
TEX10	4.21689
TMEFF1	1.15504
RN7SKP87	0
ACTG1P19	0
RP11-62L10.1	0
GAPDHP26	0
PLPPR1	0
RP11-70K10.2	0
SNORA31	0
BAATP1	0
TRMT112P4	0
RP11-35N6.6	0
BAAT	0.101589
FYTTD1P1	0
ALDOB	0.679298
RP11-490D19.11	0
TMEM246-AS1	0.055592
RP11-490D19.8	0.122366
GRIN3A	0.139276
PPP3R2	0
MTND3P4	0
ARL2BPP7	0
RNU6-329P	0
RP11-342F21.1	0
LINC00587	0
ZYG11AP1	0
RP11-338N12.1	0
CYLC2	0
RP11-341A22.1	0
LINC01492	0
RP11-436F21.1	0
RNA5SP291	0
SMC2-AS1	0.186687
SMC2	3.03221
TOPORSLP1	0
RP11-217O12.1	0
OR13F1	0
RP11-317C20.9	0
OR13C4	0
OR13C3	0
OR13C8	0
OR13D2P	0
OR13C5	0
OR13C2	0
OR13C9	0
OR13I1P	0
OR13C1P	0
OR13D1	0
OR13D3P	0
ABCA1	3.90605
RP11-217B7.2	0.153864
RP11-217B7.3	0
RN7SKP191	0
FSD1L	0.913146
RALGAPA1P1	0.144722
RP11-235C23.5	0
FKTN	3.49811
RP11-235C23.6	0
TAL2	0.115482
RP11-18B3.3	0.0988144
RP11-18B3.2	0.0328383
SLC25A6P5	0
LINC01505	0.0872649
RP11-6F6.1	0
RP11-540H22.2	0
MIR8081	0
RP11-308N19.3	0
RN7SKP77	0
RP11-308N19.5	0
RNA5SP292	0
ZNF462	2.65615
RP11-508N12.2	0
RP11-508N12.3	0
RP11-196I18.2	0
RP11-196I18.3	0
RP11-196I18.4	0
RP11-417L14.1	0
LINC01509	0
