Name	Cervix - Ectocervix
Y_RNA	0
RP11-146N23.1	2.73889
RP11-146N23.4	0
NDUFA5P3	0
ACER2	2.18711
MAP1LC3BP1	0
SLC24A2	0.0787765
C11orf98P1	0
RP11-471J7.1	0
RP11-378I6.1	0
RP11-378I6.2	0
RP11-378I6.3	0
RP11-15P13.1	0
MIR4473	0
RNU4-26P	0
MIR4474	0
RP11-73E6.2	0
FOCAD-AS1	0
MIR491	0
SNORA30	0
IFNNP1	0
IFNB1	0
IFNWP4	0
RP11-113D19.9	0
IFNW1	0
Y_RNA	0
IFNA21	0.0640472
IFNWP15	0
IFNA4	0
IFNWP9	0
IFNA7	0
IFNA10	0
IFNWP18	0
IFNA16	0
IFNA17	0
IFNWP5	0
IFNA14	0
IFNA22P	0
IFNA5	0
IFNA20P	0.560425
IFNA6	0
IFNA13	0
IFNA2	0
RP11-354P17.15	0
IFNA11P	0
IFNA12P	0
IFNA8	0
IFNWP2	0
IFNA1	0
IFNWP19	0
MIR31HG	0.124445
IFNE	0.128873
MIR31	0
SNORD39	0
RP11-344A7.1	0
KHSRPP1	0
RN7SL151P	0
TUBB8P1	0.472478
RP11-70L8.4	2.7656
RP11-70L8.5	0.158261
ERVFRD-3	0.551512
CDKN2A-AS1	0
CDKN2A	0.60848
CDKN2B-AS1	0.111019
RP11-149I2.4	0
CDKN2B	3.55767
UBA52P6	0.256912
CDKN2B-AS	0
RP11-408N14.1	0
DMRTA1	0.486364
LINC01239	0.323967
RP11-370B11.4	0
CLIC4P1	0.094337
RP11-370B11.3	0
RP11-495L19.1	0.0588158
SUMO2P2	0
RP11-315I14.2	0
NOP56P2	0
ELAVL2	0.178634
RP11-321L2.1	0
RP11-321L2.2	0
RP11-321L2.3	0
IZUMO3	0
RP11-20A20.2	0
RMRPP5	0
RN7SKP120	0
LINC01241	0
FAM71BP1	0
RP11-80I3.1	0
RP11-5P15.1	0
RP11-18A15.1	0
SNORA31	0
RP11-337A23.6	0
RP11-337A23.5	0.14168
RN7SL100P	0
IFT74-AS1	0
LRRC19	0.0815798
RP11-56F10.3	0.133888
RNA5SP280	0
RP11-179D22.1	0.183348
LINC00032	0.21249
EQTN	0.324554
RP11-298E2.2	0.140706
IFNK	0.0873858
CTAGE12P	0
RP11-575I8.1	0
RP11-438B23.2	0.0479621
LINGO2	0.76527
RP11-20P5.2	0
KCTD10P1	0
MIR876	0
MIR873	0
RP11-373A6.1	0
RP11-275A14.1	0
RP11-48L13.1	0
ME2P1	0
LINC01242	0
SLC4A1APP1	0.182739
C2orf27AP2	0
RBMXP2	0.323257
KRT18P66	0
KRT18P36	0
RPS26P2	0
FTLP4	0
HSPA8P17	0
RP11-572H4.1	0
SLC25A6P2	0.0559524
LINC01243	0
MTATP6P30	0
MTCO3P30	0
HMGB3P23	0
RNA5SP281	0
SLC25A5P8	0
TOPORS-AS1	4.21148
DFFBP1	0.97417
GVQW1	1.43266
TAF1L	0.0102995
RP11-555J4.3	0
RP11-555J4.4	0
SNRPCP1	0
RP11-462B18.1	0
TMEM215	0.055638
Y_RNA	0
RP11-462B18.3	0
RP11-462B18.2	0.180798
BOLA3P4	0
ASS1P12	0.446544
TCEA1P4	2.46238
LAGE3P1	1.44671
RNU4ATAC15P	0
B4GALT1-AS1	3.42795
SPINK4	0.0726636
Y_RNA	0
AQP7	1.45217
RP11-311H10.4	0
RP11-311H10.7	0
MIR6851	0
SUGT1P1	1.54633
RP11-255A11.2	0
ANKRD18B	0.0289588
RP11-255A11.4	0
SNX18P7	0
CYP4F26P	0.0483769
PRSS3P4	0
TRBV20OR9-2	0
ANXA2P2	4.35153
TRBV21OR9-2	0
TRBV22OR9-2	0
TRBV23OR9-2	0
TRBV24OR9-2	0
TRBV25OR9-2	0
PTENP1	0.33018
PTENP1-AS	0.461629
TRBV26OR9-2	0.223837
RP11-384P7.7	0.677686
RP11-384P7.5	0
LINC01251	0.10249
PRSS3	0.281589
UBE2R2-AS1	0.274983
TRBV29OR9-2	0
Y_RNA	0
RNU4ATAC11P	0
SNORD121B	0
SNORD121A	0
OSTCP8	0.292787
RN7SKP114	0
RP11-537H15.3	0.862849
TUBB4BP2	0
RP11-537H15.4	0
RP11-571F15.2	0
AL353662.1	0
RNA5SP282	0
RP11-571F15.3	0.587904
KIF24	0.580092
RNU2-50P	0
SERPINH1P1	0.0440388
KIAA1161	3.19824
C9orf24	0.97877
Y_RNA	0
DNAI1	0.328644
RN7SKP24	0
ENHO	3.00603
RP11-296L22.8	0
RP11-296L22.7	0
CNTFR-AS1	0.651492
ARID3C	0.176506
CCL27	2.23218
RP11-195F19.5	4.55597
FAM205A	0.115394
FAM205BP	0.0274366
FAM205C	0
GLULP4	0.337966
YWHAZP6	0.128786
PHF24	0.891088
DNAJB5-AS1	0
RP11-392A14.9	0.459435
RP11-392A14.8	0.677246
SYF2P2	0.0943474
RP11-182N22.9	0.134045
C9orf131	0.195211
RN7SL338P	0
RP11-182N22.8	0
RP11-182N22.7	0.0535459
RP11-395N21.2	0.0313676
ATP8B5P	0.175202
RPL36AP33	0
FAM166B	1.7189
RPS29P17	0
MIR4667	0
CD72	2.40203
RP11-331F9.3	0.159562
RP11-331F9.4	0.236066
SIT1	0.825122
RMRP	0
ARHGEF39	3.39187
RN7SL22P	0
CA9	1.23184
MIR6852	0
MIR6853	0
RP11-112J3.16	0.664349
FAM221B	0.0401206
LINC00950	4.01268
OR13J1	0.236169
NDUFA5P4	0
SPAAR	1.12004
PGAM1P2	0.0676831
OR2S2	0.0503391
OR13C6P	0
OR13C7	0
OR2S1P	0.357693
OR2AM1P	0
Hammerhead_HH9	0
CCIN	0.856914
RNU4-53P	0
HMGB3P24	1.88175
MELK	0.124748
MIR4475	0
PAX5	0.0413274
RP11-344B23.2	0
MIR4540	0
MIR4476	0
RP11-297B17.3	0
RP11-297B17.2	0
LINC01400	0
RP11-220I1.5	0
RP11-220I1.2	0
Y_RNA	0.544599
RP11-220I1.4	0.18491
Y_RNA	0
RNU6-677P	0
LINC01627	0
KCTD9P3	0
RP11-405L18.4	0.602816
RAB1C	0.124609
FRMPD1	0.0679188
RN7SKP171	0
RP11-3J10.7	0.771669
PAICSP1	0.537937
SLC25A51	4.42789
RNU7-124P	0
U8	0
RP11-113O24.3	0
IGFBPL1	0.0690877
RP11-403F21.4	0
ARMC8P1	0
TCEA1P3	0
GAS2L1P1	0
VN1R48P	0
RP11-392E22.3	0
FAM220BP	0
FAM95C	0.623895
SNX18P3	0.0773698
ANKRD18A	0.0711955
FAM201A	0.0510166
YWHABP1	0
RNU6-765P	0
RP13-198D9.4	0
RP11-402N8.1	0
VN2R3P	0
CNTNAP3	1.37259
RBM17P1	0
RP11-290L7.5	0
RN7SL640P	0
SPATA31A1	0
RP11-347J14.4	0
FAM74A1	0
RP11-347J14.8	0
RP11-347J14.7	0
ZNF658B	0.465896
SKP1P3	0
FKBP4P2	0
SDR42E1P1	0
ATP5A1P8	0
RAB28P1	0
RBPJP5	0
GLIDR	0.761137
RP11-104G3.2	0.505879
RP11-204M4.3	1.8811
RN7SL763P	0
SNORA70	0
RP11-204M4.1	0
RPL7AP49	0.0844582
RP11-216M21.1	2.75977
C2orf27AP3	0
RP11-216M21.5	0
RP11-216M21.4	0
RP11-216M21.8	0
MEP1AP1	0
ANKRD20A2	0
RNU6-1269P	0
RP11-146D12.2	0.713722
RP11-146D12.6	0
SNX18P8	0
FAM95B1	0.134451
RP11-146D12.5	0
CNN2P2	0
GXYLT1P3	0.0835037
RP11-341A11.3	0
AQP7P5	0
ABC12-47964100C23.1	0
AC129778.2	0
BMS1P14	0
CH17-80A12.1	0
IGKV1OR9-2	0
RP11-318K12.1	0
RNU6-156P	0
RP11-318K12.2	0
RP11-318K12.3	0
MIR1299	0
PGM5P2	3.64545
RP11-87H9.5	3.40921
RP11-58A12.3	0.221771
BX255923.3	0
FOXD4L6	0
CBWD7	1.77923
MIR4477A	0
5S_rRNA	0
RP11-4L24.4	0.478434
PTGER4P2-CDK2AP2P2	0.0193815
MYO5BP1	0
RP11-187C18.5	0
RP11-187C18.4	0.0946721
RP11-187C18.3	3.219
RP11-157L3.3	0
SNORA70	0
RN7SL565P	0
FAM27D1	0.143901
RP11-157L3.10	0
RP11-34H11.3	0
FAM27E2	0
RP11-157L3.9	0.199672
RP11-157L3.6	0
RP11-157L3.12	0
Y_RNA	0
RP11-34H11.6	0
RP11-157L3.11	0
RP11-292F9.1	0
CNTNAP3B	0.785543
RBM17P3	0
RP11-24B13.2	0
RN7SL343P	0
SPATA31A6	0
RP11-366N18.2	0
FAM74A7	0
RP11-366N18.5	0
RP11-286O1.1	0
FKBP4P6	0
SDR42E1P2	0
ATP5A1P1	0
RAB28P3	0
RBPJP6	0
RP11-475I24.3	0.44518
RP11-475I24.9	0
RP11-475I24.8	0
FGF7P5	0
RP11-475I24.7	0
FGF7P4	0
RP11-175I6.5	0
ADGRF5P2	0
MEP1AP4	0
ANKRD20A7P	0.236232
RNU6-599P	0
CR848007.2	0.175903
RP11-459O16.7	0
SNX18P5	0
CYP4F60P	0.346244
CR848007.5	0
CNN2P4	0
GXYLT1P5	0.0674902
RP11-459O16.9	0
RP11-459O16.8	0.126894
CH17-469D17.1	4.92363
RP11-49E18.1	0
SPATA31A5	0
RP11-144A16.5	0
RP11-144A16.6	0
FAM74A6	0
RP11-144A16.3	0
RP11-144A16.8	0
RP11-144A16.4	0
RP11-101E5.7	0
SPATA31A7	0
RP11-101E5.2	0
RP11-101E5.6	0
FAM74A4	0
RP11-101E5.1	0
CH17-296N19.1	0.0915018
RN7SL462P	0
RP11-160N1.11	0
RP11-160N1.9	0
Y_RNA	0
RP11-160N1.10	0
RP11-160N1.8	0
RN7SL722P	0
FAM27C	0.53234
RP11-374M1.11	0
RP11-374M1.7	0
FAM27E4	0
RP11-374M1.5	0.240114
RP11-374M1.4	0
Y_RNA	0
RP11-374M1.3	0
RP11-374M1.10	0
RP11-374M1.9	0
RP11-374M1.2	0.0428899
RP11-449H15.3	0.0265786
RP11-449H15.2	0
RP11-111F5.2	0.366087
RP11-111F5.3	0
RP11-111F5.1	0
SNORA70	0
RN7SL544P	0
RP11-111F5.4	0
FGF7P6	0.216367
RP11-111F5.8	0
RP11-111F5.6	0
RP11-96J15.1	0
FGF7P7	0
LINC01189	0
RP11-211N8.2	0.27583
RP11-211N8.3	0
CNTNAP3P5	0
RBPJP7	0
RAB28P2	0
RP11-211N8.6	0
ATP5A1P7	0
SDR42E1P3	0
FKBP4P7	0
LINC01410	1.09296
RNA5SP283	0.418571
RP11-262H14.5	0.318784
PTGER4P2	0
CDK2AP2P2	0
RP11-262H14.3	0.107955
MYO5BP2	0
ADGRF5P1	0.119236
FGF7P8	0.371035
RP11-262H14.4	1.33625
CNTNAP3P1	0.0607114
RP11-350D23.4	0
BMS1P9	0.122421
RP11-381O7.3	0.037671
AQP7P4	0.0567954
AQP7P1	1.55515
RP11-236F9.2	0.0562087
BMS1P10	1.55656
RP11-452D2.1	0
RP11-452D2.2	0.0546403
RP11-149F8.3	0
RP11-149F8.5	0
RP11-149F8.4	0
MYO5BP3	0
CDK2AP2P3	0
PTGER4P3	0
RP11-764K9.1	0
RNA5SP284	0
DUX4L50	2.48311
MIR4477B	0
FRG1JP	1.39847
BX255923.2	0.561359
U6	0
ANKRD20A4	0.0624613
RNU6-1193P	0
SNX18P9	0
RP11-250H24.2	0.347007
CYP4F25P	0
CR769776.3	0
CNN2P3	0.109956
GXYLT1P6	0.0912741
RP11-250H24.7	0
AQP7P2	0.717722
RP11-574E24.3	0.0141835
BMS1P11	0.0536971
RP11-250H24.6	0
IGKV1OR-2	0
BNIP3P4	0
RP11-460N11.2	0.0503858
AC125634.1	0
RNU6-1293P	0
BMS1P12	0
RP11-15J10.8	0
RP11-15J10.9	0
IGKV1OR9-1	0
FOXD4L5	0
CBWD4P	1.50193
Y_RNA	0
FRG1KP	0.143901
CBWD5	2.39459
FOXD4L4	0.0709036
IGKV1OR-3	0
RP11-460E7.9	0
RP11-460E7.8	0
BMS1P13	0
RP11-1221G12.2	0
AQP7P3	0.0956963
RP11-15E1.5	0.0441969
RP11-15E1.4	0
GXYLT1P4	0.0453436
RP11-15E1.6	0
RP11-399F4.1	0
RP11-399F4.2	0
SNX18P4	0
RP11-327I22.3	0
ANKRD20A3	0
RNU6-538P	0
RP11-327I22.5	0
RP11-154P18.2	0.149675
RBPJP2	0
RAB28P4	0
ATP5A1P10	0
SDR42E1P4	0
FKBP4P8	0
ZNF658	2.12386
RP11-1082I11.2	0
RP11-395E19.6	0
RP11-395E19.5	0
FAM74A3	0
RP11-395E19.2	0
RP11-395E19.4	0
SPATA31A3	0
CNTNAP3P2	0.492604
RN7SL422P	0
RP11-292B8.2	0
RBM17P2	0
RP11-203I2.2	0
RP11-118H15.1	0
Y_RNA	0
RP11-12A20.11	0
RP11-12A20.12	0
FAM27E3	1.5383
RP11-12A20.10	0
RP11-12A20.13	0
RP11-12A20.4	0
RP11-12A20.6	0.319897
FAM27B	0
RP11-12A20.7	0.553092
RN7SL787P	0
SNORA70	0
RP11-12A20.8	0
ANKRD20A1	0.108018
RNU6-368P	0
RP11-561O23.8	0
CBWD3	0.626908
RP11-561O23.9	0
FOXD4L3	0
RP11-561O23.5	0
RP11-561O23.7	0
RP11-88I18.2	0.649177
RP11-88I18.3	1.20774
TMEM252	0.818814
RP11-274B18.4	0
LINC01506	0.200399
RP11-274B18.3	0
PIP5K1B	4.93379
RP11-203L2.3	1.10428
RP11-203L2.4	0
RNU6-820P	0
PRKACG	0
RP11-265B8.5	0.168049
BANCR	0
RP11-470P21.2	0
RP11-109D9.4	0.245309
C9orf135-AS1	0
C9orf135	0.129018
RN7SL570P	0
MAMDC2-AS1	0.294717
RNU2-5P	0
SMC5-AS1	2.35271
RP11-386J22.3	0.274744
TRPM3	0.393317
RN7SL726P	0
RP11-141J10.1	0
RP11-141J10.2	0
MIR204	0
PIGUP1	0
RPL35AP21	0
RP11-409O11.3	0
Y_RNA	0
HSPB1P1	2.22759
C9orf57	0
BTF3P4	0.119557
GDA	0.0411218
RP11-63P12.7	0
RP11-63P12.2	0
RNA5SP285	0
LINC01504	1.60817
RP11-217F16.1	0
RP11-313E4.1	0
TMC1	0.24824
RPS20P24	0
RPS27AP15	0
LINC01474	3.48612
CYP1D1P	0
DPP3P2	0
RP11-128I7.1	0
RP11-549A6.1	0
RNA5SP286	0
RP11-401G5.1	0
RP11-171A24.2	0
RORB-AS1	0.0502384
RORB	1.59842
TRPM6	0.633935
RN7SKP47	0
RPSAP75	0
RNU6-445P	0
RP11-197P3.1	0
C9orf41-AS1	0.226027
RP11-197P3.5	0.32341
uc_338	0
Y_RNA	0
RNU6-1228P	0
RP11-323A7.1	0
RP11-470F18.1	0
OTX2P1	0
RBM22P5	0
RPSAP9	1.05301
GCNT1	1.40791
RP11-66C24.1	0
RP11-214N16.2	0
PCA3	0.0300057
AL359314.1	0.190843
DNAJB5P1	0
LYPLA2P3	0
RP11-159H20.3	0
FOXB2	0
ATP5J2P3	0
RFC5P1	0
VPS13A-AS1	0
GNA14-AS1	0
NUTF2P3	0
RNU6-1303P	0
RP11-336N8.1	0
RN7SKP59	0
RP11-336N8.2	0
RP11-336N8.3	0
RP11-336N8.4	0
PSAT1	2.21538
RP11-216F5.1	0
MTND2P8	0
KRT18P24	0
RP11-165H23.1	0
CHCHD2P9	0.327697
RP11-375O18.2	0
RP11-403N16.5	0
NPAP1P6	0
RP11-403N16.2	0
RP11-403N16.3	0
RP11-403N16.4	0
RP11-327L9.1	0
LINC01507	0
NPAP1P4	0
MTCO1P51	0
MTND2P9	0
RPS19P6	0
RP11-289F5.1	0
RPS20P25	0
RP11-232A1.2	0
RP11-154D17.1	0.220329
RNU6-1035P	0
RNA5SP287	0
SNORD95	0
SPATA31D5P	0
RP11-383M4.2	0
SPATA31D4	0
RP11-383M4.6	0.0596764
SPATA31D3	0
SPATA31D2P	0
RP11-15B24.5	0
SPATA31D1	0
SPATA31B1P	0
DDX10P2	0
RP11-388B24.4	0
RP11-15B24.1	0
MTCO3P40	0
RP11-15B24.3	0
RP11-15B24.4	0
RP11-333B6.1	0
RPS6P12	0
RASEF	0.821932
RN7SKP242	0
RP11-439K3.4	0
RP11-439K3.1	0.214063
RNU4-29P	0
RP11-439K3.3	0.429865
RNU4-15P	0
RP11-522I20.3	1.87015
RP11-575L7.2	0.109777
KIF27	2.93753
RP11-575L7.4	0.165669
RMI1	4.02765
Y_RNA	0
RP11-158D2.2	0
RP11-158D2.1	0
SLC28A3	0.287693
RP11-380F14.2	0
RP11-361M4.1	0
UBE2V1P10	0
STK33P1	0
RP11-213G2.1	0.047665
RP11-202I11.2	0
RP11-213G2.2	0
PHBP7	0.0583808
RP11-213G2.5	0.453207
RP11-379P1.4	0
C9orf153	0.128908
RP11-507D14.4	0
RN7SKP264	0
RP11-229M1.2	0.0662216
RP11-359J6.1	0
RNU2-36P	0
RP11-395D3.1	0
GAS1RR	1.49203
RP11-276H19.2	0.576298
CDC20P1	2.38353
RP11-276H19.4	0
C9orf170	0.424549
SNORA26	0
RP11-497K15.1	0
RP11-40C6.2	3.00426
DAPK1-IT1	0
RP11-65B23.3	0
CTSL3P	0
RP11-65B23.5	0
FBP2P1	0
ELF2P3	0
NPAP1P7	0
CTSLP8	0
XXyac-YM21GA2.3	0
XXyac-YM21GA2.7	0
XXyac-YM21GA2.4	0
SPATA31E1	0.0241944
SPATA31C1	0
RP11-350E12.5	0.0724213
RP11-350E12.6	0
RNU6-86P	0
RPS10P3	0.533452
RP11-350E12.4	0.113962
SPATA31C2	0.014563
RP11-345K9.3	0
RP11-345K9.2	0
RP11-1E11.1	0
RP11-1E11.2	0
RPSAP49	0
RP11-317B17.4	0.920105
HNRNPA1P14	0.914861
RP11-317B17.3	0.22857
RP13-60M5.2	0
MIR4289	0
PCNPP2	0
RP11-791O21.5	0
C9orf47	2.79819
MIR3153	0
PA2G4P6	0.176124
RP13-93L13.1	0.575301
UNQ6494	2.31365
RP5-1050E16.2	0.052337
RP5-1050E16.1	0
RP11-406A20.1	0
MIR4290HG	0
MIR4290	0
IL6RP1	0
RP11-406A20.5	0
RP11-30P16.1	0
OR7E31P	0
OR7E116P	0
LINC01508	0
LINC01501	0
DIRAS2	0.0469522
OR7E109P	0
OR7E108P	0
SYK	3.31505
RP11-367F23.1	0.805457
RP11-367F23.2	0.0755628
RP11-305L7.1	2.49714
LINC00484	1.11948
RP11-305L7.3	0.572964
LINC00484	0.344753
RP11-305L7.5	0.228655
RP11-305L7.7	0.633626
RP11-440G5.2	0.928346
PAICSP2	0
MIR3910-1	0
RP11-118F2.2	0.112156
HSPE1P22	0
RP11-100G15.12	0
MTATP6P29	0.44834
MTCO3P29	0.639409
MTND3P23	0.151888
MTND4LP7	0.181742
MTND4P15	0.427635
RP11-100G15.7	0.226323
LINC00475	2.65215
RP11-100G15.10	0
BEND3P2	0.0480667
RP11-62C3.10	0
RP11-62C3.6	0
MIR3651	0
SNORA84	0
RP11-62C3.8	0
MIR4670	0
RP11-19J3.5	0
RP11-476B13.2	0
ANKRD19P	0.94179
RNU6-714P	0
RP11-526D8.11	2.22596
ZNF484	4.07191
RP11-526D8.7	0
SNX18P2	0
ALOX15P2	0
FGD3	2.73997
RP11-274J16.5	0
RP11-370F5.4	0.119683
WNK2	2.76436
C9orf129	0.466129
RNU6-829P	0
Y_RNA	0
RP11-165J3.5	0
RP11-165J3.6	1.58584
MIR548AU	0
MIR4291	0
RP11-53B5.1	0
BARX1	0.0534856
BARX1-AS1	0
CYCSP24	0.34813
RP11-2B6.3	1.34566
MIRLET7A1	0
MIRLET7F1	0
RP11-2B6.2	0.17761
MIRLET7D	0
MIRLET7DHG	0
VDAC1P11	0.138922
NUTM2F	0
RP11-307E17.8	0.476065
RP11-307E17.9	0
RP11-307E17.11	0.958273
YRDCP1	0
RP11-533K9.3	0
RNU6-669P	0
FBP2	0.0502562
FBP1	2.38897
MIR2278	0
RP11-49O14.3	0
RP11-49O14.2	0.764933
RP11-54O15.3	0.702933
MIR6081	0
MIR23B	0
MIR27B	0
FANCC	4.50365
RP11-80I15.4	0.585949
RP11-80I15.1	3.20383
RNA5SP288	0
RP11-173G21.1	0
RP11-435O5.7	0.296047
MT1P1	0
RP11-435O5.6	0
RP11-435O5.5	1.36601
RP11-435O5.4	2.16229
RP11-332M4.1	0
RP11-180I4.2	0
RP11-180I4.1	0
LINC00476	2.96268
RP11-180I4.4	0.249896
RNU2-46P	0
RNA5SP289	0
RP11-72B4.2	0.0966687
LINC00092	3.41282
RP11-569G13.2	0.687015
Y_RNA	0
RP11-569G13.3	0.035704
EIF4BP3	1.88029
HSD17B3	2.85046
RP11-240L7.4	0.14034
RNU6-1160P	0
ZNF367	1.5452
RP11-172F4.2	0.127596
RP11-535M15.1	4.24902
RP11-535M15.2	1.84184
ZNF782	4.4586
RP11-330M2.4	2.17386
RP11-330M2.3	0
NUTM2G	0.276381
YRDCP2	0.246285
CTSV	0.245765
TCEA1P1	0
GAS2L1P2	0.0466004
VN1R51P	0.116412
FAM220CP	0.236767
RP11-520B13.8	0
ANKRD18CP	0.106136
RNU6-798P	0
RP11-498P14.3	1.11192
ZNF322P1	0.0312295
RP11-498P14.4	0
RP11-498P14.5	0.796251
RP11-23J9.7	2.7905
MIR1302-8	0
RP11-23J9.3	0
RP11-244N9.6	0.234394
RP11-244N9.4	0.873858
KRT18P13	0
RP11-546O6.4	0
PTCSC2	0
FOXE1	0.0287752
Y_RNA	0
HEMGN	0.0409943
RP11-535C21.3	0.187843
RNU6-918P	0
TRIM14	4.47255
Metazoa_SRP	0.195499
CORO2A	3.08837
MIR6854	0
RP11-270F18.2	0
GABBR2	0.0234428
SEPT7P7	0
RP11-92C4.3	0.100648
RP11-92C4.4	0
RP11-92C4.6	2.474
RNA5SP290	0.392204
RP11-96L7.2	0
RN7SL794P	0
RN7SKP225	0
KRT8P11	0.146811
NAMA	0.303312
AL137067.2	0
AL137067.1	0
RP11-547C13.1	0
RP11-554F20.1	0.193562
STX17-AS1	1.58164
RP11-60I3.4	0
UPF3AP3	0.572219
RN7SL75P	0.57834
RPS2P35	0.0603915
RP11-29B11.5	0
NANOGP5	0
MURC	0.924058
RN7SKP87	0
ACTG1P19	0.0338319
RP11-62L10.1	0
GAPDHP26	0
PLPPR1	0
RP11-70K10.2	0
SNORA31	0
BAATP1	0
TRMT112P4	0
RP11-35N6.6	0
BAAT	0.0359026
FYTTD1P1	0
ALDOB	0.365801
RP11-490D19.11	0
TMEM246-AS1	0.137149
RP11-490D19.8	0
GRIN3A	0.502945
PPP3R2	0.0288055
MTND3P4	0
ARL2BPP7	0
RNU6-329P	0
RP11-342F21.1	0
LINC00587	0
ZYG11AP1	0
RP11-338N12.1	0
CYLC2	0
RP11-341A22.1	0
LINC01492	0
RP11-436F21.1	0
RNA5SP291	0
SMC2-AS1	0.17216
TOPORSLP1	0
RP11-217O12.1	0
OR13F1	0
RP11-317C20.9	0
OR13C4	0
OR13C3	0
OR13C8	0
OR13D2P	0
OR13C5	0
OR13C2	0
OR13C9	0
OR13I1P	0
OR13C1P	0
OR13D1	0
OR13D3P	0
RP11-217B7.2	0.106205
RP11-217B7.3	0
RN7SKP191	0
FSD1L	2.73767
RALGAPA1P1	0.450133
RP11-235C23.5	0
RP11-235C23.6	0
TAL2	0.579536
RP11-18B3.3	0.193179
RP11-18B3.2	0.0538902
SLC25A6P5	0.0558114
LINC01505	0.0515346
RP11-6F6.1	0
RP11-540H22.2	0
MIR8081	0
RP11-308N19.3	0
RN7SKP77	0
RP11-308N19.5	0
RNA5SP292	0
RP11-508N12.2	0.0492801
RP11-508N12.3	0.0759703
RP11-196I18.2	0
RP11-196I18.3	0
RP11-196I18.4	0
RP11-417L14.1	0
LINC01509	0.10584
HMGN2P32	0
RNU6-492P	0
RP11-438P9.1	0
RP11-438P9.2	0
RNU6-996P	0
RNU6-1064P	0
RN7SL659P	0.367923
RPL36AP6	0
RP11-380I20.2	0
RNA5SP293	0
RPS15AP27	0
RP11-240E2.2	0.198718
CHCHD4P2	0
RP11-505C13.1	0
RP11-220D10.1	0.17035
RP11-339N8.1	0
RPL36AP35	0
RP11-3J11.1	0
ACTL7B	0.0952243
ACTL7A	0
Y_RNA	0.931803
MIR32	0
FRRS1L	0.69881
EPB41L4B	0.316268
RNU6-984P	0
MTND2P11	0
Y_RNA	0
PTPN3	1.99076
MIR3927	0
YBX1P6	0.150724
PALM2	0.935317
RP11-406O23.2	0
RP11-151F5.2	0.20841
C9orf152	0.178843
TXNDC8	0
RNU6-1039P	1.22588
RP11-410K21.2	0
MUSK	0.333507
RP13-461N9.2	0
RNU6-432P	0
Y_RNA	0
RNY4P18	0
RP11-202G18.1	0
MIR7702	0
OR2K2	0.0959729
RNA5SP294	0
ZNF483	2.46803
RP11-16L21.7	0.157358
LRRC37A5P	0.0928314
C9orf84	0.198414
RP11-430K21.2	1.14854
RNU6-1013P	0
MIR4668	0.752929
RNU6-710P	0
RP11-4O1.2	1.35837
SUSD1	4.22356
RNU6-855P	0
Y_RNA	0
RP11-165N19.2	0
RN7SL57P	0
RNA5SP295	0
RN7SL430P	0
HSPE1P28	0
RP11-432F4.2	0.653909
C9orf147	2.30426
RP11-576C12.1	0.208351
RP11-276E15.4	0.250976
RP11-408O19.5	0.604812
SLC46A2	0.197397
MUPP	0
ZNF883	0.976057
ZFP37	2.28936
FAM225B	0.313085
FAM225A	0.159849
SLC31A2	1.27959
RNF183	0.286748
WDR31	2.76666
BSPRY	0.416879
C9orf43	0.619524
RP11-168K11.2	0
RP11-168K11.5	0.0178722
RP11-168K11.3	0.0312336
RP11-18B16.2	0
RP11-18B16.1	0
RP11-534I8.1	0
AMBP	0.305668
KIF12	0.786718
MIR455	0
ORM1	2.03619
ORM2	0.427667
RP11-9M16.3	0
RP11-402G3.6	0
Y_RNA	0
RP11-402G3.5	0.113862
RP11-402G3.3	0
RP11-402G3.4	0
RP11-428F18.2	0
TNFSF15	0.423028
RP11-78H18.2	0
TNFSF8	0.399006
RP11-523L1.2	0
DEC1	0.0467427
RP11-445L6.3	0
U2	0
RP11-284G10.1	0
LINC00474	0
RP11-787B4.2	0
PAPPA-AS2	0.0566022
RP11-45A16.4	0.178658
ASTN2	3.69572
ASTN2-AS1	0
RP11-67K19.3	0
RPL10P3	0.360993
SNORA70C	0
RN7SKP128	0
RN7SKP125	0
RP11-388N2.1	0
RP11-500B12.1	0
RPL35AP22	0
RNU6-1082P	0
RP11-281A20.2	0
RP11-281A20.1	0
TPT1P9	2.95949
RP11-349E4.1	0
RP11-127L21.1	0
TUBB4BP6	0
BRINP1	0.688593
RP11-295D22.1	0
LINC01613	0
RP11-360A18.1	0
MIR147A	0
AHCYP2	0.219332
RP11-27I1.4	0.97238
RP11-27I1.6	0.957103
RN7SL181P	0
RP11-477J21.2	0
RP11-477J21.6	0.170383
GSN-AS1	1.20182
RP11-162D16.2	0.319329
GGTA1P	3.63809
RN7SL187P	0
HMGB1P37	0.0971771
RP11-524G24.2	0
RP11-244O19.1	4.44757
TTLL11-IT1	0.209143
MIR4478	0
MORN5	0.602237
PTGS1	4.25836
RP11-498E2.9	0.430063
RP11-542K23.10	0
RP11-542K23.7	0
RP11-542K23.9	0
OR1J1	0
OR1J2	0
OR1J4	0
OR1N1	0
OR1N2	0
OR1L8	0.352604
OR1H1P	0.115627
RP11-64P14.7	0.14944
OR1Q1	0
OR1B1	0.0594782
OR1L1	0
OR1L3	0
TLK1P1	0
OR1L4	0
OR1L6	0
SKA2P1	0
OR5C1	0
OR1K1	0.0794037
KRT18P67	0
SNORD90	0
RNY1P15	0
RP11-355O1.7	0.276667
GPR21	0
