Name	Skin - Not Sun Exposed (Suprapubic)
MYL12AP1	0
RP3-388N13.5	0
PSMA2P2	0
RPL34P18	1.67593
CTC-788C1.2	0
KB-1184D12.1	0.158243
CDH17	0.0338429
KB-1247B1.1	0
RPS4XP10	0
RAD54B	0.680915
RP11-267M23.1	1.98911
FSBP	1.77341
RP11-267M23.3	0
RP11-267M23.4	0.307712
RP11-267M23.6	0
RP11-267M23.5	0
RP11-267M23.7	0
RP11-22C11.2	0.797083
Metazoa_SRP	0.112918
RP11-22C11.1	1.59643
KB-1090H4.2	0
Y_RNA	0
CCNE2	1.56095
RP11-347C18.5	1.32231
RP11-347C18.1	0
NDUFAF6	3.85926
RP11-347C18.3	0.764314
RP11-347C18.4	0
RNU6-1209P	0
RP11-320N21.1	0.239623
RP11-320N21.2	0.119947
C8orf37-AS1	0.069718
LINC01298	0
C8orf37	1.94629
RP11-328L11.1	0
RP11-90D11.1	0
RNU6-690P	0
RP11-31K23.1	0
RP11-31K23.2	0
RP11-44N17.1	0
RP11-44N17.2	0
KB-1043D8.8	0
GDF6	0.071768
KB-1043D8.6	0.0960411
Y_RNA	0
KB-1448A5.1	0.027984
RNU6-1172P	0
KB-1958F4.2	0
KB-1958F4.1	0.0865114
KB-1000E4.2	0
U3	0
KB-1683C8.1	0.114232
Y_RNA	0
KB-1907C4.2	0
KB-1589B1.4	0
SUMO2P18	0
RPS23P1	0.176132
RNU6-703P	0
ERICH5	0.783677
POP1	2.65261
KB-1458E12.1	0.120541
KB-1517D11.3	0
KB-1517D11.2	0
KCNS2	0.0908068
KB-1517D11.4	0.0545881
RNU6-748P	0
KB-1205A7.2	0
KB-1205A7.1	0.113061
RPL19P14	0
RP11-44N12.4	0
MRPL57P7	0
RN7SKP85	0
RP11-44N12.5	0.755979
RP11-44N12.2	0.0860795
RP11-410L14.2	3.45386
RP11-410L14.1	0.462793
CTD-2340D6.2	0
CTD-2340D6.1	0
AP004290.1	0.175813
AP004289.2	0
AP004289.1	0.0310028
Y_RNA	0
MIR599	0
MIR875	0
RN7SL350P	0
AC018442.1	0.161809
RP11-402L5.1	0.0459223
RP11-402L5.2	0
RGS22	0.745092
SNORD77	0
MIR1273A	0
FBXO43	0.246095
Y_RNA	0
RP11-316J7.4	0
Y_RNA	0
KB-1991G8.1	3.60438
KB-173C10.2	0.134451
MIR4471	0
KB-173C10.1	0
KB-1615E4.2	0.034696
KB-1615E4.3	0
GAPDHP62	0.337945
SNX31	0.232481
KB-1083B1.1	0
RNU6-1092P	0
RNU6ATAC41P	0
Y_RNA	0
RPS20P23	0
RNU4-83P	0
RPS26P6	0.273645
Metazoa_SRP	0
RP11-521I2.3	0.761906
RN7SL685P	0
FLJ42969	0.0371348
KB-1460A1.1	0.267797
KB-1460A1.2	0
RN7SKP249	0
KB-1460A1.3	0.089356
KB-1410C5.5	1.62643
KB-1410C5.1	0.153574
KB-1410C5.2	0
KB-1410C5.3	0.724314
RNU7-67P	0
KB-1410C5.4	0
NACAP1	0.366565
DUXAP2	0
KB-1930G5.3	0
RN7SL563P	0
KB-1930G5.4	0.359148
KB-1562D12.2	0.0711568
KB-1562D12.3	0
snoU13	0
KB-1396H2.2	0
MIR5680	0
KB-1073A2.1	0
UBR5-AS1	4.12561
SUMO2P19	0.275646
KB-431C1.5	3.50716
KB-1980E6.2	0
RNU6ATAC8P	0
HSPE1P14	0
RPS12P15	0
KB-1980E6.3	0.0366542
RNU6-1224P	0
ODF1	0
POU5F1P2	0
KB-1042C11.5	0.772163
ADI1P2	0
KB-1732A1.1	0.6143
KB-1254G8.1	0.0666078
AZIN1-AS1	0.68234
KB-1507C5.3	0.111105
RPL5P24	0.294251
Y_RNA	0
KB-1507C5.4	0.344705
NPM1P52	0
KB-1639H6.2	0
MTND1P5	0
MTCO1P4	0
MTCO2P4	0
LINC01181	0.330697
BAALC-AS2	0.425931
BAALC	1.63595
MIR3151	0
BAALC-AS1	0.584075
RP11-1C8.6	0.14529
RNU6-1011P	0
RP11-1C8.5	0.0310687
RP11-1C8.7	0
RP11-1C8.4	0.0450345
RIMS2	0.0962706
RP11-5A11.1	0
RP11-5A11.2	0
RP11-771F20.1	0.216875
DPYS	0.0395928
DCSTAMP	0
KB-1552D7.2	0
KB-1742H10.3	0.138808
MIR548A3	0
LRP12	4.55076
NDUFA5P2	0
ZFPM2	1.27987
RP11-85M22.1	0
RP11-200A13.1	0
RP11-200A13.3	0
RP11-200A13.2	0
RP11-574O7.1	0
TMCC1P1	0
RP11-273P3.1	0
RP11-642D21.2	0
RP11-642D21.1	0
RPL12P24	0
ZFPM2-AS1	0.061421
RP11-152P17.3	0
Y_RNA	0
SLC16A14P1	0
RP11-778D12.2	0
RP11-395G23.3	1.87168
RP11-649G15.2	1.0282
TAGLN2P1	2.05152
RNU7-84P	0
ABRA	0.0793195
KB-1433G4.1	0
HMGB1P46	0
ANGPT1	0.993133
PGAM1P13	0
RNA5SP275	0
RSPO2	0.0171701
NRBF2P4	0
AP001331.1	0
RP11-35G22.1	0.342564
RPS17P14	0
RP11-25P11.2	0
RP11-790J24.1	0
TMEM74	0.234036
TRMT10BP1	0
RP11-1084E5.1	0.0371881
TRHR	0
RP11-122A21.2	0
PKHD1L1	1.15875
RP11-419L20.2	0
RP11-422N16.3	0.0304234
RP11-25D10.2	0
U2	0
RP11-25D10.1	0
KCNV1	0.0143176
RPSAP48	0
RP11-211F2.1	0
CTD-2544L4.1	0
RP11-238I10.1	0
KB-1299A7.2	0
NDUFB9P3	0
MTCO1P47	0
LINC01608	0
LINC01609	0
RP11-114O8.1	0
EEF1A1P37	0
RP11-1101K5.1	0
SERPINA15P	0
RP11-58O3.1	0
RP11-58O3.2	0
RNU4-37P	0
CSMD3	0.00725651
RPL30P16	0
MIR2053	0
RP11-709P2.1	0
RP11-67H2.1	0
Y_RNA	0
RP11-267L5.1	0
RP11-393K19.1	0
CARSP2	0
AF178030.2	0.0674101
LINC00536	0.0439062
RNA5SP276	0
RP11-536K17.1	0
RAD21-AS1	0.210999
AARD	1.4072
SLC30A8	0.0204084
RN7SL228P	0
RP11-1059L18.1	0
RP11-654G14.1	0
RN7SL826P	0
SNORA31	0
RPS10P16	0.44575
AC113188.2	0
SAMD12	1.07434
AC023590.1	0.0458291
SAMD12-AS1	0
RPS26P35	0
TNFRSF11B	0.612489
RNU6-12P	0
RP11-278I4.1	0
COLEC10	0
RP11-278I4.2	0
MAL2	1.12737
MIR548AZ	0
SNORA32	0
RP11-775B15.2	0
RP11-775B15.3	0
CYCSP23	0
RN7SKP153	0
DSCC1	2.68515
RP11-85I17.2	0.694274
RN7SL396P	0
KB-1471A8.1	0.0676132
RNA5SP277	0
RP11-760H22.2	3.03344
MTBP	2.14434
NCAPGP1	0.0539559
RP11-713M15.1	0.016906
RP11-713M15.2	0.673031
RP11-369K17.1	0
RP11-369K17.2	0
RPL35AP19	0
HAS2	2.91081
HAS2-AS1	0.30282
RP11-3G20.1	0
RP11-3G20.2	0
RP11-785H20.1	0
RP11-398G24.2	0
MRPS36P3	0
SMILR	0.0818508
RP11-96B2.1	0
LINC01151	0
snoU13	0
RP11-973F15.2	0.0812425
CDK5P1	0
RP11-44N11.2	0.590734
RP11-44N11.3	0.36156
RP11-44N11.1	0.0432554
RP11-557C18.4	0
RP11-557C18.3	0.081788
TBC1D31	1.94357
HMGB1P19	0
U3	0
RP11-539E17.5	0
RP11-539E17.3	0
FAM83A-AS1	0.598827
MIR4663	0
UBA52P5	0.58057
RNU6-628P	0
RP11-468O2.1	0.0856508
RNU6-875P	0
DUTP2	0.418607
IMPDH1P6	0
U4	0
RP11-174I12.2	0
RN7SKP155	0
CTD-2552K11.2	0
KLHL38	0.229329
ANXA13	0.0732074
FER1L6	0.00948981
RP11-245A18.1	0
FER1L6-AS1	0
RP11-959I15.4	0
FER1L6-AS2	0
RP11-959I15.1	0
ARF1P3	0
RP11-37N22.1	0.0438475
RNU6-756P	0
RP11-383J24.1	0
RP11-383J24.2	0.111419
RNF139-AS1	1.79208
RP11-158K1.3	2.84213
MIR6844	0
RP11-532M24.1	1.98149
RP11-1082L8.3	0.0934038
MIR4662B	0
LINC00964	1.47328
RP11-1082L8.1	0
RP11-1082L8.2	0
ZNF572	0.721242
RP11-6D1.3	0
WASHC5-AS1	0.612256
RN7SL329P	0
RP11-550A5.2	0.0992938
RP11-136O12.2	0
RP11-697B24.1	0
RNU6-442P	0
LINC00861	0.0774993
SOD1P3	0
RP11-622O11.4	0
KNOP1P5	0
RFPL4AP5	0
RP11-65D17.1	0
RP11-103H7.1	0
RP11-103H7.2	0
RNU6-869P	0
RP11-103H7.3	0
RP11-89K10.1	0.148296
RP11-89K10.2	0
RNU11-4P	0
RP11-351C8.1	0
PCAT1	0.191481
PCAT2	0
PRNCR1	0.038737
CASC19	0
CCAT1	0.0388847
CASC8	0.160075
RP11-382A18.3	0
CASC21	0.39367
CCAT2	0.0596923
POU5F1B	0.442317
CASC11	0.0876415
PVT1	2.10965
TMEM75	0.0848757
MIR1205	0
RNU1-106P	0.345838
MIR1206	0
RP11-55J15.2	0
RNU4-25P	0
MIR1207	0
MIR1208	0
RN7SKP226	0
LINC00824	0
LINC00976	0
LINC00977	0
RP11-1057N3.2	0
RN7SKP206	0
CCDC26	0
RP11-26E5.1	0
MIR3686	0
RP11-419K12.1	0
MTRF1LP2	0.515363
RP11-473O4.5	1.37049
RP11-473O4.1	0.0666914
SNORA25	0
RP11-473O4.4	0.107298
RP11-473O4.3	0
RNU7-181P	0
MIR5194	0
RNU6-1255P	0
ASAP1-IT2	0.300261
SNORA12	0
KB-1568E2.1	0
ADCY8	1.36526
RP11-737F9.2	0
RP11-737F9.1	0
RP11-381I15.1	0
CTD-2501M5.1	0.058012
SNORA72	0
CTD-2008O4.1	0
OC90	0
HHLA1	0
KCNQ3	0.446042
HPYR1	0
LRRC6	1.3029
TMEM71	1.02709
CTC-137K3.1	0.212984
AF230666.2	0.983485
TG	3.015
CTD-2182N23.1	0.225785
SLA	3.30877
MIR7848	0
WISP1	1.51053
CTC-458A3.1	0.0992796
CTC-369M3.1	0
ST13P6	0.354298
RP11-629O1.3	0
RP11-629O1.4	0
RP11-629O1.2	0.771198
SNORA40	0
Metazoa_SRP	0
MTND2P7	0
MTCO1P49	0
CTD-2588J1.1	0
CTD-2309H9.3	0
CTD-2309H9.4	0
RP11-157E21.1	0
RP11-157E21.3	0
RP11-157E21.2	0
RP11-513H8.1	0
ZFAT	3.55821
ZFAT-AS1	0
CTD-2342N23.2	0
CTD-2342N23.3	0.0969702
CTD-2342N23.1	0
AC083843.4	0.422603
AC083843.1	3.79545
MIR30B	0
MIR30D	0
AC083843.2	0.0778193
NCRNA00250	0
RP11-1057B8.2	0
RPL23AP56	0
LINC01591	0
RP11-343P9.1	0
KHDRBS3	3.90463
MAPRE1P1	0
RNU1-35P	0
RP11-149P24.1	0
RP11-431D12.1	0
LINC02055	0.0127658
RNU6-144P	0
ZYXP1	0
CTD-3145H4.1	0
RP11-238K6.1	0
RP11-238K6.2	0
RP11-489O18.1	0
FAM135B	0.0446799
COL22A1	0.0670902
RP11-324F11.1	0
SNORA25	0
CTD-2534J5.1	0
RP11-398H6.1	0
RP11-656A10.1	0
KCNK9	0.0261038
RP11-284H18.1	0
C8orf17	0
RP11-570L14.1	0
PEG13	0.356974
CTA-204B4.2	2.43399
RP11-642A1.2	1.05574
RP11-642A1.1	0.0684475
ERICD	0.270358
MIR151A	0
CTD-2014D20.1	0.133836
RNA5SP278	0
RP11-128L5.1	0
RP11-809O17.1	0.580714
RP11-10J21.2	0.134135
RP11-10J21.4	0.158835
RP11-10J21.3	0
RP11-10J21.5	0
RP11-10J21.6	0.10195
LINC01300	1.12992
CTD-3064M3.3	0.794273
GPR20	0.663054
CTD-3064M3.4	0.0591986
MROH5	0.0223854
CTD-3064M3.7	0.940662
SNORD5	0
HNRNPA1P38	0.0429887
AC138647.1	0.721614
MIR1302-7	0
RP11-953B20.2	0
RP11-953B20.1	0
MIR4472-1	0
LINC00051	0.0360189
RN7SL260P	0
RP13-467H17.1	0.0925836
MROH4P	0
AP006547.3	0.0803234
AC145123.2	0
JRK	4.92506
CTD-2292P10.4	0.128112
RP11-706C16.7	2.29945
RP11-706C16.8	0.534952
RP11-706C16.13	0.0906146
RP11-706C16.5	0
GML	0
ZNHIT1P1	0
CYP11B1	0.0570605
CYP11B2	0
RP11-273G15.2	0.31695
CDC42P3	0.0476461
C8orf31	0.359327
AK3P2	0.0648043
RP11-520P18.1	0
LY6L	0
LY6H	0.266115
ZNF696	3.78179
RP13-582O9.7	1.41846
RNU6-220P	0
RHPN1-AS1	0.487907
RP11-909N17.2	0.225184
MAFA-AS1	0.350804
MAFA	0.170161
RP11-661A12.5	0.448284
RP11-661A12.4	0
RP11-661A12.12	0.722654
RP11-429J17.2	1.76548
CCDC166	0.131911
RP11-429J17.4	0
RP11-429J17.5	4.02887
MIR4664	0
RP11-429J17.7	0.798559
MIR937	0
RP11-299M14.2	0.939899
MIR6845	0
MIR661	0
SPATC1	0.15048
SMPD5	0.566244
MIR6846	0
CTD-3065J16.9	1.74204
WDR97	1.18036
TSSK5P	0.279622
MIR7112	0
SCX	4.2204
MIR6848	0
SCRT1	0.0569512
TMEM249	0.592803
MIR939	0
MIR1234	0
MIR6849	0
GS1-393G12.14	0.607494
MIR6893	0
TONSL-AS1	0.55172
FOXH1	0.272658
CTD-2517M22.14	4.17939
CTD-2517M22.17	0
CTD-2517M22.9	0
Metazoa_SRP	0
AF186192.1	0.499816
AF186192.5	0.191759
AF186192.6	0.104259
RN7SL395P	0.229247
MIR6850	0
ZNF252P	3.5946
RP5-1047A19.4	0
ZNF252P-AS1	0.140985
AC139103.1	0
DDX11L5	0
XXyac-YRM2039.3	0.0873002
FAM138C	0
PGM5P3-AS1	0.117602
RP11-143M1.3	0
LINC01388	0
FOXD4	0.177249
CBWD1	3.23099
C9orf66	0.19747
DOCK8	3.02832
RP11-59O6.3	0
RP11-165F24.3	0.293455
RPL12P25	0.290899
RP11-165F24.5	0.16784
RP11-31F19.1	0
RNU6-1327P	0
EIF1P1	0
RP11-130C19.3	0.038735
DMRT1	0
DMRT3	0.5298
RNU6-1073P	0
RP11-147I11.1	0
LINC01230	0.0524762
DMRT2	0.351723
RP11-341G2.3	0
RPS27AP14	0
RP11-459D20.1	0
RNA5SP279	0
RP11-443B9.1	0
RNU2-25P	0
RN7SL592P	0
VLDLR-AS1	0.119292
RP11-91N2.3	0
VLDLR	3.09496
KCNV2	0.196754
GPS2P1	0.709969
ATP5HP2	0
CARM1P1	0
LINC01231	0
RFX3	2.87269
RP11-62E14.2	0
RFX3-AS1	0.845025
RP11-509J21.2	0
RP11-509J21.4	0.172495
GLIS3	0.532562
RP11-252M18.3	0
GLIS3-AS1	0.0660251
RP11-70J12.1	0
RP11-358M14.2	0
RNU6-694P	0
SLC1A1	1.37526
SPATA6L	1.63966
RP11-6J24.3	0.145217
CDC37L1-AS1	1.79006
ECM1P1	0
RP11-307I14.2	0
KLF4P1	0
MIR101-2	0
HNRNPA1P41	0.0375481
CSNK1G2P1	0.204188
PDSS1P1	0.251479
MTND6P5	0.123021
MTND1P11	0.16445
MTCO1P11	0.180835
MTCO2P11	0.180913
MTATP6P11	0.212
MTCO3P11	0.273112
MTND4P14	0.184287
MTND5P14	0.194931
TCF3P1	0.229989
IGHEP2	0.349503
INSL6	0.0540441
RP11-140C18.2	0
INSL4	0
RLN2	0.201962
HMGN2P31	0
RLN1	0.10357
RP11-12D24.10	0.121863
RP11-12D24.6	0.146154
RNF152P1	0
CD274	0.904106
PDCD1LG2	1.68906
RP11-574F11.3	0.0491246
RP11-207C16.4	0.299974
AK4P4	0.230742
MIR4665	0
RP11-218I7.2	0
GTF3AP1	0
RP11-279E1.1	0
RP11-307L3.2	0.159919
TPD52L3	0
RP11-307L3.4	0
GLDC	0.944022
RN7SL25P	0
RP11-472F14.4	0
RPL23AP57	0.104489
RP11-390F4.6	0.24162
RN7SL123P	0
RPS3AP54	0
RNF2P1	0.0435899
RP11-390F4.2	0
RP11-390F4.10	0
RP11-390F4.3	0.598558
PRELID3BP11	0
SNRPEP2	0.80867
ACTG1P14	0.605191
RP11-403H13.1	0.0794356
RPL4P5	2.05772
PPIAP33	0
RP11-77E14.2	0.254508
RP11-29B9.1	0
RP11-29B9.2	0
PTPRD	0.648584
RP11-134K1.3	0
RP11-134K1.2	0.167644
RNU7-185P	0
PTPRD-AS1	0.0654778
RP11-75C9.2	0
RPS26P3	0.160853
RN7SL5P	0
RP11-527D15.1	0
RP11-87N24.1	0
PTPRD-AS2	0
RP11-87N24.3	0
RP11-421B23.2	0
IMP3P1	0
RP11-109M17.2	0
AKAP8P1	0
RP11-23D5.1	0
RP11-32D4.1	0
RP11-74C3.1	0
JKAMPP1	0
RNU2-47P	0
LURAP1L-AS1	0.242369
RN7SL849P	0
Y_RNA	0
PRDX1P1	0.403379
RP11-382H24.2	0
MPDZ	4.96144
RP11-272P10.2	0.0748041
RP11-272P10.3	0
LINC01235	0.974466
RP11-536O18.1	0.915958
LINC00583	0
PES1P2	0.0251397
RP11-284P20.3	0
RPL3P11	0
ATP5HP3	0
RP11-280O24.3	0.159689
RP11-120J1.1	0.449226
RP11-408A13.2	0
RP11-408A13.3	0.509679
RP11-408A13.4	4.27498
CDCA4P1	1.0725
CER1	0
FREM1	1.41811
RP11-265B7.1	0.146353
RNU6-1260P	0
LDHAP4	4.00121
CLCN3P1	0.058772
RP11-54D18.2	0.286714
RP11-54D18.4	0.0416689
RNU6-559P	0
RPL7P33	0
RNU6-319P	0
RP11-518K17.4	0
RN7SL98P	0
FTH1P12	0.238348
RNU6-246P	0
CCDC171	1.14032
HMGN2P16	0
RNU6-14P	0
C9orf92	0
BNC2	2.14833
RP11-183I6.2	0
RP11-62F24.1	0
RP11-62F24.2	0.706447
LSM1P1	0
RP11-132E11.2	0
RN7SL720P	0
RPS29P33	0
RP11-132E11.4	0
CNTLN	1.38362
SAMM50P1	0
SH3GL2	0.118769
PABPC1P11	0
ADAMTSL1	0.760283
RP11-570H19.2	0
MIR3152	0
RN7SKP258	0
RAP1BP1	0
SAXO1	0.13981
RP11-296P7.4	0.104696
SCARNA8	0.806726
RNU6-264P	0
Y_RNA	0
RP11-146N23.1	3.51627
RP11-146N23.4	0.180852
NDUFA5P3	0
ACER2	4.35325
MAP1LC3BP1	0
SLC24A2	0.020307
C11orf98P1	0
RP11-471J7.1	0
RP11-378I6.1	0
RP11-378I6.2	0
RP11-378I6.3	0
RP11-15P13.1	0
MLLT3	4.13966
MIR4473	0
RNU4-26P	0
MIR4474	0
RP11-73E6.2	0
FOCAD-AS1	0
MIR491	0
SNORA30	0
HACD4	2.0607
IFNNP1	0
IFNB1	0
IFNWP4	0
RP11-113D19.9	0
IFNW1	0
Y_RNA	0
IFNA21	0
IFNWP15	0
IFNA4	0
IFNWP9	0
IFNA7	0
IFNA10	0
IFNWP18	0
IFNA16	0
IFNA17	0
IFNWP5	0
IFNA14	0
IFNA22P	0
IFNA5	0
IFNA20P	0.239082
IFNA6	0
IFNA13	0
IFNA2	0
RP11-354P17.15	0
IFNA11P	0
IFNA12P	0
IFNA8	0
IFNWP2	0
IFNA1	0
IFNWP19	0
MIR31HG	0
IFNE	0.0405132
MIR31	0
SNORD39	0
RP11-344A7.1	0
KHSRPP1	0
RN7SL151P	0
MTAP	4.68652
TUBB8P1	0.385891
RP11-70L8.4	1.38313
RP11-70L8.5	0.178765
ERVFRD-3	0.336887
CDKN2A-AS1	0
CDKN2A	0.323147
CDKN2B-AS1	0.0648523
RP11-149I2.4	0
UBA52P6	0.152854
CDKN2B-AS	0
RP11-408N14.1	0
DMRTA1	0.222013
LINC01239	0.347802
RP11-370B11.4	0
CLIC4P1	0
RP11-370B11.3	0.075789
RP11-495L19.1	0.0193465
SUMO2P2	0
RP11-315I14.2	0
NOP56P2	0
ELAVL2	0.191494
RP11-321L2.1	0
RP11-321L2.2	0
RP11-321L2.3	0
IZUMO3	0
RP11-20A20.2	0
RMRPP5	0
RN7SKP120	0
LINC01241	0
FAM71BP1	0
RP11-80I3.1	0
RP11-5P15.1	0
RP11-18A15.1	0
SNORA31	0
RP11-337A23.6	0
RP11-337A23.5	0.134789
RN7SL100P	0
IFT74-AS1	0
LRRC19	0.0699605
RP11-56F10.3	0.176752
TEK	3.35221
RNA5SP280	0
RP11-179D22.1	0
LINC00032	0.0972833
EQTN	0.222193
RP11-298E2.2	0
IFNK	0.0305886
CTAGE12P	0
RP11-575I8.1	0
RP11-438B23.2	0.0096016
LINGO2	0.0825636
RP11-20P5.2	0
KCTD10P1	0
MIR876	0
MIR873	0
RP11-373A6.1	0
RP11-275A14.1	0
RP11-48L13.1	0
ME2P1	0
LINC01242	0
SLC4A1APP1	0.138408
C2orf27AP2	0
RBMXP2	0.249197
KRT18P66	0
KRT18P36	0
RPS26P2	0
FTLP4	0
HSPA8P17	0
RP11-572H4.1	0
SLC25A6P2	0
LINC01243	0
MTATP6P30	0
MTCO3P30	0
HMGB3P23	0
RNA5SP281	0
SLC25A5P8	0
TOPORS-AS1	3.89404
DFFBP1	0.939605
GVQW1	1.06175
TAF1L	0.0167727
RP11-555J4.3	0
RP11-555J4.4	0
SNRPCP1	0
RP11-462B18.1	0
TMEM215	0.0167131
Y_RNA	0
RP11-462B18.3	0.0390554
RP11-462B18.2	0.33713
BOLA3P4	0
ASS1P12	1.64759
TCEA1P4	2.36876
LAGE3P1	0.686676
RNU4ATAC15P	0
B4GALT1-AS1	3.48662
SPINK4	0.0524425
Y_RNA	0
RP11-311H10.4	0.174699
RP11-311H10.7	0
MIR6851	0
SUGT1P1	1.5755
RP11-255A11.2	0
ANKRD18B	1.18982
RP11-255A11.4	0
SNX18P7	1.18717
CYP4F26P	2.50604
PRSS3P4	0.329642
TRBV20OR9-2	0
TRBV21OR9-2	0
TRBV22OR9-2	0
TRBV23OR9-2	0
TRBV24OR9-2	0
TRBV25OR9-2	0
PTENP1	0.155388
PTENP1-AS	0.0680023
TRBV26OR9-2	0
RP11-384P7.7	0.129272
RP11-384P7.5	0
LINC01251	0.130204
UBE2R2-AS1	0.488047
TRBV29OR9-2	0.144054
Y_RNA	0
RNU4ATAC11P	0
SNORD121B	0
SNORD121A	0
OSTCP8	0.359296
RN7SKP114	0
RP11-537H15.3	0.435383
TUBB4BP2	0
RP11-537H15.4	0
RP11-571F15.2	0.114816
AL353662.1	0
RNA5SP282	0
RP11-571F15.3	0.486028
KIF24	0.744362
RNU2-50P	0
SERPINH1P1	0.0456552
KIAA1161	4.35742
C9orf24	0.618217
Y_RNA	0
DNAI1	0.059848
RN7SKP24	0
ENHO	4.75705
RP11-296L22.8	0
RP11-296L22.7	0
CNTFR-AS1	0.333893
ARID3C	0.537391
RP11-195F19.5	3.61784
RP11-195F19.9	4.35209
FAM205A	0.0654503
FAM205BP	0.00936726
FAM205C	0
GLULP4	0.157952
YWHAZP6	0.053291
PHF24	0.851853
DNAJB5-AS1	0.140875
DNAJB5	3.67237
RP11-392A14.9	0.184111
RP11-392A14.8	0.256763
SYF2P2	0
RP11-182N22.9	0.341339
C9orf131	0.288856
RN7SL338P	0.162021
RP11-182N22.8	0
RP11-182N22.7	0
RP11-395N21.2	0.0785253
ATP8B5P	0.107227
RPL36AP33	0
FAM166B	2.12665
RPS29P17	0
MIR4667	0
CD72	2.5457
RP11-331F9.3	0.322944
RP11-331F9.4	0
SIT1	0.514968
RMRP	0
ARHGEF39	2.0097
RN7SL22P	0
MIR6852	0
MIR6853	0
RP11-112J3.16	0.539693
SPAG8	1.14681
FAM221B	0.040756
LINC00950	1.46492
OR13J1	0.101538
NDUFA5P4	0
HRCT1	4.69496
SPAAR	0.715374
PGAM1P2	0
OR2S2	0
YBX1P10	3.15271
OR13C6P	0
OR13C7	0
OR2S1P	0.142705
OR2AM1P	0
Hammerhead_HH9	0
CCIN	0.0826906
RNU4-53P	0
HMGB3P24	1.84295
MELK	2.21891
MIR4475	0
PAX5	0.016396
RP11-344B23.2	0
MIR4540	0
MIR4476	0
RP11-297B17.3	0
RP11-297B17.2	0
LINC01400	0
RP11-220I1.5	0
RP11-220I1.2	0
Y_RNA	0.467071
RP11-220I1.4	0.152087
Y_RNA	0
RNU6-677P	0
LINC01627	0
KCTD9P3	0
RP11-405L18.4	0.254107
RP11-613M10.6	2.80635
FBXO10	2.72841
RAB1C	0.617704
FRMPD1	2.93156
RN7SKP171	0
RP11-3J10.7	0.279552
PAICSP1	0.772064
SLC25A51	4.22909
RNU7-124P	0
U8	0
RP11-113O24.3	0
IGFBPL1	0
RP11-403F21.4	0.07399
ARMC8P1	0
TCEA1P3	0
GAS2L1P1	0
VN1R48P	0
RP11-392E22.3	0
FAM220BP	0
SNX18P3	1.57999
ANKRD18A	1.69313
FAM201A	1.50058
YWHABP1	0
RNU6-765P	0
RP13-198D9.4	0
RP11-402N8.1	0
VN2R3P	0
CNTNAP3	4.31671
RBM17P1	0.0631008
RP11-290L7.5	0.17691
RN7SL640P	0
SPATA31A1	0
RP11-347J14.4	0
FAM74A1	0
RP11-347J14.8	0
RP11-347J14.7	0
ZNF658B	0.614089
SKP1P3	0
FKBP4P2	0
SDR42E1P1	0
ATP5A1P8	0
RAB28P1	0
RBPJP5	0
GLIDR	0.35977
RP11-104G3.2	0.378651
RP11-204M4.3	1.10232
RN7SL763P	0
SNORA70	0
RP11-204M4.1	0
RPL7AP49	0.0652063
RP11-216M21.1	1.03599
C2orf27AP3	0.0729668
RP11-216M21.5	0
RP11-216M21.4	0
RP11-216M21.8	0
MEP1AP1	0
ANKRD20A2	0.0166559
RNU6-1269P	0
RP11-146D12.2	0.515729
RP11-146D12.6	0
SNX18P8	0
FAM95B1	0.0871357
RP11-146D12.5	0
CNN2P2	0
GXYLT1P3	0.00699641
RP11-341A11.3	0
AQP7P5	0
ABC12-47964100C23.1	0
AC129778.2	0
BMS1P14	0
CH17-80A12.1	0
IGKV1OR9-2	0
RP11-318K12.1	0
RNU6-156P	0
RP11-318K12.2	0
RP11-318K12.3	0
MIR1299	0
PGM5P2	1.31436
RP11-87H9.5	1.4765
RP11-58A12.3	0.118908
BX255923.3	0.00779074
FOXD4L6	0
CBWD7	2.2032
MIR4477A	0
5S_rRNA	0
RP11-4L24.4	0.424545
PTGER4P2-CDK2AP2P2	0.0492607
MYO5BP1	0
RP11-187C18.5	0
RP11-187C18.4	0.0850035
RP11-187C18.3	0.868015
RP11-157L3.3	0
SNORA70	0
RN7SL565P	0
FAM27D1	0
RP11-157L3.10	0
RP11-34H11.3	0
FAM27E2	0
RP11-157L3.9	0
RP11-157L3.6	0
RP11-157L3.12	0
Y_RNA	0
RP11-34H11.6	0
RP11-157L3.11	0
RP11-292F9.1	0
CNTNAP3B	0.815315
RBM17P3	0
RP11-24B13.2	0
RN7SL343P	0
SPATA31A6	0
RP11-366N18.2	0
FAM74A7	0
RP11-366N18.5	0
RP11-286O1.1	0
FKBP4P6	0
SDR42E1P2	0
ATP5A1P1	0
RAB28P3	0
RBPJP6	0
RP11-475I24.3	0.786836
RP11-475I24.9	0
RP11-475I24.8	0
FGF7P5	0
RP11-475I24.7	0
FGF7P4	0
RP11-175I6.5	0
ADGRF5P2	0.0294887
MEP1AP4	0
ANKRD20A7P	0.354716
RNU6-599P	0
CR848007.2	0.240627
RP11-459O16.7	0
SNX18P5	0
CYP4F60P	0.423529
CR848007.5	0
CNN2P4	0.0794257
GXYLT1P5	0.0741417
RP11-459O16.9	0
RP11-459O16.8	0.0520044
CH17-469D17.1	0.220818
RP11-49E18.1	0
SPATA31A5	0
RP11-144A16.5	0
RP11-144A16.6	0
FAM74A6	0
RP11-144A16.3	0
