Name	Fallopian Tube
RP11-520B13.8	0.263495
ANKRD18CP	0.458643
RNU6-798P	0
RP11-498P14.3	0.785481
ZNF322P1	0.0525466
RP11-498P14.4	0
RP11-498P14.5	1.02203
RP11-23J9.6	2.96687
RP11-23J9.7	2.79366
MIR1302-8	0
RP11-23J9.3	0
RP11-244N9.6	0
RP11-244N9.4	1.35305
KRT18P13	0
RP11-546O6.4	0
PTCSC2	0
FOXE1	0.0296823
Y_RNA	0
HEMGN	0.0858482
RP11-535C21.3	0.133315
RNU6-918P	0
Metazoa_SRP	0
CORO2A	3.43351
MIR6854	0
RP11-270F18.2	0
GABBR2	0.0291974
SEPT7P7	0
GALNT12	4.75909
RP11-92C4.3	0.0512778
RP11-92C4.4	0
RP11-92C4.6	2.66188
RNA5SP290	0
RP11-96L7.2	0
RN7SL794P	0
RN7SKP225	0
KRT8P11	0.176961
NAMA	0.126771
AL137067.2	0
AL137067.1	0
RP11-547C13.1	0
RP11-554F20.1	0.0931949
STX17-AS1	1.17353
RP11-60I3.4	0
UPF3AP3	0.413062
RN7SL75P	1.12665
RPS2P35	0.127939
RP11-29B11.5	0
NANOGP5	0.0601652
TMEFF1	1.94449
MURC	0.33402
RN7SKP87	0
ACTG1P19	0
RP11-62L10.1	0
GAPDHP26	0
PLPPR1	0.0287625
RP11-70K10.2	0
SNORA31	0
BAATP1	0
TRMT112P4	0
RP11-35N6.6	0
BAAT	0.0461132
FYTTD1P1	0
ALDOB	0.628888
RP11-490D19.11	0
TMEM246-AS1	0.185484
RP11-490D19.8	0.211441
GRIN3A	0.320734
PPP3R2	0.0150808
MTND3P4	0
ARL2BPP7	0
RNU6-329P	0
RP11-342F21.1	0
LINC00587	0
ZYG11AP1	0
RP11-338N12.1	0
CYLC2	0
RP11-341A22.1	0
LINC01492	0
RP11-436F21.1	0
RNA5SP291	0
SMC2-AS1	0.470929
TOPORSLP1	0
RP11-217O12.1	0
OR13F1	0
RP11-317C20.9	0
OR13C4	0
OR13C3	0
OR13C8	0
OR13D2P	0
OR13C5	0
OR13C2	0
OR13C9	0
OR13I1P	0
OR13C1P	0
OR13D1	0.0987131
OR13D3P	0
RP11-217B7.2	0.367041
RP11-217B7.3	0
RN7SKP191	0
FSD1L	2.16893
RALGAPA1P1	0.453768
RP11-235C23.5	0
RP11-235C23.6	0
TAL2	0.0923545
RP11-18B3.3	0
RP11-18B3.2	0
SLC25A6P5	0
LINC01505	0.00522497
RP11-6F6.1	0
RP11-540H22.2	0
MIR8081	0
RP11-308N19.3	0
RN7SKP77	0
RP11-308N19.5	0
RNA5SP292	0
RP11-508N12.2	0
RP11-508N12.3	0
RP11-196I18.2	0
RP11-196I18.3	0.0955592
RP11-196I18.4	0
RP11-417L14.1	0
LINC01509	0
HMGN2P32	0
RNU6-492P	0
RP11-438P9.1	0
RP11-438P9.2	0
RNU6-996P	0
RNU6-1064P	0
RN7SL659P	0.120312
RPL36AP6	0
RP11-380I20.2	0
RNA5SP293	0
RPS15AP27	0
RP11-240E2.2	0
CHCHD4P2	0
RP11-505C13.1	0
RP11-220D10.1	0.190517
RP11-339N8.1	0
RPL36AP35	0
RP11-3J11.1	0
ACTL7B	0.0853647
ACTL7A	0.068782
Y_RNA	0.517302
MIR32	0
FRRS1L	3.20806
EPB41L4B	1.10872
RNU6-984P	0
MTND2P11	0
Y_RNA	0
PTPN3	3.73762
MIR3927	0
YBX1P6	0
PALM2	0.525546
RP11-406O23.2	0
RP11-151F5.2	0.0708098
C9orf152	0.952125
TXNDC8	0
RNU6-1039P	0.316328
RP11-410K21.2	0
MUSK	0.054328
RP13-461N9.2	0
RNU6-432P	0
Y_RNA	0
RNY4P18	0
RP11-202G18.1	0
MIR7702	0
OR2K2	0
RNA5SP294	0
ZNF483	2.90358
RP11-16L21.7	0
LRRC37A5P	0.232342
C9orf84	0.0868803
RP11-430K21.2	1.61363
RNU6-1013P	0
MIR4668	0.734002
RNU6-710P	0
RP11-4O1.2	1.85412
RNU6-855P	0
Y_RNA	0
RP11-165N19.2	0.0752158
RN7SL57P	0
RNA5SP295	0
RN7SL430P	0
HSPE1P28	0
RP11-432F4.2	0.47292
C9orf147	0.679247
KIAA1958	2.4133
RP11-576C12.1	0
RP11-276E15.4	0.306048
SNX30	4.04643
RP11-408O19.5	0.282201
SLC46A2	0.197621
MUPP	0
ZNF883	1.09368
ZFP37	2.77148
FAM225B	0.190893
FAM225A	0.252866
SLC31A2	2.1589
RNF183	1.63533
WDR31	2.90939
BSPRY	1.39864
C9orf43	0.776014
RP11-168K11.2	0.0856889
RP11-168K11.5	0
RP11-168K11.3	0.101308
RP11-18B16.2	0.0553509
RP11-18B16.1	0
RP11-534I8.1	0
AMBP	0.450986
KIF12	3.26805
MIR455	0
ORM1	2.11528
ORM2	0.709998
RP11-9M16.2	4.5526
RP11-9M16.3	0
RP11-402G3.6	0
Y_RNA	0
RP11-402G3.5	0.105182
RP11-402G3.3	0
RP11-402G3.4	0
RP11-428F18.2	0
TNFSF15	0.260515
RP11-78H18.2	0
TNFSF8	0.896468
RP11-523L1.2	0
DEC1	0.0257423
RP11-445L6.3	0.617855
U2	0
RP11-284G10.1	0
LINC00474	0
RP11-787B4.2	0
PAPPA	3.30031
PAPPA-AS2	0.05996
RP11-45A16.4	0.200407
ASTN2	1.60556
ASTN2-AS1	0
RP11-67K19.3	0.00677484
RPL10P3	0.602338
SNORA70C	0
RN7SKP128	0
RN7SKP125	0
RP11-388N2.1	0
RP11-500B12.1	0.118661
RPL35AP22	0
RNU6-1082P	0
RP11-281A20.2	0
RP11-281A20.1	0
TPT1P9	1.89927
RP11-349E4.1	0
RP11-127L21.1	0
TUBB4BP6	0
BRINP1	0.0810727
RP11-295D22.1	0
LINC01613	0
RP11-360A18.1	0
MIR147A	0
AHCYP2	0.202942
RP11-27I1.4	1.72254
RP11-27I1.6	0.51371
RN7SL181P	0.122192
RP11-477J21.2	0
RP11-477J21.6	0.824451
GSN-AS1	0.821819
RP11-162D16.2	0.354559
GGTA1P	3.47205
RN7SL187P	0
HMGB1P37	0.104317
RP11-524G24.2	0
TTLL11	4.77226
TTLL11-IT1	0
MIR4478	0
RP11-498E2.9	0.548277
RP11-542K23.10	0
RP11-542K23.7	0.102668
RP11-542K23.9	0
OR1J1	0
OR1J2	0
OR1J4	0
OR1N1	0
OR1N2	0
OR1L8	0.345538
OR1H1P	0.258632
RP11-64P14.7	0.303161
OR1Q1	0.217482
OR1B1	0.0538619
OR1L1	0
OR1L3	0
TLK1P1	0
OR1L4	0
OR1L6	0
SKA2P1	0
OR5C1	0
OR1K1	0.0540275
KRT18P67	0
SNORD90	0
RNY1P15	0
RP11-355O1.7	0.421989
GPR21	0
RP11-123N4.4	0
CRB2	0.334903
MIR601	0
MIR7150	0
RP11-230L22.4	0.0839121
RP11-417B4.2	0.133921
RP11-417B4.3	0
PIGFP2	0
LHX2	0.0265467
RP11-85O21.2	0
RP11-85O21.4	0
RP11-85O21.5	0
RP11-121A14.2	0.817574
RP11-121A14.3	0
ADGRD2	0
NR5A1	0.105123
RP11-10J18.3	0
NR6A1	0.910261
RP11-164H5.1	0
RN7SL302P	0
MIR181A2HG	0.809555
MIR181A2	0
MIR181B2	0
RP11-175D17.3	0
RNU4-82P	0
SCAI	3.94916
FXNP2	0
RPSAP76	0.0602346
RP11-65N13.8	0
RP11-65N13.6	0
RNU6-1020P	0
RP11-184B22.2	0
Metazoa_SRP	0
RN7SL30P	0
RP11-12A16.3	1.26909
HNRNPA1P15	0.974275
RP11-423C15.3	0.0972556
RP11-343J18.2	0
RP11-343J18.1	0
NRON	0
SNORD116	0
RP11-205K6.1	0.0842622
RP11-205K6.3	0.105006
RP11-205K6.2	0
RP11-123K19.1	0.056832
LMX1B	0.16043
RP11-123K19.2	0
RP13-225O21.2	1.16179
RP13-225O21.5	0
RP11-356B19.11	4.1483
SNORA65	4.68652
Y_RNA	0.466945
RP11-56D16.8	0
TTC16	1.30102
Y_RNA	0.621048
RNA5SP296	0
MIR4672	0
PIP5KL1	2.53871
RP11-203J24.8	1.59877
RP11-379C10.1	0
RP11-379C10.4	0.212875
PTGES2-AS1	1.26939
MIR199B	0
MIR3154	0
MIR219A2	0.0920116
RP11-339B21.10	1.80613
RP11-339B21.8	0.0975983
ODF2-AS1	1.26949
RP11-216B9.6	2.35228
RNU7-171P	0
RP11-216B9.8	0.114743
VTI1BP4	0
HMGA1P4	0.190206
RN7SL560P	0
RP11-545E17.3	4.25317
Metazoa_SRP	0.760178
RP11-247A12.1	1.52942
RP11-247A12.7	0.867874
RP11-247A12.2	0.793697
RP11-344B5.4	0
RP11-344B5.3	0
RP11-344B5.2	4.50435
C9orf106	0.929198
RP11-65J3.15	0.364398
RN7SL159P	0
RP11-65J3.6	0.315014
RP11-65J3.3	1.03331
RP11-65J3.2	3.59661
RP11-65J3.14	0.0744017
RP11-492E3.2	0.14689
C9orf50	0.360622
RP11-483H20.4	0.124907
PRRX2-AS1	0
UBE2V1P4	0
MIR6855	0
RP11-409K20.7	0
RP11-409K20.6	0
RP11-138E2.1	0.516495
Y_RNA	0
RP11-88G17.6	0.0103889
HMCN2	2.94045
RN7SL665P	0.112824
MIR6856	0
RP11-57C19.2	0
PRDM12	0.0463496
RP11-57C19.6	0
QRFP	0.930327
FIBCD1	0.0441753
RP11-83J21.3	0
LAMC3	1.00522
SNORA31	0
RNU6-881P	0
RP11-544A12.4	0.0477661
RP11-544A12.8	0.245365
RP11-544A12.5	0.0605494
FAM78A	2.69983
SNORD62A	0
SNORD62B	1.33444
RP11-334J6.6	2.34562
RP11-40A7.2	0.290528
RN7SL328P	0
EIF4A1P3	0
SNORA67	0
RP11-323H21.3	0
NTNG2	0.720518
CFAP77	1.80597
RNU5D-2P	0
BARHL1	0.0274541
AK8	2.31961
RP11-295G24.5	1.43392
GFI1B	0.0315855
MIR548AW	0
RP11-415H23.4	0
RNU7-21P	0
MIR6877	0
CEL	4.20265
CELP	0.0600722
OBP2B	0.160135
LCN1P1	0.959755
Y_RNA	0
LCN1P2	0
Y_RNA	0
SNORD36C	0
STKLD1	1.03978
ADAMTS13	4.17666
SLC2A6	2.8504
TMEM8C	0.0531672
FAM163B	0.0475019
LL09NC01-254D11.1	0
DBH	1.00974
DBH-AS1	4.33397
SARDH	2.82902
RP11-374P20.4	0.7372
ARF4P1	0
LL09NC01-251B2.3	0.745793
RNU6ATAC	0
LL09NC01-139C3.1	0.635502
RP11-145E17.2	0
RP11-145E17.3	0
MIR4669	0
RP11-473E2.2	0
RP11-473E2.4	0.168099
RP11-473E2.3	0
COL5A1-AS1	1.14768
MIR3689C	0
MIR3689A	0
MIR3689D1	0
MIR3689B	0
MIR3689D2	0
MIR3689E	0
MIR3689F	0
RP11-263F14.3	0
FCN2	1.34782
FCN1	1.07609
RP11-447M12.2	0
RP11-447M12.3	0
RP11-399H11.3	0
RP11-399H11.2	0.286812
C9orf62	0
RP11-555H7.2	0
SOCS5P2	0.155305
PPP1R26-AS1	2.00079
RP11-426A6.5	1.60716
LCN1	0.0686204
OBP2A	0.51629
PAEP	3.01839
LINC01502	0
RP11-98L5.4	0.0976809
RP11-98L5.5	0
GLT6D1	0
LCN9	0
SOHLH1	0
KCNT1	0.801819
RP11-432J22.2	2.247
RP11-83N9.5	1.6668
RP11-83N9.6	0.394473
LHX3	0.0166333
CCDC187	4.85076
WI2-1959D15.3	0.499965
DKFZP434A062	0.160105
CARD9	4.90162
C9orf163	0.656346
MIR4673	0
RP11-413M3.4	0.280484
MIR4674	0
LINC01451	0.354389
HSPC324	2.07695
MIR126	0
RP11-216L13.21	0.411765
MIR6722	0
LCN8	0.438729
LCN15	0.0533912
ATP6V1G1P3	0
CCDC183-AS1	2.52873
NCLP1	0.322556
MIR4292	0
MIR4479	0
RP11-229P13.2	0.244901
RP11-229P13.25	0.514779
C8G	1.41308
PRR31	0.164394
CLIC3	3.3309
C9orf139	1.72917
FUT7	0.613654
RP11-229P13.15	0.835649
RP11-229P13.22	0
SAPCD2	0.415586
MAN1B1-AS1	4.08955
SNORD62	0
GRIN1	0.0665274
LRRC26	0.0853491
MIR3621	0
TMEM210	0
CYSRT1	2.11548
RNF224	1.32059
SLC34A3	0.413779
FAM166A	0.74245
STPG3-AS1	2.27762
STPG3	1.4705
RP13-122B23.9	0
RP13-122B23.8	0.751588
ENTPD8	0.472665
Metazoa_SRP	0
SETP5	0
RP11-188C12.2	0.771218
MIR602	0
RP11-188C12.3	0
CACNA1B	0.442852
RP11-424E7.5	0
RP11-424E7.3	0
TUBBP5	1.05304
RP11-424E7.6	0
RP11-885N19.6	0.236167
FAM157B	0.0733773
RNU6-785P	0
SEPT14P9	0
RP11-631M21.1	0
FAM166AP7	0
TUBB8	0.224066
IL9RP2	0
RP11-631M21.7	0.22455
RNA5SP297	0
RNA5SP298	0
RN7SL754P	0
RP11-490E15.2	0
RP11-809C18.3	0.115019
MIR5699	0
PRR26	1.19542
RP11-164C1.2	0
RP11-363N22.2	0
RP11-363N22.3	0.458974
IDI2	0
LINC00200	0
ADARB2	0.574074
RP11-29A19.2	0.0453562
RP11-398B16.2	0
ADARB2-AS1	0
LINC00700	0
RP11-69C17.2	0
MIR6072	0
RNU6-889P	0
RP11-69C17.3	0
RP11-69C17.4	0
RNU6-576P	0
LINC00701	0
RP11-446F3.2	0
RP11-526P5.1	0
RP11-526P5.2	0
RP11-89K18.1	0
RP11-118K6.2	0
PITRM1-AS1	1.71903
RP11-298E9.5	0
RP11-298E9.6	0
RP11-195B3.1	0
RP11-482E14.1	0
RP11-482E14.2	0
RP11-184A2.3	0
RP11-184A2.2	0.108138
RP11-464C19.2	0
RP11-464C19.3	0.217496
MIR6078	0
RP11-433J20.2	0
RP11-433J20.1	0.0703007
LINC00702	4.86821
LINC00703	0
RP11-34C15.2	0
RNU6-163P	0
LINC00704	0
LINC00705	0
AKR1E2	2.53167
AKR1C6P	0.116746
U8	0.483234
AKR1C1	4.32622
AKR1C2	3.52988
RP11-499O7.7	0.656824
U8	0
U8	0
AKR1C5P	0
AKR1C8P	0.0456982
AKR1C4	0
ARL4AP3	0
RP11-445P17.3	0
RP11-445P17.8	0
AKR1C7P	0.05988
RPL26P28	0
XXyac-YR21CG7.1	0
UCN3	0
TUBAL3	0.211998
CALML5	0.369784
CALML3-AS1	0.113397
CALML3	0.122003
RP13-463N16.6	0.294865
RP11-336A10.5	0
RP11-336A10.4	0.0515177
RP11-336A10.7	0
RN7SL445P	0
RP11-336A10.2	0.192392
NRBF2P5	0.922607
RP11-318E3.9	0.619567
RP11-536K7.3	4.70971
IL2RA	0.269897
SNORA14	0
RP11-536K7.5	0.420726
RPL32P23	0
RN7SKP78	0.404214
MIR3155A	0
RP11-414H17.5	0.481871
Y_RNA	0
RP11-563J2.2	1.5902
SDCBPP1	0
RP11-563J2.3	1.63778
PRKCQ	2.48852
PRKCQ-AS1	1.49475
RP11-554I8.1	0.719322
LINP1	0.863044
LINC00706	0.181771
LINC00707	0.276281
RP11-799O21.2	0
RP11-393K12.2	0
RP11-393K12.4	0
COX6CP17	0
RP5-1031D4.3	0.109963
RP5-1031D4.2	0.0645839
RNU6-535P	0
RP11-385N23.1	0
ITIH2	0.39432
RP11-401E9.3	0
GATA3-AS1	0
RP11-379F12.4	0
GATA3	0.840445
PRPF38AP1	0
LINC00708	0
RP5-1119O21.2	0
RP11-543F8.2	0
RP11-543F8.3	0
KRT8P37	0
CHCHD3P1	0
RNA5SP299	0
RP11-575N15.1	0
RP11-428L9.1	0
RP11-428L9.2	0
LINC00709	0
HSP90AB7P	0
RP5-1051H14.2	0
RP5-933E2.1	0
ELOCP3	0
Y_RNA	0
CUX2P1	0
RP11-271F18.1	0
RP11-271F18.3	0
RP11-271F18.4	0
RP1-186E20.1	0
SFTA1P	0.0821531
LINC00710	0
RP1-251M9.2	0
RP1-251M9.3	0
RP11-397O4.1	0.0781688
CELF2-AS2	0
RP3-323N1.2	0
CELF2-AS1	1.05538
RP11-544P1.3	0
USP6NL	3.71519
RP11-138I18.1	0
RP11-138I18.2	0.0805883
PROSER2	4.47781
PROSER2-AS1	0.748437
RNU6-1095P	0.58823
RNU6-88P	0
MIR548AK	0
RP11-186N15.3	2.35214
RN7SL198P	0
SNORD45	0
RNU6ATAC39P	0
MIR4480	0
MIR4481	0
MIR548Q	0
RNA5SP300	0
RPL5P25	0
SNRPGP5	0.163515
RP11-730A19.9	1.18836
RP11-730A19.5	0.453635
BTBD7P1	0.145258
RPL36AP36	0
MCM10	0.152266
RNU6-6P	0
UCMA	0
C8orf59P1	0
RP11-445K13.2	0.0745531
Y_RNA	0
RP11-214D15.2	0
RPL6P24	0
RP11-295P9.12	2.8153
RP11-295P9.6	0
RNA5SP301	0
RP11-353M9.1	0
NUTF2P5	0
RP11-142M10.2	0.100668
RP11-397C18.2	0
MIR4293	0
Metazoa_SRP	0
MIR1265	0
RP11-7C6.1	0
RNA5SP302	0
RPSAP7	0.259348
CDNF	4.35989
RP11-398C13.6	2.74652
SUV39H2	3.34891
DCLRE1C	3.39184
MEIG1	0.321395
OR7E110P	0
OR7E26P	0
OR7E115P	0
DCLRE1CP1	0
OLAH	1.94964
ACBD7	0.240094
GAPDHP45	0
C10orf111	0.769816
PPIAP30	0
RP11-455B2.9	0
RP11-25G10.2	0.216804
SNORA31	0
FTLP19	0
RNU6-1075P	0
RP11-461K13.1	0
PTER	4.78055
RNU2-18P	0
C1QL3	0.516225
RP11-197M22.2	0.645467
uc_338	0
CUBN	2.69274
RP11-406H21.2	1.50059
TRDMT1	2.81789
ST8SIA6	0.273873
ST8SIA6-AS1	0
Y_RNA	0
PRPF38AP2	0
AC069542.1	0
STAM-AS1	0.284666
RP11-390B4.3	0.197168
TMEM236	0.620925
MIR511	0
RP11-457D2.3	0
SLC39A12	0.051675
SLC39A12-AS1	0
RP11-109I13.2	0.0612763
RP11-383B4.4	2.17192
AIFM1P1	0
RP11-139J15.5	0
RP11-288D15.1	0
MALRD1	0.106653
UBE2V2P1	0
RP11-49L2.1	0
HMGN1P20	0
RP11-265G8.3	0
U3	0
RNA5SP303	0
RP11-354E11.2	0.14332
MTND1P37	0
MTND2P16	0
RNU6-1212P	0
RP11-575A19.2	0.542639
AMD1P1	0.073421
RP11-51E20.1	0
MIR4675	0
NEBL	1.01618
MTND1P21	0
RP11-56H7.2	0
EIF4BP2	0
NPM1P30	0
C10orf113	0
NEBL-AS1	0.122566
RP11-565H13.3	0
LUZP4P1	0
RNU6-15P	0
RP11-275N1.1	0
RNMTL1P1	0
RP11-275N1.3	0
Metazoa_SRP	0
Y_RNA	0
CASC10	1.91754
MIR1915	0
SKIDA1	0.8386
RNU6-306P	0
HNRNPRP1	0
RNU6-1141P	0
RN7SKP219	0
RP11-399C16.3	0.89889
RN7SKP37	0
ADIPOR1P1	0
RP11-108B14.1	0
EBLN1	0.100306
RP11-108B14.5	0
PSME2P6	0
RP11-573G6.4	3.16421
RP11-573G6.6	1.82627
RPL31P45	0
RP11-573G6.9	0
RP11-573G6.10	0
SPAG6	2.24445
RP11-301N24.3	0.129178
RP11-142L16.2	0
RNU6-413P	0
ARMC3	1.2409
RNA5SP304	0
YWHAZP3	1.04504
SNORA40	0
PTF1A	0.145445
C10orf67	0.15984
RP11-215C7.3	0
RP11-371A19.2	0.253938
MIR1254-2	0
NUP35P1	0
AC063961.1	0
MIR603	0
RP11-144I2.1	0.0577817
RNA5SP305	0
RP11-129O7.2	0
RN7SKP241	0.404568
RP11-165A20.3	3.1069
ENKUR	1.04046
THNSL1	3.73498
LINC01516	0
GPR158-AS1	0
GPR158	0.037028
RP11-20I6.1	0
RN7SKP220	0
GPN3P1	0
LINC00836	0
HIRAP1	0
RNA5SP306	0
RNU6-632P	0
RP11-435M3.2	0
MYO3A	0.236774
GAD2	0
RNA5SP307	0
RP11-128B16.5	0
LINC00264	0.589093
RP13-16H11.7	0
LINC00202-2	0.0262992
RP13-16H11.9	0
RP13-16H11.8	0.0317925
PDSS1	4.58648
HSPA8P3	0
RP13-16H11.5	0
SNORA57	0
RNU6-946P	0
LINC00202-1	1.38833
RNU6-490P	0
RNU2-24P	0
RNU7-12P	0
RP11-85G18.6	0.210167
LRRC37A6P	0.398228
ARMC4P1	0.15872
RP11-748L13.7	0
RNU6-666P	0
RP11-748L13.2	0
RNU6-452P	0
RP11-748L13.6	0
FAM210CP	0
TRIAP1P1	0
PTCHD3	0.0958237
MKX	2.05011
MKX-AS1	0.237447
RN7SKP132	0
ARMC4	1.24634
RPL36AP55	0
RP11-218D6.4	0
MRPS21P5	0
MIR8086	0
RP11-351M16.4	0.0625917
ZNF101P1	0
U3	0
RP11-351M16.3	0
RPSAP10	0
RN7SKP39	0
RNU4ATAC6P	0
TPRKBP1	0
RNU6-1067P	0
RP11-478H13.1	0
RNU6-270P	0
LINC00837	0
LINC01517	0
RP11-478H13.4	0
C10orf126	0
RNA5SP308	0
RPL21P93	0.441389
LYZL1	0.0953355
MIR604	0
SNORD115	0
MIR938	0
CKS1BP2	0
RNU6-908P	0
RP11-224P11.1	0
RNU6-598P	0
EEF1A1P39	0
RP11-305E6.4	2.28194
DNM1P17	0
GOLGA2P6	0
RN7SL241P	0
MIR7162	0
NIFKP1	0
RP11-449I17.9	0
CCND3P1	0.522281
HNRNPA1P32	0
RP11-253D19.1	0
RN7SL63P	0
RP11-253D19.2	0
LYZL2	0
SVILP1	1.1923
RP11-14C22.6	0
RP11-330O11.3	1.77854
DDX10P1	0.250738
RP11-192P3.4	0.160134
RNA5SP309	0
SPTLC1P1	0.243406
RP11-472N13.2	0.375996
GLUDP5	0
RP11-472N13.3	0.34919
Y_RNA	0
HMGB1P7	0
RPL34P19	0
RN7SL825P	0
Y_RNA	0
RPS4XP11	0.532437
RP11-241I20.4	0
RP11-241I20.5	0
RNU7-22P	0
PPIAP31	1.14178
RPS24P13	0
RP11-166N17.1	0.736873
RP11-166N17.3	0.441031
RP11-135A24.4	0
RP11-135A24.2	0
RNU6-1244P	0
CCDC7	1.11809
C1DP1	0.309784
RP11-479G22.8	3.99651
AK3P5	0.138625
RP11-462L8.1	0.192392
MTND4LP11	0
RN7SL847P	0
RP11-479G22.7	0
RPL7AP53	0.0763992
RP11-342D11.3	0
RP11-342D11.2	0.521644
RN7SL398P	0
RP11-90B22.1	0.404547
RP11-476F14.1	0
RP13-259N13.2	0
LINC00838	0
RPL23P11	0
RP11-490O24.2	0
Y_RNA	0
ELOBP4	0
RPL37P18	0
RPS12P16	0
PARD3-AS1	2.12815
SS18L2P1	0
RNU6-847P	0
RNU6-193P	0
PRDX2P2	0
RP11-297A16.4	0
MIR3611	0
RP11-297A16.2	0.0471494
RNU7-77P	0
ATP6V1G1P4	0
RP11-324I22.3	3.42572
RP11-324I22.2	0.169132
RNU6-794P	0
RNU6-1167P	0
RP11-324I22.4	4.63678
RP11-425A6.5	0.0896035
GJD4	0
RPL7P37	0
PCAT5	0.0144733
RP11-309N24.1	0
RP11-810B23.1	0
MTND5P17	0
MTND4P18	0
RP11-92J19.3	0
SNORA40	0
NAMPTP1	1.53389
Y_RNA	0
RP11-322I2.1	0
MKNK2P1	0
ARL6IP1P2	0
ANKRD30A	0
RNU6-811P	0
RP11-20F24.2	0
ATP8A2P1	0
RN7SL314P	0
Y_RNA	0
LINC00993	0
TMEM161BP1	0
VN1R53P	0
TACC1P1	0
MTND1P18	0
MTRNR2L7	0
RP11-258F22.1	0.717347
RP11-258F22.2	0
ZNF33BP1	0.280349
TLK2P2	0.114768
RP11-162G10.5	1.09018
ZNF37CP	0.875765
ZNF33CP	0.0565328
RP11-393J16.4	0
Y_RNA	0
RNU6-795P	0
RP11-1021O19.2	0
EIF3LP3	0.437544
FXYD6P2	0
RP11-508N22.12	0.762001
RP11-508N22.6	0
RP11-508N22.9	0.041897
RP11-672F9.1	0
RP11-508N22.11	0
SEPT7P9	0.352236
RP11-291L22.9	4.36766
RNU6-1118P	0
CICP9	0.0277126
RP11-291L22.4	0
ABCD1P2	0
RP11-453N3.7	0
PABPC1P12	0
SLC9B1P3	0
ACTR3BP5	0
CHEK2P5	0
RP11-453N3.1	0
RP11-96F8.1	0
KSR1P1	0
IGKV1OR10-1	0
AL031601.4	0
AL031601.5	0
PABPC1P8	0
RP11-313J2.1	0.922543
CCNYL2	0.112799
LINC00839	2.04465
FXYD6P1	0
EIF3LP2	0.629778
AL022345.10	0.265722
AL022345.7	0
AL022345.11	0
RNU6-1170P	0
VN1R54P	0
LINC01518	0
CUBNP1	0
AL022344.5	0
RSU1P1	0
DUXAP3	0
AL022344.7	1.22081
RP11-124O11.1	0
LINC01264	0
MIR5100	0
RET	0.704304
RP11-351D16.3	3.36949
RASGEF1A	1.9882
RP11-168L22.2	0
RNU6ATAC11P	0
FXYD4	0
U3	0
RP11-517P14.2	2.19871
ZNF487	3.21126
RNU7-193P	0
RP11-517P14.7	1.29692
CAP1P2	0.168154
ZNF485	3.51596
ZNF32-AS3	0.0297002
RP11-402L1.4	0
RPL21P88	0.188898
RP11-402L1.11	0
RP11-272J7.6	0
UQCRHP3	0
ELOCP30	0
RP11-272J7.4	0
HNRNPA3P1	0.0315832
LINC00619	0.229171
LINC00840	0.261615
RP11-168P8.5	0
RP11-168P8.3	0
LINC00841	0
RP11-20J15.2	0
RP11-20J15.3	0.719714
C10orf142	0.41693
RPL9P21	0.113625
RP11-733D4.2	0
RP11-733D4.1	0
EIF2AP4	0
TMEM72-AS1	0.90945
RP11-285G1.2	0.0234398
TMEM72	0.105214
RP11-285G1.9	0.142552
RP11-285G1.14	1.68095
C10orf25	2.60171
CEP164P1	0.161632
DUXAP4	0
RPS19P7	0
RSU1P2	0.0641651
CUBNP3	0
ANKRD54P1	0
ANKRD30BP3	0.120131
MIR3156-1	0
RP11-445N18.5	0
RP11-432I13.5	0
RP11-432I13.6	0
RNU6-1207P	0
CUBNP2	0
OR6D1P	0
OR13A1	0.0945357
RP11-67C2.2	2.36492
ZFAND4	3.72893
AGAP10P	0.717656
FAM21FP	0.834531
RP11-671E7.1	0.831606
RP11-175I17.6	0
FAM25E	0
PARGP1	4.14633
RNA5SP310	0
RPL35AP25	0
SNORA74	0
MSMB	0.326784
RPL23AP61	0
AGAP7P	0.184856
ANTXRLP1	0.028849
ANTXRL	1.78348
AGAP14	0.705839
FAM25BP	0
ANXA8L1	0.265812
HNRNPA1P33	0.0955304
NPY4R	0
GPRIN2	0.365582
SYT15	0.883476
RP11-38L15.3	0.911835
RP11-38L15.2	0
FAM35BP	0.103962
RP11-38L15.8	0.390543
RHEBP1	0
RN7SL248P	0
CTSLP2	0.221273
GLUD1P2	1.58599
DUSP8P3	0.79173
BMS1P1	3.21698
RNA5SP311	0
AGAP13P	1.1811
FRMPD2B	0.620275
PTPN20	1.10126
GDF10	2.34155
GDF2	0
RBP3	0.0246795
ZNF488	0.25658
ANXA8	0.0984957
RP11-144G6.13	0
FAM25G	0
RP11-144G6.4	0
RNA5SP312	0
BMS1P2	1.69102
GLUD1P8	1.41766
DUSP8P4	0.0961019
CTSLP2	0.483722
RP11-342C24.8	0
FAM35DP	0.411856
RN7SL453P	0
RHEBP2	0.765077
ABC7-42404400C24.1	0.635886
CH17-360D5.2	0.189563
CH17-360D5.1	0
CH17-360D5.3	0.0694683
FAM25C	0
AGAP12P	1.9204
RNA5SP315	0
BMS1P7	0.401254
PTPN20CP	0.167544
FRMPD2	0.432177
RPS6P14	0
RP11-541M12.6	0.122085
ARHGAP22	2.03702
ARHGAP22-IT1	0
RP11-541M12.3	0
RP11-534L6.5	0
RP11-534L6.2	0
WDFY4	1.10541
RPL13AP19	0
RP11-563N6.6	0
RP11-523O18.7	0
LRRC18	0.392881
RP11-523O18.5	0.277299
