Name	Cervix - Endocervix
OR5BK1P	0.757336
RP11-370I10.11	1.87664
OR5BT1P	0.384619
OR5BJ1P	0
OR8S21P	0
OR8T1P	0.597043
ANP32D	0.0631318
C12orf54	0.733649
RP11-722P11.4	0
OR8S1	0.20672
OR5BS1P	0
LALBA	0
OR11M1P	0
SNORA2C	0
MIR1291	0
SNORA2A	1.13263
SNORA2B	0
LINC00935	0
RP11-579D7.2	0
MIR4701	0
RP11-579D7.4	0.808836
RP11-579D7.8	2.67007
Y_RNA	0
RND1	1.45881
RNU6-600P	0
RP11-302B13.1	4.20013
CCDC65	2.60619
WNT10B	0.852917
RNU6-940P	0
WNT1	0.145901
DDN	0.0903589
RP11-386G11.5	0.195362
RHEBL1	1.13221
RP11-386G11.11	0.320232
DHH	0.970355
RP11-386G11.8	0
RP11-386G11.10	1.07418
Y_RNA	0
Metazoa_SRP	0.180437
RP11-977B10.2	0.662136
RP11-161H23.5	0
RP11-161H23.9	0.337882
PRPH	3.88044
TROAP	0.538471
C1QL4	0.147663
DNAJC22	0.422391
RP11-161H23.10	0.1712
RP11-161H23.8	0.110537
KCNH3	1.10193
RP11-133N21.10	0.823635
FAM186B	0.627171
RNU6-834P	0.449372
POLR2KP1	1.08217
RP11-133N21.7	2.21804
HIGD1AP9	0
RP11-133N21.12	0
LSM6P2	0
BCDIN3D-AS1	1.50117
BCDIN3D	4.60319
RP11-70F11.7	0
RP11-70F11.2	0
RP11-70F11.11	0.0201734
RP11-70F11.8	0.0115271
AQP2	0.0302662
RP11-469H8.6	0.126719
AQP5	2.44725
AQP6	0.234115
RACGAP1	4.50072
GPD1	0.822586
RP4-605O3.4	4.22054
RP3-405J10.3	0.715855
RP3-405J10.2	0.250577
RP3-405J10.4	0.156753
MIR1293	0
RNU6-1093P	0
RP3-405J10.5	0.100247
FAM186A	0.207664
RP11-112N23.1	0.116382
RNU6-769P	0
RNU6-238P	0
Y_RNA	0
RP11-60E8.2	0.108153
RP11-60E8.4	0
RN7SL519P	0
TMPRSS12	0.016063
RP11-60E8.3	0
RP11-407N8.6	0.551423
Y_RNA	0
RP11-407N8.4	0.0944515
HIGD1C	0.860988
RP11-407N8.5	0.07628
RNU6-87P	0
RNU6-1273P	0
RP11-416A17.1	0.401544
PHBP19	0.373193
Y_RNA	0
RNU6-199P	0
BIN2	3.82785
CELA1	0.0531786
GALNT6	0.895457
SLC4A8	0.244727
RP11-607P23.1	0
SCN8A	0.711222
HNRNPA3P10	0.239407
RP11-923I11.4	0.115163
FIGNL2	1.11218
RP11-923I11.5	0.971087
ANKRD33	0.228818
RP11-1100L3.4	0
RNU6-574P	0
OR7E47P	2.05211
RP11-1100L3.7	0
OR7E47P	0.20644
RP1-288H2.2	0.141319
LINC00592	0
KRT80	0.434134
C12orf80	0
METTL7AP1	0
KRT7	1.76625
KRT7-AS	0.199931
KRT86	0.270705
KRT87P	0.0465259
RP11-845M18.7	0
KRT81	0.0741313
RP11-845M18.6	0.131257
KRT83	0
KRT89P	0
KRT85	0.0327457
KRT84	0.0228615
RP3-416H24.4	0
KRT82	0
RP11-1020M18.10	0
KRT90P	0
KRT75	0
KRT6B	0.150824
KRT6C	0.0881277
KRT6A	3.00177
KRT5	4.20566
KRT71	0.044894
KRT74	0.0209545
KRT72	0.0532028
KRT73-AS1	0
KRT73	0.0304481
KRT128P	0
KRT2	0.472838
KRT1	2.08798
KRT77	0.0369631
RP11-641A6.3	0
KRT126P	0
KRT125P	0.0211057
RP11-641A6.5	0.0219526
RP11-641A6.8	0
BTBD10P1	0
KRT127P	0
ARL2BPP2	0
KRT76	0.00953652
RP11-153F5.2	0
KRT3	0.0231075
KRT4	3.81568
KRT79	0.0128784
RP11-153F5.3	0
KRT78	0.0943184
RPL7P41	0
RP11-983P16.2	0.169574
MIR6757	0
SOAT2	1.87937
VTI1BP3	0
RNU6-333P	0
HIGD1AP1	0
EIF4A1P4	0.102091
RP11-1136G11.8	0.584874
ITGB7	2.43184
RP11-624J6.2	0
ESPL1	0.353985
SP7	0.0589831
AMHR2	0.106671
PCBP2-OT1	1.26204
RP11-793H13.11	4.19682
RP11-793H13.3	0.19568
RP11-793H13.12	0.0872585
RP11-972K6.1	0
CISTR	0
RP11-686F15.2	0
RN7SKP289	0
HOXC13-AS	0
HOXC13	0.0397801
HOXC12	0.0252654
HOTAIR	1.04554
AC012531.1	0
AC012531.2	0
HOXC11	0.56109
HOXC-AS3	0.106316
HOXC10	1.40456
HOXC6	1.05894
MIR196A2	0
HOXC9	0.696834
HOXC-AS2	0.184402
HOXC-AS1	1.06826
HOXC8	0.78084
AC012531.25	0.368512
HOXC5	0.464075
MIR615	0
HOXC4	1.78399
FLJ12825	0.358954
RP11-834C11.7	0.523789
RP11-834C11.6	0.0790666
LINC01598	0.176009
Y_RNA	0
RP11-834C11.15	0.413842
RP11-834C11.11	0.21697
RP11-834C11.10	0.0536719
RP11-834C11.8	0.450448
RN7SL390P	0
RP11-968A15.2	2.8255
RP11-968A15.8	0.567051
NFE2	0.619864
RNU6-950P	0
MIR148B	0
RN7SL744P	0.376097
RP11-753H16.3	0.824253
RP11-753H16.5	0.987183
GPR84	0.647478
LINC01154	0.045977
GTSF1	0.16235
NCKAP1L	4.4997
PPP1R1A	1.6224
GLYCAM1	0
LACRT	0
DCD	0.27315
RP11-850F7.7	0
VDAC1P5	0
MUCL1	0.145371
TESPA1	1.13668
RP11-616L12.1	0
NEUROD4	0
OR9K1P	0
RP11-616L12.4	0
OR9K2	0
OR9R1P	0
OR10U1P	0
OR10A7	0
OR6C74	0
OR6C69P	0
OR6C72P	0
OR6C6	0
OR6C5P	0
OR6C1	0
OR6C3	0
OR6C7P	0
OR6C75	0
OR6C71P	0
OR6C66P	0
OR6C73P	0
OR6C65	0
PHC1P1	2.88374
OR6C76	0
RP11-110A12.2	0
OR6C2	0
OR6C70	0
OR6C68	0
OR6C64P	0
OR6C4	0
OR2AP1	0
OR6U2P	0
OR10P1	0
RP11-644F5.16	0
OR10AE3P	0
RP11-644F5.15	0
RP11-644F5.17	0
METTL7B	0.457398
Metazoa_SRP	0.370916
RP11-644F5.12	0.0737582
RP11-762I7.4	1.86173
OLA1P3	0
GSTP1P1	0
RP11-973D8.5	2.26814
PMEL	2.18078
RP11-603J24.7	1.02372
RP11-603J24.21	0.895684
RP11-603J24.4	0
RP11-603J24.6	0
RP11-603J24.5	1.63312
RP11-603J24.14	0.0949522
SLC39A5	0.879922
RP11-977G19.14	2.62065
RP11-977G19.12	2.83058
IL23A	1.16042
RNU7-40P	0
APOF	0
RP11-348M3.6	0
RP11-348M3.2	0
RP11-121C6.5	0
RP11-121C6.4	0
MIP	0.0186573
GLS2	1.11956
HSPD1P4	0.270595
RNU6-343P	1.45163
SNORD59A	0
RN7SL809P	2.64786
RP11-74M13.4	0.167968
RP11-74M13.6	0
RP11-74M13.3	0
SNORA48	0
SDR9C7	0.772192
RP11-474N8.9	0
RDH16	1.72576
RP11-74M13.5	0.0477924
GPR182	0.446745
TAC3	0.190735
MYO1A	0.165615
LRP1-AS	0.573192
MIR1228	0
NXPH4	0.179531
RP11-123K3.9	0.147696
STAC3	2.77897
RNU6-879P	0
RP11-756H6.1	0.0999662
INHBC	0.0937171
INHBE	0.34021
GLI1	4.68591
MIR6758	0
MIR616	0.832417
B4GALNT1	2.26426
RPL13AP23	0.0356204
AGAP2	1.38757
CYP27B1	0.912733
RP11-571M6.17	4.71429
RNU6-1083P	0.189106
RP11-571M6.18	2.43017
MIR26A2	0.239737
RP11-620J15.1	0.0843962
RP11-620J15.2	0.280475
RP11-620J15.4	0.663172
RP11-58A17.3	0
RN7SKP65	0
RP11-58A17.2	0
RP11-58A17.4	0
RP11-489P6.1	0.0132606
RP11-489P6.2	0
RPL21P103	0
RP11-340M11.1	0
RP11-362K2.2	0
RP11-767I20.1	0.00855212
RP11-150C16.1	0.03761
RPS6P22	0
RP11-557F20.2	0
RP11-272B17.1	0
RNU6-279P	0
RNU6-871P	0
RP11-272B17.2	0
RNU4-20P	0
SLC16A7	2.9069
RP11-813P10.1	0
RP11-813P10.2	0.115329
RP11-316A16.1	0
RP11-335M9.1	0
Y_RNA	0
SNORA19	0
RP11-154D9.1	0
RP11-471N19.1	0
DUX4L52	0
FAM19A2	0.591216
RPL21P104	0
KRT8P19	0
RPS3P6	0.233423
RP11-769N19.2	0
KLF17P1	0
RNU6-595P	0.461971
Metazoa_SRP	0.809346
RP11-863H1.1	0.270023
RNU6-399P	0
LINC01465	0.400933
MIRLET7I	0
RP11-631N16.2	4.89792
RPL32P26	0
GAPDHP44	0
RNU1-83P	0
Y_RNA	0
RP11-848D3.4	0
LDHAL6CP	0
RSL24D1P5	0
RP11-715H19.2	2.57376
HNRNPA1P69	0
RP11-1022B3.1	0
RP11-415I12.3	0.366124
RP11-972L6.2	0
RP11-415I12.2	0.0277377
RP11-415I12.1	0
TMEM5-AS1	0.232605
PABPC1P4	4.31181
SRGAP1	3.99359
RPL36AP41	0
RP11-274J7.2	0
RP11-274J7.3	0
RP11-1029F8.1	0
RP11-196H14.2	0
RP11-196H14.4	0.39034
C12orf66	2.66348
RNU6-1009P	0
RPS11P6	0.0800085
RNU5A-7P	0
C12orf56	0.0484038
RP11-114F3.2	0.130233
snoU13	0
RP11-114F3.5	1.22743
RP11-114F3.4	0.0578738
RP11-439H13.2	0
SNORD83	0
RP11-338E21.1	0
RP11-338E21.2	0
RP11-338E21.3	0
RP11-629N8.4	0.170422
RP11-629N8.3	0.244326
TBC1D30	4.28947
RPL7P39	0
RP11-766N7.3	0.141925
RP11-766N7.4	0
RNU6ATAC42P	0
RP11-168J19.2	0
WIF1	1.6187
RNU6-166P	0
APOOP3	0
RP11-305O6.4	0.263356
RP11-305O6.3	0.0583641
KRT18P60	0.0775719
RP11-230G5.2	0.0307794
RP11-221N13.2	0
RP11-221N13.3	0
RP11-221N13.4	0
PCNPP3	0
RPSAP52	0.0763677
HMGA2	0.109062
RP11-677M24.1	0
RP11-366L20.2	0.448899
RP11-366L20.3	0
MIR6074	0
RP11-366L20.4	0
RPL21P18	0.041954
RNA5SP362	0
LLPH-AS1	0.578925
RBMS1P1	1.85645
RP11-335I12.2	0
PDCL3P7	0
RN7SKP166	0
HELB	1.58275
GRIP1	1.17159
OSBPL9P5	0
OSBPL9P4	0
RP11-123O10.4	0.105387
RP11-123O10.3	0
RP11-123O10.1	0
RAB11AP2	0
GGTA2P	0.164219
MRPL40P1	0
NTAN1P3	0
RP11-473M14.3	0
RP11-542B15.1	0
RP11-335O4.1	0
RP11-335O4.3	0
RP11-43N5.1	0.173897
RP11-43N5.2	0
LINC01479	0.105624
GS1-410F4.5	0
IFNG-AS1	0.132998
RPL39P28	0
HNRNPA1P70	0.0271099
RP11-444B24.2	0
IFNG	0.0166127
IL26	0
IL22	0
RP11-81H14.2	0.093451
RP11-71J4.2	0
RP11-81H14.1	0.076171
RP11-81H14.3	0
RP11-81H14.4	0
RPSAP12	0.964316
Metazoa_SRP	0
RPL10P12	0.246248
SNORA70G	0
ATP5HP4	1.46988
RP11-637A17.2	0.139105
RPL7P42	0
KRT8P39	0.424436
SLC35E3	2.14989
RP11-611O2.2	0.0628325
RP11-611O2.1	0
RNU7-4P	0
RP11-611O2.6	0
PRELID2P1	0
RP11-324P9.1	0
C1GALT1P1	0.525314
RP11-1143G9.5	0.134969
RN7SL804P	0
RPS26P45	0.299674
RP11-956E11.1	0.241207
LRRC10	0
BEST3	0.0103284
RP11-588G21.1	0
RP11-588G21.2	0
RAB3IP	2.16139
MYRFL	0.186281
RP11-611E13.3	0
RP11-320P7.2	0
LINC01481	0.751567
RP11-398J13.1	0.579959
RNU4-65P	0
RP11-588H23.3	2.25498
RP11-785D18.3	0
PTPRR	0.130967
FAHD2P1	0
Y_RNA	0
CTD-2021H9.1	0
CTD-2021H9.2	0
CTD-2021H9.3	0
TSPAN8	3.24383
LGR5	0.331362
RP11-578B16.1	0
RP11-186F10.2	0.0631283
SNORA17	0
THAP2	3.76782
RP11-498M15.1	0
RP11-2H8.3	0
RP11-2H8.4	0.108996
TPH2	0.0119534
RP11-89M22.3	0
RP11-98E6.1	0
CHCHD3P2	0
RP11-12K6.2	0
RP11-314D7.1	0
RP11-314D7.2	0
RP11-314D7.3	0
RP11-166B14.1	0
RNU6-1012P	0
RP11-295G12.1	0
U8	0
RP11-711C17.1	0
RP11-711C17.2	0
RP11-81H3.2	0
RP11-274M17.1	0
RP11-274M17.3	0
RP11-274M17.2	0
VENTXP3	0
RP11-361A23.1	0
RP11-361A23.2	0
RP11-361A23.3	0
RP11-81K13.1	0
KCNC2	0
RP11-560G2.1	0.0219866
CCNG2P1	0
CAPS2	3.17703
RP11-560G2.2	0
RP11-585P4.6	4.12736
GLIPR1L1	0.483646
GLIPR1L2	1.79436
RP11-585P4.5	3.19413
RP11-114H23.1	0
RP11-25J3.2	0
RPL10P13	0.0972557
SNORA70	0
RP11-114H23.2	0
RP11-290L1.6	0
RN7SL734P	0
RP11-290L1.5	0
RP11-290L1.7	0
RP11-290L1.3	0
RP11-290L1.4	2.06591
RP11-453D16.1	0
RP11-453D16.2	0
RNU6-1271P	0
RP11-54A9.1	0.0936913
RN7SKP172	0
RP11-20E24.1	0.157383
RP11-613M5.1	0
YWHAQP7	0
RP11-613M5.2	0.518745
RPL7P43	0
RP11-734E19.1	0.0422764
RP11-461F16.3	0
RP11-669B18.1	0
E2F7	0.143145
RP1-81P11.1	0
NAV3	0.926519
RP1-97G4.1	0
RP11-781A6.1	0
RP11-136F16.1	0
FAM213AP1	0
RP11-38F22.1	0
RP11-754N21.1	0
RP11-90C1.1	0
RP11-171L9.1	0
RP11-123M21.2	0
RP11-123M21.1	0
SYT1	2.02297
RP11-390N6.1	0
RP1-78O14.1	1.27525
MIR1252	0
RP11-359M6.2	0
RP11-359M6.1	0.0438661
NOP56P3	0.73846
RP11-530C5.1	0.568046
RP11-530C5.4	1.25112
RP11-530C5.2	0.212546
RNA5SP363	0
RP11-84G21.1	1.08179
SNRPGP20	0
RPL7P38	0.123267
RNU7-106P	0
RP11-244J10.1	0.588714
OTOGL	0.513208
RN7SKP261	0
PTPRQ	0.121837
AKIRIN1P1	0
RP11-272K23.3	0
MYF6	0.0172785
MYF5	0
LINC01490	0
MIR617	0
RP11-299A16.1	0.043534
MIR618	0
RP11-543H12.1	0
MIR4699	0
PPFIA2	4.06533
RP11-121G22.3	0.420006
RP11-315E17.1	0.0284769
RP11-617J18.1	0
RP11-275O18.1	0
RP11-362A1.1	0
RP11-362A1.2	0
RP11-263K4.1	0.45258
RP11-263K4.5	0
RP11-263K4.4	0
RP11-263K4.3	0.0835674
RNU6-977P	0
RPL6P25	0
RP11-87P13.2	0
RP11-384P14.1	0
SNORA3	0
RP11-788H18.1	0
RP11-228G3.1	0
RP11-701B6.1	0
SLC6A15	0.452245
RP11-1079J22.1	0
TSPAN19	0.125637
LRRIQ1	0.537484
RP11-193M21.1	0.739418
ALX1	1.34484
RP11-408B11.2	0
RP11-629O19.1	0
RP13-619I2.2	0
RASSF9	2.64611
NTS	0.066201
MGAT4C	0.0521259
RP11-812D23.1	0
RP11-202H2.1	0
RP11-324H9.1	0
RPL23AP68	0
RP11-248E9.1	0
CYCSP30	0
RP11-248E9.4	0
MKRN9P	0.010024
RP11-248E9.5	0
RP11-248E9.6	0
RP11-248E9.7	0
RPS4XP15	0
C12orf50	0.0329786
RNA5SP364	0
RP11-474L23.3	1.08251
Y_RNA	0
RNU1-117P	0
RP11-900F13.3	0.577393
RP11-900F13.2	0
RP11-13A1.1	0
RP11-13A1.2	0
RP11-13A1.3	0
RNU7-120P	0
MRPS6P4	0
RP11-823E8.3	1.261
RP11-1109F11.3	4.76569
RP11-1109F11.5	3.37147
CENPCP1	0.0470746
GALNT4	4.22732
POC1B-AS1	4.83706
RP11-981P6.1	2.51718
ATP2B1-AS1	2.65654
RNA5SP365	0
MRPL2P1	0
RNU6-148P	0
RP11-654D12.2	0
BRWD1P2	0
RP11-654D12.3	0
RP11-567C2.1	0.292573
RP11-753N8.1	0
RP11-632B21.1	0
RP11-20L19.1	0
CCER1	0.0124749
LINC00615	0
EPYC	0.19406
KERA	0.228353
AC007115.3	0
RP11-121E16.1	0.5395
DLEU2_6	0
RP11-693J15.6	0.889629
RP11-1041F24.1	0
RP11-587P21.1	0
RP11-587P21.2	0
RP11-587P21.3	0
LINC01619	1.10932
RP11-796E2.4	0.745634
RPL21P106	0
Y_RNA	0
RP11-756G20.1	0.516871
CLLU1OS	0
CLLU1	0
RP11-693J15.5	0.0303951
RP11-693J15.3	0
C12orf74	0.0315508
PLEKHG7	0.0385809
RP11-603K19.1	0.0847298
HNRNPA1P50	0.118556
RNU6-1329P	0
RP11-511B23.1	0
RP11-511B23.2	0.158645
Y_RNA	0
RP11-511B23.4	0
RPL41P5	0
RP11-202G11.2	0
NACAP3	0.325345
RP11-511B23.3	0.0779052
SNORD74	0
RP11-486A14.1	0.0621515
RP11-486A14.2	0.500664
Y_RNA	0
RP11-356O22.4	0.260098
RP11-887P2.3	0.658066
RN7SL630P	0
RP11-887P2.6	0.155128
RP11-1060G2.1	0.606518
RP11-1060G2.2	0.706981
RN7SKP263	0
RP11-74K11.1	0
RP11-74K11.2	0
RP11-1105G2.4	0.286165
RP11-1105G2.3	3.27114
RN7SL330P	0
RBMS2P1	0.25952
CEP83-AS1	0.874366
RP11-778J16.3	0
RN7SL483P	0
RP11-778J16.2	0.179326
SUCLG2P2	0.284802
MIR5700	0
LSM3P2	0
KRT19P2	0
RP11-129B9.2	0
RP11-129B9.1	0.0704003
Y_RNA	0
CBX3P5	0
RNU6-808P	0
MIR331	0
MIR3685	0
RP11-167N24.3	0
RP11-167N24.5	0
RNU6-735P	0
RP11-490G8.1	0.709523
USP44	1.69483
PGAM1P5	0.207573
Y_RNA	0
RNU6-247P	0
RP11-536G4.2	0.124732
RP11-536G4.1	0
CCDC38	0.110518
AMDHD1	0.543807
HAL	0.463588
RP11-256L6.3	4.96086
RP11-256L6.2	0.0450801
YPEL5P3	0
RN7SL88P	0
RP11-256L6.5	0
RP11-394J1.2	0
RNU4-24P	0
RP11-117N2.2	0
RP11-510I5.4	0
RN7SKP11	0
CFAP54	0.720558
EEF1A1P33	0.305081
Y_RNA	0
RP11-541G9.1	0
RP11-397H6.1	0
RP11-534P6.1	0
RP11-541G9.2	0
RMST	0.029833
MIR1251	0
snoMe28S-Am2634	0
RMST_8	0
RP11-528M18.2	0
RP11-528M18.3	0
RP11-1016B18.1	0.018829
RNU6-36P	0
MIR4495	0
MIR4303	0
RP11-690J15.1	0
RP11-718L23.1	0
RNU4-41P	0
SLC9A7P1	0.35032
RP11-181C3.1	0.23292
TMPO-AS1	1.67472
RP11-481K9.4	0
SNORA53	3.40805
ANKS1B	1.52564
RP11-90E9.1	0
RP11-473C19.1	0
RNA5SP366	0
RP11-406H4.1	0
FAM71C	0.0366267
RPS4XP1	0.257209
RP11-135F9.4	0.345877
RP11-175P13.2	0.49384
RN7SL176P	1.69113
RP11-175P13.3	1.54624
MIR1827	0
DEPDC4	0.449381
Y_RNA	0
SLC17A8	0.0266809
NR1H4	0.137664
RP11-575G13.3	0
GAS2L3	1.27902
RP11-575G13.2	0.0462323
RP11-263E1.1	0
RP11-350G24.1	0
RP11-350G24.2	0.0332382
SLC5A8	0.0524476
RNU6-768P	0
RP11-399D15.1	0
RP11-321F8.4	1.1782
RNU6-1068P	0
RPS27P23	0
Y_RNA	0
RNU5E-5P	0
RNA5SP367	0
SPIC	0
MYBPC1	0.401679
RP11-755O11.2	0
RP11-285E23.2	0.265814
RNY1P16	1.80933
SYCP3	0.278601
RNU6-101P	0
RP11-511H9.3	0.519419
RNU6-172P	0
RNA5SP369	0
RNU6-1183P	0
HSPE1P4	0.177862
RP11-512N21.3	0.0794729
RP11-512N21.1	0
RP11-554E23.2	0.0814382
NENFP2	0
RP11-554E23.4	1.54137
PARPBP	0.801587
PMCH	0
HELLPAR	0.0219966
RP11-210L7.3	0.10569
RP11-210L7.1	0
LINC00485	0
PAH	0.0324619
RP11-438H24.2	0.271102
ASCL1	0.932284
RP11-328J6.1	0
RP11-552I14.1	0
C12orf42	0.0202951
RP11-626I20.1	0
RP11-626I20.2	0
RP11-626I20.3	0
STAB2	0.7244
U8	0
RP11-341G23.2	0
RP11-341G23.3	0
RP11-650K20.2	0
RP11-650K20.3	0
TTC41P	0.433408
RP11-490H24.5	0.264606
RNA5SP370	0
RP11-818F20.4	0
RP11-818F20.5	0
RP11-43D4.2	0
RP11-43D4.3	0
MIR3922	0
SLC41A2	3.47487
Y_RNA	0
KRT18P20	0
C12orf45	1.38983
RP11-61E11.2	0.0641309
KCCAT198	0.236978
CASC18	0.562207
ST13P3	0.32045
RP11-114F10.2	0.208396
RP11-114F10.3	0.227331
RP11-185N2.1	0.0455668
RP11-651L5.2	0
RNU7-94P	0
TCP11L2	4.99635
RP11-144F15.1	0.232967
RFX4	0
RP11-482D24.2	0.0886177
RP11-482D24.3	0
EEF1B2P4	0
RPL30P12	0
RP11-797M17.1	0
SETP7	0
BTBD11	0.943287
SNORD74	0
RNA5SP371	0
RP11-128P10.1	0
RP11-864J10.2	0.508715
RP11-864J10.4	0.929659
ASCL4	0.0106716
RP11-554D14.7	0
RP11-554D14.8	0.0411302
RP11-554D14.6	0
RP11-554D14.4	0
RP11-554D14.5	0
RP11-554D14.3	0
RP11-554D14.2	0
RP11-554D14.1	0
RP11-1K3.1	0
LINC01498	0
RP11-689B22.2	0.180917
MIR4496	0
RNU7-169P	0
Y_RNA	0
SNORA40	0
RP11-423G4.10	0.0606564
MIR619	0
DAO	0
SVOP	0
RNU6-361P	0
USP30-AS1	0.7145
RNA5SP372	0
RP11-968O1.5	2.22294
FOXN4	2.03313
MYO1H	0.258322
LINC01486	0
RP11-256L11.3	0.414074
RN7SKP250	0
FAM222A	1.19635
FAM222A-AS1	0.0471686
TRPV4	1.27405
MIR4497	0
RP1-7G5.5	0.134655
RN7SL441P	0
RP1-7G5.6	0
RP11-837J7.4	2.89616
RP11-837J7.3	0.0526523
RP11-946P6.6	1.35803
RP11-946P6.4	0.239253
RN7SL769P	0
HMGA1P3	0
RPL31P49	0.959817
RP3-424M6.4	1.26023
RAD9B	0.817712
RN7SL387P	0
RP11-481J8.3	0
RP1-74B13.2	0
RPL29P25	0
CCDC63	0.0229895
MYL2	1.07877
LINC01405	0
RP1-46F2.3	0
CUX2	0.031773
MIR6760	0
RNA5SP373	0
RP3-473L9.4	1.77321
HSPA8P14	0.0371524
U7	0
RP11-686G8.1	0.0509821
ATXN2-AS	1.0093
PCNPP1	1.05004
MIR6761	0
RPS2P41	0.28697
ADAM1B	0.431334
SLC25A3P2	0.022884
RP1-128M12.3	0
RP1-267L14.6	1.17114
MIR3657	0
RP1-267L14.3	0
Y_RNA	0
Y_RNA	0.260783
MIR6861	0
RP3-521E19.2	0
RN7SKP71	0
RPL7AP60	0.152539
RP3-521E19.3	0
RPH3A	0.0258567
MIR1302-1	0
RP1-71H24.1	0
OAS2	4.31666
IMMP1LP2	0
RPS15AP32	0
DTX1	4.43021
RASAL1	0.107935
CFAP73	0.4743
Y_RNA	0
Y_RNA	0
IQCD	2.701
RP11-545P7.9	1.23781
MIR6762	0
SDS	0.32572
SDSL	2.88808
LHX5	0.0194892
LHX5-AS1	0
LINC01234	0.0242015
DYNLL1P4	0.676563
RP11-780K2.1	0
RP11-100F15.1	0
RP11-100F15.2	0
HAUS8P1	0
GLULP5	0
RP11-139B1.1	0
TBX5	0.151722
TBX5-AS1	0.0517348
RN7SKP216	0
RP11-385N17.3	0
OSTF1P1	0
RP11-162N7.1	0
Y_RNA	0
RP4-601P9.2	0.0955409
SNORA27	0
RP4-601P9.1	0
RP11-411G2.2	0
RP11-411G2.1	0
RP11-25E2.1	0
RP11-116D17.2	0
RP11-116D17.3	1.89561
RP11-116D17.4	0.139759
RP11-116D17.5	0.271023
RP11-116D17.1	0
RP11-1028N23.3	0
RP11-1028N23.2	0
RP11-1028N23.4	0
UBA52P7	0
RN7SL865P	0
RP11-110L15.1	0
RP11-110L15.2	0
SNORD56	0
RP11-493P1.2	0.698482
RNU6-1188P	0
MIR620	0
SNRPGP18	0.140519
RP11-115H15.2	0
RP11-148B3.2	0
MIR4472-2	0
RP11-148B3.1	0
LINC00173	2.84283
MAP1LC3B2	0.630211
RP11-497G19.7	0.0168756
RP11-497G19.3	0
RP11-497G19.1	0
RP11-497G19.2	0
RNFT2	0.462169
RP11-407P2.1	0.421264
RNU6-558P	0
RP11-240G22.4	0
HRK	0.0947128
RP11-240G22.1	0
RP11-240G22.5	0.236611
RP11-231I16.1	0.220312
RP11-103B5.4	0.516829
TESC-AS1	0.0742019
NOS1	0.147647
ELOCP32	0
KSR2	0.0195496
RP11-465L8.1	0
RP11-33N14.3	0.455441
RP11-33N14.5	1.3677
RP11-136L23.2	0
RP11-131L12.2	1.07779
RP11-131L12.3	4.61352
RP11-131L12.4	3.65116
RP11-121J20.1	0
RPL17P37	0
RP11-3L23.2	0
RP11-357K6.1	0
RP11-357K6.2	0
RNA5SP374	0
RP11-357K6.3	0
SNORA38	0
SRRM4	0.11113
RN7SL508P	0
RP11-364C11.3	0
RP11-364C11.2	0
RP11-64B16.3	0
RP11-64B16.4	0.103366
RP11-64B16.2	1.77155
RP11-64B16.5	0
LINC00934	0.0345299
CCDC60	1.30894
RP11-768F21.1	0.679789
TMEM233	0.583557
RN7SKP197	0
CIT	2.34745
RP1-127H14.3	0
MIR1178	0
RPL35AP30	0
BICDL1	0.802483
Metazoa_SRP	0
RP1-267D11.1	0
MIR4498	0
RP1-278C19.8	1.5444
RPS20P31	0
NME2P1	1.32065
RNU4-2	0.768637
RNU4-1	0.14804
SIRT4	3.84556
RNU6-1088P	0
PLA2G1B	1.82679
RPS27P25	0.0823524
RP1-166H1.2	0
RPL31P52	1.76062
RP11-18C24.8	0.339038
Y_RNA	0
RPL29P24	0.705373
RPL11P5	0
RP11-728G15.1	0
CABP1	2.6241
RP11-173P15.9	1.2963
RP11-173P15.10	0.795015
RP11-173P15.7	0
ARF1P2	0
CLIC1P1	0.0695803
RPL12P33	0.06112
HNF1A-AS1	0
HNF1A	0.0637787
OASL	0.431338
RP11-216P16.7	0
RP11-216P16.4	0
RP11-216P16.5	0
SNORA70	0
RP11-216P16.6	0
Z98941.1	0
RP11-340F14.6	1.39441
RP11-711D18.2	0
MIR7107	0
RP13-941N14.1	1.16678
RNU6-1004P	0
MORN3	0.824879
HPD	1.17029
RP11-7M8.2	0
RP11-87C12.6	0
Metazoa_SRP	0
RNU7-170P	0
RP11-87C12.5	0
LRRC43	0.922324
IL31	0
B3GNT4	0.169487
RP11-512M8.11	0.0955949
CCDC150P1	0.405464
RPL21P1	0
CLIP1-AS1	0.0489835
SNORA9	0.424663
RP11-15J22.8	0.121723
RP11-324E6.8	0
RP11-324E6.10	1.0029
RP11-324E6.6	0
HCAR2	0.519736
HCAR3	0.424215
HCAR1	1.09836
RP11-324E6.4	0
Y_RNA	0.197431
CCDC62	0.350811
RP11-463O12.5	1.46921
ABCB9	4.26808
MIR4304	0
RP11-197N18.7	0.107832
RP11-197N18.8	0.0594142
RP11-282O18.7	0.44148
RNA5SP375	0
Y_RNA	0
RP13-942N8.1	2.65231
RP11-972P1.8	0.531603
RP11-972P1.10	2.02665
RP11-972P1.11	3.65013
MIR3908	0
RP11-486O12.2	1.98271
SNORA9	1.11498
RP11-338K17.5	0.187076
RP11-338K17.6	1.25528
RP11-338K17.8	0
RPL27P12	0
RP11-338K17.10	3.62651
DNAH10	0.277575
RP11-380L11.4	3.31473
DNAH10OS	2.16099
RP11-214K3.23	1.10354
